company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
NRG Energy Inc,NRG,,1013871,2009.0,Q3,2009-07-01,2009-09-30,,-27000000.0,94000000.0,212000000.0,5000000.0,2000000.0,-52000000.0,1000000.0,23000000.0,-365000000.0,-227000000.0,558000000.0,,,,-365000000.0,-227000000.0,558000000.0,-32000000.0,278000000.0,278000000.0,,26000000.0,-118000000.0,-15000000.0,,-6000000.0,-65000000.0,-186000000.0,-15000000.0,-250000000.0,,61000000.0,
NRG Energy Inc,NRG,,1013871,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-13 12:48:10+00:00,-397000000.0,68000000.0,382000000.0,299000000.0,1000000.0,-171000000.0,50000000.0,820000000.0,565000000.0,-500000000.0,722000000.0,,,,565000000.0,-500000000.0,722000000.0,788000000.0,630000000.0,630000000.0,,-187000000.0,-22000000.0,-19000000.0,,-21000000.0,-172000000.0,-374000000.0,-262000000.0,0.0,,157000000.0,6000000.0
NRG Energy Inc,NRG,,1013871,2009.0,Q2TTM,2008-07-01,2009-06-30,,-468000000.0,-42000000.0,709000000.0,325000000.0,-7000000.0,-372000000.0,51000000.0,830000000.0,311000000.0,-1050000000.0,1765000000.0,,,,311000000.0,-1050000000.0,1765000000.0,1019000000.0,1679000000.0,1679000000.0,,-209000000.0,-82000000.0,-16000000.0,,-48000000.0,-503000000.0,-864000000.0,-310000000.0,-130000000.0,,470000000.0,6000000.0
NRG Energy Inc,NRG,,1013871,2009.0,Q2,2009-04-01,2009-06-30,,-362000000.0,76000000.0,213000000.0,291000000.0,3000000.0,19000000.0,50000000.0,820000000.0,749000000.0,-241000000.0,583000000.0,,,,749000000.0,-241000000.0,583000000.0,1094000000.0,432000000.0,432000000.0,,-157000000.0,-62000000.0,-21000000.0,,-7000000.0,-89000000.0,-141000000.0,-52000000.0,,,79000000.0,2000000.0
NRG Energy Inc,NRG,,1013871,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 12:11:17+00:00,-35000000.0,-8000000.0,169000000.0,8000000.0,-2000000.0,-190000000.0,0.0,0.0,-184000000.0,-259000000.0,139000000.0,,,,-184000000.0,-259000000.0,139000000.0,-306000000.0,198000000.0,198000000.0,,-30000000.0,40000000.0,2000000.0,,-14000000.0,-83000000.0,-233000000.0,-210000000.0,,,78000000.0,4000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q4,2010-10-01,2010-12-31,,-842000000.0,40000000.0,218000000.0,-14000000.0,-1000000.0,220000000.0,,232000000.0,76000000.0,-1053000000.0,482000000.0,,,,76000000.0,-1053000000.0,482000000.0,-496000000.0,-15000000.0,-15000000.0,,19000000.0,79000000.0,37000000.0,,-2000000.0,-119000000.0,-216000000.0,-233000000.0,,,88000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 15:45:43+00:00,-1040000000.0,76000000.0,838000000.0,,-4000000.0,187000000.0,52000000.0,2784000000.0,651000000.0,-1623000000.0,1623000000.0,,,,651000000.0,-1623000000.0,1623000000.0,647000000.0,476000000.0,476000000.0,,46000000.0,137000000.0,137000000.0,,-9000000.0,-364000000.0,-706000000.0,-2133000000.0,-180000000.0,,307000000.0,43000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 12:51:13+00:00,-198000000.0,36000000.0,620000000.0,14000000.0,-3000000.0,-33000000.0,52000000.0,2552000000.0,575000000.0,-570000000.0,1141000000.0,,,,575000000.0,-570000000.0,1141000000.0,1143000000.0,491000000.0,491000000.0,,27000000.0,58000000.0,100000000.0,0.0,-7000000.0,-245000000.0,-490000000.0,-1900000000.0,-180000000.0,,219000000.0,30000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q3TTM,2009-10-01,2010-09-30,,-239000000.0,107000000.0,844000000.0,-290000000.0,-5000000.0,356000000.0,53000000.0,2601000000.0,32000000.0,-797000000.0,1967000000.0,,,,32000000.0,-797000000.0,1967000000.0,1197000000.0,524000000.0,524000000.0,,136000000.0,119000000.0,121000000.0,,-13000000.0,-313000000.0,-664000000.0,-2298000000.0,-430000000.0,,558000000.0,30000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q3,2010-07-01,2010-09-30,,-12000000.0,1000000.0,210000000.0,3000000.0,6000000.0,88000000.0,,1111000000.0,922000000.0,-185000000.0,536000000.0,,,,922000000.0,-185000000.0,536000000.0,1279000000.0,223000000.0,223000000.0,,14000000.0,31000000.0,1000000.0,,-2000000.0,-169000000.0,-160000000.0,-88000000.0,-130000000.0,,152000000.0,
NRG Energy Inc,NRG,,1013871,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 12:41:24+00:00,-186000000.0,35000000.0,410000000.0,11000000.0,-9000000.0,-121000000.0,52000000.0,1441000000.0,-347000000.0,-385000000.0,605000000.0,,,,-347000000.0,-385000000.0,605000000.0,-136000000.0,268000000.0,268000000.0,,13000000.0,27000000.0,99000000.0,0.0,-5000000.0,-76000000.0,-330000000.0,-1812000000.0,-50000000.0,,67000000.0,30000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q2TTM,2009-07-01,2010-06-30,,-254000000.0,200000000.0,846000000.0,-288000000.0,-9000000.0,216000000.0,54000000.0,1513000000.0,-1255000000.0,-839000000.0,1989000000.0,,,,-1255000000.0,-839000000.0,1989000000.0,-114000000.0,579000000.0,579000000.0,,148000000.0,-30000000.0,105000000.0,,-17000000.0,-209000000.0,-690000000.0,-2225000000.0,-550000000.0,,467000000.0,30000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q2,2010-04-01,2010-06-30,,-152000000.0,17000000.0,208000000.0,2000000.0,-6000000.0,47000000.0,50000000.0,1431000000.0,61000000.0,-191000000.0,491000000.0,,,,61000000.0,-191000000.0,491000000.0,355000000.0,210000000.0,210000000.0,,9000000.0,14000000.0,102000000.0,,-3000000.0,2000000.0,-145000000.0,-1381000000.0,-50000000.0,,,
NRG Energy Inc,NRG,,1013871,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 12:55:45+00:00,-34000000.0,18000000.0,202000000.0,9000000.0,-3000000.0,-168000000.0,2000000.0,10000000.0,-408000000.0,-194000000.0,114000000.0,,,,-408000000.0,-194000000.0,114000000.0,-491000000.0,58000000.0,58000000.0,,4000000.0,13000000.0,-3000000.0,0.0,-2000000.0,-78000000.0,-185000000.0,-431000000.0,0.0,,67000000.0,30000000.0
NRG Energy Inc,NRG,,1013871,2010.0,Q1TTM,2009-04-01,2010-03-31,,-464000000.0,259000000.0,851000000.0,1000000.0,,188000000.0,54000000.0,902000000.0,-567000000.0,-889000000.0,2081000000.0,,,,-567000000.0,-889000000.0,2081000000.0,625000000.0,801000000.0,801000000.0,,-18000000.0,-106000000.0,-18000000.0,,-21000000.0,-300000000.0,-686000000.0,-896000000.0,-500000000.0,,546000000.0,32000000.0
NRG Energy Inc,NRG,,1013871,2011.0,Q4,2011-10-01,2011-12-31,,-17000000.0,50000000.0,231000000.0,-6000000.0,,360000000.0,29000000.0,514000000.0,366000000.0,-886000000.0,498000000.0,,,,366000000.0,-886000000.0,498000000.0,-22000000.0,-109000000.0,-109000000.0,,-34000000.0,1278000000.0,149000000.0,,-2000000.0,-141000000.0,-955000000.0,-1401000000.0,-52000000.0,,91000000.0,-7000000.0
NRG Energy Inc,NRG,,1013871,2011.0,FY,2011-01-01,2011-12-31,2014-09-10 15:40:02+00:00,-396000000.0,238000000.0,896000000.0,,2000000.0,-879000000.0,31000000.0,7524000000.0,33000000.0,-3047000000.0,1166000000.0,,,,33000000.0,-3047000000.0,1166000000.0,-1846000000.0,197000000.0,197000000.0,,714000000.0,-83000000.0,-261000000.0,,-9000000.0,-472000000.0,-2310000000.0,-7000000000.0,-430000000.0,,385000000.0,7000000.0
NRG Energy Inc,NRG,,1013871,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 13:54:57+00:00,-379000000.0,188000000.0,665000000.0,6000000.0,2000000.0,-1239000000.0,2000000.0,7010000000.0,-333000000.0,-2161000000.0,668000000.0,,,,-333000000.0,-2161000000.0,668000000.0,-1824000000.0,306000000.0,306000000.0,,748000000.0,-1361000000.0,-410000000.0,,-7000000.0,-331000000.0,-1355000000.0,-5599000000.0,-378000000.0,,294000000.0,14000000.0
NRG Energy Inc,NRG,,1013871,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1221000000.0,228000000.0,883000000.0,-8000000.0,1000000.0,-1019000000.0,2000000.0,7242000000.0,-257000000.0,-3214000000.0,1150000000.0,,,,-257000000.0,-3214000000.0,1150000000.0,-2320000000.0,291000000.0,291000000.0,,767000000.0,-1282000000.0,-373000000.0,,-9000000.0,-450000000.0,-1571000000.0,-5832000000.0,-378000000.0,,382000000.0,27000000.0
NRG Energy Inc,NRG,,1013871,2011.0,Q3,2011-07-01,2011-09-30,,-311000000.0,98000000.0,238000000.0,6000000.0,-4000000.0,-1919000000.0,2000000.0,3212000000.0,-65000000.0,-1102000000.0,359000000.0,,,,-65000000.0,-1102000000.0,359000000.0,-812000000.0,667000000.0,667000000.0,,1275000000.0,-1315000000.0,-271000000.0,,-2000000.0,-166000000.0,-516000000.0,-1714000000.0,-248000000.0,,142000000.0,14000000.0
NRG Energy Inc,NRG,,1013871,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 12:37:47+00:00,-68000000.0,90000000.0,427000000.0,,6000000.0,680000000.0,0.0,3798000000.0,-268000000.0,-1059000000.0,309000000.0,,,,-268000000.0,-1059000000.0,309000000.0,-1012000000.0,-361000000.0,-361000000.0,,-527000000.0,-46000000.0,-139000000.0,,-5000000.0,-165000000.0,-839000000.0,-3885000000.0,-130000000.0,,152000000.0,
NRG Energy Inc,NRG,,1013871,2011.0,Q2TTM,2010-07-01,2011-06-30,,-922000000.0,131000000.0,855000000.0,-11000000.0,11000000.0,988000000.0,,5141000000.0,730000000.0,-2297000000.0,1327000000.0,,,,730000000.0,-2297000000.0,1327000000.0,-229000000.0,-153000000.0,-153000000.0,,-494000000.0,64000000.0,-101000000.0,,-9000000.0,-453000000.0,-1215000000.0,-4206000000.0,-260000000.0,,392000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2011.0,Q2,2011-04-01,2011-06-30,,-68000000.0,23000000.0,222000000.0,,2000000.0,974000000.0,,2512000000.0,-36000000.0,-831000000.0,93000000.0,,,,-36000000.0,-831000000.0,93000000.0,-772000000.0,-101000000.0,-101000000.0,,-1025000000.0,-29000000.0,-140000000.0,,-3000000.0,-60000000.0,-620000000.0,-2516000000.0,,,57000000.0,
NRG Energy Inc,NRG,,1013871,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 12:41:00+00:00,,67000000.0,205000000.0,,4000000.0,-294000000.0,0.0,1286000000.0,-232000000.0,-228000000.0,216000000.0,,,,-232000000.0,-228000000.0,216000000.0,-240000000.0,-260000000.0,-260000000.0,,498000000.0,-17000000.0,1000000.0,0.0,-2000000.0,-105000000.0,-219000000.0,-1369000000.0,-130000000.0,,95000000.0,
NRG Energy Inc,NRG,,1013871,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1006000000.0,125000000.0,841000000.0,-9000000.0,3000000.0,61000000.0,50000000.0,4060000000.0,827000000.0,-1657000000.0,1725000000.0,,,,827000000.0,-1657000000.0,1725000000.0,898000000.0,158000000.0,158000000.0,,540000000.0,107000000.0,141000000.0,,-9000000.0,-391000000.0,-740000000.0,-3071000000.0,-310000000.0,,335000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:57:31+00:00,-82000000.0,216000000.0,950000000.0,983000000.0,-4000000.0,-375000000.0,347000000.0,3165000000.0,2099000000.0,-2262000000.0,1149000000.0,,,,2099000000.0,-2262000000.0,1149000000.0,982000000.0,315000000.0,315000000.0,,43000000.0,-68000000.0,158000000.0,,-50000000.0,-461000000.0,-3396000000.0,-1295000000.0,0.0,,399000000.0,137000000.0
NRG Energy Inc,NRG,,1013871,2012.0,Q4,2012-10-01,2012-12-31,,-42000000.0,27000000.0,247000000.0,983000000.0,-1000000.0,-427000000.0,31000000.0,624000000.0,320000000.0,67000000.0,91000000.0,,,,320000000.0,67000000.0,91000000.0,477000000.0,254000000.0,254000000.0,,-10000000.0,-3000000.0,85000000.0,,-22000000.0,-120000000.0,-922000000.0,-310000000.0,,,83000000.0,
NRG Energy Inc,NRG,,1013871,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 16:39:10+00:00,-40000000.0,189000000.0,703000000.0,,-3000000.0,52000000.0,316000000.0,2541000000.0,1779000000.0,-2329000000.0,1058000000.0,,,,1779000000.0,-2329000000.0,1058000000.0,505000000.0,61000000.0,61000000.0,,53000000.0,-65000000.0,73000000.0,,-28000000.0,-341000000.0,-2474000000.0,-985000000.0,0.0,,316000000.0,137000000.0
NRG Energy Inc,NRG,,1013871,2012.0,Q3TTM,2011-10-01,2012-09-30,,-57000000.0,239000000.0,934000000.0,-6000000.0,-3000000.0,412000000.0,345000000.0,3055000000.0,2145000000.0,-3215000000.0,1556000000.0,,,,2145000000.0,-3215000000.0,1556000000.0,483000000.0,-48000000.0,-48000000.0,,19000000.0,1213000000.0,222000000.0,,-30000000.0,-482000000.0,-3429000000.0,-2386000000.0,-52000000.0,,407000000.0,130000000.0
NRG Energy Inc,NRG,,1013871,2012.0,Q3,2012-07-01,2012-09-30,,-40000000.0,57000000.0,239000000.0,,-2000000.0,133000000.0,46000000.0,1614000000.0,764000000.0,-774000000.0,473000000.0,,,,764000000.0,-774000000.0,473000000.0,461000000.0,8000000.0,8000000.0,,36000000.0,-21000000.0,19000000.0,,-23000000.0,-105000000.0,-881000000.0,-852000000.0,,,96000000.0,137000000.0
NRG Energy Inc,NRG,,1013871,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 15:35:25+00:00,0.0,132000000.0,464000000.0,,-1000000.0,-81000000.0,270000000.0,927000000.0,1015000000.0,-1555000000.0,585000000.0,,,,1015000000.0,-1555000000.0,585000000.0,44000000.0,53000000.0,53000000.0,,17000000.0,-44000000.0,54000000.0,,-5000000.0,-236000000.0,-1593000000.0,-133000000.0,0.0,,220000000.0,
NRG Energy Inc,NRG,,1013871,2012.0,Q2TTM,2011-07-01,2012-06-30,,-328000000.0,280000000.0,933000000.0,,-5000000.0,-1640000000.0,301000000.0,4653000000.0,1316000000.0,-3543000000.0,1442000000.0,,,,1316000000.0,-3543000000.0,1442000000.0,-790000000.0,611000000.0,611000000.0,,1258000000.0,-81000000.0,-68000000.0,,-9000000.0,-543000000.0,-3064000000.0,-3248000000.0,-300000000.0,,453000000.0,7000000.0
NRG Energy Inc,NRG,,1013871,2012.0,Q2,2012-04-01,2012-06-30,,,76000000.0,234000000.0,,-2000000.0,82000000.0,92000000.0,512000000.0,488000000.0,-1012000000.0,661000000.0,,,,488000000.0,-1012000000.0,661000000.0,135000000.0,259000000.0,259000000.0,,10000000.0,-24000000.0,-49000000.0,,-3000000.0,-110000000.0,-954000000.0,-89000000.0,,,101000000.0,
NRG Energy Inc,NRG,,1013871,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 15:48:41+00:00,0.0,56000000.0,230000000.0,,1000000.0,-163000000.0,178000000.0,415000000.0,527000000.0,-543000000.0,-76000000.0,,,,527000000.0,-543000000.0,-76000000.0,-91000000.0,-206000000.0,-206000000.0,,7000000.0,-20000000.0,103000000.0,,-2000000.0,-126000000.0,-639000000.0,-44000000.0,0.0,,119000000.0,
NRG Energy Inc,NRG,,1013871,2012.0,Q1TTM,2011-04-01,2012-03-31,,-396000000.0,227000000.0,921000000.0,,-1000000.0,-748000000.0,209000000.0,6653000000.0,792000000.0,-3362000000.0,874000000.0,,,,792000000.0,-3362000000.0,874000000.0,-1697000000.0,251000000.0,251000000.0,,223000000.0,-86000000.0,-159000000.0,,-9000000.0,-493000000.0,-2730000000.0,-5675000000.0,-300000000.0,,409000000.0,7000000.0
NRG Energy Inc,NRG,,1013871,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 13:46:58+00:00,-494000000.0,52000000.0,1256000000.0,5000000.0,-2000000.0,-301000000.0,547000000.0,1777000000.0,1427000000.0,-2528000000.0,1270000000.0,,,,1427000000.0,-2528000000.0,1270000000.0,167000000.0,-352000000.0,-352000000.0,,615000000.0,267000000.0,-39000000.0,,-154000000.0,-514000000.0,-1987000000.0,-985000000.0,-25000000.0,,488000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2013.0,Q4,2013-10-01,2013-12-31,,-120000000.0,-28000000.0,309000000.0,5000000.0,-1000000.0,-78000000.0,29000000.0,172000000.0,176000000.0,-497000000.0,447000000.0,,,,176000000.0,-497000000.0,447000000.0,125000000.0,-290000000.0,-290000000.0,,534000000.0,90000000.0,25000000.0,,-41000000.0,-145000000.0,-406000000.0,-74000000.0,,,144000000.0,
NRG Energy Inc,NRG,,1013871,2013.0,Q3TTM,2012-10-01,2013-09-30,,-416000000.0,107000000.0,1194000000.0,983000000.0,-2000000.0,-650000000.0,549000000.0,2229000000.0,1571000000.0,-1964000000.0,914000000.0,,,,1571000000.0,-1964000000.0,914000000.0,519000000.0,192000000.0,192000000.0,,71000000.0,174000000.0,21000000.0,,-135000000.0,-489000000.0,-2503000000.0,-1221000000.0,-25000000.0,,427000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2013.0,Q3,2013-07-01,2013-09-30,,-335000000.0,-34000000.0,327000000.0,,1000000.0,425000000.0,476000000.0,133000000.0,515000000.0,-656000000.0,901000000.0,,,,515000000.0,-656000000.0,901000000.0,761000000.0,138000000.0,138000000.0,,45000000.0,6000000.0,-34000000.0,,-40000000.0,-136000000.0,-300000000.0,-60000000.0,,,136000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 15:08:36+00:00,-374000000.0,80000000.0,947000000.0,,-1000000.0,-223000000.0,518000000.0,1605000000.0,1251000000.0,-2031000000.0,823000000.0,,,,1251000000.0,-2031000000.0,823000000.0,42000000.0,-62000000.0,-62000000.0,,81000000.0,177000000.0,-64000000.0,,-113000000.0,-369000000.0,-1581000000.0,-911000000.0,-25000000.0,,344000000.0,13000000.0
NRG Energy Inc,NRG,,1013871,2013.0,Q2TTM,2012-07-01,2013-06-30,,-121000000.0,198000000.0,1106000000.0,983000000.0,-5000000.0,-942000000.0,119000000.0,3710000000.0,1820000000.0,-2082000000.0,486000000.0,,,,1820000000.0,-2082000000.0,486000000.0,219000000.0,62000000.0,62000000.0,,62000000.0,147000000.0,74000000.0,,-118000000.0,-458000000.0,-3084000000.0,-2013000000.0,-25000000.0,,387000000.0,137000000.0
NRG Energy Inc,NRG,,1013871,2013.0,Q2,2013-04-01,2013-06-30,,-21000000.0,72000000.0,313000000.0,,-2000000.0,-495000000.0,21000000.0,736000000.0,156000000.0,-539000000.0,46000000.0,,,,156000000.0,-539000000.0,46000000.0,-339000000.0,131000000.0,131000000.0,,25000000.0,73000000.0,-35000000.0,,-42000000.0,-138000000.0,-468000000.0,-627000000.0,-5000000.0,,123000000.0,
NRG Energy Inc,NRG,,1013871,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 13:37:14+00:00,-39000000.0,114000000.0,620000000.0,,-2000000.0,-648000000.0,42000000.0,1472000000.0,736000000.0,-1375000000.0,-78000000.0,,,,736000000.0,-1375000000.0,-78000000.0,-719000000.0,-200000000.0,-200000000.0,,36000000.0,171000000.0,-30000000.0,,-73000000.0,-233000000.0,-1281000000.0,-851000000.0,-25000000.0,,208000000.0,
NRG Energy Inc,NRG,,1013871,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 15:19:04+00:00,-18000000.0,42000000.0,307000000.0,,0.0,-153000000.0,21000000.0,736000000.0,580000000.0,-836000000.0,-124000000.0,,,,580000000.0,-836000000.0,-124000000.0,-380000000.0,-331000000.0,-331000000.0,,11000000.0,98000000.0,5000000.0,,-31000000.0,-95000000.0,-813000000.0,-224000000.0,-20000000.0,,85000000.0,0.0
NRG Energy Inc,NRG,,1013871,2013.0,Q1TTM,2012-04-01,2013-03-31,,-100000000.0,202000000.0,1027000000.0,983000000.0,-5000000.0,-365000000.0,190000000.0,3486000000.0,2152000000.0,-2555000000.0,1101000000.0,,,,2152000000.0,-2555000000.0,1101000000.0,693000000.0,190000000.0,190000000.0,,47000000.0,50000000.0,60000000.0,,-79000000.0,-430000000.0,-3570000000.0,-1475000000.0,-20000000.0,,365000000.0,137000000.0
NRG Energy Inc,NRG,,1013871,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:59:08+00:00,-2952000000.0,98000000.0,1523000000.0,,-10000000.0,-490000000.0,210000000.0,4563000000.0,1265000000.0,-2903000000.0,1510000000.0,,,,1265000000.0,-2903000000.0,1510000000.0,-138000000.0,132000000.0,132000000.0,,247000000.0,639000000.0,877000000.0,,-196000000.0,-722000000.0,-909000000.0,-3912000000.0,-39000000.0,0.0,600000000.0,203000000.0
NRG Energy Inc,NRG,,1013871,2014.0,Q4,2014-10-01,2014-12-31,,-120000000.0,-10000000.0,427000000.0,,-12000000.0,-214000000.0,-444000000.0,107000000.0,-276000000.0,55000000.0,396000000.0,,,,-276000000.0,55000000.0,396000000.0,163000000.0,97000000.0,97000000.0,,96000000.0,703000000.0,382000000.0,,-56000000.0,-160000000.0,-234000000.0,-547000000.0,-39000000.0,,137000000.0,50000000.0
