company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,extraordinaryincome,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:36:46+00:00,34000000.0,1.03,1.03,0.01,1.02,,138000000.0,181000000.0,738000000.0,174000000.0,476000000.0,476000000.0,445000000.0,,564000000.0,282000000.0,16000000.0,31000000.0,,240000000.0,230000000.0,,84000000.0,17000000.0,731000000.0,245000000.0,174000000.0,738000000.0,1304000000.0,1438000000.0,614000000.0,2002000000.0,766000000.0,432000000.0,432179000.0,435299000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:13:53+00:00,179000000.0,3.11,3.11,,3.09,,530000000.0,318000000.0,3462000000.0,763000000.0,1556000000.0,1556000000.0,1540000000.0,,2699000000.0,1176000000.0,-286000000.0,16000000.0,,1718000000.0,1178000000.0,,25000000.0,252000000.0,3517000000.0,1106000000.0,763000000.0,3462000000.0,6842000000.0,6254000000.0,2086000000.0,8953000000.0,3938000000.0,495200000.0,495394000.0,497924000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q4,2010-10-01,2010-12-31,,47000000.0,0.16,0.16,-0.03,0.15,,169000000.0,69000000.0,834000000.0,178000000.0,83000000.0,83000000.0,70000000.0,,656000000.0,308000000.0,-348000000.0,13000000.0,,334000000.0,292000000.0,,-1000000.0,175000000.0,928000000.0,310000000.0,178000000.0,834000000.0,1792000000.0,1387000000.0,252000000.0,2043000000.0,1064000000.0,495200000.0,495394000.0,497924000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 15:34:22+00:00,52000000.0,1.09,1.09,0.01,1.08,,236000000.0,68000000.0,904000000.0,180000000.0,546000000.0,546000000.0,546000000.0,,724000000.0,293000000.0,17000000.0,,,302000000.0,267000000.0,,1000000.0,23000000.0,857000000.0,228000000.0,180000000.0,904000000.0,1527000000.0,1586000000.0,782000000.0,2310000000.0,1006000000.0,500900000.0,495729000.0,498159000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q3YTD,2010-01-01,2010-09-30,,132000000.0,2.95,2.95,0.03,2.94,,361000000.0,249000000.0,2628000000.0,585000000.0,1473000000.0,1473000000.0,1470000000.0,,2043000000.0,868000000.0,62000000.0,3000000.0,,1384000000.0,886000000.0,,26000000.0,77000000.0,2589000000.0,796000000.0,585000000.0,2628000000.0,5050000000.0,4867000000.0,1834000000.0,6910000000.0,2874000000.0,500900000.0,495729000.0,498159000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q3TTM,2009-10-01,2010-09-30,,164000000.0,4.1,4.1,,4.07,,543000000.0,332000000.0,3505000000.0,765000000.0,1971000000.0,1971000000.0,1968000000.0,,2740000000.0,1146000000.0,119000000.0,3000000.0,,1839000000.0,1119000000.0,,61000000.0,86000000.0,3380000000.0,1066000000.0,765000000.0,3505000000.0,6615000000.0,6450000000.0,2514000000.0,9190000000.0,3814000000.0,500900000.0,495729000.0,498159000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 15:25:20+00:00,46000000.0,0.87,0.87,0.01,0.87,,-82000000.0,109000000.0,846000000.0,188000000.0,432000000.0,432000000.0,432000000.0,,658000000.0,290000000.0,-50000000.0,,,718000000.0,288000000.0,,10000000.0,41000000.0,849000000.0,326000000.0,188000000.0,846000000.0,1944000000.0,1646000000.0,350000000.0,2304000000.0,973000000.0,496600000.0,495606000.0,498886000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q2YTD,2010-01-01,2010-06-30,,80000000.0,1.86,1.86,0.02,1.86,,125000000.0,181000000.0,1724000000.0,405000000.0,927000000.0,927000000.0,924000000.0,,1319000000.0,575000000.0,45000000.0,3000000.0,,1082000000.0,619000000.0,,25000000.0,54000000.0,1732000000.0,568000000.0,405000000.0,1724000000.0,3523000000.0,3281000000.0,1052000000.0,4600000000.0,1868000000.0,496600000.0,495606000.0,498886000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q2TTM,2009-07-01,2010-06-30,,148000000.0,3.67,3.67,,3.65,,467000000.0,369000000.0,3499000000.0,760000000.0,1752000000.0,1752000000.0,1749000000.0,,2739000000.0,1136000000.0,144000000.0,3000000.0,,1871000000.0,1116000000.0,250000000.0,76000000.0,74000000.0,3342000000.0,1107000000.0,760000000.0,3499000000.0,6821000000.0,6377000000.0,2219000000.0,9116000000.0,3641000000.0,496600000.0,495606000.0,498886000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q1TTM,2009-04-01,2010-03-31,,136000000.0,-4.36,-4.36,,-4.34,-3684000000.0,791000000.0,461000000.0,3426000000.0,765000000.0,-1862000000.0,1822000000.0,-1997000000.0,,2661000000.0,1134000000.0,220000000.0,135000000.0,,1487000000.0,1038000000.0,250000000.0,80000000.0,45000000.0,3189000000.0,1091000000.0,765000000.0,3426000000.0,6241000000.0,6273000000.0,2613000000.0,8934000000.0,3463000000.0,497000000.0,494588000.0,498056000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 21:21:51+00:00,34000000.0,0.99,0.99,0.01,0.99,,207000000.0,72000000.0,878000000.0,217000000.0,495000000.0,495000000.0,492000000.0,,661000000.0,285000000.0,95000000.0,3000000.0,,364000000.0,331000000.0,,15000000.0,13000000.0,883000000.0,242000000.0,217000000.0,878000000.0,1579000000.0,1635000000.0,702000000.0,2296000000.0,895000000.0,497000000.0,494588000.0,498056000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q4,2011-10-01,2011-12-31,,51000000.0,0.76,0.76,0.18,0.76,,151000000.0,1007000000.0,765000000.0,159000000.0,381000000.0,381000000.0,371000000.0,,606000000.0,311000000.0,42000000.0,10000000.0,,402000000.0,-670000000.0,,-1000000.0,148000000.0,872000000.0,273000000.0,159000000.0,765000000.0,1784000000.0,1709000000.0,532000000.0,2315000000.0,1057000000.0,492700000.0,492598000.0,496072000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 17:08:29+00:00,200000000.0,3.82,3.82,0.72,3.79,,616000000.0,1295000000.0,2946000000.0,613000000.0,1920000000.0,1920000000.0,1882000000.0,,2333000000.0,1231000000.0,67000000.0,38000000.0,,1538000000.0,297000000.0,,0.0,269000000.0,3820000000.0,1220000000.0,613000000.0,2946000000.0,7058000000.0,7261000000.0,2536000000.0,9594000000.0,4382000000.0,492700000.0,492598000.0,496072000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q3YTD,2011-01-01,2011-09-30,,149000000.0,3.06,3.06,0.54,3.03,,465000000.0,288000000.0,2181000000.0,454000000.0,1539000000.0,1539000000.0,1511000000.0,,1727000000.0,920000000.0,25000000.0,28000000.0,,1136000000.0,967000000.0,,1000000.0,121000000.0,2948000000.0,947000000.0,454000000.0,2181000000.0,5274000000.0,5552000000.0,2004000000.0,7279000000.0,3325000000.0,489200000.0,490840000.0,494780000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q3TTM,2010-10-01,2011-09-30,,196000000.0,3.22,3.22,0.51,3.18,,634000000.0,357000000.0,3015000000.0,632000000.0,1622000000.0,1622000000.0,1581000000.0,,2383000000.0,1228000000.0,-323000000.0,41000000.0,,1470000000.0,1259000000.0,,,296000000.0,3876000000.0,1257000000.0,632000000.0,3015000000.0,7066000000.0,6939000000.0,2256000000.0,9322000000.0,4389000000.0,489200000.0,490840000.0,494780000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 16:01:52+00:00,50000000.0,1.11,1.11,0.18,1.1,,74000000.0,85000000.0,728000000.0,150000000.0,555000000.0,555000000.0,543000000.0,,578000000.0,310000000.0,5000000.0,12000000.0,,388000000.0,319000000.0,,0.0,85000000.0,965000000.0,334000000.0,150000000.0,728000000.0,1798000000.0,1849000000.0,629000000.0,2427000000.0,1106000000.0,489200000.0,490840000.0,494780000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2YTD,2011-01-01,2011-06-30,,99000000.0,1.95,1.95,0.36,1.93,,391000000.0,203000000.0,1453000000.0,304000000.0,984000000.0,984000000.0,968000000.0,,1149000000.0,610000000.0,20000000.0,16000000.0,,748000000.0,648000000.0,,1000000.0,36000000.0,1983000000.0,613000000.0,304000000.0,1453000000.0,3476000000.0,3703000000.0,1375000000.0,4852000000.0,2219000000.0,497000000.0,496806000.0,501044000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2TTM,2010-07-01,2011-06-30,,198000000.0,3.2,3.2,0.34,3.16,,796000000.0,340000000.0,3191000000.0,662000000.0,1613000000.0,1613000000.0,1584000000.0,,2529000000.0,1211000000.0,-311000000.0,29000000.0,,1384000000.0,1207000000.0,,1000000.0,234000000.0,3768000000.0,1151000000.0,662000000.0,3191000000.0,6795000000.0,6676000000.0,2409000000.0,9205000000.0,4289000000.0,497000000.0,496806000.0,501044000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 15:20:05+00:00,50000000.0,1.01,1.01,0.18,1.0,,202000000.0,137000000.0,719000000.0,147000000.0,513000000.0,513000000.0,502000000.0,,572000000.0,312000000.0,27000000.0,11000000.0,,386000000.0,320000000.0,,2000000.0,17000000.0,1009000000.0,311000000.0,147000000.0,719000000.0,1774000000.0,1919000000.0,715000000.0,2491000000.0,1124000000.0,497000000.0,496806000.0,501044000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q1TTM,2010-04-01,2011-03-31,,194000000.0,3.06,3.06,0.17,3.03,,512000000.0,312000000.0,3318000000.0,703000000.0,1532000000.0,1532000000.0,1514000000.0,,2615000000.0,1189000000.0,-388000000.0,18000000.0,,1716000000.0,1175000000.0,,9000000.0,258000000.0,3608000000.0,1166000000.0,703000000.0,3318000000.0,6965000000.0,6403000000.0,2044000000.0,9018000000.0,4138000000.0,495700000.0,497471000.0,500980000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 17:03:59+00:00,49000000.0,0.94,0.94,0.18,0.93,,189000000.0,66000000.0,734000000.0,157000000.0,471000000.0,471000000.0,466000000.0,,577000000.0,298000000.0,-7000000.0,5000000.0,,362000000.0,328000000.0,,-1000000.0,19000000.0,974000000.0,302000000.0,157000000.0,734000000.0,1702000000.0,1784000000.0,660000000.0,2361000000.0,1095000000.0,495700000.0,497471000.0,500980000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q4,2012-10-01,2012-12-31,,53000000.0,1.0,1.0,0.24,1.01,,117000000.0,1067000000.0,733000000.0,111000000.0,470000000.0,470000000.0,468000000.0,,622000000.0,355000000.0,21000000.0,2000000.0,,402000000.0,-680000000.0,,-2000000.0,139000000.0,915000000.0,269000000.0,111000000.0,733000000.0,1864000000.0,1827000000.0,587000000.0,2449000000.0,1150000000.0,475100000.0,474458000.0,481129000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:25:20+00:00,198000000.0,4.25,4.25,0.96,4.2,,705000000.0,1398000000.0,3014000000.0,476000000.0,2061000000.0,2061000000.0,2019000000.0,,2538000000.0,1314000000.0,23000000.0,42000000.0,,1312000000.0,240000000.0,,-3000000.0,225000000.0,3837000000.0,1036000000.0,476000000.0,3014000000.0,6886000000.0,7111000000.0,2766000000.0,9649000000.0,4414000000.0,475100000.0,474458000.0,481129000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3YTD,2012-01-01,2012-09-30,,145000000.0,3.25,3.25,0.72,3.19,,588000000.0,331000000.0,2281000000.0,365000000.0,1591000000.0,1591000000.0,1551000000.0,,1916000000.0,959000000.0,2000000.0,40000000.0,,910000000.0,920000000.0,,-1000000.0,86000000.0,2922000000.0,767000000.0,365000000.0,2281000000.0,5022000000.0,5284000000.0,2179000000.0,7200000000.0,3264000000.0,470500000.0,472355000.0,480010000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3TTM,2011-10-01,2012-09-30,,196000000.0,4.01,4.01,0.9,3.95,,739000000.0,1338000000.0,3046000000.0,524000000.0,1972000000.0,1972000000.0,1922000000.0,,2522000000.0,1270000000.0,44000000.0,50000000.0,,1312000000.0,250000000.0,,-2000000.0,234000000.0,3794000000.0,1040000000.0,524000000.0,3046000000.0,6806000000.0,6993000000.0,2711000000.0,9515000000.0,4321000000.0,470500000.0,472355000.0,480010000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 16:41:33+00:00,46000000.0,1.39,1.39,0.24,1.36,,267000000.0,91000000.0,730000000.0,111000000.0,674000000.0,674000000.0,654000000.0,,619000000.0,326000000.0,18000000.0,20000000.0,,99000000.0,296000000.0,,0.0,28000000.0,916000000.0,232000000.0,111000000.0,730000000.0,1415000000.0,1737000000.0,941000000.0,2356000000.0,1100000000.0,470500000.0,472355000.0,480010000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2YTD,2012-01-01,2012-06-30,,99000000.0,1.86,1.86,0.48,1.83,,321000000.0,240000000.0,1551000000.0,254000000.0,917000000.0,917000000.0,897000000.0,,1297000000.0,633000000.0,-16000000.0,20000000.0,,811000000.0,624000000.0,,-1000000.0,58000000.0,2006000000.0,535000000.0,254000000.0,1551000000.0,3607000000.0,3547000000.0,1238000000.0,4844000000.0,2164000000.0,480000000.0,481404000.0,488518000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2TTM,2011-07-01,2012-06-30,,200000000.0,3.73,3.73,0.84,3.69,,546000000.0,1332000000.0,3044000000.0,563000000.0,1853000000.0,1853000000.0,1811000000.0,,2481000000.0,1254000000.0,31000000.0,42000000.0,,1601000000.0,273000000.0,,-2000000.0,291000000.0,3843000000.0,1142000000.0,563000000.0,3044000000.0,7189000000.0,7105000000.0,2399000000.0,9586000000.0,4327000000.0,480000000.0,481404000.0,488518000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 17:28:30+00:00,48000000.0,1.0,1.0,0.24,0.98,,162000000.0,143000000.0,786000000.0,114000000.0,490000000.0,490000000.0,480000000.0,,672000000.0,323000000.0,-27000000.0,10000000.0,,422000000.0,294000000.0,,-1000000.0,37000000.0,942000000.0,255000000.0,114000000.0,786000000.0,1772000000.0,1751000000.0,652000000.0,2423000000.0,1086000000.0,480000000.0,481404000.0,488518000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q1TTM,2011-04-01,2012-03-31,,202000000.0,3.74,3.74,0.78,3.71,,586000000.0,1326000000.0,2977000000.0,596000000.0,1876000000.0,1876000000.0,1833000000.0,,2381000000.0,1243000000.0,85000000.0,43000000.0,,1565000000.0,299000000.0,,1000000.0,271000000.0,3910000000.0,1198000000.0,596000000.0,2977000000.0,7191000000.0,7273000000.0,2462000000.0,9654000000.0,4365000000.0,484900000.0,484942000.0,490454000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:18:44+00:00,51000000.0,0.86,0.86,0.24,0.85,,159000000.0,97000000.0,765000000.0,140000000.0,427000000.0,427000000.0,417000000.0,,625000000.0,310000000.0,11000000.0,10000000.0,,389000000.0,330000000.0,,0.0,21000000.0,1064000000.0,280000000.0,140000000.0,765000000.0,1835000000.0,1796000000.0,586000000.0,2421000000.0,1078000000.0,484900000.0,484942000.0,490454000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 08:16:47+00:00,214000000.0,4.52,4.52,1.04,4.43,,616000000.0,1465000000.0,2714000000.0,411000000.0,2050000000.0,2050000000.0,2016000000.0,,2303000000.0,1402000000.0,-9000000.0,34000000.0,,1672000000.0,212000000.0,,6000000.0,104000000.0,3800000000.0,1094000000.0,411000000.0,2714000000.0,7192000000.0,7561000000.0,2666000000.0,9864000000.0,4799000000.0,446000000.0,446245000.0,455155000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q4,2013-10-01,2013-12-31,,54000000.0,1.06,1.06,0.26,1.04,,125000000.0,366000000.0,684000000.0,99000000.0,467000000.0,467000000.0,459000000.0,,585000000.0,352000000.0,,8000000.0,,465000000.0,37000000.0,,6000000.0,30000000.0,945000000.0,244000000.0,99000000.0,684000000.0,1846000000.0,1859000000.0,592000000.0,2444000000.0,1212000000.0,446000000.0,446245000.0,455155000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3YTD,2013-01-01,2013-09-30,,160000000.0,3.46,3.46,0.78,3.39,,491000000.0,1099000000.0,2030000000.0,312000000.0,1583000000.0,1583000000.0,1557000000.0,,1718000000.0,1050000000.0,-9000000.0,26000000.0,,1207000000.0,175000000.0,,,74000000.0,2855000000.0,850000000.0,312000000.0,2030000000.0,5346000000.0,5702000000.0,2074000000.0,7420000000.0,3587000000.0,442500000.0,442860000.0,452154000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3TTM,2012-10-01,2013-09-30,,213000000.0,4.46,4.46,1.02,4.4,,608000000.0,2166000000.0,2763000000.0,423000000.0,2053000000.0,2053000000.0,2025000000.0,,2340000000.0,1405000000.0,12000000.0,28000000.0,,1609000000.0,-505000000.0,,-2000000.0,213000000.0,3770000000.0,1119000000.0,423000000.0,2763000000.0,7210000000.0,7529000000.0,2661000000.0,9869000000.0,4737000000.0,442500000.0,442860000.0,452154000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 18:17:15+00:00,53000000.0,1.2,1.2,0.26,1.17,,163000000.0,350000000.0,643000000.0,97000000.0,540000000.0,540000000.0,531000000.0,,546000000.0,348000000.0,-4000000.0,9000000.0,,388000000.0,57000000.0,,0.0,30000000.0,903000000.0,265000000.0,97000000.0,643000000.0,1722000000.0,1879000000.0,703000000.0,2425000000.0,1211000000.0,442500000.0,442860000.0,452154000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2YTD,2013-01-01,2013-06-30,,107000000.0,2.26,2.26,0.52,2.22,,328000000.0,749000000.0,1387000000.0,215000000.0,1043000000.0,1043000000.0,1026000000.0,,1172000000.0,702000000.0,-5000000.0,17000000.0,,819000000.0,118000000.0,,,44000000.0,1952000000.0,585000000.0,215000000.0,1387000000.0,3624000000.0,3823000000.0,1371000000.0,4995000000.0,2376000000.0,453200000.0,452176000.0,461040000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2TTM,2012-07-01,2013-06-30,,206000000.0,4.65,4.65,1.0,4.59,,712000000.0,1907000000.0,2850000000.0,437000000.0,2187000000.0,2187000000.0,2148000000.0,,2413000000.0,1383000000.0,34000000.0,39000000.0,,1320000000.0,-266000000.0,,-2000000.0,211000000.0,3783000000.0,1086000000.0,437000000.0,2850000000.0,6903000000.0,7387000000.0,2899000000.0,9800000000.0,4626000000.0,453200000.0,452176000.0,461040000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 15:57:36+00:00,54000000.0,1.26,1.26,0.26,1.24,,183000000.0,408000000.0,700000000.0,104000000.0,579000000.0,579000000.0,571000000.0,,596000000.0,349000000.0,-7000000.0,8000000.0,,448000000.0,58000000.0,,0.0,30000000.0,917000000.0,304000000.0,104000000.0,700000000.0,1798000000.0,1964000000.0,762000000.0,2560000000.0,1201000000.0,453200000.0,452176000.0,461040000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q1TTM,2012-04-01,2013-03-31,,200000000.0,4.39,4.39,0.98,4.33,,691000000.0,1642000000.0,2936000000.0,447000000.0,2098000000.0,2098000000.0,2057000000.0,,2489000000.0,1357000000.0,14000000.0,41000000.0,,1294000000.0,-30000000.0,,-3000000.0,218000000.0,3808000000.0,1037000000.0,447000000.0,2936000000.0,6877000000.0,7174000000.0,2789000000.0,9663000000.0,4511000000.0,455000000.0,454315000.0,462751000.0
