company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2009.0,Q2,2009-04-01,2009-06-30,,,,,-2349000000.0,,4745000000.0,2231000000.0,-3148000000.0,,-4282000000.0,7058000000.0,-2271000000.0,-4282000000.0,7058000000.0,-2271000000.0,505000000.0,1661000000.0,-3182000000.0,-3182000000.0,-3986000000.0,-1485000000.0,23000000.0,-35000000.0,-10077000000.0,-209000000.0,-3014000000.0,,-2000000000.0,21330000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 15:46:31+00:00,,,,-2372000000.0,,387000000.0,2231000000.0,4435000000.0,,-30446000000.0,36315000000.0,-5006000000.0,-30446000000.0,36315000000.0,-5006000000.0,863000000.0,-26648000000.0,-2706000000.0,-2706000000.0,-3642000000.0,-315000000.0,26000000.0,-159000000.0,-20219000000.0,-349000000.0,-8331000000.0,,-2000000000.0,60525000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:36:46+00:00,,,,-23000000.0,,-4358000000.0,,7583000000.0,,-26164000000.0,29257000000.0,-2735000000.0,-26164000000.0,29257000000.0,-2735000000.0,358000000.0,-28309000000.0,476000000.0,476000000.0,344000000.0,1170000000.0,3000000.0,-124000000.0,-10142000000.0,-140000000.0,-5317000000.0,,,39195000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q4,2010-10-01,2010-12-31,,47000000.0,-11000000.0,763000000.0,-49000000.0,,-1762000000.0,,,,-10297000000.0,9194000000.0,-169000000.0,-10297000000.0,9194000000.0,-169000000.0,-1272000000.0,-6689000000.0,83000000.0,83000000.0,1013000000.0,1512000000.0,2000000.0,-5000000.0,-14350000000.0,-105000000.0,-3601000000.0,-4000000.0,,22636000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:13:53+00:00,179000000.0,-11000000.0,763000000.0,-409000000.0,,-2351000000.0,,0.0,0.0,-3345000000.0,3192000000.0,823000000.0,-3345000000.0,3192000000.0,823000000.0,670000000.0,8283000000.0,1556000000.0,1556000000.0,-541000000.0,1848000000.0,10000000.0,-20000000.0,-69677000000.0,-262000000.0,-11574000000.0,-44000000.0,,73672000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q3TTM,2009-10-01,2010-09-30,,268000000.0,884000000.0,722000000.0,1814000000.0,,1012000000.0,,,,2977000000.0,-4799000000.0,1378000000.0,2977000000.0,-4799000000.0,1378000000.0,-444000000.0,13288000000.0,1971000000.0,1971000000.0,-2362000000.0,-3687000000.0,12000000.0,-19000000.0,-71183000000.0,-311000000.0,-10264000000.0,-40000000.0,,69057000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q3,2010-07-01,2010-09-30,,52000000.0,,,-111000000.0,,-1091000000.0,,,,6665000000.0,-4984000000.0,-2410000000.0,6665000000.0,-4984000000.0,-2410000000.0,-729000000.0,9291000000.0,546000000.0,546000000.0,-1191000000.0,-1806000000.0,,-5000000.0,-10920000000.0,-78000000.0,-2620000000.0,-1000000.0,,7205000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 15:34:22+00:00,132000000.0,,,-360000000.0,,-589000000.0,,,,6952000000.0,-6002000000.0,992000000.0,6952000000.0,-6002000000.0,992000000.0,1942000000.0,14972000000.0,1473000000.0,1473000000.0,-1554000000.0,336000000.0,8000000.0,-15000000.0,-55327000000.0,-157000000.0,-7973000000.0,-40000000.0,,51036000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q2TTM,2009-07-01,2010-06-30,,216000000.0,884000000.0,722000000.0,1666000000.0,,2080000000.0,,,,2792000000.0,-5701000000.0,4177000000.0,2792000000.0,-5701000000.0,4177000000.0,1268000000.0,10188000000.0,1752000000.0,1752000000.0,2527000000.0,-1537000000.0,16000000.0,-19000000.0,-84809000000.0,-55000000.0,-7256000000.0,-137000000.0,,76636000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q2,2010-04-01,2010-06-30,,46000000.0,,,-101000000.0,,-216000000.0,,,,5555000000.0,-3939000000.0,1599000000.0,5555000000.0,-3939000000.0,1599000000.0,3215000000.0,5407000000.0,432000000.0,432000000.0,-836000000.0,1438000000.0,3000000.0,-5000000.0,-26098000000.0,-54000000.0,150000000.0,,,23049000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 15:25:20+00:00,80000000.0,,,-249000000.0,,502000000.0,,,,287000000.0,-1018000000.0,3402000000.0,287000000.0,-1018000000.0,3402000000.0,2671000000.0,5681000000.0,927000000.0,927000000.0,-363000000.0,2142000000.0,8000000.0,-10000000.0,-44407000000.0,-79000000.0,-5353000000.0,-39000000.0,,43831000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q1TTM,2009-04-01,2010-03-31,,170000000.0,884000000.0,722000000.0,-582000000.0,,7041000000.0,2231000000.0,-3148000000.0,,-7045000000.0,5296000000.0,307000000.0,-7045000000.0,5296000000.0,307000000.0,-1442000000.0,6442000000.0,-1862000000.0,-1862000000.0,-623000000.0,-4460000000.0,36000000.0,-49000000.0,-68788000000.0,-210000000.0,-10420000000.0,-137000000.0,-2000000000.0,74917000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 21:21:51+00:00,34000000.0,,,-148000000.0,,718000000.0,,,,-5268000000.0,2921000000.0,1803000000.0,-5268000000.0,2921000000.0,1803000000.0,-544000000.0,274000000.0,495000000.0,495000000.0,473000000.0,704000000.0,5000000.0,-5000000.0,-18309000000.0,-25000000.0,-5503000000.0,-39000000.0,,20782000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 17:08:29+00:00,200000000.0,305000000.0,611000000.0,218000000.0,,1226000000.0,,1986000000.0,500000000.0,49403000000.0,-53895000000.0,3374000000.0,49403000000.0,-53895000000.0,3374000000.0,-1118000000.0,58942000000.0,1920000000.0,1920000000.0,-4117000000.0,-190000000.0,49000000.0,-295000000.0,-116140000000.0,-298000000.0,-11041000000.0,-738000000.0,,66660000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q3TTM,2010-10-01,2011-09-30,,196000000.0,-11000000.0,763000000.0,67000000.0,,-3379000000.0,,1986000000.0,500000000.0,24977000000.0,-20129000000.0,56000000.0,24977000000.0,-20129000000.0,56000000.0,4904000000.0,29964000000.0,1622000000.0,1622000000.0,-2117000000.0,1550000000.0,42000000.0,-204000000.0,-88154000000.0,-314000000.0,-6797000000.0,-514000000.0,,70456000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q3,2011-07-01,2011-09-30,,50000000.0,,,46000000.0,,901000000.0,,,,12550000000.0,-9921000000.0,2286000000.0,12550000000.0,-9921000000.0,2286000000.0,4915000000.0,9589000000.0,555000000.0,555000000.0,-4135000000.0,734000000.0,3000000.0,-96000000.0,-22523000000.0,-17000000.0,3281000000.0,-227000000.0,,16754000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:01:52+00:00,149000000.0,,,116000000.0,,-1617000000.0,,1986000000.0,500000000.0,35274000000.0,-29323000000.0,225000000.0,35274000000.0,-29323000000.0,225000000.0,6176000000.0,36653000000.0,1539000000.0,1539000000.0,-3130000000.0,38000000.0,40000000.0,-199000000.0,-73804000000.0,-209000000.0,-3196000000.0,-510000000.0,,47820000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2TTM,2010-07-01,2011-06-30,,198000000.0,-11000000.0,763000000.0,-90000000.0,,-5371000000.0,,1986000000.0,500000000.0,19092000000.0,-15192000000.0,-4640000000.0,19092000000.0,-15192000000.0,-4640000000.0,-740000000.0,29666000000.0,1613000000.0,1613000000.0,827000000.0,-990000000.0,39000000.0,-113000000.0,-76551000000.0,-375000000.0,-12698000000.0,-288000000.0,,60907000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2,2011-04-01,2011-06-30,,50000000.0,,,60000000.0,,-3351000000.0,,,,17957000000.0,-13808000000.0,-2214000000.0,17957000000.0,-13808000000.0,-2214000000.0,1935000000.0,17995000000.0,513000000.0,513000000.0,330000000.0,514000000.0,7000000.0,-98000000.0,-30944000000.0,-103000000.0,279000000.0,-226000000.0,,16909000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 15:20:05+00:00,99000000.0,,,70000000.0,,-2518000000.0,,1986000000.0,500000000.0,22724000000.0,-19402000000.0,-2061000000.0,22724000000.0,-19402000000.0,-2061000000.0,1261000000.0,27064000000.0,984000000.0,984000000.0,1005000000.0,-696000000.0,37000000.0,-103000000.0,-51281000000.0,-192000000.0,-6477000000.0,-283000000.0,,31066000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q1TTM,2010-04-01,2011-03-31,,194000000.0,-11000000.0,763000000.0,-251000000.0,,-2236000000.0,,1986000000.0,500000000.0,6690000000.0,-5323000000.0,-827000000.0,6690000000.0,-5323000000.0,-827000000.0,540000000.0,17078000000.0,1532000000.0,1532000000.0,-339000000.0,-66000000.0,35000000.0,-20000000.0,-71705000000.0,-326000000.0,-12827000000.0,-62000000.0,,67047000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 17:03:59+00:00,49000000.0,,,10000000.0,,833000000.0,,1986000000.0,500000000.0,4767000000.0,-5594000000.0,153000000.0,4767000000.0,-5594000000.0,153000000.0,-674000000.0,9069000000.0,471000000.0,471000000.0,675000000.0,-1210000000.0,30000000.0,-5000000.0,-20337000000.0,-89000000.0,-6756000000.0,-57000000.0,,14157000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q4,2012-10-01,2012-12-31,,53000000.0,-186000000.0,516000000.0,119000000.0,,-1581000000.0,,998000000.0,,17495000000.0,-21870000000.0,533000000.0,17495000000.0,-21870000000.0,533000000.0,-3842000000.0,17892000000.0,470000000.0,470000000.0,3248000000.0,1472000000.0,-391000000.0,-122000000.0,-18981000000.0,-101000000.0,-389000000.0,-493000000.0,,-6036000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:25:20+00:00,198000000.0,-186000000.0,516000000.0,291000000.0,,-2131000000.0,,998000000.0,488000000.0,3055000000.0,-4591000000.0,1933000000.0,3055000000.0,-4591000000.0,1933000000.0,397000000.0,6894000000.0,2061000000.0,2061000000.0,2029000000.0,1514000000.0,47000000.0,-463000000.0,-67454000000.0,-355000000.0,-3368000000.0,-1541000000.0,,61189000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3TTM,2011-10-01,2012-09-30,,196000000.0,305000000.0,611000000.0,274000000.0,,2293000000.0,,,488000000.0,-311000000.0,-7293000000.0,4549000000.0,-311000000.0,-7293000000.0,4549000000.0,-3055000000.0,11291000000.0,1972000000.0,1972000000.0,-2206000000.0,-186000000.0,447000000.0,-437000000.0,-90809000000.0,-343000000.0,-10824000000.0,-1276000000.0,,86065000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3,2012-07-01,2012-09-30,,46000000.0,,,74000000.0,,1903000000.0,,-284000000.0,488000000.0,993000000.0,-3112000000.0,2463000000.0,993000000.0,-3112000000.0,2463000000.0,344000000.0,2518000000.0,674000000.0,674000000.0,-120000000.0,-234000000.0,109000000.0,-122000000.0,-16680000000.0,-111000000.0,-1217000000.0,-499000000.0,,13799000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 16:41:33+00:00,145000000.0,,,172000000.0,0.0,-550000000.0,,0.0,488000000.0,-14440000000.0,17279000000.0,1400000000.0,-14440000000.0,17279000000.0,1400000000.0,4239000000.0,-10998000000.0,1591000000.0,1591000000.0,-1219000000.0,42000000.0,438000000.0,-341000000.0,-48473000000.0,-254000000.0,-2979000000.0,-1048000000.0,,67225000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2TTM,2011-07-01,2012-06-30,,200000000.0,305000000.0,611000000.0,246000000.0,,1291000000.0,,284000000.0,,11246000000.0,-14102000000.0,4372000000.0,11246000000.0,-14102000000.0,4372000000.0,1516000000.0,18362000000.0,1853000000.0,1853000000.0,-6221000000.0,782000000.0,341000000.0,-411000000.0,-96652000000.0,-249000000.0,-6326000000.0,-1004000000.0,,89020000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2,2012-04-01,2012-06-30,,48000000.0,,,43000000.0,,-2046000000.0,,284000000.0,,12783000000.0,-6392000000.0,-1686000000.0,12783000000.0,-6392000000.0,-1686000000.0,4705000000.0,13591000000.0,490000000.0,490000000.0,-249000000.0,-221000000.0,91000000.0,-124000000.0,-14666000000.0,-58000000.0,-579000000.0,-480000000.0,,8581000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 17:28:30+00:00,99000000.0,,,98000000.0,0.0,-2453000000.0,,284000000.0,,-15433000000.0,20391000000.0,-1063000000.0,-15433000000.0,20391000000.0,-1063000000.0,3895000000.0,-13516000000.0,917000000.0,917000000.0,-1099000000.0,276000000.0,329000000.0,-219000000.0,-31793000000.0,-143000000.0,-1762000000.0,-549000000.0,,53426000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q1TTM,2011-04-01,2012-03-31,,202000000.0,305000000.0,611000000.0,263000000.0,,-14000000.0,,,,16420000000.0,-21518000000.0,3844000000.0,16420000000.0,-21518000000.0,3844000000.0,-1254000000.0,22766000000.0,1876000000.0,1876000000.0,-5642000000.0,1517000000.0,257000000.0,-385000000.0,-112930000000.0,-294000000.0,-5468000000.0,-750000000.0,,97348000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:18:44+00:00,51000000.0,,,55000000.0,,-407000000.0,,,,-28216000000.0,26783000000.0,623000000.0,-28216000000.0,26783000000.0,623000000.0,-810000000.0,-27107000000.0,427000000.0,427000000.0,-850000000.0,497000000.0,238000000.0,-95000000.0,-17127000000.0,-85000000.0,-1183000000.0,-69000000.0,,44845000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 08:16:47+00:00,214000000.0,406000000.0,416000000.0,461000000.0,,-5091000000.0,,2485000000.0,0.0,16739000000.0,-14085000000.0,-2024000000.0,16739000000.0,-14085000000.0,-2024000000.0,630000000.0,18087000000.0,2050000000.0,2050000000.0,-1214000000.0,342000000.0,171000000.0,-486000000.0,-62492000000.0,-388000000.0,-1289000000.0,-2229000000.0,,50009000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q4,2013-10-01,2013-12-31,,54000000.0,406000000.0,416000000.0,137000000.0,-18000000.0,-756000000.0,,26000000.0,,26288000000.0,-25515000000.0,-1449000000.0,26288000000.0,-25515000000.0,-1449000000.0,-676000000.0,28069000000.0,467000000.0,467000000.0,-403000000.0,-1351000000.0,62000000.0,-121000000.0,-23659000000.0,-129000000.0,-1162000000.0,-586000000.0,,-1306000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3TTM,2012-10-01,2013-09-30,,213000000.0,-186000000.0,516000000.0,443000000.0,18000000.0,-5916000000.0,,3457000000.0,,7946000000.0,-10440000000.0,-42000000.0,7946000000.0,-10440000000.0,-42000000.0,-2536000000.0,7910000000.0,2053000000.0,2053000000.0,2437000000.0,3165000000.0,-282000000.0,-487000000.0,-57814000000.0,-360000000.0,-516000000.0,-2136000000.0,,45279000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3,2013-07-01,2013-09-30,,53000000.0,,,131000000.0,18000000.0,-2282000000.0,,967000000.0,,-11784000000.0,9015000000.0,1186000000.0,-11784000000.0,9015000000.0,1186000000.0,-1583000000.0,-12321000000.0,540000000.0,540000000.0,-258000000.0,2744000000.0,17000000.0,-123000000.0,-9858000000.0,-31000000.0,264000000.0,-588000000.0,,19144000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 18:17:15+00:00,160000000.0,,,324000000.0,18000000.0,-4335000000.0,,2459000000.0,0.0,-9549000000.0,11430000000.0,-575000000.0,-9549000000.0,11430000000.0,-575000000.0,1306000000.0,-9982000000.0,1583000000.0,1583000000.0,-811000000.0,1693000000.0,109000000.0,-365000000.0,-38833000000.0,-259000000.0,-127000000.0,-1643000000.0,,51315000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2TTM,2012-07-01,2013-06-30,,206000000.0,-186000000.0,516000000.0,386000000.0,,-1731000000.0,,2206000000.0,488000000.0,20723000000.0,-22567000000.0,1235000000.0,20723000000.0,-22567000000.0,1235000000.0,-609000000.0,22749000000.0,2187000000.0,2187000000.0,2575000000.0,187000000.0,-190000000.0,-486000000.0,-64636000000.0,-440000000.0,-1997000000.0,-2047000000.0,,39934000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2,2013-04-01,2013-06-30,,54000000.0,,,86000000.0,,-1487000000.0,,-2063000000.0,,8615000000.0,-5701000000.0,-2143000000.0,8615000000.0,-5701000000.0,-2143000000.0,771000000.0,11745000000.0,579000000.0,579000000.0,3134000000.0,-1375000000.0,32000000.0,-132000000.0,-16412000000.0,-109000000.0,-384000000.0,-583000000.0,,7686000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 15:57:36+00:00,107000000.0,,,193000000.0,,-2053000000.0,,1492000000.0,0.0,2235000000.0,2415000000.0,-1761000000.0,2235000000.0,2415000000.0,-1761000000.0,2889000000.0,2339000000.0,1043000000.0,1043000000.0,-553000000.0,-1051000000.0,92000000.0,-242000000.0,-28975000000.0,-228000000.0,-391000000.0,-1055000000.0,,32171000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q1TTM,2012-04-01,2013-03-31,,200000000.0,-186000000.0,516000000.0,343000000.0,,-2290000000.0,,4553000000.0,488000000.0,24891000000.0,-23258000000.0,1692000000.0,24891000000.0,-23258000000.0,1692000000.0,3325000000.0,24595000000.0,2098000000.0,2098000000.0,-808000000.0,1341000000.0,-131000000.0,-478000000.0,-62890000000.0,-389000000.0,-2192000000.0,-1944000000.0,,40829000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:10:36+00:00,53000000.0,,,107000000.0,,-566000000.0,,3555000000.0,0.0,-6380000000.0,8116000000.0,382000000.0,-6380000000.0,8116000000.0,382000000.0,2118000000.0,-9406000000.0,464000000.0,464000000.0,-3687000000.0,324000000.0,60000000.0,-110000000.0,-12563000000.0,-119000000.0,-7000000.0,-472000000.0,,24485000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 17:33:59+00:00,222000000.0,358000000.0,398000000.0,477000000.0,,-1585000000.0,,2569000000.0,1470000000.0,27688000000.0,-28492000000.0,-561000000.0,27688000000.0,-28492000000.0,-561000000.0,-1365000000.0,26772000000.0,2022000000.0,2022000000.0,3840000000.0,-1697000000.0,86000000.0,-539000000.0,-81157000000.0,-427000000.0,-788000000.0,-1882000000.0,,49252000000.0
