company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,fedfundspurchased,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,longtermdebt,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherlongtermliabilities,othershorttermpayables,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q2,,2011-06-30,2011-08-05 15:25:20+00:00,1871000000.0,160000000.0,4572000000.0,0.0,9978000000.0,3076000000.0,5748000000.0,2616000000.0,97344000000.0,30899000000.0,12878000000.0,9544000000.0,12878000000.0,1853000000.0,,28065000000.0,19754000000.0,,14779000000.0,9430000000.0,17813000000.0,190455000000.0,19334000000.0,19834000000.0,19834000000.0,170621000000.0,190455000000.0,500000000.0,110264000000.0,-234000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2011.0,Q1,,2011-03-31,2011-05-06 21:21:51+00:00,1850000000.0,-238000000.0,2637000000.0,,9920000000.0,4605000000.0,5720000000.0,2644000000.0,83747000000.0,19984000000.0,12646000000.0,9531000000.0,12646000000.0,1845000000.0,,23667000000.0,17441000000.0,,15873000000.0,9013000000.0,15193000000.0,171796000000.0,18680000000.0,19180000000.0,19180000000.0,152616000000.0,171796000000.0,500000000.0,107029000000.0,-15000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,FY,,2012-12-31,2014-02-21 17:08:29+00:00,1970000000.0,360000000.0,2590000000.0,0.0,10171000000.0,399000000.0,5977000000.0,2539000000.0,119736000000.0,50763000000.0,12285000000.0,7429000000.0,12285000000.0,1728000000.0,,44445000000.0,18016000000.0,,17196000000.0,11751000000.0,12508000000.0,222582000000.0,20380000000.0,20869000000.0,20869000000.0,201713000000.0,222582000000.0,489000000.0,126714000000.0,-1902000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q3,,2012-09-30,2012-11-02 16:01:52+00:00,1933000000.0,186000000.0,6432000000.0,0.0,10138000000.0,169000000.0,5650000000.0,2311000000.0,105326000000.0,31583000000.0,14024000000.0,6418000000.0,14024000000.0,1720000000.0,,40963000000.0,16505000000.0,,17783000000.0,11392000000.0,13114000000.0,204522000000.0,20261000000.0,20749000000.0,20749000000.0,183773000000.0,204522000000.0,488000000.0,124364000000.0,-1455000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q2,,2012-06-30,2012-08-03 15:20:05+00:00,1914000000.0,-537000000.0,6088000000.0,0.0,10127000000.0,671000000.0,5611000000.0,2334000000.0,102577000000.0,31145000000.0,12338000000.0,6392000000.0,12338000000.0,1702000000.0,,41194000000.0,16710000000.0,,16439000000.0,10846000000.0,13607000000.0,200777000000.0,19397000000.0,19897000000.0,19897000000.0,180880000000.0,200777000000.0,500000000.0,122935000000.0,-1039000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2012.0,Q1,,2012-03-31,2012-05-04 17:03:59+00:00,1966000000.0,-299000000.0,1383000000.0,0.0,10050000000.0,222000000.0,5700000000.0,2443000000.0,92979000000.0,26709000000.0,12253000000.0,8117000000.0,12253000000.0,1736000000.0,,37201000000.0,13726000000.0,,16683000000.0,10478000000.0,12595000000.0,187956000000.0,19659000000.0,20159000000.0,20159000000.0,167797000000.0,187956000000.0,500000000.0,122040000000.0,-570000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,FY,,2013-12-31,2015-02-20 17:25:20+00:00,2123000000.0,-95000000.0,3220000000.0,0.0,10280000000.0,19000000.0,6036000000.0,2360000000.0,116654000000.0,64257000000.0,13458000000.0,9699000000.0,13458000000.0,1860000000.0,,65614000000.0,25990000000.0,,19194000000.0,13395000000.0,11733000000.0,243291000000.0,19887000000.0,20378000000.0,20378000000.0,222913000000.0,243291000000.0,491000000.0,123987000000.0,-3693000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q3,,2013-09-30,2013-11-06 16:41:33+00:00,2094000000.0,-114000000.0,3896000000.0,0.0,10257000000.0,94000000.0,6006000000.0,2396000000.0,108520000000.0,38636000000.0,15556000000.0,8748000000.0,15556000000.0,1816000000.0,,45679000000.0,23357000000.0,,19929000000.0,12963000000.0,13780000000.0,217180000000.0,19940000000.0,20430000000.0,20430000000.0,196750000000.0,217180000000.0,490000000.0,123423000000.0,-3166000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q2,,2013-06-30,2013-08-06 17:28:30+00:00,2055000000.0,-523000000.0,5479000000.0,0.0,10217000000.0,98000000.0,5924000000.0,2406000000.0,116598000000.0,44783000000.0,16409000000.0,8841000000.0,16409000000.0,1772000000.0,,49922000000.0,26602000000.0,,19329000000.0,12545000000.0,12431000000.0,227300000000.0,19591000000.0,20081000000.0,20081000000.0,207219000000.0,227300000000.0,490000000.0,121870000000.0,-2648000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2013.0,Q1,,2013-03-31,2013-05-03 16:18:44+00:00,2103000000.0,251000000.0,4708000000.0,0.0,10173000000.0,570000000.0,5912000000.0,2452000000.0,114071000000.0,39224000000.0,13963000000.0,7440000000.0,13963000000.0,1756000000.0,,40704000000.0,21285000000.0,,18643000000.0,12090000000.0,15892000000.0,218189000000.0,20380000000.0,20869000000.0,20869000000.0,197320000000.0,218189000000.0,489000000.0,126786000000.0,-2134000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,FY,,2014-12-31,2016-02-19 08:16:47+00:00,2242000000.0,-507000000.0,1855000000.0,0.0,10295000000.0,21000000.0,5826000000.0,2025000000.0,138550000000.0,93523000000.0,18161000000.0,10042000000.0,18161000000.0,1937000000.0,0.0,70490000000.0,32600000000.0,,20382000000.0,14737000000.0,13306000000.0,274119000000.0,19367000000.0,21328000000.0,21328000000.0,252791000000.0,274119000000.0,1961000000.0,115950000000.0,-5158000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q3,,2014-09-30,2014-11-07 18:17:15+00:00,2318000000.0,-107000000.0,4146000000.0,0.0,10284000000.0,17000000.0,5899000000.0,2121000000.0,141834000000.0,86946000000.0,18364000000.0,9016000000.0,18364000000.0,1911000000.0,,66134000000.0,34145000000.0,,22956000000.0,14531000000.0,13692000000.0,274805000000.0,19923000000.0,21156000000.0,21156000000.0,253649000000.0,274805000000.0,1233000000.0,118955000000.0,-4785000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q2,,2014-06-30,2014-08-08 15:57:36+00:00,2221000000.0,489000000.0,6247000000.0,0.0,10269000000.0,14000000.0,6037000000.0,2247000000.0,145725000000.0,98386000000.0,16767000000.0,9037000000.0,16767000000.0,1920000000.0,,73109000000.0,26574000000.0,,19249000000.0,14114000000.0,13490000000.0,282324000000.0,20467000000.0,21700000000.0,21700000000.0,260624000000.0,282324000000.0,1233000000.0,121925000000.0,-4405000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2014.0,Q1,,2014-03-31,2014-05-09 16:10:36+00:00,2197000000.0,188000000.0,3877000000.0,0.0,10241000000.0,18000000.0,6038000000.0,2306000000.0,121848000000.0,75796000000.0,16084000000.0,9503000000.0,16084000000.0,1896000000.0,,72800000000.0,23989000000.0,,18457000000.0,13639000000.0,12764000000.0,256663000000.0,20040000000.0,21273000000.0,21273000000.0,235390000000.0,256663000000.0,1233000000.0,124480000000.0,-4028000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,FY,,2015-12-31,2017-02-16 17:33:59+00:00,2346000000.0,-1442000000.0,1207000000.0,0.0,10250000000.0,,5671000000.0,1768000000.0,125827000000.0,75338000000.0,18753000000.0,11497000000.0,18753000000.0,1894000000.0,32000000.0,65800000000.0,33903000000.0,,14643000000.0,16049000000.0,6253000000.0,245155000000.0,18400000000.0,21103000000.0,21135000000.0,224020000000.0,245155000000.0,2703000000.0,104275000000.0,-6457000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q3,,2015-09-30,2015-11-06 14:55:42+00:00,2271000000.0,-1101000000.0,3660000000.0,0.0,10246000000.0,25000000.0,5716000000.0,1820000000.0,127941000000.0,68361000000.0,19019000000.0,12025000000.0,19019000000.0,1984000000.0,32000000.0,58426000000.0,36505000000.0,,15804000000.0,15795000000.0,11521000000.0,247274000000.0,18797000000.0,21500000000.0,21532000000.0,225742000000.0,247274000000.0,2703000000.0,107938000000.0,-6143000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q2,,2015-06-30,2015-08-07 17:06:34+00:00,2385000000.0,-1011000000.0,3084000000.0,0.0,10248000000.0,15000000.0,5729000000.0,1871000000.0,147471000000.0,116728000000.0,18547000000.0,9085000000.0,18547000000.0,2035000000.0,,83120000000.0,36909000000.0,,17646000000.0,15390000000.0,15734000000.0,294571000000.0,18797000000.0,21500000000.0,21500000000.0,273071000000.0,294571000000.0,2703000000.0,107283000000.0,-5830000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2015.0,Q1,,2015-03-31,2015-05-08 17:06:24+00:00,2281000000.0,-1006000000.0,3149000000.0,0.0,10248000000.0,17000000.0,5663000000.0,1892000000.0,138648000000.0,83398000000.0,18278000000.0,9174000000.0,18278000000.0,1933000000.0,,72704000000.0,37549000000.0,,23610000000.0,15135000000.0,14504000000.0,279476000000.0,18858000000.0,20819000000.0,20819000000.0,258657000000.0,279476000000.0,1961000000.0,125333000000.0,-5519000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,FY,,2016-12-31,2018-02-26 08:24:47+00:00,2644000000.0,-2040000000.0,1314000000.0,0.0,10286000000.0,,5814000000.0,1750000000.0,127766000000.0,70935000000.0,,11430000000.0,,2062000000.0,,59397000000.0,58032000000.0,,16901000000.0,17459000000.0,5985000000.0,242698000000.0,18023000000.0,21219000000.0,21219000000.0,221479000000.0,242698000000.0,3196000000.0,100147000000.0,-7682000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q3,,2016-09-30,2016-11-03 17:07:01+00:00,2594000000.0,-993000000.0,3490000000.0,0.0,10282000000.0,28000000.0,5911000000.0,1849000000.0,138221000000.0,79090000000.0,21451000000.0,11834000000.0,21451000000.0,2042000000.0,31000000.0,60545000000.0,36320000000.0,,17582000000.0,17047000000.0,5749000000.0,256140000000.0,18954000000.0,22150000000.0,22181000000.0,233959000000.0,256140000000.0,3196000000.0,103393000000.0,-7382000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q2,,2016-06-30,2016-08-04 18:10:34+00:00,2399000000.0,-997000000.0,4673000000.0,0.0,10271000000.0,29000000.0,5671000000.0,1682000000.0,135862000000.0,75169000000.0,19788000000.0,11924000000.0,19788000000.0,1994000000.0,31000000.0,57268000000.0,37989000000.0,,22166000000.0,16686000000.0,6033000000.0,255386000000.0,18877000000.0,22073000000.0,22104000000.0,233282000000.0,255386000000.0,3196000000.0,106021000000.0,-7083000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2016.0,Q1,,2016-03-31,2016-05-06 16:45:28+00:00,2371000000.0,-964000000.0,3735000000.0,0.0,10243000000.0,23000000.0,5733000000.0,1749000000.0,131268000000.0,65032000000.0,19140000000.0,10323000000.0,19140000000.0,1949000000.0,32000000.0,54248000000.0,37083000000.0,,20388000000.0,16233000000.0,5907000000.0,243685000000.0,18793000000.0,21496000000.0,21528000000.0,222157000000.0,243685000000.0,2703000000.0,106893000000.0,-6719000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,FY,,2017-12-31,2019-02-21 16:21:33+00:00,3099000000.0,-1009000000.0,2107000000.0,0.0,10303000000.0,,6022000000.0,1613000000.0,137721000000.0,67227000000.0,,11620000000.0,,2186000000.0,,47175000000.0,54258000000.0,,15606000000.0,18856000000.0,3986000000.0,238425000000.0,19121000000.0,22317000000.0,22317000000.0,216108000000.0,238425000000.0,3196000000.0,101913000000.0,-9029000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q3,,2017-09-30,2017-11-01 16:44:36+00:00,3043000000.0,-984000000.0,3939000000.0,0.0,10307000000.0,,5997000000.0,1658000000.0,129413000000.0,60956000000.0,23581000000.0,11716000000.0,23581000000.0,2167000000.0,,49850000000.0,36957000000.0,,17390000000.0,18675000000.0,5120000000.0,235986000000.0,19301000000.0,22497000000.0,22497000000.0,213489000000.0,235986000000.0,3196000000.0,97688000000.0,-8697000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q2,,2017-06-30,2017-08-04 07:02:52+00:00,2805000000.0,-1270000000.0,3156000000.0,0.0,10307000000.0,,5945000000.0,1693000000.0,130459000000.0,63617000000.0,24307000000.0,11737000000.0,24307000000.0,2137000000.0,,50957000000.0,35291000000.0,,17732000000.0,18202000000.0,5321000000.0,238274000000.0,18872000000.0,22068000000.0,22068000000.0,216206000000.0,238274000000.0,3196000000.0,99323000000.0,-8367000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2017.0,Q1,,2017-03-31,2017-05-04 17:07:41+00:00,2690000000.0,-1805000000.0,2909000000.0,0.0,10300000000.0,,5855000000.0,1710000000.0,126679000000.0,66789000000.0,22486000000.0,11394000000.0,22486000000.0,2101000000.0,,56786000000.0,34497000000.0,,15469000000.0,17762000000.0,5180000000.0,236802000000.0,18098000000.0,21294000000.0,21294000000.0,215508000000.0,236802000000.0,3196000000.0,97765000000.0,-8159000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,FY,,2018-12-31,2020-02-20 17:13:58+00:00,3203000000.0,-1356000000.0,3212000000.0,0.0,10565000000.0,,7446000000.0,2369000000.0,135556000000.0,73040000000.0,,11093000000.0,,2214000000.0,494000000.0,44804000000.0,60511000000.0,,24232000000.0,20553000000.0,4174000000.0,244596000000.0,21047000000.0,24243000000.0,24737000000.0,219859000000.0,244596000000.0,3196000000.0,92601000000.0,-8715000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q3,,2018-09-30,2018-10-31 13:56:20+00:00,3196000000.0,-1711000000.0,4145000000.0,0.0,10922000000.0,,6016000000.0,1461000000.0,126305000000.0,63618000000.0,,10335000000.0,,2193000000.0,494000000.0,41893000000.0,61513000000.0,,28222000000.0,20387000000.0,2699000000.0,234007000000.0,20863000000.0,24059000000.0,24553000000.0,209454000000.0,234007000000.0,3196000000.0,91865000000.0,-8735000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q2,,2018-06-30,2018-07-25 08:16:22+00:00,3086000000.0,-1488000000.0,3886000000.0,0.0,10324000000.0,,5973000000.0,1500000000.0,134347000000.0,76366000000.0,,10387000000.0,,2189000000.0,,52316000000.0,63623000000.0,,24496000000.0,19856000000.0,4191000000.0,248308000000.0,19375000000.0,22571000000.0,22571000000.0,225737000000.0,248308000000.0,3196000000.0,91685000000.0,-9317000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2018.0,Q1,,2018-03-31,2018-05-03 13:53:45+00:00,3183000000.0,-1074000000.0,2546000000.0,0.0,10300000000.0,,6068000000.0,1578000000.0,134492000000.0,79418000000.0,,10944000000.0,,2194000000.0,,57025000000.0,63523000000.0,,22340000000.0,19311000000.0,3086000000.0,250286000000.0,19203000000.0,22399000000.0,22399000000.0,227887000000.0,250286000000.0,3196000000.0,91776000000.0,-9334000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,FY,,2019-12-31,2020-04-28 15:03:35+00:00,3231000000.0,-876000000.0,3302000000.0,0.0,10636000000.0,,7556000000.0,2030000000.0,147841000000.0,68965000000.0,,12509000000.0,,2282000000.0,,34031000000.0,60246000000.0,,24857000000.0,21918000000.0,1941000000.0,245610000000.0,21469000000.0,24431000000.0,24431000000.0,221179000000.0,245610000000.0,2962000000.0,97998000000.0,-10209000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q3,,2019-09-30,2019-10-25 08:29:56+00:00,3258000000.0,-985000000.0,3598000000.0,0.0,10621000000.0,,7500000000.0,2077000000.0,137167000000.0,62324000000.0,,11455000000.0,,2306000000.0,494000000.0,33719000000.0,65787000000.0,,28653000000.0,21612000000.0,8403000000.0,244606000000.0,21519000000.0,24715000000.0,25209000000.0,219397000000.0,244606000000.0,3196000000.0,97755000000.0,-9729000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q2,,2019-06-30,2019-07-26 09:35:37+00:00,3202000000.0,-874000000.0,3742000000.0,0.0,10613000000.0,,7565000000.0,2155000000.0,136316000000.0,62534000000.0,,11374000000.0,,2244000000.0,494000000.0,34278000000.0,64994000000.0,,27350000000.0,21274000000.0,6769000000.0,241540000000.0,21764000000.0,24960000000.0,25454000000.0,216086000000.0,241540000000.0,3196000000.0,95102000000.0,-9249000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2019.0,Q1,,2019-03-31,2019-05-01 11:26:24+00:00,3277000000.0,-1180000000.0,4469000000.0,0.0,10586000000.0,,7549000000.0,2208000000.0,127176000000.0,53864000000.0,,11182000000.0,,2230000000.0,494000000.0,35295000000.0,62210000000.0,,27274000000.0,20911000000.0,2367000000.0,228332000000.0,21348000000.0,24544000000.0,25038000000.0,203294000000.0,228332000000.0,3196000000.0,92523000000.0,-8969000000.0
State Street Corp,STT,549300ZFEEJ2IP5VME73,93751,2020.0,Q1,,2020-03-31,2020-04-28 15:03:35+00:00,3274000000.0,-920000000.0,4932000000.0,0.0,10659000000.0,,7506000000.0,1963000000.0,187700000000.0,147735000000.0,,15538000000.0,,2225000000.0,,69404000000.0,69182000000.0,,30151000000.0,22315000000.0,35873000000.0,362527000000.0,21390000000.0,23861000000.0,23861000000.0,338666000000.0,362527000000.0,2471000000.0,125710000000.0,-10664000000.0
