company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 16:40:20+00:00,-0.32,-0.32,,243000000.0,-0.32,22000000.0,,-28000000.0,,-61000000.0,-63000000.0,2000000.0,-64000000.0,3000000.0,392000000.0,700000000.0,,,-23000000.0,23000000.0,-23000000.0,,,,72000000.0,392000000.0,285000000.0,,7000000.0,360000000.0,-75000000.0,-16000000.0,-91000000.0,677000000.0,199100000.0,200000000.0,200000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.59,-0.59,,719000000.0,-0.59,22000000.0,,-71000000.0,,-107000000.0,-130000000.0,23000000.0,-117000000.0,10000000.0,1330000000.0,2292000000.0,,,-23000000.0,148000000.0,-15000000.0,,,,214000000.0,1330000000.0,947000000.0,47000000.0,25000000.0,1103000000.0,-156000000.0,-45000000.0,-201000000.0,2277000000.0,199100000.0,200000000.0,200000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.91,-1.91,,947000000.0,-1.91,100000000.0,367000000.0,-137000000.0,,-365000000.0,-254000000.0,-111000000.0,-377000000.0,12000000.0,2040000000.0,3531000000.0,,,,186000000.0,34000000.0,,,,282000000.0,2040000000.0,1525000000.0,66000000.0,32000000.0,1882000000.0,-357000000.0,-34000000.0,-391000000.0,3565000000.0,198900000.0,198900000.0,198900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q2,2012-04-01,2012-06-30,2012-08-02 18:32:11+00:00,-0.05,-0.05,,248000000.0,-0.05,19000000.0,,-18000000.0,,-6000000.0,-29000000.0,23000000.0,-10000000.0,4000000.0,381000000.0,699000000.0,,,,19000000.0,5000000.0,,,,69000000.0,381000000.0,323000000.0,23000000.0,8000000.0,355000000.0,-32000000.0,-15000000.0,-47000000.0,704000000.0,198900000.0,198900000.0,198900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.27,-0.27,,476000000.0,-0.27,,,-43000000.0,,-46000000.0,-67000000.0,21000000.0,-53000000.0,7000000.0,938000000.0,1592000000.0,,,,125000000.0,8000000.0,,,,142000000.0,938000000.0,662000000.0,47000000.0,18000000.0,743000000.0,-81000000.0,-29000000.0,-110000000.0,1600000000.0,198900000.0,198900000.0,198900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1.73,-1.73,,923000000.0,-1.73,95000000.0,367000000.0,-102000000.0,,-331000000.0,-195000000.0,-136000000.0,-342000000.0,11000000.0,2185000000.0,3782000000.0,,,,210000000.0,38000000.0,,,,280000000.0,2185000000.0,1635000000.0,87000000.0,30000000.0,1875000000.0,-240000000.0,-57000000.0,-297000000.0,3820000000.0,195500000.0,195500000.0,195500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 17:51:59+00:00,-0.22,-0.22,,228000000.0,-0.22,-19000000.0,,-25000000.0,,-40000000.0,-38000000.0,-2000000.0,-43000000.0,3000000.0,557000000.0,893000000.0,,,,106000000.0,3000000.0,,,,73000000.0,557000000.0,339000000.0,24000000.0,10000000.0,388000000.0,-49000000.0,-14000000.0,-63000000.0,896000000.0,195500000.0,195500000.0,195500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q4,2013-10-01,2013-12-31,,-4.85,-4.85,,159000000.0,-4.85,363000000.0,841000000.0,-540000000.0,,-984000000.0,-897000000.0,-87000000.0,-973000000.0,-11000000.0,288000000.0,430000000.0,,,,-5000000.0,-103000000.0,,,,49000000.0,288000000.0,39000000.0,30000000.0,-39000000.0,1407000000.0,-1368000000.0,-69000000.0,-1437000000.0,327000000.0,200500000.0,200500000.0,200500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 17:19:11+00:00,-5.91,-5.91,0.0,858000000.0,-5.91,423000000.0,860000000.0,-624000000.0,,-1191000000.0,-1104000000.0,-87000000.0,-1185000000.0,-6000000.0,1508000000.0,2549000000.0,,,,102000000.0,-118000000.0,0.0,,,281000000.0,1508000000.0,923000000.0,108000000.0,-19000000.0,2524000000.0,-1601000000.0,-127000000.0,-1728000000.0,2431000000.0,200500000.0,200500000.0,200500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1.59,-1.59,,864000000.0,-1.59,109000000.0,142000000.0,-97000000.0,,-311000000.0,-251000000.0,-60000000.0,-318000000.0,7000000.0,1522000000.0,2642000000.0,,,23000000.0,27000000.0,85000000.0,,,,297000000.0,1522000000.0,1205000000.0,133000000.0,-4000000.0,1439000000.0,-234000000.0,-114000000.0,-348000000.0,2727000000.0,200700000.0,200700000.0,200700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q3,2013-07-01,2013-09-30,2013-11-07 13:19:58+00:00,-0.57,-0.57,,241000000.0,-0.57,21000000.0,19000000.0,-32000000.0,,-116000000.0,-116000000.0,0.0,-114000000.0,-2000000.0,389000000.0,668000000.0,,,,36000000.0,-10000000.0,,,,78000000.0,389000000.0,269000000.0,26000000.0,4000000.0,395000000.0,-126000000.0,-22000000.0,-148000000.0,658000000.0,200700000.0,200700000.0,200700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q3YTD,2013-01-01,2013-09-30,,-1.06,-1.06,,699000000.0,-1.06,60000000.0,19000000.0,-84000000.0,,-207000000.0,-207000000.0,,-212000000.0,5000000.0,1220000000.0,2119000000.0,,,,107000000.0,-15000000.0,,,,232000000.0,1220000000.0,884000000.0,78000000.0,20000000.0,1117000000.0,-233000000.0,-58000000.0,-291000000.0,2104000000.0,200700000.0,200700000.0,200700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1.34,-1.34,,866000000.0,-1.34,110000000.0,123000000.0,-93000000.0,,-256000000.0,-198000000.0,-58000000.0,-268000000.0,12000000.0,1525000000.0,2674000000.0,,,,14000000.0,72000000.0,,,,291000000.0,1525000000.0,1221000000.0,107000000.0,-1000000.0,1404000000.0,-183000000.0,-108000000.0,-291000000.0,2746000000.0,200000000.0,200400000.0,203800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 15:53:47+00:00,0.09,0.09,,227000000.0,0.09,20000000.0,0.0,11000000.0,,22000000.0,22000000.0,0.0,18000000.0,4000000.0,406000000.0,730000000.0,,,,36000000.0,85000000.0,,,,75000000.0,406000000.0,409000000.0,27000000.0,9000000.0,358000000.0,51000000.0,-18000000.0,33000000.0,815000000.0,200000000.0,200400000.0,203800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.49,-0.49,,458000000.0,-0.49,39000000.0,,-52000000.0,,-91000000.0,-91000000.0,,-98000000.0,7000000.0,831000000.0,1451000000.0,,,,71000000.0,-5000000.0,,,,154000000.0,831000000.0,615000000.0,52000000.0,16000000.0,722000000.0,-107000000.0,-36000000.0,-143000000.0,1446000000.0,200000000.0,200400000.0,203800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.48,-1.48,,887000000.0,-1.48,109000000.0,123000000.0,-122000000.0,,-284000000.0,-249000000.0,-35000000.0,-296000000.0,12000000.0,1500000000.0,2643000000.0,,,,-3000000.0,-8000000.0,,,,285000000.0,1500000000.0,1135000000.0,103000000.0,-2000000.0,1401000000.0,-266000000.0,-105000000.0,-371000000.0,2635000000.0,199900000.0,199900000.0,199900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 16:39:39+00:00,-0.58,-0.58,,231000000.0,-0.58,19000000.0,0.0,-63000000.0,,-113000000.0,-113000000.0,0.0,-116000000.0,3000000.0,425000000.0,721000000.0,,,,35000000.0,-90000000.0,,,,79000000.0,425000000.0,206000000.0,25000000.0,7000000.0,364000000.0,-158000000.0,-18000000.0,-176000000.0,631000000.0,199900000.0,199900000.0,199900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:18:41+00:00,0.81,0.81,,363000000.0,0.8,101000000.0,15000000.0,148000000.0,,171000000.0,256000000.0,-85000000.0,164000000.0,7000000.0,1193000000.0,2081000000.0,,,,88000000.0,442000000.0,,0.0,0.0,237000000.0,1193000000.0,1330000000.0,123000000.0,1000000.0,804000000.0,526000000.0,-122000000.0,404000000.0,2523000000.0,202500000.0,202700000.0,206300000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q4,2014-10-01,2014-12-31,,1.17,1.17,,-247000000.0,1.16,4000000.0,15000000.0,182000000.0,,221000000.0,335000000.0,-116000000.0,219000000.0,2000000.0,-62000000.0,-439000000.0,2000000.0,,,-24000000.0,501000000.0,-196000000.0,,,17000000.0,-62000000.0,124000000.0,35000000.0,-3000000.0,-431000000.0,555000000.0,-38000000.0,517000000.0,62000000.0,202500000.0,202700000.0,206300000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q3TTM,2013-10-01,2014-09-30,,-5.21,-5.21,,769000000.0,-5.21,460000000.0,841000000.0,-574000000.0,,-1034000000.0,-976000000.0,-56000000.0,-1028000000.0,-6000000.0,1543000000.0,2950000000.0,-2000000.0,,,107000000.0,-162000000.0,196000000.0,,,269000000.0,1543000000.0,1245000000.0,118000000.0,-35000000.0,2642000000.0,-1397000000.0,-153000000.0,-1550000000.0,2788000000.0,206700000.0,203300000.0,207500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 15:07:02+00:00,0.3,0.3,,201000000.0,0.3,28000000.0,,25000000.0,,66000000.0,46000000.0,20000000.0,62000000.0,4000000.0,309000000.0,598000000.0,,,,32000000.0,149000000.0,1000000.0,0.0,0.0,74000000.0,309000000.0,438000000.0,31000000.0,0.0,336000000.0,102000000.0,-31000000.0,71000000.0,747000000.0,206700000.0,203300000.0,207500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.36,-0.36,,610000000.0,-0.36,97000000.0,,-34000000.0,,-50000000.0,-79000000.0,31000000.0,-55000000.0,5000000.0,1255000000.0,2520000000.0,-2000000.0,,,112000000.0,-59000000.0,196000000.0,,,220000000.0,1255000000.0,1206000000.0,88000000.0,4000000.0,1235000000.0,-29000000.0,-84000000.0,-113000000.0,2461000000.0,206700000.0,203300000.0,207500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q2TTM,2013-07-01,2014-06-30,,-6.08,-6.08,,809000000.0,-6.08,453000000.0,860000000.0,-631000000.0,,-1216000000.0,-1138000000.0,-76000000.0,-1204000000.0,-12000000.0,1623000000.0,3020000000.0,-2000000.0,,,111000000.0,-321000000.0,195000000.0,,,273000000.0,1623000000.0,1076000000.0,113000000.0,-31000000.0,2701000000.0,-1625000000.0,-144000000.0,-1769000000.0,2699000000.0,202700000.0,202700000.0,202700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 15:55:08+00:00,-0.66,-0.66,,202000000.0,-0.66,54000000.0,,-82000000.0,,-135000000.0,-144000000.0,11000000.0,-135000000.0,,370000000.0,741000000.0,-2000000.0,,,33000000.0,-14000000.0,195000000.0,,,71000000.0,370000000.0,357000000.0,28000000.0,0.0,555000000.0,-198000000.0,-28000000.0,-226000000.0,727000000.0,202700000.0,202700000.0,202700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.66,-0.66,,409000000.0,-0.66,69000000.0,,-59000000.0,,-116000000.0,-125000000.0,11000000.0,-117000000.0,1000000.0,946000000.0,1922000000.0,-2000000.0,,,80000000.0,-208000000.0,195000000.0,,,146000000.0,946000000.0,768000000.0,57000000.0,4000000.0,899000000.0,-131000000.0,-53000000.0,-184000000.0,1714000000.0,202700000.0,202700000.0,202700000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q1TTM,2013-04-01,2014-03-31,,-5.33,-5.33,,834000000.0,-5.33,419000000.0,860000000.0,-538000000.0,,-1059000000.0,-972000000.0,-87000000.0,-1051000000.0,-8000000.0,1659000000.0,3009000000.0,,,,114000000.0,-222000000.0,,,,277000000.0,1659000000.0,1128000000.0,112000000.0,-22000000.0,2504000000.0,-1376000000.0,-134000000.0,-1510000000.0,2787000000.0,,201500000.0,205200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 15:12:53+00:00,,,,207000000.0,,15000000.0,,23000000.0,,19000000.0,19000000.0,,18000000.0,1000000.0,576000000.0,1181000000.0,,,,47000000.0,-194000000.0,,,,75000000.0,576000000.0,411000000.0,29000000.0,4000000.0,344000000.0,67000000.0,-25000000.0,42000000.0,987000000.0,,201500000.0,205200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:19:35+00:00,-7.42,-7.42,,528000000.0,-7.42,85000000.0,-349000000.0,24000000.0,323000000.0,-1726000000.0,-4000000.0,-1722000000.0,-1727000000.0,1000000.0,209000000.0,941000000.0,,,,,425000000.0,,0.0,23000000.0,273000000.0,209000000.0,1157000000.0,187000000.0,-67000000.0,883000000.0,274000000.0,-254000000.0,20000000.0,1366000000.0,234200000.0,234200000.0,234200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q4,2015-10-01,2015-12-31,,-6.68,-6.68,,152000000.0,-6.67,16000000.0,-349000000.0,21000000.0,113000000.0,-1534000000.0,-9000000.0,-1525000000.0,-1530000000.0,,58000000.0,205000000.0,,,-2000000.0,234000000.0,180000000.0,,-4000000.0,,88000000.0,58000000.0,327000000.0,57000000.0,-2000000.0,254000000.0,73000000.0,-61000000.0,12000000.0,385000000.0,234200000.0,234200000.0,234200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 14:43:04+00:00,-0.93,-0.93,,136000000.0,-0.93,56000000.0,,-27000000.0,43000000.0,-230000000.0,-70000000.0,-160000000.0,-234000000.0,0.0,51000000.0,198000000.0,,,0.0,12000000.0,209000000.0,,4000000.0,23000000.0,53000000.0,51000000.0,356000000.0,65000000.0,-65000000.0,323000000.0,33000000.0,-130000000.0,-97000000.0,407000000.0,251600000.0,251200000.0,251200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.74,-0.74,,376000000.0,-0.75,69000000.0,,3000000.0,210000000.0,-192000000.0,5000000.0,-197000000.0,-197000000.0,1000000.0,151000000.0,736000000.0,,,2000000.0,-234000000.0,245000000.0,,4000000.0,23000000.0,185000000.0,151000000.0,830000000.0,130000000.0,-65000000.0,629000000.0,201000000.0,-193000000.0,8000000.0,981000000.0,251600000.0,251200000.0,251200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.43,0.43,,129000000.0,0.41,73000000.0,15000000.0,185000000.0,210000000.0,29000000.0,340000000.0,-313000000.0,22000000.0,3000000.0,89000000.0,297000000.0,2000000.0,,2000000.0,-258000000.0,746000000.0,-196000000.0,4000000.0,23000000.0,202000000.0,89000000.0,954000000.0,165000000.0,-68000000.0,198000000.0,756000000.0,-231000000.0,525000000.0,1043000000.0,251600000.0,251200000.0,251200000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 15:43:46+00:00,-0.14,-0.14,,123000000.0,-0.14,6000000.0,,1000000.0,58000000.0,-30000000.0,23000000.0,-53000000.0,-30000000.0,0.0,48000000.0,225000000.0,,,1000000.0,-192000000.0,-71000000.0,,0.0,,56000000.0,48000000.0,106000000.0,32000000.0,,51000000.0,55000000.0,-31000000.0,24000000.0,154000000.0,214300000.0,205000000.0,206800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.19,0.19,,240000000.0,0.18,13000000.0,,30000000.0,167000000.0,38000000.0,75000000.0,-37000000.0,37000000.0,1000000.0,100000000.0,538000000.0,,,2000000.0,-246000000.0,36000000.0,,,,132000000.0,100000000.0,474000000.0,65000000.0,,306000000.0,168000000.0,-63000000.0,105000000.0,574000000.0,214300000.0,205000000.0,206800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.66,1.66,,194000000.0,1.64,45000000.0,15000000.0,237000000.0,167000000.0,325000000.0,456000000.0,-133000000.0,318000000.0,7000000.0,347000000.0,697000000.0,2000000.0,,2000000.0,-238000000.0,686000000.0,-195000000.0,,,223000000.0,347000000.0,1036000000.0,131000000.0,-3000000.0,211000000.0,825000000.0,-132000000.0,693000000.0,1383000000.0,214300000.0,205000000.0,206800000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 13:54:19+00:00,0.33,0.33,,117000000.0,0.32,7000000.0,,29000000.0,109000000.0,68000000.0,52000000.0,16000000.0,67000000.0,1000000.0,52000000.0,313000000.0,,,1000000.0,-54000000.0,107000000.0,,0.0,,76000000.0,52000000.0,368000000.0,33000000.0,,255000000.0,113000000.0,-32000000.0,81000000.0,420000000.0,203000000.0,204100000.0,205900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.14,1.14,,273000000.0,1.12,93000000.0,15000000.0,154000000.0,109000000.0,220000000.0,289000000.0,-69000000.0,213000000.0,7000000.0,669000000.0,1213000000.0,,,1000000.0,-13000000.0,743000000.0,,,,238000000.0,669000000.0,1287000000.0,127000000.0,-3000000.0,715000000.0,572000000.0,-129000000.0,443000000.0,1956000000.0,203000000.0,204100000.0,205900000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:58:41+00:00,-0.72,-0.72,,150000000.0,-0.72,10000000.0,227000000.0,-132000000.0,45000000.0,-219000000.0,-218000000.0,-1000000.0,-245000000.0,,59000000.0,213000000.0,,,0.0,,38000000.0,,26000000.0,,61000000.0,59000000.0,192000000.0,49000000.0,,493000000.0,-301000000.0,-49000000.0,-350000000.0,251000000.0,340300000.0,341500000.0,341500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3YTD,2016-01-01,2016-09-30,,-1.46,-1.46,,465000000.0,-1.46,31000000.0,227000000.0,-227000000.0,216000000.0,-429000000.0,-441000000.0,12000000.0,-466000000.0,,178000000.0,663000000.0,,,1000000.0,-175000000.0,-58000000.0,,37000000.0,,173000000.0,178000000.0,427000000.0,159000000.0,,937000000.0,-510000000.0,-158000000.0,-668000000.0,605000000.0,340300000.0,341500000.0,341500000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3TTM,2015-10-01,2016-09-30,,-8.14,-8.14,,617000000.0,-8.13,47000000.0,-122000000.0,-206000000.0,329000000.0,-1963000000.0,-450000000.0,-1513000000.0,-1996000000.0,,236000000.0,868000000.0,,,-1000000.0,59000000.0,122000000.0,,33000000.0,,261000000.0,236000000.0,754000000.0,216000000.0,-2000000.0,1191000000.0,-437000000.0,-219000000.0,-656000000.0,990000000.0,340300000.0,341500000.0,341500000.0
