company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,0.0,,0.0,,,,637000000.0,-1354000000.0,907000000.0,637000000.0,-1354000000.0,907000000.0,190000000.0,-442000000.0,-442000000.0,1349000000.0,670000000.0,-7000000.0,,,-6000000.0,-1649000000.0,-33000000.0,,,,308000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-01 16:40:20+00:00,,,727000000.0,,-191000000.0,,,,-21000000.0,-854000000.0,589000000.0,-21000000.0,-854000000.0,589000000.0,-286000000.0,-107000000.0,-107000000.0,160000000.0,8000000.0,3000000.0,,,-2000000.0,-1165000000.0,-29000000.0,,,,310000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q3,2012-07-01,2012-09-30,,,,244000000.0,,-337000000.0,,,,,-335000000.0,148000000.0,,-335000000.0,148000000.0,-187000000.0,-61000000.0,-61000000.0,302000000.0,1000000.0,-308000000.0,,,,-337000000.0,-1000000.0,,,,310000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,980000000.0,,-5000000.0,,,,675000000.0,-1408000000.0,1119000000.0,675000000.0,-1408000000.0,1124000000.0,391000000.0,-365000000.0,-365000000.0,509000000.0,705000000.0,302000000.0,,,-8000000.0,-1717000000.0,-30000000.0,,,,15000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-02 18:32:11+00:00,,,483000000.0,,146000000.0,,,,-21000000.0,-519000000.0,441000000.0,-21000000.0,-519000000.0,441000000.0,-99000000.0,-46000000.0,-46000000.0,-142000000.0,7000000.0,311000000.0,,,-2000000.0,-828000000.0,-28000000.0,,,,
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q2,2012-04-01,2012-06-30,,,,248000000.0,,150000000.0,,,,-21000000.0,-124000000.0,189000000.0,-21000000.0,-124000000.0,189000000.0,65000000.0,-6000000.0,-6000000.0,-203000000.0,7000000.0,276000000.0,21000000.0,,,-400000000.0,-28000000.0,,,,
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,968000000.0,,-154000000.0,,0.0,,,-1609000000.0,1213000000.0,713000000.0,-1609000000.0,1218000000.0,322000000.0,-331000000.0,-331000000.0,730000000.0,0.0,67000000.0,,,-10000000.0,-1681000000.0,0.0,,,,15000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 17:51:59+00:00,,,235000000.0,,-4000000.0,,,,,-395000000.0,252000000.0,-21000000.0,-395000000.0,252000000.0,-164000000.0,-40000000.0,-40000000.0,61000000.0,,35000000.0,,,-2000000.0,-428000000.0,,,,,
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 17:19:11+00:00,,32000000.0,940000000.0,-5000000.0,-592000000.0,6000000.0,980000000.0,,426000000.0,-1111000000.0,636000000.0,426000000.0,-1111000000.0,636000000.0,-49000000.0,-1191000000.0,-1191000000.0,1447000000.0,0.0,-6000000.0,5000000.0,,,-1154000000.0,-560000000.0,,,,49000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q4,2013-10-01,2013-12-31,,,8000000.0,241000000.0,-5000000.0,-535000000.0,2000000.0,375000000.0,,153000000.0,-275000000.0,118000000.0,153000000.0,-275000000.0,118000000.0,-4000000.0,-984000000.0,-984000000.0,1388000000.0,,-6000000.0,5000000.0,,3000000.0,-311000000.0,-224000000.0,,,,39000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q3TTM,2012-10-01,2013-09-30,,,52000000.0,945000000.0,,-106000000.0,17000000.0,666000000.0,,331000000.0,-1186000000.0,725000000.0,331000000.0,-1186000000.0,725000000.0,-130000000.0,-311000000.0,-311000000.0,145000000.0,5000000.0,6000000.0,,,-3000000.0,-1199000000.0,-357000000.0,,,,10000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-07 13:19:58+00:00,,24000000.0,699000000.0,,-57000000.0,4000000.0,605000000.0,,273000000.0,-836000000.0,518000000.0,273000000.0,-836000000.0,518000000.0,-45000000.0,-207000000.0,-207000000.0,59000000.0,,0.0,,,-3000000.0,-843000000.0,-336000000.0,,,,10000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q3,2013-07-01,2013-09-30,,,7000000.0,241000000.0,,64000000.0,2000000.0,281000000.0,,82000000.0,-295000000.0,231000000.0,82000000.0,-295000000.0,231000000.0,18000000.0,-116000000.0,-116000000.0,35000000.0,,,,,,-295000000.0,-201000000.0,,,,
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q2TTM,2012-07-01,2013-06-30,,,45000000.0,948000000.0,,-507000000.0,15000000.0,385000000.0,,249000000.0,-1226000000.0,642000000.0,249000000.0,-1226000000.0,642000000.0,-335000000.0,-256000000.0,-256000000.0,412000000.0,6000000.0,-302000000.0,,,-3000000.0,-1241000000.0,-157000000.0,,,,320000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 15:53:47+00:00,,17000000.0,458000000.0,,-121000000.0,2000000.0,324000000.0,,191000000.0,-541000000.0,287000000.0,191000000.0,-541000000.0,287000000.0,-63000000.0,-91000000.0,-91000000.0,24000000.0,,0.0,,,-3000000.0,-548000000.0,-135000000.0,,,,10000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q2,2013-04-01,2013-06-30,,,9000000.0,227000000.0,,-124000000.0,1000000.0,238000000.0,,104000000.0,-270000000.0,144000000.0,104000000.0,-270000000.0,144000000.0,-22000000.0,22000000.0,22000000.0,10000000.0,,,,,-3000000.0,-277000000.0,-135000000.0,,,,10000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q1TTM,2012-04-01,2013-03-31,,,36000000.0,969000000.0,,-233000000.0,0.0,0.0,,,-1080000000.0,687000000.0,145000000.0,-1080000000.0,687000000.0,-248000000.0,-284000000.0,-284000000.0,199000000.0,0.0,-26000000.0,,,,-1364000000.0,0.0,,,,310000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 16:39:39+00:00,,8000000.0,231000000.0,,3000000.0,1000000.0,86000000.0,,87000000.0,-271000000.0,143000000.0,87000000.0,-271000000.0,143000000.0,-41000000.0,-113000000.0,-113000000.0,14000000.0,,0.0,,,0.0,-271000000.0,,,,,0.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:18:41+00:00,,36000000.0,863000000.0,,127000000.0,16000000.0,2447000000.0,0.0,344000000.0,-1437000000.0,1070000000.0,344000000.0,-1437000000.0,1070000000.0,-23000000.0,171000000.0,171000000.0,-127000000.0,,-4000000.0,,0.0,0.0,-1807000000.0,-2119000000.0,,0.0,0.0,374000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q4,2014-10-01,2014-12-31,,,36000000.0,225000000.0,,254000000.0,1000000.0,496000000.0,,212000000.0,-498000000.0,291000000.0,212000000.0,-498000000.0,291000000.0,5000000.0,219000000.0,219000000.0,-443000000.0,,-1000000.0,,,,-482000000.0,-285000000.0,,,,-15000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q3TTM,2013-10-01,2014-09-30,,,8000000.0,879000000.0,-5000000.0,-662000000.0,17000000.0,2326000000.0,,285000000.0,-1214000000.0,897000000.0,285000000.0,-1214000000.0,897000000.0,-32000000.0,-1032000000.0,-1032000000.0,1704000000.0,,-9000000.0,5000000.0,,3000000.0,-1636000000.0,-2058000000.0,,,,428000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 15:07:02+00:00,,,638000000.0,,-127000000.0,15000000.0,1951000000.0,0.0,132000000.0,-939000000.0,779000000.0,132000000.0,-939000000.0,779000000.0,-28000000.0,-48000000.0,-48000000.0,316000000.0,,-3000000.0,,,0.0,-1325000000.0,-1834000000.0,,,,389000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q3,2014-07-01,2014-09-30,,,,216000000.0,,-61000000.0,3000000.0,1047000000.0,,246000000.0,-544000000.0,259000000.0,246000000.0,-544000000.0,259000000.0,-39000000.0,66000000.0,66000000.0,38000000.0,,2000000.0,,,,-597000000.0,-804000000.0,,,,51000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q2TTM,2013-07-01,2014-06-30,,,15000000.0,904000000.0,-5000000.0,-537000000.0,16000000.0,1560000000.0,,121000000.0,-965000000.0,869000000.0,121000000.0,-965000000.0,869000000.0,25000000.0,-1214000000.0,-1214000000.0,1701000000.0,,-11000000.0,5000000.0,,3000000.0,-1334000000.0,-1455000000.0,,,,377000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 15:55:08+00:00,,,422000000.0,,-66000000.0,12000000.0,904000000.0,,-114000000.0,-395000000.0,520000000.0,-114000000.0,-395000000.0,520000000.0,11000000.0,-114000000.0,-114000000.0,278000000.0,,-5000000.0,,,,-728000000.0,-1030000000.0,,,,338000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q2,2014-04-01,2014-06-30,,,,215000000.0,,-28000000.0,8000000.0,282000000.0,,-226000000.0,-41000000.0,314000000.0,-226000000.0,-41000000.0,314000000.0,47000000.0,-133000000.0,-133000000.0,260000000.0,,-3000000.0,,,,-376000000.0,-516000000.0,,,,338000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q1TTM,2013-04-01,2014-03-31,,,24000000.0,916000000.0,-5000000.0,-633000000.0,9000000.0,1516000000.0,,451000000.0,-1194000000.0,699000000.0,451000000.0,-1194000000.0,699000000.0,-44000000.0,-1059000000.0,-1059000000.0,1451000000.0,,-8000000.0,5000000.0,,,-1235000000.0,-1074000000.0,,,,49000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 15:12:53+00:00,,,207000000.0,,-38000000.0,4000000.0,622000000.0,,112000000.0,-354000000.0,206000000.0,112000000.0,-354000000.0,206000000.0,-36000000.0,19000000.0,19000000.0,18000000.0,,-2000000.0,,,,-352000000.0,-514000000.0,,,,
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:19:35+00:00,-1212000000.0,35000000.0,940000000.0,,-751000000.0,295000000.0,1841000000.0,339000000.0,465000000.0,-1316000000.0,819000000.0,465000000.0,-1316000000.0,819000000.0,-32000000.0,-1726000000.0,-1726000000.0,2321000000.0,-8000000.0,1000000.0,,-6000000.0,0.0,-1124000000.0,-1996000000.0,,0.0,209000000.0,810000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q4,2015-10-01,2015-12-31,,-1212000000.0,35000000.0,255000000.0,,-835000000.0,,85000000.0,,-194000000.0,-57000000.0,190000000.0,-194000000.0,-57000000.0,190000000.0,-61000000.0,-1534000000.0,-1534000000.0,2269000000.0,-8000000.0,-1000000.0,,-6000000.0,1190000000.0,-234000000.0,-265000000.0,,,,200000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 14:43:04+00:00,,,685000000.0,,84000000.0,295000000.0,1756000000.0,339000000.0,659000000.0,-1259000000.0,629000000.0,659000000.0,-1259000000.0,629000000.0,29000000.0,-192000000.0,-192000000.0,52000000.0,,2000000.0,,0.0,-1190000000.0,-890000000.0,-1731000000.0,,0.0,209000000.0,610000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3TTM,2014-10-01,2015-09-30,,,36000000.0,910000000.0,,338000000.0,296000000.0,2252000000.0,339000000.0,871000000.0,-1757000000.0,920000000.0,871000000.0,-1757000000.0,920000000.0,34000000.0,27000000.0,27000000.0,-391000000.0,,1000000.0,,,-1190000000.0,-1372000000.0,-2016000000.0,,,209000000.0,595000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q3,2015-07-01,2015-09-30,,,,242000000.0,,96000000.0,293000000.0,1575000000.0,339000000.0,937000000.0,-1354000000.0,199000000.0,937000000.0,-1354000000.0,199000000.0,-218000000.0,-230000000.0,-230000000.0,91000000.0,,,,,-1190000000.0,-211000000.0,-1270000000.0,,,209000000.0,-162000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 15:43:46+00:00,,,443000000.0,,-12000000.0,2000000.0,181000000.0,,-278000000.0,95000000.0,430000000.0,-278000000.0,95000000.0,430000000.0,247000000.0,38000000.0,38000000.0,-39000000.0,,2000000.0,,0.0,,-679000000.0,-461000000.0,,,,772000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2TTM,2014-07-01,2015-06-30,,,36000000.0,884000000.0,,181000000.0,6000000.0,1724000000.0,,180000000.0,-947000000.0,980000000.0,180000000.0,-947000000.0,980000000.0,213000000.0,323000000.0,323000000.0,-444000000.0,,3000000.0,,,,-1758000000.0,-1550000000.0,,,,808000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q2,2015-04-01,2015-06-30,,,,227000000.0,,-8000000.0,,-9000000.0,,-9000000.0,8000000.0,236000000.0,-9000000.0,8000000.0,236000000.0,235000000.0,-30000000.0,-30000000.0,47000000.0,,-2000000.0,,,,-199000000.0,,,,,209000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 13:54:19+00:00,,,216000000.0,,-4000000.0,2000000.0,190000000.0,,-269000000.0,87000000.0,194000000.0,-269000000.0,87000000.0,194000000.0,12000000.0,68000000.0,68000000.0,-86000000.0,,4000000.0,,0.0,,-480000000.0,-461000000.0,,,,563000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2015.0,Q1TTM,2014-04-01,2015-03-31,,,36000000.0,872000000.0,,161000000.0,14000000.0,2015000000.0,,-37000000.0,-996000000.0,1058000000.0,-37000000.0,-996000000.0,1058000000.0,25000000.0,220000000.0,220000000.0,-231000000.0,,2000000.0,,,,-1935000000.0,-2066000000.0,,,,937000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 15:23:40+00:00,0.0,36000000.0,631000000.0,,-363000000.0,540000000.0,380000000.0,,-120000000.0,311000000.0,268000000.0,-120000000.0,311000000.0,268000000.0,459000000.0,-601000000.0,-601000000.0,565000000.0,-6000000.0,0.0,,-18000000.0,-238000000.0,-578000000.0,-1006000000.0,,-10000000.0,,1127000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q4,2016-10-01,2016-12-31,,,36000000.0,157000000.0,,-39000000.0,,,,-131000000.0,-149000000.0,154000000.0,-131000000.0,-149000000.0,154000000.0,-126000000.0,-172000000.0,-172000000.0,172000000.0,-1000000.0,2000000.0,,-3000000.0,,-138000000.0,-127000000.0,,,,-13000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:58:41+00:00,0.0,,474000000.0,,-324000000.0,540000000.0,380000000.0,,11000000.0,460000000.0,114000000.0,11000000.0,460000000.0,114000000.0,585000000.0,-429000000.0,-429000000.0,393000000.0,-5000000.0,-2000000.0,,-15000000.0,-238000000.0,-440000000.0,-879000000.0,,-10000000.0,,1140000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1212000000.0,35000000.0,729000000.0,,-1159000000.0,540000000.0,465000000.0,,-183000000.0,403000000.0,304000000.0,-183000000.0,403000000.0,304000000.0,524000000.0,-1963000000.0,-1963000000.0,2662000000.0,-13000000.0,-3000000.0,,-21000000.0,952000000.0,-674000000.0,-1144000000.0,,-10000000.0,,1340000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q3,2016-07-01,2016-09-30,,,,150000000.0,,-172000000.0,,,,-49000000.0,-384000000.0,25000000.0,-49000000.0,-384000000.0,25000000.0,-408000000.0,-219000000.0,-219000000.0,266000000.0,-1000000.0,2000000.0,,-4000000.0,-238000000.0,-149000000.0,-34000000.0,,-10000000.0,,1000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 15:13:44+00:00,0.0,,324000000.0,,-152000000.0,540000000.0,380000000.0,,60000000.0,844000000.0,89000000.0,60000000.0,844000000.0,89000000.0,993000000.0,-210000000.0,-210000000.0,127000000.0,-4000000.0,-4000000.0,,-11000000.0,0.0,-291000000.0,-845000000.0,,,,1139000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1212000000.0,35000000.0,821000000.0,,-891000000.0,833000000.0,2040000000.0,339000000.0,803000000.0,-567000000.0,478000000.0,803000000.0,-567000000.0,478000000.0,714000000.0,-1974000000.0,-1974000000.0,2487000000.0,-12000000.0,-5000000.0,,-17000000.0,,-736000000.0,-2380000000.0,,,209000000.0,1177000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q2,2016-04-01,2016-06-30,,,,163000000.0,,-111000000.0,539000000.0,3000000.0,,201000000.0,749000000.0,70000000.0,201000000.0,749000000.0,70000000.0,1020000000.0,-198000000.0,-198000000.0,216000000.0,-1000000.0,-3000000.0,,-6000000.0,,-106000000.0,-334000000.0,,,,858000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:08:51+00:00,,,161000000.0,,-41000000.0,1000000.0,377000000.0,,-141000000.0,95000000.0,19000000.0,-141000000.0,95000000.0,19000000.0,-27000000.0,-12000000.0,-12000000.0,-89000000.0,-3000000.0,-1000000.0,,-5000000.0,0.0,-185000000.0,-511000000.0,,,,281000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1212000000.0,35000000.0,885000000.0,,-788000000.0,294000000.0,2028000000.0,339000000.0,593000000.0,-1308000000.0,644000000.0,593000000.0,-1308000000.0,644000000.0,-71000000.0,-1806000000.0,-1806000000.0,2318000000.0,-11000000.0,-4000000.0,,-11000000.0,,-829000000.0,-2046000000.0,,,209000000.0,528000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:34:57+00:00,-1960000000.0,32000000.0,673000000.0,,-188000000.0,672000000.0,809000000.0,,624000000.0,-1436000000.0,507000000.0,624000000.0,-1436000000.0,507000000.0,-305000000.0,-16000000.0,-16000000.0,6000000.0,-12000000.0,339000000.0,,-15000000.0,-8000000.0,,-830000000.0,,0.0,0.0,193000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q4,2017-10-01,2017-12-31,,-1162000000.0,32000000.0,186000000.0,,-75000000.0,1000000.0,190000000.0,,-290000000.0,190000000.0,279000000.0,-290000000.0,190000000.0,279000000.0,179000000.0,-38000000.0,-38000000.0,174000000.0,-1000000.0,339000000.0,,-4000000.0,-1000000.0,855000000.0,-476000000.0,,,,159000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 15:39:16+00:00,-798000000.0,,487000000.0,,-113000000.0,671000000.0,619000000.0,,914000000.0,-1626000000.0,228000000.0,914000000.0,-1626000000.0,228000000.0,-484000000.0,22000000.0,22000000.0,-168000000.0,-11000000.0,,,-11000000.0,-7000000.0,-855000000.0,-354000000.0,,,,34000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q3TTM,2016-10-01,2017-09-30,,-798000000.0,36000000.0,644000000.0,,-152000000.0,671000000.0,619000000.0,,783000000.0,-1775000000.0,382000000.0,783000000.0,-1775000000.0,382000000.0,-610000000.0,-150000000.0,-150000000.0,4000000.0,-12000000.0,2000000.0,,-14000000.0,-7000000.0,-993000000.0,-481000000.0,,,,21000000.0
WPX Energy Inc,WPX,ZXZE9GCS2BB547GJW219,1518832,2017.0,Q3,2017-07-01,2017-09-30,,,,169000000.0,,-45000000.0,,534000000.0,,236000000.0,-321000000.0,86000000.0,236000000.0,-321000000.0,86000000.0,1000000.0,-146000000.0,-146000000.0,108000000.0,-1000000.0,,,-4000000.0,-4000000.0,-313000000.0,-293000000.0,,,,-4000000.0
