company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SL Green Realty Corp,SLG,,1040971,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 15:39:17+00:00,6433000.0,6.22,6.22,,214201000.0,6.2,,110919000.0,,404048000.0,44966000.0,359082000.0,360935000.0,8677000.0,,31494000.0,,,14561000.0,92993000.0,,882633000.0,745032000.0,71463000.0,,19875000.0,115882000.0,,997160000.0,1065015000.0,-48027000.0,1065015000.0,58000000.0,57996000.0,60598000.0
SL Green Realty Corp,SLG,,1040971,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 17:10:27+00:00,7065000.0,0.54,0.54,,220396000.0,0.54,,65608000.0,,71665000.0,71188000.0,477000.0,37669000.0,12900000.0,,31826000.0,,,1221000.0,155179000.0,,865608000.0,652555000.0,47145000.0,,19875000.0,150510000.0,,911842000.0,978361000.0,-83991000.0,978361000.0,69800000.0,69735000.0,72044000.0
SL Green Realty Corp,SLG,,1040971,2009.0,Q3,2009-07-01,2009-09-30,2010-11-09 13:25:58+00:00,3069000.0,-0.06,-0.03,0.1,56364000.0,-0.03,,16266000.0,,4593000.0,14559000.0,-9966000.0,-2520000.0,2358000.0,,7912000.0,,,-214000.0,25005000.0,,218515000.0,172770000.0,10988000.0,,4969000.0,16100000.0,,240115000.0,245769000.0,-10446000.0,245769000.0,42000000.0,76832000.0,79168000.0
SL Green Realty Corp,SLG,,1040971,2009.0,Q2,2009-04-01,2009-06-30,2010-08-09 14:51:08+00:00,1476000.0,0.19,0.19,0.1,54888000.0,0.18,,15533000.0,,21577000.0,22282000.0,-705000.0,12543000.0,3683000.0,,8046000.0,,,382000.0,43582000.0,,223307000.0,163318000.0,13165000.0,,4969000.0,45577000.0,,227728000.0,252005000.0,-21300000.0,252005000.0,66000000.0,67363000.0,69742000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q4,2010-10-01,2010-12-31,,2599000.0,0.09,0.09,-0.3,58284000.0,0.09,,22382000.0,,17957000.0,17424000.0,533000.0,7209000.0,3175000.0,,7831000.0,,,30000.0,6339000.0,,229823000.0,177555000.0,10577000.0,,7543000.0,5428000.0,,246269000.0,262782000.0,11085000.0,262782000.0,78000000.0,78101000.0,79761000.0
SL Green Realty Corp,SLG,,1040971,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 17:03:31+00:00,9046000.0,3.47,3.47,,225193000.0,3.45,,147926000.0,,319156000.0,276607000.0,42549000.0,270826000.0,14007000.0,,31191000.0,,,4574000.0,164368000.0,,900742000.0,688966000.0,35718000.0,,29749000.0,17751000.0,,954396000.0,1084386000.0,112239000.0,1084386000.0,78000000.0,78101000.0,79761000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q3,2010-07-01,2010-09-30,2011-11-09 08:01:01+00:00,2581000.0,1.43,1.43,0.1,56011000.0,1.42,,84377000.0,,124566000.0,86870000.0,37696000.0,111500000.0,3735000.0,,7860000.0,,,1786000.0,7553000.0,,226709000.0,172044000.0,8065000.0,,7545000.0,1338000.0,,238496000.0,319151000.0,79317000.0,319151000.0,78000000.0,78227000.0,79781000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q3YTD,2010-01-01,2010-09-30,,6447000.0,3.38,3.38,0.3,166909000.0,3.36,,125544000.0,,301199000.0,259183000.0,42016000.0,263617000.0,10832000.0,,23360000.0,,,4544000.0,158029000.0,,670919000.0,511411000.0,25141000.0,,22206000.0,12323000.0,,708127000.0,821604000.0,101154000.0,821604000.0,78000000.0,78227000.0,79781000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 10:03:33+00:00,1571000.0,1.76,1.76,0.1,55373000.0,1.75,,20788000.0,,150499000.0,148096000.0,2403000.0,137038000.0,3449000.0,,7679000.0,,,2467000.0,135498000.0,,221907000.0,169366000.0,8877000.0,,7545000.0,4985000.0,,233989000.0,251572000.0,12598000.0,251572000.0,77900000.0,78046000.0,79791000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q2YTD,2010-01-01,2010-06-30,,3866000.0,1.95,1.95,0.2,110898000.0,1.94,,41167000.0,,176633000.0,172313000.0,4320000.0,152117000.0,7097000.0,,15500000.0,,,2758000.0,150476000.0,,444210000.0,339367000.0,17076000.0,,14661000.0,10985000.0,,469631000.0,502453000.0,21837000.0,502453000.0,77900000.0,78046000.0,79791000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:38:02+00:00,2295000.0,0.19,0.19,0.1,55525000.0,0.19,,20379000.0,,26134000.0,24217000.0,1917000.0,15079000.0,3648000.0,,7821000.0,,,291000.0,14978000.0,,222303000.0,170001000.0,8199000.0,,7116000.0,6000000.0,,235642000.0,250881000.0,9239000.0,250881000.0,79400000.0,77823000.0,79760000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q4,2011-10-01,2011-12-31,,4638000.0,-0.03,-0.03,-0.45,68912000.0,-0.02,,22163000.0,,17553000.0,13658000.0,3895000.0,2808000.0,21149000.0,,8809000.0,,,-13947000.0,1323000.0,,277985000.0,209024000.0,12162000.0,,7543000.0,8592000.0,,291383000.0,312310000.0,12335000.0,312310000.0,83700000.0,83762000.0,86244000.0
SL Green Realty Corp,SLG,,1040971,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 11:48:56+00:00,14108000.0,7.37,7.37,,271306000.0,7.33,,120418000.0,,677122000.0,622477000.0,54645000.0,617232000.0,29712000.0,,32919000.0,,,,502677000.0,,1091023000.0,802004000.0,35418000.0,,30178000.0,6722000.0,,1120337000.0,1246859000.0,119800000.0,1246859000.0,83700000.0,83762000.0,86244000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 17:00:44+00:00,2986000.0,0.08,0.08,0.25,73358000.0,0.08,,18433000.0,,16488000.0,15372000.0,1116000.0,7079000.0,1694000.0,,8463000.0,,,170000.0,1236000.0,,282114000.0,207680000.0,6076000.0,,7545000.0,0.0,,292487000.0,306623000.0,14136000.0,306623000.0,88500000.0,85696000.0,88081000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q3YTD,2011-01-01,2011-09-30,,9470000.0,7.4,7.4,0.45,202394000.0,7.35,,98255000.0,,659569000.0,608819000.0,50750000.0,614424000.0,8563000.0,,24110000.0,,,13947000.0,501354000.0,,813038000.0,592980000.0,23256000.0,,22635000.0,-1870000.0,,828954000.0,934549000.0,107465000.0,934549000.0,88500000.0,85696000.0,88081000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q3TTM,2010-10-01,2011-09-30,,12069000.0,7.49,7.49,0.15,260678000.0,7.44,,120637000.0,,677526000.0,626243000.0,51283000.0,621633000.0,11738000.0,,31941000.0,,,13977000.0,507693000.0,,1042861000.0,770535000.0,33833000.0,,30178000.0,3558000.0,,1075223000.0,1197331000.0,118550000.0,1197331000.0,88500000.0,85696000.0,88081000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 10:41:28+00:00,2684000.0,6.3,6.3,0.1,65539000.0,6.26,,15144000.0,,549187000.0,501426000.0,47761000.0,526458000.0,3259000.0,,7813000.0,,,11925000.0,478251000.0,,273629000.0,198214000.0,9932000.0,,7545000.0,1280000.0,,274250000.0,298705000.0,23175000.0,298705000.0,83600000.0,83578000.0,86010000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q2YTD,2011-01-01,2011-06-30,,6484000.0,7.32,7.32,0.2,129036000.0,7.27,,79822000.0,,643081000.0,593447000.0,49634000.0,607345000.0,6869000.0,,15647000.0,,,13777000.0,500118000.0,,530924000.0,385300000.0,17180000.0,,15090000.0,-1870000.0,,536467000.0,627926000.0,93329000.0,627926000.0,83600000.0,83578000.0,86010000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q2TTM,2010-07-01,2011-06-30,,11664000.0,8.84,8.84,,243331000.0,8.78,,186581000.0,,785604000.0,697741000.0,87863000.0,726054000.0,13779000.0,,31338000.0,,,15593000.0,514010000.0,,987456000.0,734899000.0,35822000.0,,30178000.0,4896000.0,,1021232000.0,1209859000.0,183731000.0,1209859000.0,83600000.0,83578000.0,86010000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:16:44+00:00,3800000.0,1.02,1.02,0.1,63497000.0,1.01,,64678000.0,,93894000.0,92021000.0,1873000.0,80887000.0,3610000.0,,7834000.0,,,1852000.0,21867000.0,,257295000.0,187086000.0,7248000.0,,7545000.0,-3150000.0,,262217000.0,329221000.0,70154000.0,329221000.0,79300000.0,79401000.0,81643000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q1TTM,2010-04-01,2011-03-31,,10551000.0,4.3,4.3,,233165000.0,4.27,,192225000.0,,386916000.0,344411000.0,42505000.0,336634000.0,13969000.0,,31204000.0,,,6135000.0,171257000.0,,935734000.0,706051000.0,34767000.0,,30178000.0,8601000.0,,980971000.0,1162726000.0,173154000.0,1162726000.0,79300000.0,79401000.0,81643000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q4,2012-10-01,2012-12-31,,2439000.0,0.22,0.22,-1.0,-5070000.0,0.22,,3631000.0,,-1174000.0,-30774000.0,29600000.0,19956000.0,2560000.0,,-3940000.0,,,-49596000.0,1344000.0,,-111697000.0,-68949000.0,428000.0,,25906000.0,,,-75520000.0,-107638000.0,-32118000.0,-107638000.0,89100000.0,89319000.0,92873000.0
SL Green Realty Corp,SLG,,1040971,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 20:24:12+00:00,18558000.0,1.75,1.75,,311860000.0,1.74,,119155000.0,,209700000.0,170833000.0,38867000.0,155984000.0,11188000.0,,31504000.0,,,,111433000.0,,1135266000.0,868166000.0,35631000.0,,42528000.0,564000.0,,1230088000.0,1290052000.0,59400000.0,1290052000.0,89100000.0,89319000.0,92873000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q3YTD,2012-01-01,2012-09-30,,16119000.0,1.53,1.53,1.0,316930000.0,1.52,,115524000.0,,210874000.0,201607000.0,9267000.0,136028000.0,8628000.0,,35444000.0,,,49596000.0,110089000.0,,1246963000.0,937115000.0,35203000.0,,16622000.0,564000.0,,1305608000.0,1397690000.0,91518000.0,1397690000.0,85900000.0,183802000.0,187782000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q3TTM,2011-10-01,2012-09-30,,20757000.0,1.5,1.5,0.55,385842000.0,1.5,,137687000.0,,228427000.0,215265000.0,13162000.0,138836000.0,29777000.0,,44253000.0,,,35649000.0,111412000.0,,1524948000.0,1146139000.0,47365000.0,,24165000.0,9156000.0,,1596991000.0,1710000000.0,103853000.0,1710000000.0,85900000.0,183802000.0,187782000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 12:10:38+00:00,3553000.0,1.15,1.15,0.25,76207000.0,1.14,,33448000.0,,118457000.0,117558000.0,899000.0,103040000.0,3887000.0,,8890000.0,,,3421000.0,86213000.0,,304805000.0,224540000.0,6282000.0,,8109000.0,0.0,,313190000.0,344535000.0,31345000.0,344535000.0,89600000.0,89789000.0,93351000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q2YTD,2012-01-01,2012-06-30,,7133000.0,1.44,1.44,0.5,153276000.0,1.43,,59786000.0,,153614000.0,146249000.0,7365000.0,128296000.0,4958000.0,,17696000.0,,,4309000.0,91913000.0,,607223000.0,450663000.0,16659000.0,,16051000.0,564000.0,,628768000.0,683668000.0,54336000.0,683668000.0,89600000.0,89789000.0,93351000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q2TTM,2011-07-01,2012-06-30,,14757000.0,1.49,1.49,0.3,295546000.0,1.49,,100382000.0,,187655000.0,175279000.0,12376000.0,138183000.0,27801000.0,,34968000.0,,,-9468000.0,94472000.0,,1167322000.0,867367000.0,34897000.0,,31139000.0,9156000.0,,1212638000.0,1302601000.0,80807000.0,1302601000.0,89600000.0,89789000.0,93351000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 16:17:37+00:00,3580000.0,0.29,0.29,0.25,77069000.0,0.29,,26338000.0,,35157000.0,28691000.0,6466000.0,25256000.0,1071000.0,,8806000.0,,,888000.0,5700000.0,,302418000.0,226123000.0,10377000.0,,7942000.0,564000.0,,315578000.0,339133000.0,22991000.0,339133000.0,87100000.0,86744000.0,90173000.0
SL Green Realty Corp,SLG,,1040971,2012.0,Q1TTM,2011-04-01,2012-03-31,,13888000.0,6.64,6.64,0.15,284878000.0,6.61,,82078000.0,,618385000.0,559147000.0,59238000.0,561601000.0,27173000.0,,33891000.0,,,-964000.0,486510000.0,,1136146000.0,841041000.0,38547000.0,,30575000.0,10436000.0,,1173698000.0,1256771000.0,72637000.0,1256771000.0,87100000.0,86744000.0,90173000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q4,2013-10-01,2013-12-31,,-5650000.0,0.4,0.31,-0.16,-80101000.0,0.4,,-49483000.0,,-67176000.0,-25094000.0,7871000.0,62641000.0,-1838000.0,,-8095000.0,10000.0,-49953000.0,-103458000.0,36367000.0,,-337656000.0,-240194000.0,-8372000.0,,-24521000.0,,,-334040000.0,-395501000.0,-61471000.0,-395501000.0,123100000.0,92269000.0,95266000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q3YTD,2013-01-01,2013-09-30,,21505000.0,0.7,0.79,1.65,404562000.0,0.7,,243326000.0,,168506000.0,135790000.0,32716000.0,72730000.0,17750000.0,,40046000.0,-10000.0,,19464000.0,-43733000.0,,1490403000.0,1120930000.0,32847000.0,,58562000.0,,,1587043000.0,1766566000.0,179533000.0,1766566000.0,92600000.0,91988000.0,95016000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q3TTM,2012-10-01,2013-09-30,,23944000.0,0.92,1.01,0.65,399492000.0,0.92,,246957000.0,,167332000.0,105016000.0,62316000.0,92686000.0,20310000.0,,36106000.0,-10000.0,,-30132000.0,-42389000.0,,1378706000.0,1051981000.0,33275000.0,,84468000.0,,,1511523000.0,1658928000.0,147415000.0,1658928000.0,92600000.0,91988000.0,95016000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 17:17:14+00:00,4121000.0,0.4,0.4,0.33,84162000.0,0.4,,44448000.0,,45336000.0,24114000.0,21222000.0,37025000.0,4011000.0,,7930000.0,,,,2585000.0,,284465000.0,221040000.0,9869000.0,,4300000.0,,,317253000.0,338782000.0,21529000.0,338782000.0,92600000.0,91988000.0,95016000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 16:47:11+00:00,8458000.0,0.09,0.18,0.66,163154000.0,0.09,,93462000.0,,62496000.0,54820000.0,7676000.0,16796000.0,6817000.0,,15860000.0,-10000.0,,,-19324000.0,,602980000.0,446262000.0,11446000.0,,38883000.0,,,633734000.0,707878000.0,74154000.0,707878000.0,186600000.0,185972000.0,189072000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q2YTD,2013-01-01,2013-06-30,,17384000.0,0.3,0.39,1.32,320400000.0,0.3,,198878000.0,,123170000.0,111676000.0,11494000.0,35705000.0,13739000.0,,32116000.0,-10000.0,,19464000.0,-46318000.0,,1205938000.0,899890000.0,22978000.0,,54262000.0,,,1269790000.0,1427784000.0,158004000.0,1427784000.0,186600000.0,185972000.0,189072000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q2TTM,2012-07-01,2013-06-30,,28809000.0,0.61,0.7,0.82,478984000.0,0.61,,258247000.0,,179256000.0,136260000.0,42996000.0,63393000.0,19969000.0,,45924000.0,-10000.0,,15155000.0,-26798000.0,,1733981000.0,1317393000.0,41950000.0,,80739000.0,,,1871110000.0,2034168000.0,163068000.0,2034168000.0,186600000.0,185972000.0,189072000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 16:35:23+00:00,8926000.0,0.21,0.21,0.66,157246000.0,0.21,,105416000.0,,60674000.0,56856000.0,3818000.0,18909000.0,6922000.0,,16256000.0,,,19464000.0,-26994000.0,,602958000.0,453628000.0,11532000.0,,15379000.0,,,636056000.0,719906000.0,83850000.0,719906000.0,90000000.0,185485000.0,188604000.0
SL Green Realty Corp,SLG,,1040971,2013.0,Q1TTM,2012-04-01,2013-03-31,,23904000.0,1.67,1.67,0.41,392037000.0,1.66,,198233000.0,,235217000.0,198998000.0,36219000.0,149637000.0,17039000.0,,38954000.0,,,18576000.0,78739000.0,,1435806000.0,1095671000.0,36786000.0,,49965000.0,,,1550566000.0,1670825000.0,120259000.0,1670825000.0,90000000.0,185485000.0,188604000.0
SL Green Realty Corp,SLG,,1040971,2014.0,Q2YTD,2014-01-01,2014-06-30,,9058000.0,4.01,4.01,1.0,179894000.0,3.99,,93798000.0,,406944000.0,280795000.0,126149000.0,381631000.0,16707000.0,,16073000.0,,,,191252000.0,,611967000.0,448509000.0,37312000.0,,8606000.0,,,653534000.0,743077000.0,89543000.0,743077000.0,95400000.0,95455000.0,99484000.0
SL Green Realty Corp,SLG,,1040971,2014.0,Q2TTM,2013-07-01,2014-06-30,,7529000.0,4.81,4.72,1.17,183955000.0,4.79,,88763000.0,,385104000.0,279815000.0,155242000.0,481297000.0,18880000.0,,15908000.0,10000.0,-49953000.0,-103458000.0,230204000.0,,558776000.0,429355000.0,38809000.0,,-11615000.0,,,636747000.0,686358000.0,49601000.0,686358000.0,95400000.0,95455000.0,99484000.0
SL Green Realty Corp,SLG,,1040971,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 21:48:23+00:00,5401000.0,2.47,2.47,0.5,93379000.0,2.46,,39714000.0,,250332000.0,129952000.0,120380000.0,235541000.0,10488000.0,,8040000.0,,,,80481000.0,,318184000.0,224341000.0,22734000.0,,4303000.0,,,331161000.0,380632000.0,49471000.0,380632000.0,95400000.0,95455000.0,99484000.0
SL Green Realty Corp,SLG,,1040971,2014.0,Q1TTM,2013-04-01,2014-03-31,,10586000.0,2.43,2.43,1.33,253730000.0,2.42,,142511000.0,,197268000.0,204683000.0,42538000.0,262552000.0,15209000.0,,23728000.0,,-49953000.0,-103458000.0,130399000.0,,843572000.0,651276000.0,27521000.0,,22965000.0,,,939320000.0,1013604000.0,74284000.0,1013604000.0,94900000.0,95117000.0,98716000.0
SL Green Realty Corp,SLG,,1040971,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:23:45+00:00,3657000.0,1.54,1.54,0.5,86515000.0,1.53,,54084000.0,,156612000.0,150843000.0,5769000.0,146090000.0,6219000.0,,8033000.0,,,,110771000.0,,293783000.0,224168000.0,14578000.0,,4303000.0,,,322373000.0,362445000.0,40072000.0,362445000.0,94900000.0,95117000.0,98716000.0
SL Green Realty Corp,SLG,,1040971,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 20:45:25+00:00,24564000.0,,,2.88,821041000.0,,,213008000.0,321199000.0,278911000.0,40795000.0,,234946000.0,29015000.0,-321199000.0,33261000.0,-83000.0,238116000.0,,45496000.0,,1520625000.0,355675000.0,130348000.0,312859000.0,14950000.0,0.0,321199000.0,1547400000.0,1863898000.0,-4701000.0,1542699000.0,,100185000.0,104881000.0
SL Green Realty Corp,SLG,,1040971,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 18:11:22+00:00,4815000.0,0.34,0.34,0.72,112665000.0,0.34,,75396000.0,,43343000.0,47311000.0,,34252000.0,5353000.0,,8338000.0,,-3968000.0,,622000.0,,334612000.0,244174000.0,6673000.0,,3738000.0,,,369992000.0,416681000.0,46689000.0,416681000.0,100700000.0,100233000.0,105143000.0
SL Green Realty Corp,SLG,,1040971,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 19:08:28+00:00,7433000.0,1.33,1.33,0.72,425042000.0,1.33,,44214000.0,,149095000.0,143254000.0,,133457000.0,11901000.0,,8307000.0,,5841000.0,,219558000.0,,465425000.0,253136000.0,107975000.0,,3737000.0,,,693918000.0,617614000.0,-76304000.0,617614000.0,100300000.0,100134000.0,104792000.0
SL Green Realty Corp,SLG,,1040971,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 17:11:36+00:00,16498000.0,,0.87,3.1,403320000.0,0.87,,193871000.0,,101069000.0,27828000.0,,86424000.0,-305000.0,-257045000.0,33231000.0,3262000.0,73241000.0,,-140462000.0,257045000.0,1273932000.0,342987000.0,43670000.0,293364000.0,14950000.0,0.0,257045000.0,1089400000.0,1514735000.0,168290000.0,1257690000.0,,201698000.0,206806000.0
SL Green Realty Corp,SLG,,1040971,2017.0,Q4,2017-10-01,2017-12-31,,4297000.0,-0.59,0.28,-1.55,84404000.0,0.28,,45130000.0,,38335000.0,-20802000.0,,27982000.0,6616000.0,-257045000.0,8308000.0,3262000.0,59137000.0,,-71298000.0,257045000.0,306870000.0,-333310000.0,9342000.0,293364000.0,3737000.0,,257045000.0,57063000.0,364604000.0,50496000.0,107559000.0,,201698000.0,206806000.0
SL Green Realty Corp,SLG,,1040971,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 17:32:36+00:00,4008000.0,0.4,0.4,,91728000.0,0.4,,47820000.0,,45795000.0,41717000.0,,38869000.0,3188000.0,,8307000.0,,4078000.0,,1030000.0,,319514000.0,229870000.0,7266000.0,,3738000.0,0.0,,333913000.0,374600000.0,40687000.0,374600000.0,97200000.0,97783000.0,205140000.0
SL Green Realty Corp,SLG,,1040971,2017.0,Q3YTD,2017-01-01,2017-09-30,,12201000.0,0.59,0.59,1.55,318916000.0,0.59,,148741000.0,,62734000.0,48630000.0,,58442000.0,-6921000.0,,24923000.0,,14104000.0,,-69164000.0,,967062000.0,676297000.0,34328000.0,,11213000.0,,,1032337000.0,1150131000.0,117794000.0,1150131000.0,97200000.0,97783000.0,205140000.0
SL Green Realty Corp,SLG,,1040971,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 17:26:22+00:00,3432000.0,0.08,0.08,0.775,133054000.0,0.08,,60622000.0,,16015000.0,12603000.0,,8222000.0,4056000.0,,8308000.0,,3412000.0,,-19798000.0,,322027000.0,220955000.0,15501000.0,,3737000.0,,,365749000.0,398150000.0,32401000.0,398150000.0,102800000.0,99900000.0,104732000.0
SL Green Realty Corp,SLG,,1040971,2017.0,Q2YTD,2017-01-01,2017-06-30,,8193000.0,0.19,0.19,1.55,227188000.0,0.19,,100921000.0,,16939000.0,6913000.0,,19573000.0,-10109000.0,,16616000.0,,10026000.0,,-70194000.0,,647548000.0,446427000.0,27062000.0,,7475000.0,,,698424000.0,775531000.0,77107000.0,775531000.0,102800000.0,99900000.0,104732000.0
SL Green Realty Corp,SLG,,1040971,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 09:06:03+00:00,4761000.0,0.11,0.11,0.775,94134000.0,0.11,,40299000.0,,924000.0,-5690000.0,,11351000.0,-14165000.0,,8308000.0,,6614000.0,,-50396000.0,,325521000.0,225472000.0,11561000.0,,3738000.0,,,332675000.0,377381000.0,44706000.0,377381000.0,103200000.0,100643000.0,105554000.0
SL Green Realty Corp,SLG,,1040971,2018.0,Q3,2018-07-01,2018-09-30,2018-10-31 17:32:36+00:00,2630000.0,1.03,1.03,,70747000.0,1.03,,48977000.0,,99454000.0,98483000.0,,88209000.0,7507000.0,,9507000.0,,971000.0,,56491000.0,,250866000.0,181582000.0,7702000.0,,3738000.0,1087000.0,,264466000.0,307545000.0,41992000.0,307545000.0,85600000.0,85566000.0,180856000.0
