company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
SL Green Realty Corp,SLG,,1040971,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 15:39:17+00:00,,906000.0,305022000.0,229510000.0,-113907000.0,0.0,1825547000.0,0.0,-11305000.0,396219000.0,296011000.0,-11305000.0,396219000.0,296011000.0,680925000.0,404048000.0,404048000.0,-339522000.0,47255000.0,11376000.0,-264105000.0,115882000.0,-288343000.0,,-1468016000.0,-151986000.0,,673186000.0
SL Green Realty Corp,SLG,,1040971,2009.0,Q4,2009-10-01,2009-12-31,,,818000.0,257393000.0,62204000.0,-51802000.0,387138000.0,6000000.0,-387230000.0,-42790000.0,-307966000.0,60399000.0,-42790000.0,-307966000.0,60399000.0,-290357000.0,2962000.0,2962000.0,20202000.0,341000.0,519000.0,-18519000.0,26833000.0,-280094000.0,,-30520000.0,,,-28391000.0
SL Green Realty Corp,SLG,,1040971,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 17:10:27+00:00,,818000.0,257393000.0,235200000.0,-71969000.0,387138000.0,222832000.0,,-313006000.0,-345379000.0,275211000.0,-313006000.0,-345379000.0,275211000.0,-383174000.0,71665000.0,71665000.0,-110195000.0,619000.0,-5318000.0,-100108000.0,150510000.0,-406853000.0,,-823487000.0,,,66792000.0
SL Green Realty Corp,SLG,,1040971,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-09 13:25:58+00:00,,,,172996000.0,-20167000.0,0.0,216832000.0,387230000.0,-270216000.0,-37413000.0,214812000.0,-270216000.0,-37413000.0,214812000.0,-92817000.0,68703000.0,68703000.0,-130397000.0,278000.0,-5837000.0,-81589000.0,123677000.0,-126759000.0,,-792967000.0,0.0,,95183000.0
SL Green Realty Corp,SLG,,1040971,2009.0,Q3,2009-07-01,2009-09-30,,,,,60100000.0,176000.0,,185098000.0,-94000.0,-42551000.0,-62583000.0,62438000.0,-42551000.0,-62583000.0,62438000.0,-42696000.0,4593000.0,4593000.0,-18531000.0,278000.0,177000.0,-17188000.0,16100000.0,-62738000.0,,-210645000.0,,,-22000.0
SL Green Realty Corp,SLG,,1040971,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 14:51:08+00:00,,,,112896000.0,-20343000.0,0.0,31734000.0,387324000.0,-227665000.0,25170000.0,152374000.0,-227665000.0,25170000.0,152374000.0,-50121000.0,64110000.0,64110000.0,-111866000.0,0.0,-6014000.0,-64401000.0,107577000.0,-64021000.0,,-582322000.0,0.0,,95205000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q4,2010-10-01,2010-12-31,,,1041000.0,222904000.0,62041000.0,13832000.0,,369154000.0,22000.0,151193000.0,-156175000.0,67009000.0,151193000.0,-156175000.0,67009000.0,62027000.0,17959000.0,17959000.0,-32251000.0,-1620000.0,-34236000.0,-18038000.0,5428000.0,-192306000.0,,-198842000.0,517000.0,,70367000.0
SL Green Realty Corp,SLG,,1040971,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 17:03:31+00:00,,1041000.0,222904000.0,240445000.0,-35941000.0,,839352000.0,122041000.0,-350758000.0,18815000.0,321058000.0,-350758000.0,18815000.0,321058000.0,-10885000.0,319156000.0,319156000.0,-220353000.0,4311000.0,-40215000.0,-72984000.0,17751000.0,-649618000.0,,-1243478000.0,,,708648000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 08:01:01+00:00,,,0.0,178404000.0,-49773000.0,0.0,470198000.0,122019000.0,-501951000.0,174990000.0,254049000.0,-501951000.0,174990000.0,254049000.0,-72912000.0,301197000.0,301197000.0,-188102000.0,5931000.0,-5979000.0,-54946000.0,12323000.0,-457312000.0,,-1044636000.0,-517000.0,,638281000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q3TTM,2009-10-01,2010-09-30,,,818000.0,257393000.0,240608000.0,-101575000.0,387138000.0,476198000.0,-265211000.0,-544741000.0,-132976000.0,314448000.0,-544741000.0,-132976000.0,314448000.0,-363269000.0,304159000.0,304159000.0,-167900000.0,6272000.0,-5460000.0,-73465000.0,39156000.0,-737406000.0,,-1075156000.0,-517000.0,,609890000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q3,2010-07-01,2010-09-30,,,,,60139000.0,-30798000.0,,116098000.0,,-98260000.0,-71909000.0,101395000.0,-98260000.0,-71909000.0,101395000.0,-68774000.0,124565000.0,124565000.0,-53849000.0,3038000.0,48097000.0,-19647000.0,1338000.0,-243776000.0,,-197232000.0,-517000.0,,123770000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 10:03:33+00:00,,,0.0,118265000.0,-18975000.0,0.0,354100000.0,122019000.0,-403691000.0,246899000.0,152654000.0,-403691000.0,246899000.0,152654000.0,-4138000.0,176632000.0,176632000.0,-134253000.0,2893000.0,-54076000.0,-35299000.0,10985000.0,-213536000.0,,-847404000.0,0.0,,514511000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q2TTM,2009-07-01,2010-06-30,,,818000.0,257393000.0,240569000.0,-70601000.0,387138000.0,545198000.0,-265305000.0,-489032000.0,-123650000.0,275491000.0,-489032000.0,-123650000.0,275491000.0,-337191000.0,184187000.0,184187000.0,-132582000.0,3512000.0,-53380000.0,-71006000.0,53918000.0,-556368000.0,,-1088569000.0,,,486098000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q2,2010-04-01,2010-06-30,,,,,58697000.0,-9967000.0,,104100000.0,-149000.0,-221191000.0,307142000.0,85972000.0,-221191000.0,307142000.0,85972000.0,171923000.0,150498000.0,150498000.0,-118241000.0,1825000.0,-42070000.0,-19016000.0,4985000.0,-157144000.0,,-307951000.0,,,506356000.0
SL Green Realty Corp,SLG,,1040971,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:38:02+00:00,,0.0,0.0,59568000.0,-9008000.0,0.0,250000000.0,122168000.0,-182500000.0,-60243000.0,66682000.0,-182500000.0,-60243000.0,66682000.0,-176061000.0,26134000.0,26134000.0,-16012000.0,1068000.0,-12006000.0,-16283000.0,6000000.0,-56392000.0,,-539453000.0,0.0,,8155000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q4,2011-10-01,2011-12-31,,,276000.0,554218000.0,79753000.0,-23283000.0,-182000.0,618503000.0,,-93399000.0,-232336000.0,69422000.0,-93399000.0,-232336000.0,69422000.0,-256313000.0,17555000.0,17555000.0,-13195000.0,1933000.0,-10605000.0,-16441000.0,8592000.0,-267122000.0,,-696039000.0,-1173000.0,,45391000.0
SL Green Realty Corp,SLG,,1040971,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 11:48:56+00:00,,276000.0,554218000.0,292311000.0,-24913000.0,516168000.0,2762918000.0,0.0,232099000.0,-733855000.0,307118000.0,232099000.0,-733855000.0,307118000.0,-194638000.0,677122000.0,677122000.0,-644124000.0,10211000.0,29281000.0,-208171000.0,6722000.0,-1076828000.0,,-2843541000.0,-5486000.0,0.0,313692000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 17:00:44+00:00,,,0.0,212558000.0,-1630000.0,516350000.0,2144415000.0,0.0,325498000.0,-501519000.0,237696000.0,325498000.0,-501519000.0,237696000.0,61675000.0,659567000.0,659567000.0,-630929000.0,8278000.0,39886000.0,-191730000.0,-1870000.0,-809706000.0,,-2147502000.0,-4313000.0,0.0,268301000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1041000.0,222904000.0,274599000.0,12202000.0,516350000.0,2513569000.0,22000.0,476691000.0,-657694000.0,304705000.0,476691000.0,-657694000.0,304705000.0,123702000.0,677526000.0,677526000.0,-663180000.0,6658000.0,5650000.0,-209768000.0,3558000.0,-1002012000.0,,-2346344000.0,-3796000.0,,338668000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q3,2011-07-01,2011-09-30,,,,,76203000.0,49851000.0,96887000.0,729336000.0,,380214000.0,-436786000.0,60848000.0,380214000.0,-436786000.0,60848000.0,4276000.0,16489000.0,16489000.0,-81695000.0,1181000.0,-6975000.0,-25974000.0,,-359971000.0,,-421100000.0,-116000.0,,-69840000.0
SL Green Realty Corp,SLG,,1040971,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 10:41:28+00:00,,,0.0,136355000.0,-51481000.0,419463000.0,1415079000.0,0.0,-54716000.0,-64733000.0,176848000.0,-54716000.0,-64733000.0,176848000.0,57399000.0,643078000.0,643078000.0,-549234000.0,7097000.0,46861000.0,-165756000.0,-1870000.0,-449735000.0,,-1726402000.0,-4197000.0,,338141000.0
