company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,dividendspayable,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q2,,2016-06-30,2016-08-04 17:02:11+00:00,366100000.0,569300000.0,-39300000.0,278700000.0,0.0,2629700000.0,,1793800000.0,1039300000.0,1600400000.0,580500000.0,643200000.0,1600000.0,189600000.0,210700000.0,,114100000.0,348600000.0,,,79000000.0,96700000.0,,,664400000.0,3200000.0,5097900000.0,2281000000.0,1542600000.0,717900000.0,2281000000.0,2282600000.0,2815300000.0,5097900000.0,2912100000.0,2097400000.0,-973800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q1,,2016-03-31,2016-04-28 16:07:14+00:00,364100000.0,525500000.0,-38900000.0,253600000.0,0.0,2621800000.0,,1757800000.0,993300000.0,1619200000.0,597900000.0,635700000.0,1700000.0,177600000.0,208600000.0,,104300000.0,318000000.0,,,74700000.0,82700000.0,,,558500000.0,2800000.0,4942800000.0,2168100000.0,1481300000.0,684900000.0,2168100000.0,2169800000.0,2773000000.0,4942800000.0,2825800000.0,2088100000.0,-973300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,FY,,2017-12-31,2019-02-25 16:32:26+00:00,428800000.0,555300000.0,-39200000.0,323000000.0,0.0,2726600000.0,,1912000000.0,1162400000.0,1507600000.0,580800000.0,740000000.0,1600000.0,166800000.0,175900000.0,,142600000.0,478000000.0,,,95300000.0,153200000.0,,,1174200000.0,,5511400000.0,2599500000.0,1601700000.0,906800000.0,2599500000.0,2601100000.0,2910300000.0,5511400000.0,3169700000.0,2003500000.0,-1262100000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q3,,2017-09-30,2017-10-31 16:07:04+00:00,392500000.0,594700000.0,-25500000.0,277100000.0,0.0,2713900000.0,,1852800000.0,1105400000.0,1462200000.0,600100000.0,690600000.0,1600000.0,176200000.0,185100000.0,,126400000.0,460000000.0,,,102200000.0,127400000.0,,,1076500000.0,,5349300000.0,2544300000.0,1598300000.0,852500000.0,2544300000.0,2545900000.0,2803400000.0,5349300000.0,3060400000.0,1950900000.0,-1220600000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q2,,2017-06-30,2017-08-04 16:12:08+00:00,397000000.0,595700000.0,-54600000.0,252700000.0,0.0,2698500000.0,,1832100000.0,1093200000.0,1391900000.0,581400000.0,675600000.0,1500000.0,168300000.0,213600000.0,,123300000.0,394100000.0,,,99400000.0,119800000.0,,,1002000000.0,,5253400000.0,2567200000.0,1553100000.0,791100000.0,2567200000.0,2568700000.0,2684700000.0,5253400000.0,3024700000.0,1893600000.0,-1078700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2017.0,Q1,,2017-03-31,2017-05-02 16:07:07+00:00,378900000.0,564900000.0,-64700000.0,210800000.0,0.0,2673700000.0,,1832900000.0,1097200000.0,1491500000.0,558800000.0,665700000.0,1500000.0,170400000.0,214500000.0,,121600000.0,328900000.0,,,82200000.0,119200000.0,,,892000000.0,,5134100000.0,2429200000.0,1456100000.0,707800000.0,2429200000.0,2430700000.0,2703400000.0,5134100000.0,3012300000.0,1995600000.0,-1071800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,FY,,2018-12-31,2020-02-26 16:32:47+00:00,459000000.0,571700000.0,-67000000.0,262900000.0,0.0,2767800000.0,,2080300000.0,1246800000.0,1809000000.0,678900000.0,813400000.0,1800000.0,162600000.0,163300000.0,,172600000.0,508100000.0,,,138000000.0,157600000.0,,,1448100000.0,525000000.0,5964600000.0,2178200000.0,1686100000.0,1492100000.0,2178200000.0,2180000000.0,3784600000.0,5964600000.0,3465100000.0,2292500000.0,-1970700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q3,,2018-09-30,2018-11-08 16:35:07+00:00,437700000.0,635400000.0,-45700000.0,389900000.0,0.0,2762600000.0,,2063300000.0,1333800000.0,1988400000.0,684300000.0,776300000.0,1700000.0,149200000.0,162100000.0,,180600000.0,488900000.0,,,106100000.0,184800000.0,,,1393400000.0,525000000.0,6169700000.0,2231900000.0,1890200000.0,1451600000.0,2231900000.0,2233600000.0,3936100000.0,6169700000.0,3503200000.0,2484500000.0,-1878400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q2,,2018-06-30,2018-07-31 16:07:14+00:00,428700000.0,657500000.0,-53200000.0,345500000.0,0.0,2753300000.0,,1916700000.0,1139000000.0,1793300000.0,627000000.0,737600000.0,1600000.0,156200000.0,170600000.0,,175500000.0,451800000.0,,,98300000.0,171800000.0,,,1350500000.0,350000000.0,5697100000.0,2173100000.0,1805500000.0,1230500000.0,2173100000.0,2174700000.0,3522400000.0,5697100000.0,3154000000.0,2291900000.0,-1877500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2018.0,Q1,,2018-03-31,2018-05-02 16:07:03+00:00,417100000.0,631500000.0,-36000000.0,244400000.0,0.0,2742400000.0,,1918700000.0,1151200000.0,1538000000.0,619200000.0,742800000.0,1500000.0,158200000.0,173400000.0,,149400000.0,373700000.0,,,94800000.0,183300000.0,,,1249900000.0,350000000.0,5552000000.0,2356800000.0,1644500000.0,1140800000.0,2356800000.0,2358300000.0,3193700000.0,5552000000.0,3164700000.0,2052900000.0,-1599500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,FY,,2019-12-31,2020-05-01 16:08:54+00:00,460000000.0,624800000.0,-72600000.0,387900000.0,0.0,2815600000.0,,2090200000.0,1168900000.0,1784600000.0,718600000.0,824200000.0,1200000.0,157200000.0,201400000.0,165600000.0,166900000.0,549600000.0,,,144200000.0,311000000.0,,,1763000000.0,399700000.0,6291300000.0,2426600000.0,1898200000.0,1409300000.0,2426600000.0,2427800000.0,3863500000.0,6291300000.0,3568900000.0,2454200000.0,-2079400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q3,,2019-09-30,2019-10-31 16:11:56+00:00,436500000.0,640100000.0,-75500000.0,336200000.0,0.0,2797600000.0,,2084900000.0,1186100000.0,1949000000.0,758800000.0,800400000.0,1300000.0,160100000.0,154500000.0,,171600000.0,540600000.0,,,307500000.0,308700000.0,,,1692500000.0,399500000.0,6285600000.0,2335400000.0,1906700000.0,1376600000.0,2335400000.0,2336700000.0,3948900000.0,6285600000.0,3578500000.0,2572300000.0,-2079200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q2,,2019-06-30,2019-08-02 16:06:53+00:00,476600000.0,706200000.0,-64100000.0,276300000.0,0.0,2788400000.0,,2085700000.0,1229200000.0,1666000000.0,741900000.0,804900000.0,1200000.0,167900000.0,162100000.0,,192500000.0,469300000.0,,,306700000.0,307500000.0,,,1648100000.0,749300000.0,6343400000.0,2343500000.0,1916900000.0,1695200000.0,2343500000.0,2344700000.0,3998700000.0,6343400000.0,3621600000.0,2303500000.0,-2028900000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2019.0,Q1,,2019-03-31,2019-05-07 16:08:08+00:00,442000000.0,650100000.0,-67300000.0,281200000.0,0.0,2777800000.0,,2084000000.0,1239700000.0,2169700000.0,737900000.0,806300000.0,1600000.0,161700000.0,162900000.0,,178800000.0,446800000.0,,,311200000.0,309000000.0,,,1541400000.0,350000000.0,6289200000.0,2245500000.0,1848000000.0,1238800000.0,2245500000.0,2247100000.0,4042100000.0,6289200000.0,3634900000.0,2803300000.0,-2006400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2020.0,Q1,,2020-03-31,2020-05-01 16:08:54+00:00,426400000.0,678200000.0,-123200000.0,359700000.0,0.0,2845100000.0,,2079300000.0,1139900000.0,2035200000.0,703100000.0,807600000.0,900000.0,157400000.0,198800000.0,159300000.0,173000000.0,419800000.0,,,200000000.0,304700000.0,,,1872100000.0,399900000.0,6300100000.0,2357000000.0,1914000000.0,1246100000.0,2357000000.0,2357900000.0,3942200000.0,6300100000.0,3578500000.0,2696100000.0,-2237000000.0
