company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:06:20+00:00,7400000.0,0.74,0.74,,0.71,13200000.0,26900000.0,119700000.0,108300000.0,11400000.0,118700000.0,1000000.0,2093200000.0,3134800000.0,500000.0,4700000.0,873100000.0,2093200000.0,1041600000.0,8500000.0,898400000.0,143200000.0,-8000000.0,135200000.0,3134800000.0,160400000.0,160600000.0,166100000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q3TTM,2011-10-01,2012-09-30,,12000000.0,0.18,0.18,,0.16,90000000.0,5900000.0,30200000.0,30200000.0,,29300000.0,900000.0,2413700000.0,3519300000.0,900000.0,7000000.0,951800000.0,2413700000.0,1105600000.0,9600000.0,1060800000.0,44800000.0,-8700000.0,36100000.0,3519300000.0,161200000.0,161200000.0,161200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q3YTD,2012-01-01,2012-09-30,,8600000.0,0.63,0.63,,0.61,,47100000.0,101100000.0,101100000.0,,100300000.0,800000.0,1776700000.0,2643200000.0,600000.0,4100000.0,699600000.0,1776700000.0,866500000.0,6600000.0,712300000.0,154200000.0,-6000000.0,148200000.0,2643200000.0,161200000.0,161200000.0,161200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 16:41:24+00:00,2400000.0,0.25,0.25,,0.24,,19200000.0,40200000.0,40200000.0,,40000000.0,200000.0,606800000.0,909100000.0,800000.0,3100000.0,236200000.0,606800000.0,302300000.0,2000000.0,241700000.0,60600000.0,-1200000.0,59400000.0,909100000.0,161200000.0,161200000.0,161200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q2TTM,2011-07-01,2012-06-30,,13100000.0,-0.06,-0.06,,-0.07,90000000.0,3100000.0,-7500000.0,-7500000.0,,-8500000.0,1000000.0,2399100000.0,3458200000.0,-1700000.0,7400000.0,943600000.0,2399100000.0,1059100000.0,7700000.0,1054100000.0,5000000.0,-9400000.0,-4400000.0,3458200000.0,160100000.0,160100000.0,160100000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q2YTD,2012-01-01,2012-06-30,,6200000.0,0.38,0.38,,0.37,,27900000.0,60900000.0,60900000.0,,60300000.0,600000.0,1169900000.0,1734100000.0,-200000.0,1000000.0,463400000.0,1169900000.0,564200000.0,4600000.0,470600000.0,93600000.0,-4800000.0,88800000.0,1734100000.0,160100000.0,160100000.0,160100000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:18:57+00:00,2800000.0,0.3,0.3,,0.29,,21600000.0,47900000.0,47900000.0,,47800000.0,100000.0,617900000.0,935300000.0,-700000.0,,242300000.0,617900000.0,317400000.0,2100000.0,245100000.0,72300000.0,-2800000.0,69500000.0,935300000.0,160100000.0,160100000.0,160100000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q1TTM,2011-04-01,2012-03-31,,14100000.0,-0.08,-0.08,,-0.08,90000000.0,2000000.0,-11300000.0,-11300000.0,,-12600000.0,1300000.0,2379600000.0,3412600000.0,-1100000.0,7800000.0,923200000.0,2379600000.0,1033000000.0,6100000.0,1035100000.0,-2100000.0,-7200000.0,-9300000.0,3412600000.0,158200000.0,158200000.0,158200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:04:50+00:00,3400000.0,0.08,0.08,,0.08,,6300000.0,13000000.0,13000000.0,,12500000.0,500000.0,552000000.0,798800000.0,500000.0,1000000.0,221100000.0,552000000.0,246800000.0,2500000.0,225500000.0,21300000.0,-2000000.0,19300000.0,798800000.0,158200000.0,158200000.0,158200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:15:16+00:00,9400000.0,1.39,1.39,0.42,1.34,21200000.0,101500000.0,230900000.0,209000000.0,21900000.0,229700000.0,1200000.0,2408500000.0,3703600000.0,-5300000.0,2800000.0,938700000.0,2408500000.0,1295100000.0,7200000.0,972100000.0,323000000.0,-12500000.0,310500000.0,3703600000.0,165300000.0,165500000.0,171300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q4,2013-10-01,2013-12-31,,1300000.0,0.38,0.38,0.42,0.38,,17500000.0,64600000.0,43200000.0,21400000.0,64200000.0,400000.0,469200000.0,728200000.0,100000.0,200000.0,195200000.0,469200000.0,259000000.0,1700000.0,196700000.0,62300000.0,-1600000.0,60700000.0,728200000.0,165300000.0,165500000.0,171300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q3TTM,2012-10-01,2013-09-30,,6900000.0,1.12,1.12,,1.06,34400000.0,63800000.0,184900000.0,173000000.0,11900000.0,183900000.0,1000000.0,2255800000.0,3467000000.0,-5500000.0,3200000.0,917000000.0,2255800000.0,1211200000.0,7400000.0,961500000.0,249700000.0,-12900000.0,236800000.0,3467000000.0,166000000.0,166000000.0,166000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q3YTD,2013-01-01,2013-09-30,,8100000.0,1.01,1.01,,0.96,21200000.0,84000000.0,166300000.0,165800000.0,500000.0,165500000.0,800000.0,1939300000.0,2975400000.0,-5400000.0,2600000.0,743500000.0,1939300000.0,1036100000.0,5500000.0,775400000.0,260700000.0,-10900000.0,249800000.0,2975400000.0,166000000.0,166000000.0,166000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 16:06:05+00:00,3000000.0,0.39,0.39,,0.37,21200000.0,31900000.0,64600000.0,64100000.0,500000.0,64200000.0,400000.0,686100000.0,1045000000.0,500000.0,1400000.0,235700000.0,686100000.0,358900000.0,2100000.0,261300000.0,97600000.0,-1600000.0,96000000.0,1045000000.0,166000000.0,166000000.0,166000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q2TTM,2012-07-01,2013-06-30,,6300000.0,0.98,0.98,,0.93,13200000.0,51100000.0,160500000.0,149100000.0,11400000.0,159700000.0,800000.0,2176500000.0,3331100000.0,-5200000.0,4900000.0,917500000.0,2176500000.0,1154600000.0,7300000.0,941900000.0,212700000.0,-12500000.0,200200000.0,3331100000.0,165400000.0,165400000.0,165400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q2YTD,2013-01-01,2013-06-30,,5100000.0,0.62,0.62,,0.59,,52100000.0,101700000.0,101700000.0,,101300000.0,400000.0,1253200000.0,1930400000.0,-5900000.0,1200000.0,507800000.0,1253200000.0,677200000.0,3400000.0,514100000.0,163100000.0,-9300000.0,153800000.0,1930400000.0,165400000.0,165400000.0,165400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 16:05:28+00:00,2500000.0,0.39,0.39,,0.37,,34500000.0,64200000.0,64200000.0,,64000000.0,200000.0,663400000.0,1040400000.0,-6100000.0,300000.0,267700000.0,663400000.0,377000000.0,1700000.0,270500000.0,106500000.0,-7800000.0,98700000.0,1040400000.0,165400000.0,165400000.0,165400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q1TTM,2012-04-01,2013-03-31,,6600000.0,0.89,0.89,,0.85,13200000.0,38200000.0,144200000.0,132800000.0,11400000.0,143500000.0,700000.0,2131000000.0,3226000000.0,200000.0,4600000.0,892100000.0,2131000000.0,1095000000.0,7700000.0,916500000.0,178500000.0,-7500000.0,171000000.0,3226000000.0,164300000.0,164300000.0,164300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:05:54+00:00,2600000.0,0.23,0.23,,0.22,,17600000.0,37500000.0,37500000.0,,37300000.0,200000.0,589800000.0,890000000.0,200000.0,900000.0,240100000.0,589800000.0,300200000.0,1700000.0,243600000.0,56600000.0,-1500000.0,55100000.0,890000000.0,164300000.0,164300000.0,164300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:23:45+00:00,13100000.0,0.98,0.98,0.5,0.95,,118300000.0,159300000.0,273600000.0,-114300000.0,158100000.0,1200000.0,2646700000.0,4013600000.0,-1200000.0,7000000.0,943300000.0,2646700000.0,1366900000.0,10400000.0,963400000.0,403500000.0,-11600000.0,391900000.0,4013600000.0,161300000.0,161800000.0,166300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q4,2014-10-01,2014-12-31,,3600000.0,0.29,0.29,0.5,0.29,,18300000.0,45400000.0,56500000.0,-11100000.0,45100000.0,300000.0,697800000.0,1039600000.0,-1200000.0,5900000.0,253100000.0,697800000.0,341800000.0,3200000.0,262600000.0,79200000.0,-4400000.0,74800000.0,1039600000.0,161300000.0,161800000.0,166300000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q3TTM,2013-10-01,2014-09-30,,10800000.0,1.07,1.07,0.42,1.04,,117500000.0,178500000.0,260300000.0,-81800000.0,177200000.0,1300000.0,2418100000.0,3702200000.0,100000.0,1300000.0,885400000.0,2418100000.0,1284100000.0,8900000.0,897500000.0,386600000.0,-8800000.0,377800000.0,3702200000.0,158700000.0,158700000.0,158700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:31:48+00:00,3400000.0,-0.13,-0.13,,-0.13,,42300000.0,-20900000.0,84500000.0,-105400000.0,-21100000.0,200000.0,689700000.0,1057700000.0,500000.0,200000.0,234900000.0,689700000.0,368000000.0,3200000.0,238500000.0,129500000.0,-2700000.0,126800000.0,1057700000.0,158700000.0,158700000.0,158700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q3YTD,2014-01-01,2014-09-30,,9500000.0,0.69,0.69,,0.66,,100000000.0,113900000.0,217100000.0,-103200000.0,113000000.0,900000.0,1948900000.0,2974000000.0,,1100000.0,690200000.0,1948900000.0,1025100000.0,7200000.0,700800000.0,324300000.0,-7200000.0,317100000.0,2974000000.0,158700000.0,158700000.0,158700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q2TTM,2013-07-01,2014-06-30,,10400000.0,1.59,1.59,0.42,1.54,21200000.0,107100000.0,264000000.0,239900000.0,24100000.0,262500000.0,1500000.0,2414500000.0,3689500000.0,100000.0,2500000.0,886200000.0,2414500000.0,1275000000.0,7800000.0,920300000.0,354700000.0,-7700000.0,347000000.0,3689500000.0,164200000.0,164200000.0,164200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 16:11:13+00:00,3000000.0,0.57,0.57,,0.55,,36100000.0,93600000.0,86300000.0,7300000.0,93300000.0,300000.0,665400000.0,1027200000.0,-1000000.0,700000.0,232600000.0,665400000.0,361800000.0,2100000.0,236300000.0,125500000.0,-3100000.0,122400000.0,1027200000.0,164200000.0,164200000.0,164200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q2YTD,2014-01-01,2014-06-30,,6100000.0,0.82,0.82,,0.79,,57700000.0,134800000.0,132600000.0,2200000.0,134100000.0,700000.0,1259200000.0,1916300000.0,-500000.0,900000.0,455300000.0,1259200000.0,657100000.0,4000000.0,462300000.0,194800000.0,-4500000.0,190300000.0,1916300000.0,164200000.0,164200000.0,164200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2014.0,Q1TTM,2013-04-01,2014-03-31,,9900000.0,1.41,1.41,0.42,1.36,21200000.0,105500000.0,234600000.0,217800000.0,16800000.0,233200000.0,1400000.0,2412500000.0,3702700000.0,-5000000.0,2100000.0,921300000.0,2412500000.0,1290200000.0,7400000.0,954500000.0,335700000.0,-12400000.0,323300000.0,3702700000.0,166200000.0,166200000.0,166200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:18:12+00:00,21600000.0,1.97,1.97,0.58,1.93,,153400000.0,315500000.0,306500000.0,9000000.0,315000000.0,500000.0,2997500000.0,4579400000.0,-4300000.0,16600000.0,1047600000.0,2997500000.0,1581900000.0,31900000.0,1085800000.0,496100000.0,-36200000.0,459900000.0,4579400000.0,159900000.0,159500000.0,163000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q4,2015-10-01,2015-12-31,,6300000.0,0.55,0.55,0.58,0.53,,40700000.0,88000000.0,87600000.0,400000.0,87800000.0,200000.0,804600000.0,1224700000.0,-600000.0,4000000.0,269500000.0,804600000.0,420100000.0,11400000.0,279800000.0,140300000.0,-12000000.0,128300000.0,1224700000.0,159900000.0,159500000.0,163000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:32:07+00:00,6700000.0,0.67,0.67,,0.66,,48700000.0,107800000.0,100000000.0,7800000.0,107500000.0,300000.0,804300000.0,1238800000.0,-500000.0,1800000.0,265700000.0,804300000.0,434500000.0,11100000.0,274200000.0,160300000.0,-11600000.0,148700000.0,1238800000.0,160000000.0,160000000.0,160000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q3YTD,2015-01-01,2015-09-30,,15300000.0,1.42,1.42,,1.4,,112700000.0,227500000.0,218900000.0,8600000.0,227200000.0,300000.0,2192900000.0,3354700000.0,-3700000.0,12600000.0,778100000.0,2192900000.0,1161800000.0,20500000.0,806000000.0,355800000.0,-24200000.0,331600000.0,3354700000.0,160000000.0,160000000.0,160000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q3TTM,2014-10-01,2015-09-30,,18900000.0,1.71,1.71,0.5,1.69,,131000000.0,272900000.0,275400000.0,-2500000.0,272300000.0,600000.0,2890700000.0,4394300000.0,-4900000.0,18500000.0,1031200000.0,2890700000.0,1503600000.0,23700000.0,1068600000.0,435000000.0,-28600000.0,406400000.0,4394300000.0,160000000.0,160000000.0,160000000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 17:02:11+00:00,5100000.0,0.5,0.5,,0.49,,42700000.0,79400000.0,78000000.0,1400000.0,79700000.0,-300000.0,754700000.0,1165100000.0,-1500000.0,6100000.0,271000000.0,754700000.0,410400000.0,6000000.0,282200000.0,128200000.0,-7500000.0,120700000.0,1165100000.0,159500000.0,159500000.0,159500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q2YTD,2015-01-01,2015-06-30,,8600000.0,0.75,0.75,,0.74,,64000000.0,119700000.0,118900000.0,800000.0,119700000.0,,1388600000.0,2115900000.0,-3200000.0,10800000.0,512400000.0,1388600000.0,727300000.0,9400000.0,531800000.0,195500000.0,-12600000.0,182900000.0,2115900000.0,159500000.0,159500000.0,159500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q2TTM,2014-07-01,2015-06-30,,15600000.0,0.91,0.91,0.5,0.9,,124600000.0,144200000.0,259900000.0,-115700000.0,143700000.0,500000.0,2776100000.0,4213200000.0,-3900000.0,16900000.0,1000400000.0,2776100000.0,1437100000.0,15800000.0,1032900000.0,404200000.0,-19700000.0,384500000.0,4213200000.0,159500000.0,159500000.0,159500000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:07:14+00:00,3500000.0,0.25,0.25,,0.25,,21300000.0,40300000.0,40900000.0,-600000.0,40000000.0,300000.0,633900000.0,950800000.0,-1700000.0,4700000.0,241400000.0,633900000.0,316900000.0,3400000.0,249600000.0,67300000.0,-5100000.0,62200000.0,950800000.0,158800000.0,158800000.0,158800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2015.0,Q1TTM,2014-04-01,2015-03-31,,13500000.0,0.98,0.98,0.5,0.96,,118000000.0,158400000.0,268200000.0,-109800000.0,157300000.0,1100000.0,2686800000.0,4075300000.0,-3400000.0,11500000.0,962000000.0,2686800000.0,1388500000.0,11900000.0,987000000.0,401500000.0,-15300000.0,386200000.0,4075300000.0,158800000.0,158800000.0,158800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 16:32:26+00:00,28100000.0,2.68,2.68,0.66,2.62,,169700000.0,413200000.0,412400000.0,800000.0,413200000.0,,3188800000.0,4984900000.0,12600000.0,13900000.0,1135500000.0,3188800000.0,1796100000.0,49100000.0,1177500000.0,618600000.0,-36500000.0,582100000.0,4984900000.0,154200000.0,154300000.0,157800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q4,2016-10-01,2016-12-31,,7700000.0,0.67,0.67,0.66,0.66,,48800000.0,103700000.0,104400000.0,-700000.0,103600000.0,100000.0,836000000.0,1301600000.0,12500000.0,1500000.0,304100000.0,836000000.0,465600000.0,11600000.0,313300000.0,152300000.0,900000.0,153200000.0,1301600000.0,154200000.0,154300000.0,157800000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:07:04+00:00,7300000.0,0.8,0.8,,0.78,,48800000.0,123400000.0,121900000.0,1500000.0,123400000.0,,801000000.0,1279000000.0,-600000.0,3100000.0,284500000.0,801000000.0,478000000.0,11800000.0,294900000.0,183100000.0,-12400000.0,170700000.0,1279000000.0,154200000.0,154200000.0,154200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q3YTD,2016-01-01,2016-09-30,,20400000.0,2.01,2.01,,1.96,,120900000.0,309500000.0,308000000.0,1500000.0,309600000.0,-100000.0,2352800000.0,3683300000.0,100000.0,12400000.0,831400000.0,2352800000.0,1330500000.0,37500000.0,864200000.0,466300000.0,-37400000.0,428900000.0,3683300000.0,154200000.0,154200000.0,154200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q3TTM,2015-10-01,2016-09-30,,26700000.0,2.56,2.56,0.58,2.49,,161600000.0,397500000.0,395600000.0,1900000.0,397400000.0,100000.0,3157400000.0,4908000000.0,-500000.0,16400000.0,1100900000.0,3157400000.0,1750600000.0,48900000.0,1144000000.0,606600000.0,-49400000.0,557200000.0,4908000000.0,154200000.0,154200000.0,154200000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:12:08+00:00,6600000.0,0.82,0.82,,0.8,,49100000.0,125100000.0,125100000.0,,125200000.0,-100000.0,823100000.0,1297800000.0,400000.0,3700000.0,276700000.0,823100000.0,474700000.0,13900000.0,287000000.0,187700000.0,-13500000.0,174200000.0,1297800000.0,153400000.0,153400000.0,153400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q2YTD,2016-01-01,2016-06-30,,13100000.0,1.21,1.21,,1.18,,72100000.0,186100000.0,186100000.0,,186200000.0,-100000.0,1551800000.0,2404300000.0,700000.0,9300000.0,546900000.0,1551800000.0,852500000.0,25700000.0,569300000.0,283200000.0,-25000000.0,258200000.0,2404300000.0,153400000.0,153400000.0,153400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q2TTM,2015-07-01,2016-06-30,,26100000.0,2.43,2.43,0.58,2.37,,161500000.0,381900000.0,373700000.0,8200000.0,381500000.0,400000.0,3160700000.0,4867800000.0,-400000.0,15100000.0,1082100000.0,3160700000.0,1707100000.0,48200000.0,1123300000.0,583800000.0,-48600000.0,535200000.0,4867800000.0,153400000.0,153400000.0,153400000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:07:07+00:00,6500000.0,0.39,0.39,,0.38,,23000000.0,61000000.0,61000000.0,,61000000.0,0.0,728700000.0,1106500000.0,300000.0,5600000.0,270200000.0,728700000.0,377800000.0,11800000.0,282300000.0,95500000.0,-11500000.0,84000000.0,1106500000.0,155700000.0,155700000.0,155700000.0
Fortune Brands Home & Security Inc,FBHS,54930032LHW54PQUJD44,1519751,2016.0,Q1TTM,2015-04-01,2016-03-31,,24600000.0,2.11,2.11,0.58,2.06,,155100000.0,336200000.0,326600000.0,9600000.0,336000000.0,200000.0,3092300000.0,4735100000.0,-2300000.0,17500000.0,1076400000.0,3092300000.0,1642800000.0,40300000.0,1118500000.0,524300000.0,-42600000.0,481700000.0,4735100000.0,155700000.0,155700000.0,155700000.0
