company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2007.0,FY,2007-01-01,2007-12-31,2010-01-28 21:42:22+00:00,1.15,1.15,1.12,184000000.0,344000000.0,476000000.0,476000000.0,476000000.0,12774000000.0,14835000000.0,0.0,-8000000.0,,818000000.0,244000000.0,12774000000.0,2061000000.0,77000000.0,90000000.0,1406000000.0,655000000.0,5000000.0,660000000.0,14835000000.0,413900000.0,413000000.0,424000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,FY,2008-01-01,2008-12-31,2011-01-27 20:08:28+00:00,1.52,1.52,1.49,247000000.0,482000000.0,645000000.0,645000000.0,645000000.0,16554000000.0,19166000000.0,-9000000.0,47000000.0,-24000000.0,1033000000.0,279000000.0,16554000000.0,2612000000.0,71000000.0,83000000.0,1770000000.0,842000000.0,59000000.0,901000000.0,19166000000.0,424300000.0,423000000.0,432000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,Q3,2008-07-01,2008-09-30,2009-10-22 18:34:19+00:00,0.28,0.28,0.27,59000000.0,108000000.0,118000000.0,118000000.0,118000000.0,3658000000.0,4264000000.0,-5000000.0,24000000.0,,264000000.0,80000000.0,3658000000.0,606000000.0,17000000.0,21000000.0,452000000.0,154000000.0,28000000.0,182000000.0,4264000000.0,421400000.0,427000000.0,436000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,Q2,2008-04-01,2008-06-30,2009-07-23 18:14:16+00:00,0.38,0.38,0.37,46000000.0,102000000.0,158000000.0,158000000.0,158000000.0,3457000000.0,4063000000.0,-4000000.0,-8000000.0,,258000000.0,29000000.0,3457000000.0,606000000.0,21000000.0,20000000.0,389000000.0,217000000.0,-9000000.0,208000000.0,4063000000.0,415800000.0,420000000.0,430000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q4,2009-10-01,2009-12-31,,0.88,0.88,0.86,85000000.0,274000000.0,384000000.0,384000000.0,384000000.0,8298000000.0,9520000000.0,-3000000.0,-5000000.0,,351000000.0,122000000.0,8298000000.0,1222000000.0,8000000.0,10000000.0,747000000.0,475000000.0,-3000000.0,472000000.0,9520000000.0,433700000.0,433000000.0,442000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,FY,2009-01-01,2009-12-31,2012-01-31 21:58:32+00:00,2.08,2.08,2.04,253000000.0,680000000.0,902000000.0,902000000.0,902000000.0,21030000000.0,24509000000.0,-6000000.0,29000000.0,,1240000000.0,430000000.0,21030000000.0,3479000000.0,34000000.0,37000000.0,2350000000.0,1129000000.0,32000000.0,1161000000.0,24509000000.0,433700000.0,433000000.0,442000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q3,2009-07-01,2009-09-30,2010-10-21 20:02:18+00:00,0.46,0.46,0.45,60000000.0,149000000.0,199000000.0,199000000.0,199000000.0,4642000000.0,5449000000.0,-3000000.0,11000000.0,,315000000.0,92000000.0,4642000000.0,807000000.0,7000000.0,7000000.0,556000000.0,251000000.0,11000000.0,262000000.0,5449000000.0,432600000.0,432000000.0,441000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q3YTD,2009-01-01,2009-09-30,,1.2,1.2,1.18,168000000.0,406000000.0,518000000.0,518000000.0,518000000.0,12732000000.0,14989000000.0,-3000000.0,34000000.0,,889000000.0,308000000.0,12732000000.0,2257000000.0,26000000.0,27000000.0,1603000000.0,654000000.0,35000000.0,689000000.0,14989000000.0,432600000.0,432000000.0,441000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q2,2009-04-01,2009-06-30,2009-07-23 18:14:16+00:00,0.33,0.33,0.32,39000000.0,129000000.0,142000000.0,142000000.0,142000000.0,3927000000.0,4651000000.0,2000000.0,19000000.0,,299000000.0,137000000.0,3927000000.0,724000000.0,7000000.0,8000000.0,565000000.0,159000000.0,20000000.0,179000000.0,4651000000.0,430300000.0,431000000.0,440000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.74,0.74,0.73,108000000.0,257000000.0,319000000.0,319000000.0,319000000.0,8090000000.0,9540000000.0,,23000000.0,,574000000.0,216000000.0,8090000000.0,1450000000.0,19000000.0,20000000.0,1047000000.0,403000000.0,24000000.0,427000000.0,9540000000.0,430300000.0,431000000.0,440000000.0
