company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2007.0,FY,2007-01-01,2007-12-31,2010-01-28 21:42:22+00:00,-75000000.0,-211000000.0,24000000.0,67000000.0,246000000.0,20000000.0,700000000.0,115000000.0,50000000.0,42000000.0,1405000000.0,50000000.0,42000000.0,1405000000.0,1517000000.0,476000000.0,476000000.0,194000000.0,257000000.0,,-930000000.0,-224000000.0,-74000000.0,-248000000.0,1271000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,Q4,2008-10-01,2008-12-31,,-86000000.0,-124000000.0,25000000.0,3000000.0,77000000.0,-23000000.0,1160000000.0,36000000.0,-65000000.0,-364000000.0,1571000000.0,-65000000.0,-364000000.0,1571000000.0,1119000000.0,225000000.0,225000000.0,233000000.0,-1000000.0,,-448000000.0,-102000000.0,,-100000000.0,272000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,FY,2008-01-01,2008-12-31,2011-01-27 20:08:28+00:00,-494000000.0,-344000000.0,53000000.0,64000000.0,287000000.0,-70000000.0,604000000.0,98000000.0,-198000000.0,-1199000000.0,1697000000.0,-198000000.0,-1199000000.0,1697000000.0,230000000.0,645000000.0,645000000.0,505000000.0,159000000.0,,-1677000000.0,-333000000.0,-355000000.0,-100000000.0,1305000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-22 18:34:19+00:00,-408000000.0,-220000000.0,28000000.0,61000000.0,210000000.0,-47000000.0,-556000000.0,62000000.0,-133000000.0,-835000000.0,126000000.0,-133000000.0,-835000000.0,126000000.0,-889000000.0,420000000.0,420000000.0,272000000.0,160000000.0,,-1229000000.0,-231000000.0,-355000000.0,0.0,1033000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,Q3,2008-07-01,2008-09-30,,-8000000.0,-86000000.0,5000000.0,14000000.0,76000000.0,-76000000.0,194000000.0,2000000.0,-239000000.0,-7000000.0,424000000.0,-239000000.0,-7000000.0,424000000.0,102000000.0,119000000.0,119000000.0,121000000.0,54000000.0,,-479000000.0,-101000000.0,-295000000.0,,581000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-23 18:14:16+00:00,-400000000.0,-134000000.0,23000000.0,47000000.0,134000000.0,29000000.0,-750000000.0,60000000.0,106000000.0,-828000000.0,-298000000.0,106000000.0,-828000000.0,-298000000.0,-991000000.0,301000000.0,301000000.0,151000000.0,106000000.0,,-750000000.0,-130000000.0,-60000000.0,0.0,452000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q4,2009-10-01,2009-12-31,,,-214000000.0,4000000.0,2000000.0,112000000.0,-22000000.0,1914000000.0,-10000000.0,-51000000.0,-1608000000.0,2611000000.0,-51000000.0,-1608000000.0,2611000000.0,930000000.0,384000000.0,384000000.0,415000000.0,52000000.0,,-2160000000.0,-137000000.0,-93000000.0,,689000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,FY,2009-01-01,2009-12-31,2012-01-31 21:58:32+00:00,-40000000.0,-589000000.0,48000000.0,32000000.0,378000000.0,-1000000.0,1331000000.0,87000000.0,-280000000.0,-2337000000.0,3293000000.0,-280000000.0,-2337000000.0,3293000000.0,675000000.0,902000000.0,902000000.0,1271000000.0,105000000.0,,-3890000000.0,-373000000.0,-472000000.0,,1966000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-21 20:02:18+00:00,-40000000.0,-375000000.0,44000000.0,30000000.0,266000000.0,21000000.0,-583000000.0,97000000.0,-229000000.0,-729000000.0,682000000.0,-229000000.0,-729000000.0,682000000.0,-255000000.0,518000000.0,518000000.0,856000000.0,53000000.0,,-1730000000.0,-236000000.0,-379000000.0,,1277000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q3TTM,2008-10-01,2009-09-30,,-126000000.0,-499000000.0,69000000.0,33000000.0,343000000.0,-2000000.0,577000000.0,133000000.0,-294000000.0,-1093000000.0,2253000000.0,-294000000.0,-1093000000.0,2253000000.0,864000000.0,743000000.0,743000000.0,1089000000.0,52000000.0,,-2178000000.0,-338000000.0,-379000000.0,-100000000.0,1549000000.0
