company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2008.0,FY,,2008-12-31,2009-10-22 18:34:19+00:00,3594000000.0,827000000.0,1152000000.0,-123000000.0,2769000000.0,,4125000000.0,,204000000.0,438000000.0,409000000.0,1399000000.0,854000000.0,145000000.0,720000000.0,487000000.0,-730000000.0,958000000.0,8314000000.0,2672000000.0,6157000000.0,4746000000.0,2672000000.0,2672000000.0,5642000000.0,8314000000.0,1303000000.0,896000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,FY,,2009-12-31,2011-01-27 20:08:28+00:00,5605000000.0,988000000.0,1759000000.0,-56000000.0,3444000000.0,,5741000000.0,,272000000.0,1234000000.0,,2171000000.0,1290000000.0,18000000.0,1474000000.0,1192000000.0,172000000.0,2922000000.0,13813000000.0,5257000000.0,9797000000.0,7364000000.0,5257000000.0,5257000000.0,8556000000.0,13813000000.0,2726000000.0,1192000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q3,,2009-09-30,2009-10-22 18:34:19+00:00,3354000000.0,671000000.0,1183000000.0,-35000000.0,2514000000.0,,4432000000.0,,80000000.0,457000000.0,116000000.0,1617000000.0,1086000000.0,206000000.0,854000000.0,734000000.0,-212000000.0,1487000000.0,8972000000.0,3585000000.0,6369000000.0,4537000000.0,3585000000.0,3585000000.0,5387000000.0,8972000000.0,1517000000.0,850000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2009.0,Q2,,2009-06-30,2009-07-23 18:14:16+00:00,2508000000.0,584000000.0,1128000000.0,-58000000.0,1936000000.0,0.0,4325000000.0,,183000000.0,451000000.0,109000000.0,1325000000.0,981000000.0,118000000.0,821000000.0,674000000.0,-411000000.0,1276000000.0,7675000000.0,3256000000.0,5304000000.0,3636000000.0,3256000000.0,3256000000.0,4419000000.0,7675000000.0,1390000000.0,783000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2010.0,FY,,2010-12-31,2012-01-31 21:58:32+00:00,8051000000.0,1587000000.0,2321000000.0,-190000000.0,3777000000.0,0.0,6330000000.0,,196000000.0,1349000000.0,,3202000000.0,2414000000.0,22000000.0,1265000000.0,1561000000.0,1324000000.0,4985000000.0,18797000000.0,6864000000.0,13747000000.0,10372000000.0,6864000000.0,6864000000.0,11933000000.0,18797000000.0,2636000000.0,1561000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2010.0,Q3,,2010-09-30,2010-10-21 20:02:18+00:00,4614000000.0,959000000.0,1761000000.0,-131000000.0,1539000000.0,,6220000000.0,,200000000.0,1277000000.0,164000000.0,2515000000.0,2099000000.0,43000000.0,1184000000.0,1226000000.0,908000000.0,4346000000.0,14162000000.0,6397000000.0,9559000000.0,6375000000.0,6397000000.0,6397000000.0,7765000000.0,14162000000.0,2504000000.0,1390000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2010.0,Q2,,2010-06-30,2010-07-22 19:45:58+00:00,3545000000.0,805000000.0,1705000000.0,-282000000.0,1629000000.0,,6061000000.0,,265000000.0,1229000000.0,132000000.0,1940000000.0,1704000000.0,29000000.0,1317000000.0,1158000000.0,678000000.0,3479000000.0,12397000000.0,5857000000.0,8118000000.0,5250000000.0,5857000000.0,5857000000.0,6540000000.0,12397000000.0,2575000000.0,1290000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2010.0,Q1,,2010-03-31,2010-04-22 18:54:49+00:00,3619000000.0,815000000.0,1574000000.0,-145000000.0,1844000000.0,,5892000000.0,,266000000.0,1234000000.0,131000000.0,1820000000.0,1436000000.0,16000000.0,1392000000.0,1100000000.0,471000000.0,3219000000.0,12042000000.0,5618000000.0,7964000000.0,5193000000.0,5618000000.0,5618000000.0,6424000000.0,12042000000.0,2642000000.0,1231000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2011.0,FY,,2011-12-31,2013-01-29 19:13:32+00:00,11145000000.0,2571000000.0,3751000000.0,-316000000.0,5269000000.0,0.0,6995000000.0,,351000000.0,1955000000.0,255000000.0,4992000000.0,4417000000.0,28000000.0,1388000000.0,2370000000.0,1955000000.0,4307000000.0,25278000000.0,7757000000.0,17490000000.0,14896000000.0,7757000000.0,7757000000.0,17521000000.0,25278000000.0,3371000000.0,2625000000.0,0.0,-877000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2011.0,Q3,,2011-09-30,2011-10-25 21:10:22+00:00,6552000000.0,1496000000.0,2426000000.0,-241000000.0,2823000000.0,0.0,6829000000.0,,312000000.0,1934000000.0,,3770000000.0,3999000000.0,27000000.0,1190000000.0,2310000000.0,1778000000.0,3503000000.0,19054000000.0,7766000000.0,11904000000.0,8978000000.0,7766000000.0,7766000000.0,11288000000.0,19054000000.0,3151000000.0,2310000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2011.0,Q2,,2011-06-30,2011-07-26 21:56:04+00:00,5721000000.0,1438000000.0,2324000000.0,-30000000.0,2047000000.0,0.0,6680000000.0,,257000000.0,1909000000.0,,3229000000.0,3470000000.0,30000000.0,1253000000.0,2131000000.0,1715000000.0,4308000000.0,17941000000.0,7765000000.0,11279000000.0,8045000000.0,7765000000.0,7765000000.0,10176000000.0,17941000000.0,3192000000.0,2131000000.0,0.0,-600000000.0
Amazon.com Inc,AMZN,ZXTILKJKG63JELOEG630,1018724,2011.0,Q1,,2011-03-31,2011-04-26 21:39:57+00:00,5540000000.0,1304000000.0,2190000000.0,-66000000.0,2641000000.0,0.0,6488000000.0,,215000000.0,1513000000.0,,2888000000.0,2902000000.0,28000000.0,1151000000.0,1805000000.0,1525000000.0,4240000000.0,16882000000.0,7347000000.0,11288000000.0,7730000000.0,7347000000.0,7347000000.0,9535000000.0,16882000000.0,2692000000.0,1805000000.0,0.0,-600000000.0
