company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Lorillard Inc ,LO,,1424847,2011.0,Q2,,2011-06-30,2011-07-28 13:23:44+00:00,39000000.0,31000000.0,433000000.0,-112000000.0,1154000000.0,0.0,258000000.0,507000000.0,7000000.0,66000000.0,,,1780000000.0,,319000000.0,250000000.0,9000000.0,287000000.0,106000000.0,734000000.0,56000000.0,49000000.0,1832000000.0,,2498000000.0,-831000000.0,2117000000.0,1213000000.0,-831000000.0,-831000000.0,3329000000.0,2498000000.0,131000000.0,2116000000.0,0.0,-2809000000.0
Lorillard Inc ,LO,,1424847,2011.0,Q1,,2011-03-31,2011-05-03 13:13:51+00:00,19000000.0,75000000.0,418000000.0,-108000000.0,2338000000.0,,248000000.0,505000000.0,131000000.0,68000000.0,,,1759000000.0,,308000000.0,240000000.0,7000000.0,284000000.0,13000000.0,1381000000.0,36000000.0,47000000.0,1726000000.0,,3590000000.0,-449000000.0,3239000000.0,1949000000.0,-449000000.0,-449000000.0,4039000000.0,3590000000.0,111000000.0,2090000000.0,0.0,-2315000000.0
Lorillard Inc ,LO,,1424847,2012.0,FY,,2012-12-31,2014-02-21 16:06:25+00:00,39000000.0,70000000.0,356000000.0,-241000000.0,1720000000.0,0.0,303000000.0,557000000.0,23000000.0,,64000000.0,57000000.0,3111000000.0,,410000000.0,298000000.0,48000000.0,409000000.0,20000000.0,1183000000.0,152000000.0,52000000.0,2351000000.0,,3396000000.0,-1777000000.0,2777000000.0,1601000000.0,-1777000000.0,-1777000000.0,5173000000.0,3396000000.0,321000000.0,3572000000.0,0.0,-4190000000.0
Lorillard Inc ,LO,,1424847,2012.0,Q3,,2012-09-30,2012-10-26 14:43:03+00:00,33000000.0,44000000.0,355000000.0,-215000000.0,1715000000.0,0.0,296000000.0,538000000.0,1000000.0,,64000000.0,58000000.0,3116000000.0,,416000000.0,283000000.0,45000000.0,360000000.0,107000000.0,1067000000.0,154000000.0,56000000.0,2241000000.0,,3424000000.0,-1564000000.0,2820000000.0,1456000000.0,-1564000000.0,-1564000000.0,4988000000.0,3424000000.0,321000000.0,3532000000.0,0.0,-3886000000.0
Lorillard Inc ,LO,,1424847,2012.0,Q2,,2012-06-30,2012-07-27 16:56:01+00:00,31000000.0,28000000.0,321000000.0,-219000000.0,946000000.0,0.0,290000000.0,535000000.0,2000000.0,,64000000.0,58000000.0,2610000000.0,,365000000.0,278000000.0,50000000.0,375000000.0,108000000.0,747000000.0,144000000.0,58000000.0,2161000000.0,,2576000000.0,-1568000000.0,1982000000.0,1101000000.0,-1568000000.0,-1568000000.0,4144000000.0,2576000000.0,316000000.0,3043000000.0,0.0,-3800000000.0
Lorillard Inc ,LO,,1424847,2012.0,Q1,,2012-03-31,2012-04-27 11:30:10+00:00,27000000.0,77000000.0,366000000.0,-224000000.0,1929000000.0,0.0,278000000.0,534000000.0,110000000.0,,,,2586000000.0,,342000000.0,268000000.0,52000000.0,383000000.0,28000000.0,1488000000.0,121000000.0,57000000.0,2080000000.0,,3351000000.0,-1666000000.0,2910000000.0,1991000000.0,-1666000000.0,-1666000000.0,5017000000.0,3351000000.0,173000000.0,3026000000.0,0.0,-3800000000.0
Lorillard Inc ,LO,,1424847,2013.0,FY,,2013-12-31,2015-02-11 18:13:31+00:00,42000000.0,48000000.0,377000000.0,-130000000.0,1454000000.0,0.0,260000000.0,555000000.0,8000000.0,,102000000.0,87000000.0,3560000000.0,93000000.0,499000000.0,316000000.0,51000000.0,305000000.0,23000000.0,1224000000.0,151000000.0,84000000.0,-1438000000.0,157000000.0,3536000000.0,-2064000000.0,2736000000.0,1651000000.0,-2064000000.0,-2064000000.0,5600000000.0,3536000000.0,484000000.0,3949000000.0,0.0,-756000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q3,,2013-09-30,2013-10-23 16:27:44+00:00,35000000.0,89000000.0,430000000.0,-238000000.0,1490000000.0,0.0,243000000.0,555000000.0,3000000.0,,64000000.0,57000000.0,3571000000.0,88000000.0,464000000.0,313000000.0,51000000.0,397000000.0,120000000.0,1098000000.0,119000000.0,63000000.0,-1518000000.0,145000000.0,3555000000.0,-2042000000.0,2863000000.0,1566000000.0,-2042000000.0,-2042000000.0,5597000000.0,3555000000.0,379000000.0,4031000000.0,0.0,-529000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q2,,2013-06-30,2013-07-25 16:18:31+00:00,49000000.0,45000000.0,351000000.0,-242000000.0,1638000000.0,0.0,238000000.0,557000000.0,1000000.0,,64000000.0,57000000.0,3571000000.0,,434000000.0,309000000.0,51000000.0,410000000.0,63000000.0,749000000.0,117000000.0,59000000.0,-1572000000.0,,3335000000.0,-1855000000.0,2737000000.0,1150000000.0,-1855000000.0,-1855000000.0,5190000000.0,3335000000.0,289000000.0,4040000000.0,0.0,-279000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q1,,2013-03-31,2013-04-24 16:07:19+00:00,23000000.0,54000000.0,419000000.0,-237000000.0,2057000000.0,0.0,227000000.0,556000000.0,189000000.0,,64000000.0,57000000.0,3101000000.0,,446000000.0,294000000.0,47000000.0,402000000.0,32000000.0,1356000000.0,142000000.0,55000000.0,-1676000000.0,,3749000000.0,-1796000000.0,3145000000.0,1987000000.0,-1796000000.0,-1796000000.0,5545000000.0,3749000000.0,310000000.0,3558000000.0,0.0,-110000000.0
Lorillard Inc ,LO,,1424847,2014.0,FY,,2014-12-31,2015-04-21 15:40:48+00:00,31000000.0,48000000.0,357000000.0,-263000000.0,1308000000.0,0.0,291000000.0,522000000.0,8000000.0,,100000000.0,63000000.0,3561000000.0,167000000.0,404000000.0,308000000.0,142000000.0,473000000.0,28000000.0,1187000000.0,94000000.0,73000000.0,-1140000000.0,324000000.0,3508000000.0,-2182000000.0,2634000000.0,1583000000.0,-2182000000.0,-2182000000.0,5690000000.0,3508000000.0,566000000.0,4107000000.0,0.0,-1070000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q3,,2014-09-30,2014-10-23 13:22:18+00:00,38000000.0,55000000.0,359000000.0,-124000000.0,916000000.0,0.0,284000000.0,552000000.0,4000000.0,,101000000.0,69000000.0,3557000000.0,185000000.0,454000000.0,311000000.0,59000000.0,310000000.0,107000000.0,1073000000.0,158000000.0,89000000.0,-1245000000.0,308000000.0,3275000000.0,-2155000000.0,2392000000.0,1474000000.0,-2155000000.0,-2155000000.0,5430000000.0,3275000000.0,572000000.0,3956000000.0,0.0,-1070000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q2,,2014-06-30,2014-07-30 10:58:35+00:00,33000000.0,44000000.0,366000000.0,-124000000.0,709000000.0,0.0,279000000.0,549000000.0,1000000.0,,103000000.0,76000000.0,3566000000.0,126000000.0,475000000.0,312000000.0,58000000.0,311000000.0,104000000.0,753000000.0,165000000.0,91000000.0,-1313000000.0,172000000.0,2893000000.0,-2228000000.0,2053000000.0,1153000000.0,-2228000000.0,-2228000000.0,5121000000.0,2893000000.0,528000000.0,3968000000.0,0.0,-1070000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q1,,2014-03-31,2014-04-24 17:26:11+00:00,29000000.0,59000000.0,448000000.0,-127000000.0,1535000000.0,0.0,271000000.0,546000000.0,134000000.0,,102000000.0,81000000.0,3561000000.0,191000000.0,552000000.0,311000000.0,56000000.0,306000000.0,27000000.0,1508000000.0,155000000.0,87000000.0,-1391000000.0,297000000.0,3912000000.0,-2161000000.0,3016000000.0,2119000000.0,-2161000000.0,-2161000000.0,6073000000.0,3912000000.0,585000000.0,3954000000.0,0.0,-914000000.0
Lorillard Inc ,LO,,1424847,2015.0,Q1,,2015-03-31,2015-04-21 15:40:48+00:00,36000000.0,54000000.0,454000000.0,-260000000.0,1920000000.0,0.0,299000000.0,517000000.0,158000000.0,,98000000.0,58000000.0,3567000000.0,154000000.0,455000000.0,298000000.0,140000000.0,472000000.0,33000000.0,1525000000.0,98000000.0,76000000.0,-1103000000.0,329000000.0,4154000000.0,-2134000000.0,3308000000.0,2173000000.0,-2134000000.0,-2134000000.0,6288000000.0,4154000000.0,548000000.0,4115000000.0,0.0,-1070000000.0
