company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Lorillard Inc ,LO,,1424847,2009.0,Q2TTM,2008-07-01,2009-06-30,,,,822000000.0,,32000000.0,,-167000000.0,750000000.0,-414000000.0,2000000.0,812000000.0,-414000000.0,2000000.0,812000000.0,400000000.0,966000000.0,966000000.0,-19000000.0,9000000.0,,-622000000.0,-250000000.0,-46000000.0,-5000000.0,-546000000.0,298000000.0
Lorillard Inc ,LO,,1424847,2009.0,Q2,2009-04-01,2009-06-30,,,,331000000.0,,9000000.0,,-640000000.0,750000000.0,446000000.0,-10000000.0,-361000000.0,446000000.0,-10000000.0,-361000000.0,75000000.0,286000000.0,286000000.0,-16000000.0,1000000.0,,-154000000.0,,-10000000.0,-5000000.0,-146000000.0,
Lorillard Inc ,LO,,1424847,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 08:21:30+00:00,,,14000000.0,,8000000.0,,254000000.0,,-151000000.0,-10000000.0,453000000.0,-151000000.0,-10000000.0,453000000.0,292000000.0,184000000.0,184000000.0,7000000.0,4000000.0,,-155000000.0,,-10000000.0,,,
Lorillard Inc ,LO,,1424847,2010.0,Q4,2010-10-01,2010-12-31,,,,105000000.0,58000000.0,8000000.0,,143000000.0,,-450000000.0,-12000000.0,413000000.0,-450000000.0,-12000000.0,413000000.0,-49000000.0,259000000.0,259000000.0,3000000.0,2000000.0,,-167000000.0,,-12000000.0,,-285000000.0,
Lorillard Inc ,LO,,1424847,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 07:20:39+00:00,,,637000000.0,79000000.0,35000000.0,,23000000.0,1000000000.0,-372000000.0,-40000000.0,1091000000.0,-372000000.0,-40000000.0,1091000000.0,679000000.0,1029000000.0,1029000000.0,4000000.0,2000000.0,,-645000000.0,,-40000000.0,-13000000.0,-716000000.0,
Lorillard Inc ,LO,,1424847,2010.0,Q3,2010-07-01,2010-09-30,,,,172000000.0,,9000000.0,,311000000.0,,-262000000.0,-10000000.0,593000000.0,-262000000.0,-10000000.0,593000000.0,321000000.0,275000000.0,275000000.0,-2000000.0,,,-171000000.0,,-10000000.0,,-91000000.0,
Lorillard Inc ,LO,,1424847,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-26 17:46:35+00:00,,,532000000.0,21000000.0,27000000.0,,-120000000.0,1000000000.0,78000000.0,-28000000.0,678000000.0,78000000.0,-28000000.0,678000000.0,728000000.0,770000000.0,770000000.0,1000000.0,,,-478000000.0,,-28000000.0,-13000000.0,-431000000.0,
Lorillard Inc ,LO,,1424847,2010.0,Q2,2010-04-01,2010-06-30,,,,346000000.0,21000000.0,8000000.0,,-838000000.0,1000000000.0,702000000.0,-8000000.0,-562000000.0,702000000.0,-8000000.0,-562000000.0,132000000.0,263000000.0,263000000.0,5000000.0,,,-152000000.0,,-8000000.0,-10000000.0,-136000000.0,
Lorillard Inc ,LO,,1424847,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-28 13:23:44+00:00,,,360000000.0,21000000.0,18000000.0,,-431000000.0,1000000000.0,340000000.0,-18000000.0,85000000.0,340000000.0,-18000000.0,85000000.0,407000000.0,495000000.0,495000000.0,3000000.0,,,-307000000.0,,-18000000.0,-13000000.0,-340000000.0,
Lorillard Inc ,LO,,1424847,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 13:13:51+00:00,,,14000000.0,,10000000.0,,407000000.0,,-362000000.0,-10000000.0,647000000.0,-362000000.0,-10000000.0,647000000.0,275000000.0,232000000.0,232000000.0,-2000000.0,,,-155000000.0,,-10000000.0,-3000000.0,-204000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q4,2011-10-01,2011-12-31,,,,143000000.0,60000000.0,9000000.0,,171000000.0,,-539000000.0,-23000000.0,491000000.0,-539000000.0,-23000000.0,491000000.0,-71000000.0,310000000.0,310000000.0,1000000.0,2000000.0,,-173000000.0,,-23000000.0,-3000000.0,-365000000.0,
Lorillard Inc ,LO,,1424847,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 16:06:25+00:00,,,671000000.0,109000000.0,37000000.0,,32000000.0,750000000.0,-1556000000.0,-56000000.0,1183000000.0,-1556000000.0,-56000000.0,1183000000.0,-429000000.0,1116000000.0,1116000000.0,-2000000.0,12000000.0,,-723000000.0,,-56000000.0,-9000000.0,-1586000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,633000000.0,107000000.0,36000000.0,,4000000.0,750000000.0,-1467000000.0,-45000000.0,1105000000.0,-1467000000.0,-45000000.0,1105000000.0,-407000000.0,1065000000.0,1065000000.0,,12000000.0,,-717000000.0,,-45000000.0,-6000000.0,-1506000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q3,2011-07-01,2011-09-30,,,,176000000.0,-5000000.0,9000000.0,,157000000.0,750000000.0,129000000.0,-7000000.0,429000000.0,129000000.0,-7000000.0,429000000.0,551000000.0,267000000.0,267000000.0,-4000000.0,,,-177000000.0,,-7000000.0,-6000000.0,-438000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-26 14:43:03+00:00,,,528000000.0,49000000.0,28000000.0,,-139000000.0,750000000.0,-1017000000.0,-33000000.0,692000000.0,-1017000000.0,-33000000.0,692000000.0,-358000000.0,806000000.0,806000000.0,-3000000.0,10000000.0,,-550000000.0,,-33000000.0,-6000000.0,-1221000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,629000000.0,112000000.0,36000000.0,,158000000.0,,-1858000000.0,-48000000.0,1269000000.0,-1858000000.0,-48000000.0,1269000000.0,-637000000.0,1073000000.0,1073000000.0,2000000.0,12000000.0,,-711000000.0,,-48000000.0,,-1159000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q2,2011-04-01,2011-06-30,,,,339000000.0,54000000.0,9000000.0,,-793000000.0,,-669000000.0,-26000000.0,-496000000.0,-669000000.0,-26000000.0,-496000000.0,-1184000000.0,291000000.0,291000000.0,-3000000.0,10000000.0,7000000.0,-185000000.0,,-26000000.0,,-494000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 16:56:01+00:00,,,352000000.0,54000000.0,19000000.0,,-296000000.0,,-1146000000.0,-26000000.0,263000000.0,-1146000000.0,-26000000.0,263000000.0,-909000000.0,539000000.0,539000000.0,1000000.0,10000000.0,,-373000000.0,,-26000000.0,,-783000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,636000000.0,79000000.0,35000000.0,,113000000.0,1000000000.0,-487000000.0,-30000000.0,1203000000.0,-487000000.0,-30000000.0,1203000000.0,679000000.0,1045000000.0,1045000000.0,10000000.0,2000000.0,-7000000.0,-678000000.0,,-30000000.0,-10000000.0,-801000000.0,
Lorillard Inc ,LO,,1424847,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 11:30:10+00:00,,,13000000.0,,10000000.0,,497000000.0,,-477000000.0,,759000000.0,-477000000.0,,759000000.0,275000000.0,248000000.0,248000000.0,4000000.0,,-7000000.0,-188000000.0,,,,-289000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q4,2012-10-01,2012-12-31,,,,109000000.0,60000000.0,9000000.0,,199000000.0,,-501000000.0,-23000000.0,529000000.0,-501000000.0,-23000000.0,529000000.0,5000000.0,309000000.0,309000000.0,12000000.0,1000000.0,,-199000000.0,,-23000000.0,1000000.0,-304000000.0,
Lorillard Inc ,LO,,1424847,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 18:13:31+00:00,-135000000.0,,580000000.0,144000000.0,39000000.0,,22000000.0,500000000.0,-875000000.0,-209000000.0,1170000000.0,-875000000.0,-209000000.0,1170000000.0,86000000.0,1099000000.0,1099000000.0,10000000.0,15000000.0,,-807000000.0,,-74000000.0,-5000000.0,-578000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q3TTM,2011-10-01,2012-09-30,,-135000000.0,,614000000.0,144000000.0,39000000.0,,-6000000.0,500000000.0,-913000000.0,-209000000.0,1132000000.0,-913000000.0,-209000000.0,1132000000.0,10000000.0,1100000000.0,1100000000.0,-1000000.0,16000000.0,,-781000000.0,,-74000000.0,-9000000.0,-639000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q3,2012-07-01,2012-09-30,,,,156000000.0,12000000.0,10000000.0,,290000000.0,500000000.0,206000000.0,-15000000.0,578000000.0,206000000.0,-15000000.0,578000000.0,769000000.0,283000000.0,283000000.0,-5000000.0,1000000.0,,-203000000.0,,-15000000.0,-6000000.0,-86000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 16:27:44+00:00,-135000000.0,,471000000.0,84000000.0,30000000.0,,-177000000.0,500000000.0,-374000000.0,-186000000.0,641000000.0,-374000000.0,-186000000.0,641000000.0,81000000.0,790000000.0,790000000.0,-2000000.0,14000000.0,,-608000000.0,,-51000000.0,-6000000.0,-274000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q2TTM,2011-07-01,2012-06-30,,-135000000.0,,634000000.0,127000000.0,38000000.0,,-139000000.0,750000000.0,-990000000.0,-201000000.0,983000000.0,-990000000.0,-201000000.0,983000000.0,-208000000.0,1084000000.0,1084000000.0,,15000000.0,,-755000000.0,,-66000000.0,-9000000.0,-991000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q2,2012-04-01,2012-06-30,,-135000000.0,,305000000.0,54000000.0,10000000.0,,-923000000.0,,-201000000.0,-171000000.0,-627000000.0,-201000000.0,-171000000.0,-627000000.0,-983000000.0,284000000.0,284000000.0,2000000.0,2000000.0,16000000.0,-203000000.0,,-36000000.0,,,
Lorillard Inc ,LO,,1424847,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 16:18:31+00:00,-135000000.0,,315000000.0,72000000.0,20000000.0,,-467000000.0,,-580000000.0,-171000000.0,63000000.0,-580000000.0,-171000000.0,63000000.0,-688000000.0,507000000.0,507000000.0,3000000.0,13000000.0,,-405000000.0,,-36000000.0,,-188000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,668000000.0,127000000.0,37000000.0,,-9000000.0,750000000.0,-1458000000.0,-56000000.0,1114000000.0,-1458000000.0,-56000000.0,1114000000.0,-409000000.0,1091000000.0,1091000000.0,-5000000.0,23000000.0,-9000000.0,-737000000.0,,-56000000.0,-9000000.0,-1485000000.0,
Lorillard Inc ,LO,,1424847,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:07:19+00:00,,,10000000.0,18000000.0,10000000.0,,456000000.0,,-379000000.0,,690000000.0,-379000000.0,,690000000.0,295000000.0,223000000.0,223000000.0,1000000.0,11000000.0,-16000000.0,-202000000.0,,,,-188000000.0,
Lorillard Inc ,LO,,1424847,2013.0,Q4,2013-10-01,2013-12-31,,-46000000.0,,93000000.0,69000000.0,17000000.0,,154000000.0,,-416000000.0,-77000000.0,457000000.0,-416000000.0,-77000000.0,457000000.0,-36000000.0,282000000.0,282000000.0,4000000.0,13000000.0,,-202000000.0,-40000000.0,-14000000.0,,-227000000.0,23000000.0
Lorillard Inc ,LO,,1424847,2013.0,FY,2013-01-01,2013-12-31,2015-02-11 18:13:31+00:00,-46000000.0,,712000000.0,164000000.0,50000000.0,,-35000000.0,500000000.0,-1100000000.0,-358000000.0,1192000000.0,-1100000000.0,-358000000.0,1192000000.0,-266000000.0,1180000000.0,1180000000.0,-3000000.0,22000000.0,,-823000000.0,-276000000.0,-62000000.0,-4000000.0,-795000000.0,26000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,728000000.0,155000000.0,42000000.0,,10000000.0,500000000.0,-1185000000.0,-304000000.0,1264000000.0,-1185000000.0,-304000000.0,1264000000.0,-225000000.0,1207000000.0,1207000000.0,5000000.0,10000000.0,,-820000000.0,-236000000.0,-71000000.0,-3000000.0,-872000000.0,3000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q3,2013-07-01,2013-09-30,,,,210000000.0,17000000.0,10000000.0,,290000000.0,,-454000000.0,-247000000.0,553000000.0,-454000000.0,-247000000.0,553000000.0,-148000000.0,258000000.0,258000000.0,-5000000.0,,,-204000000.0,-236000000.0,-14000000.0,,-250000000.0,3000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 13:22:18+00:00,,,619000000.0,95000000.0,33000000.0,,-189000000.0,500000000.0,-684000000.0,-281000000.0,735000000.0,-684000000.0,-281000000.0,735000000.0,-230000000.0,898000000.0,898000000.0,-7000000.0,9000000.0,,-621000000.0,-236000000.0,-48000000.0,-4000000.0,-568000000.0,3000000.0
Lorillard Inc ,LO,,1424847,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,674000000.0,150000000.0,42000000.0,,10000000.0,1000000000.0,-525000000.0,-72000000.0,1289000000.0,-525000000.0,-72000000.0,1289000000.0,692000000.0,1232000000.0,1232000000.0,5000000.0,11000000.0,,-819000000.0,,-72000000.0,-9000000.0,-708000000.0,
Lorillard Inc ,LO,,1424847,2013.0,Q2,2013-04-01,2013-06-30,,,,395000000.0,61000000.0,12000000.0,,-841000000.0,500000000.0,125000000.0,-27000000.0,-517000000.0,125000000.0,-27000000.0,-517000000.0,-419000000.0,312000000.0,312000000.0,,6000000.0,,-208000000.0,,-27000000.0,-4000000.0,-169000000.0,
Lorillard Inc ,LO,,1424847,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 10:58:35+00:00,,,409000000.0,78000000.0,23000000.0,,-479000000.0,500000000.0,-230000000.0,-34000000.0,182000000.0,-230000000.0,-34000000.0,182000000.0,-82000000.0,640000000.0,640000000.0,-2000000.0,9000000.0,,-417000000.0,,-34000000.0,-4000000.0,-318000000.0,0.0
Lorillard Inc ,LO,,1424847,2013.0,Q1TTM,2012-04-01,2013-03-31,,-135000000.0,,584000000.0,143000000.0,40000000.0,,-72000000.0,500000000.0,-851000000.0,-216000000.0,1179000000.0,-851000000.0,-216000000.0,1179000000.0,128000000.0,1204000000.0,1204000000.0,7000000.0,7000000.0,16000000.0,-814000000.0,,-81000000.0,-5000000.0,-539000000.0,
Lorillard Inc ,LO,,1424847,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:26:11+00:00,,,14000000.0,17000000.0,11000000.0,,362000000.0,,-355000000.0,-7000000.0,699000000.0,-355000000.0,-7000000.0,699000000.0,337000000.0,328000000.0,328000000.0,-2000000.0,3000000.0,,-209000000.0,,-7000000.0,,-149000000.0,0.0
Lorillard Inc ,LO,,1424847,2014.0,Q4,2014-10-01,2014-12-31,,,,106000000.0,70000000.0,16000000.0,-1000000.0,268000000.0,,-221000000.0,-5000000.0,619000000.0,-221000000.0,-5000000.0,619000000.0,392000000.0,327000000.0,327000000.0,8000000.0,1000000.0,,-222000000.0,-69000000.0,-7000000.0,,,71000000.0
Lorillard Inc ,LO,,1424847,2014.0,FY,2014-01-01,2014-12-31,2015-02-11 18:13:31+00:00,,,724000000.0,174000000.0,72000000.0,-1000000.0,52000000.0,,-1192000000.0,-282000000.0,1329000000.0,-1192000000.0,-282000000.0,1329000000.0,-146000000.0,1187000000.0,1187000000.0,18000000.0,11000000.0,,-889000000.0,-654000000.0,-41000000.0,,-314000000.0,413000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q3TTM,2013-10-01,2014-09-30,,-46000000.0,,711000000.0,173000000.0,73000000.0,,-62000000.0,,-1387000000.0,-354000000.0,1167000000.0,-1387000000.0,-354000000.0,1167000000.0,-574000000.0,1142000000.0,1142000000.0,14000000.0,23000000.0,,-869000000.0,-625000000.0,-48000000.0,,-541000000.0,365000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q3,2014-07-01,2014-09-30,,,,205000000.0,17000000.0,19000000.0,,321000000.0,,-221000000.0,-207000000.0,635000000.0,-221000000.0,-207000000.0,635000000.0,207000000.0,289000000.0,289000000.0,6000000.0,,,-221000000.0,-248000000.0,-12000000.0,,,53000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q3YTD,2014-01-01,2014-09-30,2014-10-23 13:22:18+00:00,,,618000000.0,104000000.0,56000000.0,,-216000000.0,,-971000000.0,-277000000.0,710000000.0,-971000000.0,-277000000.0,710000000.0,-538000000.0,860000000.0,860000000.0,10000000.0,10000000.0,,-667000000.0,-585000000.0,-34000000.0,,-314000000.0,342000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q2TTM,2013-07-01,2014-06-30,,-46000000.0,,716000000.0,173000000.0,64000000.0,,-93000000.0,,-1620000000.0,-394000000.0,1085000000.0,-1620000000.0,-394000000.0,1085000000.0,-929000000.0,1111000000.0,1111000000.0,3000000.0,23000000.0,,-852000000.0,-613000000.0,-50000000.0,,-791000000.0,315000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q2,2014-04-01,2014-06-30,,,,385000000.0,70000000.0,18000000.0,,-949000000.0,,-374000000.0,176000000.0,-628000000.0,-374000000.0,176000000.0,-628000000.0,-826000000.0,300000000.0,300000000.0,3000000.0,4000000.0,,-222000000.0,-40000000.0,-14000000.0,,-156000000.0,230000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-07-30 10:58:35+00:00,,,413000000.0,87000000.0,37000000.0,,-537000000.0,,-750000000.0,-70000000.0,75000000.0,-750000000.0,-70000000.0,75000000.0,-745000000.0,571000000.0,571000000.0,4000000.0,10000000.0,,-446000000.0,-337000000.0,-22000000.0,,-314000000.0,289000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q1TTM,2013-04-01,2014-03-31,,-46000000.0,,726000000.0,164000000.0,58000000.0,,15000000.0,500000000.0,-1121000000.0,-597000000.0,1196000000.0,-1121000000.0,-597000000.0,1196000000.0,-522000000.0,1123000000.0,1123000000.0,,25000000.0,,-838000000.0,-573000000.0,-63000000.0,-4000000.0,-804000000.0,85000000.0
Lorillard Inc ,LO,,1424847,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 15:40:48+00:00,,,28000000.0,17000000.0,19000000.0,,412000000.0,,-376000000.0,-246000000.0,703000000.0,-376000000.0,-246000000.0,703000000.0,81000000.0,271000000.0,271000000.0,1000000.0,6000000.0,,-224000000.0,-297000000.0,-8000000.0,,-158000000.0,59000000.0
Lorillard Inc ,LO,,1424847,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,712000000.0,174000000.0,70000000.0,-2000000.0,180000000.0,,-1050000000.0,-30000000.0,1467000000.0,-1050000000.0,-30000000.0,1467000000.0,385000000.0,1191000000.0,1191000000.0,26000000.0,9000000.0,,-903000000.0,-486000000.0,-35000000.0,,-156000000.0,491000000.0
Lorillard Inc ,LO,,1424847,2015.0,Q1,2015-01-01,2015-03-31,2015-04-21 15:40:48+00:00,,,16000000.0,17000000.0,17000000.0,-1000000.0,540000000.0,,-234000000.0,6000000.0,841000000.0,-234000000.0,6000000.0,841000000.0,612000000.0,275000000.0,275000000.0,9000000.0,4000000.0,,-238000000.0,-129000000.0,-2000000.0,,,137000000.0
