company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q4,2010-08-01,2010-10-31,,424000000.0,1.13,1.13,,1.1,,676000000.0,2538000000.0,2538000000.0,,2538000000.0,24920000000.0,33278000000.0,75000000.0,-81000000.0,,,814000000.0,286000000.0,3464000000.0,24995000000.0,8283000000.0,4988000000.0,3295000000.0,-81000000.0,3214000000.0,33278000000.0,2317700000.0,2319000000.0,2372000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q3,2010-05-01,2010-07-31,2011-09-09 16:55:48+00:00,383000000.0,0.76,0.76,0.16,0.75,,416000000.0,1773000000.0,1773000000.0,,1773000000.0,23290000000.0,30729000000.0,75000000.0,-134000000.0,0.0,,742000000.0,725000000.0,3191000000.0,23365000000.0,7364000000.0,5041000000.0,2323000000.0,-134000000.0,2189000000.0,30729000000.0,2332900000.0,2322000000.0,2376000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q3YTD,2009-11-01,2010-07-31,,1060000000.0,2.65,2.65,0.32,2.59,,1537000000.0,6223000000.0,6223000000.0,,6223000000.0,70734000000.0,92755000000.0,227000000.0,-424000000.0,,,2145000000.0,1151000000.0,9254000000.0,70961000000.0,21794000000.0,13610000000.0,8184000000.0,-424000000.0,7760000000.0,92755000000.0,2332900000.0,2322000000.0,2376000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q3TTM,2009-08-01,2010-07-31,,1467000000.0,3.67,3.67,0.32,3.58,,2126000000.0,8635000000.0,8635000000.0,,8635000000.0,94099000000.0,123532000000.0,302000000.0,-556000000.0,,,2843000000.0,1249000000.0,12255000000.0,94401000000.0,29131000000.0,17814000000.0,11317000000.0,-556000000.0,10761000000.0,123532000000.0,2332900000.0,2322000000.0,2376000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q2,2010-02-01,2010-04-30,2011-06-08 17:15:37+00:00,347000000.0,0.94,0.94,0.0,0.91,,567000000.0,2200000000.0,2200000000.0,,2200000000.0,23496000000.0,30849000000.0,73000000.0,-91000000.0,0.0,,722000000.0,257000000.0,3096000000.0,23569000000.0,7280000000.0,4422000000.0,2858000000.0,-91000000.0,2767000000.0,30849000000.0,2340400000.0,2345000000.0,2406000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q2YTD,2009-11-01,2010-04-30,,677000000.0,1.89,1.89,0.16,1.84,,1121000000.0,4450000000.0,4450000000.0,,4450000000.0,47444000000.0,62026000000.0,152000000.0,-290000000.0,,,1403000000.0,426000000.0,6063000000.0,47596000000.0,14430000000.0,8569000000.0,5861000000.0,-290000000.0,5571000000.0,62026000000.0,2340400000.0,2345000000.0,2406000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q2TTM,2009-05-01,2010-04-30,,1463000000.0,3.61,3.61,0.32,3.52,,2075000000.0,8533000000.0,8533000000.0,,8533000000.0,91759000000.0,120388000000.0,308000000.0,-599000000.0,,,2768000000.0,945000000.0,11938000000.0,92067000000.0,28321000000.0,17114000000.0,11207000000.0,-599000000.0,10608000000.0,120388000000.0,2340400000.0,2345000000.0,2406000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q1,2009-11-01,2010-01-31,2011-03-10 21:52:39+00:00,330000000.0,0.95,0.95,0.16,0.93,,554000000.0,2250000000.0,2250000000.0,,2250000000.0,23948000000.0,31177000000.0,79000000.0,-199000000.0,0.0,,681000000.0,169000000.0,2967000000.0,24027000000.0,7150000000.0,4147000000.0,3003000000.0,-199000000.0,2804000000.0,31177000000.0,2368400000.0,2358000000.0,2427000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q1TTM,2009-02-01,2010-01-31,,1496000000.0,3.39,3.39,0.32,3.32,,1900000000.0,8054000000.0,8054000000.0,,8054000000.0,89124000000.0,116922000000.0,319000000.0,-688000000.0,,,2762000000.0,857000000.0,11722000000.0,89443000000.0,27479000000.0,16837000000.0,10642000000.0,-688000000.0,9954000000.0,116922000000.0,2368400000.0,2358000000.0,2427000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q4,2011-08-01,2011-10-31,,411000000.0,0.18,0.18,,0.17,885000000.0,155000000.0,239000000.0,239000000.0,,239000000.0,25533000000.0,32122000000.0,-229000000.0,-401000000.0,,,829000000.0,293000000.0,3605000000.0,25304000000.0,6818000000.0,6023000000.0,795000000.0,-401000000.0,394000000.0,32122000000.0,2092900000.0,2094000000.0,2128000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,FY,2010-11-01,2011-10-31,2013-12-27 21:39:08+00:00,1607000000.0,3.38,3.38,0.4,3.32,885000000.0,1908000000.0,7074000000.0,7074000000.0,,7074000000.0,97418000000.0,127245000000.0,,-695000000.0,,,3254000000.0,827000000.0,13577000000.0,97418000000.0,29827000000.0,20150000000.0,9677000000.0,-695000000.0,8982000000.0,127245000000.0,2092900000.0,2094000000.0,2128000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q3,2011-05-01,2011-07-31,2012-09-07 21:51:12+00:00,358000000.0,0.94,0.94,0.24,0.93,0.0,473000000.0,1926000000.0,1926000000.0,,1926000000.0,23821000000.0,31189000000.0,80000000.0,-121000000.0,0.0,,812000000.0,168000000.0,3430000000.0,23901000000.0,7288000000.0,4768000000.0,2520000000.0,-121000000.0,2399000000.0,31189000000.0,2048900000.0,2054000000.0,2080000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q3YTD,2010-11-01,2011-07-31,,1196000000.0,3.2,3.2,0.4,3.15,,1753000000.0,6835000000.0,6835000000.0,,6835000000.0,71885000000.0,95123000000.0,229000000.0,-294000000.0,,,2425000000.0,534000000.0,9972000000.0,72114000000.0,23009000000.0,14127000000.0,8882000000.0,-294000000.0,8588000000.0,95123000000.0,2048900000.0,2054000000.0,2080000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q3TTM,2010-08-01,2011-07-31,,1620000000.0,4.33,4.33,0.4,4.25,,2429000000.0,9373000000.0,9373000000.0,,9373000000.0,96805000000.0,128401000000.0,304000000.0,-375000000.0,,,3239000000.0,820000000.0,13436000000.0,97109000000.0,31292000000.0,19115000000.0,12177000000.0,-375000000.0,11802000000.0,128401000000.0,2048900000.0,2054000000.0,2080000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q2,2011-02-01,2011-04-30,2012-06-08 17:19:52+00:00,413000000.0,1.07,1.07,0.0,1.05,0.0,588000000.0,2304000000.0,2304000000.0,,2304000000.0,23758000000.0,31632000000.0,74000000.0,-76000000.0,0.0,,815000000.0,179000000.0,3425000000.0,23832000000.0,7800000000.0,4832000000.0,2968000000.0,-76000000.0,2892000000.0,31632000000.0,2153300000.0,2150000000.0,2184000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q2YTD,2010-11-01,2011-04-30,,838000000.0,2.26,2.26,0.16,2.22,,1280000000.0,4909000000.0,4909000000.0,,4909000000.0,48064000000.0,63934000000.0,149000000.0,-173000000.0,,,1613000000.0,366000000.0,6542000000.0,48213000000.0,15721000000.0,9359000000.0,6362000000.0,-173000000.0,6189000000.0,63934000000.0,2153300000.0,2150000000.0,2184000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q2TTM,2010-05-01,2011-04-30,,1645000000.0,4.15,4.15,0.32,4.07,,2372000000.0,9220000000.0,9220000000.0,,9220000000.0,96274000000.0,127941000000.0,299000000.0,-388000000.0,,,3169000000.0,1377000000.0,13197000000.0,96573000000.0,31368000000.0,19388000000.0,11980000000.0,-388000000.0,11592000000.0,127941000000.0,2153300000.0,2150000000.0,2184000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q1,2010-11-01,2011-01-31,2012-03-12 16:55:32+00:00,425000000.0,1.19,1.19,0.16,1.17,0.0,692000000.0,2605000000.0,2605000000.0,,2605000000.0,24306000000.0,32302000000.0,75000000.0,-97000000.0,0.0,,798000000.0,187000000.0,3117000000.0,24381000000.0,7921000000.0,4527000000.0,3394000000.0,-97000000.0,3297000000.0,32302000000.0,2189100000.0,2182000000.0,2226000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q1TTM,2010-02-01,2011-01-31,,1579000000.0,4.02,4.02,0.32,3.93,,2351000000.0,9116000000.0,9116000000.0,,9116000000.0,96012000000.0,127158000000.0,298000000.0,-403000000.0,,,3076000000.0,1455000000.0,12868000000.0,96310000000.0,30848000000.0,18978000000.0,11870000000.0,-403000000.0,11467000000.0,127158000000.0,2189100000.0,2182000000.0,2226000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q4,2012-08-01,2012-10-31,,372000000.0,-3.46,-3.46,,-3.45,8847000000.0,178000000.0,-6854000000.0,-6854000000.0,,-6854000000.0,22789000000.0,29959000000.0,-78000000.0,-188000000.0,,,909000000.0,381000000.0,3227000000.0,22711000000.0,7248000000.0,13736000000.0,-6488000000.0,-188000000.0,-6676000000.0,29959000000.0,1973500000.0,1974000000.0,1974000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,FY,2011-11-01,2012-10-31,2014-12-17 19:07:33+00:00,1784000000.0,-6.41,-6.41,0.5,-6.41,18035000000.0,717000000.0,-12650000000.0,-12650000000.0,,-12650000000.0,92385000000.0,120357000000.0,,-876000000.0,,,3399000000.0,2311000000.0,13500000000.0,92385000000.0,27972000000.0,39029000000.0,-11057000000.0,-876000000.0,-11933000000.0,120357000000.0,1973500000.0,1974000000.0,1974000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q3,2012-05-01,2012-07-31,2013-09-06 21:44:02+00:00,476000000.0,-4.49,-4.49,0.26,-4.49,9188000000.0,-200000000.0,-8857000000.0,-8857000000.0,,-8857000000.0,22820000000.0,29669000000.0,,-224000000.0,0.0,,854000000.0,1798000000.0,3366000000.0,22820000000.0,6849000000.0,15682000000.0,-8833000000.0,-224000000.0,-9057000000.0,29669000000.0,1972600000.0,1971000000.0,1971000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q3YTD,2011-11-01,2012-07-31,,1412000000.0,-2.95,-2.95,0.5,-2.96,9188000000.0,539000000.0,-5796000000.0,-5796000000.0,,-5796000000.0,69596000000.0,90398000000.0,78000000.0,-688000000.0,,,2490000000.0,1930000000.0,10273000000.0,69674000000.0,20724000000.0,25293000000.0,-4569000000.0,-688000000.0,-5257000000.0,90398000000.0,1972600000.0,1971000000.0,1971000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q3TTM,2011-08-01,2012-07-31,,1823000000.0,-2.77,-2.77,0.5,-2.79,10073000000.0,694000000.0,-5557000000.0,-5557000000.0,,-5557000000.0,95129000000.0,122520000000.0,-151000000.0,-1089000000.0,,,3319000000.0,2223000000.0,13878000000.0,94978000000.0,27542000000.0,31316000000.0,-3774000000.0,-1089000000.0,-4863000000.0,122520000000.0,1972600000.0,1971000000.0,1971000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q2,2012-02-01,2012-04-30,2013-06-06 17:27:24+00:00,470000000.0,0.8,0.8,0.0,0.8,,386000000.0,1593000000.0,1593000000.0,,1593000000.0,23541000000.0,30693000000.0,,-243000000.0,0.0,,850000000.0,70000000.0,3540000000.0,23541000000.0,7152000000.0,4930000000.0,2222000000.0,-243000000.0,1979000000.0,30693000000.0,1991300000.0,1979000000.0,1987000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q2YTD,2011-11-01,2012-04-30,,936000000.0,1.54,1.54,0.24,1.53,,739000000.0,3061000000.0,3061000000.0,,3061000000.0,46776000000.0,60729000000.0,78000000.0,-464000000.0,,,1636000000.0,132000000.0,6907000000.0,46854000000.0,13875000000.0,9611000000.0,4264000000.0,-464000000.0,3800000000.0,60729000000.0,1991300000.0,1979000000.0,1987000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q2TTM,2011-05-01,2012-04-30,,1705000000.0,2.66,2.66,0.48,2.63,885000000.0,1367000000.0,5226000000.0,5226000000.0,,5226000000.0,96130000000.0,124040000000.0,-71000000.0,-986000000.0,,,3277000000.0,593000000.0,13942000000.0,96059000000.0,27981000000.0,20402000000.0,7579000000.0,-986000000.0,6593000000.0,124040000000.0,1991300000.0,1979000000.0,1987000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q1,2011-11-01,2012-01-31,2013-03-11 17:29:05+00:00,466000000.0,0.74,0.74,0.24,0.73,,353000000.0,1468000000.0,1468000000.0,,1468000000.0,23235000000.0,30036000000.0,78000000.0,-221000000.0,0.0,,786000000.0,62000000.0,3367000000.0,23313000000.0,6723000000.0,4681000000.0,2042000000.0,-221000000.0,1821000000.0,30036000000.0,1983800000.0,1981000000.0,1998000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q1TTM,2011-02-01,2012-01-31,,1648000000.0,2.93,2.93,0.48,2.88,885000000.0,1569000000.0,5937000000.0,5937000000.0,,5937000000.0,96347000000.0,124979000000.0,3000000.0,-819000000.0,,,3242000000.0,702000000.0,13827000000.0,96350000000.0,28629000000.0,20304000000.0,8325000000.0,-819000000.0,7506000000.0,124979000000.0,1983800000.0,1981000000.0,1998000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,FY,2012-11-01,2013-10-31,2015-12-16 17:25:42+00:00,1373000000.0,2.64,2.64,0.55,2.62,,1397000000.0,5113000000.0,5113000000.0,,5113000000.0,86380000000.0,112298000000.0,,-621000000.0,,,3135000000.0,1012000000.0,13267000000.0,86380000000.0,25918000000.0,18787000000.0,7131000000.0,-621000000.0,6510000000.0,112298000000.0,1936700000.0,1934000000.0,1950000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q4,2013-08-01,2013-10-31,,317000000.0,0.73,0.73,,0.73,,406000000.0,1414000000.0,1414000000.0,,1414000000.0,22437000000.0,29131000000.0,,-103000000.0,,,729000000.0,374000000.0,3351000000.0,22437000000.0,6694000000.0,4771000000.0,1923000000.0,-103000000.0,1820000000.0,29131000000.0,1936700000.0,1934000000.0,1950000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q3YTD,2012-11-01,2013-07-31,,1056000000.0,1.91,1.91,0.55,1.89,,991000000.0,3699000000.0,3699000000.0,,3699000000.0,63943000000.0,83167000000.0,,-518000000.0,,,2406000000.0,638000000.0,9916000000.0,63943000000.0,19224000000.0,14016000000.0,5208000000.0,-518000000.0,4690000000.0,83167000000.0,1930600000.0,1929000000.0,1948000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q3TTM,2012-08-01,2013-07-31,,1428000000.0,-1.55,-1.55,0.55,-1.56,8847000000.0,1169000000.0,-3155000000.0,-3155000000.0,,-3155000000.0,86732000000.0,113126000000.0,-78000000.0,-706000000.0,,,3315000000.0,1019000000.0,13143000000.0,86654000000.0,26472000000.0,27752000000.0,-1280000000.0,-706000000.0,-1986000000.0,113126000000.0,1930600000.0,1929000000.0,1948000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q3,2013-05-01,2013-07-31,2014-09-08 19:16:37+00:00,356000000.0,0.72,0.72,0.29,0.71,,319000000.0,1390000000.0,1390000000.0,,1390000000.0,20859000000.0,27226000000.0,,-146000000.0,,,797000000.0,85000000.0,3274000000.0,20859000000.0,6367000000.0,4512000000.0,1855000000.0,-146000000.0,1709000000.0,27226000000.0,1930600000.0,1929000000.0,1948000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q2YTD,2012-11-01,2013-04-30,,700000000.0,1.19,1.19,0.26,1.18,,672000000.0,2309000000.0,2309000000.0,,2309000000.0,43084000000.0,55941000000.0,,-372000000.0,,,1609000000.0,553000000.0,6642000000.0,43084000000.0,12857000000.0,9504000000.0,3353000000.0,-372000000.0,2981000000.0,55941000000.0,1923200000.0,1935000000.0,1947000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q2TTM,2012-05-01,2013-04-30,,1548000000.0,-6.76,-6.76,0.52,-6.76,18035000000.0,650000000.0,-13402000000.0,-13402000000.0,,-13402000000.0,88693000000.0,115569000000.0,-78000000.0,-784000000.0,,,3372000000.0,2732000000.0,13235000000.0,88615000000.0,26954000000.0,38922000000.0,-11968000000.0,-784000000.0,-12752000000.0,115569000000.0,1923200000.0,1935000000.0,1947000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q2,2013-02-01,2013-04-30,2014-06-06 18:46:13+00:00,350000000.0,0.56,0.56,,0.55,,331000000.0,1077000000.0,1077000000.0,,1077000000.0,21055000000.0,27582000000.0,,-193000000.0,,,815000000.0,419000000.0,3342000000.0,21055000000.0,6527000000.0,4926000000.0,1601000000.0,-193000000.0,1408000000.0,27582000000.0,1923200000.0,1935000000.0,1947000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q1,2012-11-01,2013-01-31,2014-03-11 17:19:30+00:00,350000000.0,0.63,0.63,0.26,0.63,0.0,341000000.0,1232000000.0,1232000000.0,,1232000000.0,22029000000.0,28359000000.0,,-179000000.0,,,794000000.0,134000000.0,3300000000.0,22029000000.0,6330000000.0,4578000000.0,1752000000.0,-179000000.0,1573000000.0,28359000000.0,1955600000.0,1953000000.0,1956000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q1TTM,2012-02-01,2013-01-31,,1668000000.0,-6.52,-6.52,0.52,-6.51,18035000000.0,705000000.0,-12886000000.0,-12886000000.0,,-12886000000.0,91179000000.0,118680000000.0,-78000000.0,-834000000.0,,,3407000000.0,2383000000.0,13433000000.0,91101000000.0,27579000000.0,38926000000.0,-11347000000.0,-834000000.0,-12181000000.0,118680000000.0,1955600000.0,1953000000.0,1956000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,FY,2013-11-01,2014-10-31,2016-12-15 16:44:36+00:00,129000000.0,2.66,2.66,0.61,2.62,,939000000.0,5013000000.0,2924000000.0,2089000000.0,5013000000.0,45431000000.0,56651000000.0,,-393000000.0,,0.0,1298000000.0,176000000.0,5361000000.0,45431000000.0,11220000000.0,6964000000.0,4256000000.0,-393000000.0,3863000000.0,56651000000.0,1884600000.0,1882000000.0,1912000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q4,2014-08-01,2014-10-31,,-645000000.0,0.71,0.71,,0.7,,-173000000.0,1330000000.0,-759000000.0,2089000000.0,1330000000.0,-17983000000.0,-26397000000.0,,89000000.0,,,-1273000000.0,-847000000.0,-4628000000.0,-17983000000.0,-8414000000.0,-7393000000.0,-1021000000.0,89000000.0,-932000000.0,-26397000000.0,1884600000.0,1882000000.0,1912000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q3YTD,2013-11-01,2014-07-31,,774000000.0,1.95,1.95,0.61,1.92,,1112000000.0,3683000000.0,3683000000.0,,3683000000.0,63414000000.0,83048000000.0,,-482000000.0,,,2571000000.0,1023000000.0,9989000000.0,63414000000.0,19634000000.0,14357000000.0,5277000000.0,-482000000.0,4795000000.0,83048000000.0,1858500000.0,1870000000.0,1899000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q3TTM,2013-08-01,2014-07-31,,1091000000.0,2.68,2.68,0.61,2.65,,1518000000.0,5097000000.0,5097000000.0,,5097000000.0,85851000000.0,112179000000.0,,-585000000.0,,,3300000000.0,1397000000.0,13340000000.0,85851000000.0,26328000000.0,19128000000.0,7200000000.0,-585000000.0,6615000000.0,112179000000.0,1858500000.0,1870000000.0,1899000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q3,2014-05-01,2014-07-31,2015-09-08 17:21:06+00:00,227000000.0,0.53,0.53,0.32,0.52,,328000000.0,985000000.0,985000000.0,,985000000.0,20974000000.0,27585000000.0,,-145000000.0,,,887000000.0,651000000.0,3388000000.0,20974000000.0,6611000000.0,5153000000.0,1458000000.0,-145000000.0,1313000000.0,27585000000.0,1858500000.0,1870000000.0,1899000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q2YTD,2013-11-01,2014-04-30,,547000000.0,1.42,1.42,0.29,1.4,,784000000.0,2698000000.0,2698000000.0,,2698000000.0,42440000000.0,55463000000.0,,-337000000.0,,,1684000000.0,372000000.0,6601000000.0,42440000000.0,13023000000.0,9204000000.0,3819000000.0,-337000000.0,3482000000.0,55463000000.0,1900000000.0,1890000000.0,1916000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q2TTM,2013-05-01,2014-04-30,,1220000000.0,2.87,2.87,0.58,2.84,,1509000000.0,5502000000.0,5502000000.0,,5502000000.0,85736000000.0,111820000000.0,,-586000000.0,,,3210000000.0,831000000.0,13226000000.0,85736000000.0,26084000000.0,18487000000.0,7597000000.0,-586000000.0,7011000000.0,111820000000.0,1900000000.0,1890000000.0,1916000000.0
