company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q2YTD,2009-11-01,2010-04-30,2011-06-08 17:15:37+00:00,-2512000000.0,,,2346000000.0,0.0,-2069000000.0,2266000000.0,1905000000.0,-706000000.0,-3940000000.0,5498000000.0,-706000000.0,-3940000000.0,5498000000.0,852000000.0,4450000000.0,4450000000.0,771000000.0,263000000.0,,,-385000000.0,-28000000.0,-1771000000.0,-244000000.0,-4511000000.0,103000000.0,268000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q2TTM,2009-05-01,2010-04-30,,-2555000000.0,,,4759000000.0,,-1999000000.0,3610000000.0,3927000000.0,-5695000000.0,-5812000000.0,12787000000.0,-5695000000.0,-5812000000.0,12787000000.0,1280000000.0,8533000000.0,8533000000.0,1494000000.0,397000000.0,,,-766000000.0,-133000000.0,-3808000000.0,-5251000000.0,-7612000000.0,171000000.0,513000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q2,2010-02-01,2010-04-30,,-2512000000.0,,,1184000000.0,-7000000.0,-701000000.0,947000000.0,1798000000.0,722000000.0,-3229000000.0,3091000000.0,722000000.0,-3229000000.0,3091000000.0,584000000.0,2200000000.0,2200000000.0,408000000.0,135000000.0,,,-196000000.0,-19000000.0,-950000000.0,-164000000.0,-1798000000.0,103000000.0,156000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q1,2009-11-01,2010-01-31,2011-03-10 21:52:39+00:00,,,,1162000000.0,7000000.0,-1368000000.0,1319000000.0,107000000.0,-1428000000.0,-711000000.0,2407000000.0,-1428000000.0,-711000000.0,2407000000.0,268000000.0,2250000000.0,2250000000.0,363000000.0,128000000.0,,,-189000000.0,-9000000.0,-821000000.0,-80000000.0,-2713000000.0,0.0,112000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2010.0,Q1TTM,2009-02-01,2010-01-31,,-46000000.0,,,4728000000.0,7000000.0,284000000.0,2857000000.0,4846000000.0,-8974000000.0,-3328000000.0,14660000000.0,-8974000000.0,-3328000000.0,14660000000.0,2358000000.0,8054000000.0,8054000000.0,1594000000.0,277000000.0,,,-762000000.0,-169000000.0,-3700000000.0,-9577000000.0,-6615000000.0,125000000.0,455000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,FY,2010-11-01,2011-10-31,2012-12-27 16:55:25+00:00,-10480000000.0,,,4984000000.0,89000000.0,-1723000000.0,896000000.0,11942000000.0,-1566000000.0,-13959000000.0,12639000000.0,-1566000000.0,-13959000000.0,12639000000.0,-2886000000.0,7074000000.0,7074000000.0,2304000000.0,163000000.0,,,-844000000.0,-96000000.0,-4539000000.0,-3606000000.0,-10117000000.0,68000000.0,999000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q4,2011-08-01,2011-10-31,,-10211000000.0,,,1262000000.0,,-618000000.0,51000000.0,4644000000.0,4156000000.0,-11466000000.0,2400000000.0,4156000000.0,-11466000000.0,2400000000.0,-4910000000.0,239000000.0,239000000.0,1517000000.0,3000000.0,,,-239000000.0,-96000000.0,-1385000000.0,197000000.0,-500000000.0,9000000.0,217000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q3YTD,2010-11-01,2011-07-31,2012-09-07 21:51:12+00:00,-269000000.0,,,3722000000.0,89000000.0,-1105000000.0,845000000.0,7298000000.0,-5722000000.0,-2493000000.0,10239000000.0,-5722000000.0,-2493000000.0,10239000000.0,2024000000.0,6835000000.0,6835000000.0,787000000.0,160000000.0,,,-605000000.0,0.0,-3154000000.0,-3803000000.0,-9617000000.0,59000000.0,782000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q3TTM,2010-08-01,2011-07-31,,-4354000000.0,,,4986000000.0,-36000000.0,-2173000000.0,955000000.0,9496000000.0,-7596000000.0,-7559000000.0,13390000000.0,-7596000000.0,-7559000000.0,13390000000.0,-1765000000.0,9373000000.0,9373000000.0,1204000000.0,171000000.0,125000000.0,,-786000000.0,-1000000.0,-4386000000.0,-3852000000.0,-13580000000.0,62000000.0,1031000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q3,2011-05-01,2011-07-31,,-23000000.0,,,1225000000.0,89000000.0,-285000000.0,71000000.0,5082000000.0,-2081000000.0,-911000000.0,3207000000.0,-2081000000.0,-911000000.0,3207000000.0,215000000.0,1926000000.0,1926000000.0,341000000.0,6000000.0,,,-248000000.0,,-1128000000.0,-2351000000.0,-4641000000.0,2000000.0,149000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q2YTD,2010-11-01,2011-04-30,2012-06-08 17:19:52+00:00,-246000000.0,,,2497000000.0,0.0,-820000000.0,774000000.0,2216000000.0,-3641000000.0,-1582000000.0,7032000000.0,-3641000000.0,-1582000000.0,7032000000.0,1809000000.0,4909000000.0,4909000000.0,446000000.0,154000000.0,,,-357000000.0,0.0,-2026000000.0,-1452000000.0,-4976000000.0,57000000.0,633000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q2TTM,2010-05-01,2011-04-30,,-5836000000.0,,,4971000000.0,,-2442000000.0,1125000000.0,7623000000.0,-5848000000.0,-9001000000.0,13456000000.0,-5848000000.0,-9001000000.0,13456000000.0,-1393000000.0,9220000000.0,9220000000.0,1707000000.0,185000000.0,125000000.0,,-743000000.0,-23000000.0,-4388000000.0,-2531000000.0,-11507000000.0,154000000.0,967000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q2,2011-02-01,2011-04-30,,-232000000.0,,,1242000000.0,,226000000.0,344000000.0,99000000.0,61000000.0,-1219000000.0,3962000000.0,61000000.0,-1219000000.0,3962000000.0,2804000000.0,2304000000.0,2304000000.0,190000000.0,90000000.0,,,-182000000.0,19000000.0,-1100000000.0,2396000000.0,-2686000000.0,4000000.0,90000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q1,2010-11-01,2011-01-31,2012-03-12 16:55:32+00:00,-14000000.0,,,1255000000.0,0.0,-1046000000.0,430000000.0,2117000000.0,-3702000000.0,-363000000.0,3070000000.0,-3702000000.0,-363000000.0,3070000000.0,-995000000.0,2605000000.0,2605000000.0,256000000.0,64000000.0,,,-175000000.0,-19000000.0,-926000000.0,-3848000000.0,-2290000000.0,53000000.0,543000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2011.0,Q1TTM,2010-02-01,2011-01-31,,-8116000000.0,,,4913000000.0,-7000000.0,-3369000000.0,1728000000.0,9322000000.0,-5187000000.0,-11011000000.0,12585000000.0,-5187000000.0,-11011000000.0,12585000000.0,-3613000000.0,9116000000.0,9116000000.0,1925000000.0,230000000.0,125000000.0,,-757000000.0,-61000000.0,-4238000000.0,-5091000000.0,-10619000000.0,253000000.0,1033000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q4,2012-08-01,2012-10-31,,,1750000000.0,856000000.0,,,,6000000.0,54000000.0,-1657000000.0,-610000000.0,4059000000.0,-1657000000.0,-610000000.0,4059000000.0,326000000.0,0.0,,,,,-1466000000.0,-260000000.0,-179000000.0,-873000000.0,-1333000000.0,-124000000.0,146000000.0,296000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,FY,2011-11-01,2012-10-31,2014-12-17 19:07:33+00:00,-141000000.0,1750000000.0,856000000.0,5095000000.0,87000000.0,-3482000000.0,716000000.0,5154000000.0,-3860000000.0,-3453000000.0,10571000000.0,-3860000000.0,-3453000000.0,10571000000.0,3258000000.0,-12650000000.0,-12650000000.0,21608000000.0,12000000.0,,,-1015000000.0,-972000000.0,-3706000000.0,-7108000000.0,-1619000000.0,662000000.0,617000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q3YTD,2011-11-01,2012-07-31,2013-09-06 21:44:02+00:00,-141000000.0,,,3894000000.0,87000000.0,-3068000000.0,710000000.0,5100000000.0,-2203000000.0,-2843000000.0,6512000000.0,-2203000000.0,-2843000000.0,6512000000.0,2932000000.0,-5796000000.0,-5796000000.0,11506000000.0,12000000.0,,1466000000.0,-755000000.0,-793000000.0,-2833000000.0,-5775000000.0,-1495000000.0,516000000.0,321000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q3TTM,2011-08-01,2012-07-31,,-10352000000.0,,,5156000000.0,87000000.0,-3686000000.0,761000000.0,9744000000.0,1953000000.0,-14309000000.0,8912000000.0,1953000000.0,-14309000000.0,8912000000.0,-1978000000.0,-5557000000.0,-5557000000.0,13023000000.0,15000000.0,,1466000000.0,-994000000.0,-889000000.0,-4218000000.0,-5578000000.0,-1995000000.0,525000000.0,538000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q3,2012-05-01,2012-07-31,,,,,,6000000.0,,76000000.0,48000000.0,-823000000.0,-825000000.0,2846000000.0,-823000000.0,-825000000.0,2846000000.0,2664000000.0,0.0,,,,,1466000000.0,-260000000.0,-228000000.0,-870000000.0,-322000000.0,-365000000.0,170000000.0,97000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q2YTD,2011-11-01,2012-04-30,2013-06-06 17:27:24+00:00,-141000000.0,,,2588000000.0,81000000.0,-2795000000.0,634000000.0,5052000000.0,-1380000000.0,-2018000000.0,3666000000.0,-1380000000.0,-2018000000.0,3666000000.0,268000000.0,3061000000.0,3061000000.0,812000000.0,12000000.0,,,-495000000.0,-565000000.0,-1963000000.0,-5453000000.0,-1130000000.0,346000000.0,224000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q2TTM,2011-05-01,2012-04-30,,-10375000000.0,,,5075000000.0,170000000.0,-3698000000.0,756000000.0,14778000000.0,695000000.0,-14395000000.0,9273000000.0,695000000.0,-14395000000.0,9273000000.0,-4427000000.0,5226000000.0,5226000000.0,2670000000.0,21000000.0,,,-982000000.0,-661000000.0,-4476000000.0,-7607000000.0,-6271000000.0,357000000.0,590000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q2,2012-02-01,2012-04-30,,,,,1285000000.0,,-917000000.0,321000000.0,2017000000.0,-1008000000.0,-1267000000.0,2473000000.0,-1008000000.0,-1267000000.0,2473000000.0,198000000.0,1593000000.0,1593000000.0,512000000.0,1000000.0,,,-251000000.0,-565000000.0,-1080000000.0,-2746000000.0,-350000000.0,250000000.0,128000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q1,2011-11-01,2012-01-31,2013-03-11 17:29:05+00:00,-141000000.0,,,1303000000.0,81000000.0,-1878000000.0,313000000.0,3035000000.0,-372000000.0,-751000000.0,1193000000.0,-372000000.0,-751000000.0,1193000000.0,70000000.0,1468000000.0,1468000000.0,300000000.0,11000000.0,,,-244000000.0,0.0,-883000000.0,-2707000000.0,-780000000.0,96000000.0,96000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2012.0,Q1TTM,2011-02-01,2012-01-31,,-10607000000.0,,,5032000000.0,170000000.0,-2555000000.0,779000000.0,12860000000.0,1764000000.0,-14347000000.0,10762000000.0,1764000000.0,-14347000000.0,10762000000.0,-1821000000.0,5937000000.0,5937000000.0,2348000000.0,110000000.0,,,-913000000.0,-77000000.0,-4496000000.0,-2465000000.0,-8607000000.0,111000000.0,552000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,FY,2012-11-01,2013-10-31,2015-12-16 17:25:42+00:00,-167000000.0,1391000000.0,837000000.0,4611000000.0,,-383000000.0,288000000.0,279000000.0,-7943000000.0,-2803000000.0,11608000000.0,-7943000000.0,-2803000000.0,11608000000.0,862000000.0,5113000000.0,5113000000.0,2267000000.0,2000000.0,,,-1105000000.0,-1243000000.0,-3199000000.0,-5875000000.0,-1532000000.0,1153000000.0,653000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q4,2013-08-01,2013-10-31,,,1391000000.0,837000000.0,1120000000.0,,-361000000.0,9000000.0,25000000.0,-2960000000.0,-944000000.0,2816000000.0,-2960000000.0,-944000000.0,2816000000.0,-1088000000.0,1414000000.0,1414000000.0,643000000.0,1000000.0,,,-284000000.0,-450000000.0,-919000000.0,-2232000000.0,-479000000.0,279000000.0,146000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q3TTM,2012-08-01,2013-07-31,,-167000000.0,1750000000.0,856000000.0,4692000000.0,,-436000000.0,285000000.0,308000000.0,-6640000000.0,-2469000000.0,12851000000.0,-6640000000.0,-2469000000.0,12851000000.0,2276000000.0,-3155000000.0,-3155000000.0,11726000000.0,1000000.0,,-1466000000.0,-1081000000.0,-972000000.0,-3153000000.0,-4976000000.0,-1177000000.0,1020000000.0,803000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q3,2013-05-01,2013-07-31,,,,,1158000000.0,,-226000000.0,67000000.0,55000000.0,-2002000000.0,-661000000.0,2674000000.0,-2002000000.0,-661000000.0,2674000000.0,11000000.0,1390000000.0,1390000000.0,352000000.0,1000000.0,,,-280000000.0,-296000000.0,-880000000.0,-1842000000.0,-3000000.0,282000000.0,233000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q3YTD,2012-11-01,2013-07-31,2014-09-08 19:16:37+00:00,-167000000.0,,,3491000000.0,,-22000000.0,279000000.0,254000000.0,-4983000000.0,-1859000000.0,8792000000.0,-4983000000.0,-1859000000.0,8792000000.0,1950000000.0,3699000000.0,3699000000.0,1624000000.0,1000000.0,,,-821000000.0,-793000000.0,-2280000000.0,-3643000000.0,-1053000000.0,874000000.0,507000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q2TTM,2012-05-01,2013-04-30,,-167000000.0,1750000000.0,856000000.0,4840000000.0,6000000.0,-483000000.0,294000000.0,301000000.0,-5461000000.0,-2633000000.0,13023000000.0,-5461000000.0,-2633000000.0,13023000000.0,4929000000.0,-13402000000.0,-13402000000.0,22068000000.0,,,,-1061000000.0,-904000000.0,-3143000000.0,-3456000000.0,-1539000000.0,908000000.0,667000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q2,2013-02-01,2013-04-30,,-167000000.0,,,1170000000.0,,642000000.0,157000000.0,154000000.0,-2351000000.0,-554000000.0,3556000000.0,-2351000000.0,-554000000.0,3556000000.0,651000000.0,1077000000.0,1077000000.0,667000000.0,,,,-283000000.0,-198000000.0,-767000000.0,-1582000000.0,-797000000.0,431000000.0,147000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q2YTD,2012-11-01,2013-04-30,2014-06-06 18:46:13+00:00,-167000000.0,,,2333000000.0,,204000000.0,212000000.0,199000000.0,-2981000000.0,-1198000000.0,6118000000.0,-2981000000.0,-1198000000.0,6118000000.0,1939000000.0,2309000000.0,2309000000.0,1272000000.0,,,,-541000000.0,-497000000.0,-1400000000.0,-1801000000.0,-1050000000.0,592000000.0,274000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q1,2012-11-01,2013-01-31,2014-03-11 17:19:30+00:00,0.0,0.0,0.0,1163000000.0,0.0,-438000000.0,55000000.0,45000000.0,-630000000.0,-644000000.0,2562000000.0,-630000000.0,-644000000.0,2562000000.0,1288000000.0,1232000000.0,1232000000.0,605000000.0,0.0,,,-258000000.0,-299000000.0,-633000000.0,-219000000.0,-253000000.0,161000000.0,127000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2013.0,Q1TTM,2012-02-01,2013-01-31,,,1750000000.0,856000000.0,4955000000.0,6000000.0,-2042000000.0,458000000.0,2164000000.0,-4118000000.0,-3346000000.0,11940000000.0,-4118000000.0,-3346000000.0,11940000000.0,4476000000.0,-12886000000.0,-12886000000.0,21913000000.0,1000000.0,,,-1029000000.0,-1271000000.0,-3456000000.0,-4620000000.0,-1092000000.0,727000000.0,648000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,FY,2013-11-01,2014-10-31,2016-12-15 16:44:36+00:00,-49000000.0,1267000000.0,678000000.0,4334000000.0,6000000.0,518000000.0,297000000.0,3023000000.0,-6571000000.0,-2792000000.0,12333000000.0,-6571000000.0,-2792000000.0,12333000000.0,2970000000.0,5013000000.0,5013000000.0,2468000000.0,58000000.0,,,-1184000000.0,-1086000000.0,-3853000000.0,-6037000000.0,-2728000000.0,1347000000.0,843000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q4,2014-08-01,2014-10-31,,-29000000.0,1267000000.0,678000000.0,1075000000.0,6000000.0,-505000000.0,54000000.0,932000000.0,-1248000000.0,-794000000.0,2701000000.0,-1248000000.0,-794000000.0,2701000000.0,659000000.0,1330000000.0,1330000000.0,801000000.0,9000000.0,,,-309000000.0,-79000000.0,-956000000.0,-1184000000.0,-750000000.0,123000000.0,141000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q3TTM,2013-08-01,2014-07-31,,-20000000.0,1391000000.0,837000000.0,4379000000.0,,662000000.0,252000000.0,2116000000.0,-8283000000.0,-2942000000.0,12448000000.0,-8283000000.0,-2942000000.0,12448000000.0,1223000000.0,5097000000.0,5097000000.0,2310000000.0,50000000.0,,,-1159000000.0,-1457000000.0,-3816000000.0,-7085000000.0,-2457000000.0,1503000000.0,848000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q3,2014-05-01,2014-07-31,,,,,1055000000.0,,699000000.0,112000000.0,26000000.0,-3465000000.0,-804000000.0,3647000000.0,-3465000000.0,-804000000.0,3647000000.0,-622000000.0,985000000.0,985000000.0,908000000.0,16000000.0,,,-299000000.0,-556000000.0,-1060000000.0,-2738000000.0,-582000000.0,680000000.0,132000000.0
HP Inc,HPQ,WHKXQACZ14C5XRO8LW03,47217,2014.0,Q3YTD,2013-11-01,2014-07-31,2015-09-08 17:21:06+00:00,-20000000.0,,,3259000000.0,,1023000000.0,243000000.0,2091000000.0,-5323000000.0,-1998000000.0,9632000000.0,-5323000000.0,-1998000000.0,9632000000.0,2311000000.0,3683000000.0,3683000000.0,1667000000.0,49000000.0,,,-875000000.0,-1007000000.0,-2897000000.0,-4853000000.0,-1978000000.0,1224000000.0,702000000.0
