company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 17:01:48+00:00,-27400000.0,,37200000.0,7300000.0,55600000.0,5500000.0,-1000000.0,-78100000.0,63800000.0,206300000.0,-134100000.0,58800000.0,153200000.0,-134100000.0,58800000.0,153200000.0,76900000.0,128900000.0,128900000.0,46800000.0,14900000.0,,-1200000.0,-50600000.0,-112600000.0,-306500000.0,35500000.0,97000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 16:28:20+00:00,,,34200000.0,2700000.0,58700000.0,2300000.0,1800000.0,-51700000.0,66700000.0,130300000.0,-91800000.0,40100000.0,165300000.0,-91800000.0,40100000.0,165300000.0,115400000.0,229100000.0,229100000.0,-70800000.0,20600000.0,,-7500000.0,-64000000.0,-213900000.0,-95500000.0,11400000.0,97900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2009.0,Q4,2009-10-01,2009-12-31,,,,34200000.0,2700000.0,14200000.0,2300000.0,-7400000.0,3700000.0,22800000.0,1000000.0,3900000.0,-15900000.0,65900000.0,3900000.0,-15900000.0,65900000.0,46500000.0,47600000.0,47600000.0,400000.0,7700000.0,4000000.0,-6400000.0,-23700000.0,-11700000.0,-15900000.0,2400000.0,5500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2009.0,Q3,2009-07-01,2009-09-30,,,,,,15400000.0,,6000000.0,32400000.0,10700000.0,30000000.0,-26300000.0,53300000.0,71500000.0,-26300000.0,53300000.0,71500000.0,104500000.0,73500000.0,73500000.0,-49800000.0,2600000.0,-500000.0,-800000.0,-12100000.0,-44500000.0,-25100000.0,4800000.0,61900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-08 16:52:23+00:00,,,,,44500000.0,,9200000.0,-55400000.0,43900000.0,129300000.0,-95700000.0,56000000.0,99400000.0,-95700000.0,56000000.0,99400000.0,68900000.0,181500000.0,181500000.0,-71200000.0,12900000.0,-4000000.0,-1100000.0,-40300000.0,-202200000.0,-79600000.0,9000000.0,92400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 16:17:57+00:00,0.0,,,,29100000.0,,3200000.0,-87800000.0,33200000.0,99300000.0,-69400000.0,2700000.0,27900000.0,-69400000.0,2700000.0,27900000.0,-35600000.0,108000000.0,108000000.0,-21400000.0,10300000.0,-3500000.0,-300000.0,-28200000.0,-157700000.0,-54500000.0,4200000.0,30500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2010.0,Q4,2010-10-01,2010-12-31,,,,14700000.0,2400000.0,15400000.0,2200000.0,-9200000.0,11900000.0,18300000.0,37600000.0,-26600000.0,-23100000.0,94000000.0,-26600000.0,-23100000.0,94000000.0,35100000.0,64800000.0,64800000.0,1900000.0,13100000.0,1900000.0,-7000000.0,-21700000.0,-95600000.0,,,1500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:41:02+00:00,-1200000.0,,14700000.0,2400000.0,56500000.0,2200000.0,-24000000.0,-12300000.0,92100000.0,254400000.0,-103900000.0,-61500000.0,251400000.0,-103900000.0,-61500000.0,251400000.0,62000000.0,218000000.0,218000000.0,-10800000.0,55100000.0,,-7300000.0,-61800000.0,-305500000.0,-200000000.0,,6600000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1200000.0,,34200000.0,2700000.0,55300000.0,2300000.0,-22200000.0,-20500000.0,96600000.0,217800000.0,-73400000.0,-54300000.0,223300000.0,-73400000.0,-54300000.0,223300000.0,73400000.0,200800000.0,200800000.0,-12300000.0,49700000.0,2100000.0,-6700000.0,-63800000.0,-221600000.0,-215900000.0,2400000.0,10600000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2010.0,Q3,2010-07-01,2010-09-30,,,,,,13400000.0,,16100000.0,35100000.0,20400000.0,23700000.0,-56600000.0,-15200000.0,96400000.0,-56600000.0,-15200000.0,96400000.0,40700000.0,48000000.0,48000000.0,-100000.0,10500000.0,-700000.0,400000.0,-16400000.0,-110500000.0,-700000.0,,1500000.0
