company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 16:10:54+00:00,0.42,0.42,0.4,17800000.0,47700000.0,47700000.0,47700000.0,98600000.0,340500000.0,3000000.0,,,45200000.0,,134000000.0,98600000.0,241900000.0,200000.0,,179200000.0,62700000.0,2800000.0,65500000.0,340500000.0,113600000.0,113200000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q4,2011-10-01,2011-12-31,,0.55,0.55,0.55,5500000.0,63100000.0,63100000.0,63100000.0,119600000.0,430200000.0,-5100000.0,-4800000.0,17600000.0,60700000.0,,163400000.0,119600000.0,310600000.0,3100000.0,3100000.0,236900000.0,73700000.0,-5100000.0,68600000.0,430200000.0,114300000.0,114600000.0,119400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:35:10+00:00,2.07,2.07,1.98,46900000.0,236700000.0,236700000.0,236700000.0,489800000.0,1678600000.0,,-4800000.0,21600000.0,246300000.0,,642400000.0,489800000.0,1188800000.0,3100000.0,3400000.0,905500000.0,283300000.0,300000.0,283600000.0,1678600000.0,114300000.0,114600000.0,119400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.51,1.51,1.51,41400000.0,173600000.0,173600000.0,173600000.0,370200000.0,1248400000.0,5100000.0,,4000000.0,185600000.0,,479000000.0,370200000.0,878200000.0,,300000.0,668600000.0,209600000.0,5400000.0,215000000.0,1248400000.0,114700000.0,114600000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.08,2.08,2.08,46700000.0,238400000.0,238400000.0,238400000.0,483700000.0,1640800000.0,-2600000.0,-8100000.0,14500000.0,241500000.0,,621400000.0,483700000.0,1157100000.0,2200000.0,2100000.0,869300000.0,287800000.0,-2700000.0,285100000.0,1640800000.0,114700000.0,114600000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 19:29:53+00:00,0.45,0.45,0.43,6000000.0,51600000.0,51600000.0,51600000.0,125600000.0,412700000.0,-2300000.0,,,61700000.0,,165500000.0,125600000.0,287100000.0,,,227200000.0,59900000.0,-2300000.0,57600000.0,412700000.0,114700000.0,114600000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.06,1.06,1.06,35400000.0,122000000.0,122000000.0,122000000.0,244600000.0,835700000.0,7400000.0,,4000000.0,123900000.0,,313500000.0,244600000.0,591100000.0,,300000.0,441400000.0,149700000.0,7700000.0,157400000.0,835700000.0,113900000.0,114800000.0,120000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.05,2.05,2.05,58900000.0,234800000.0,234800000.0,234800000.0,453900000.0,1577000000.0,2800000.0,-8100000.0,18400000.0,232500000.0,,588900000.0,453900000.0,1123100000.0,2200000.0,1700000.0,831700000.0,291400000.0,2300000.0,293700000.0,1577000000.0,113900000.0,114800000.0,120000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 19:11:29+00:00,0.51,0.51,0.48,14700000.0,58100000.0,58100000.0,58100000.0,127800000.0,431200000.0,1200000.0,,4000000.0,64900000.0,,163200000.0,127800000.0,303400000.0,,300000.0,232100000.0,71300000.0,1500000.0,72800000.0,431200000.0,113900000.0,114800000.0,120000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.04,2.04,2.04,53100000.0,234200000.0,234200000.0,234200000.0,426500000.0,1511000000.0,3200000.0,-8100000.0,22700000.0,218200000.0,,566300000.0,426500000.0,1084500000.0,2200000.0,900000.0,799100000.0,285400000.0,1900000.0,287300000.0,1511000000.0,114100000.0,114900000.0,120500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 20:42:53+00:00,0.56,0.56,0.53,20700000.0,63900000.0,63900000.0,63900000.0,116800000.0,404500000.0,6200000.0,,,59000000.0,,150300000.0,116800000.0,287700000.0,,,209300000.0,78400000.0,6200000.0,84600000.0,404500000.0,114100000.0,114900000.0,120500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q4,2012-10-01,2012-12-31,,0.78,0.78,0.78,29900000.0,89400000.0,89400000.0,89400000.0,122200000.0,510500000.0,,700000.0,23400000.0,74900000.0,,170000000.0,122200000.0,388300000.0,4400000.0,4400000.0,269000000.0,119300000.0,,119300000.0,510500000.0,114300000.0,114900000.0,118300000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:03:43+00:00,2.55,2.54,2.46,96700000.0,291500000.0,291500000.0,291500000.0,491000000.0,1899600000.0,,1700000.0,30400000.0,291300000.0,,697400000.0,491000000.0,1408600000.0,4400000.0,4800000.0,1020800000.0,387800000.0,400000.0,388200000.0,1899600000.0,114300000.0,114900000.0,118300000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.75,1.75,1.75,66800000.0,202100000.0,202100000.0,202100000.0,368800000.0,1389100000.0,,1000000.0,7000000.0,216400000.0,,527400000.0,368800000.0,1020300000.0,,400000.0,751800000.0,268500000.0,400000.0,268900000.0,1389100000.0,115300000.0,115700000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.29,2.29,2.29,72300000.0,265200000.0,265200000.0,265200000.0,488400000.0,1819300000.0,-5100000.0,-3800000.0,24600000.0,277100000.0,,690800000.0,488400000.0,1330900000.0,3100000.0,3500000.0,988700000.0,342200000.0,-4700000.0,337500000.0,1819300000.0,115300000.0,115700000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 17:02:24+00:00,0.6,0.6,0.58,24200000.0,69200000.0,69200000.0,69200000.0,111700000.0,447900000.0,,1500000.0,,73800000.0,,167800000.0,111700000.0,336200000.0,,300000.0,243100000.0,93100000.0,300000.0,93400000.0,447900000.0,115300000.0,115700000.0,119000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.16,1.16,1.16,42600000.0,132900000.0,132900000.0,132900000.0,257100000.0,941200000.0,,-500000.0,7000000.0,142600000.0,,359600000.0,257100000.0,684100000.0,,100000.0,508700000.0,175400000.0,100000.0,175500000.0,941200000.0,114900000.0,114900000.0,118400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.15,2.15,2.15,54100000.0,247600000.0,247600000.0,247600000.0,502300000.0,1784100000.0,-7400000.0,-5300000.0,24600000.0,265000000.0,,688500000.0,502300000.0,1281800000.0,3100000.0,3200000.0,972800000.0,309000000.0,-7300000.0,301700000.0,1784100000.0,114900000.0,114900000.0,118400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 17:00:47+00:00,0.59,0.59,0.57,22100000.0,67800000.0,67800000.0,67800000.0,129800000.0,482000000.0,,-1000000.0,7000000.0,74000000.0,,182400000.0,129800000.0,352200000.0,,100000.0,262400000.0,89800000.0,100000.0,89900000.0,482000000.0,114900000.0,114900000.0,118400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.09,2.09,2.09,46700000.0,237900000.0,237900000.0,237900000.0,500300000.0,1733300000.0,-6200000.0,-4300000.0,21600000.0,255900000.0,,669300000.0,500300000.0,1233000000.0,3100000.0,3400000.0,942500000.0,290500000.0,-5900000.0,284600000.0,1733300000.0,114200000.0,114000000.0,118000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:46:51+00:00,0.57,0.57,0.55,20500000.0,65100000.0,65100000.0,65100000.0,127300000.0,459200000.0,,500000.0,,68600000.0,,177200000.0,127300000.0,331900000.0,,,246300000.0,85600000.0,,85600000.0,459200000.0,114200000.0,114000000.0,118000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:17:10+00:00,1.74,1.74,1.71,122100000.0,389100000.0,389100000.0,389100000.0,516600000.0,2045500000.0,,1300000.0,-45200000.0,323000000.0,,733400000.0,516600000.0,1528900000.0,9800000.0,4600000.0,1012500000.0,516400000.0,-5200000.0,511200000.0,2045500000.0,223600000.0,223400000.0,227600000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q4,2013-10-01,2013-12-31,,0.34,0.34,0.34,25200000.0,75100000.0,75100000.0,75100000.0,143800000.0,536000000.0,,-400000.0,23100000.0,78600000.0,,186600000.0,143800000.0,392200000.0,9800000.0,5800000.0,287900000.0,104300000.0,-4000000.0,100300000.0,536000000.0,223600000.0,223400000.0,227600000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.83,2.83,2.83,96900000.0,314000000.0,314000000.0,314000000.0,372800000.0,1509500000.0,,1700000.0,-68300000.0,244400000.0,,546800000.0,372800000.0,1136700000.0,,-1200000.0,724600000.0,412100000.0,-1200000.0,410900000.0,1509500000.0,111300000.0,111000000.0,112900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.63,3.63,3.63,126800000.0,403400000.0,403400000.0,403400000.0,495000000.0,2020000000.0,,2400000.0,-44900000.0,319300000.0,,716800000.0,495000000.0,1525000000.0,4400000.0,3200000.0,993600000.0,531400000.0,-1200000.0,530200000.0,2020000000.0,111300000.0,111000000.0,112900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 16:06:09+00:00,0.69,0.69,0.68,23000000.0,76800000.0,76800000.0,76800000.0,128200000.0,495600000.0,,400000.0,4300000.0,84100000.0,,177800000.0,128200000.0,367400000.0,,-1000000.0,266600000.0,100800000.0,-1000000.0,99800000.0,495600000.0,111300000.0,111000000.0,112900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.11,2.11,2.11,73900000.0,237200000.0,237200000.0,237200000.0,244600000.0,1013900000.0,,1300000.0,-72600000.0,160300000.0,,369000000.0,244600000.0,769300000.0,,-200000.0,458000000.0,311300000.0,-200000.0,311100000.0,1013900000.0,112400000.0,112600000.0,114700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.52,3.52,3.52,128000000.0,395800000.0,395800000.0,395800000.0,478500000.0,1972300000.0,,3500000.0,-49200000.0,309000000.0,,706800000.0,478500000.0,1493800000.0,4400000.0,4500000.0,970100000.0,523700000.0,100000.0,523800000.0,1972300000.0,112400000.0,112600000.0,114700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 16:04:18+00:00,0.83,0.83,0.81,27200000.0,93300000.0,93300000.0,93300000.0,123600000.0,517200000.0,,100000.0,5500000.0,80500000.0,,186600000.0,123600000.0,393600000.0,,-400000.0,272700000.0,120900000.0,-400000.0,120500000.0,517200000.0,112400000.0,112600000.0,114700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.25,3.25,3.25,122900000.0,370300000.0,370300000.0,370300000.0,484700000.0,1937100000.0,,2400000.0,-47700000.0,302500000.0,,702600000.0,484700000.0,1452400000.0,4400000.0,5000000.0,959800000.0,492600000.0,600000.0,493200000.0,1937100000.0,113300000.0,113900000.0,116500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:06:26+00:00,1.27,1.26,1.24,46700000.0,143900000.0,143900000.0,143900000.0,121000000.0,496700000.0,,1200000.0,-78100000.0,79800000.0,,182400000.0,121000000.0,375700000.0,,200000.0,185300000.0,190400000.0,200000.0,190600000.0,496700000.0,113300000.0,113900000.0,116500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 17:01:03+00:00,3.81,3.81,3.74,332900000.0,811100000.0,811100000.0,811100000.0,625600000.0,2322900000.0,-7700000.0,,-669700000.0,346500000.0,,858000000.0,625600000.0,1697300000.0,17200000.0,6400000.0,534800000.0,1162500000.0,-18500000.0,1144000000.0,2322900000.0,212900000.0,213000000.0,217000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,0.51,23700000.0,109200000.0,109200000.0,109200000.0,160400000.0,618000000.0,-7700000.0,-2600000.0,10800000.0,84000000.0,,223100000.0,160400000.0,457600000.0,17200000.0,15500000.0,315300000.0,142300000.0,-9400000.0,132900000.0,618000000.0,212900000.0,213000000.0,217000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 19:43:27+00:00,0.89,0.89,0.87,26000000.0,94600000.0,94600000.0,94600000.0,168100000.0,607400000.0,,2500000.0,3900000.0,87600000.0,,222200000.0,168100000.0,439300000.0,,-2500000.0,316200000.0,123100000.0,-2500000.0,120600000.0,607400000.0,106300000.0,106400000.0,108400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q3YTD,2014-01-01,2014-09-30,,6.6,6.6,6.6,309200000.0,701900000.0,701900000.0,701900000.0,465200000.0,1704900000.0,,2600000.0,-680500000.0,262500000.0,,634900000.0,465200000.0,1239700000.0,,-9100000.0,219500000.0,1020200000.0,-9100000.0,1011100000.0,1704900000.0,106300000.0,106400000.0,108400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q3TTM,2013-10-01,2014-09-30,,7.3,7.3,7.3,334400000.0,777000000.0,777000000.0,777000000.0,609000000.0,2240900000.0,,2200000.0,-657400000.0,341100000.0,,821500000.0,609000000.0,1631900000.0,9800000.0,-3300000.0,507400000.0,1124500000.0,-13100000.0,1111400000.0,2240900000.0,106300000.0,106400000.0,108400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 16:10:29+00:00,5.18,5.18,5.09,266200000.0,547000000.0,547000000.0,547000000.0,151200000.0,575100000.0,,400000.0,-697400000.0,89100000.0,,215500000.0,151200000.0,423900000.0,,-3100000.0,-392400000.0,816300000.0,-3100000.0,813200000.0,575100000.0,105600000.0,105600000.0,107400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q2YTD,2014-01-01,2014-06-30,,5.75,5.75,5.75,283200000.0,607300000.0,607300000.0,607300000.0,297100000.0,1097500000.0,,100000.0,-684400000.0,174900000.0,,412700000.0,297100000.0,800400000.0,,-6600000.0,-96700000.0,897100000.0,-6600000.0,890500000.0,1097500000.0,105600000.0,105600000.0,107400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q2TTM,2013-07-01,2014-06-30,,7.19,7.19,7.19,331400000.0,759200000.0,759200000.0,759200000.0,569100000.0,2129100000.0,,100000.0,-657000000.0,337600000.0,,777100000.0,569100000.0,1560000000.0,9800000.0,-1800000.0,457800000.0,1102200000.0,-11600000.0,1090600000.0,2129100000.0,105600000.0,105600000.0,107400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:14:46+00:00,0.57,0.57,0.56,17000000.0,60300000.0,60300000.0,60300000.0,145900000.0,522400000.0,,-300000.0,13000000.0,85800000.0,,197200000.0,145900000.0,376500000.0,,-3500000.0,295700000.0,80800000.0,-3500000.0,77300000.0,522400000.0,105800000.0,106700000.0,108500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.86,2.86,2.86,92400000.0,305500000.0,305500000.0,305500000.0,541500000.0,2071200000.0,,-200000.0,45900000.0,329000000.0,,748200000.0,541500000.0,1529700000.0,9800000.0,900000.0,1122900000.0,406800000.0,-8900000.0,397900000.0,2071200000.0,105800000.0,106700000.0,108500000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:10:41+00:00,2.3,2.3,2.25,127500000.0,494900000.0,494900000.0,494900000.0,617200000.0,2493700000.0,-4000000.0,,7200000.0,382900000.0,,850700000.0,617200000.0,1876500000.0,17200000.0,7900000.0,1240800000.0,635700000.0,-13300000.0,622400000.0,2493700000.0,215200000.0,215500000.0,220300000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q4,2015-10-01,2015-12-31,,0.65,0.65,0.65,26300000.0,140700000.0,140700000.0,140700000.0,175900000.0,671100000.0,-100000.0,-2000000.0,7200000.0,98000000.0,,222300000.0,175900000.0,495200000.0,17200000.0,14600000.0,325500000.0,169700000.0,-2700000.0,167000000.0,671100000.0,215200000.0,215500000.0,220300000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 19:47:01+00:00,0.55,0.55,0.54,32600000.0,118100000.0,118100000.0,118100000.0,146700000.0,615500000.0,-2600000.0,,0.0,101000000.0,,212000000.0,146700000.0,468800000.0,,-2500000.0,313000000.0,155800000.0,-5100000.0,150700000.0,615500000.0,214700000.0,215200000.0,219900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.65,1.65,1.65,101200000.0,354200000.0,354200000.0,354200000.0,441300000.0,1822600000.0,-3900000.0,2000000.0,,284900000.0,,628400000.0,441300000.0,1381300000.0,,-6700000.0,915300000.0,466000000.0,-10600000.0,455400000.0,1822600000.0,214700000.0,215200000.0,219900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.15,2.15,2.15,124900000.0,463400000.0,463400000.0,463400000.0,601700000.0,2440600000.0,-11600000.0,-600000.0,10800000.0,368900000.0,,851500000.0,601700000.0,1838900000.0,17200000.0,8800000.0,1230600000.0,608300000.0,-20000000.0,588300000.0,2440600000.0,214700000.0,215200000.0,219900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 19:58:10+00:00,0.52,0.52,0.51,29500000.0,112700000.0,112700000.0,112700000.0,158600000.0,616800000.0,-1000000.0,1800000.0,0.0,97500000.0,,213900000.0,158600000.0,458200000.0,,-1800000.0,313200000.0,145000000.0,-2800000.0,142200000.0,616800000.0,216700000.0,215300000.0,219900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.1,1.1,1.1,68600000.0,236100000.0,236100000.0,236100000.0,294600000.0,1207100000.0,-1300000.0,2000000.0,,183900000.0,,416400000.0,294600000.0,912500000.0,,-4200000.0,602300000.0,310200000.0,-5500000.0,304700000.0,1207100000.0,216700000.0,215300000.0,219900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.04,2.04,2.04,118300000.0,439900000.0,439900000.0,439900000.0,623100000.0,2432500000.0,-9000000.0,1900000.0,14700000.0,355500000.0,,861700000.0,623100000.0,1809400000.0,17200000.0,8800000.0,1233800000.0,575600000.0,-17400000.0,558200000.0,2432500000.0,216700000.0,215300000.0,219900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 20:07:25+00:00,0.57,0.57,0.56,39100000.0,123400000.0,123400000.0,123400000.0,136000000.0,590300000.0,-300000.0,200000.0,,86400000.0,,202500000.0,136000000.0,454300000.0,,-2400000.0,289100000.0,165200000.0,-2700000.0,162500000.0,590300000.0,216500000.0,215500000.0,220600000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.06,4.06,4.06,355000000.0,874200000.0,874200000.0,874200000.0,615700000.0,2390800000.0,-8000000.0,500000.0,-682700000.0,347100000.0,,863300000.0,615700000.0,1775100000.0,17200000.0,7500000.0,528200000.0,1246900000.0,-17700000.0,1229200000.0,2390800000.0,216500000.0,215500000.0,220600000.0
