company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2012.0,Q2,,2012-03-30,2012-05-08 16:38:50+00:00,136677000.0,211488000.0,-1336000.0,306474000.0,0.0,1890465000.0,31350000.0,802817000.0,111103000.0,,,196558000.0,252312000.0,75595000.0,,36950000.0,74615000.0,,,13167000.0,44440000.0,,862000.0,-10116000.0,0.0,,2007326000.0,1720244000.0,752332000.0,242642000.0,1720244000.0,1720244000.0,287082000.0,2007326000.0,1002682000.0,44440000.0,0.0,-158769000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2012.0,Q1,,2011-12-30,2012-02-07 16:54:50+00:00,96030000.0,199010000.0,-1331000.0,445636000.0,0.0,1867759000.0,28121000.0,664021000.0,80202000.0,,,177520000.0,240401000.0,60608000.0,,33314000.0,71228000.0,,,13059000.0,38466000.0,,862000.0,-44149000.0,17123000.0,,1914633000.0,1663665000.0,856342000.0,212502000.0,1663665000.0,1663665000.0,250968000.0,1914633000.0,817890000.0,38466000.0,0.0,-158614000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2013.0,FY,,2013-09-27,2014-11-25 16:07:44+00:00,126500000.0,292700000.0,-900000.0,511100000.0,0.0,2088400000.0,41200000.0,800500000.0,64800000.0,,,229500000.0,328600000.0,54100000.0,45900000.0,40000000.0,12000000.0,,,11800000.0,6400000.0,,,378900000.0,,,2333100000.0,2101100000.0,1073300000.0,179700000.0,2101100000.0,2101100000.0,232000000.0,2333100000.0,931200000.0,52300000.0,0.0,-365300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2013.0,Q3,,2013-06-28,2013-07-31 16:01:46+00:00,115200000.0,283900000.0,-1600000.0,400300000.0,0.0,2050700000.0,34600000.0,800500000.0,71500000.0,,,232300000.0,309200000.0,64200000.0,51900000.0,43100000.0,9200000.0,,,12900000.0,6900000.0,,,294700000.0,,,2217900000.0,2000100000.0,959600000.0,159000000.0,2000100000.0,2000100000.0,217800000.0,2217900000.0,949100000.0,58800000.0,0.0,-343700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2013.0,Q2,,2013-03-29,2013-05-01 16:12:45+00:00,111500000.0,234600000.0,-1600000.0,458800000.0,0.0,2022900000.0,35500000.0,800500000.0,78500000.0,,,226800000.0,294300000.0,66500000.0,47600000.0,43500000.0,15600000.0,,,13400000.0,6700000.0,,,229000000.0,,,2216900000.0,2000000000.0,963700000.0,162600000.0,2000000000.0,2000000000.0,216900000.0,2216900000.0,958900000.0,54300000.0,0.0,-250300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2013.0,Q1,,2012-12-28,2013-01-31 16:53:19+00:00,111362000.0,252149000.0,-1587000.0,377538000.0,0.0,1996981000.0,30807000.0,800513000.0,85854000.0,,,229534000.0,287253000.0,63546000.0,44649000.0,39515000.0,13519000.0,,,14388000.0,6801000.0,,817000.0,167295000.0,,,2151107000.0,1943969000.0,899553000.0,155688000.0,1943969000.0,1943969000.0,207138000.0,2151107000.0,964301000.0,51450000.0,0.0,-218720000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2014.0,FY,,2014-10-03,2015-11-24 16:12:08+00:00,200600000.0,317600000.0,-4900000.0,805800000.0,0.0,2295500000.0,70700000.0,851000000.0,75000000.0,,,270800000.0,555900000.0,50800000.0,41600000.0,35000000.0,26300000.0,,,11900000.0,102200000.0,,,794900000.0,,,2973800000.0,2532400000.0,1429200000.0,297600000.0,2532400000.0,2532400000.0,441400000.0,2973800000.0,988700000.0,143800000.0,0.0,-553100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2014.0,Q3,,2014-06-27,2014-07-30 16:11:17+00:00,164000000.0,251400000.0,-900000.0,893300000.0,0.0,2254000000.0,61800000.0,800500000.0,46300000.0,,,198700000.0,387300000.0,55300000.0,58300000.0,43900000.0,9000000.0,,,12200000.0,6800000.0,,,640800000.0,,,2688900000.0,2389000000.0,1387300000.0,234800000.0,2389000000.0,2389000000.0,299900000.0,2688900000.0,914300000.0,65100000.0,0.0,-504900000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2014.0,Q2,,2014-03-28,2014-05-02 16:05:12+00:00,125800000.0,216300000.0,-900000.0,797800000.0,0.0,2204500000.0,48600000.0,800500000.0,52000000.0,,,216600000.0,343900000.0,57100000.0,53800000.0,38200000.0,8400000.0,,,12200000.0,6600000.0,,,550300000.0,,,2534600000.0,2291400000.0,1268900000.0,182800000.0,2291400000.0,2291400000.0,243200000.0,2534600000.0,921800000.0,60400000.0,0.0,-462500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2014.0,Q1,,2013-12-27,2014-01-29 16:28:36+00:00,107300000.0,267100000.0,-900000.0,648600000.0,0.0,2140100000.0,38800000.0,800500000.0,58300000.0,,,224700000.0,323700000.0,60000000.0,50600000.0,39700000.0,19700000.0,,,12800000.0,6800000.0,,,473400000.0,,,2435400000.0,2212200000.0,1180100000.0,165800000.0,2212200000.0,2212200000.0,223200000.0,2435400000.0,931600000.0,57400000.0,0.0,-400400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2015.0,FY,,2015-10-02,2016-11-22 16:24:26+00:00,291100000.0,538000000.0,-8200000.0,1043600000.0,0.0,2542800000.0,81500000.0,856700000.0,45000000.0,,,267900000.0,826400000.0,56300000.0,71000000.0,65200000.0,91300000.0,,,20300000.0,25300000.0,,,1469200000.0,,,3719400000.0,3159200000.0,1914700000.0,463900000.0,3159200000.0,3159200000.0,560200000.0,3719400000.0,978300000.0,96300000.0,0.0,-844600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2015.0,Q3,,2015-07-03,2015-08-05 16:10:31+00:00,228200000.0,381700000.0,-7900000.0,1106000000.0,0.0,2493100000.0,77300000.0,854700000.0,53300000.0,,,272700000.0,721600000.0,55500000.0,55500000.0,57700000.0,13500000.0,,,15100000.0,101800000.0,,,1289600000.0,,,3518300000.0,3042000000.0,1818100000.0,319000000.0,3042000000.0,3042000000.0,476300000.0,3518300000.0,978600000.0,157300000.0,0.0,-732800000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2015.0,Q2,,2015-04-03,2015-05-06 16:21:12+00:00,231000000.0,277100000.0,-7900000.0,1054200000.0,0.0,2446800000.0,57800000.0,851000000.0,58200000.0,,,276200000.0,655800000.0,54600000.0,48600000.0,71400000.0,9800000.0,,,14700000.0,102500000.0,,,1106900000.0,,,3313200000.0,2863500000.0,1678900000.0,298600000.0,2863500000.0,2863500000.0,449700000.0,3313200000.0,978500000.0,151100000.0,0.0,-682300000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2015.0,Q1,,2015-01-02,2015-02-04 16:05:49+00:00,211000000.0,242300000.0,-8700000.0,1049900000.0,0.0,2387300000.0,54600000.0,851000000.0,66500000.0,,,273800000.0,610400000.0,58200000.0,45300000.0,24400000.0,67300000.0,,,14500000.0,102700000.0,,,965300000.0,,,3191000000.0,2710100000.0,1590400000.0,332900000.0,2710100000.0,2710100000.0,480900000.0,3191000000.0,990200000.0,148000000.0,0.0,-633800000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,FY,,2016-09-30,2017-11-13 16:12:38+00:00,110400000.0,416600000.0,-10900000.0,1083800000.0,0.0,2732200000.0,42300000.0,873300000.0,67000000.0,,,424000000.0,806300000.0,54100000.0,71800000.0,77700000.0,57500000.0,,,52600000.0,32000000.0,,,2263600000.0,,,3855400000.0,3541400000.0,2002100000.0,210200000.0,3541400000.0,3541400000.0,314000000.0,3855400000.0,1047000000.0,103800000.0,0.0,-1443500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q3,,2016-07-01,2016-08-03 17:16:49+00:00,181700000.0,570000000.0,-9000000.0,973700000.0,0.0,2698900000.0,59600000.0,865800000.0,68200000.0,,,437600000.0,844500000.0,54700000.0,64400000.0,96800000.0,105700000.0,,,44400000.0,30000000.0,,,2068900000.0,,,3955700000.0,3514300000.0,2078100000.0,347000000.0,3514300000.0,3514300000.0,441400000.0,3955700000.0,1033100000.0,94400000.0,0.0,-1244500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q2,,2016-04-01,2016-05-04 16:07:50+00:00,180700000.0,538500000.0,-8500000.0,1177500000.0,0.0,2670400000.0,54600000.0,856700000.0,37000000.0,,,333700000.0,837700000.0,56600000.0,59800000.0,77300000.0,89400000.0,,,43200000.0,30400000.0,,,1933500000.0,,,3958200000.0,3543300000.0,2127000000.0,324700000.0,3543300000.0,3543300000.0,414900000.0,3958200000.0,993500000.0,90200000.0,0.0,-1052100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2016.0,Q1,,2016-01-01,2016-02-03 16:24:47+00:00,191800000.0,527600000.0,-8200000.0,1233200000.0,0.0,2632600000.0,57400000.0,856700000.0,36600000.0,,,276400000.0,847900000.0,54300000.0,55400000.0,52200000.0,113900000.0,25300000.0,4800000.0,20300000.0,24600000.0,,,1774700000.0,,,3930500000.0,3482600000.0,2114700000.0,367900000.0,3482600000.0,3482600000.0,447900000.0,3930500000.0,967900000.0,80000000.0,0.0,-916500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,FY,,2017-09-29,2018-11-14 18:44:35+00:00,258400000.0,454700000.0,-8500000.0,1616800000.0,0.0,2939600000.0,68100000.0,883000000.0,67800000.0,,0.0,493500000.0,882300000.0,66500000.0,92900000.0,68700000.0,61400000.0,,,40300000.0,27100000.0,,,3059600000.0,,0.0,4573600000.0,4065700000.0,2633700000.0,387900000.0,4065700000.0,4065700000.0,507900000.0,4573600000.0,1057600000.0,120000000.0,0.0,-1925000000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q3,,2017-06-30,2017-07-27 16:10:23+00:00,178700000.0,397400000.0,-9200000.0,1444000000.0,0.0,2892000000.0,67700000.0,881800000.0,60800000.0,,,482500000.0,857700000.0,51400000.0,82800000.0,88100000.0,54400000.0,,,46500000.0,28800000.0,,,2837200000.0,,,4310200000.0,3897800000.0,2412000000.0,300800000.0,3897800000.0,3897800000.0,412400000.0,4310200000.0,1040500000.0,111600000.0,0.0,-1822200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q2,,2017-03-31,2017-05-03 16:16:01+00:00,163800000.0,368800000.0,-9300000.0,1406900000.0,0.0,2848300000.0,50900000.0,881800000.0,67900000.0,,,444500000.0,800400000.0,53200000.0,78600000.0,87900000.0,52200000.0,,,55400000.0,29500000.0,,,2642600000.0,,,4166800000.0,3791800000.0,2308100000.0,266900000.0,3791800000.0,3791800000.0,375000000.0,4166800000.0,1058300000.0,108100000.0,0.0,-1689800000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2017.0,Q1,,2016-12-30,2017-02-07 16:09:04+00:00,161500000.0,368400000.0,-9000000.0,1350500000.0,0.0,2794200000.0,57100000.0,880400000.0,74900000.0,,,422800000.0,801500000.0,54400000.0,72400000.0,56800000.0,84800000.0,,,56000000.0,29600000.0,,,2469500000.0,,,4065700000.0,3660300000.0,2198500000.0,303400000.0,3660300000.0,3660300000.0,405400000.0,4065700000.0,1065700000.0,102000000.0,0.0,-1594400000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,FY,,2018-09-28,2019-11-14 08:21:35+00:00,229900000.0,655800000.0,-8800000.0,733300000.0,,3105400000.0,85200000.0,1189800000.0,143700000.0,,22800000.0,490200000.0,1140900000.0,36500000.0,310500000.0,88800000.0,74600000.0,,,33000000.0,31700000.0,,,3732900000.0,,294100000.0,4828900000.0,4097000000.0,2262200000.0,389700000.0,4097000000.0,4097000000.0,731900000.0,4828900000.0,1425800000.0,342200000.0,0.0,-2732500000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q3,,2018-06-29,2018-07-20 16:03:34+00:00,230200000.0,468400000.0,-8800000.0,1158100000.0,0.0,3073200000.0,79100000.0,883000000.0,59900000.0,,106300000.0,502800000.0,1034600000.0,30900000.0,309900000.0,117700000.0,49000000.0,,,37200000.0,32200000.0,,,3515400000.0,,384400000.0,4783300000.0,4082900000.0,2631400000.0,358300000.0,4082900000.0,4082900000.0,700400000.0,4783300000.0,1117300000.0,342100000.0,0.0,-2496900000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q2,,2018-03-30,2018-05-04 16:03:52+00:00,198400000.0,367200000.0,-8800000.0,1881300000.0,0.0,3047900000.0,66500000.0,883000000.0,62700000.0,,,466400000.0,907100000.0,41200000.0,321200000.0,96000000.0,53600000.0,,,40200000.0,35200000.0,,,3286800000.0,,,4745100000.0,4070200000.0,2810900000.0,318500000.0,4070200000.0,4070200000.0,674900000.0,4745100000.0,1027100000.0,356400000.0,0.0,-2255700000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2018.0,Q1,,2017-12-29,2018-02-05 17:16:15+00:00,161600000.0,458800000.0,-8500000.0,1681500000.0,0.0,2981900000.0,63900000.0,883000000.0,68200000.0,,,458600000.0,869100000.0,45300000.0,331700000.0,87700000.0,96000000.0,,,42100000.0,40600000.0,,,3069300000.0,,,4594300000.0,3900500000.0,2686600000.0,321500000.0,3900500000.0,3900500000.0,693800000.0,4594300000.0,1038600000.0,372300000.0,0.0,-2142200000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,FY,,2019-09-27,2020-05-04 17:34:38+00:00,190500000.0,465300000.0,-7900000.0,851300000.0,,3230500000.0,76000000.0,1189800000.0,107900000.0,,27600000.0,609700000.0,1205600000.0,40800000.0,312400000.0,105000000.0,107500000.0,,,33300000.0,30900000.0,,,4312600000.0,,203300000.0,4839600000.0,4122300000.0,2234600000.0,374000000.0,4122300000.0,4122300000.0,717300000.0,4839600000.0,1399400000.0,343300000.0,0.0,-3412900000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q3,,2019-06-28,2019-08-07 17:14:59+00:00,218900000.0,557800000.0,-7800000.0,742800000.0,0.0,3196200000.0,85200000.0,1189800000.0,114100000.0,,35100000.0,580800000.0,1230100000.0,33700000.0,315500000.0,132700000.0,92400000.0,,,33200000.0,30400000.0,,,4177100000.0,,192200000.0,4842300000.0,4099900000.0,2206300000.0,396500000.0,4099900000.0,4099900000.0,742400000.0,4842300000.0,1405900000.0,345900000.0,0.0,-3265600000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q2,,2019-03-29,2019-05-02 20:02:21+00:00,167900000.0,543800000.0,-8100000.0,816300000.0,0.0,3169400000.0,70300000.0,1189800000.0,129900000.0,,33900000.0,555000000.0,1169800000.0,49200000.0,315700000.0,103900000.0,100100000.0,,,32800000.0,30600000.0,,,4098700000.0,,141100000.0,4765500000.0,4080900000.0,2160100000.0,338300000.0,4080900000.0,4080900000.0,684600000.0,4765500000.0,1435600000.0,346300000.0,0.0,-3179100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2019.0,Q1,,2018-12-28,2019-02-05 18:02:21+00:00,156500000.0,524400000.0,-8200000.0,1085700000.0,0.0,3131900000.0,70800000.0,1189800000.0,130100000.0,,2700000.0,493100000.0,1140600000.0,34700000.0,313500000.0,91900000.0,130000000.0,,,32500000.0,29800000.0,,,3950700000.0,,13400000.0,4738900000.0,4038300000.0,2208500000.0,357300000.0,4038300000.0,4038300000.0,700600000.0,4738900000.0,1389800000.0,343300000.0,0.0,-3036100000.0
Skyworks Solutions Inc,SWKS,549300WZ3ORQ2BVKBD96,4127,2020.0,Q1,,2020-03-27,2020-05-04 17:34:38+00:00,169500000.0,367600000.0,-7500000.0,912400000.0,,3349100000.0,78400000.0,1189800000.0,85400000.0,,34100000.0,648900000.0,1207900000.0,39600000.0,293000000.0,130400000.0,114300000.0,,,204300000.0,183900000.0,,,4600800000.0,,161500000.0,4981900000.0,4142800000.0,2220800000.0,362200000.0,4142800000.0,4142800000.0,839100000.0,4981900000.0,1553200000.0,476900000.0,0.0,-3799600000.0
