company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q4,2011-01-03,2011-04-03,,-7100000.0,354600000.0,13000000.0,41200000.0,,17100000.0,-2000000.0,47200000.0,,49600000.0,-36600000.0,308300000.0,,100000.0,-2300000.0,49600000.0,-36500000.0,306000000.0,336200000.0,271200000.0,270200000.0,1000000.0,-1100000.0,7200000.0,7200000.0,-4300000.0,-36700000.0,-500000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,FY,2010-03-29,2011-04-03,2013-05-30 15:42:27+00:00,-48400000.0,354600000.0,13000000.0,163800000.0,17600000.0,27900000.0,-135200000.0,116300000.0,0.0,113600000.0,-135200000.0,1045800000.0,,2300000.0,-7800000.0,113600000.0,-132900000.0,1038000000.0,1046600000.0,1014800000.0,1009700000.0,5100000.0,7500000.0,30300000.0,16000000.0,-17100000.0,-120400000.0,-15900000.0,0.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q3TTM,2009-12-28,2011-01-02,,-389200000.0,405600000.0,15400000.0,161700000.0,42400000.0,-12100000.0,-133600000.0,103600000.0,,61700000.0,-452800000.0,1020200000.0,-800000.0,4500000.0,-16300000.0,60900000.0,-448300000.0,1003900000.0,604400000.0,985100000.0,977100000.0,8000000.0,15000000.0,29600000.0,9300000.0,-17000000.0,-115300000.0,-54500000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q3,2010-09-27,2011-01-02,,-25000000.0,,,41500000.0,,-1400000.0,112800000.0,48200000.0,,56700000.0,-49100000.0,407500000.0,,300000.0,-1800000.0,56700000.0,-48800000.0,405700000.0,412200000.0,256900000.0,259100000.0,-2200000.0,-5900000.0,13400000.0,7600000.0,-4200000.0,-31700000.0,-700000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q3YTD,2010-03-29,2011-01-02,2012-02-10 14:15:50+00:00,-41300000.0,,,122600000.0,17600000.0,10800000.0,-133200000.0,69100000.0,0.0,64000000.0,-98600000.0,737500000.0,,2200000.0,-5500000.0,64000000.0,-96400000.0,732000000.0,710400000.0,743600000.0,739500000.0,4100000.0,8600000.0,23100000.0,8800000.0,-12800000.0,-83700000.0,-15400000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q2TTM,2009-09-28,2010-09-26,,-1214200000.0,405600000.0,15400000.0,160200000.0,42400000.0,-17200000.0,-222900000.0,82400000.0,,66900000.0,-1282800000.0,906400000.0,-700000.0,4000000.0,-9000000.0,66200000.0,-1278800000.0,897400000.0,-332400000.0,961400000.0,946900000.0,14500000.0,22200000.0,25500000.0,1000000.0,-17100000.0,-112000000.0,-23900000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q2,2010-06-28,2010-09-26,,-12200000.0,,,40700000.0,16300000.0,16900000.0,-155000000.0,4800000.0,-600000.0,-12500000.0,-22100000.0,145800000.0,,1600000.0,-5500000.0,-12500000.0,-20500000.0,140300000.0,124200000.0,251300000.0,243900000.0,7400000.0,16200000.0,2200000.0,2300000.0,-4200000.0,-28500000.0,-14700000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q2YTD,2010-03-29,2010-09-26,2011-11-10 13:17:43+00:00,-16300000.0,,,81100000.0,17600000.0,12200000.0,-246000000.0,20900000.0,0.0,7300000.0,-49500000.0,330000000.0,,1900000.0,-3700000.0,7300000.0,-47600000.0,326300000.0,298200000.0,486700000.0,480400000.0,6300000.0,14500000.0,9700000.0,1200000.0,-8600000.0,-52000000.0,-14700000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2011.0,Q1,2010-03-29,2010-06-27,2011-08-12 13:15:37+00:00,-4100000.0,,,40400000.0,1300000.0,-4700000.0,-91000000.0,16100000.0,600000.0,19800000.0,-27400000.0,184200000.0,,300000.0,1800000.0,19800000.0,-27100000.0,186000000.0,174000000.0,235400000.0,236500000.0,-1100000.0,-1700000.0,7500000.0,-1100000.0,-4400000.0,-23500000.0,0.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q4,2012-01-02,2012-04-01,,-15300000.0,483000000.0,12000000.0,43800000.0,,17500000.0,7000000.0,47100000.0,,47400000.0,-82900000.0,390700000.0,,-500000.0,-10500000.0,47400000.0,-83400000.0,380200000.0,361700000.0,336800000.0,339400000.0,-2600000.0,500000.0,6600000.0,20800000.0,-4000000.0,-88400000.0,-2300000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,FY,2011-04-04,2012-04-01,2014-05-29 15:57:00+00:00,-1424000000.0,483000000.0,12000000.0,170000000.0,0.0,-12000000.0,-340000000.0,122000000.0,0.0,104000000.0,-1590000000.0,1064000000.0,,0.0,-26000000.0,104000000.0,-1590000000.0,1038000000.0,-460000000.0,1226000000.0,1232000000.0,-6000000.0,2000000.0,30000000.0,26000000.0,-17000000.0,-192000000.0,-31000000.0,0.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q3TTM,2011-01-03,2012-01-01,,-1415800000.0,354600000.0,13000000.0,167400000.0,,-12400000.0,-349000000.0,122100000.0,,106200000.0,-1543700000.0,981600000.0,,600000.0,-17800000.0,106200000.0,-1543100000.0,963800000.0,-485500000.0,1160400000.0,1162800000.0,-2400000.0,400000.0,30600000.0,12400000.0,-17300000.0,-140300000.0,-29200000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q3,2011-10-03,2012-01-01,,-140400000.0,,,43000000.0,,-4700000.0,-27000000.0,47300000.0,-6600000.0,20600000.0,-175800000.0,310800000.0,,-2300000.0,-5400000.0,20600000.0,-178100000.0,304400000.0,142200000.0,307700000.0,312100000.0,-4400000.0,-17300000.0,12600000.0,1800000.0,-4300000.0,-37200000.0,-28400000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q3YTD,2011-04-04,2012-01-01,2013-02-08 14:09:45+00:00,-1408700000.0,,,126200000.0,0.0,-29500000.0,-347000000.0,74900000.0,0.0,56600000.0,-1507100000.0,673300000.0,,500000.0,-15500000.0,56600000.0,-1506600000.0,657800000.0,-821700000.0,889200000.0,892600000.0,-3400000.0,1500000.0,23400000.0,5200000.0,-13000000.0,-103600000.0,-28700000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q2TTM,2010-09-27,2011-10-02,,-1300400000.0,354600000.0,13000000.0,165900000.0,,-9100000.0,-209200000.0,123000000.0,6600000.0,142300000.0,-1417000000.0,1078300000.0,,3200000.0,-14200000.0,142300000.0,-1413800000.0,1065100000.0,-215500000.0,1109600000.0,1109800000.0,-200000.0,11800000.0,31400000.0,18200000.0,-17200000.0,-134800000.0,-1500000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q2YTD,2011-04-04,2011-10-02,2012-11-09 16:15:27+00:00,-1268300000.0,,,83200000.0,0.0,-24800000.0,-320000000.0,27600000.0,6600000.0,36000000.0,-1331300000.0,362500000.0,,2800000.0,-10100000.0,36000000.0,-1328500000.0,353400000.0,-963900000.0,581500000.0,580500000.0,1000000.0,18800000.0,10800000.0,3400000.0,-8700000.0,-66400000.0,-300000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q1TTM,2010-06-28,2011-07-03,,-56700000.0,354600000.0,13000000.0,164700000.0,16300000.0,34200000.0,-187000000.0,117600000.0,-600000.0,104700000.0,-151700000.0,1049000000.0,,2000000.0,-8000000.0,104700000.0,-149700000.0,1040200000.0,1029400000.0,1065900000.0,1060100000.0,5800000.0,11200000.0,29900000.0,14500000.0,-17100000.0,-125800000.0,-25100000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2012.0,Q1,2011-04-04,2011-07-03,2012-08-08 17:14:10+00:00,-12400000.0,,,41300000.0,,1600000.0,-142800000.0,17400000.0,,10900000.0,-43900000.0,187400000.0,,,1600000.0,10900000.0,-43900000.0,188200000.0,156800000.0,286500000.0,286900000.0,-400000.0,2000000.0,7100000.0,-2600000.0,-4400000.0,-28900000.0,-9200000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q4,2012-12-31,2013-03-31,,-527000000.0,532000000.0,20000000.0,68000000.0,,-20000000.0,22000000.0,52000000.0,-9000000.0,-49000000.0,-621000000.0,475000000.0,,-1000000.0,13000000.0,-49000000.0,-622000000.0,488000000.0,-203000000.0,417000000.0,418000000.0,-1000000.0,-33000000.0,15000000.0,24000000.0,-4000000.0,-118000000.0,-10000000.0,-93000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,FY,2012-04-02,2013-03-31,2015-05-28 14:55:04+00:00,-5065000000.0,532000000.0,20000000.0,214000000.0,31000000.0,-24000000.0,-166000000.0,129000000.0,3594000000.0,3492000000.0,-5343000000.0,1459000000.0,,-3000000.0,,3492000000.0,-5346000000.0,1459000000.0,-419000000.0,1430000000.0,1434000000.0,-4000000.0,-23000000.0,35000000.0,11000000.0,-17000000.0,-320000000.0,-156000000.0,-93000000.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q3TTM,2012-01-02,2012-12-30,,-4553300000.0,483000000.0,12000000.0,189800000.0,31000000.0,13500000.0,-181000000.0,124100000.0,3603000000.0,3588400000.0,-4804900000.0,1374700000.0,,-2500000.0,-23500000.0,3588400000.0,-4807400000.0,1351200000.0,145700000.0,1349800000.0,1355400000.0,-5600000.0,10500000.0,26600000.0,7800000.0,-17000000.0,-290400000.0,-148300000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q3,2012-10-01,2012-12-30,,-3108000000.0,,,53000000.0,,3000000.0,11000000.0,65000000.0,3158000000.0,3090000000.0,-3195000000.0,397000000.0,,-1000000.0,-4000000.0,3090000000.0,-3196000000.0,393000000.0,290000000.0,338000000.0,339000000.0,-1000000.0,-6000000.0,16000000.0,-9000000.0,-4000000.0,-78000000.0,-145000000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q3YTD,2012-04-02,2012-12-30,2014-02-06 16:32:57+00:00,-4538000000.0,,,146000000.0,31000000.0,-4000000.0,-188000000.0,77000000.0,3603000000.0,3541000000.0,-4722000000.0,984000000.0,,-2000000.0,-13000000.0,3541000000.0,-4724000000.0,971000000.0,-216000000.0,1013000000.0,1016000000.0,-3000000.0,10000000.0,20000000.0,-13000000.0,-13000000.0,-202000000.0,-146000000.0,0.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q2TTM,2011-10-03,2012-09-30,,-1585700000.0,483000000.0,12000000.0,179800000.0,31000000.0,5800000.0,-219000000.0,106400000.0,438400000.0,519000000.0,-1785700000.0,1288500000.0,,-3800000.0,-24900000.0,519000000.0,-1789500000.0,1262600000.0,-2100000.0,1319500000.0,1328500000.0,-9000000.0,-800000.0,23200000.0,18600000.0,-17300000.0,-249600000.0,-31700000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q2,2012-07-02,2012-09-30,,-582000000.0,,,47000000.0,31000000.0,10000000.0,-202000000.0,5000000.0,417000000.0,420000000.0,-607000000.0,185000000.0,,-1000000.0,-7000000.0,420000000.0,-608000000.0,178000000.0,,333000000.0,337000000.0,-4000000.0,3000000.0,2000000.0,8000000.0,-4000000.0,-64000000.0,,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q2YTD,2012-04-02,2012-09-30,2013-11-07 14:32:01+00:00,-1430000000.0,,,93000000.0,31000000.0,-7000000.0,-199000000.0,12000000.0,445000000.0,451000000.0,-1527000000.0,587000000.0,,-1000000.0,-9000000.0,451000000.0,-1528000000.0,578000000.0,-506000000.0,675000000.0,677000000.0,-2000000.0,16000000.0,4000000.0,-4000000.0,-9000000.0,-124000000.0,-1000000.0,0.0,0.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q1TTM,2011-07-04,2012-07-01,,-2259600000.0,483000000.0,12000000.0,174700000.0,,-30600000.0,-194200000.0,111600000.0,28000000.0,124100000.0,-2466100000.0,1278600000.0,,,-29600000.0,124100000.0,-2466100000.0,1249800000.0,-1122800000.0,1281500000.0,1285100000.0,-3600000.0,13000000.0,24900000.0,16600000.0,-17600000.0,-223100000.0,-22800000.0,,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2013.0,Q1,2012-04-02,2012-07-01,2013-08-08 14:03:08+00:00,-848000000.0,,,46000000.0,0.0,-17000000.0,3000000.0,7000000.0,28000000.0,31000000.0,-920000000.0,402000000.0,,,-2000000.0,31000000.0,-920000000.0,400000000.0,-506000000.0,342000000.0,340000000.0,2000000.0,13000000.0,2000000.0,-12000000.0,-5000000.0,-60000000.0,-1000000.0,0.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q4,2013-12-30,2014-03-30,,-153000000.0,624000000.0,80000000.0,76000000.0,,5000000.0,-77000000.0,46000000.0,-17000000.0,-199000000.0,-235000000.0,474000000.0,,-4000000.0,-17000000.0,-199000000.0,-239000000.0,457000000.0,24000000.0,486000000.0,482000000.0,4000000.0,-7000000.0,2000000.0,6000000.0,-4000000.0,-90000000.0,-32000000.0,-194000000.0,2000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,FY,2013-04-01,2014-03-30,2015-05-28 14:55:04+00:00,-1012000000.0,624000000.0,80000000.0,292000000.0,64000000.0,46000000.0,-200000000.0,114000000.0,0.0,-603000000.0,-1240000000.0,1882000000.0,,-4000000.0,,-603000000.0,-1244000000.0,1882000000.0,81000000.0,1784000000.0,1759000000.0,25000000.0,31000000.0,22000000.0,19000000.0,-18000000.0,-351000000.0,-234000000.0,-487000000.0,40000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q3TTM,2012-12-31,2013-12-29,,-1386000000.0,532000000.0,20000000.0,284000000.0,64000000.0,21000000.0,-101000000.0,120000000.0,8000000.0,-453000000.0,-1626000000.0,1883000000.0,,-1000000.0,30000000.0,-453000000.0,-1627000000.0,1913000000.0,-146000000.0,1715000000.0,1695000000.0,20000000.0,5000000.0,35000000.0,37000000.0,-18000000.0,-379000000.0,-212000000.0,-386000000.0,38000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q3,2013-09-30,2013-12-29,,-688000000.0,,,76000000.0,,9000000.0,203000000.0,48000000.0,17000000.0,110000000.0,-765000000.0,709000000.0,,,5000000.0,110000000.0,-765000000.0,714000000.0,68000000.0,435000000.0,432000000.0,3000000.0,-2000000.0,13000000.0,5000000.0,-5000000.0,-85000000.0,46000000.0,-9000000.0,3000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q3YTD,2013-04-01,2013-12-29,2015-02-05 17:16:41+00:00,-859000000.0,,,216000000.0,64000000.0,41000000.0,-123000000.0,68000000.0,17000000.0,-404000000.0,-1005000000.0,1408000000.0,,,17000000.0,-404000000.0,-1005000000.0,1425000000.0,57000000.0,1298000000.0,1277000000.0,21000000.0,38000000.0,20000000.0,13000000.0,-14000000.0,-261000000.0,-202000000.0,-293000000.0,38000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q2TTM,2012-10-01,2013-09-29,,-3806000000.0,532000000.0,20000000.0,261000000.0,64000000.0,15000000.0,-293000000.0,137000000.0,3149000000.0,2527000000.0,-4056000000.0,1571000000.0,,-2000000.0,21000000.0,2527000000.0,-4058000000.0,1592000000.0,76000000.0,1618000000.0,1602000000.0,16000000.0,1000000.0,38000000.0,23000000.0,-17000000.0,-372000000.0,-403000000.0,-377000000.0,35000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q2,2013-07-01,2013-09-29,,-169000000.0,,,70000000.0,,30000000.0,-302000000.0,4000000.0,,-46000000.0,-205000000.0,183000000.0,,,14000000.0,-46000000.0,-205000000.0,197000000.0,-24000000.0,425000000.0,419000000.0,6000000.0,-4000000.0,3000000.0,23000000.0,-5000000.0,-94000000.0,173000000.0,-221000000.0,35000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q2YTD,2013-04-01,2013-09-29,2014-11-06 14:37:37+00:00,-171000000.0,,,140000000.0,64000000.0,32000000.0,-326000000.0,20000000.0,,-514000000.0,-240000000.0,699000000.0,,,12000000.0,-514000000.0,-240000000.0,711000000.0,-11000000.0,863000000.0,845000000.0,18000000.0,40000000.0,7000000.0,8000000.0,-9000000.0,-176000000.0,-248000000.0,-284000000.0,35000000.0
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q1TTM,2012-07-02,2013-06-30,,-4219000000.0,532000000.0,20000000.0,238000000.0,95000000.0,-5000000.0,-193000000.0,138000000.0,3566000000.0,2993000000.0,-4458000000.0,1573000000.0,,-3000000.0,,2993000000.0,-4461000000.0,1573000000.0,100000000.0,1526000000.0,1520000000.0,6000000.0,8000000.0,37000000.0,8000000.0,-16000000.0,-342000000.0,-576000000.0,-156000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2014.0,Q1,2013-04-01,2013-06-30,2014-08-07 15:31:28+00:00,-2000000.0,,,70000000.0,64000000.0,2000000.0,-24000000.0,16000000.0,,-468000000.0,-35000000.0,516000000.0,,,-2000000.0,-468000000.0,-35000000.0,514000000.0,13000000.0,438000000.0,426000000.0,12000000.0,44000000.0,4000000.0,-15000000.0,-4000000.0,-82000000.0,-421000000.0,-63000000.0,
Precision Castparts Corp ,PCP,0XOOAY5P5J7Q734SEC89,79958,2015.0,Q4,2014-12-29,2015-03-29,,,651000000.0,66000000.0,86000000.0,,-34000000.0,-95000000.0,46000000.0,440000000.0,-238000000.0,-144000000.0,462000000.0,,,-4000000.0,-238000000.0,-144000000.0,460000000.0,44000000.0,137000000.0,151000000.0,-14000000.0,320000000.0,1000000.0,25000000.0,-4000000.0,-169000000.0,,-721000000.0,
