company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2011.0,Q1,,2011-03-26,2012-05-01 07:21:04+00:00,1008969000.0,990080000.0,1108437000.0,265781000.0,,494207000.0,0.0,1158028000.0,,2881000.0,62907000.0,41524000.0,657015000.0,1217192000.0,1138657000.0,518000.0,44363000.0,556998000.0,,,,,,,328154000.0,,,190969000.0,355979000.0,-640232000.0,91412000.0,4508053000.0,725844000.0,2892448000.0,2211699000.0,725844000.0,726362000.0,3425712000.0,4508053000.0,476948000.0,1214013000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2012.0,FY,,2012-12-29,2014-02-25 06:14:00+00:00,935000000.0,804000000.0,932000000.0,213000000.0,,671000000.0,0.0,1123000000.0,,5000000.0,64000000.0,17000000.0,485000000.0,1051000000.0,856000000.0,,33000000.0,429000000.0,3000000.0,,,,,,344000000.0,,,171000000.0,386000000.0,-616000000.0,174000000.0,4011000000.0,662000000.0,2697000000.0,2046000000.0,662000000.0,662000000.0,2963000000.0,4011000000.0,458000000.0,917000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2012.0,Q3,,2012-09-29,2013-11-05 16:01:56+00:00,867249000.0,833895000.0,960113000.0,213892000.0,,619532000.0,0.0,1129698000.0,,7088000.0,63983000.0,17272000.0,486039000.0,1004925000.0,871153000.0,95000.0,39923000.0,380852000.0,,,,,,,358021000.0,,,141146000.0,386401000.0,-608919000.0,185075000.0,3949850000.0,676938000.0,2599498000.0,2019525000.0,676938000.0,677033000.0,2886416000.0,3949850000.0,479199000.0,866891000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2012.0,Q2,,2012-06-30,2013-07-30 08:00:48+00:00,906103000.0,809353000.0,875005000.0,194829000.0,,422679000.0,0.0,1133955000.0,,7698000.0,61683000.0,32169000.0,639028000.0,1122007000.0,971930000.0,100000.0,41689000.0,391056000.0,,,,,,,341631000.0,,,154171000.0,378751000.0,-547007000.0,35527000.0,3957312000.0,724044000.0,2508210000.0,1824333000.0,724044000.0,724144000.0,2854417000.0,3957312000.0,477172000.0,1030084000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2012.0,Q1,,2012-03-31,2013-04-30 08:01:05+00:00,952812000.0,872839000.0,890908000.0,226851000.0,,488774000.0,0.0,1136254000.0,,12411000.0,63650000.0,34585000.0,642513000.0,1113128000.0,1021402000.0,213000.0,44776000.0,402920000.0,,,,,,,332295000.0,,,153700000.0,371851000.0,-489621000.0,35770000.0,4125149000.0,815751000.0,2628441000.0,1891901000.0,815751000.0,815964000.0,2937334000.0,4125149000.0,475306000.0,1045433000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2013.0,Q3,,2013-09-28,2013-11-05 16:01:56+00:00,841293000.0,798147000.0,944137000.0,259617000.0,,724741000.0,0.0,1091545000.0,,10600000.0,19431000.0,15010000.0,471259000.0,1034313000.0,796058000.0,,28582000.0,390133000.0,,,,,,,98912000.0,,,136578000.0,193201000.0,-516196000.0,23916000.0,3651772000.0,777233000.0,2693779000.0,1819946000.0,777233000.0,777233000.0,2681338000.0,3651772000.0,161935000.0,861392000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2013.0,Q2,,2013-06-29,2013-07-30 08:00:48+00:00,880629000.0,746645000.0,845751000.0,194429000.0,,471955000.0,0.0,1108937000.0,,7144000.0,63086000.0,15428000.0,475004000.0,1090915000.0,809965000.0,,31283000.0,409549000.0,,,,,,,353119000.0,,,165169000.0,386401000.0,-677096000.0,174550000.0,3747565000.0,568537000.0,2474684000.0,1908074000.0,568537000.0,568537000.0,2792627000.0,3747565000.0,462916000.0,884553000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2013.0,Q1,,2013-03-30,2013-04-30 08:01:05+00:00,833439000.0,763200000.0,844973000.0,200346000.0,,549263000.0,0.0,1115781000.0,,7164000.0,64235000.0,15982000.0,479820000.0,1014349000.0,821053000.0,115000.0,31215000.0,430479000.0,,,,,,,362052000.0,,,170298000.0,386401000.0,-622890000.0,173752000.0,3791647000.0,635504000.0,2497110000.0,1859328000.0,635504000.0,635619000.0,2769627000.0,3791647000.0,473484000.0,910299000.0,-57733000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2014.0,FY,,2014-12-27,2016-02-23 06:55:16+00:00,1340000000.0,1264000000.0,,107000000.0,,1071000000.0,0.0,2562000000.0,,4000000.0,391000000.0,72000000.0,1509000000.0,1638000000.0,963000000.0,,36000000.0,541000000.0,196000000.0,926000000.0,,1514000000.0,,,238000000.0,,,158000000.0,,-990000000.0,32000000.0,6757000000.0,1621000000.0,4131000000.0,2890000000.0,1621000000.0,1621000000.0,5136000000.0,6757000000.0,1663000000.0,2246000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2014.0,Q3,,2014-09-27,2014-11-04 06:54:02+00:00,1282000000.0,1308000000.0,,226000000.0,,965000000.0,0.0,2516000000.0,,,391000000.0,90000000.0,1524000000.0,1580000000.0,1007000000.0,1000000.0,35000000.0,611000000.0,115000000.0,931000000.0,,1439000000.0,,,237000000.0,,,236000000.0,,-906000000.0,30000000.0,6780000000.0,1778000000.0,4089000000.0,2751000000.0,1778000000.0,1779000000.0,5001000000.0,6780000000.0,1684000000.0,2250000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2014.0,Q2,,2014-06-28,2014-08-05 07:01:31+00:00,1279000000.0,1306000000.0,,280000000.0,,768000000.0,0.0,2505000000.0,,,390000000.0,101000000.0,1534000000.0,1653000000.0,1095000000.0,1000000.0,35000000.0,647000000.0,122000000.0,935000000.0,,1442000000.0,176000000.0,72000000.0,236000000.0,,,278000000.0,56000000.0,-936000000.0,29000000.0,6973000000.0,1791000000.0,4181000000.0,2822000000.0,1791000000.0,1792000000.0,5125000000.0,6973000000.0,1697000000.0,2303000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2014.0,Q1,,2014-03-29,2014-05-06 07:01:53+00:00,1284000000.0,1312000000.0,1335000000.0,273000000.0,,870000000.0,0.0,2492000000.0,,9000000.0,388000000.0,106000000.0,1539000000.0,1613000000.0,1161000000.0,1000000.0,36000000.0,673000000.0,160000000.0,940000000.0,,,160000000.0,58000000.0,235000000.0,,,290000000.0,55000000.0,-745000000.0,35000000.0,7111000000.0,1962000000.0,4245000000.0,2721000000.0,1962000000.0,1963000000.0,5093000000.0,7111000000.0,1705000000.0,2372000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,FY,,2015-12-26,2017-03-01 06:57:45+00:00,987000000.0,746000000.0,,30000000.0,,860000000.0,0.0,2613000000.0,,9000000.0,363000000.0,53000000.0,1447000000.0,1406000000.0,665000000.0,,11000000.0,421000000.0,182000000.0,905000000.0,,1074000000.0,956000000.0,622000000.0,203000000.0,182000000.0,46000000.0,92000000.0,,-982000000.0,51000000.0,6442000000.0,1603000000.0,4060000000.0,2743000000.0,1603000000.0,1603000000.0,4839000000.0,6442000000.0,1717000000.0,2096000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,Q3,,2015-09-26,2015-11-03 06:56:08+00:00,1241000000.0,1231000000.0,,34000000.0,,958000000.0,0.0,2601000000.0,,18000000.0,396000000.0,58000000.0,1467000000.0,1586000000.0,816000000.0,,21000000.0,580000000.0,180000000.0,910000000.0,,1337000000.0,,,233000000.0,,,250000000.0,,-997000000.0,56000000.0,6459000000.0,1580000000.0,4025000000.0,2652000000.0,1580000000.0,1580000000.0,4879000000.0,6459000000.0,1618000000.0,2227000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,Q2,,2015-06-27,2015-08-04 06:58:25+00:00,1225000000.0,1172000000.0,,56000000.0,,867000000.0,0.0,2588000000.0,,,397000000.0,63000000.0,1477000000.0,1554000000.0,842000000.0,,26000000.0,602000000.0,187000000.0,915000000.0,,1227000000.0,,,239000000.0,,,285000000.0,,-1003000000.0,59000000.0,6360000000.0,1583000000.0,3878000000.0,2511000000.0,1583000000.0,1583000000.0,4777000000.0,6360000000.0,1640000000.0,2266000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2015.0,Q1,,2015-03-28,2015-05-05 06:54:04+00:00,1251000000.0,1201000000.0,,53000000.0,,927000000.0,0.0,2572000000.0,,17000000.0,397000000.0,67000000.0,1492000000.0,1554000000.0,887000000.0,,27000000.0,607000000.0,188000000.0,921000000.0,,1319000000.0,,,240000000.0,,,327000000.0,,-945000000.0,52000000.0,6548000000.0,1622000000.0,4009000000.0,2639000000.0,1622000000.0,1622000000.0,4926000000.0,6548000000.0,1652000000.0,2287000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,FY,,2016-12-31,2018-02-28 06:57:49+00:00,893000000.0,687000000.0,,-129000000.0,,763000000.0,0.0,2624000000.0,,3000000.0,363000000.0,33000000.0,1156000000.0,1279000000.0,601000000.0,,466000000.0,361000000.0,140000000.0,885000000.0,,1002000000.0,142000000.0,104000000.0,219000000.0,,,102000000.0,,-453000000.0,29000000.0,5540000000.0,1852000000.0,2973000000.0,2031000000.0,1852000000.0,1852000000.0,3688000000.0,5540000000.0,1966000000.0,1657000000.0,-190000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q3,,2016-09-24,2016-11-02 06:57:03+00:00,886000000.0,718000000.0,,43000000.0,,801000000.0,0.0,2627000000.0,,,363000000.0,38000000.0,1163000000.0,1216000000.0,601000000.0,,377000000.0,368000000.0,179000000.0,890000000.0,,889000000.0,580000000.0,519000000.0,212000000.0,,,85000000.0,,-682000000.0,28000000.0,5881000000.0,1849000000.0,3400000000.0,2322000000.0,1849000000.0,1849000000.0,4032000000.0,5881000000.0,1880000000.0,1710000000.0,-139000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q2,,2016-06-25,2016-08-03 06:56:02+00:00,1145000000.0,1055000000.0,,41000000.0,,1118000000.0,0.0,2630000000.0,,7000000.0,378000000.0,47000000.0,1425000000.0,1560000000.0,750000000.0,,22000000.0,417000000.0,182000000.0,895000000.0,,1100000000.0,,,236000000.0,,,112000000.0,,-727000000.0,37000000.0,6173000000.0,1860000000.0,3845000000.0,2289000000.0,1860000000.0,1860000000.0,4313000000.0,6173000000.0,1578000000.0,2024000000.0,-84000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2016.0,Q1,,2016-03-26,2016-04-26 06:59:32+00:00,1132000000.0,1106000000.0,,36000000.0,,879000000.0,0.0,2620000000.0,,12000000.0,378000000.0,51000000.0,1437000000.0,1575000000.0,754000000.0,,24000000.0,438000000.0,183000000.0,900000000.0,,1134000000.0,,,231000000.0,,,136000000.0,,-937000000.0,37000000.0,6034000000.0,1661000000.0,3696000000.0,2315000000.0,1661000000.0,1661000000.0,4373000000.0,6034000000.0,1584000000.0,2058000000.0,-58000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,FY,,2017-12-30,2019-02-27 16:50:39+00:00,892000000.0,931000000.0,,-78000000.0,,622000000.0,0.0,2717000000.0,,5000000.0,851000000.0,448000000.0,1712000000.0,1093000000.0,725000000.0,,305000000.0,336000000.0,91000000.0,863000000.0,,986000000.0,139000000.0,67000000.0,260000000.0,,,86000000.0,18000000.0,-273000000.0,96000000.0,6323000000.0,2120000000.0,2871000000.0,2046000000.0,2120000000.0,2120000000.0,4185000000.0,6323000000.0,2727000000.0,2139000000.0,-246000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q3,,2017-09-30,2017-11-09 06:54:01+00:00,889000000.0,693000000.0,,-107000000.0,,788000000.0,0.0,2594000000.0,,1000000.0,379000000.0,34000000.0,1046000000.0,1110000000.0,627000000.0,,428000000.0,328000000.0,123000000.0,869000000.0,,883000000.0,141000000.0,68000000.0,228000000.0,,,100000000.0,,-221000000.0,17000000.0,5397000000.0,2042000000.0,2832000000.0,1858000000.0,2042000000.0,2042000000.0,3355000000.0,5397000000.0,1938000000.0,1497000000.0,-224000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q2,,2017-07-01,2017-08-09 06:54:57+00:00,873000000.0,652000000.0,,-106000000.0,,763000000.0,0.0,2602000000.0,,2000000.0,363000000.0,32000000.0,1134000000.0,1228000000.0,580000000.0,,425000000.0,338000000.0,138000000.0,874000000.0,,855000000.0,153000000.0,69000000.0,226000000.0,,,116000000.0,,-314000000.0,28000000.0,5412000000.0,1975000000.0,2912000000.0,1827000000.0,1975000000.0,1975000000.0,3437000000.0,5412000000.0,1920000000.0,1610000000.0,-207000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2017.0,Q1,,2017-04-01,2017-05-09 06:54:52+00:00,835000000.0,688000000.0,,-123000000.0,,744000000.0,0.0,2615000000.0,,3000000.0,363000000.0,32000000.0,1145000000.0,1179000000.0,586000000.0,,432000000.0,351000000.0,139000000.0,879000000.0,,888000000.0,183000000.0,92000000.0,219000000.0,,,130000000.0,,-338000000.0,28000000.0,5435000000.0,1954000000.0,2924000000.0,1846000000.0,1954000000.0,1954000000.0,3481000000.0,5435000000.0,1925000000.0,1635000000.0,-200000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,FY,,2018-12-29,2020-02-26 16:06:00+00:00,1110000000.0,,,-99000000.0,,658000000.0,0.0,2683000000.0,,2000000.0,914000000.0,422000000.0,1444000000.0,1065000000.0,763000000.0,,284000000.0,300000000.0,111000000.0,842000000.0,885000000.0,978000000.0,,,258000000.0,,,75000000.0,,-173000000.0,95000000.0,6166000000.0,2126000000.0,2683000000.0,2185000000.0,2126000000.0,2126000000.0,4040000000.0,6166000000.0,2720000000.0,1855000000.0,-285000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q3,,2018-09-29,2018-11-07 16:11:38+00:00,1085000000.0,950000000.0,,-65000000.0,,925000000.0,0.0,2690000000.0,,3000000.0,908000000.0,434000000.0,1646000000.0,1023000000.0,744000000.0,,272000000.0,318000000.0,83000000.0,847000000.0,,1048000000.0,0.0,0.0,257000000.0,,,112000000.0,,-160000000.0,92000000.0,6472000000.0,2197000000.0,3010000000.0,2228000000.0,2197000000.0,2197000000.0,4275000000.0,6472000000.0,2718000000.0,2047000000.0,-268000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q2,,2018-06-30,2018-08-07 16:10:50+00:00,1066000000.0,905000000.0,,-67000000.0,,747000000.0,0.0,2697000000.0,,4000000.0,881000000.0,438000000.0,1668000000.0,1122000000.0,722000000.0,,290000000.0,327000000.0,88000000.0,853000000.0,,953000000.0,0.0,0.0,259000000.0,,,142000000.0,,-220000000.0,97000000.0,6359000000.0,2156000000.0,2916000000.0,2120000000.0,2156000000.0,2156000000.0,4203000000.0,6359000000.0,2721000000.0,2083000000.0,-254000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2018.0,Q1,,2018-03-31,2018-05-09 06:54:55+00:00,969000000.0,942000000.0,,-64000000.0,,737000000.0,0.0,2703000000.0,,6000000.0,882000000.0,448000000.0,1688000000.0,1033000000.0,713000000.0,,295000000.0,331000000.0,90000000.0,858000000.0,,1011000000.0,98000000.0,27000000.0,266000000.0,,,118000000.0,18000000.0,-236000000.0,93000000.0,6390000000.0,2157000000.0,2928000000.0,2106000000.0,2157000000.0,2157000000.0,4215000000.0,6390000000.0,2749000000.0,2109000000.0,-246000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,FY,,2019-12-28,2020-05-06 16:03:00+00:00,1026000000.0,823000000.0,,-66000000.0,1208000000.0,698000000.0,0.0,2653000000.0,,8000000.0,944000000.0,388000000.0,575000000.0,1032000000.0,679000000.0,,183000000.0,176000000.0,85000000.0,,819000000.0,1219000000.0,,,1670000000.0,,,75000000.0,,-89000000.0,841000000.0,7311000000.0,2173000000.0,3447000000.0,3094000000.0,2173000000.0,2173000000.0,5138000000.0,7311000000.0,3185000000.0,2044000000.0,-325000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q3,,2019-09-28,2019-11-06 16:04:04+00:00,1037000000.0,919000000.0,,-92000000.0,1181000000.0,588000000.0,0.0,2659000000.0,,,938000000.0,395000000.0,593000000.0,1025000000.0,699000000.0,,220000000.0,175000000.0,111000000.0,,825000000.0,1277000000.0,,,1631000000.0,,,103000000.0,,-144000000.0,842000000.0,7343000000.0,2127000000.0,3460000000.0,3156000000.0,2127000000.0,2127000000.0,5216000000.0,7343000000.0,3184000000.0,2060000000.0,-296000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q2,,2019-06-29,2019-08-07 16:05:49+00:00,1089000000.0,901000000.0,,-83000000.0,1183000000.0,444000000.0,0.0,2665000000.0,,,939000000.0,406000000.0,618000000.0,1113000000.0,726000000.0,,253000000.0,178000000.0,111000000.0,,831000000.0,1255000000.0,,,1640000000.0,,,100000000.0,,-204000000.0,837000000.0,7353000000.0,2082000000.0,3389000000.0,3181000000.0,2082000000.0,2082000000.0,5271000000.0,7353000000.0,3238000000.0,2090000000.0,-296000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2019.0,Q1,,2019-03-30,2019-05-08 16:05:55+00:00,1098000000.0,944000000.0,,-88000000.0,1208000000.0,604000000.0,0.0,2670000000.0,,,922000000.0,409000000.0,632000000.0,1034000000.0,730000000.0,,244000000.0,181000000.0,111000000.0,,836000000.0,1294000000.0,,,1664000000.0,,,84000000.0,,-180000000.0,841000000.0,7471000000.0,2106000000.0,3502000000.0,3233000000.0,2106000000.0,2106000000.0,5365000000.0,7471000000.0,3239000000.0,2132000000.0,-296000000.0
Office Depot Inc,ODP,549300OI428NU7XTM839,800240,2020.0,Q1,,2020-03-28,2020-05-06 16:03:00+00:00,1006000000.0,850000000.0,,-108000000.0,1177000000.0,842000000.0,0.0,2643000000.0,,7000000.0,940000000.0,379000000.0,548000000.0,929000000.0,651000000.0,,160000000.0,167000000.0,82000000.0,,,1228000000.0,,,1624000000.0,,,79000000.0,,-45000000.0,104000000.0,6454000000.0,2135000000.0,2700000000.0,2345000000.0,2135000000.0,2135000000.0,4319000000.0,6454000000.0,3103000000.0,1974000000.0,-355000000.0
