company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q2,,2012-06-30,2012-08-02 16:23:50+00:00,15226000.0,102149000.0,69207000.0,-340000.0,262799000.0,0.0,655315000.0,59403000.0,,135827000.0,47901000.0,20475000.0,14623000.0,72207000.0,29853000.0,,2765000.0,14032000.0,33634000.0,1178000.0,-68680000.0,20752000.0,744163000.0,586295000.0,435135000.0,143836000.0,586295000.0,586295000.0,157868000.0,744163000.0,236821000.0,14032000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q1,,2012-03-31,2012-05-08 16:58:22+00:00,14640000.0,94441000.0,66538000.0,193000.0,224361000.0,0.0,619999000.0,54650000.0,,135827000.0,48876000.0,16804000.0,13434000.0,62912000.0,17612000.0,,2909000.0,11586000.0,33219000.0,4023000.0,-97170000.0,16018000.0,670436000.0,523022000.0,385496000.0,135828000.0,523022000.0,523022000.0,147414000.0,670436000.0,222028000.0,11586000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,FY,,2013-12-31,2015-02-26 17:12:02+00:00,17718000.0,113250000.0,80345000.0,294000.0,242953000.0,0.0,729586000.0,77275000.0,28636000.0,85362000.0,,101978000.0,13968000.0,75743000.0,15766000.0,,8622000.0,22839000.0,18829000.0,,-95910000.0,127040000.0,832147000.0,633970000.0,544676000.0,175338000.0,633970000.0,633970000.0,198177000.0,832147000.0,211728000.0,22839000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q3,,2013-09-30,2013-11-01 07:34:12+00:00,19157000.0,109179000.0,73714000.0,332000.0,175839000.0,0.0,713684000.0,70397000.0,,61745000.0,24362000.0,76836000.0,14662000.0,76552000.0,28822000.0,,8630000.0,20254000.0,34839000.0,,-138332000.0,147740000.0,759206000.0,575684000.0,482259000.0,163268000.0,575684000.0,575684000.0,183522000.0,759206000.0,200395000.0,20254000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q2,,2013-06-30,2013-08-02 16:08:53+00:00,21556000.0,112367000.0,75776000.0,-44000.0,164497000.0,0.0,693110000.0,63322000.0,,61713000.0,24975000.0,62885000.0,15704000.0,76932000.0,30622000.0,,4674000.0,23042000.0,35076000.0,516000.0,-172868000.0,113933000.0,703894000.0,520198000.0,442093000.0,160654000.0,520198000.0,520198000.0,183696000.0,703894000.0,184869000.0,23042000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q1,,2013-03-31,2013-05-03 17:08:40+00:00,19748000.0,108672000.0,64635000.0,151000.0,328745000.0,0.0,694342000.0,59472000.0,,58543000.0,25429000.0,10680000.0,15442000.0,72672000.0,28417000.0,,3173000.0,21272000.0,35989000.0,508000.0,-133375000.0,37975000.0,726245000.0,561118000.0,527331000.0,143855000.0,561118000.0,561118000.0,165127000.0,726245000.0,126242000.0,21272000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,FY,,2014-12-31,2016-02-25 17:25:10+00:00,23247000.0,129751000.0,87880000.0,-140000.0,199871000.0,0.0,783418000.0,90684000.0,37053000.0,82056000.0,,147892000.0,15928000.0,90125000.0,3099000.0,,7665000.0,33415000.0,19770000.0,,-30507000.0,254787000.0,987997000.0,752771000.0,657160000.0,201811000.0,752771000.0,752771000.0,235226000.0,987997000.0,240712000.0,33415000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q3,,2014-09-30,2014-10-30 16:32:33+00:00,24517000.0,130047000.0,86600000.0,60000.0,180676000.0,0.0,775531000.0,87443000.0,,82926000.0,,136017000.0,15983000.0,86447000.0,19714000.0,,7513000.0,27273000.0,44146000.0,,-53135000.0,244820000.0,948289000.0,722456000.0,615672000.0,198560000.0,722456000.0,722456000.0,225833000.0,948289000.0,246170000.0,27273000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q2,,2014-06-30,2014-07-31 17:24:34+00:00,20939000.0,131028000.0,81049000.0,508000.0,167471000.0,0.0,742894000.0,85125000.0,,83795000.0,,137148000.0,13115000.0,81312000.0,20456000.0,,8210000.0,22524000.0,44839000.0,,-67606000.0,198059000.0,885433000.0,675796000.0,554512000.0,187113000.0,675796000.0,675796000.0,209637000.0,885433000.0,249609000.0,22524000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q1,,2014-03-31,2014-05-01 17:18:00+00:00,18506000.0,126183000.0,71349000.0,442000.0,182766000.0,0.0,759776000.0,81000000.0,,84388000.0,,138929000.0,15840000.0,79093000.0,22739000.0,,8315000.0,18033000.0,43711000.0,,-63465000.0,183677000.0,885641000.0,696753000.0,552177000.0,170855000.0,696753000.0,696753000.0,188888000.0,885641000.0,254371000.0,18033000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,FY,,2015-12-31,2017-02-28 16:21:32+00:00,34354000.0,158550000.0,107765000.0,-980000.0,167714000.0,0.0,821515000.0,129553000.0,,79162000.0,,151370000.0,19465000.0,136473000.0,51416000.0,,8202000.0,39035000.0,26700000.0,,27391000.0,359581000.0,1158633000.0,847926000.0,732010000.0,271672000.0,847926000.0,847926000.0,310707000.0,1158633000.0,290150000.0,39035000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q3,,2015-09-30,2015-10-29 16:09:03+00:00,32599000.0,148395000.0,95914000.0,25000.0,174040000.0,0.0,810124000.0,115998000.0,30090000.0,79715000.0,,145246000.0,18939000.0,120738000.0,14542000.0,,7588000.0,36792000.0,29554000.0,,-11890000.0,310715000.0,1079562000.0,798259000.0,711733000.0,244511000.0,798259000.0,798259000.0,281303000.0,1079562000.0,247091000.0,36792000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q2,,2015-06-30,2015-07-30 17:23:01+00:00,29513000.0,146466000.0,91992000.0,-187000.0,161753000.0,0.0,775814000.0,101420000.0,29972000.0,80590000.0,,158161000.0,16415000.0,108029000.0,16014000.0,,7881000.0,35855000.0,26511000.0,,-5826000.0,276789000.0,1028581000.0,769801000.0,657906000.0,222925000.0,769801000.0,769801000.0,258780000.0,1028581000.0,262646000.0,35855000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q1,,2015-03-31,2015-04-30 21:40:21+00:00,24996000.0,138159000.0,81711000.0,-106000.0,189978000.0,0.0,789461000.0,93868000.0,29911000.0,81274000.0,,168171000.0,14572000.0,99764000.0,14630000.0,,7254000.0,34296000.0,29869000.0,,4179000.0,254823000.0,1028405000.0,793534000.0,657312000.0,200575000.0,793534000.0,793534000.0,234871000.0,1028405000.0,271329000.0,34296000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,FY,,2016-12-31,2018-02-28 16:03:20+00:00,28596000.0,247415000.0,134332000.0,-938000.0,389275000.0,0.0,864879000.0,191407000.0,,81998000.0,,104844000.0,27131000.0,175167000.0,67844000.0,,13320000.0,46427000.0,38176000.0,,131448000.0,250981000.0,1396151000.0,995389000.0,952978000.0,354335000.0,995389000.0,995389000.0,400762000.0,1396151000.0,268006000.0,46427000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q3,,2016-09-30,2016-11-08 16:47:15+00:00,33104000.0,244992000.0,132538000.0,-85000.0,419948000.0,0.0,854430000.0,177409000.0,,82987000.0,,109088000.0,26341000.0,172658000.0,68918000.0,,13474000.0,43532000.0,27469000.0,,117965000.0,193018000.0,1358893000.0,972310000.0,911768000.0,343051000.0,972310000.0,972310000.0,386583000.0,1358893000.0,274467000.0,43532000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q2,,2016-06-30,2016-08-04 16:03:13+00:00,30927000.0,192660000.0,107505000.0,428000.0,167706000.0,0.0,821823000.0,160557000.0,,83749000.0,,113158000.0,22992000.0,161685000.0,60051000.0,,7223000.0,42426000.0,37942000.0,,87607000.0,404107000.0,1251273000.0,909858000.0,825407000.0,298989000.0,909858000.0,909858000.0,341415000.0,1251273000.0,264181000.0,42426000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,Q1,,2016-03-31,2016-05-05 17:18:21+00:00,36258000.0,178000000.0,92723000.0,22000.0,154418000.0,0.0,824071000.0,145769000.0,,78606000.0,,132690000.0,22618000.0,148029000.0,57527000.0,,7705000.0,40780000.0,34307000.0,,67937000.0,393660000.0,1207560000.0,892030000.0,783003000.0,274750000.0,892030000.0,892030000.0,315530000.0,1207560000.0,276528000.0,40780000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,FY,,2017-12-31,2019-02-28 09:04:23+00:00,36776000.0,324189000.0,195562000.0,571000.0,449511000.0,0.0,886443000.0,267713000.0,,89068000.0,,94554000.0,31688000.0,348793000.0,49334000.0,,43893000.0,129670000.0,80948000.0,,267274000.0,272031000.0,1784009000.0,1154288000.0,1158367000.0,500051000.0,1154288000.0,1154288000.0,629721000.0,1784009000.0,276849000.0,129670000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q3,,2017-09-30,2017-11-02 16:47:22+00:00,45942000.0,321328000.0,173851000.0,788000.0,362613000.0,0.0,880053000.0,241576000.0,,90070000.0,,111717000.0,36941000.0,295901000.0,73532000.0,,25400000.0,54296000.0,63667000.0,,301117000.0,316454000.0,1697623000.0,1181958000.0,1101003000.0,461369000.0,1181958000.0,1181958000.0,515665000.0,1697623000.0,300719000.0,54296000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q2,,2017-06-30,2017-08-03 16:05:15+00:00,45953000.0,291694000.0,158838000.0,-156000.0,358182000.0,0.0,845568000.0,220005000.0,,91308000.0,,116343000.0,35133000.0,255539000.0,61783000.0,,22992000.0,48103000.0,74427000.0,,232876000.0,243786000.0,1551187000.0,1078288000.0,1003222000.0,424796000.0,1078288000.0,1078288000.0,472899000.0,1551187000.0,292426000.0,48103000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2017.0,Q1,,2017-03-31,2017-05-04 16:44:17+00:00,37028000.0,267128000.0,125631000.0,-1382000.0,261027000.0,0.0,850100000.0,202895000.0,,92447000.0,,142514000.0,35174000.0,231692000.0,60068000.0,,14405000.0,48864000.0,70279000.0,,196157000.0,284559000.0,1459293000.0,1044875000.0,918167000.0,365554000.0,1044875000.0,1044875000.0,414418000.0,1459293000.0,309434000.0,48864000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,FY,,2018-12-31,2020-02-28 16:17:53+00:00,64256000.0,439009000.0,234679000.0,-2774000.0,636899000.0,0.0,877522000.0,393138000.0,,81949000.0,,55025000.0,55641000.0,521329000.0,64689000.0,,26987000.0,107494000.0,72470000.0,,378143000.0,98460000.0,2052458000.0,1252891000.0,1302479000.0,692073000.0,1252891000.0,1252891000.0,799567000.0,2052458000.0,228650000.0,107494000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q3,,2018-09-30,2018-11-01 16:37:05+00:00,43065000.0,420276000.0,219035000.0,-728000.0,420860000.0,0.0,865279000.0,356109000.0,,83607000.0,,56091000.0,48858000.0,491630000.0,47435000.0,,25464000.0,117213000.0,149891000.0,,328432000.0,184297000.0,1928405000.0,1192983000.0,1224182000.0,618209000.0,1192983000.0,1192983000.0,735422000.0,1928405000.0,212597000.0,117213000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q2,,2018-06-30,2018-08-02 16:43:01+00:00,48744000.0,374371000.0,196754000.0,911000.0,547993000.0,0.0,844607000.0,321148000.0,,85307000.0,,57189000.0,47252000.0,447933000.0,45859000.0,,19302000.0,130984000.0,126754000.0,,373441000.0,164629000.0,1916589000.0,1218959000.0,1260999000.0,566646000.0,1218959000.0,1218959000.0,697630000.0,1916589000.0,207657000.0,130984000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2018.0,Q1,,2018-03-31,2018-05-03 17:29:13+00:00,41881000.0,361459000.0,180093000.0,1484000.0,498003000.0,0.0,858640000.0,296011000.0,,87629000.0,,63012000.0,35866000.0,400528000.0,45524000.0,,17233000.0,137286000.0,108708000.0,,267336000.0,164740000.0,1782731000.0,1127460000.0,1168776000.0,517985000.0,1127460000.0,1127460000.0,655271000.0,1782731000.0,213398000.0,137286000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,FY,,2019-12-31,2020-05-05 16:40:23+00:00,87250000.0,550291000.0,319958000.0,-688000.0,550425000.0,0.0,906945000.0,563762000.0,,75692000.0,,,112051000.0,631730000.0,64007000.0,,95854000.0,183563000.0,102450000.0,,439912000.0,318202000.0,2500702000.0,1346169000.0,1633419000.0,970970000.0,1346169000.0,1346169000.0,1154533000.0,2500702000.0,235553000.0,183563000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q3,,2019-09-30,2019-10-31 16:06:31+00:00,63300000.0,531816000.0,286132000.0,-1927000.0,490362000.0,0.0,892317000.0,520712000.0,,77012000.0,,0.0,94795000.0,606581000.0,63150000.0,,98058000.0,174687000.0,96595000.0,,415159000.0,292011000.0,2350380000.0,1305549000.0,1505579000.0,870144000.0,1305549000.0,1305549000.0,1044831000.0,2350380000.0,238220000.0,174687000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q2,,2019-06-30,2019-08-01 08:55:54+00:00,61950000.0,520094000.0,245634000.0,-1876000.0,423500000.0,0.0,874283000.0,481462000.0,,78852000.0,,44969000.0,81124000.0,599611000.0,59050000.0,,106161000.0,183289000.0,135234000.0,,501275000.0,297422000.0,2346017000.0,1373682000.0,1457374000.0,789046000.0,1373682000.0,1373682000.0,972335000.0,2346017000.0,289032000.0,183289000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2019.0,Q1,,2019-03-31,2019-05-02 17:12:00+00:00,62512000.0,479281000.0,252754000.0,-2281000.0,588001000.0,0.0,855964000.0,433518000.0,,80329000.0,,0.0,68489000.0,575267000.0,57151000.0,56100000.0,82570000.0,173842000.0,116833000.0,,402021000.0,186509000.0,2234430000.0,1255704000.0,1439113000.0,804884000.0,1255704000.0,1255704000.0,978726000.0,2234430000.0,220050000.0,173842000.0,0.0
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2020.0,Q1,,2020-03-31,2020-05-05 16:40:23+00:00,72690000.0,533004000.0,259459000.0,-193000.0,790696000.0,0.0,895139000.0,578537000.0,,73751000.0,,,120977000.0,663491000.0,1551141000.0,,99932000.0,201165000.0,131848000.0,,1958043000.0,0.0,3964840000.0,2852989000.0,1576525000.0,910686000.0,2852989000.0,2852989000.0,1111851000.0,3964840000.0,1724824000.0,201165000.0,0.0
