company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2010.0,Q3,2010-07-01,2010-09-30,,,1527000.0,2739000.0,221000.0,10906000.0,3694000.0,3654000.0,-10515000.0,35763000.0,3654000.0,-10515000.0,35763000.0,29123000.0,16815000.0,16815000.0,3776000.0,-40000.0,-1184000.0,-12742000.0,-3083000.0,,,,6494000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-05 14:01:57+00:00,,1400000.0,5955000.0,-250000.0,-2059000.0,7213000.0,6364000.0,1959000.0,61241000.0,6364000.0,1959000.0,61241000.0,69314000.0,47533000.0,47533000.0,8412000.0,-849000.0,-172000.0,,-8849000.0,,,,10980000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2010.0,Q2TTM,2009-07-01,2010-06-30,,,8965000.0,11180000.0,-317000.0,4212000.0,11125000.0,9351000.0,-1708000.0,106293000.0,9351000.0,-1708000.0,106293000.0,113619000.0,9083000.0,9083000.0,72853000.0,-1774000.0,-606000.0,-21951000.0,-12997000.0,,,,33846000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2010.0,Q2,2010-04-01,2010-06-30,,,-127000.0,3011000.0,-52000.0,1970000.0,1197000.0,1103000.0,1747000.0,42596000.0,1103000.0,1747000.0,42596000.0,45394000.0,32603000.0,32603000.0,5139000.0,-94000.0,74000.0,,-4319000.0,,,,5992000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 15:07:59+00:00,,1527000.0,2944000.0,-198000.0,-4029000.0,6016000.0,5261000.0,212000.0,18645000.0,5261000.0,212000.0,18645000.0,23920000.0,14930000.0,14930000.0,3273000.0,-755000.0,-246000.0,,-4530000.0,,,,4988000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q4,2011-10-01,2011-12-31,,-187588000.0,1357000.0,3013000.0,-75000.0,20875000.0,5619000.0,8840000.0,-12309000.0,41990000.0,8840000.0,-12309000.0,41990000.0,38446000.0,20449000.0,20449000.0,-3704000.0,10975000.0,183179000.0,,-9375000.0,,-7754000.0,,1475000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:18:39+00:00,-187588000.0,5365000.0,12112000.0,-93000.0,35930000.0,25501000.0,27241000.0,-211606000.0,130469000.0,27241000.0,-211606000.0,130469000.0,-53989000.0,66716000.0,66716000.0,10346000.0,9494000.0,-3931000.0,0.0,-30404000.0,,-7754000.0,,10317000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q3TTM,2010-10-01,2011-09-30,,,4708000.0,11791000.0,-128000.0,34108000.0,20797000.0,23090000.0,-206661000.0,121004000.0,23090000.0,-206661000.0,121004000.0,-62695000.0,56172000.0,56172000.0,14225000.0,2293000.0,-185899000.0,-5592000.0,-27128000.0,,,,11958000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 12:05:18+00:00,,4008000.0,9099000.0,-18000.0,15055000.0,19882000.0,18401000.0,-199297000.0,88479000.0,18401000.0,-199297000.0,88479000.0,-92435000.0,46267000.0,46267000.0,14050000.0,-1481000.0,-187110000.0,,-21029000.0,,,,8842000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q3,2011-07-01,2011-09-30,,,1833000.0,2990000.0,-95000.0,12555000.0,3334000.0,3273000.0,-11091000.0,41535000.0,3273000.0,-11091000.0,41535000.0,33622000.0,19264000.0,19264000.0,4893000.0,-61000.0,-567000.0,,-12507000.0,,,,1983000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q2TTM,2010-07-01,2011-06-30,,,4402000.0,11540000.0,188000.0,32459000.0,21157000.0,23471000.0,-206085000.0,115232000.0,23471000.0,-206085000.0,115232000.0,-67194000.0,53723000.0,53723000.0,13108000.0,2314000.0,-186516000.0,-18334000.0,-17704000.0,,,,16469000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-08 14:36:18+00:00,,2175000.0,6109000.0,77000.0,2500000.0,16548000.0,15128000.0,-188206000.0,46944000.0,15128000.0,-188206000.0,46944000.0,-126057000.0,27003000.0,27003000.0,9157000.0,-1420000.0,-186543000.0,,-8522000.0,,,,6859000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q2,2011-04-01,2011-06-30,,,1475000.0,3130000.0,-96000.0,8889000.0,11480000.0,11379000.0,-180980000.0,29696000.0,11379000.0,-180980000.0,29696000.0,-140001000.0,11162000.0,11162000.0,5040000.0,-101000.0,-178375000.0,,-5697000.0,,,,3092000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q1TTM,2010-04-01,2011-03-31,,,2800000.0,11421000.0,232000.0,25540000.0,10874000.0,13195000.0,-23358000.0,128132000.0,13195000.0,-23358000.0,128132000.0,118201000.0,75164000.0,75164000.0,13207000.0,2321000.0,-8067000.0,-18334000.0,-16326000.0,,,,19369000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 15:07:59+00:00,,700000.0,2979000.0,173000.0,-6389000.0,5068000.0,3749000.0,-7226000.0,17248000.0,3749000.0,-7226000.0,17248000.0,13944000.0,15841000.0,15841000.0,4117000.0,-1319000.0,-8168000.0,,-2825000.0,,,,3767000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q4,2012-10-01,2012-12-31,,,-3330000.0,8597000.0,-13000.0,13405000.0,2133000.0,-36614000.0,-12652000.0,50758000.0,-36614000.0,-12652000.0,50758000.0,1479000.0,9559000.0,9559000.0,22527000.0,-1340000.0,10000.0,-13649000.0,-6848000.0,,-37407000.0,,7835000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:12:02+00:00,0.0,,17811000.0,28000.0,11872000.0,42327000.0,10205000.0,-78300000.0,133778000.0,10205000.0,-78300000.0,133778000.0,65711000.0,58691000.0,58691000.0,45404000.0,15081000.0,2346000.0,-67511000.0,-38333000.0,,-47203000.0,,25198000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q3TTM,2011-10-01,2012-09-30,,-187588000.0,4687000.0,12227000.0,-34000.0,19342000.0,45813000.0,55659000.0,-77957000.0,125010000.0,55659000.0,-77957000.0,125010000.0,102678000.0,69581000.0,69581000.0,19173000.0,27396000.0,185515000.0,-53862000.0,-40860000.0,,-17550000.0,,18838000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-09 16:26:11+00:00,0.0,3330000.0,9214000.0,41000.0,-1533000.0,40194000.0,46819000.0,-65648000.0,83020000.0,46819000.0,-65648000.0,83020000.0,64232000.0,49132000.0,49132000.0,22877000.0,16421000.0,2336000.0,-53862000.0,-31485000.0,,-9796000.0,,17363000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q3,2012-07-01,2012-09-30,,,1084000.0,3309000.0,45000.0,7120000.0,16505000.0,10536000.0,-8738000.0,40265000.0,10536000.0,-8738000.0,40265000.0,42108000.0,-344000.0,-344000.0,29096000.0,1303000.0,-387000.0,-10005000.0,-5707000.0,,-7272000.0,,7361000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q2TTM,2011-07-01,2012-06-30,,-187588000.0,5436000.0,11908000.0,-174000.0,24777000.0,32642000.0,48396000.0,-80310000.0,126280000.0,48396000.0,-80310000.0,126280000.0,94192000.0,89189000.0,89189000.0,-5030000.0,26032000.0,185335000.0,-43857000.0,-47660000.0,,-10278000.0,,13460000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-02 16:23:50+00:00,0.0,2246000.0,5905000.0,-4000.0,-8653000.0,23689000.0,36283000.0,-56910000.0,42755000.0,36283000.0,-56910000.0,42755000.0,22124000.0,49476000.0,49476000.0,-6219000.0,15118000.0,2723000.0,-43857000.0,-25778000.0,,-2524000.0,,10002000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q2,2012-04-01,2012-06-30,,,1100000.0,3152000.0,-13000.0,5602000.0,13509000.0,30035000.0,-18915000.0,27383000.0,30035000.0,-18915000.0,27331000.0,38438000.0,28492000.0,28492000.0,-10963000.0,19050000.0,30910000.0,-43857000.0,-13219000.0,,-2524000.0,,7251000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q1TTM,2011-04-01,2012-03-31,,-187588000.0,5811000.0,11886000.0,-257000.0,28064000.0,30613000.0,29740000.0,-242375000.0,128593000.0,29740000.0,-242375000.0,128645000.0,-84247000.0,71859000.0,71859000.0,10973000.0,6881000.0,-23950000.0,,-40138000.0,,-7754000.0,,9301000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2012.0,Q1,2012-01-01,2012-03-31,2012-05-08 16:58:22+00:00,,1146000.0,2753000.0,9000.0,-14255000.0,10180000.0,6248000.0,-37995000.0,15372000.0,6248000.0,-37995000.0,15424000.0,-16314000.0,20984000.0,20984000.0,4744000.0,-3932000.0,-28187000.0,,-12559000.0,,,,2751000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q4,2013-10-01,2013-12-31,,,,4178000.0,16000.0,17652000.0,5905000.0,10731000.0,-10745000.0,67112000.0,10731000.0,-10745000.0,67112000.0,67114000.0,42421000.0,42421000.0,2861000.0,4822000.0,-64000.0,-89927000.0,-4240000.0,6000.0,-2000.0,,83486000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 17:12:02+00:00,-7652000.0,,16825000.0,-504000.0,34366000.0,34196000.0,-38171000.0,-210734000.0,185976000.0,-38171000.0,-210734000.0,185976000.0,-63433000.0,64295000.0,64295000.0,70490000.0,22740000.0,-2411000.0,-303917000.0,-19412000.0,,-95107000.0,,122658000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q3TTM,2012-10-01,2013-09-30,,-7652000.0,-3330000.0,21244000.0,-533000.0,30119000.0,30424000.0,-85516000.0,-212641000.0,169622000.0,-85516000.0,-212641000.0,169622000.0,-129068000.0,31433000.0,31433000.0,90156000.0,16578000.0,-2337000.0,-227639000.0,-22020000.0,-6000.0,-132512000.0,,47007000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-01 07:34:12+00:00,-7652000.0,,12647000.0,-520000.0,16714000.0,28291000.0,-48902000.0,-199989000.0,118864000.0,-48902000.0,-199989000.0,118864000.0,-130547000.0,21874000.0,21874000.0,67629000.0,17918000.0,-2347000.0,-213990000.0,-15172000.0,-6000.0,-95105000.0,,39172000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q3,2013-07-01,2013-09-30,,,-1702000.0,5560000.0,-573000.0,13377000.0,7163000.0,12994000.0,-56217000.0,55138000.0,12994000.0,-56217000.0,55138000.0,11342000.0,34537000.0,34537000.0,3366000.0,5821000.0,-3262000.0,-63184000.0,-5783000.0,7000.0,3000.0,,16012000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q2TTM,2012-07-01,2013-06-30,,-7652000.0,-544000.0,18993000.0,85000.0,23862000.0,39766000.0,-87974000.0,-165162000.0,154749000.0,-87974000.0,-165162000.0,154749000.0,-98302000.0,-3448000.0,-3448000.0,115886000.0,12060000.0,538000.0,-174460000.0,-21944000.0,-13000.0,-139787000.0,,38356000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-02 16:08:53+00:00,-7652000.0,1702000.0,7087000.0,53000.0,3337000.0,21128000.0,-61896000.0,-143772000.0,63726000.0,-61896000.0,-143772000.0,63726000.0,-141889000.0,-12663000.0,-12663000.0,64263000.0,12097000.0,915000.0,-150806000.0,-9389000.0,-13000.0,-95108000.0,,23160000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q2,2013-04-01,2013-06-30,,-7652000.0,613000.0,3232000.0,90000.0,20358000.0,7860000.0,-77319000.0,-140327000.0,53308000.0,-77319000.0,-140327000.0,53308000.0,-164248000.0,29320000.0,29320000.0,-215000.0,7499000.0,-164000.0,-147524000.0,-3781000.0,-8000.0,-92670000.0,,18794000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-57000.0,18913000.0,-18000.0,9106000.0,45415000.0,19380000.0,-43750000.0,128824000.0,19380000.0,-43750000.0,128772000.0,104384000.0,-4276000.0,-4276000.0,105138000.0,23611000.0,31612000.0,-70793000.0,-31382000.0,-5000.0,-49641000.0,,26813000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2013.0,Q1,2013-01-01,2013-03-31,2013-05-03 17:08:40+00:00,,1089000.0,3855000.0,-37000.0,-17021000.0,13268000.0,15423000.0,-3445000.0,10418000.0,15423000.0,-3445000.0,10418000.0,22359000.0,-41983000.0,-41983000.0,64478000.0,4598000.0,1079000.0,-3282000.0,-5608000.0,-5000.0,-2438000.0,,4366000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:21:32+00:00,0.0,,17856000.0,-1934000.0,13282000.0,18028000.0,-66420000.0,-201627000.0,226899000.0,-66420000.0,-201627000.0,226899000.0,-43082000.0,145832000.0,145832000.0,49929000.0,13785000.0,-183000.0,-437152000.0,-24092000.0,,-98233000.0,,259800000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q4,2014-10-01,2014-12-31,,,,4387000.0,-2654000.0,-4423000.0,655000.0,-19502000.0,-30254000.0,71605000.0,-19502000.0,-30254000.0,71605000.0,19195000.0,39541000.0,39541000.0,32100000.0,659000.0,-1000.0,-86541000.0,-7135000.0,,-20816000.0,,63423000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,17647000.0,736000.0,35357000.0,23278000.0,-36187000.0,-182118000.0,222406000.0,-36187000.0,-182118000.0,222406000.0,4837000.0,148712000.0,148712000.0,20690000.0,17948000.0,-246000.0,-440538000.0,-21197000.0,6000.0,-77419000.0,,279863000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:09:03+00:00,,,13469000.0,720000.0,17705000.0,17373000.0,-46918000.0,-171373000.0,155294000.0,-46918000.0,-171373000.0,155294000.0,-62277000.0,106291000.0,106291000.0,17829000.0,13126000.0,-182000.0,-350611000.0,-16957000.0,,-77417000.0,,196377000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q3,2014-07-01,2014-09-30,,,,4339000.0,475000.0,15528000.0,4751000.0,-1051000.0,-53790000.0,67571000.0,-1051000.0,-53790000.0,67571000.0,13205000.0,38247000.0,38247000.0,9457000.0,22615000.0,-49000.0,-118433000.0,-6997000.0,,-28417000.0,,71689000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-1702000.0,18868000.0,-312000.0,33206000.0,25690000.0,-22142000.0,-184545000.0,209973000.0,-22142000.0,-184545000.0,209973000.0,2974000.0,145002000.0,145002000.0,14599000.0,1154000.0,-3459000.0,-385289000.0,-19983000.0,13000.0,-48999000.0,,224186000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 17:23:01+00:00,,,9130000.0,245000.0,2177000.0,12622000.0,-45867000.0,-117583000.0,87723000.0,-45867000.0,-117583000.0,87723000.0,-75482000.0,68044000.0,68044000.0,8372000.0,-9489000.0,-133000.0,-232178000.0,-9960000.0,,-49000000.0,,124688000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q2,2014-04-01,2014-06-30,,,,4354000.0,139000.0,18945000.0,676000.0,-66928000.0,-18236000.0,69730000.0,-66928000.0,-18236000.0,69730000.0,-15295000.0,35600000.0,35600000.0,10831000.0,-18604000.0,,-74259000.0,-4964000.0,,-49000000.0,,60987000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q1TTM,2013-04-01,2014-03-31,,-7652000.0,-1089000.0,17746000.0,-361000.0,34619000.0,32874000.0,-32533000.0,-306636000.0,193551000.0,-32533000.0,-306636000.0,193551000.0,-145979000.0,138722000.0,138722000.0,3553000.0,27257000.0,-3623000.0,-458554000.0,-18800000.0,5000.0,-92669000.0,,181993000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 21:40:21+00:00,,,4776000.0,106000.0,-16768000.0,11946000.0,21061000.0,-99347000.0,17993000.0,21061000.0,-99347000.0,17993000.0,-60187000.0,32444000.0,32444000.0,-2459000.0,9115000.0,-133000.0,-157919000.0,-4996000.0,,0.0,,63701000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:03:20+00:00,0.0,,18004000.0,-3007000.0,9403000.0,11325000.0,-100770000.0,-166361000.0,237997000.0,-100786000.0,-166361000.0,237997000.0,-32157000.0,144020000.0,144020000.0,66570000.0,-10304000.0,46000.0,-447092000.0,-53451000.0,,-101791000.0,,334136000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q4,2015-10-01,2015-12-31,,,,4863000.0,-114000.0,7432000.0,766000.0,-11815000.0,-73736000.0,79355000.0,-11831000.0,-73736000.0,79355000.0,-6326000.0,48877000.0,48877000.0,18183000.0,-1393000.0,,-140154000.0,-16788000.0,,-11188000.0,,83206000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 16:47:15+00:00,0.0,,13141000.0,-2893000.0,1971000.0,10559000.0,-88955000.0,-92625000.0,158642000.0,-88955000.0,-92625000.0,158642000.0,-25831000.0,95143000.0,95143000.0,48387000.0,-8911000.0,46000.0,-306938000.0,-36663000.0,,-90603000.0,,250930000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,17528000.0,-5547000.0,-2452000.0,11214000.0,-108457000.0,-122879000.0,230247000.0,-108457000.0,-122879000.0,230247000.0,-6636000.0,134684000.0,134684000.0,80487000.0,-8252000.0,45000.0,-393479000.0,-43798000.0,,-111419000.0,,314353000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q3,2015-07-01,2015-09-30,,,,4503000.0,-1439000.0,10187000.0,4523000.0,-14028000.0,-32303000.0,60057000.0,-14028000.0,-32303000.0,60057000.0,12287000.0,27616000.0,27616000.0,17751000.0,21271000.0,,-111539000.0,-10491000.0,,-39822000.0,,89727000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:03:13+00:00,,,8638000.0,-1454000.0,-8216000.0,6036000.0,-74927000.0,-60322000.0,98585000.0,-74927000.0,-60322000.0,98585000.0,-38118000.0,67527000.0,67527000.0,30636000.0,-30182000.0,46000.0,-195399000.0,-26172000.0,,-50781000.0,,161203000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,17364000.0,-3633000.0,2889000.0,11442000.0,-95480000.0,-144366000.0,237761000.0,-95480000.0,-144366000.0,237761000.0,-5718000.0,145315000.0,145315000.0,72193000.0,-6908000.0,-4000.0,-400373000.0,-40304000.0,,-100014000.0,,296315000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q2,2015-04-01,2015-06-30,,,,4330000.0,326000.0,10886000.0,1484000.0,-67830000.0,-23661000.0,62940000.0,-67830000.0,-23661000.0,62940000.0,-28225000.0,31350000.0,31350000.0,16374000.0,-20314000.0,,-81891000.0,-10560000.0,,-49000000.0,,68790000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:18:21+00:00,,,4308000.0,-1780000.0,-19102000.0,4552000.0,-7097000.0,-36661000.0,35645000.0,-7097000.0,-36661000.0,35645000.0,-9893000.0,36177000.0,36177000.0,14262000.0,-9868000.0,46000.0,-113508000.0,-15612000.0,,-1781000.0,,92413000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,17388000.0,-3820000.0,10948000.0,10634000.0,-94578000.0,-138941000.0,244551000.0,-94578000.0,-138941000.0,244551000.0,7212000.0,149565000.0,149565000.0,66650000.0,-5198000.0,-4000.0,-392741000.0,-34708000.0,,-100014000.0,,288512000.0,
Align Technology Inc,ALGN,549300N5YSE0U3LCP840,1097149,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 09:04:23+00:00,-46745000.0,,24002000.0,-3374000.0,-33008000.0,13778000.0,-95524000.0,73028000.0,247654000.0,-95524000.0,73028000.0,247654000.0,221784000.0,189682000.0,189682000.0,66978000.0,-13084000.0,-8031000.0,-405612000.0,-70576000.0,,-96218000.0,,603992000.0,
