company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
American Water Works Company Inc,AWK,,1410636,2012.0,Q2,,2012-06-30,2012-08-02 16:54:52+00:00,183908000.0,349589000.0,,,-93890000.0,352550000.0,,12919000.0,0.0,6200357000.0,5822000.0,39122000.0,,1207572000.0,,,5203133000.0,31712000.0,11387311000.0,4547000.0,377769000.0,1462869000.0,625840000.0,63195000.0,44439000.0,255267000.0,0.0,57406000.0,1198401000.0,1027386000.0,13103000.0,98698000.0,-1785039000.0,482261000.0,14412761000.0,4321428000.0,606374000.0,1017964000.0,4321428000.0,4325975000.0,10067511000.0,14412761000.0,2419076000.0,9049547000.0,19275000.0,
American Water Works Company Inc,AWK,,1410636,2012.0,Q1,,2012-03-31,2012-05-02 16:57:38+00:00,162414000.0,268483000.0,,,-95549000.0,332110000.0,,9502000.0,0.0,6194188000.0,2625000.0,59137000.0,,1195069000.0,,,5350514000.0,30355000.0,11139499000.0,4547000.0,384182000.0,1361378000.0,627744000.0,63235000.0,49986000.0,208982000.0,137505000.0,135818000.0,1146166000.0,1013406000.0,17896000.0,27418000.0,-1847750000.0,177338000.0,14087739000.0,4250889000.0,589109000.0,743689000.0,4250889000.0,4255436000.0,9813023000.0,14087739000.0,2359131000.0,9069334000.0,19280000.0,
American Water Works Company Inc,AWK,,1410636,2013.0,FY,,2013-12-31,2015-02-24 18:40:19+00:00,264115000.0,457651000.0,,,-34635000.0,373319000.0,,26964000.0,0.0,6263180000.0,23500000.0,32166000.0,,1207764000.0,,,5212881000.0,32973000.0,12388354000.0,,375729000.0,1867105000.0,196961000.0,,-5547000.0,238860000.0,7761000.0,55911000.0,919463000.0,1081633000.0,754000.0,28505000.0,-1495698000.0,644481000.0,15088142000.0,4727804000.0,571807000.0,1235533000.0,4744981000.0,4727804000.0,10343161000.0,15088142000.0,2127981000.0,9107628000.0,17177000.0,-5043000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q3,,2013-09-30,2013-11-06 17:31:08+00:00,209768000.0,498653000.0,,,-109901000.0,380757000.0,,32454000.0,0.0,6253067000.0,15107000.0,46268000.0,,1207741000.0,,,5174077000.0,35053000.0,12112567000.0,0.0,372484000.0,1771113000.0,685668000.0,,6524000.0,281050000.0,,101291000.0,1294164000.0,1052307000.0,754000.0,25429000.0,-1505191000.0,503096000.0,15228446000.0,4632932000.0,613220000.0,1141473000.0,4632932000.0,4632932000.0,10577879000.0,15228446000.0,2502659000.0,9436406000.0,17635000.0,-5043000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q2,,2013-06-30,2013-08-07 17:23:39+00:00,178418000.0,459296000.0,,,-112468000.0,375432000.0,,20366000.0,0.0,6245630000.0,9822000.0,37431000.0,,1207336000.0,,,5180682000.0,33819000.0,11927870000.0,0.0,378807000.0,1666854000.0,688001000.0,,2817000.0,198600000.0,,54531000.0,1283420000.0,1048525000.0,12911000.0,19720000.0,-1555993000.0,580326000.0,14977377000.0,4572126000.0,545840000.0,1049306000.0,4572126000.0,4572126000.0,10387607000.0,14977377000.0,2503667000.0,9338301000.0,17644000.0,-5043000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q1,,2013-03-31,2013-05-07 17:09:17+00:00,166723000.0,379018000.0,,,-114286000.0,370340000.0,,21181000.0,0.0,6234592000.0,13137000.0,51152000.0,,1207161000.0,,,5184943000.0,31150000.0,11792935000.0,1720000.0,379280000.0,1545941000.0,701881000.0,,15741000.0,189646000.0,,101101000.0,1270024000.0,1101185000.0,7246000.0,31623000.0,-1607321000.0,449710000.0,14769216000.0,4507942000.0,491850000.0,958332000.0,4507942000.0,4509662000.0,10241902000.0,14769216000.0,2484431000.0,9283570000.0,17652000.0,-5043000.0
American Water Works Company Inc,AWK,,1410636,2014.0,FY,,2014-12-31,2016-02-24 20:10:46+00:00,100000000.0,453000000.0,395000000.0,4240000000.0,-82000000.0,392000000.0,,23000000.0,0.0,6304000000.0,,25000000.0,,1208000000.0,17269000000.0,,5427000000.0,37000000.0,13029000000.0,,368000000.0,2059000000.0,509000000.0,,48000000.0,153000000.0,,57000000.0,1226000000.0,1112000000.0,,14000000.0,-1296000000.0,511000000.0,16038000000.0,4915000000.0,575000000.0,1241000000.0,4915000000.0,4915000000.0,11108000000.0,16038000000.0,2434000000.0,9867000000.0,15000000.0,-11000000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q3,,2014-09-30,2014-11-05 16:59:32+00:00,260713000.0,511310000.0,,,-35942000.0,385288000.0,,74128000.0,0.0,6298980000.0,113859000.0,46945000.0,,1208065000.0,,,5540648000.0,37203000.0,12799358000.0,,368827000.0,2143861000.0,178364000.0,,-5835000.0,282988000.0,6256000.0,98729000.0,934020000.0,1104114000.0,17243000.0,20040000.0,-1333164000.0,369560000.0,15715647000.0,4919652000.0,756961000.0,1058935000.0,4935610000.0,4919652000.0,10780037000.0,15715647000.0,2159328000.0,9721102000.0,15958000.0,-10222000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q2,,2014-06-30,2014-08-06 17:08:51+00:00,192441000.0,502361000.0,,,-34671000.0,382511000.0,,32133000.0,0.0,6292193000.0,125434000.0,37579000.0,,1208065000.0,,,5217544000.0,36845000.0,12582511000.0,,370123000.0,2053194000.0,187034000.0,,-10675000.0,231878000.0,,55545000.0,908589000.0,1092040000.0,19647000.0,21537000.0,-1374174000.0,717468000.0,15426447000.0,4873126000.0,707635000.0,1234911000.0,4889090000.0,4873126000.0,10537357000.0,15426447000.0,2136301000.0,9302446000.0,15964000.0,-10222000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q1,,2014-03-31,2014-05-07 16:43:25+00:00,183839000.0,452575000.0,,,-35151000.0,380398000.0,,30755000.0,0.0,6274067000.0,144933000.0,54129000.0,,1208065000.0,,,5208668000.0,35242000.0,12469981000.0,,370938000.0,2023732000.0,191727000.0,,-4096000.0,212948000.0,,93655000.0,907869000.0,1084601000.0,912000.0,28585000.0,-1427809000.0,653128000.0,15274821000.0,4801087000.0,687994000.0,1197699000.0,4817058000.0,4801087000.0,10457763000.0,15274821000.0,2116846000.0,9260064000.0,15971000.0,-10020000.0
American Water Works Company Inc,AWK,,1410636,2015.0,FY,,2015-12-31,2017-02-21 16:32:56+00:00,126000000.0,522000000.0,493000000.0,4571000000.0,-88000000.0,402000000.0,,45000000.0,0.0,6353000000.0,,26000000.0,,1302000000.0,18504000000.0,,5862000000.0,38000000.0,13933000000.0,,349000000.0,2334000000.0,511000000.0,,31000000.0,144000000.0,,62000000.0,1349000000.0,1189000000.0,,21000000.0,-1073000000.0,682000000.0,17241000000.0,5049000000.0,657000000.0,1533000000.0,5049000000.0,5049000000.0,12180000000.0,17241000000.0,2651000000.0,10647000000.0,,-143000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q3,,2015-09-30,2015-11-04 17:22:52+00:00,281291000.0,631263000.0,,,-79175000.0,395313000.0,,75224000.0,0.0,6350416000.0,115889000.0,46336000.0,,1312888000.0,,,5940615000.0,37965000.0,13605510000.0,,349591000.0,2399857000.0,507619000.0,,-4812000.0,338755000.0,,97038000.0,1299072000.0,1167053000.0,8694000.0,23480000.0,-1049665000.0,401967000.0,17105173000.0,5165452000.0,879009000.0,1165387000.0,5165452000.0,5165452000.0,11925435000.0,17105173000.0,2620654000.0,10760048000.0,14286000.0,-56124000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q2,,2015-06-30,2015-08-05 16:32:03+00:00,283570000.0,546542000.0,,,-80053000.0,395549000.0,,144752000.0,0.0,6325840000.0,133634000.0,41141000.0,,1209841000.0,,,5433239000.0,38332000.0,13357981000.0,,359498000.0,2308408000.0,509132000.0,,5987000.0,248541000.0,,55992000.0,1265702000.0,1146637000.0,8723000.0,20838000.0,-1162346000.0,882944000.0,16732332000.0,5053390000.0,890085000.0,1512188000.0,5067681000.0,5053390000.0,11664651000.0,16732332000.0,2484266000.0,10152463000.0,14291000.0,-30051000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q1,,2015-03-31,2015-05-06 17:22:08+00:00,203409000.0,489315000.0,,,-81503000.0,386317000.0,,24294000.0,0.0,6315041000.0,127853000.0,55714000.0,,1208043000.0,,,5428901000.0,38622000.0,13098567000.0,,362722000.0,2224357000.0,509133000.0,,27908000.0,267811000.0,,94934000.0,1219106000.0,1117319000.0,8796000.0,21027000.0,-1224008000.0,605680000.0,16263531000.0,4992938000.0,729019000.0,1227548000.0,5007234000.0,4992938000.0,11256297000.0,16263531000.0,2435945000.0,10028749000.0,14296000.0,-16592000.0
American Water Works Company Inc,AWK,,1410636,2016.0,FY,,2016-12-31,2018-02-20 16:33:54+00:00,154000000.0,532000000.0,609000000.0,4962000000.0,-86000000.0,403000000.0,,75000000.0,0.0,6390000000.0,,31000000.0,,1345000000.0,19954000000.0,,5749000000.0,39000000.0,14992000000.0,,300000000.0,2619000000.0,506000000.0,,118000000.0,112000000.0,,63000000.0,1361000000.0,1285000000.0,,20000000.0,-873000000.0,1423000000.0,18482000000.0,5218000000.0,784000000.0,2392000000.0,5218000000.0,5218000000.0,13254000000.0,18482000000.0,2706000000.0,10862000000.0,,-213000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q3,,2016-09-30,2016-11-02 16:31:41+00:00,135000000.0,587000000.0,530000000.0,4817000000.0,-99000000.0,403000000.0,,46000000.0,0.0,6390000000.0,,45000000.0,,1313000000.0,19376000000.0,,5842000000.0,40000000.0,14559000000.0,,300000000.0,2547000000.0,414000000.0,,105000000.0,118000000.0,,96000000.0,1298000000.0,1288000000.0,,23000000.0,-839000000.0,1004000000.0,17971000000.0,5238000000.0,801000000.0,1928000000.0,5238000000.0,5238000000.0,12722000000.0,17971000000.0,2611000000.0,10794000000.0,,-214000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q2,,2016-06-30,2016-08-03 16:33:26+00:00,148000000.0,526000000.0,377000000.0,4741000000.0,-96000000.0,406000000.0,,52000000.0,0.0,6384000000.0,,39000000.0,,1313000000.0,19058000000.0,,5850000000.0,42000000.0,14317000000.0,,309000000.0,2453000000.0,508000000.0,,48000000.0,111000000.0,,61000000.0,1385000000.0,1276000000.0,,23000000.0,-921000000.0,1004000000.0,17706000000.0,5153000000.0,691000000.0,1740000000.0,5153000000.0,5153000000.0,12542000000.0,17706000000.0,2698000000.0,10802000000.0,,-214000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q1,,2016-03-31,2016-05-04 17:08:27+00:00,116000000.0,467000000.0,368000000.0,4647000000.0,-87000000.0,407000000.0,,66000000.0,0.0,6370000000.0,,58000000.0,,1313000000.0,18745000000.0,,5850000000.0,41000000.0,14098000000.0,,352000000.0,2381000000.0,510000000.0,,42000000.0,83000000.0,,96000000.0,1368000000.0,1210000000.0,,22000000.0,-991000000.0,893000000.0,17417000000.0,5082000000.0,638000000.0,1614000000.0,5082000000.0,5082000000.0,12324000000.0,17417000000.0,2681000000.0,10710000000.0,11000000.0,-210000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,FY,,2017-12-31,2019-02-19 16:32:26+00:00,195000000.0,484000000.0,630000000.0,5470000000.0,-79000000.0,1664000000.0,,55000000.0,0.0,6434000000.0,,33000000.0,0.0,1379000000.0,21716000000.0,9000000.0,6490000000.0,41000000.0,16246000000.0,,271000000.0,1573000000.0,424000000.0,,113000000.0,167000000.0,,73000000.0,1128000000.0,1342000000.0,,27000000.0,-723000000.0,1227000000.0,19482000000.0,5385000000.0,720000000.0,2325000000.0,5385000000.0,5385000000.0,14089000000.0,19482000000.0,2516000000.0,11764000000.0,,-247000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q3,,2017-09-30,2017-11-01 16:31:24+00:00,144000000.0,546000000.0,498000000.0,5265000000.0,-87000000.0,408000000.0,,93000000.0,0.0,6425000000.0,,61000000.0,,1373000000.0,20946000000.0,,6672000000.0,42000000.0,15681000000.0,,279000000.0,2885000000.0,505000000.0,,151000000.0,151000000.0,,103000000.0,1447000000.0,1338000000.0,,28000000.0,-573000000.0,790000000.0,19361000000.0,5518000000.0,860000000.0,1747000000.0,5518000000.0,5518000000.0,13834000000.0,19361000000.0,2820000000.0,12087000000.0,,-247000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q2,,2017-06-30,2017-08-02 16:35:22+00:00,134000000.0,524000000.0,490000000.0,5184000000.0,-85000000.0,410000000.0,,64000000.0,0.0,6418000000.0,,47000000.0,,1373000000.0,20575000000.0,,5650000000.0,41000000.0,15391000000.0,,291000000.0,2746000000.0,507000000.0,,151000000.0,125000000.0,,62000000.0,1394000000.0,1308000000.0,,28000000.0,-702000000.0,1803000000.0,18966000000.0,5384000000.0,808000000.0,2661000000.0,5384000000.0,5384000000.0,13573000000.0,18966000000.0,2767000000.0,10912000000.0,,-247000000.0
American Water Works Company Inc,AWK,,1410636,2017.0,Q1,,2017-03-31,2017-05-03 16:31:35+00:00,108000000.0,477000000.0,453000000.0,5061000000.0,-82000000.0,404000000.0,,78000000.0,0.0,6402000000.0,,67000000.0,,1345000000.0,20189000000.0,,5744000000.0,41000000.0,15128000000.0,,297000000.0,2652000000.0,506000000.0,,148000000.0,135000000.0,,101000000.0,1370000000.0,1293000000.0,,23000000.0,-759000000.0,1554000000.0,18610000000.0,5287000000.0,767000000.0,2418000000.0,5287000000.0,5287000000.0,13314000000.0,18610000000.0,2715000000.0,10896000000.0,,-274000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,FY,,2018-12-31,2020-02-18 16:34:02+00:00,175000000.0,487000000.0,556000000.0,5795000000.0,-34000000.0,,,130000000.0,0.0,6659000000.0,,45000000.0,84000000.0,1575000000.0,23204000000.0,155000000.0,7569000000.0,41000000.0,17409000000.0,,252000000.0,1740000000.0,390000000.0,,95000000.0,196000000.0,0.0,87000000.0,1219000000.0,3307000000.0,,28000000.0,-464000000.0,1035000000.0,21223000000.0,5864000000.0,781000000.0,2094000000.0,5864000000.0,5864000000.0,15352000000.0,21223000000.0,3033000000.0,13258000000.0,,-297000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q3,,2018-09-30,2018-10-31 16:35:09+00:00,141000000.0,550000000.0,455000000.0,5671000000.0,-60000000.0,1962000000.0,,86000000.0,0.0,6649000000.0,,67000000.0,193000000.0,1571000000.0,22734000000.0,91000000.0,7570000000.0,42000000.0,17063000000.0,,259000000.0,1691000000.0,393000000.0,,93000000.0,169000000.0,,89000000.0,1162000000.0,1390000000.0,,29000000.0,-432000000.0,827000000.0,20880000000.0,5860000000.0,800000000.0,1748000000.0,5860000000.0,5860000000.0,15013000000.0,20880000000.0,3017000000.0,13265000000.0,,-297000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q2,,2018-06-30,2018-08-01 16:31:50+00:00,139000000.0,536000000.0,530000000.0,5584000000.0,-69000000.0,1713000000.0,,68000000.0,0.0,6639000000.0,,48000000.0,,1621000000.0,22361000000.0,101000000.0,6345000000.0,42000000.0,16777000000.0,,263000000.0,1639000000.0,435000000.0,,160000000.0,152000000.0,,69000000.0,1139000000.0,1382000000.0,,27000000.0,-537000000.0,2013000000.0,20471000000.0,5736000000.0,833000000.0,2951000000.0,5736000000.0,5736000000.0,14728000000.0,20471000000.0,2861000000.0,11777000000.0,,-297000000.0
American Water Works Company Inc,AWK,,1410636,2018.0,Q1,,2018-03-31,2018-05-02 16:33:42+00:00,133000000.0,461000000.0,495000000.0,5518000000.0,-75000000.0,1673000000.0,,55000000.0,0.0,6440000000.0,,64000000.0,,1379000000.0,21995000000.0,,6396000000.0,42000000.0,16477000000.0,,265000000.0,1607000000.0,429000000.0,,145000000.0,159000000.0,,84000000.0,1143000000.0,1361000000.0,,26000000.0,-617000000.0,1604000000.0,19728000000.0,5451000000.0,729000000.0,2539000000.0,5451000000.0,5451000000.0,14270000000.0,19728000000.0,2522000000.0,11731000000.0,,-297000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,FY,,2019-12-31,2020-05-06 16:33:50+00:00,203000000.0,466000000.0,596000000.0,5709000000.0,-36000000.0,1806000000.0,89000000.0,60000000.0,0.0,6702000000.0,,46000000.0,159000000.0,1501000000.0,23941000000.0,67000000.0,8639000000.0,44000000.0,18232000000.0,,240000000.0,1893000000.0,411000000.0,,118000000.0,174000000.0,566000000.0,212000000.0,1335000000.0,1433000000.0,103000000.0,31000000.0,-207000000.0,814000000.0,22682000000.0,6121000000.0,1285000000.0,2045000000.0,6121000000.0,6121000000.0,16556000000.0,22682000000.0,3165000000.0,14511000000.0,,-338000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q3,,2019-09-30,2019-10-30 16:31:55+00:00,149000000.0,522000000.0,490000000.0,5656000000.0,-46000000.0,1849000000.0,94000000.0,94000000.0,0.0,6697000000.0,,78000000.0,150000000.0,1576000000.0,23807000000.0,74000000.0,8640000000.0,46000000.0,18151000000.0,,247000000.0,1904000000.0,399000000.0,,115000000.0,172000000.0,,96000000.0,1379000000.0,1421000000.0,109000000.0,22000000.0,-123000000.0,503000000.0,22238000000.0,6190000000.0,799000000.0,1488000000.0,6190000000.0,6190000000.0,16042000000.0,22238000000.0,3288000000.0,14554000000.0,,-338000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q2,,2019-06-30,2019-07-31 16:31:53+00:00,140000000.0,516000000.0,429000000.0,5557000000.0,-47000000.0,1886000000.0,97000000.0,64000000.0,0.0,6685000000.0,,61000000.0,168000000.0,1575000000.0,23355000000.0,78000000.0,8642000000.0,48000000.0,17798000000.0,,245000000.0,1823000000.0,398000000.0,,91000000.0,177000000.0,,88000000.0,1382000000.0,1413000000.0,112000000.0,22000000.0,-273000000.0,422000000.0,21854000000.0,6027000000.0,741000000.0,1317000000.0,6027000000.0,6027000000.0,15821000000.0,21854000000.0,3315000000.0,14504000000.0,,-338000000.0
American Water Works Company Inc,AWK,,1410636,2019.0,Q1,,2019-03-31,2019-05-01 16:02:47+00:00,130000000.0,477000000.0,406000000.0,5853000000.0,-47000000.0,1891000000.0,101000000.0,63000000.0,0.0,6670000000.0,,64000000.0,161000000.0,1575000000.0,23476000000.0,80000000.0,7562000000.0,44000000.0,17623000000.0,,246000000.0,1769000000.0,394000000.0,,85000000.0,204000000.0,,83000000.0,1218000000.0,1407000000.0,116000000.0,22000000.0,-353000000.0,1269000000.0,21464000000.0,5932000000.0,691000000.0,2156000000.0,5932000000.0,5932000000.0,15526000000.0,21464000000.0,3150000000.0,13370000000.0,,-338000000.0
American Water Works Company Inc,AWK,,1410636,2020.0,Q1,,2020-03-31,2020-05-06 16:33:50+00:00,152000000.0,464000000.0,476000000.0,5763000000.0,-41000000.0,1795000000.0,87000000.0,556000000.0,0.0,6715000000.0,,64000000.0,158000000.0,1499000000.0,24351000000.0,64000000.0,8621000000.0,50000000.0,18588000000.0,,259000000.0,1929000000.0,404000000.0,,119000000.0,164000000.0,579000000.0,221000000.0,1335000000.0,1437000000.0,101000000.0,33000000.0,-83000000.0,1690000000.0,23546000000.0,6243000000.0,1801000000.0,2767000000.0,6243000000.0,6243000000.0,17299000000.0,23546000000.0,3157000000.0,14532000000.0,,-348000000.0
