company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American Water Works Company Inc,AWK,,1410636,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.61,1.61,1.12,345051000.0,1.61,,190958000.0,284919000.0,282025000.0,2894000.0,284919000.0,,1303420000.0,2630867000.0,8357000.0,209075000.0,-1394000.0,1303420000.0,1327447000.0,310089000.0,,552732000.0,774715000.0,-301732000.0,472983000.0,2630867000.0,176200000.0,175547000.0,176593000.0
American Water Works Company Inc,AWK,,1410636,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 17:08:20+00:00,0.78,0.78,0.23,88323000.0,0.78,,78395000.0,137422000.0,128495000.0,8927000.0,137422000.0,,340339000.0,760869000.0,2457000.0,52433000.0,-1635000.0,340339000.0,420530000.0,76976000.0,,139121000.0,281409000.0,-74519000.0,206890000.0,760869000.0,176200000.0,175547000.0,176593000.0
American Water Works Company Inc,AWK,,1410636,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.61,0.61,0.67,174220000.0,0.61,,79212000.0,107343000.0,115516000.0,-8173000.0,107343000.0,,637978000.0,1265588000.0,2341000.0,108449000.0,296000.0,637978000.0,627610000.0,152258000.0,,282965000.0,344645000.0,-149917000.0,194728000.0,1265588000.0,176300000.0,175469000.0,176419000.0
American Water Works Company Inc,AWK,,1410636,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.54,1.54,1.11,340733000.0,1.54,,188325000.0,271611000.0,272887000.0,-1276000.0,271611000.0,,1309261000.0,2618951000.0,7612000.0,208671000.0,452000.0,1309261000.0,1309690000.0,306234000.0,,549856000.0,759834000.0,-298622000.0,461212000.0,2618951000.0,176300000.0,175469000.0,176419000.0
American Water Works Company Inc,AWK,,1410636,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 16:54:52+00:00,0.46,0.46,0.45,87342000.0,0.46,,51267000.0,81110000.0,74817000.0,6293000.0,81110000.0,,327157000.0,668873000.0,1960000.0,52951000.0,28000.0,327157000.0,341716000.0,77271000.0,,140321000.0,201395000.0,-75311000.0,126084000.0,668873000.0,176300000.0,175469000.0,176419000.0
American Water Works Company Inc,AWK,,1410636,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.5,1.5,0.87,335086000.0,1.5,,183628000.0,263252000.0,266091000.0,-2839000.0,263252000.0,,1296120000.0,2584988000.0,9209000.0,206609000.0,450000.0,1296120000.0,1288868000.0,306213000.0,,542145000.0,746723000.0,-297004000.0,449719000.0,2584988000.0,174900000.0,175259000.0,176048000.0
American Water Works Company Inc,AWK,,1410636,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:57:38+00:00,0.15,0.15,0.22,86878000.0,0.15,,27945000.0,26233000.0,40699000.0,-14466000.0,26233000.0,,310821000.0,596715000.0,381000.0,55498000.0,268000.0,310821000.0,285894000.0,74987000.0,,142644000.0,143250000.0,-74606000.0,68644000.0,596715000.0,174900000.0,175259000.0,176048000.0
American Water Works Company Inc,AWK,,1410636,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 18:40:19+00:00,2.03,2.03,0.98,380402000.0,2.01,,256787000.0,358070000.0,373602000.0,-15532000.0,358070000.0,,1329500000.0,2853926000.0,17079000.0,219920000.0,,1329500000.0,1524426000.0,310794000.0,,600322000.0,924104000.0,-293715000.0,630389000.0,2853926000.0,176400000.0,176445000.0,177671000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q4,2012-10-01,2012-12-31,,0.31,0.31,0.25,99750000.0,0.31,,39879000.0,55478000.0,53576000.0,1902000.0,55478000.0,,336793000.0,657950000.0,8097000.0,54656000.0,657000.0,336793000.0,321157000.0,80736000.0,,155063000.0,166094000.0,-72639000.0,93455000.0,657950000.0,176400000.0,176445000.0,177671000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.72,1.72,0.73,280652000.0,1.7,,216908000.0,302592000.0,320026000.0,-17434000.0,302592000.0,,992707000.0,2195976000.0,8982000.0,165264000.0,-657000.0,992707000.0,1203269000.0,230058000.0,,445259000.0,758010000.0,-221076000.0,536934000.0,2195976000.0,176800000.0,176621000.0,177841000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.09,2.09,0.96,369930000.0,2.06,,258052000.0,367440000.0,380944000.0,-13504000.0,367440000.0,,1316184000.0,2835755000.0,11220000.0,214860000.0,-311000.0,1316184000.0,1519571000.0,307316000.0,,584479000.0,935092000.0,-296096000.0,638996000.0,2835755000.0,176800000.0,176621000.0,177841000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 17:31:08+00:00,0.87,0.87,0.25,96219000.0,0.86,,100913000.0,153812000.0,154111000.0,-299000.0,153812000.0,,355126000.0,831815000.0,2452000.0,52861000.0,-31000.0,355126000.0,476689000.0,75068000.0,,149049000.0,327640000.0,-72616000.0,255024000.0,831815000.0,176800000.0,176621000.0,177841000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.85,0.85,0.48,184433000.0,0.84,,115995000.0,148780000.0,165915000.0,-17135000.0,148780000.0,,637581000.0,1364161000.0,6530000.0,112403000.0,-626000.0,637581000.0,726580000.0,154990000.0,,296210000.0,430370000.0,-148460000.0,281910000.0,1364161000.0,175500000.0,176331000.0,177491000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.0,2.0,0.94,362034000.0,1.98,,235534000.0,351050000.0,355328000.0,-4278000.0,351050000.0,,1301397000.0,2764809000.0,11225000.0,214432000.0,-1915000.0,1301397000.0,1463412000.0,309224000.0,,574551000.0,888861000.0,-297999000.0,590862000.0,2764809000.0,175500000.0,176331000.0,177491000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:23:39+00:00,0.61,0.61,0.25,92329000.0,0.6,,80602000.0,107026000.0,116663000.0,-9637000.0,107026000.0,,327577000.0,745607000.0,4050000.0,55282000.0,-213000.0,327577000.0,418030000.0,77417000.0,,147398000.0,270632000.0,-73367000.0,197265000.0,745607000.0,175500000.0,176331000.0,177491000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.85,1.85,1.14,357047000.0,1.84,,206199000.0,325134000.0,313482000.0,11652000.0,325134000.0,,1300977000.0,2688075000.0,9135000.0,212101000.0,-1674000.0,1300977000.0,1387098000.0,309078000.0,,567474000.0,819624000.0,-299943000.0,519681000.0,2688075000.0,174000000.0,175914000.0,177028000.0
American Water Works Company Inc,AWK,,1410636,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:09:17+00:00,0.24,0.24,0.23,92104000.0,0.24,,35393000.0,41754000.0,49252000.0,-7498000.0,41754000.0,,310004000.0,618554000.0,2480000.0,57121000.0,-413000.0,310004000.0,308550000.0,77573000.0,,148812000.0,159738000.0,-75093000.0,84645000.0,618554000.0,174000000.0,175914000.0,177028000.0
American Water Works Company Inc,AWK,,1410636,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 20:10:46+00:00,2.08,2.08,1.12,407000000.0,2.06,,237000000.0,369000000.0,371000000.0,-2000000.0,369000000.0,,1289000000.0,2879000000.0,9000000.0,234000000.0,1000000.0,1289000000.0,1590000000.0,41000000.0,-308000000.0,642000000.0,948000000.0,-340000000.0,608000000.0,2879000000.0,177400000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q4,2013-10-01,2013-12-31,,0.34,0.34,0.28,103490000.0,0.33,,41002000.0,59429000.0,62185000.0,-2756000.0,59429000.0,,315803000.0,696408000.0,213000.0,57961000.0,440000.0,315803000.0,380605000.0,-192260000.0,-308000000.0,161891000.0,218714000.0,-115527000.0,103187000.0,696408000.0,177400000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.74,1.74,0.84,303510000.0,1.73,,195998000.0,309571000.0,308815000.0,756000.0,309571000.0,,973197000.0,2182592000.0,8787000.0,176039000.0,560000.0,973197000.0,1209395000.0,233260000.0,,480109000.0,729286000.0,-224473000.0,504813000.0,2182592000.0,177300000.0,177965000.0,179154000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.05,2.05,1.09,403260000.0,2.04,,235877000.0,365049000.0,362391000.0,2658000.0,365049000.0,,1309990000.0,2840542000.0,16884000.0,230695000.0,1217000.0,1309990000.0,1530552000.0,313996000.0,,635172000.0,895380000.0,-297112000.0,598268000.0,2840542000.0,177300000.0,177965000.0,179154000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 16:59:32+00:00,0.85,0.85,0.56,102495000.0,0.84,,98374000.0,150665000.0,149909000.0,756000.0,150665000.0,,337674000.0,822190000.0,2506000.0,58087000.0,768000.0,337674000.0,484516000.0,77389000.0,,161350000.0,323166000.0,-74883000.0,248283000.0,822190000.0,177300000.0,177965000.0,179154000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 17:08:51+00:00,0.57,0.57,0.28,101366000.0,0.57,,66456000.0,101263000.0,101263000.0,,101263000.0,,323320000.0,724265000.0,3589000.0,57806000.0,-114000.0,323320000.0,400945000.0,77757000.0,,159058000.0,241887000.0,-74168000.0,167719000.0,724265000.0,177700000.0,177716000.0,178910000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.89,0.89,0.28,201015000.0,0.89,,97624000.0,158906000.0,158906000.0,,158906000.0,,635523000.0,1360402000.0,6281000.0,117952000.0,-208000.0,635523000.0,724879000.0,155871000.0,,318759000.0,406120000.0,-149590000.0,256530000.0,1360402000.0,177700000.0,177716000.0,178910000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.07,2.07,0.78,396984000.0,2.06,,238416000.0,368196000.0,366593000.0,1603000.0,368196000.0,,1327442000.0,2850167000.0,16830000.0,225469000.0,418000.0,1327442000.0,1522725000.0,311675000.0,,622871000.0,899854000.0,-294845000.0,605009000.0,2850167000.0,177700000.0,177716000.0,178910000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:43:25+00:00,0.32,0.32,0.0,99649000.0,0.32,,31168000.0,57643000.0,57643000.0,,57643000.0,,312203000.0,636137000.0,2692000.0,60146000.0,-94000.0,312203000.0,323934000.0,78114000.0,,159701000.0,164233000.0,-75422000.0,88811000.0,636137000.0,180100000.0,177327000.0,178465000.0
American Water Works Company Inc,AWK,,1410636,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.11,2.11,0.75,387947000.0,2.09,,252562000.0,373959000.0,381993000.0,-8034000.0,373959000.0,,1331699000.0,2871509000.0,17291000.0,222945000.0,319000.0,1331699000.0,1539810000.0,311335000.0,,611211000.0,928599000.0,-294044000.0,634555000.0,2871509000.0,180100000.0,177327000.0,178465000.0
American Water Works Company Inc,AWK,,1410636,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:32:56+00:00,2.36,2.36,1.24,424000000.0,2.35,,280000000.0,423000000.0,430000000.0,-7000000.0,423000000.0,,1350000000.0,3011000000.0,6000000.0,236000000.0,-2000000.0,1350000000.0,1661000000.0,,-299000000.0,658000000.0,1003000000.0,-293000000.0,710000000.0,3011000000.0,179200000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q4,2014-10-01,2014-12-31,,0.52,0.52,0.31,105602000.0,0.51,,55227000.0,93393000.0,94105000.0,-712000.0,93393000.0,,345623000.0,731050000.0,2173000.0,58339000.0,-2000000.0,345623000.0,385427000.0,-222673000.0,-299000000.0,161941000.0,223486000.0,-74154000.0,149332000.0,731050000.0,179200000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 17:22:52+00:00,0.85,0.85,0.62,106789000.0,0.85,,107205000.0,152185000.0,156608000.0,-4423000.0,152185000.0,,341348000.0,846169000.0,1973000.0,60747000.0,,341348000.0,504821000.0,75445000.0,,167536000.0,337285000.0,-73472000.0,263813000.0,846169000.0,179000000.0,178992000.0,179948000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.84,1.84,0.93,318398000.0,1.84,,224773000.0,329607000.0,335895000.0,-6288000.0,329607000.0,,1004377000.0,2279950000.0,3827000.0,177661000.0,,1004377000.0,1275573000.0,222673000.0,,496059000.0,779514000.0,-218846000.0,560668000.0,2279950000.0,179000000.0,178992000.0,179948000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.18,2.18,1.21,421888000.0,2.17,,265775000.0,389036000.0,398080000.0,-9044000.0,389036000.0,,1320180000.0,2976358000.0,4040000.0,235622000.0,440000.0,1320180000.0,1656178000.0,30413000.0,-308000000.0,657950000.0,998228000.0,-334373000.0,663855000.0,2976358000.0,179000000.0,178992000.0,179948000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:32:03+00:00,0.61,0.61,0.31,105685000.0,0.61,,72329000.0,109299000.0,110174000.0,-875000.0,109299000.0,,337849000.0,754778000.0,1384000.0,56457000.0,,337849000.0,416929000.0,73668000.0,,162142000.0,254787000.0,-72284000.0,182503000.0,754778000.0,179200000.0,178863000.0,179693000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.99,0.99,0.31,211609000.0,0.99,,117568000.0,177422000.0,179287000.0,-1865000.0,177422000.0,,663029000.0,1433781000.0,1854000.0,116914000.0,,663029000.0,770752000.0,147228000.0,,328523000.0,442229000.0,-145374000.0,296855000.0,1433781000.0,179200000.0,178863000.0,179693000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.18,2.18,1.15,417594000.0,2.16,,256944000.0,387516000.0,391381000.0,-3865000.0,387516000.0,,1316506000.0,2952379000.0,4573000.0,232962000.0,1208000.0,1316506000.0,1635873000.0,32357000.0,-308000000.0,651764000.0,984109000.0,-335784000.0,648325000.0,2952379000.0,179200000.0,178863000.0,179693000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 17:22:08+00:00,0.38,0.38,,105924000.0,0.38,,45239000.0,68123000.0,69113000.0,-990000.0,68123000.0,,325180000.0,679003000.0,470000.0,60457000.0,,325180000.0,353823000.0,73560000.0,,166381000.0,187442000.0,-73090000.0,114352000.0,679003000.0,179300000.0,178539000.0,179457000.0
American Water Works Company Inc,AWK,,1410636,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.14,2.14,1.12,413275000.0,2.12,,251071000.0,379480000.0,382470000.0,-2990000.0,379480000.0,,1301977000.0,2921866000.0,6778000.0,234311000.0,1094000.0,1301977000.0,1619889000.0,36446000.0,-308000000.0,648680000.0,971209000.0,-337668000.0,633541000.0,2921866000.0,179300000.0,178539000.0,179457000.0
American Water Works Company Inc,AWK,,1410636,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:33:54+00:00,2.66,2.66,1.36,440000000.0,2.64,,306000000.0,476000000.0,476000000.0,,476000000.0,,1404000000.0,3159000000.0,15000000.0,243000000.0,-3000000.0,1404000000.0,1755000000.0,0.0,-308000000.0,680000000.0,1075000000.0,-293000000.0,782000000.0,3159000000.0,178900000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q4,2015-10-01,2015-12-31,,0.55,0.55,0.68,113000000.0,0.56,,59000000.0,99000000.0,99000000.0,,99000000.0,,380000000.0,783000000.0,6000000.0,59000000.0,-1000000.0,380000000.0,403000000.0,,-80000000.0,171000000.0,232000000.0,-74000000.0,158000000.0,783000000.0,178900000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:31:41+00:00,0.97,0.97,0.34,111000000.0,0.96,,113000000.0,174000000.0,174000000.0,,174000000.0,,364000000.0,896000000.0,3000000.0,60000000.0,,364000000.0,532000000.0,,-77000000.0,171000000.0,361000000.0,-74000000.0,287000000.0,896000000.0,179400000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.11,2.11,0.68,327000000.0,2.08,,247000000.0,377000000.0,377000000.0,,377000000.0,,1024000000.0,2376000000.0,9000000.0,184000000.0,-2000000.0,1024000000.0,1352000000.0,,-228000000.0,509000000.0,843000000.0,-219000000.0,624000000.0,2376000000.0,179400000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.63,2.63,0.99,432602000.0,2.59,,302227000.0,470393000.0,471105000.0,-712000.0,470393000.0,,1369623000.0,3107050000.0,11173000.0,242339000.0,-4000000.0,1369623000.0,1737427000.0,-222673000.0,-527000000.0,670941000.0,1066486000.0,-293154000.0,773332000.0,3107050000.0,179400000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:33:26+00:00,0.69,0.69,0.34,109000000.0,0.68,,81000000.0,123000000.0,123000000.0,,123000000.0,,336000000.0,782000000.0,2000000.0,60000000.0,-1000000.0,336000000.0,446000000.0,,-76000000.0,168000000.0,278000000.0,-74000000.0,204000000.0,782000000.0,178300000.0,180000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.14,1.14,0.34,216000000.0,1.12,,134000000.0,203000000.0,203000000.0,,203000000.0,,660000000.0,1480000000.0,6000000.0,124000000.0,-2000000.0,660000000.0,820000000.0,,-151000000.0,338000000.0,482000000.0,-145000000.0,337000000.0,1480000000.0,178300000.0,180000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.51,2.51,1.27,428391000.0,2.48,,296432000.0,448578000.0,453713000.0,-5135000.0,448578000.0,,1346971000.0,3057219000.0,10146000.0,243086000.0,-4000000.0,1346971000.0,1710248000.0,-147228000.0,-450000000.0,667477000.0,1042771000.0,-292626000.0,750145000.0,3057219000.0,178300000.0,180000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 17:08:27+00:00,0.45,0.45,,107000000.0,0.44,,53000000.0,80000000.0,80000000.0,,80000000.0,,324000000.0,698000000.0,4000000.0,64000000.0,-1000000.0,324000000.0,374000000.0,,-75000000.0,170000000.0,204000000.0,-71000000.0,133000000.0,698000000.0,177800000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.43,2.43,1.24,425076000.0,2.41,,287761000.0,434877000.0,440887000.0,-6010000.0,434877000.0,,1348820000.0,3029997000.0,9530000.0,239543000.0,-3000000.0,1348820000.0,1681177000.0,-73560000.0,-374000000.0,661619000.0,1019558000.0,-290910000.0,728648000.0,3029997000.0,177800000.0,179000000.0,180000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 16:32:26+00:00,2.63,2.63,1.5,470000000.0,2.62,0.0,302000000.0,468000000.0,468000000.0,,468000000.0,0.0,1499000000.0,3302000000.0,10000000.0,258000000.0,-10000000.0,1499000000.0,1803000000.0,0.0,-325000000.0,718000000.0,1085000000.0,-315000000.0,770000000.0,3302000000.0,177900000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q4,2016-10-01,2016-12-31,,0.57,0.57,0.75,120000000.0,0.56,,65000000.0,101000000.0,101000000.0,,101000000.0,,368000000.0,802000000.0,-4000000.0,63000000.0,-2000000.0,368000000.0,434000000.0,,-83000000.0,181000000.0,253000000.0,-87000000.0,166000000.0,802000000.0,177900000.0,178000000.0,179000000.0
American Water Works Company Inc,AWK,,1410636,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 16:31:24+00:00,0.83,0.83,0.375,119000000.0,0.83,,95000000.0,148000000.0,148000000.0,,148000000.0,,432000000.0,930000000.0,5000000.0,65000000.0,-5000000.0,432000000.0,498000000.0,0.0,-81000000.0,179000000.0,319000000.0,-76000000.0,243000000.0,930000000.0,178300000.0,178000000.0,178000000.0
