company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Chevron Corp,CVX,,93410,2009.0,Q3TTM,2008-10-01,2009-09-30,,,11543000000.0,-62000000.0,-4792000000.0,86000000.0,7325000000.0,-2932000000.0,-17635000000.0,17561000000.0,-2932000000.0,-17635000000.0,17561000000.0,-3068000000.0,12456000000.0,12456000000.0,-1646000000.0,,-5294000000.0,,-20522000000.0,-3758000000.0,-1291000000.0,648000000.0,2239000000.0
Chevron Corp,CVX,,93410,2009.0,Q3,2009-07-01,2009-09-30,,,2988000000.0,25000000.0,-8000000.0,39000000.0,349000000.0,-2836000000.0,-3522000000.0,6665000000.0,-2836000000.0,-3522000000.0,6665000000.0,332000000.0,3846000000.0,3846000000.0,-161000000.0,,-1365000000.0,,-4074000000.0,-1859000000.0,,-53000000.0,605000000.0
Chevron Corp,CVX,,93410,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 14:32:28+00:00,,8954000000.0,67000000.0,-3675000000.0,86000000.0,5339000000.0,-2276000000.0,-11923000000.0,12353000000.0,-2276000000.0,-11923000000.0,12353000000.0,-1779000000.0,7461000000.0,7461000000.0,-387000000.0,,-3982000000.0,,-14488000000.0,-3719000000.0,,433000000.0,2132000000.0
Chevron Corp,CVX,,93410,2009.0,Q2TTM,2008-07-01,2009-06-30,,,11004000000.0,-173000000.0,-4704000000.0,47000000.0,7329000000.0,-3131000000.0,-17649000000.0,20009000000.0,-3131000000.0,-17649000000.0,20009000000.0,-944000000.0,16503000000.0,16503000000.0,-2794000000.0,,-5299000000.0,,-21109000000.0,-1948000000.0,-3260000000.0,860000000.0,2600000000.0
Chevron Corp,CVX,,93410,2009.0,Q2,2009-04-01,2009-06-30,,,3099000000.0,78000000.0,-1929000000.0,36000000.0,-3000000.0,-1484000000.0,-3792000000.0,3284000000.0,-1484000000.0,-3792000000.0,3284000000.0,-1914000000.0,1761000000.0,1761000000.0,353000000.0,,-1315000000.0,,-4430000000.0,-202000000.0,,305000000.0,333000000.0
Chevron Corp,CVX,,93410,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 11:54:06+00:00,,5966000000.0,42000000.0,-3667000000.0,47000000.0,4990000000.0,560000000.0,-8401000000.0,5688000000.0,560000000.0,-8401000000.0,5688000000.0,-2111000000.0,3615000000.0,3615000000.0,-226000000.0,,-2617000000.0,,-10414000000.0,-1860000000.0,,486000000.0,1527000000.0
Chevron Corp,CVX,,93410,2009.0,Q1TTM,2008-04-01,2009-03-31,,,10180000000.0,-287000000.0,-4713000000.0,11000000.0,7254000000.0,-4808000000.0,-17892000000.0,23929000000.0,-4808000000.0,-17892000000.0,23929000000.0,942000000.0,20717000000.0,20717000000.0,-2255000000.0,,-5344000000.0,,-21198000000.0,-1807000000.0,-4922000000.0,878000000.0,2428000000.0
Chevron Corp,CVX,,93410,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 11:11:50+00:00,,2867000000.0,-36000000.0,-1738000000.0,11000000.0,4993000000.0,2044000000.0,-4609000000.0,2404000000.0,2044000000.0,-4609000000.0,2404000000.0,-197000000.0,1854000000.0,1854000000.0,-579000000.0,,-1302000000.0,,-5984000000.0,-1658000000.0,,181000000.0,1194000000.0
Chevron Corp,CVX,,93410,2010.0,Q4,2010-10-01,2010-12-31,,,3439000000.0,32000000.0,307000000.0,-245000000.0,900000000.0,-1195000000.0,-4024000000.0,8252000000.0,-1195000000.0,-4024000000.0,8252000000.0,3065000000.0,5320000000.0,5320000000.0,-814000000.0,,-1452000000.0,-100000000.0,-5504000000.0,-92000000.0,-306000000.0,128000000.0,1452000000.0
Chevron Corp,CVX,,93410,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:55:46+00:00,0.0,13063000000.0,70000000.0,-779000000.0,,1250000000.0,-5165000000.0,-20915000000.0,31354000000.0,-5165000000.0,-20915000000.0,31354000000.0,5344000000.0,19136000000.0,19136000000.0,-66000000.0,,-5741000000.0,-3636000000.0,-19612000000.0,-368000000.0,-306000000.0,338000000.0,1995000000.0
Chevron Corp,CVX,,93410,2010.0,Q3TTM,2009-10-01,2010-09-30,,,12780000000.0,85000000.0,-1041000000.0,327000000.0,358000000.0,-5240000000.0,-21540000000.0,30122000000.0,-5240000000.0,-21540000000.0,30122000000.0,3427000000.0,16918000000.0,16918000000.0,1465000000.0,,-5680000000.0,-3536000000.0,-19463000000.0,-245000000.0,,484000000.0,975000000.0
Chevron Corp,CVX,,93410,2010.0,Q3,2010-07-01,2010-09-30,,,3401000000.0,170000000.0,-76000000.0,103000000.0,314000000.0,-1246000000.0,-5307000000.0,7982000000.0,-1246000000.0,-5307000000.0,7982000000.0,1599000000.0,3792000000.0,3792000000.0,865000000.0,,-1464000000.0,217000000.0,-5589000000.0,-199000000.0,,-85000000.0,150000000.0
Chevron Corp,CVX,,93410,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 11:17:58+00:00,,9624000000.0,38000000.0,-1086000000.0,245000000.0,350000000.0,-3970000000.0,-16891000000.0,23102000000.0,-3970000000.0,-16891000000.0,23102000000.0,2279000000.0,13816000000.0,13816000000.0,748000000.0,,-4289000000.0,-3536000000.0,-14108000000.0,-276000000.0,,210000000.0,543000000.0
Chevron Corp,CVX,,93410,2010.0,Q2TTM,2009-07-01,2010-06-30,,,12367000000.0,-60000000.0,-973000000.0,263000000.0,393000000.0,-6830000000.0,-19755000000.0,28805000000.0,-6830000000.0,-19755000000.0,28805000000.0,2160000000.0,16972000000.0,16972000000.0,439000000.0,,-5581000000.0,-3753000000.0,-17948000000.0,-1905000000.0,,516000000.0,1430000000.0
Chevron Corp,CVX,,93410,2010.0,Q2,2010-04-01,2010-06-30,,,3141000000.0,-41000000.0,-548000000.0,102000000.0,36000000.0,-1293000000.0,-4249000000.0,7603000000.0,-1293000000.0,-4249000000.0,7603000000.0,2020000000.0,5444000000.0,5444000000.0,-434000000.0,,-1451000000.0,-58000000.0,-4552000000.0,20000000.0,,207000000.0,154000000.0
Chevron Corp,CVX,,93410,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 11:13:43+00:00,,6223000000.0,-132000000.0,-1010000000.0,142000000.0,36000000.0,-2724000000.0,-11584000000.0,15120000000.0,-2724000000.0,-11584000000.0,15120000000.0,680000000.0,10024000000.0,10024000000.0,-117000000.0,,-2825000000.0,-3753000000.0,-8519000000.0,-77000000.0,,295000000.0,393000000.0
Chevron Corp,CVX,,93410,2010.0,Q1TTM,2009-04-01,2010-03-31,,,12325000000.0,59000000.0,-2354000000.0,197000000.0,354000000.0,-7021000000.0,-19298000000.0,24486000000.0,-7021000000.0,-19298000000.0,24486000000.0,-1774000000.0,13289000000.0,13289000000.0,1226000000.0,,-5445000000.0,-3695000000.0,-17826000000.0,-2127000000.0,,614000000.0,1609000000.0
Chevron Corp,CVX,,93410,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 11:48:58+00:00,,3082000000.0,-91000000.0,-462000000.0,40000000.0,,-1431000000.0,-7335000000.0,7517000000.0,-1431000000.0,-7335000000.0,7517000000.0,-1340000000.0,4580000000.0,4580000000.0,317000000.0,,-1374000000.0,-3695000000.0,-3967000000.0,-97000000.0,,88000000.0,239000000.0
Chevron Corp,CVX,,93410,2011.0,Q4,2011-10-01,2011-12-31,,5000000.0,3313000000.0,-50000000.0,1224000000.0,,395000000.0,-2376000000.0,-5008000000.0,9069000000.0,-2376000000.0,-5008000000.0,9069000000.0,1635000000.0,5152000000.0,5152000000.0,-620000000.0,,-1610000000.0,1646000000.0,-7307000000.0,-14000000.0,-1147000000.0,-193000000.0,841000000.0
Chevron Corp,CVX,,93410,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 11:21:41+00:00,-3412000000.0,12911000000.0,-33000000.0,2631000000.0,,400000000.0,-11769000000.0,-27489000000.0,41095000000.0,-11769000000.0,-27489000000.0,41095000000.0,1804000000.0,27008000000.0,27008000000.0,-1455000000.0,,-6207000000.0,-1433000000.0,-26500000000.0,-2769000000.0,-3193000000.0,339000000.0,3517000000.0
Chevron Corp,CVX,,93410,2011.0,Q3TTM,2010-10-01,2011-09-30,,-3417000000.0,13037000000.0,49000000.0,1714000000.0,-245000000.0,905000000.0,-10588000000.0,-26505000000.0,40278000000.0,-10588000000.0,-26505000000.0,40278000000.0,3234000000.0,27176000000.0,27176000000.0,-1649000000.0,,-6049000000.0,-3179000000.0,-24697000000.0,-2847000000.0,-2352000000.0,660000000.0,4128000000.0
Chevron Corp,CVX,,93410,2011.0,Q3,2011-07-01,2011-09-30,,,3215000000.0,-59000000.0,1758000000.0,,-248000000.0,-4509000000.0,-6060000000.0,11522000000.0,-4509000000.0,-6060000000.0,11522000000.0,894000000.0,7857000000.0,7857000000.0,-1308000000.0,,-1577000000.0,-1473000000.0,-6775000000.0,-1524000000.0,-1160000000.0,138000000.0,2050000000.0
Chevron Corp,CVX,,93410,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 11:49:16+00:00,-3417000000.0,9598000000.0,17000000.0,1407000000.0,,5000000.0,-9393000000.0,-22481000000.0,32026000000.0,-9393000000.0,-22481000000.0,32026000000.0,169000000.0,21856000000.0,21856000000.0,-835000000.0,,-4597000000.0,-3079000000.0,-19193000000.0,-2755000000.0,-2046000000.0,532000000.0,2676000000.0
Chevron Corp,CVX,,93410,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3417000000.0,13223000000.0,278000000.0,-120000000.0,-142000000.0,1467000000.0,-7325000000.0,-25752000000.0,36738000000.0,-7325000000.0,-25752000000.0,36738000000.0,3939000000.0,23111000000.0,23111000000.0,524000000.0,,-5936000000.0,-1489000000.0,-23511000000.0,-1522000000.0,-1192000000.0,437000000.0,2228000000.0
Chevron Corp,CVX,,93410,2011.0,Q2,2011-04-01,2011-06-30,,,3257000000.0,29000000.0,-404000000.0,,102000000.0,-2459000000.0,-8074000000.0,10690000000.0,-2459000000.0,-8074000000.0,10690000000.0,186000000.0,7760000000.0,7760000000.0,77000000.0,,-1571000000.0,-881000000.0,-7773000000.0,-162000000.0,-828000000.0,238000000.0,342000000.0
Chevron Corp,CVX,,93410,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 11:26:15+00:00,-3417000000.0,6383000000.0,76000000.0,-351000000.0,,253000000.0,-4884000000.0,-16421000000.0,20504000000.0,-4884000000.0,-16421000000.0,20504000000.0,-725000000.0,13999000000.0,13999000000.0,473000000.0,,-3020000000.0,-1606000000.0,-12418000000.0,-1231000000.0,-886000000.0,394000000.0,626000000.0
Chevron Corp,CVX,,93410,2011.0,Q1TTM,2010-04-01,2011-03-31,,-3417000000.0,13107000000.0,208000000.0,-264000000.0,-40000000.0,1401000000.0,-6159000000.0,-21927000000.0,33651000000.0,-6159000000.0,-21927000000.0,33651000000.0,5773000000.0,20795000000.0,20795000000.0,13000000.0,,-5816000000.0,-666000000.0,-20290000000.0,-1340000000.0,-364000000.0,406000000.0,2040000000.0
Chevron Corp,CVX,,93410,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 10:58:21+00:00,-3417000000.0,3126000000.0,47000000.0,53000000.0,,151000000.0,-2425000000.0,-8347000000.0,9814000000.0,-2425000000.0,-8347000000.0,9814000000.0,-911000000.0,6239000000.0,6239000000.0,396000000.0,,-1449000000.0,-725000000.0,-4645000000.0,-1069000000.0,-58000000.0,156000000.0,284000000.0
Chevron Corp,CVX,,93410,2012.0,Q4,2012-10-01,2012-12-31,,,3554000000.0,11000000.0,3979000000.0,,1865000000.0,-3090000000.0,-10075000000.0,12780000000.0,-3090000000.0,-10075000000.0,12780000000.0,-374000000.0,7297000000.0,7297000000.0,-2050000000.0,,-1763000000.0,-153000000.0,-10486000000.0,-2012000000.0,-1180000000.0,-543000000.0,1107000000.0
Chevron Corp,CVX,,93410,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 11:36:43+00:00,,13413000000.0,39000000.0,2028000000.0,,4271000000.0,-8980000000.0,-24796000000.0,38812000000.0,-8980000000.0,-24796000000.0,38812000000.0,5075000000.0,26336000000.0,26336000000.0,-2965000000.0,,-6885000000.0,-213000000.0,-30938000000.0,-2224000000.0,-4142000000.0,3578000000.0,2777000000.0
Chevron Corp,CVX,,93410,2012.0,Q3TTM,2011-10-01,2012-09-30,,5000000.0,13172000000.0,-22000000.0,-727000000.0,,2801000000.0,-8266000000.0,-19729000000.0,35101000000.0,-8266000000.0,-19729000000.0,35101000000.0,7084000000.0,24191000000.0,24191000000.0,-1535000000.0,,-6732000000.0,1586000000.0,-27759000000.0,-226000000.0,-4109000000.0,3928000000.0,2511000000.0
Chevron Corp,CVX,,93410,2012.0,Q3,2012-07-01,2012-09-30,,,3370000000.0,80000000.0,-511000000.0,,2284000000.0,-464000000.0,-7242000000.0,7730000000.0,-464000000.0,-7242000000.0,7730000000.0,104000000.0,5308000000.0,5308000000.0,-437000000.0,,-1763000000.0,-60000000.0,-7490000000.0,-184000000.0,-801000000.0,-209000000.0,517000000.0
Chevron Corp,CVX,,93410,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 11:17:00+00:00,,9859000000.0,28000000.0,-1951000000.0,,2406000000.0,-5890000000.0,-14721000000.0,26032000000.0,-5890000000.0,-14721000000.0,26032000000.0,5449000000.0,19039000000.0,19039000000.0,-915000000.0,,-5122000000.0,-60000000.0,-20452000000.0,-212000000.0,-2962000000.0,4121000000.0,1670000000.0
Chevron Corp,CVX,,93410,2012.0,Q2TTM,2011-07-01,2012-06-30,,5000000.0,13017000000.0,-161000000.0,1542000000.0,,269000000.0,-12311000000.0,-18547000000.0,38893000000.0,-12311000000.0,-18547000000.0,38893000000.0,7874000000.0,26740000000.0,26740000000.0,-2406000000.0,,-6546000000.0,173000000.0,-27044000000.0,-1566000000.0,-4468000000.0,4275000000.0,4044000000.0
Chevron Corp,CVX,,93410,2012.0,Q2,2012-04-01,2012-06-30,,,3284000000.0,-106000000.0,1141000000.0,,122000000.0,-1965000000.0,-5506000000.0,9915000000.0,-1965000000.0,-5506000000.0,9915000000.0,2338000000.0,7232000000.0,7232000000.0,-1742000000.0,,-1761000000.0,,-7067000000.0,839000000.0,-1165000000.0,836000000.0,725000000.0
Chevron Corp,CVX,,93410,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 11:33:32+00:00,,6489000000.0,-52000000.0,-1440000000.0,,122000000.0,-5426000000.0,-7479000000.0,18302000000.0,-5426000000.0,-7479000000.0,18302000000.0,5345000000.0,13731000000.0,13731000000.0,-478000000.0,,-3359000000.0,,-12962000000.0,-28000000.0,-2161000000.0,4330000000.0,1153000000.0
Chevron Corp,CVX,,93410,2012.0,Q1TTM,2011-04-01,2012-03-31,,5000000.0,12990000000.0,-26000000.0,-3000000.0,,249000000.0,-12805000000.0,-21115000000.0,39668000000.0,-12805000000.0,-21115000000.0,39668000000.0,5722000000.0,27268000000.0,27268000000.0,-587000000.0,,-6356000000.0,-708000000.0,-27750000000.0,-2567000000.0,-4131000000.0,3677000000.0,3661000000.0
Chevron Corp,CVX,,93410,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 11:44:28+00:00,,3205000000.0,54000000.0,-2581000000.0,,,-3461000000.0,-1973000000.0,8387000000.0,-3461000000.0,-1973000000.0,8387000000.0,3007000000.0,6499000000.0,6499000000.0,1264000000.0,,-1598000000.0,,-5895000000.0,-867000000.0,-996000000.0,3494000000.0,428000000.0
Chevron Corp,CVX,,93410,2013.0,FY,2013-01-01,2013-12-31,2014-02-21 11:21:41+00:00,0.0,14186000000.0,-266000000.0,-787000000.0,,8378000000.0,-3821000000.0,-35609000000.0,35002000000.0,-3821000000.0,-35609000000.0,35002000000.0,-4694000000.0,21597000000.0,21597000000.0,6000000.0,,-7573000000.0,,-37985000000.0,-132000000.0,-4494000000.0,1233000000.0,1143000000.0
Chevron Corp,CVX,,93410,2013.0,Q4,2013-10-01,2013-12-31,,,3635000000.0,-127000000.0,1446000000.0,,1844000000.0,-1263000000.0,-9831000000.0,10452000000.0,-1263000000.0,-9831000000.0,10452000000.0,-769000000.0,4958000000.0,4958000000.0,413000000.0,,-1909000000.0,600000000.0,-11613000000.0,-10000000.0,-1188000000.0,896000000.0,286000000.0
Chevron Corp,CVX,,93410,2013.0,Q3TTM,2012-10-01,2013-09-30,,,14105000000.0,-128000000.0,1746000000.0,,8399000000.0,-5648000000.0,-35853000000.0,37330000000.0,-5648000000.0,-35853000000.0,37330000000.0,-4299000000.0,23936000000.0,23936000000.0,-2457000000.0,,-7427000000.0,-753000000.0,-36858000000.0,-2134000000.0,-4486000000.0,-206000000.0,1964000000.0
Chevron Corp,CVX,,93410,2013.0,Q3,2013-07-01,2013-09-30,,,3658000000.0,-31000000.0,848000000.0,,-1369000000.0,-4594000000.0,-9307000000.0,10316000000.0,-4594000000.0,-9307000000.0,10316000000.0,-3616000000.0,4996000000.0,4996000000.0,814000000.0,,-1935000000.0,100000000.0,-9607000000.0,-12000000.0,-1278000000.0,-16000000.0,216000000.0
Chevron Corp,CVX,,93410,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 11:27:20+00:00,,10551000000.0,-139000000.0,-2233000000.0,,6534000000.0,-2558000000.0,-25778000000.0,24550000000.0,-2558000000.0,-25778000000.0,24550000000.0,-3925000000.0,16639000000.0,16639000000.0,-407000000.0,,-5664000000.0,-600000000.0,-26372000000.0,-122000000.0,-3306000000.0,337000000.0,857000000.0
Chevron Corp,CVX,,93410,2013.0,Q2TTM,2012-07-01,2013-06-30,,,13817000000.0,-17000000.0,387000000.0,,12052000000.0,-1518000000.0,-33788000000.0,34744000000.0,-1518000000.0,-33788000000.0,34744000000.0,-579000000.0,24248000000.0,24248000000.0,-3708000000.0,,-7255000000.0,-913000000.0,-34741000000.0,-2306000000.0,-4009000000.0,-399000000.0,2265000000.0
Chevron Corp,CVX,,93410,2013.0,Q2,2013-04-01,2013-06-30,,,3412000000.0,-93000000.0,567000000.0,,5834000000.0,2841000000.0,-8012000000.0,8520000000.0,2841000000.0,-8012000000.0,8520000000.0,3256000000.0,5404000000.0,5404000000.0,-863000000.0,,-1984000000.0,,-8573000000.0,-8000000.0,-1001000000.0,-4000000.0,565000000.0
Chevron Corp,CVX,,93410,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 11:15:14+00:00,,6893000000.0,-108000000.0,-3081000000.0,,7903000000.0,2036000000.0,-16471000000.0,14234000000.0,2036000000.0,-16471000000.0,14234000000.0,-309000000.0,11643000000.0,11643000000.0,-1221000000.0,,-3729000000.0,-700000000.0,-16765000000.0,-110000000.0,-2028000000.0,353000000.0,641000000.0
Chevron Corp,CVX,,93410,2013.0,Q1TTM,2012-04-01,2013-03-31,,,13689000000.0,-30000000.0,961000000.0,,6340000000.0,-6324000000.0,-31282000000.0,36139000000.0,-6324000000.0,-31282000000.0,36139000000.0,-1497000000.0,26076000000.0,26076000000.0,-4587000000.0,,-7032000000.0,-913000000.0,-33235000000.0,-1459000000.0,-4173000000.0,441000000.0,2425000000.0
Chevron Corp,CVX,,93410,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 12:05:13+00:00,,3481000000.0,-15000000.0,-3648000000.0,,2069000000.0,-805000000.0,-8459000000.0,5714000000.0,-805000000.0,-8459000000.0,5714000000.0,-3565000000.0,6239000000.0,6239000000.0,-358000000.0,,-1745000000.0,-700000000.0,-8192000000.0,-102000000.0,-1027000000.0,357000000.0,76000000.0
Chevron Corp,CVX,,93410,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:18:42+00:00,,16793000000.0,-43000000.0,894000000.0,,7431000000.0,-4999000000.0,-29893000000.0,31475000000.0,-4999000000.0,-29893000000.0,31475000000.0,-3460000000.0,19310000000.0,19310000000.0,-5522000000.0,0.0,-7975000000.0,-355000000.0,-35407000000.0,-43000000.0,-4412000000.0,140000000.0,5729000000.0
Chevron Corp,CVX,,93410,2014.0,Q4,2014-10-01,2014-12-31,,,4873000000.0,-37000000.0,1157000000.0,,2137000000.0,-1148000000.0,-6742000000.0,6497000000.0,-1148000000.0,-6742000000.0,6497000000.0,-1430000000.0,3472000000.0,3472000000.0,-3005000000.0,,-2031000000.0,-288000000.0,-9668000000.0,-16000000.0,-1238000000.0,73000000.0,3141000000.0
Chevron Corp,CVX,,93410,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 12:28:57+00:00,,11920000000.0,-6000000.0,-263000000.0,,5294000000.0,-3851000000.0,-23151000000.0,24978000000.0,-3851000000.0,-23151000000.0,24978000000.0,-2030000000.0,15838000000.0,15838000000.0,-2517000000.0,,-5944000000.0,-67000000.0,-25739000000.0,-27000000.0,-3174000000.0,67000000.0,2588000000.0
Chevron Corp,CVX,,93410,2014.0,Q3TTM,2013-10-01,2014-09-30,,,15555000000.0,-133000000.0,1183000000.0,,7138000000.0,-5114000000.0,-32982000000.0,35430000000.0,-5114000000.0,-32982000000.0,35430000000.0,-2799000000.0,20796000000.0,20796000000.0,-2104000000.0,,-7853000000.0,533000000.0,-37352000000.0,-37000000.0,-4362000000.0,963000000.0,2874000000.0
Chevron Corp,CVX,,93410,2014.0,Q3,2014-07-01,2014-09-30,,,3948000000.0,-32000000.0,407000000.0,,2171000000.0,-1019000000.0,-7373000000.0,8680000000.0,-1019000000.0,-7373000000.0,8680000000.0,256000000.0,5627000000.0,5627000000.0,-1302000000.0,,-2028000000.0,-41000000.0,-8264000000.0,-7000000.0,-1155000000.0,-33000000.0,965000000.0
Chevron Corp,CVX,,93410,2014.0,Q2TTM,2013-07-01,2014-06-30,,,15265000000.0,-132000000.0,1624000000.0,,3598000000.0,-8689000000.0,-34916000000.0,37066000000.0,-8689000000.0,-34916000000.0,37066000000.0,-6671000000.0,20165000000.0,20165000000.0,12000000.0,,-7760000000.0,674000000.0,-38695000000.0,-42000000.0,-4485000000.0,980000000.0,2125000000.0
Chevron Corp,CVX,,93410,2014.0,Q2,2014-04-01,2014-06-30,,,3842000000.0,35000000.0,-1205000000.0,,487000000.0,-2371000000.0,-7198000000.0,7881000000.0,-2371000000.0,-7198000000.0,7881000000.0,-1653000000.0,5690000000.0,5690000000.0,-446000000.0,300000000.0,-2021000000.0,26000000.0,-8931000000.0,-8000000.0,-829000000.0,100000000.0,1307000000.0
