company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Chevron Corp,CVX,,93410,2009.0,Q3TTM,2008-10-01,2009-09-30,,6.17,6.17,2.68,11543000000.0,6.15,1399000000.0,7591000000.0,12362000000.0,12362000000.0,12308000000.0,82000000.0,94622000000.0,166220000000.0,-28000000.0,17555000000.0,1943000000.0,,23063000000.0,112177000000.0,54043000000.0,28000000.0,,36005000000.0,18038000000.0,1915000000.0,19953000000.0,166220000000.0,1995300000.0,1992452000.0,2000586000.0
Chevron Corp,CVX,,93410,2009.0,Q3YTD,2009-01-01,2009-09-30,,3.72,3.72,1.98,8954000000.0,3.71,1061000000.0,5246000000.0,7461000000.0,7461000000.0,7413000000.0,48000000.0,71047000000.0,122232000000.0,,13008000000.0,728000000.0,,16155000000.0,84055000000.0,38177000000.0,28000000.0,,26170000000.0,12007000000.0,700000000.0,12707000000.0,122232000000.0,1995300000.0,1992452000.0,2000586000.0
Chevron Corp,CVX,,93410,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 14:32:28+00:00,1.92,1.92,0.68,2988000000.0,1.92,242000000.0,2342000000.0,3846000000.0,3846000000.0,3831000000.0,15000000.0,26969000000.0,46252000000.0,,4644000000.0,373000000.0,,5580000000.0,31613000000.0,14639000000.0,14000000.0,,8810000000.0,5829000000.0,359000000.0,6188000000.0,46252000000.0,1995300000.0,1992452000.0,2000586000.0
Chevron Corp,CVX,,93410,2009.0,Q2TTM,2008-07-01,2009-06-30,,8.13,8.13,2.65,11004000000.0,8.08,1428000000.0,11665000000.0,16441000000.0,16441000000.0,16370000000.0,99000000.0,116891000000.0,197833000000.0,-28000000.0,18525000000.0,2572000000.0,,24437000000.0,135416000000.0,62417000000.0,14000000.0,,36869000000.0,25548000000.0,2558000000.0,28106000000.0,197833000000.0,1983000000.0,1991605000.0,1999667000.0
Chevron Corp,CVX,,93410,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.8,1.8,1.3,5966000000.0,1.79,819000000.0,2904000000.0,3615000000.0,3615000000.0,3582000000.0,33000000.0,44078000000.0,75980000000.0,,8364000000.0,355000000.0,,10575000000.0,52442000000.0,23538000000.0,14000000.0,,17360000000.0,6178000000.0,341000000.0,6519000000.0,75980000000.0,1983000000.0,1991605000.0,1999667000.0
Chevron Corp,CVX,,93410,2009.0,Q2,2009-04-01,2009-06-30,2010-08-05 11:54:06+00:00,0.88,0.88,0.65,3099000000.0,0.87,438000000.0,1585000000.0,1761000000.0,1761000000.0,1745000000.0,16000000.0,23678000000.0,40382000000.0,,4386000000.0,-177000000.0,,5252000000.0,28064000000.0,12318000000.0,6000000.0,,8789000000.0,3529000000.0,-183000000.0,3346000000.0,40382000000.0,1983000000.0,1991605000.0,1999667000.0
Chevron Corp,CVX,,93410,2009.0,Q1TTM,2008-04-01,2009-03-31,,10.16,10.16,2.65,10180000000.0,10.11,1297000000.0,15836000000.0,20689000000.0,20689000000.0,20600000000.0,117000000.0,149269000000.0,239976000000.0,-28000000.0,19838000000.0,3213000000.0,,26072000000.0,169107000000.0,70869000000.0,8000000.0,,37549000000.0,33320000000.0,3205000000.0,36525000000.0,239976000000.0,1996700000.0,1991128000.0,1999509000.0
Chevron Corp,CVX,,93410,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 11:11:50+00:00,0.92,0.92,0.65,2867000000.0,0.92,381000000.0,1319000000.0,1854000000.0,1854000000.0,1837000000.0,17000000.0,20400000000.0,35598000000.0,,3978000000.0,532000000.0,,5323000000.0,24378000000.0,11220000000.0,8000000.0,,8571000000.0,2649000000.0,524000000.0,3173000000.0,35598000000.0,1996700000.0,1991128000.0,1999509000.0
Chevron Corp,CVX,,93410,2010.0,Q4,2010-10-01,2010-12-31,,2.65,2.65,0.75,3439000000.0,2.64,335000000.0,3446000000.0,5320000000.0,5320000000.0,5295000000.0,25000000.0,30109000000.0,47725000000.0,,4623000000.0,665000000.0,,6751000000.0,34732000000.0,12993000000.0,4000000.0,5637000000.0,10525000000.0,2468000000.0,6298000000.0,8766000000.0,47725000000.0,1997000000.0,1997000000.0,1997000000.0
Chevron Corp,CVX,,93410,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:55:46+00:00,9.53,9.53,2.875,13063000000.0,9.48,1147000000.0,12919000000.0,19136000000.0,19136000000.0,19024000000.0,112000000.0,116467000000.0,198198000000.0,,18191000000.0,1093000000.0,,23955000000.0,134658000000.0,63540000000.0,50000000.0,5637000000.0,38165000000.0,25375000000.0,6680000000.0,32055000000.0,198198000000.0,1997000000.0,1997000000.0,1997000000.0
Chevron Corp,CVX,,93410,2010.0,Q3YTD,2010-01-01,2010-09-30,,6.88,6.88,2.12,9624000000.0,6.84,812000000.0,9473000000.0,13816000000.0,13816000000.0,13729000000.0,87000000.0,86358000000.0,150473000000.0,,13568000000.0,428000000.0,,17204000000.0,99926000000.0,50547000000.0,46000000.0,,27640000000.0,22907000000.0,382000000.0,23289000000.0,150473000000.0,1993700000.0,1997721000.0,2006785000.0
Chevron Corp,CVX,,93410,2010.0,Q3TTM,2009-10-01,2010-09-30,,8.42,8.42,2.84,12780000000.0,8.37,1093000000.0,12192000000.0,16918000000.0,16918000000.0,16799000000.0,119000000.0,114964000000.0,195643000000.0,,18151000000.0,618000000.0,,23433000000.0,133115000000.0,62528000000.0,46000000.0,3316000000.0,37306000000.0,25222000000.0,3888000000.0,29110000000.0,195643000000.0,1993700000.0,1997721000.0,2006785000.0
Chevron Corp,CVX,,93410,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 11:17:58+00:00,1.89,1.89,0.72,3401000000.0,1.87,420000000.0,3081000000.0,3792000000.0,3792000000.0,3768000000.0,24000000.0,28610000000.0,49796000000.0,,4559000000.0,-78000000.0,,5846000000.0,33169000000.0,16627000000.0,9000000.0,,9667000000.0,6960000000.0,-87000000.0,6873000000.0,49796000000.0,1993700000.0,1997721000.0,2006785000.0
Chevron Corp,CVX,,93410,2010.0,Q2YTD,2010-01-01,2010-06-30,,4.99,4.99,1.4,6223000000.0,4.97,392000000.0,6392000000.0,10024000000.0,10024000000.0,9961000000.0,63000000.0,57748000000.0,100677000000.0,,9009000000.0,506000000.0,,11358000000.0,66757000000.0,33920000000.0,37000000.0,,17973000000.0,15947000000.0,469000000.0,16416000000.0,100677000000.0,1995900000.0,1996393000.0,2006000000.0
Chevron Corp,CVX,,93410,2010.0,Q2TTM,2009-07-01,2010-06-30,,8.45,8.45,2.8,12367000000.0,8.42,915000000.0,11453000000.0,16972000000.0,16972000000.0,16862000000.0,110000000.0,113323000000.0,192099000000.0,,18236000000.0,1069000000.0,,23167000000.0,131559000000.0,60540000000.0,51000000.0,3316000000.0,36449000000.0,24091000000.0,4334000000.0,28425000000.0,192099000000.0,1995900000.0,1996393000.0,2006000000.0
Chevron Corp,CVX,,93410,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 11:13:43+00:00,2.71,2.71,0.72,3141000000.0,2.7,212000000.0,3322000000.0,5444000000.0,5444000000.0,5409000000.0,35000000.0,30604000000.0,52701000000.0,,4537000000.0,303000000.0,,5727000000.0,35141000000.0,17560000000.0,17000000.0,,9080000000.0,8480000000.0,286000000.0,8766000000.0,52701000000.0,1995900000.0,1996393000.0,2006000000.0
Chevron Corp,CVX,,93410,2010.0,Q1TTM,2009-04-01,2010-03-31,,6.62,6.62,2.73,12325000000.0,6.59,1141000000.0,9716000000.0,13289000000.0,13289000000.0,13198000000.0,91000000.0,106397000000.0,179780000000.0,,18085000000.0,589000000.0,,22692000000.0,124482000000.0,55298000000.0,40000000.0,3316000000.0,36158000000.0,19140000000.0,3865000000.0,23005000000.0,179780000000.0,1996500000.0,1994983000.0,2004217000.0
Chevron Corp,CVX,,93410,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 11:48:58+00:00,2.28,2.28,0.68,3082000000.0,2.27,180000000.0,3070000000.0,4580000000.0,4580000000.0,4552000000.0,28000000.0,27144000000.0,47976000000.0,,4472000000.0,203000000.0,,5631000000.0,31616000000.0,16360000000.0,20000000.0,,8893000000.0,7467000000.0,183000000.0,7650000000.0,47976000000.0,1996500000.0,1994983000.0,2004217000.0
Chevron Corp,CVX,,93410,2011.0,Q4,2011-10-01,2011-12-31,,2.61,2.61,0.85,3313000000.0,2.58,386000000.0,4813000000.0,5152000000.0,5152000000.0,5123000000.0,29000000.0,36363000000.0,58027000000.0,,2680000000.0,391000000.0,,7278000000.0,39043000000.0,18984000000.0,,1567000000.0,10977000000.0,8007000000.0,1958000000.0,9965000000.0,58027000000.0,1986000000.0,1986000000.0,1986000000.0
Chevron Corp,CVX,,93410,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 11:21:41+00:00,13.54,13.54,3.125,12911000000.0,13.44,1216000000.0,20626000000.0,27008000000.0,27008000000.0,26895000000.0,113000000.0,149923000000.0,244371000000.0,,15628000000.0,1972000000.0,,26394000000.0,165551000000.0,78820000000.0,,7363000000.0,40521000000.0,38299000000.0,9335000000.0,47634000000.0,244371000000.0,1986000000.0,1986000000.0,1986000000.0
Chevron Corp,CVX,,93410,2011.0,Q3YTD,2011-01-01,2011-09-30,,10.93,10.93,2.28,9598000000.0,10.86,830000000.0,15813000000.0,21856000000.0,21856000000.0,21772000000.0,84000000.0,113560000000.0,186344000000.0,,12948000000.0,1581000000.0,,19116000000.0,126508000000.0,59836000000.0,,5796000000.0,29544000000.0,30292000000.0,7377000000.0,37669000000.0,186344000000.0,1987100000.0,1984643000.0,1998673000.0
Chevron Corp,CVX,,93410,2011.0,Q3TTM,2010-10-01,2011-09-30,,13.58,13.58,3.04,13037000000.0,13.5,1165000000.0,19259000000.0,27176000000.0,27176000000.0,27067000000.0,109000000.0,143669000000.0,234069000000.0,,17571000000.0,2246000000.0,,25867000000.0,161240000000.0,72829000000.0,4000000.0,11433000000.0,40069000000.0,32760000000.0,13675000000.0,46435000000.0,234069000000.0,1987100000.0,1984643000.0,1998673000.0
Chevron Corp,CVX,,93410,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 11:49:16+00:00,3.94,3.94,0.78,3215000000.0,3.92,240000000.0,5483000000.0,7857000000.0,7857000000.0,7829000000.0,28000000.0,37600000000.0,61261000000.0,,3544000000.0,944000000.0,,6493000000.0,41144000000.0,20117000000.0,,2227000000.0,9948000000.0,10169000000.0,3171000000.0,13340000000.0,61261000000.0,1987100000.0,1984643000.0,1998673000.0
Chevron Corp,CVX,,93410,2011.0,Q2YTD,2011-01-01,2011-06-30,,6.99,6.99,1.5,6383000000.0,6.94,590000000.0,10330000000.0,13999000000.0,13999000000.0,13943000000.0,56000000.0,75960000000.0,125083000000.0,,9404000000.0,637000000.0,,12623000000.0,85364000000.0,39719000000.0,,3569000000.0,19596000000.0,20123000000.0,4206000000.0,24329000000.0,125083000000.0,1992800000.0,1994007000.0,2008995000.0
Chevron Corp,CVX,,93410,2011.0,Q2TTM,2010-07-01,2011-06-30,,11.53,11.53,2.97,13223000000.0,11.45,1345000000.0,16857000000.0,23111000000.0,23111000000.0,23006000000.0,105000000.0,134679000000.0,222604000000.0,,18586000000.0,1224000000.0,,25220000000.0,153265000000.0,69339000000.0,13000000.0,9206000000.0,39788000000.0,29551000000.0,10417000000.0,39968000000.0,222604000000.0,1992800000.0,1994007000.0,2008995000.0
Chevron Corp,CVX,,93410,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 11:26:15+00:00,3.88,3.88,0.78,3257000000.0,3.85,422000000.0,5447000000.0,7760000000.0,7760000000.0,7732000000.0,28000000.0,40759000000.0,66671000000.0,,4843000000.0,395000000.0,,6460000000.0,45602000000.0,21069000000.0,,1882000000.0,10139000000.0,10930000000.0,2277000000.0,13207000000.0,66671000000.0,1992800000.0,1994007000.0,2008995000.0
Chevron Corp,CVX,,93410,2011.0,Q1TTM,2010-04-01,2011-03-31,,10.36,10.36,2.91,13107000000.0,10.3,1135000000.0,14732000000.0,20795000000.0,20795000000.0,20683000000.0,112000000.0,124524000000.0,208634000000.0,,18280000000.0,1132000000.0,,24487000000.0,142804000000.0,65830000000.0,30000000.0,7324000000.0,38729000000.0,27101000000.0,8426000000.0,35527000000.0,208634000000.0,1997100000.0,1994735000.0,2008584000.0
Chevron Corp,CVX,,93410,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 10:58:21+00:00,3.11,3.11,0.72,3126000000.0,3.09,168000000.0,4883000000.0,6239000000.0,6239000000.0,6211000000.0,28000000.0,35201000000.0,58412000000.0,,4561000000.0,242000000.0,,6163000000.0,39762000000.0,18650000000.0,,1687000000.0,9457000000.0,9193000000.0,1929000000.0,11122000000.0,58412000000.0,1997100000.0,1994735000.0,2008584000.0
Chevron Corp,CVX,,93410,2012.0,Q4,2012-10-01,2012-12-31,,3.73,3.73,0.92,3554000000.0,3.7,357000000.0,4679000000.0,7297000000.0,7297000000.0,7245000000.0,52000000.0,33959000000.0,67573000000.0,,3251000000.0,-1947000000.0,,7455000000.0,37210000000.0,30363000000.0,,-5074000000.0,11366000000.0,18997000000.0,-7021000000.0,11976000000.0,67573000000.0,1950000000.0,1950000000.0,1950000000.0
Chevron Corp,CVX,,93410,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 11:36:43+00:00,13.42,13.42,3.53,13413000000.0,13.32,1728000000.0,19996000000.0,26336000000.0,26336000000.0,26179000000.0,157000000.0,140766000000.0,241909000000.0,,12376000000.0,,,27294000000.0,153142000000.0,88767000000.0,,,42435000000.0,46332000000.0,,46332000000.0,241909000000.0,1950000000.0,1950000000.0,1950000000.0
Chevron Corp,CVX,,93410,2012.0,Q3YTD,2012-01-01,2012-09-30,,9.69,9.69,2.61,9859000000.0,9.62,1371000000.0,15317000000.0,19039000000.0,19039000000.0,18934000000.0,105000000.0,106807000000.0,174336000000.0,,9125000000.0,1947000000.0,,19839000000.0,115932000000.0,58404000000.0,,5074000000.0,31069000000.0,27335000000.0,7021000000.0,34356000000.0,174336000000.0,1938400000.0,1945840000.0,1960141000.0
Chevron Corp,CVX,,93410,2012.0,Q3TTM,2011-10-01,2012-09-30,,12.3,12.3,3.46,13172000000.0,12.2,1757000000.0,20130000000.0,24191000000.0,24191000000.0,24057000000.0,134000000.0,143170000000.0,232363000000.0,,11805000000.0,2338000000.0,,27117000000.0,154975000000.0,77388000000.0,,6641000000.0,42046000000.0,35342000000.0,8979000000.0,44321000000.0,232363000000.0,1938400000.0,1945840000.0,1960141000.0
Chevron Corp,CVX,,93410,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 11:17:00+00:00,2.71,2.71,0.9,3370000000.0,2.69,475000000.0,4624000000.0,5308000000.0,5308000000.0,5253000000.0,55000000.0,33982000000.0,55660000000.0,,3239000000.0,1110000000.0,,7046000000.0,37221000000.0,18439000000.0,,1274000000.0,10891000000.0,7548000000.0,2384000000.0,9932000000.0,55660000000.0,1938400000.0,1945840000.0,1960141000.0
Chevron Corp,CVX,,93410,2012.0,Q2YTD,2012-01-01,2012-06-30,,6.98,6.98,1.71,6489000000.0,6.93,896000000.0,10693000000.0,13731000000.0,13731000000.0,13681000000.0,50000000.0,72825000000.0,118676000000.0,,5886000000.0,837000000.0,,12793000000.0,78711000000.0,39965000000.0,,3800000000.0,20178000000.0,19787000000.0,4637000000.0,24424000000.0,118676000000.0,1959200000.0,1954147000.0,1967990000.0
Chevron Corp,CVX,,93410,2012.0,Q2TTM,2011-07-01,2012-06-30,,13.53,13.53,3.34,13017000000.0,13.43,1522000000.0,20989000000.0,26740000000.0,26740000000.0,26633000000.0,107000000.0,146788000000.0,237964000000.0,,12110000000.0,2172000000.0,,26564000000.0,158898000000.0,79066000000.0,,7594000000.0,41103000000.0,37963000000.0,9766000000.0,47729000000.0,237964000000.0,1959200000.0,1954147000.0,1967990000.0
Chevron Corp,CVX,,93410,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 11:33:32+00:00,3.68,3.68,0.9,3284000000.0,3.66,493000000.0,5123000000.0,7232000000.0,7232000000.0,7210000000.0,22000000.0,36772000000.0,59780000000.0,,3034000000.0,737000000.0,,6670000000.0,39806000000.0,19974000000.0,,2091000000.0,10447000000.0,9527000000.0,2828000000.0,12355000000.0,59780000000.0,1959200000.0,1954147000.0,1967990000.0
Chevron Corp,CVX,,93410,2012.0,Q1TTM,2011-04-01,2012-03-31,,13.73,13.73,3.22,12990000000.0,13.62,1451000000.0,21313000000.0,27268000000.0,27268000000.0,27155000000.0,113000000.0,150775000000.0,244855000000.0,,13919000000.0,1830000000.0,,26354000000.0,164694000000.0,80161000000.0,,7385000000.0,40795000000.0,39366000000.0,9215000000.0,48581000000.0,244855000000.0,1960900000.0,1963862000.0,1978781000.0
Chevron Corp,CVX,,93410,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 11:44:28+00:00,3.3,3.3,0.81,3205000000.0,3.27,403000000.0,5570000000.0,6499000000.0,6499000000.0,6471000000.0,28000000.0,36053000000.0,58896000000.0,,2852000000.0,100000000.0,,6123000000.0,38905000000.0,19991000000.0,,1709000000.0,9731000000.0,10260000000.0,1809000000.0,12069000000.0,58896000000.0,1960900000.0,1963862000.0,1978781000.0
Chevron Corp,CVX,,93410,2013.0,FY,2013-01-01,2013-12-31,2014-02-21 11:21:41+00:00,11.18,11.18,,14186000000.0,11.09,1861000000.0,14308000000.0,21597000000.0,21597000000.0,21423000000.0,174000000.0,134696000000.0,228848000000.0,,13063000000.0,,,29137000000.0,147759000000.0,81089000000.0,,,45184000000.0,35905000000.0,,35905000000.0,228848000000.0,1917000000.0,1917000000.0,1917000000.0
Chevron Corp,CVX,,93410,2013.0,Q4,2013-10-01,2013-12-31,,2.6,2.6,-2.9,3635000000.0,2.57,726000000.0,3240000000.0,4958000000.0,4958000000.0,4930000000.0,28000000.0,32691000000.0,62642000000.0,,3211000000.0,-781000000.0,,7697000000.0,35902000000.0,26740000000.0,,-5703000000.0,12058000000.0,14682000000.0,-6484000000.0,8198000000.0,62642000000.0,1917000000.0,1917000000.0,1917000000.0
Chevron Corp,CVX,,93410,2013.0,Q3YTD,2013-01-01,2013-09-30,,8.58,8.58,2.9,10551000000.0,8.52,1135000000.0,11068000000.0,16639000000.0,16639000000.0,16493000000.0,146000000.0,102005000000.0,166206000000.0,,9852000000.0,781000000.0,,21440000000.0,111857000000.0,54349000000.0,,5703000000.0,33126000000.0,21223000000.0,6484000000.0,27707000000.0,166206000000.0,1918600000.0,1914047000.0,1929831000.0
Chevron Corp,CVX,,93410,2013.0,Q3TTM,2012-10-01,2013-09-30,,12.31,12.31,3.82,14105000000.0,12.22,1492000000.0,15747000000.0,23936000000.0,23936000000.0,23738000000.0,198000000.0,135964000000.0,233779000000.0,,13103000000.0,-1166000000.0,,28895000000.0,149067000000.0,84712000000.0,,629000000.0,44492000000.0,40220000000.0,-537000000.0,39683000000.0,233779000000.0,1918600000.0,1914047000.0,1929831000.0
Chevron Corp,CVX,,93410,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 11:27:20+00:00,2.58,2.58,1.0,3658000000.0,2.57,559000000.0,3839000000.0,4996000000.0,4996000000.0,4950000000.0,46000000.0,34822000000.0,56603000000.0,,3366000000.0,265000000.0,,7263000000.0,38188000000.0,18415000000.0,,1635000000.0,11480000000.0,6935000000.0,1900000000.0,8835000000.0,56603000000.0,1918600000.0,1914047000.0,1929831000.0
Chevron Corp,CVX,,93410,2013.0,Q2YTD,2013-01-01,2013-06-30,,6.0,6.0,1.9,6893000000.0,5.95,576000000.0,7229000000.0,11643000000.0,11643000000.0,11543000000.0,100000000.0,67183000000.0,109603000000.0,,6486000000.0,516000000.0,,14177000000.0,73669000000.0,35934000000.0,,4068000000.0,21646000000.0,14288000000.0,4584000000.0,18872000000.0,109603000000.0,1916100000.0,1921391000.0,1936783000.0
Chevron Corp,CVX,,93410,2013.0,Q2TTM,2012-07-01,2013-06-30,,12.44,12.44,3.72,13817000000.0,12.34,1408000000.0,16532000000.0,24248000000.0,24248000000.0,24041000000.0,207000000.0,135124000000.0,232836000000.0,,12976000000.0,-321000000.0,,28678000000.0,148100000000.0,84736000000.0,,268000000.0,43903000000.0,40833000000.0,-53000000.0,40780000000.0,232836000000.0,1916100000.0,1921391000.0,1936783000.0
Chevron Corp,CVX,,93410,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 11:15:14+00:00,2.8,2.8,1.0,3412000000.0,2.77,329000000.0,3185000000.0,5404000000.0,5404000000.0,5365000000.0,39000000.0,34273000000.0,55307000000.0,,3349000000.0,278000000.0,,7417000000.0,37622000000.0,17685000000.0,,1784000000.0,11158000000.0,6527000000.0,2062000000.0,8589000000.0,55307000000.0,1916100000.0,1921391000.0,1936783000.0
Chevron Corp,CVX,,93410,2013.0,Q1TTM,2012-04-01,2013-03-31,,13.32,13.32,3.62,13689000000.0,13.23,1572000000.0,18470000000.0,26076000000.0,26076000000.0,25886000000.0,190000000.0,137623000000.0,237309000000.0,,12661000000.0,138000000.0,,27931000000.0,150284000000.0,87025000000.0,,575000000.0,43192000000.0,43833000000.0,713000000.0,44546000000.0,237309000000.0,1930600000.0,1929014000.0,1943931000.0
Chevron Corp,CVX,,93410,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 12:05:13+00:00,3.2,3.2,0.9,3481000000.0,3.18,247000000.0,4044000000.0,6239000000.0,6239000000.0,6178000000.0,61000000.0,32910000000.0,54296000000.0,,3137000000.0,238000000.0,,6760000000.0,36047000000.0,18249000000.0,,2284000000.0,10488000000.0,7761000000.0,2522000000.0,10283000000.0,54296000000.0,1930600000.0,1929014000.0,1943931000.0
Chevron Corp,CVX,,93410,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:18:42+00:00,10.21,10.21,4.23,16793000000.0,10.14,1985000000.0,11892000000.0,19310000000.0,19310000000.0,19241000000.0,69000000.0,119671000000.0,211970000000.0,,12540000000.0,,,29779000000.0,132211000000.0,79759000000.0,0.0,,48557000000.0,31202000000.0,,31202000000.0,211970000000.0,1884000000.0,1884000000.0,1884000000.0
