company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2012.0,Q2,,2012-06-30,2012-07-26 09:02:32+00:00,6026600000.0,3741300000.0,593900000.0,-168300000.0,1502000000.0,,2495600000.0,3461700000.0,,1238700000.0,1504100000.0,447000000.0,28400000.0,203200000.0,420800000.0,341200000.0,,,,502400000.0,502200000.0,222300000.0,136000000.0,408200000.0,394700000.0,12700000.0,11851600000.0,2202500000.0,7237300000.0,7015200000.0,2424000000.0,2452400000.0,9176900000.0,11851600000.0,4167300000.0,2161700000.0,221500000.0,-533000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2012.0,Q1,,2012-03-31,2012-04-26 09:00:46+00:00,5929100000.0,3732100000.0,676700000.0,-181800000.0,1573100000.0,,2485900000.0,3463000000.0,,1239700000.0,1447300000.0,451100000.0,34200000.0,254800000.0,420000000.0,346200000.0,,,,484500000.0,467300000.0,223700000.0,,335700000.0,381300000.0,13800000.0,11765900000.0,2172400000.0,7112500000.0,6987100000.0,2393900000.0,2428100000.0,9114100000.0,11765900000.0,4202300000.0,2127000000.0,221500000.0,-467400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2013.0,FY,,2013-12-31,2015-02-23 08:41:45+00:00,6914200000.0,4565400000.0,718400000.0,-411200000.0,1636800000.0,0.0,3028200000.0,3629000000.0,,1129800000.0,1536400000.0,540000000.0,35600000.0,144000000.0,514300000.0,340100000.0,,,,508000000.0,595700000.0,249100000.0,,864500000.0,532700000.0,5300000.0,12905000000.0,2215200000.0,8084000000.0,8165300000.0,2215200000.0,2250800000.0,10405100000.0,12905000000.0,4281000000.0,2239800000.0,,-1266300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2013.0,Q3,,2013-09-30,2013-10-24 16:16:34+00:00,5705600000.0,3830200000.0,553300000.0,-369300000.0,999300000.0,,2805300000.0,3609300000.0,,1481000000.0,1551000000.0,490500000.0,30900000.0,171300000.0,483300000.0,377100000.0,,,,498100000.0,557200000.0,229600000.0,,710400000.0,188500000.0,5200000.0,11532000000.0,2081100000.0,6762800000.0,6447400000.0,2302600000.0,2333500000.0,8968900000.0,11532000000.0,4278700000.0,2521500000.0,221500000.0,-1065300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2013.0,Q2,,2013-06-30,2013-07-25 08:30:42+00:00,5891000000.0,4047800000.0,548600000.0,-395400000.0,1613900000.0,,2786800000.0,3580700000.0,,1478600000.0,1545900000.0,475900000.0,32100000.0,178400000.0,471700000.0,391900000.0,,,,497600000.0,558600000.0,231000000.0,,696500000.0,780800000.0,4600000.0,12336700000.0,2122800000.0,7604100000.0,7220400000.0,2344300000.0,2376400000.0,9729300000.0,12336700000.0,4256700000.0,2508900000.0,221500000.0,-965100000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2013.0,Q1,,2013-03-31,2013-04-25 09:16:32+00:00,5650200000.0,3885700000.0,596400000.0,-325400000.0,1645700000.0,,2756500000.0,3588900000.0,,2071600000.0,1511400000.0,485600000.0,33100000.0,182400000.0,465700000.0,400000000.0,,,,513200000.0,555100000.0,235300000.0,,648700000.0,161600000.0,5400000.0,12218300000.0,2227800000.0,7448200000.0,6408200000.0,2449300000.0,2482400000.0,9500600000.0,12218300000.0,4284500000.0,3092400000.0,221500000.0,-852000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,FY,,2014-12-31,2016-02-22 08:35:20+00:00,6558000000.0,4376600000.0,796000000.0,-636700000.0,1660600000.0,0.0,1588700000.0,3669200000.0,,1612900000.0,1424200000.0,548200000.0,34900000.0,192900000.0,527900000.0,342200000.0,,,,516100000.0,723900000.0,257400000.0,,1183300000.0,109300000.0,6600000.0,12736600000.0,2116300000.0,7810200000.0,7463300000.0,2116300000.0,2151200000.0,10328000000.0,12736600000.0,4378200000.0,2864700000.0,,-19000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q3,,2014-09-30,2014-10-23 09:03:56+00:00,5875000000.0,3870900000.0,638800000.0,-495200000.0,896000000.0,,3077700000.0,3686400000.0,,1626800000.0,1725600000.0,530200000.0,32600000.0,160600000.0,475800000.0,402000000.0,,,,500300000.0,660300000.0,255300000.0,,915200000.0,130500000.0,6400000.0,11778400000.0,2083300000.0,6900900000.0,6644300000.0,2083300000.0,2115900000.0,9407200000.0,11778400000.0,4347300000.0,2762900000.0,,-1414400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q2,,2014-06-30,2014-07-24 07:59:29+00:00,6414800000.0,4272300000.0,594800000.0,-383100000.0,895100000.0,,3070500000.0,3714800000.0,,1629900000.0,1798600000.0,537100000.0,32600000.0,171000000.0,486900000.0,429300000.0,,,,515200000.0,616400000.0,246400000.0,,865500000.0,128600000.0,6300000.0,12339700000.0,2189300000.0,7401600000.0,7138200000.0,2189300000.0,2221900000.0,9871400000.0,12339700000.0,4401000000.0,2733200000.0,,-1363600000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2014.0,Q1,,2014-03-31,2014-04-23 08:26:05+00:00,6048500000.0,4013400000.0,587400000.0,-410900000.0,771000000.0,,3055900000.0,3663100000.0,,1130700000.0,1692700000.0,534300000.0,32500000.0,162200000.0,484200000.0,399200000.0,,,,517700000.0,563000000.0,249800000.0,,805000000.0,524300000.0,5600000.0,11759200000.0,2138800000.0,6881900000.0,7160200000.0,2138800000.0,2171300000.0,9338100000.0,11759200000.0,4343000000.0,2177900000.0,,-1311200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,FY,,2015-12-31,2017-02-21 08:47:50+00:00,6689200000.0,4361000000.0,748400000.0,-845600000.0,1502900000.0,,1444500000.0,3608500000.0,,1610300000.0,1594400000.0,567200000.0,36300000.0,228400000.0,464200000.0,215900000.0,,12100000.0,11900000.0,487900000.0,672600000.0,251900000.0,,1437600000.0,134800000.0,6800000.0,12585100000.0,1965500000.0,7693100000.0,7584300000.0,1965500000.0,2001800000.0,10331400000.0,12585100000.0,4324800000.0,2747100000.0,,-71000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q3,,2015-09-30,2015-10-22 09:10:50+00:00,5753400000.0,3848300000.0,688900000.0,-826200000.0,874300000.0,,1655100000.0,3591300000.0,,1621300000.0,1590200000.0,519200000.0,27800000.0,203900000.0,462900000.0,349100000.0,,,,490900000.0,699200000.0,226500000.0,,1226200000.0,130300000.0,6900000.0,11474100000.0,1863800000.0,6668800000.0,6572600000.0,1863800000.0,1891600000.0,9356000000.0,11474100000.0,4286100000.0,2783400000.0,,-191300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q2,,2015-06-30,2015-07-23 08:53:22+00:00,5669800000.0,3976700000.0,603800000.0,-735800000.0,848900000.0,,1638900000.0,3626300000.0,,1622800000.0,1452400000.0,526400000.0,29200000.0,204200000.0,480400000.0,352700000.0,,,,505000000.0,719300000.0,230100000.0,,1201800000.0,160000000.0,6700000.0,11499300000.0,1983900000.0,6637400000.0,6433600000.0,1983900000.0,2013100000.0,9256100000.0,11499300000.0,4335500000.0,2822500000.0,,-121000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2015.0,Q1,,2015-03-31,2015-04-24 09:04:46+00:00,5468500000.0,3781400000.0,618700000.0,-764700000.0,734300000.0,,1621400000.0,3595000000.0,,1620600000.0,1497800000.0,523300000.0,32000000.0,193000000.0,473200000.0,367100000.0,,,,501400000.0,694000000.0,242800000.0,,1126200000.0,137700000.0,6900000.0,11200200000.0,1912700000.0,6387500000.0,6224900000.0,1912700000.0,1944700000.0,9012700000.0,11200200000.0,4289400000.0,2787800000.0,,-70200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,FY,,2016-12-31,2018-02-26 08:47:30+00:00,6303600000.0,4389700000.0,794000000.0,-962500000.0,1097600000.0,,1238600000.0,3674400000.0,,1280700000.0,1518100000.0,622000000.0,39600000.0,220300000.0,480700000.0,229400000.0,,203200000.0,198800000.0,530500000.0,708300000.0,252800000.0,,1804300000.0,409600000.0,,12485200000.0,2017100000.0,7438000000.0,7706000000.0,2017100000.0,2056700000.0,10175700000.0,12485200000.0,4425200000.0,2469700000.0,,-63300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q3,,2016-09-30,2016-10-27 08:54:16+00:00,6025900000.0,3714400000.0,631700000.0,-862800000.0,891600000.0,,1521900000.0,3715300000.0,,1583300000.0,1843700000.0,581600000.0,34100000.0,298700000.0,485700000.0,280500000.0,,,,510700000.0,733000000.0,246900000.0,,1546600000.0,157500000.0,3000000.0,11839500000.0,1941400000.0,6733200000.0,6815100000.0,1941400000.0,1975500000.0,9617100000.0,11839500000.0,4524700000.0,2802000000.0,,-264300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2,,2016-06-30,2016-07-28 08:39:36+00:00,5857700000.0,3945000000.0,588400000.0,-797300000.0,672600000.0,,1501100000.0,3662200000.0,,1583600000.0,1710400000.0,569700000.0,32500000.0,274200000.0,408600000.0,294600000.0,,,,502400000.0,685000000.0,246300000.0,,1475300000.0,236200000.0,2800000.0,11633900000.0,1995600000.0,6625400000.0,6682300000.0,1995600000.0,2028100000.0,9359500000.0,11633900000.0,4438800000.0,2677200000.0,,-183500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q1,,2016-03-31,2016-04-22 08:53:42+00:00,5785100000.0,3718900000.0,620600000.0,-787500000.0,673400000.0,,1474700000.0,3681800000.0,,1609900000.0,1774200000.0,565100000.0,32400000.0,277000000.0,414100000.0,312600000.0,,,,506900000.0,733200000.0,246300000.0,,1379000000.0,133700000.0,6900000.0,11516800000.0,1941500000.0,6486000000.0,6539400000.0,1941500000.0,1973900000.0,9296600000.0,11516800000.0,4465700000.0,2757200000.0,,-124700000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,FY,,2017-12-31,2018-10-25 09:00:41+00:00,6420200000.0,6332400000.0,674700000.0,-827800000.0,790900000.0,,993800000.0,3820400000.0,,1285600000.0,,650400000.0,34800000.0,234000000.0,476600000.0,346500000.0,484700000.0,5700000.0,8800000.0,524400000.0,768800000.0,252100000.0,,2104500000.0,86900000.0,,12704700000.0,2211500000.0,7475500000.0,7675300000.0,2211500000.0,2246300000.0,10206300000.0,12704700000.0,4578800000.0,2531000000.0,,-59000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3,,2017-09-30,2017-10-26 08:49:10+00:00,5561100000.0,3696100000.0,550700000.0,-832700000.0,704900000.0,,1275600000.0,3799900000.0,,1285000000.0,1742300000.0,637500000.0,26800000.0,270900000.0,457200000.0,312200000.0,,8300000.0,20800000.0,544000000.0,749400000.0,238000000.0,,1849800000.0,813700000.0,,11716100000.0,2013400000.0,6463800000.0,6946300000.0,2013400000.0,2040200000.0,9437900000.0,11716100000.0,4614800000.0,2491600000.0,,-279300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2,,2017-06-30,2017-07-27 08:53:04+00:00,5872000000.0,3762200000.0,513100000.0,-874200000.0,657600000.0,,1260100000.0,3753100000.0,,1283100000.0,1720700000.0,635000000.0,29800000.0,260900000.0,461800000.0,323100000.0,,19700000.0,21700000.0,542700000.0,731400000.0,243400000.0,,1774900000.0,539400000.0,3200000.0,11678200000.0,1982500000.0,6486500000.0,6946200000.0,1982500000.0,2012300000.0,9422500000.0,11678200000.0,4556700000.0,2476300000.0,,-178300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q1,,2017-03-31,2017-04-21 09:01:24+00:00,5672600000.0,3641500000.0,572000000.0,-909400000.0,775000000.0,,1239500000.0,3703500000.0,,1281900000.0,1742700000.0,616300000.0,33400000.0,243600000.0,459300000.0,318500000.0,,108700000.0,111200000.0,545000000.0,728400000.0,241200000.0,,1751200000.0,634900000.0,3100000.0,11697900000.0,1963000000.0,6589500000.0,6990700000.0,1963000000.0,1996400000.0,9460300000.0,11697900000.0,4492100000.0,2469600000.0,,-118300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,FY,,2018-12-31,2020-02-21 08:52:40+00:00,6698100000.0,7027200000.0,806900000.0,-941100000.0,673400000.0,,934200000.0,4875900000.0,1094700000.0,3660200000.0,,790900000.0,39600000.0,247000000.0,422700000.0,476600000.0,533900000.0,5700000.0,11200000.0,428900000.0,812800000.0,167900000.0,,2400100000.0,73800000.0,,15620300000.0,2393200000.0,8182900000.0,8123900000.0,2393200000.0,2432800000.0,13019600000.0,15620300000.0,6646500000.0,4895700000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3,,2018-09-30,2018-10-25 09:00:41+00:00,5515100000.0,6005000000.0,571000000.0,-925300000.0,1860200000.0,,1080900000.0,3784700000.0,,3261400000.0,,602900000.0,32300000.0,270200000.0,438500000.0,459600000.0,514400000.0,5700000.0,8500000.0,524800000.0,791600000.0,159700000.0,,2158400000.0,82700000.0,,13513100000.0,2137900000.0,8330500000.0,6691700000.0,2137900000.0,2170200000.0,11183200000.0,13513100000.0,4579700000.0,4491500000.0,,-176100000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2,,2018-06-30,2018-07-25 08:55:37+00:00,5738800000.0,6193500000.0,551500000.0,-903400000.0,493200000.0,,1061900000.0,3788100000.0,,1282700000.0,,602000000.0,29900000.0,261000000.0,445400000.0,439300000.0,510800000.0,19600000.0,26500000.0,560900000.0,786800000.0,165800000.0,,2076700000.0,757700000.0,,12357600000.0,2061700000.0,7145600000.0,7585300000.0,2061700000.0,2091600000.0,10100200000.0,12357600000.0,4610000000.0,2514900000.0,,-173500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q1,,2018-03-31,2018-04-27 08:59:59+00:00,5467100000.0,5923600000.0,528100000.0,-790800000.0,597300000.0,,1002700000.0,3839700000.0,,1288200000.0,,634200000.0,31800000.0,273100000.0,457100000.0,430600000.0,507500000.0,12000000.0,18300000.0,529600000.0,785100000.0,246900000.0,,2010500000.0,801500000.0,,12240100000.0,2108500000.0,6963500000.0,7322500000.0,2108500000.0,2140300000.0,9852900000.0,12240100000.0,4642400000.0,2530400000.0,,-113900000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,FY,,2019-12-31,2020-04-23 08:59:00+00:00,7205400000.0,7143300000.0,742800000.0,-930000000.0,1192200000.0,,1016000000.0,4894400000.0,1014300000.0,2771900000.0,,778100000.0,49700000.0,252100000.0,425000000.0,412400000.0,852800000.0,22800000.0,65000000.0,2042300000.0,2144300000.0,164700000.0,,2689900000.0,554400000.0,,17751900000.0,2775900000.0,8770700000.0,9420400000.0,2775900000.0,2825600000.0,14761600000.0,17751900000.0,8203100000.0,5341200000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3,,2019-09-30,2019-10-25 08:58:54+00:00,5656000000.0,6066500000.0,634300000.0,-966200000.0,520500000.0,,979700000.0,4847400000.0,1032300000.0,3367100000.0,,758200000.0,34100000.0,279100000.0,394800000.0,440200000.0,824000000.0,22800000.0,36000000.0,2030600000.0,2148800000.0,185400000.0,,2455500000.0,248100000.0,,15997600000.0,2469000000.0,7050000000.0,7398400000.0,2469000000.0,2503100000.0,13309100000.0,15997600000.0,8189400000.0,5910700000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2,,2019-06-30,2019-07-25 09:05:38+00:00,6022300000.0,6367100000.0,626400000.0,-917900000.0,614000000.0,,960000000.0,4884100000.0,1052000000.0,3563800000.0,,767100000.0,34500000.0,297800000.0,401600000.0,467900000.0,846200000.0,26400000.0,29000000.0,2050500000.0,2183500000.0,188300000.0,,2381800000.0,207400000.0,,16526900000.0,2423900000.0,7475400000.0,7731300000.0,2423900000.0,2458400000.0,13880200000.0,16526900000.0,8284400000.0,6148900000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q1,,2019-03-31,2019-04-26 09:02:38+00:00,5733700000.0,6104900000.0,663600000.0,-929700000.0,630500000.0,,941900000.0,4885200000.0,1074500000.0,3663700000.0,,767100000.0,39300000.0,285600000.0,401900000.0,491900000.0,838900000.0,19700000.0,22400000.0,1790600000.0,1936900000.0,161800000.0,,2303100000.0,272500000.0,,16050000000.0,2315300000.0,7247000000.0,7531100000.0,2315300000.0,2354600000.0,13533600000.0,16050000000.0,8035900000.0,6002500000.0,,
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2020.0,Q1,,2020-03-31,2020-04-23 08:59:00+00:00,5559500000.0,5575500000.0,539500000.0,-1078700000.0,1554000000.0,,1020100000.0,4826500000.0,990700000.0,3410900000.0,,752800000.0,42700000.0,270700000.0,372800000.0,449800000.0,828900000.0,17400000.0,55400000.0,1991500000.0,2119300000.0,154800000.0,,2591100000.0,812600000.0,,16428900000.0,2532500000.0,7596700000.0,7795900000.0,2532500000.0,2575200000.0,13698900000.0,16428900000.0,8079400000.0,5903000000.0,,
