company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2007.0,FY,2007-01-01,2007-12-31,2010-02-16 17:29:39+00:00,-203000000.0,,248000000.0,45000000.0,47000000.0,242000000.0,60000000.0,600000000.0,-2020000000.0,-333000000.0,1270000000.0,-2020000000.0,-333000000.0,1270000000.0,-1036000000.0,423000000.0,423000000.0,,357000000.0,19000000.0,945000000.0,,-361000000.0,-1047000000.0,-248000000.0,-1481000000.0,-857000000.0,130000000.0,45000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2008.0,Q4,2008-10-01,2008-12-31,,-2000000.0,,238000000.0,,-36000000.0,192000000.0,,,-176000000.0,-70000000.0,280000000.0,-176000000.0,-70000000.0,280000000.0,-2000000.0,-352000000.0,-314000000.0,-38000000.0,164000000.0,19000000.0,-12000000.0,,-84000000.0,,-58000000.0,-111000000.0,,6000000.0,-4000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2008.0,FY,2008-01-01,2008-12-31,2011-02-18 16:17:00+00:00,-21000000.0,,238000000.0,179000000.0,-46000000.0,181000000.0,,,-631000000.0,-14000000.0,797000000.0,-631000000.0,-14000000.0,797000000.0,106000000.0,-352000000.0,-314000000.0,-38000000.0,692000000.0,19000000.0,-31000000.0,,-357000000.0,,-200000000.0,-133000000.0,-160000000.0,58000000.0,1000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2008.0,Q3,2008-07-01,2008-09-30,,-2000000.0,,,28000000.0,-39000000.0,195000000.0,,,-105000000.0,-17000000.0,338000000.0,-105000000.0,-17000000.0,338000000.0,177000000.0,,,,143000000.0,,-8000000.0,,-83000000.0,,-50000000.0,-9000000.0,-13000000.0,22000000.0,-7000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-29 14:41:39+00:00,-19000000.0,,,179000000.0,-10000000.0,-11000000.0,,0.0,-455000000.0,56000000.0,517000000.0,-455000000.0,56000000.0,517000000.0,108000000.0,,,,528000000.0,,-19000000.0,,-273000000.0,,-142000000.0,-22000000.0,-160000000.0,52000000.0,5000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-25 16:27:49+00:00,-17000000.0,,,151000000.0,29000000.0,-206000000.0,,0.0,-350000000.0,73000000.0,179000000.0,-350000000.0,73000000.0,179000000.0,-69000000.0,,,,385000000.0,,-11000000.0,,-190000000.0,,-92000000.0,-13000000.0,-147000000.0,30000000.0,12000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2009.0,Q4,2009-10-01,2009-12-31,,,,254000000.0,5000000.0,-9000000.0,128000000.0,,-1000000.0,-23000000.0,-44000000.0,290000000.0,-23000000.0,-44000000.0,290000000.0,214000000.0,-145000000.0,-105000000.0,-40000000.0,13000000.0,7000000.0,-2000000.0,,-27000000.0,,-55000000.0,-2000000.0,,5000000.0,3000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2009.0,FY,2009-01-01,2009-12-31,2012-02-21 16:51:13+00:00,-8000000.0,,254000000.0,8000000.0,-5000000.0,159000000.0,,3000000.0,-197000000.0,-118000000.0,705000000.0,-197000000.0,-118000000.0,705000000.0,385000000.0,-145000000.0,-105000000.0,-40000000.0,397000000.0,7000000.0,-27000000.0,,-182000000.0,,-125000000.0,-14000000.0,-11000000.0,11000000.0,23000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2009.0,Q3TTM,2008-10-01,2009-09-30,,-10000000.0,,238000000.0,3000000.0,-32000000.0,223000000.0,,4000000.0,-350000000.0,-144000000.0,695000000.0,-350000000.0,-144000000.0,695000000.0,169000000.0,-352000000.0,-314000000.0,-38000000.0,548000000.0,19000000.0,-37000000.0,,-239000000.0,,-128000000.0,-123000000.0,-11000000.0,12000000.0,16000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2009.0,Q3,2009-07-01,2009-09-30,,,,,3000000.0,13000000.0,138000000.0,,2000000.0,-32000000.0,-13000000.0,305000000.0,-32000000.0,-13000000.0,305000000.0,273000000.0,,,,167000000.0,,-8000000.0,,-27000000.0,,-20000000.0,-7000000.0,,1000000.0,11000000.0
