company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q4,2010-10-01,2010-12-31,,-2.97,-2.97,1.2,-2.97,698000000.0,187000000.0,-1025000000.0,-1004000000.0,-21000000.0,-1034000000.0,9000000.0,1328000000.0,1629000000.0,8000000.0,,,365000000.0,1328000000.0,301000000.0,63000000.0,1063000000.0,-762000000.0,-55000000.0,-817000000.0,1629000000.0,349000000.0,349000000.0,349000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 16:49:57+00:00,-3.0,-3.0,0.3,-3.0,698000000.0,240000000.0,-1002000000.0,-981000000.0,-21000000.0,-1043000000.0,41000000.0,5653000000.0,7486000000.0,-27000000.0,,,1598000000.0,5653000000.0,1833000000.0,251000000.0,2296000000.0,-463000000.0,-278000000.0,-741000000.0,7486000000.0,349000000.0,349000000.0,349000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 12:05:46+00:00,-0.02,-0.02,-0.75,-0.02,,31000000.0,7000000.0,7000000.0,,-5000000.0,12000000.0,1463000000.0,1957000000.0,-1000000.0,,,392000000.0,1463000000.0,494000000.0,63000000.0,392000000.0,102000000.0,-64000000.0,38000000.0,1957000000.0,250000000.0,250000000.0,250000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q3YTD,2010-01-01,2010-09-30,,-0.03,-0.03,-0.9,-0.03,,53000000.0,23000000.0,23000000.0,,-9000000.0,32000000.0,4325000000.0,5857000000.0,-35000000.0,,,1233000000.0,4325000000.0,1532000000.0,188000000.0,1233000000.0,299000000.0,-223000000.0,76000000.0,5857000000.0,250000000.0,250000000.0,250000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q3TTM,2009-10-01,2010-09-30,,-0.79,-0.56,-0.59,-0.56,262000000.0,-26000000.0,-151000000.0,-129000000.0,-22000000.0,-194000000.0,43000000.0,5601000000.0,7620000000.0,-28000000.0,-8000000.0,,1648000000.0,5601000000.0,2019000000.0,244000000.0,1902000000.0,117000000.0,-272000000.0,-155000000.0,7620000000.0,250000000.0,250000000.0,250000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 16:16:21+00:00,0.01,0.01,-0.075,0.01,,4000000.0,12000000.0,12000000.0,,3000000.0,9000000.0,1502000000.0,2048000000.0,-36000000.0,,,427000000.0,1502000000.0,546000000.0,67000000.0,427000000.0,119000000.0,-103000000.0,16000000.0,2048000000.0,300000000.0,300000000.0,300000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q2YTD,2010-01-01,2010-06-30,,-0.01,-0.01,-0.15,-0.01,,22000000.0,16000000.0,16000000.0,,-4000000.0,20000000.0,2862000000.0,3900000000.0,-34000000.0,,,841000000.0,2862000000.0,1038000000.0,125000000.0,841000000.0,197000000.0,-159000000.0,38000000.0,3900000000.0,300000000.0,300000000.0,300000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q2TTM,2009-07-01,2010-06-30,,-0.69,-0.46,0.24,-0.46,262000000.0,-31000000.0,-118000000.0,-73000000.0,-45000000.0,-161000000.0,43000000.0,5655000000.0,7747000000.0,-20000000.0,-8000000.0,,1685000000.0,5655000000.0,2092000000.0,237000000.0,1939000000.0,153000000.0,-257000000.0,-104000000.0,7747000000.0,300000000.0,300000000.0,300000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 15:42:49+00:00,-0.02,-0.02,-0.075,-0.02,,18000000.0,4000000.0,4000000.0,,-7000000.0,11000000.0,1360000000.0,1852000000.0,2000000.0,,,414000000.0,1360000000.0,492000000.0,58000000.0,414000000.0,78000000.0,-56000000.0,22000000.0,1852000000.0,350000000.0,350000000.0,350000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2010.0,Q1TTM,2009-04-01,2010-03-31,,-0.55,-0.32,0.39,-0.32,262000000.0,-43000000.0,-67000000.0,-10000000.0,-57000000.0,-109000000.0,42000000.0,5623000000.0,7712000000.0,24000000.0,-8000000.0,,1685000000.0,5623000000.0,2089000000.0,227000000.0,1939000000.0,150000000.0,-203000000.0,-53000000.0,7712000000.0,350000000.0,350000000.0,350000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 15:47:06+00:00,-1.66,-1.66,0.3,-1.66,450000000.0,-40000000.0,-533000000.0,-352000000.0,-181000000.0,-575000000.0,42000000.0,5383000000.0,7170000000.0,77000000.0,,9000000.0,1543000000.0,5383000000.0,1787000000.0,254000000.0,2002000000.0,-215000000.0,-177000000.0,-392000000.0,7170000000.0,348000000.0,348000000.0,348000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2011.0,Q4,2011-10-01,2011-12-31,,-1.65,-1.65,0.07,-1.65,450000000.0,-95000000.0,-568000000.0,-418000000.0,-150000000.0,-573000000.0,5000000.0,1106000000.0,1441000000.0,2000000.0,,3000000.0,333000000.0,1106000000.0,335000000.0,64000000.0,786000000.0,-451000000.0,-62000000.0,-513000000.0,1441000000.0,348000000.0,348000000.0,348000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2011.0,Q3YTD,2011-01-01,2011-09-30,,-0.01,-0.01,0.22,-0.01,,55000000.0,35000000.0,66000000.0,-31000000.0,-2000000.0,37000000.0,4277000000.0,5729000000.0,75000000.0,,6000000.0,1210000000.0,4277000000.0,1452000000.0,190000000.0,1216000000.0,236000000.0,-115000000.0,121000000.0,5729000000.0,348000000.0,348000000.0,348000000.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2.98,-2.98,1.42,-2.98,698000000.0,242000000.0,-990000000.0,-938000000.0,-52000000.0,-1036000000.0,46000000.0,5605000000.0,7358000000.0,83000000.0,,6000000.0,1575000000.0,5605000000.0,1753000000.0,253000000.0,2279000000.0,-526000000.0,-170000000.0,-696000000.0,7358000000.0,348000000.0,348000000.0,348000000.0
