company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2011.0,Q2,,2011-06-30,2011-07-28 16:16:21+00:00,921000000.0,1188000000.0,814000000.0,302000000.0,1611000000.0,,385000000.0,,2399000000.0,266000000.0,4027000000.0,901000000.0,1698000000.0,222000000.0,1054000000.0,,,224000000.0,,,,131000000.0,628000000.0,65000000.0,,8418000000.0,1315000000.0,3831000000.0,1800000000.0,1315000000.0,1537000000.0,6881000000.0,8418000000.0,2889000000.0,5081000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2011.0,Q1,,2011-03-31,2011-04-28 15:42:49+00:00,787000000.0,1113000000.0,773000000.0,310000000.0,1505000000.0,,369000000.0,,2395000000.0,268000000.0,4030000000.0,839000000.0,1719000000.0,224000000.0,1040000000.0,,,269000000.0,,,,138000000.0,647000000.0,66000000.0,,8246000000.0,1326000000.0,3595000000.0,1626000000.0,1326000000.0,1550000000.0,6696000000.0,8246000000.0,2932000000.0,5070000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2012.0,FY,,2012-12-31,2014-02-14 15:47:06+00:00,788000000.0,933000000.0,823000000.0,59000000.0,1040000000.0,0.0,365000000.0,,1894000000.0,151000000.0,3422000000.0,726000000.0,1326000000.0,212000000.0,1053000000.0,100000000.0,45000000.0,184000000.0,,103000000.0,4000000.0,107000000.0,-102000000.0,206000000.0,311000000.0,6875000000.0,322000000.0,3217000000.0,1862000000.0,322000000.0,534000000.0,6341000000.0,6875000000.0,2332000000.0,4479000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2012.0,Q3,,2012-09-30,2012-10-31 15:08:44+00:00,866000000.0,1156000000.0,884000000.0,99000000.0,1166000000.0,0.0,383000000.0,,1891000000.0,193000000.0,3422000000.0,830000000.0,1484000000.0,207000000.0,953000000.0,20000000.0,10000000.0,191000000.0,,2000000.0,,83000000.0,-15000000.0,207000000.0,,7016000000.0,467000000.0,3255000000.0,1967000000.0,467000000.0,674000000.0,6342000000.0,7016000000.0,2277000000.0,4375000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2012.0,Q2,,2012-06-30,2012-07-31 16:08:18+00:00,941000000.0,1206000000.0,850000000.0,61000000.0,1853000000.0,0.0,398000000.0,,1885000000.0,194000000.0,3622000000.0,844000000.0,1489000000.0,190000000.0,967000000.0,19000000.0,9000000.0,196000000.0,,5000000.0,,68000000.0,-30000000.0,751000000.0,,7759000000.0,429000000.0,3990000000.0,2551000000.0,429000000.0,619000000.0,7140000000.0,7759000000.0,2280000000.0,4589000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2012.0,Q1,,2012-03-31,2012-05-02 15:00:03+00:00,904000000.0,1190000000.0,712000000.0,103000000.0,1788000000.0,0.0,411000000.0,,1895000000.0,195000000.0,3622000000.0,828000000.0,1545000000.0,233000000.0,958000000.0,17000000.0,8000000.0,209000000.0,,5000000.0,,78000000.0,45000000.0,754000000.0,,7750000000.0,559000000.0,3901000000.0,2378000000.0,559000000.0,792000000.0,6958000000.0,7750000000.0,2304000000.0,4580000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2013.0,FY,,2013-12-31,2015-02-13 13:45:45+00:00,902000000.0,1004000000.0,778000000.0,115000000.0,1223000000.0,0.0,365000000.0,73000000.0,1903000000.0,149000000.0,3421000000.0,765000000.0,1252000000.0,228000000.0,397000000.0,,,185000000.0,666000000.0,,,82000000.0,79000000.0,6000000.0,321000000.0,6957000000.0,559000000.0,3468000000.0,1686000000.0,559000000.0,787000000.0,6170000000.0,6957000000.0,2237000000.0,4484000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2013.0,Q3,,2013-09-30,2013-10-29 15:54:23+00:00,986000000.0,1211000000.0,847000000.0,81000000.0,1011000000.0,0.0,357000000.0,,1900000000.0,149000000.0,3421000000.0,777000000.0,1257000000.0,212000000.0,1065000000.0,98000000.0,49000000.0,166000000.0,,94000000.0,,119000000.0,36000000.0,5000000.0,277000000.0,7059000000.0,474000000.0,3493000000.0,1887000000.0,474000000.0,686000000.0,6373000000.0,7059000000.0,2309000000.0,4486000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2013.0,Q2,,2013-06-30,2013-07-31 13:27:31+00:00,998000000.0,1255000000.0,789000000.0,47000000.0,1223000000.0,0.0,349000000.0,,1894000000.0,149000000.0,3421000000.0,791000000.0,1276000000.0,193000000.0,1050000000.0,101000000.0,48000000.0,173000000.0,,91000000.0,,109000000.0,-40000000.0,207000000.0,,7062000000.0,356000000.0,3479000000.0,2042000000.0,356000000.0,549000000.0,6513000000.0,7062000000.0,2307000000.0,4471000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2013.0,Q1,,2013-03-31,2013-05-02 13:37:44+00:00,863000000.0,1174000000.0,714000000.0,36000000.0,1032000000.0,0.0,349000000.0,,1891000000.0,150000000.0,3421000000.0,763000000.0,1294000000.0,213000000.0,1037000000.0,98000000.0,43000000.0,182000000.0,,88000000.0,,107000000.0,-103000000.0,206000000.0,,6779000000.0,282000000.0,3174000000.0,1826000000.0,282000000.0,495000000.0,6284000000.0,6779000000.0,2311000000.0,4458000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2014.0,FY,,2014-12-31,2016-02-12 16:15:33+00:00,721000000.0,820000000.0,685000000.0,-111000000.0,1379000000.0,0.0,345000000.0,,840000000.0,142000000.0,2919000000.0,712000000.0,1046000000.0,204000000.0,,335000000.0,300000000.0,419000000.0,781000000.0,1141000000.0,169000000.0,68000000.0,690000000.0,505000000.0,306000000.0,7208000000.0,924000000.0,3620000000.0,2211000000.0,924000000.0,1128000000.0,6080000000.0,7208000000.0,2542000000.0,3869000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2014.0,Q3,,2014-09-30,2014-10-28 13:59:09+00:00,1020000000.0,1229000000.0,890000000.0,64000000.0,1282000000.0,0.0,367000000.0,,1891000000.0,147000000.0,2919000000.0,862000000.0,1153000000.0,211000000.0,681000000.0,,,181000000.0,,,,353000000.0,716000000.0,505000000.0,275000000.0,7373000000.0,1147000000.0,4001000000.0,2415000000.0,1147000000.0,1358000000.0,6015000000.0,7373000000.0,2219000000.0,3600000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2014.0,Q2,,2014-06-30,2014-07-29 13:33:18+00:00,1122000000.0,1306000000.0,833000000.0,119000000.0,1195000000.0,0.0,362000000.0,,1902000000.0,149000000.0,2921000000.0,894000000.0,1216000000.0,216000000.0,942000000.0,,,177000000.0,,,,160000000.0,205000000.0,507000000.0,228000000.0,7227000000.0,686000000.0,3783000000.0,2462000000.0,686000000.0,902000000.0,6325000000.0,7227000000.0,2228000000.0,3863000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2014.0,Q1,,2014-03-31,2014-04-30 15:36:05+00:00,954000000.0,1215000000.0,760000000.0,115000000.0,906000000.0,0.0,349000000.0,,1903000000.0,150000000.0,3421000000.0,838000000.0,1232000000.0,239000000.0,938000000.0,,,177000000.0,,,,154000000.0,98000000.0,6000000.0,305000000.0,6880000000.0,562000000.0,3418000000.0,1720000000.0,562000000.0,801000000.0,6079000000.0,6880000000.0,2230000000.0,4359000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2015.0,FY,,2015-12-31,2017-02-09 16:06:48+00:00,749000000.0,853000000.0,650000000.0,-165000000.0,1468000000.0,0.0,330000000.0,,839000000.0,160000000.0,2403000000.0,687000000.0,1027000000.0,193000000.0,,,,310000000.0,800000000.0,,,72000000.0,-300000000.0,1004000000.0,248000000.0,5664000000.0,-135000000.0,3328000000.0,2403000000.0,-135000000.0,58000000.0,5606000000.0,5664000000.0,1309000000.0,3203000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2015.0,Q3,,2015-09-30,2015-10-27 16:35:22+00:00,827000000.0,1006000000.0,727000000.0,-159000000.0,1279000000.0,0.0,332000000.0,177000000.0,843000000.0,163000000.0,3418000000.0,749000000.0,1025000000.0,187000000.0,,,,156000000.0,721000000.0,,,74000000.0,-332000000.0,6000000.0,255000000.0,5727000000.0,-159000000.0,3540000000.0,1560000000.0,-159000000.0,28000000.0,5699000000.0,5727000000.0,1162000000.0,4139000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2015.0,Q2,,2015-06-30,2015-07-28 16:35:39+00:00,889000000.0,1105000000.0,695000000.0,-147000000.0,1297000000.0,0.0,339000000.0,127000000.0,845000000.0,164000000.0,3419000000.0,779000000.0,1027000000.0,178000000.0,,,,243000000.0,729000000.0,,,72000000.0,-239000000.0,6000000.0,210000000.0,5869000000.0,-47000000.0,3590000000.0,1590000000.0,-47000000.0,131000000.0,5738000000.0,5869000000.0,1252000000.0,4148000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2015.0,Q1,,2015-03-31,2015-04-28 15:10:00+00:00,1019000000.0,1248000000.0,682000000.0,-180000000.0,1578000000.0,0.0,343000000.0,219000000.0,1878000000.0,158000000.0,3418000000.0,863000000.0,1106000000.0,190000000.0,114000000.0,,,147000000.0,770000000.0,,,74000000.0,606000000.0,506000000.0,197000000.0,7468000000.0,769000000.0,4179000000.0,2207000000.0,769000000.0,959000000.0,6509000000.0,7468000000.0,2183000000.0,4302000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2016.0,FY,,2016-12-31,2018-02-08 16:47:28+00:00,800000000.0,917000000.0,658000000.0,-235000000.0,990000000.0,0.0,318000000.0,,832000000.0,154000000.0,2995000000.0,712000000.0,1060000000.0,195000000.0,,,,157000000.0,785000000.0,,,114000000.0,-381000000.0,2000000.0,201000000.0,5137000000.0,-298000000.0,2934000000.0,1460000000.0,-298000000.0,-103000000.0,5240000000.0,5137000000.0,1143000000.0,3780000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2016.0,Q3,,2016-09-30,2016-10-25 16:16:12+00:00,866000000.0,1054000000.0,642000000.0,-170000000.0,1041000000.0,0.0,325000000.0,,841000000.0,155000000.0,2993000000.0,758000000.0,1049000000.0,201000000.0,,,,206000000.0,766000000.0,,,87000000.0,-253000000.0,3000000.0,182000000.0,5373000000.0,-98000000.0,3122000000.0,1511000000.0,-98000000.0,103000000.0,5270000000.0,5373000000.0,1202000000.0,3759000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2016.0,Q2,,2016-06-30,2016-07-26 16:21:14+00:00,913000000.0,1113000000.0,716000000.0,-170000000.0,956000000.0,0.0,326000000.0,,840000000.0,156000000.0,2993000000.0,765000000.0,1039000000.0,187000000.0,,,,232000000.0,629000000.0,,,88000000.0,-273000000.0,3000000.0,135000000.0,5324000000.0,-117000000.0,3057000000.0,1632000000.0,-117000000.0,70000000.0,5254000000.0,5324000000.0,1228000000.0,3622000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2016.0,Q1,,2016-03-31,2016-04-26 16:32:15+00:00,834000000.0,1036000000.0,652000000.0,-145000000.0,2175000000.0,0.0,329000000.0,,844000000.0,158000000.0,2993000000.0,755000000.0,1040000000.0,210000000.0,,,,264000000.0,688000000.0,,,87000000.0,-310000000.0,1303000000.0,195000000.0,6554000000.0,-126000000.0,4248000000.0,2789000000.0,-126000000.0,84000000.0,6470000000.0,6554000000.0,1266000000.0,3681000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2017.0,FY,,2017-12-31,2019-02-07 16:17:20+00:00,824000000.0,1066000000.0,727000000.0,-65000000.0,1194000000.0,0.0,310000000.0,,841000000.0,187000000.0,2969000000.0,784000000.0,1129000000.0,236000000.0,,,,114000000.0,715000000.0,,,111000000.0,-298000000.0,116000000.0,108000000.0,5534000000.0,-53000000.0,3263000000.0,1667000000.0,-53000000.0,183000000.0,5351000000.0,5534000000.0,1142000000.0,3684000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2017.0,Q3,,2017-09-30,2017-10-24 16:21:30+00:00,916000000.0,1128000000.0,675000000.0,-127000000.0,1141000000.0,0.0,311000000.0,,801000000.0,156000000.0,2969000000.0,866000000.0,1097000000.0,219000000.0,,,,121000000.0,746000000.0,,,96000000.0,-343000000.0,117000000.0,77000000.0,5483000000.0,-159000000.0,3308000000.0,1708000000.0,-159000000.0,60000000.0,5423000000.0,5483000000.0,1078000000.0,3715000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2017.0,Q2,,2017-06-30,2017-07-27 16:37:34+00:00,960000000.0,1231000000.0,615000000.0,-158000000.0,992000000.0,0.0,315000000.0,,797000000.0,156000000.0,2967000000.0,850000000.0,1080000000.0,201000000.0,,,,150000000.0,760000000.0,,,89000000.0,-288000000.0,117000000.0,144000000.0,5489000000.0,-131000000.0,3306000000.0,1692000000.0,-131000000.0,70000000.0,5419000000.0,5489000000.0,1103000000.0,3727000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2017.0,Q1,,2017-03-31,2017-04-25 16:07:38+00:00,903000000.0,1144000000.0,518000000.0,-214000000.0,689000000.0,0.0,316000000.0,,835000000.0,154000000.0,2996000000.0,826000000.0,1074000000.0,209000000.0,,,,118000000.0,778000000.0,,,105000000.0,-370000000.0,3000000.0,194000000.0,5139000000.0,-268000000.0,2958000000.0,1424000000.0,-268000000.0,-59000000.0,5198000000.0,5139000000.0,1107000000.0,3774000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2018.0,FY,,2018-12-31,2020-02-11 16:00:49+00:00,736000000.0,990000000.0,645000000.0,-127000000.0,552000000.0,0.0,294000000.0,,511000000.0,288000000.0,2971000000.0,798000000.0,885000000.0,180000000.0,,342000000.0,295000000.0,90000000.0,549000000.0,853000000.0,120000000.0,84000000.0,-278000000.0,8000000.0,,5393000000.0,-111000000.0,2766000000.0,1684000000.0,-111000000.0,69000000.0,5324000000.0,5393000000.0,1742000000.0,3640000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2018.0,Q3,,2018-09-30,2018-10-30 16:13:18+00:00,1040000000.0,1298000000.0,711000000.0,-113000000.0,569000000.0,0.0,303000000.0,,896000000.0,412000000.0,2971000000.0,1005000000.0,1211000000.0,171000000.0,,,,101000000.0,679000000.0,,,118000000.0,-154000000.0,2000000.0,0.0,5610000000.0,36000000.0,2990000000.0,1753000000.0,36000000.0,207000000.0,5403000000.0,5610000000.0,1409000000.0,3650000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2018.0,Q2,,2018-06-30,2018-07-31 16:34:39+00:00,1093000000.0,1444000000.0,675000000.0,-118000000.0,384000000.0,0.0,305000000.0,,890000000.0,417000000.0,2970000000.0,1017000000.0,1187000000.0,160000000.0,,,,109000000.0,699000000.0,,,117000000.0,-221000000.0,2000000.0,0.0,5565000000.0,-34000000.0,2962000000.0,1770000000.0,-34000000.0,126000000.0,5439000000.0,5565000000.0,1416000000.0,3669000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2018.0,Q1,,2018-03-31,2018-04-24 16:37:24+00:00,1008000000.0,1356000000.0,646000000.0,-84000000.0,370000000.0,0.0,308000000.0,,891000000.0,429000000.0,2971000000.0,1050000000.0,1183000000.0,255000000.0,,,,134000000.0,706000000.0,,,118000000.0,-296000000.0,116000000.0,99000000.0,5630000000.0,-72000000.0,2993000000.0,1770000000.0,-72000000.0,183000000.0,5447000000.0,5630000000.0,1454000000.0,3677000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2019.0,FY,,2019-12-31,2020-04-29 16:07:51+00:00,697000000.0,997000000.0,700000000.0,-179000000.0,697000000.0,0.0,276000000.0,,509000000.0,259000000.0,2771000000.0,754000000.0,878000000.0,179000000.0,,173000000.0,149000000.0,315000000.0,751000000.0,355000000.0,13000000.0,90000000.0,-332000000.0,2000000.0,,5027000000.0,-235000000.0,2711000000.0,1548000000.0,-235000000.0,-56000000.0,5083000000.0,5027000000.0,1438000000.0,3535000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2019.0,Q3,,2019-09-30,2019-10-30 16:07:44+00:00,879000000.0,1177000000.0,682000000.0,-118000000.0,475000000.0,0.0,284000000.0,,687000000.0,264000000.0,2771000000.0,924000000.0,1017000000.0,166000000.0,,111000000.0,140000000.0,268000000.0,684000000.0,492000000.0,133000000.0,105000000.0,-309000000.0,208000000.0,,5520000000.0,-143000000.0,2792000000.0,1909000000.0,-143000000.0,23000000.0,5497000000.0,5520000000.0,1711000000.0,3588000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2019.0,Q2,,2019-06-30,2019-07-25 15:59:42+00:00,1023000000.0,1423000000.0,699000000.0,-117000000.0,325000000.0,0.0,287000000.0,,891000000.0,387000000.0,2771000000.0,975000000.0,1212000000.0,162000000.0,,,,320000000.0,858000000.0,,,120000000.0,-261000000.0,231000000.0,,5653000000.0,-91000000.0,2843000000.0,1953000000.0,-91000000.0,71000000.0,5582000000.0,5653000000.0,1598000000.0,3629000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2019.0,Q1,,2019-03-31,2019-04-25 16:03:15+00:00,954000000.0,1321000000.0,680000000.0,-123000000.0,316000000.0,0.0,291000000.0,,889000000.0,392000000.0,2771000000.0,1011000000.0,1222000000.0,188000000.0,,,,341000000.0,860000000.0,,,110000000.0,-314000000.0,295000000.0,,5602000000.0,-146000000.0,2758000000.0,1929000000.0,-146000000.0,42000000.0,5560000000.0,5602000000.0,1622000000.0,3631000000.0,0.0
Masco Corp,MAS,5GCSNMQXHEYA1JO8QN11,62996,2020.0,Q1,,2020-03-31,2020-04-29 16:07:51+00:00,743000000.0,1142000000.0,756000000.0,-199000000.0,767000000.0,0.0,263000000.0,,518000000.0,264000000.0,2771000000.0,756000000.0,861000000.0,183000000.0,,0.0,0.0,452000000.0,730000000.0,0.0,0.0,80000000.0,-412000000.0,5000000.0,,4840000000.0,-348000000.0,2745000000.0,1504000000.0,-348000000.0,-165000000.0,5005000000.0,4840000000.0,1234000000.0,3501000000.0,0.0
