company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,restructuringcharge,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 16:47:23+00:00,0.27,0.27,176000000.0,0.27,57000000.0,459000000.0,323000000.0,323000000.0,323000000.0,9000000.0,,1644000000.0,2650000000.0,0.0,2279000000.0,2650000000.0,380000000.0,2650000000.0,1196300000.0,1210000000.0,1215000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.57,0.57,351000000.0,0.57,114000000.0,887000000.0,688000000.0,688000000.0,688000000.0,24000000.0,,3178000000.0,5194000000.0,,4416000000.0,5194000000.0,802000000.0,5194000000.0,1196300000.0,1210000000.0,1215000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.11,1.11,668000000.0,1.11,214000000.0,1773000000.0,1356000000.0,1356000000.0,1356000000.0,51000000.0,,6097000000.0,10008000000.0,-49000000.0,8489000000.0,10008000000.0,1570000000.0,10008000000.0,1196300000.0,1210000000.0,1215000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:41:14+00:00,0.3,0.3,175000000.0,0.3,57000000.0,428000000.0,365000000.0,365000000.0,365000000.0,15000000.0,,1534000000.0,2544000000.0,0.0,2137000000.0,2544000000.0,422000000.0,2544000000.0,1216700000.0,1216000000.0,1225000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.09,1.09,642000000.0,1.09,251000000.0,1750000000.0,1338000000.0,1338000000.0,1338000000.0,43000000.0,,5765000000.0,9655000000.0,-48000000.0,8109000000.0,9655000000.0,1589000000.0,9655000000.0,1216700000.0,1216000000.0,1225000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 16:28:40+00:00,1.49,1.49,,1.47,405000000.0,1142000000.0,1795000000.0,1795000000.0,1795000000.0,73000000.0,,9825000000.0,13094000000.0,,10967000000.0,13094000000.0,2200000000.0,13094000000.0,1204700000.0,1203000000.0,1221000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q4,2017-10-01,2017-12-31,,0.51,0.51,-578000000.0,0.5,244000000.0,-344000000.0,620000000.0,620000000.0,620000000.0,21000000.0,,3823000000.0,3744000000.0,,2901000000.0,3744000000.0,864000000.0,3744000000.0,1204700000.0,1203000000.0,1221000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q3,2017-07-01,2017-09-30,2018-10-23 16:22:49+00:00,0.32,0.32,194000000.0,0.31,71000000.0,518000000.0,380000000.0,380000000.0,380000000.0,28000000.0,,2104000000.0,3239000000.0,,2816000000.0,3239000000.0,451000000.0,3239000000.0,1187500000.0,1202000000.0,1223000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.98,0.98,578000000.0,0.97,161000000.0,1486000000.0,1175000000.0,1175000000.0,1175000000.0,52000000.0,,6002000000.0,9350000000.0,,8066000000.0,9350000000.0,1336000000.0,9350000000.0,1187500000.0,1202000000.0,1223000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.3,1.3,767000000.0,1.28,240000000.0,1954000000.0,1565000000.0,1565000000.0,1565000000.0,61000000.0,,7866000000.0,12331000000.0,,10587000000.0,12331000000.0,1805000000.0,12331000000.0,1187500000.0,1202000000.0,1223000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 16:29:43+00:00,0.34,0.34,201000000.0,0.34,36000000.0,516000000.0,411000000.0,411000000.0,411000000.0,17000000.0,,1989000000.0,3136000000.0,,2706000000.0,3136000000.0,447000000.0,3136000000.0,1208800000.0,1202000000.0,1215000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.66,0.66,384000000.0,0.66,90000000.0,968000000.0,795000000.0,795000000.0,795000000.0,24000000.0,,3898000000.0,6111000000.0,,5250000000.0,6111000000.0,885000000.0,6111000000.0,1208800000.0,1202000000.0,1215000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.25,1.25,757000000.0,1.24,206000000.0,1884000000.0,1508000000.0,1508000000.0,1508000000.0,45000000.0,,7449000000.0,11759000000.0,,10090000000.0,11759000000.0,1714000000.0,11759000000.0,1208800000.0,1202000000.0,1215000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:23:34+00:00,0.32,0.32,183000000.0,0.32,54000000.0,452000000.0,384000000.0,384000000.0,384000000.0,7000000.0,,1909000000.0,2975000000.0,,2544000000.0,2975000000.0,438000000.0,2975000000.0,1200000000.0,1203000000.0,1216000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.18,1.18,732000000.0,1.17,227000000.0,1827000000.0,1420000000.0,1420000000.0,1420000000.0,37000000.0,,7104000000.0,11273000000.0,,9663000000.0,11273000000.0,1647000000.0,11273000000.0,1200000000.0,1203000000.0,1216000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 16:28:40+00:00,1.74,1.74,,1.71,319000000.0,1314000000.0,2057000000.0,2057000000.0,2057000000.0,182000000.0,15451000000.0,11943000000.0,,,13257000000.0,15451000000.0,2376000000.0,15451000000.0,1182200000.0,1184000000.0,1203000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q4,2018-10-01,2018-12-31,,0.5,0.5,,0.49,102000000.0,401000000.0,584000000.0,584000000.0,584000000.0,88000000.0,15451000000.0,3227000000.0,-11225000000.0,,3628000000.0,4226000000.0,686000000.0,4226000000.0,1182200000.0,1184000000.0,1203000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 18:55:45+00:00,0.37,0.37,,0.36,97000000.0,325000000.0,436000000.0,436000000.0,436000000.0,43000000.0,,2868000000.0,3683000000.0,,3193000000.0,3683000000.0,533000000.0,3683000000.0,1178400000.0,1181000000.0,1199000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.24,1.24,,1.22,217000000.0,913000000.0,1473000000.0,1473000000.0,1473000000.0,94000000.0,,8716000000.0,11225000000.0,,9629000000.0,11225000000.0,1690000000.0,11225000000.0,1178400000.0,1181000000.0,1199000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.75,1.75,-578000000.0,1.72,461000000.0,569000000.0,2093000000.0,2093000000.0,2093000000.0,115000000.0,,12539000000.0,14969000000.0,,12530000000.0,14969000000.0,2554000000.0,14969000000.0,1178400000.0,1181000000.0,1199000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 16:36:25+00:00,0.44,0.44,,0.44,83000000.0,307000000.0,526000000.0,526000000.0,526000000.0,37000000.0,,2978000000.0,3857000000.0,,3285000000.0,3857000000.0,609000000.0,3857000000.0,1195500000.0,1187000000.0,1202000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.87,0.87,,0.86,120000000.0,588000000.0,1037000000.0,1037000000.0,1037000000.0,51000000.0,,5848000000.0,7542000000.0,,6436000000.0,7542000000.0,1157000000.0,7542000000.0,1195500000.0,1187000000.0,1202000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.7,1.7,-384000000.0,1.67,435000000.0,762000000.0,2037000000.0,2037000000.0,2037000000.0,100000000.0,,11775000000.0,14525000000.0,,12153000000.0,14525000000.0,2472000000.0,14525000000.0,1195500000.0,1187000000.0,1202000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 17:01:17+00:00,0.43,0.43,,0.42,37000000.0,281000000.0,511000000.0,511000000.0,511000000.0,14000000.0,,2870000000.0,3685000000.0,,3151000000.0,3685000000.0,548000000.0,3685000000.0,1188400000.0,1192000000.0,1217000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.6,1.6,-183000000.0,1.57,388000000.0,971000000.0,1922000000.0,1922000000.0,1922000000.0,80000000.0,,10786000000.0,13804000000.0,,11574000000.0,13804000000.0,2310000000.0,13804000000.0,1188400000.0,1192000000.0,1217000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q4,2019-10-01,2019-12-31,,0.43,0.43,,0.43,347000000.0,400000000.0,507000000.0,507000000.0,507000000.0,55000000.0,9089000000.0,3762000000.0,-4128000000.0,,4162000000.0,4961000000.0,854000000.0,4961000000.0,1176600000.0,1174000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 16:28:40+00:00,2.09,2.09,,2.07,539000000.0,1401000000.0,2459000000.0,2459000000.0,2459000000.0,279000000.0,17772000000.0,13652000000.0,,,15053000000.0,17772000000.0,2998000000.0,17772000000.0,1176600000.0,1174000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.66,1.66,,1.64,192000000.0,1001000000.0,1952000000.0,1952000000.0,1952000000.0,224000000.0,8683000000.0,9890000000.0,4128000000.0,,10891000000.0,12811000000.0,2144000000.0,12811000000.0,1184600000.0,1175000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.16,2.16,,2.13,294000000.0,1402000000.0,2536000000.0,2536000000.0,2536000000.0,312000000.0,24134000000.0,13117000000.0,-7097000000.0,,14519000000.0,17037000000.0,2830000000.0,17037000000.0,1184600000.0,1175000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 18:55:45+00:00,0.39,0.39,,0.39,22000000.0,316000000.0,462000000.0,462000000.0,462000000.0,-213000000.0,4378000000.0,3365000000.0,,,3681000000.0,4378000000.0,484000000.0,4378000000.0,1184600000.0,1175000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.27,1.27,,1.25,170000000.0,685000000.0,1490000000.0,1490000000.0,1490000000.0,437000000.0,4305000000.0,6525000000.0,4128000000.0,,7210000000.0,8433000000.0,1660000000.0,8433000000.0,1175700000.0,1175000000.0,1187000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.14,2.14,,2.1,369000000.0,1411000000.0,2510000000.0,2510000000.0,2510000000.0,568000000.0,19756000000.0,12620000000.0,-3414000000.0,,14031000000.0,16342000000.0,2879000000.0,16342000000.0,1175700000.0,1175000000.0,1187000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 16:36:25+00:00,0.7,0.7,,0.69,120000000.0,356000000.0,823000000.0,823000000.0,823000000.0,238000000.0,4305000000.0,3244000000.0,,,3600000000.0,4305000000.0,943000000.0,4305000000.0,1175700000.0,1175000000.0,1187000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 19:34:38+00:00,0.57,0.57,,0.56,50000000.0,329000000.0,667000000.0,667000000.0,667000000.0,199000000.0,,3281000000.0,4128000000.0,,3610000000.0,4128000000.0,717000000.0,4128000000.0,1170200000.0,1171000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.88,1.88,,1.85,332000000.0,1362000000.0,2213000000.0,2213000000.0,2213000000.0,367000000.0,15451000000.0,12354000000.0,443000000.0,,13716000000.0,15894000000.0,2545000000.0,15894000000.0,1170200000.0,1171000000.0,1188000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.59,1.59,,1.58,668000000.0,1443000000.0,1876000000.0,1876000000.0,1876000000.0,-55000000.0,22390000000.0,14220000000.0,-4128000000.0,,15663000000.0,18262000000.0,2544000000.0,18262000000.0,1200000000.0,1173000000.0,1185000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 19:34:38+00:00,0.07,0.07,,0.07,179000000.0,371000000.0,84000000.0,84000000.0,84000000.0,-135000000.0,4618000000.0,3849000000.0,,,4220000000.0,4618000000.0,263000000.0,4618000000.0,1200000000.0,1173000000.0,1185000000.0
