company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2015.0,Q3,2015-07-01,2015-09-30,,,25000000.0,2000000.0,153000000.0,-16000000.0,-79000000.0,0.0,,,-1796000000.0,652000000.0,478000000.0,-1796000000.0,652000000.0,-682000000.0,301000000.0,301000000.0,277000000.0,0.0,-475000000.0,,-6157000000.0,-133000000.0,0.0,,4954000000.0,15000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 16:40:26+00:00,,31000000.0,12000000.0,291000000.0,-25000000.0,-256000000.0,0.0,,3746000000.0,-4526000000.0,1166000000.0,3746000000.0,-4526000000.0,1166000000.0,361000000.0,560000000.0,560000000.0,571000000.0,4619000000.0,789000000.0,,-11525000000.0,-425000000.0,-873000000.0,0.0,6624000000.0,11000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2015.0,Q2,2015-04-01,2015-06-30,,,26000000.0,5000000.0,150000000.0,7000000.0,-106000000.0,,,3507000000.0,-3939000000.0,622000000.0,3507000000.0,-3939000000.0,622000000.0,197000000.0,305000000.0,305000000.0,273000000.0,4261000000.0,1316000000.0,,-9089000000.0,-231000000.0,-754000000.0,,4054000000.0,11000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2015.0,Q2TTM,2014-07-01,2015-06-30,,,53000000.0,22000000.0,552000000.0,-51000000.0,-308000000.0,,,5073000000.0,-6957000000.0,2401000000.0,5073000000.0,-6957000000.0,2401000000.0,466000000.0,1080000000.0,1080000000.0,431000000.0,5880000000.0,1142000000.0,646000000.0,-21398000000.0,-721000000.0,-807000000.0,,14009000000.0,11000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:45:32+00:00,,5000000.0,7000000.0,141000000.0,-32000000.0,-150000000.0,0.0,,239000000.0,-587000000.0,544000000.0,239000000.0,-587000000.0,544000000.0,164000000.0,255000000.0,255000000.0,298000000.0,358000000.0,-527000000.0,,-2436000000.0,-194000000.0,-119000000.0,0.0,2570000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 16:47:58+00:00,,48000000.0,4000000.0,724000000.0,0.0,-481000000.0,109000000.0,,2038000000.0,-5904000000.0,3158000000.0,2038000000.0,-5904000000.0,3158000000.0,-708000000.0,1401000000.0,1401000000.0,426000000.0,2945000000.0,-1081000000.0,1088000000.0,-22583000000.0,-669000000.0,-21000000.0,-995000000.0,18429000000.0,0.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q4,2016-10-01,2016-12-31,,,5000000.0,1000000.0,189000000.0,-16000000.0,-58000000.0,51000000.0,,1143000000.0,-2734000000.0,923000000.0,1143000000.0,-2734000000.0,923000000.0,-684000000.0,390000000.0,390000000.0,-686000000.0,1142000000.0,-1701000000.0,1088000000.0,-4696000000.0,-152000000.0,,-50000000.0,3815000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-24 16:46:18+00:00,,43000000.0,3000000.0,535000000.0,16000000.0,-423000000.0,58000000.0,,895000000.0,-3170000000.0,2235000000.0,895000000.0,-3170000000.0,2235000000.0,-24000000.0,1011000000.0,1011000000.0,1112000000.0,1803000000.0,620000000.0,,-17887000000.0,-517000000.0,-21000000.0,-945000000.0,14614000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q3TTM,2015-10-01,2016-09-30,,,203000000.0,5000000.0,699000000.0,13000000.0,-594000000.0,0.0,,,-4886000000.0,2963000000.0,1399000000.0,-4886000000.0,2963000000.0,-511000000.0,1378000000.0,1378000000.0,671000000.0,0.0,-89000000.0,809000000.0,-23875000000.0,-681000000.0,0.0,0.0,19759000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q3,2016-07-01,2016-09-30,,,7000000.0,1000000.0,185000000.0,1000000.0,-59000000.0,1000000.0,,238000000.0,-1689000000.0,801000000.0,238000000.0,-1689000000.0,801000000.0,-649000000.0,323000000.0,323000000.0,352000000.0,286000000.0,398000000.0,,-7183000000.0,-183000000.0,,-49000000.0,5279000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 16:47:23+00:00,,36000000.0,2000000.0,350000000.0,15000000.0,-364000000.0,57000000.0,,657000000.0,-1481000000.0,1434000000.0,657000000.0,-1481000000.0,1434000000.0,625000000.0,688000000.0,688000000.0,760000000.0,1517000000.0,222000000.0,,-10704000000.0,-334000000.0,-21000000.0,-896000000.0,9335000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q2TTM,2015-07-01,2016-06-30,,,221000000.0,6000000.0,667000000.0,-4000000.0,-614000000.0,132000000.0,,1639000000.0,-4993000000.0,2814000000.0,1639000000.0,-4993000000.0,2814000000.0,-544000000.0,1356000000.0,1356000000.0,596000000.0,2413000000.0,-962000000.0,809000000.0,-22849000000.0,-631000000.0,-10000000.0,-896000000.0,19434000000.0,15000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q2,2016-04-01,2016-06-30,,,12000000.0,1000000.0,176000000.0,1000000.0,-198000000.0,51000000.0,,544000000.0,-1806000000.0,696000000.0,544000000.0,-1806000000.0,696000000.0,-565000000.0,323000000.0,323000000.0,395000000.0,793000000.0,-270000000.0,,-6474000000.0,-201000000.0,,-300000000.0,5139000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:41:14+00:00,,24000000.0,1000000.0,174000000.0,14000000.0,-166000000.0,6000000.0,,113000000.0,325000000.0,738000000.0,113000000.0,325000000.0,738000000.0,1190000000.0,365000000.0,365000000.0,365000000.0,724000000.0,492000000.0,,-4230000000.0,-133000000.0,-21000000.0,-596000000.0,4196000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2016.0,Q1TTM,2015-04-01,2016-03-31,,,235000000.0,10000000.0,641000000.0,2000000.0,-522000000.0,81000000.0,,4602000000.0,-7126000000.0,2740000000.0,4602000000.0,-7126000000.0,2740000000.0,218000000.0,1338000000.0,1338000000.0,474000000.0,5881000000.0,624000000.0,809000000.0,-25464000000.0,-661000000.0,-764000000.0,-596000000.0,18349000000.0,26000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 16:28:40+00:00,-323000000.0,117000000.0,6000000.0,805000000.0,,-1880000000.0,144000000.0,1800000000.0,4084000000.0,-4485000000.0,2531000000.0,4084000000.0,-4485000000.0,2531000000.0,2130000000.0,1795000000.0,1795000000.0,1811000000.0,4126000000.0,-1605000000.0,,-20338000000.0,-667000000.0,-980000000.0,-1006000000.0,18448000000.0,0.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-23 16:22:49+00:00,,88000000.0,,578000000.0,35000000.0,-554000000.0,100000000.0,800000000.0,2427000000.0,-3623000000.0,2681000000.0,2427000000.0,-3623000000.0,2678000000.0,1517000000.0,1175000000.0,1175000000.0,1482000000.0,2413000000.0,,,-16165000000.0,-487000000.0,-180000000.0,-706000000.0,13029000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q3TTM,2016-10-01,2017-09-30,,,93000000.0,1000000.0,767000000.0,19000000.0,-612000000.0,151000000.0,800000000.0,3570000000.0,-6357000000.0,3604000000.0,3570000000.0,-6357000000.0,3601000000.0,833000000.0,1565000000.0,1565000000.0,796000000.0,3555000000.0,-1701000000.0,1088000000.0,-20861000000.0,-639000000.0,-180000000.0,-756000000.0,16844000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q3,2017-07-01,2017-09-30,,,15000000.0,-2000000.0,194000000.0,12000000.0,-28000000.0,14000000.0,800000000.0,1439000000.0,-651000000.0,1009000000.0,1439000000.0,-651000000.0,1006000000.0,1806000000.0,380000000.0,380000000.0,463000000.0,899000000.0,,,-3582000000.0,-165000000.0,-174000000.0,-100000000.0,3096000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 16:29:43+00:00,,73000000.0,2000000.0,384000000.0,23000000.0,-526000000.0,86000000.0,,988000000.0,-2972000000.0,1672000000.0,988000000.0,-2972000000.0,1672000000.0,-289000000.0,795000000.0,795000000.0,1019000000.0,1514000000.0,,,-12583000000.0,-322000000.0,-6000000.0,-606000000.0,9933000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q2TTM,2016-07-01,2017-06-30,,,85000000.0,4000000.0,758000000.0,8000000.0,-643000000.0,138000000.0,,2369000000.0,-7395000000.0,3396000000.0,2369000000.0,-7395000000.0,3396000000.0,-1622000000.0,1508000000.0,1508000000.0,685000000.0,2942000000.0,-1303000000.0,1088000000.0,-24462000000.0,-657000000.0,-6000000.0,-705000000.0,19027000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q2,2017-04-01,2017-06-30,,,25000000.0,1000000.0,201000000.0,12000000.0,-218000000.0,74000000.0,,1042000000.0,-1729000000.0,921000000.0,1042000000.0,-1729000000.0,921000000.0,246000000.0,411000000.0,411000000.0,527000000.0,1063000000.0,,,-5338000000.0,-174000000.0,-6000000.0,-89000000.0,3783000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:23:34+00:00,,48000000.0,1000000.0,183000000.0,11000000.0,-308000000.0,12000000.0,,-54000000.0,-1243000000.0,751000000.0,-54000000.0,-1243000000.0,751000000.0,-535000000.0,384000000.0,384000000.0,492000000.0,451000000.0,,,-7245000000.0,-148000000.0,0.0,-517000000.0,6150000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2017.0,Q1TTM,2016-04-01,2017-03-31,,,72000000.0,4000000.0,733000000.0,-3000000.0,-623000000.0,115000000.0,,1871000000.0,-7472000000.0,3171000000.0,1871000000.0,-7472000000.0,3171000000.0,-2433000000.0,1420000000.0,1420000000.0,553000000.0,2672000000.0,-1573000000.0,1088000000.0,-25598000000.0,-684000000.0,,-916000000.0,20383000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 16:28:40+00:00,-2124000000.0,328000000.0,69000000.0,776000000.0,,448000000.0,144000000.0,2075000000.0,-1262000000.0,840000000.0,5483000000.0,-1262000000.0,840000000.0,5483000000.0,5061000000.0,2057000000.0,2057000000.0,2202000000.0,1154000000.0,1146000000.0,,-22381000000.0,-823000000.0,-1115000000.0,-3520000000.0,25019000000.0,3000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q4,2018-10-01,2018-12-31,,-2124000000.0,328000000.0,69000000.0,776000000.0,,448000000.0,144000000.0,2075000000.0,-1262000000.0,840000000.0,5483000000.0,-1262000000.0,840000000.0,5483000000.0,5061000000.0,2057000000.0,2057000000.0,2202000000.0,1154000000.0,1146000000.0,,-22381000000.0,-823000000.0,-1115000000.0,-3520000000.0,25019000000.0,3000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q3TTM,2017-10-01,2018-09-30,,-323000000.0,29000000.0,6000000.0,0.0,-35000000.0,0.0,44000000.0,1000000000.0,1657000000.0,-862000000.0,-147000000.0,1657000000.0,-862000000.0,-147000000.0,613000000.0,620000000.0,620000000.0,-767000000.0,1713000000.0,-1605000000.0,,-4173000000.0,-180000000.0,-800000000.0,-300000000.0,5419000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q3,2018-07-01,2018-09-30,,,-180000000.0,-26000000.0,-365000000.0,63000000.0,3064000000.0,-78000000.0,-2075000000.0,542000000.0,-563000000.0,321000000.0,542000000.0,-563000000.0,321000000.0,363000000.0,-1037000000.0,-1037000000.0,-1341000000.0,-706000000.0,,,10632000000.0,376000000.0,1076000000.0,2325000000.0,-11571000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 16:36:25+00:00,,180000000.0,26000000.0,365000000.0,-63000000.0,-3064000000.0,78000000.0,2075000000.0,-542000000.0,563000000.0,-321000000.0,-542000000.0,563000000.0,-321000000.0,-363000000.0,1037000000.0,1037000000.0,1341000000.0,706000000.0,,,-10632000000.0,-376000000.0,-1076000000.0,-2325000000.0,11571000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q2TTM,2017-07-01,2018-06-30,,-323000000.0,224000000.0,30000000.0,786000000.0,-86000000.0,-4418000000.0,136000000.0,3875000000.0,2554000000.0,-950000000.0,538000000.0,2554000000.0,-950000000.0,538000000.0,2056000000.0,2037000000.0,2037000000.0,2133000000.0,3318000000.0,-1605000000.0,,-18387000000.0,-721000000.0,-2050000000.0,-2725000000.0,20086000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q2,2018-04-01,2018-06-30,,,186000000.0,18000000.0,180000000.0,-56000000.0,-1295000000.0,65000000.0,,-1335000000.0,558000000.0,28000000.0,-1335000000.0,558000000.0,28000000.0,-805000000.0,526000000.0,526000000.0,617000000.0,176000000.0,,,-5357000000.0,-198000000.0,-1076000000.0,-500000000.0,6113000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 17:01:17+00:00,,-6000000.0,8000000.0,185000000.0,-7000000.0,-1769000000.0,13000000.0,2075000000.0,793000000.0,5000000.0,-349000000.0,793000000.0,5000000.0,-349000000.0,442000000.0,511000000.0,511000000.0,724000000.0,530000000.0,,,-5275000000.0,-178000000.0,,-1825000000.0,5458000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2018.0,Q1TTM,2017-04-01,2018-03-31,,-323000000.0,63000000.0,13000000.0,807000000.0,-18000000.0,-3341000000.0,145000000.0,3875000000.0,4931000000.0,-3237000000.0,1431000000.0,4931000000.0,-3237000000.0,1431000000.0,3107000000.0,1922000000.0,1922000000.0,2043000000.0,4205000000.0,-1605000000.0,,-18368000000.0,-697000000.0,-980000000.0,-2314000000.0,17756000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 16:28:40+00:00,-70000000.0,665000000.0,78000000.0,912000000.0,,-1344000000.0,138000000.0,5471000000.0,3688000000.0,-5733000000.0,4579000000.0,3688000000.0,-5733000000.0,4561000000.0,2516000000.0,2459000000.0,2459000000.0,2552000000.0,2006000000.0,-342000000.0,,-29512000000.0,-704000000.0,-2516000000.0,-1411000000.0,24878000000.0,17000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2124000000.0,548000000.0,145000000.0,1461000000.0,-49000000.0,-205000000.0,222000000.0,7546000000.0,2581000000.0,-4494000000.0,8780000000.0,2575000000.0,-4494000000.0,8780000000.0,6812000000.0,4009000000.0,4009000000.0,3515000000.0,3057000000.0,1146000000.0,,-44592000000.0,-1353000000.0,-3624000000.0,-4620000000.0,42409000000.0,20000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q3,2019-07-01,2019-09-30,,,44000000.0,31000000.0,227000000.0,-48000000.0,-232000000.0,4000000.0,4971000000.0,1345000000.0,623000000.0,1096000000.0,1339000000.0,623000000.0,1096000000.0,3010000000.0,462000000.0,462000000.0,639000000.0,-777000000.0,,,-6074000000.0,-173000000.0,-2509000000.0,-344000000.0,6853000000.0,17000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 18:55:45+00:00,,220000000.0,76000000.0,685000000.0,-49000000.0,-653000000.0,78000000.0,5471000000.0,3843000000.0,-5334000000.0,3297000000.0,3837000000.0,-5334000000.0,3297000000.0,1751000000.0,1952000000.0,1952000000.0,1313000000.0,1903000000.0,,,-22211000000.0,-530000000.0,-2509000000.0,-1100000000.0,17390000000.0,17000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q2TTM,2018-07-01,2019-06-30,,-2124000000.0,324000000.0,88000000.0,869000000.0,62000000.0,3091000000.0,140000000.0,500000000.0,1778000000.0,-5680000000.0,8005000000.0,1778000000.0,-5680000000.0,8005000000.0,4165000000.0,2510000000.0,2510000000.0,1535000000.0,3128000000.0,1146000000.0,,-27886000000.0,-804000000.0,-39000000.0,-1951000000.0,23985000000.0,3000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q2,2019-04-01,2019-06-30,,,154000000.0,25000000.0,228000000.0,-2000000.0,-113000000.0,67000000.0,500000000.0,996000000.0,-1097000000.0,1174000000.0,996000000.0,-1097000000.0,1174000000.0,1071000000.0,823000000.0,823000000.0,577000000.0,429000000.0,,-341000000.0,-5467000000.0,-139000000.0,,,4509000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 16:36:25+00:00,,176000000.0,45000000.0,458000000.0,-1000000.0,-421000000.0,74000000.0,500000000.0,2498000000.0,-5957000000.0,2201000000.0,2498000000.0,-5957000000.0,2201000000.0,-1259000000.0,1490000000.0,1490000000.0,674000000.0,2680000000.0,,,-16137000000.0,-357000000.0,0.0,-756000000.0,10537000000.0,
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 19:34:38+00:00,,22000000.0,20000000.0,230000000.0,1000000.0,-308000000.0,7000000.0,0.0,1502000000.0,-4860000000.0,1027000000.0,1502000000.0,-4860000000.0,1027000000.0,-2330000000.0,667000000.0,667000000.0,97000000.0,2251000000.0,,341000000.0,-10670000000.0,-218000000.0,,-756000000.0,6028000000.0,0.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2019.0,Q1TTM,2018-04-01,2019-03-31,,-2124000000.0,356000000.0,81000000.0,821000000.0,8000000.0,1909000000.0,138000000.0,,-553000000.0,-4025000000.0,6859000000.0,-553000000.0,-4025000000.0,6859000000.0,2289000000.0,2213000000.0,2213000000.0,1575000000.0,2875000000.0,1146000000.0,341000000.0,-27776000000.0,-863000000.0,-1115000000.0,-2451000000.0,25589000000.0,3000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2020.0,Q1TTM,2019-04-01,2020-03-31,,-70000000.0,673000000.0,69000000.0,975000000.0,-179000000.0,-823000000.0,132000000.0,8471000000.0,4427000000.0,-3441000000.0,5056000000.0,4427000000.0,-3441000000.0,5038000000.0,5845000000.0,1876000000.0,1876000000.0,2778000000.0,-205000000.0,-342000000.0,250000000.0,-26834000000.0,-692000000.0,-2516000000.0,-1455000000.0,24361000000.0,136000000.0
PayPal Holdings Inc,PYPL,5493005X2GO78EFZ3E94,1633917,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 19:34:38+00:00,,30000000.0,11000000.0,293000000.0,-178000000.0,213000000.0,1000000.0,3000000000.0,2241000000.0,-2568000000.0,1504000000.0,2241000000.0,-2568000000.0,1504000000.0,999000000.0,84000000.0,84000000.0,323000000.0,40000000.0,,591000000.0,-7992000000.0,-206000000.0,,-800000000.0,5511000000.0,119000000.0
