company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 16:49:30+00:00,23625000.0,,0.35,0.35,48386000.0,162883000.0,162883000.0,162883000.0,,64299000.0,602809000.0,32610000.0,2244000.0,181248000.0,,173440000.0,64299000.0,540754000.0,464000.0,16682000.0,378313000.0,162441000.0,48828000.0,211269000.0,605053000.0,,459583000.0,468105000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q4,2010-10-01,2010-12-31,,68030000.0,0.44,0.44,0.45,12563000.0,209247000.0,209247000.0,209567000.0,-320000.0,113071000.0,1068313000.0,-16278000.0,3375000.0,327530000.0,27036000.0,295113000.0,113071000.0,958617000.0,11313000.0,8493000.0,717709000.0,240908000.0,-19098000.0,221810000.0,1071688000.0,463400000.0,462298000.0,469517000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 16:09:13+00:00,203231000.0,1.9,1.9,1.88,132418000.0,880192000.0,880192000.0,880512000.0,-320000.0,306521000.0,3615205000.0,-9148000.0,10540000.0,1128495000.0,47229000.0,950634000.0,306521000.0,3319224000.0,12634000.0,44757000.0,2329589000.0,989635000.0,22975000.0,1012610000.0,3625745000.0,463400000.0,462298000.0,469517000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q3YTD,2010-01-01,2010-09-30,,135201000.0,1.46,1.46,1.43,119855000.0,670945000.0,670945000.0,670945000.0,,193450000.0,2546892000.0,7130000.0,7165000.0,800965000.0,20193000.0,655521000.0,193450000.0,2360607000.0,1321000.0,36264000.0,1611880000.0,748727000.0,42073000.0,790800000.0,2554057000.0,460900000.0,459653000.0,466332000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q3TTM,2009-10-01,2010-09-30,,151201000.0,2.37,2.02,1.97,170209000.0,925159000.0,925159000.0,925159000.0,,242480000.0,3301165000.0,14870000.0,13929000.0,1002703000.0,20193000.0,867085000.0,242480000.0,3072614000.0,2884000.0,51210000.0,2041182000.0,1031432000.0,63196000.0,1095368000.0,3315094000.0,460900000.0,459653000.0,466332000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 16:06:33+00:00,46540000.0,0.61,0.61,0.6,49011000.0,281151000.0,281151000.0,281151000.0,,63542000.0,907870000.0,8453000.0,2241000.0,253547000.0,7495000.0,228281000.0,63542000.0,846569000.0,414000.0,11417000.0,535863000.0,310706000.0,19456000.0,330162000.0,910111000.0,460900000.0,459653000.0,466332000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q2YTD,2010-01-01,2010-06-30,,88661000.0,0.85,0.85,0.83,70844000.0,389794000.0,389794000.0,389794000.0,,129908000.0,1639022000.0,-1323000.0,4924000.0,547418000.0,12698000.0,427240000.0,129908000.0,1514038000.0,907000.0,24847000.0,1076017000.0,438021000.0,22617000.0,460638000.0,1643946000.0,456900000.0,460309000.0,467425000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q2TTM,2009-07-01,2010-06-30,,125772000.0,2.23,1.88,1.83,175085000.0,860823000.0,860823000.0,860823000.0,,230996000.0,3086051000.0,21352000.0,14069000.0,942518000.0,12698000.0,831316000.0,230996000.0,2869124000.0,2936000.0,59932000.0,1912304000.0,956820000.0,78348000.0,1035908000.0,3100120000.0,456900000.0,460309000.0,467425000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 16:06:55+00:00,47068000.0,0.34,0.34,0.33,16927000.0,155352000.0,155352000.0,155352000.0,,67993000.0,850148000.0,-5089000.0,2544000.0,342761000.0,7836000.0,219262000.0,67993000.0,784699000.0,426000.0,10022000.0,616927000.0,167772000.0,4507000.0,172279000.0,852692000.0,456900000.0,460309000.0,467425000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q1TTM,2009-04-01,2010-03-31,,101371000.0,2.2,1.85,1.81,204487000.0,848306000.0,848306000.0,848306000.0,,213905000.0,2862215000.0,31617000.0,13879000.0,818257000.0,4862000.0,788365000.0,213905000.0,2662189000.0,1983000.0,73825000.0,1712855000.0,949334000.0,103459000.0,1052793000.0,2876094000.0,459700000.0,459914000.0,467655000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 21:20:48+00:00,41593000.0,0.51,0.51,0.5,53917000.0,234442000.0,234442000.0,234442000.0,,61915000.0,788874000.0,3766000.0,2380000.0,204657000.0,4862000.0,207978000.0,61915000.0,729339000.0,481000.0,14825000.0,459090000.0,270249000.0,18110000.0,288359000.0,791254000.0,459700000.0,459914000.0,467655000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q4,2011-10-01,2011-12-31,,75019000.0,0.9,0.9,0.9,-8482000.0,410122000.0,410122000.0,410128000.0,-6000.0,77544000.0,1280895000.0,694000.0,3032000.0,436463000.0,-24870000.0,315093000.0,77544000.0,1206383000.0,11240000.0,7508000.0,801705000.0,404678000.0,-3038000.0,401640000.0,1283927000.0,456100000.0,455300000.0,462700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 16:02:05+00:00,289200000.0,2.89,2.89,2.85,102100000.0,1317400000.0,1317400000.0,1318100000.0,-700000.0,425900000.0,4822600000.0,-6400000.0,19500000.0,1600300000.0,-142300000.0,1226300000.0,425900000.0,4416200000.0,42700000.0,25900000.0,2973500000.0,1442700000.0,-23200000.0,1419500000.0,4842100000.0,456100000.0,455300000.0,462700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q3YTD,2011-01-01,2011-09-30,,214181000.0,2.01,2.01,2.01,110582000.0,907278000.0,907278000.0,907972000.0,-694000.0,348356000.0,3541705000.0,-7094000.0,16468000.0,1163837000.0,-117430000.0,911207000.0,348356000.0,3209817000.0,31460000.0,18392000.0,2171795000.0,1038022000.0,-20162000.0,1017860000.0,3558173000.0,449400000.0,452019000.0,459530000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q3TTM,2010-10-01,2011-09-30,,282211000.0,2.47,2.47,2.47,123145000.0,1116525000.0,1116525000.0,1117539000.0,-1014000.0,461427000.0,4610018000.0,-23372000.0,19843000.0,1491367000.0,-90394000.0,1206320000.0,461427000.0,4168434000.0,42773000.0,26885000.0,2889504000.0,1278930000.0,-39260000.0,1239670000.0,4629861000.0,449400000.0,452019000.0,459530000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 13:42:50+00:00,75044000.0,0.83,0.83,0.81,39657000.0,372984000.0,372984000.0,372984000.0,,94645000.0,1245971000.0,-16663000.0,3766000.0,356839000.0,-11209000.0,303303000.0,94645000.0,1155092000.0,10292000.0,8481000.0,723977000.0,431115000.0,-18474000.0,412641000.0,1249737000.0,449400000.0,452019000.0,459530000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q2YTD,2011-01-01,2011-06-30,,139137000.0,1.16,1.16,1.16,70925000.0,534294000.0,534294000.0,534988000.0,-694000.0,253711000.0,2295734000.0,9569000.0,12702000.0,806998000.0,-106221000.0,607904000.0,253711000.0,2054725000.0,21168000.0,9911000.0,1447818000.0,606907000.0,-1688000.0,605219000.0,2308436000.0,465700000.0,462625000.0,469962000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q2TTM,2010-07-01,2011-06-30,,253707000.0,2.22,2.22,2.22,132499000.0,1024692000.0,1024692000.0,1025706000.0,-1014000.0,430324000.0,4271917000.0,1744000.0,18318000.0,1388075000.0,-71690000.0,1131298000.0,430324000.0,3859911000.0,32895000.0,29821000.0,2701390000.0,1158521000.0,-1330000.0,1157191000.0,4290235000.0,465700000.0,462625000.0,469962000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 16:06:01+00:00,70087000.0,0.6,0.6,0.59,39203000.0,279208000.0,279208000.0,279398000.0,-190000.0,126443000.0,1179756000.0,2945000.0,3399000.0,371520000.0,-9477000.0,305643000.0,126443000.0,1056712000.0,9418000.0,5945000.0,737773000.0,318939000.0,-528000.0,318411000.0,1183155000.0,465700000.0,462625000.0,469962000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q1TTM,2010-04-01,2011-03-31,,230688000.0,1.94,1.94,1.92,110223000.0,900836000.0,900836000.0,901660000.0,-824000.0,371874000.0,3942309000.0,-6290000.0,17463000.0,1359316000.0,-54377000.0,1044917000.0,371874000.0,3587898000.0,23903000.0,33898000.0,2580544000.0,1007354000.0,3705000.0,1011059000.0,3959772000.0,464700000.0,465993000.0,472235000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:07:50+00:00,69050000.0,0.55,0.55,0.54,31722000.0,255086000.0,255086000.0,255590000.0,-504000.0,127268000.0,1115978000.0,6624000.0,9303000.0,435478000.0,-96744000.0,302261000.0,127268000.0,998013000.0,11750000.0,3966000.0,710045000.0,287968000.0,-1160000.0,286808000.0,1125281000.0,464700000.0,465993000.0,472235000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:11:58+00:00,194500000.0,1.69,1.69,1.65,225300000.0,1456200000.0,1456200000.0,1456200000.0,,299100000.0,5385600000.0,-17000000.0,121100000.0,1724200000.0,169000000.0,1373500000.0,299100000.0,5207600000.0,63200000.0,15300000.0,3461200000.0,1746400000.0,-64900000.0,1681500000.0,5506700000.0,861700000.0,861900000.0,881600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q4,2012-10-01,2012-12-31,,62400000.0,0.31,0.31,0.31,27200000.0,263100000.0,263100000.0,263100000.0,,80100000.0,1334500000.0,-14100000.0,112900000.0,473500000.0,140100000.0,370100000.0,80100000.0,1367300000.0,22500000.0,5700000.0,1046100000.0,321200000.0,-30900000.0,290300000.0,1447400000.0,861700000.0,861900000.0,881600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q3YTD,2012-01-01,2012-09-30,,132100000.0,2.79,2.79,2.79,198100000.0,1193100000.0,1193100000.0,1193100000.0,,219000000.0,4051100000.0,-2900000.0,8200000.0,1250700000.0,28900000.0,1003400000.0,219000000.0,3840300000.0,40700000.0,9600000.0,2415100000.0,1425200000.0,-34000000.0,1391200000.0,4059300000.0,428500000.0,427200000.0,436300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q3TTM,2011-10-01,2012-09-30,,207119000.0,3.75,3.75,3.75,189618000.0,1603222000.0,1603222000.0,1603228000.0,-6000.0,296544000.0,5331995000.0,-2206000.0,11232000.0,1687163000.0,4030000.0,1318493000.0,296544000.0,5046683000.0,51940000.0,17108000.0,3216805000.0,1829878000.0,-37038000.0,1792840000.0,5343227000.0,428500000.0,427200000.0,436300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 17:30:53+00:00,46200000.0,0.99,0.99,0.97,52300000.0,424200000.0,424200000.0,424200000.0,,74600000.0,1416900000.0,-10000000.0,2300000.0,441500000.0,700000.0,354600000.0,74600000.0,1344600000.0,17900000.0,2800000.0,843000000.0,501600000.0,-25100000.0,476500000.0,1419200000.0,428500000.0,427200000.0,436300000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q2YTD,2012-01-01,2012-06-30,,85900000.0,1.76,1.76,1.76,145800000.0,768900000.0,768900000.0,768900000.0,,144400000.0,2634200000.0,7100000.0,5900000.0,809200000.0,28200000.0,648800000.0,144400000.0,2495700000.0,22800000.0,6800000.0,1572100000.0,923600000.0,-8900000.0,914700000.0,2640100000.0,437400000.0,436700000.0,445400000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q2TTM,2011-07-01,2012-06-30,,235963000.0,3.55,3.55,3.55,176975000.0,1552006000.0,1552006000.0,1552012000.0,-6000.0,316589000.0,5161066000.0,-8869000.0,12698000.0,1602502000.0,-7879000.0,1267196000.0,316589000.0,4857175000.0,44332000.0,22789000.0,3097782000.0,1759393000.0,-30412000.0,1728981000.0,5173764000.0,437400000.0,436700000.0,445400000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 16:12:14+00:00,44100000.0,0.84,0.84,0.82,73300000.0,367400000.0,367400000.0,367400000.0,,71900000.0,1363500000.0,7700000.0,3300000.0,447200000.0,39300000.0,323000000.0,71900000.0,1294900000.0,11400000.0,3100000.0,853600000.0,441300000.0,-600000.0,440700000.0,1366800000.0,437400000.0,436700000.0,445400000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q1TTM,2011-04-01,2012-03-31,,261950000.0,3.34,3.34,3.34,142878000.0,1463814000.0,1463814000.0,1464010000.0,-196000.0,371132000.0,4977322000.0,-13624000.0,12797000.0,1526822000.0,-56656000.0,1249839000.0,371132000.0,4618987000.0,42350000.0,25634000.0,2981955000.0,1637032000.0,-30340000.0,1606692000.0,4990119000.0,436400000.0,438300000.0,448600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 16:11:45+00:00,41800000.0,0.92,0.92,0.9,72500000.0,401500000.0,401500000.0,401500000.0,,72500000.0,1270700000.0,-600000.0,2600000.0,362000000.0,-11100000.0,325800000.0,72500000.0,1200800000.0,11400000.0,3700000.0,718500000.0,482300000.0,-8300000.0,474000000.0,1273300000.0,436400000.0,438300000.0,448600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 16:29:43+00:00,262800000.0,1.75,1.75,1.68,215500000.0,1449900000.0,1449900000.0,1449900000.0,,340400000.0,6362300000.0,-73900000.0,131600000.0,2226200000.0,171100000.0,1684500000.0,340400000.0,6153500000.0,91600000.0,22000000.0,4344600000.0,1808900000.0,-143500000.0,1665400000.0,6493900000.0,828500000.0,827700000.0,860600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q4,2013-10-01,2013-12-31,,65700000.0,0.26,0.26,0.26,2800000.0,214400000.0,214400000.0,214400000.0,,92800000.0,1636700000.0,-85900000.0,119200000.0,731200000.0,91700000.0,448700000.0,92800000.0,1663100000.0,30100000.0,7400000.0,1337300000.0,325800000.0,-108600000.0,217200000.0,1755900000.0,828500000.0,827700000.0,860600000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q3YTD,2013-01-01,2013-09-30,,197100000.0,1.5,1.5,1.5,212700000.0,1235500000.0,1235500000.0,1235500000.0,,247600000.0,4725600000.0,12000000.0,12400000.0,1495000000.0,79400000.0,1235800000.0,247600000.0,4490400000.0,61500000.0,14600000.0,3007300000.0,1483100000.0,-34900000.0,1448200000.0,4738000000.0,827800000.0,824500000.0,857700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q3TTM,2012-10-01,2013-09-30,,259500000.0,1.82,1.82,1.82,239900000.0,1498600000.0,1498600000.0,1498600000.0,,327700000.0,6060100000.0,-2100000.0,125300000.0,1968500000.0,219500000.0,1605900000.0,327700000.0,5857700000.0,84000000.0,20300000.0,4053400000.0,1804300000.0,-65800000.0,1738500000.0,6185400000.0,827800000.0,824500000.0,857700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 16:05:13+00:00,65700000.0,0.45,0.45,0.43,69500000.0,372500000.0,372500000.0,372500000.0,,86200000.0,1672200000.0,5100000.0,2200000.0,584500000.0,33700000.0,448700000.0,86200000.0,1588200000.0,24000000.0,5300000.0,1132600000.0,455600000.0,-13600000.0,442000000.0,1674400000.0,827800000.0,824500000.0,857700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q2YTD,2013-01-01,2013-06-30,,131400000.0,1.04,1.04,1.04,143200000.0,863000000.0,863000000.0,863000000.0,,161400000.0,3053400000.0,6900000.0,10200000.0,910500000.0,45700000.0,787100000.0,161400000.0,2902200000.0,37500000.0,9300000.0,1874700000.0,1027500000.0,-21300000.0,1006200000.0,3063600000.0,838800000.0,828200000.0,858500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q2TTM,2012-07-01,2013-06-30,,240000000.0,1.87,1.87,1.87,222700000.0,1550300000.0,1550300000.0,1550300000.0,,316100000.0,5804800000.0,-17200000.0,125400000.0,1825500000.0,186500000.0,1511800000.0,316100000.0,5614100000.0,77900000.0,17800000.0,3763800000.0,1850300000.0,-77300000.0,1773000000.0,5930200000.0,838800000.0,828200000.0,858500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 16:18:27+00:00,65700000.0,0.57,0.57,0.56,79700000.0,478100000.0,478100000.0,478100000.0,,80900000.0,1595900000.0,9200000.0,3100000.0,458100000.0,12500000.0,418100000.0,80900000.0,1518100000.0,19600000.0,4500000.0,954400000.0,563700000.0,-5900000.0,557800000.0,1599000000.0,838800000.0,828200000.0,858500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q1TTM,2012-04-01,2013-03-31,,218400000.0,3.44,3.44,3.44,216300000.0,1439600000.0,1439600000.0,1439600000.0,,307100000.0,5572400000.0,-18700000.0,125600000.0,1814600000.0,213300000.0,1416700000.0,307100000.0,5390900000.0,69700000.0,16400000.0,3663000000.0,1727900000.0,-72000000.0,1655900000.0,5698000000.0,418400000.0,417900000.0,432200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 16:04:56+00:00,65700000.0,0.92,0.92,0.89,63500000.0,384900000.0,384900000.0,384900000.0,,80500000.0,1457500000.0,-2300000.0,7100000.0,452400000.0,33200000.0,369000000.0,80500000.0,1384100000.0,17900000.0,4800000.0,920300000.0,463800000.0,-15400000.0,448400000.0,1464600000.0,418400000.0,417900000.0,432200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 17:56:45+00:00,258300000.0,2.49,2.49,2.39,327500000.0,1999900000.0,1999900000.0,1999900000.0,,385900000.0,7563800000.0,-43700000.0,106600000.0,2430600000.0,48700000.0,2027900000.0,385900000.0,7284500000.0,176100000.0,28200000.0,4765500000.0,2519000000.0,-191600000.0,2327400000.0,7670400000.0,803200000.0,802700000.0,836000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q4,2014-10-01,2014-12-31,,63600000.0,0.76,0.76,0.76,96900000.0,613900000.0,613900000.0,613900000.0,,103200000.0,2054900000.0,3200000.0,30600000.0,584900000.0,37700000.0,544400000.0,103200000.0,1982300000.0,51700000.0,7600000.0,1230600000.0,751700000.0,-40900000.0,710800000.0,2085500000.0,803200000.0,802700000.0,836000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:12:35+00:00,63700000.0,0.64,0.64,0.61,69000000.0,508500000.0,508500000.0,508500000.0,,97700000.0,1956800000.0,-22500000.0,25400000.0,675100000.0,1500000.0,497600000.0,97700000.0,1884500000.0,53500000.0,6900000.0,1237900000.0,646600000.0,-69100000.0,577500000.0,1982200000.0,794500000.0,799600000.0,832800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q3YTD,2014-01-01,2014-09-30,,194700000.0,1.73,1.73,1.73,230600000.0,1386000000.0,1386000000.0,1386000000.0,,282700000.0,5508900000.0,-46900000.0,76000000.0,1845700000.0,11000000.0,1483500000.0,282700000.0,5302200000.0,124400000.0,20600000.0,3534900000.0,1767300000.0,-150700000.0,1616600000.0,5584900000.0,794500000.0,799600000.0,832800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q3TTM,2013-10-01,2014-09-30,,260400000.0,2.0,2.0,2.0,233400000.0,1600400000.0,1600400000.0,1600400000.0,,375500000.0,7145600000.0,-132800000.0,195200000.0,2576900000.0,102700000.0,1932200000.0,375500000.0,6965300000.0,154500000.0,28000000.0,4872200000.0,2093100000.0,-259300000.0,1833800000.0,7340800000.0,794500000.0,799600000.0,832800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q2,2014-04-01,2014-06-30,2015-07-28 16:06:22+00:00,65300000.0,0.75,0.75,0.72,109000000.0,597800000.0,597800000.0,597800000.0,,98900000.0,1844600000.0,-17800000.0,28100000.0,456900000.0,900000.0,491800000.0,98900000.0,1773800000.0,41600000.0,7300000.0,1014900000.0,758900000.0,-52100000.0,706800000.0,1872700000.0,797100000.0,799600000.0,831000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q2YTD,2014-01-01,2014-06-30,,131000000.0,1.1,1.1,1.1,161600000.0,877500000.0,877500000.0,877500000.0,,185000000.0,3552100000.0,-24400000.0,50600000.0,1170600000.0,9500000.0,985900000.0,185000000.0,3417700000.0,70900000.0,13700000.0,2297000000.0,1120700000.0,-81600000.0,1039100000.0,3602700000.0,797100000.0,799600000.0,831000000.0
