company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q2,,2011-06-30,2011-08-03 16:06:55+00:00,99744000.0,862996000.0,578447000.0,-102998000.0,1648044000.0,0.0,6538193000.0,12071000.0,151724000.0,1384000.0,1896225000.0,2995366000.0,1259646000.0,28511000.0,196384000.0,472695000.0,0.0,616795000.0,799775000.0,271507000.0,387026000.0,52402000.0,6174000.0,334690000.0,295862000.0,783254000.0,,1141067000.0,10051611000.0,5994687000.0,4324124000.0,1084846000.0,5994687000.0,5994687000.0,4056924000.0,10051611000.0,5254792000.0,2972078000.0,0.0,-1223762000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2011.0,Q1,,2011-03-31,2011-05-04 21:20:48+00:00,99475000.0,804035000.0,504768000.0,-87069000.0,1486992000.0,,6435702000.0,14386000.0,150416000.0,8055000.0,1896326000.0,3061112000.0,1247420000.0,25672000.0,223233000.0,516972000.0,10998000.0,587077000.0,821103000.0,245952000.0,359652000.0,339025000.0,22503000.0,150991000.0,301077000.0,503856000.0,,943627000.0,9844353000.0,5867839000.0,4193280000.0,1008839000.0,5867839000.0,5878837000.0,3965516000.0,9844353000.0,5134101000.0,2956677000.0,0.0,-984650000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,FY,,2012-12-31,2014-02-13 16:02:05+00:00,145600000.0,960500000.0,775700000.0,-49700000.0,2090400000.0,0.0,7544800000.0,17300000.0,93200000.0,11800000.0,2042800000.0,3100400000.0,2771300000.0,,259500000.0,578400000.0,,204400000.0,1018400000.0,320200000.0,431300000.0,,,479000000.0,355500000.0,3022600000.0,308500000.0,1809900000.0,11734300000.0,5694500000.0,5533700000.0,1690200000.0,5694500000.0,5694500000.0,6039800000.0,11734300000.0,5622200000.0,4349600000.0,0.0,-4823200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q3,,2012-09-30,2012-10-29 13:42:50+00:00,110394000.0,957453000.0,744065000.0,-77803000.0,2715534000.0,0.0,7288457000.0,12100000.0,134920000.0,2006000.0,2042837000.0,3188303000.0,2769313000.0,,235866000.0,547396000.0,,193757000.0,1083197000.0,224494000.0,157849000.0,,,444622000.0,482541000.0,2759481000.0,324895000.0,1117402000.0,11608827000.0,5728710000.0,5385669000.0,1351309000.0,5728710000.0,5728710000.0,5880117000.0,11608827000.0,5675762000.0,4528808000.0,0.0,-4241425000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q2,,2012-06-30,2012-08-01 16:06:01+00:00,109044000.0,884908000.0,623833000.0,-32918000.0,1862479000.0,0.0,7153190000.0,14786000.0,134049000.0,89165000.0,2040780000.0,3265950000.0,1272112000.0,,223194000.0,526827000.0,,188689000.0,1130222000.0,275119000.0,165666000.0,,,468836000.0,439228000.0,2335325000.0,390434000.0,699065000.0,10381207000.0,5958028000.0,4078814000.0,1392928000.0,5958028000.0,5958028000.0,4423179000.0,10381207000.0,5775566000.0,3030251000.0,0.0,-3497569000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2012.0,Q1,,2012-03-31,2012-05-02 16:07:50+00:00,100415000.0,1035471000.0,601925000.0,-21880000.0,1861065000.0,0.0,7063045000.0,18031000.0,133501000.0,30820000.0,2031876000.0,3339230000.0,1273850000.0,28526000.0,215637000.0,519126000.0,,658120000.0,811170000.0,322657000.0,178978000.0,58239000.0,7217000.0,393909000.0,438766000.0,1967953000.0,150528000.0,408302000.0,10347539000.0,6077719000.0,4034872000.0,1087914000.0,6077719000.0,6077719000.0,4269820000.0,10347539000.0,5793541000.0,3181906000.0,0.0,-2931399000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,FY,,2013-12-31,2015-02-20 16:11:58+00:00,156200000.0,1061400000.0,1001100000.0,94000000.0,3234400000.0,0.0,8685500000.0,27700000.0,25300000.0,16000000.0,2041200000.0,2839700000.0,4196500000.0,,340400000.0,593400000.0,,258700000.0,804900000.0,436400000.0,199700000.0,,,353400000.0,582700000.0,4472500000.0,544800000.0,2452600000.0,13378200000.0,5589900000.0,7550500000.0,1945500000.0,5589900000.0,5589900000.0,7788300000.0,13378200000.0,5234300000.0,5842800000.0,0.0,-7662100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q3,,2013-09-30,2013-10-29 17:30:53+00:00,139600000.0,1093300000.0,870100000.0,99500000.0,2423000000.0,0.0,8467200000.0,44800000.0,5500000.0,9900000.0,2042100000.0,2908200000.0,4228300000.0,,313300000.0,592300000.0,,230400000.0,857000000.0,387800000.0,471000000.0,,,439300000.0,477400000.0,4258100000.0,405900000.0,3424300000.0,13629100000.0,5894700000.0,7647200000.0,1941300000.0,5894700000.0,5894700000.0,7734400000.0,13629100000.0,5389600000.0,5793100000.0,0.0,-6930100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q2,,2013-06-30,2013-07-30 16:12:14+00:00,142000000.0,1014300000.0,711800000.0,75800000.0,1742300000.0,0.0,8162800000.0,25700000.0,64700000.0,11400000.0,2042100000.0,2975600000.0,2730400000.0,,294400000.0,584900000.0,,216800000.0,923600000.0,442300000.0,476400000.0,,,464000000.0,430700000.0,3885600000.0,887800000.0,2339100000.0,11963700000.0,5407100000.0,5897100000.0,2255100000.0,5407100000.0,5407100000.0,6556600000.0,11963700000.0,5481700000.0,4301500000.0,0.0,-6717100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2013.0,Q1,,2013-03-31,2013-04-30 16:11:45+00:00,116800000.0,1028700000.0,675200000.0,22000000.0,1495600000.0,0.0,7653600000.0,16500000.0,92300000.0,12100000.0,2042300000.0,3034100000.0,2764100000.0,,275400000.0,578200000.0,,211700000.0,968800000.0,385000000.0,391600000.0,,,496100000.0,379400000.0,3407500000.0,362000000.0,2024900000.0,11452600000.0,5554400000.0,5301900000.0,1574200000.0,5554400000.0,5554400000.0,5898200000.0,11452600000.0,5572500000.0,4324000000.0,0.0,-5528700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,FY,,2014-12-31,2016-02-11 16:29:43+00:00,198200000.0,1166700000.0,991100000.0,914800000.0,4121600000.0,0.0,9836400000.0,28500000.0,,12700000.0,2191200000.0,4067600000.0,6265700000.0,,393100000.0,642600000.0,,300700000.0,,606100000.0,275800000.0,,,726100000.0,2136700000.0,6472400000.0,605900000.0,3425100000.0,17340100000.0,6524800000.0,9712600000.0,2112200000.0,6524800000.0,6524800000.0,10815300000.0,17340100000.0,6984900000.0,8703100000.0,0.0,-10698800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q3,,2014-09-30,2014-10-28 16:05:13+00:00,196700000.0,1068100000.0,904200000.0,552500000.0,3742500000.0,0.0,9449100000.0,33600000.0,25900000.0,14600000.0,2191200000.0,4131900000.0,6737300000.0,,372000000.0,623600000.0,,292400000.0,615100000.0,509400000.0,148400000.0,,,620500000.0,1592600000.0,5858500000.0,100000000.0,3118200000.0,16403300000.0,5768400000.0,8836100000.0,1397500000.0,5768400000.0,5768400000.0,10634900000.0,16403300000.0,6943600000.0,9237400000.0,0.0,-10091700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q2,,2014-06-30,2014-07-29 16:18:27+00:00,184500000.0,1124400000.0,848800000.0,163700000.0,3219500000.0,0.0,9174700000.0,33500000.0,27000000.0,15600000.0,2191200000.0,4325800000.0,6743300000.0,,360000000.0,605100000.0,,286900000.0,659500000.0,382600000.0,216900000.0,,,372800000.0,1569300000.0,5350000000.0,192300000.0,2993500000.0,15601900000.0,4851300000.0,8107000000.0,1491600000.0,4851300000.0,4851300000.0,10750600000.0,15601900000.0,6889800000.0,9259000000.0,0.0,-9837100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2014.0,Q1,,2014-03-31,2014-04-29 16:04:56+00:00,149400000.0,1072500000.0,1166000000.0,139900000.0,2396600000.0,0.0,8911700000.0,30600000.0,25500000.0,17000000.0,2041200000.0,2772500000.0,4224300000.0,,347800000.0,595700000.0,,270500000.0,750800000.0,386100000.0,192300000.0,,,353100000.0,549200000.0,4752200000.0,869800000.0,2713500000.0,12704500000.0,4484600000.0,6942000000.0,2425100000.0,4484600000.0,4484600000.0,8219900000.0,12704500000.0,5166800000.0,5794800000.0,0.0,-9319200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,FY,,2015-12-31,2017-02-09 17:56:45+00:00,1888500000.0,1420900000.0,,767700000.0,4880300000.0,0.0,11128700000.0,60600000.0,,19800000.0,4879000000.0,10858100000.0,14161400000.0,,443400000.0,814100000.0,,354200000.0,,984700000.0,,,,1012300000.0,4560900000.0,8074400000.0,0.0,1671600000.0,26964400000.0,5919000000.0,9400900000.0,1968900000.0,5919000000.0,5919000000.0,21045400000.0,26964400000.0,16749400000.0,19076500000.0,0.0,-14051800000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q3,,2015-09-30,2015-11-05 16:12:35+00:00,189400000.0,1272400000.0,1504800000.0,639200000.0,6016500000.0,0.0,10836300000.0,74800000.0,249600000.0,5900000.0,4742000000.0,10715800000.0,14297900000.0,,420900000.0,702000000.0,,352200000.0,2632400000.0,703900000.0,169300000.0,,,1057000000.0,1567300000.0,7513400000.0,1199700000.0,1489100000.0,27369200000.0,5375500000.0,10152400000.0,3143900000.0,5375500000.0,5375500000.0,21993700000.0,27369200000.0,16514800000.0,18849800000.0,0.0,-13613400000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q2,,2015-06-30,2015-07-28 16:06:22+00:00,204900000.0,1273400000.0,1007400000.0,1058100000.0,4530800000.0,0.0,10505000000.0,58200000.0,11200000.0,11000000.0,2191200000.0,3937500000.0,6256100000.0,,414300000.0,675200000.0,,336500000.0,315800000.0,692400000.0,315100000.0,,,1058300000.0,1555900000.0,7547500000.0,1362900000.0,2961400000.0,17745700000.0,6321900000.0,9883500000.0,2959500000.0,6321900000.0,6321900000.0,11423800000.0,17745700000.0,7187000000.0,8464300000.0,0.0,-12788700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2015.0,Q1,,2015-03-31,2015-04-30 16:09:43+00:00,204000000.0,1179400000.0,1039200000.0,1181800000.0,4367700000.0,0.0,10195400000.0,28600000.0,11200000.0,13100000.0,2191200000.0,4002400000.0,6303000000.0,,386700000.0,649700000.0,,315500000.0,412800000.0,774600000.0,308000000.0,,,971800000.0,1587100000.0,7191300000.0,504400000.0,2945800000.0,17480500000.0,6764800000.0,9665400000.0,2097300000.0,6764800000.0,6764800000.0,10715700000.0,17480500000.0,7165400000.0,8618400000.0,0.0,-11803700000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,FY,,2016-12-31,2018-02-06 18:42:56+00:00,2362000000.0,1621000000.0,,419000000.0,6170000000.0,0.0,12388000000.0,55000000.0,,41000000.0,4866000000.0,10392000000.0,13789000000.0,,498000000.0,930000000.0,,448000000.0,0.0,779000000.0,,,,1030000000.0,4290000000.0,10074000000.0,501000000.0,1800000000.0,28086000000.0,6600000000.0,10868000000.0,2959000000.0,6600000000.0,6600000000.0,21486000000.0,28086000000.0,16288000000.0,18527000000.0,0.0,-16281000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q3,,2016-09-30,2016-10-27 16:03:38+00:00,235400000.0,1586300000.0,1847100000.0,145100000.0,5522600000.0,0.0,11990700000.0,62100000.0,,3800000.0,4865800000.0,10498900000.0,13802500000.0,,507900000.0,891300000.0,,398500000.0,2519200000.0,612800000.0,,,,922100000.0,1733800000.0,9644700000.0,501000000.0,1346000000.0,26753700000.0,5650300000.0,9575600000.0,2649400000.0,5650300000.0,5650300000.0,21103400000.0,26753700000.0,16286800000.0,18454000000.0,0.0,-16130200000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q2,,2016-06-30,2016-07-28 16:03:35+00:00,229800000.0,1514900000.0,1695700000.0,251000000.0,5063700000.0,0.0,11675600000.0,49000000.0,,12500000.0,4876500000.0,10587100000.0,14312100000.0,,490400000.0,854000000.0,,373900000.0,2519200000.0,760000000.0,,,,1075400000.0,1821000000.0,9473300000.0,,1340000000.0,26562000000.0,5548800000.0,9169000000.0,1987000000.0,5548800000.0,5548800000.0,21013200000.0,26562000000.0,16539000000.0,19026200000.0,0.0,-15851100000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2016.0,Q1,,2016-03-31,2016-05-03 16:03:53+00:00,219700000.0,1420300000.0,1541800000.0,251500000.0,4445500000.0,0.0,11379700000.0,57800000.0,,14600000.0,4876500000.0,10763500000.0,14268300000.0,,470600000.0,840000000.0,,355700000.0,2519200000.0,787800000.0,,,,1097900000.0,1912000000.0,8875100000.0,,1261800000.0,25963900000.0,5074800000.0,8386000000.0,1833900000.0,5074800000.0,5074800000.0,20889100000.0,25963900000.0,16737900000.0,19055200000.0,0.0,-15431500000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,FY,,2017-12-31,2019-02-25 17:51:55+00:00,2828000000.0,1921000000.0,,287000000.0,7013000000.0,0.0,13816000000.0,75000000.0,,84000000.0,4866000000.0,8436000000.0,15838000000.0,,541000000.0,1070000000.0,,2524000000.0,1327000000.0,388000000.0,,,,877000000.0,544000000.0,13061000000.0,0.0,5029000000.0,30141000000.0,6921000000.0,14892000000.0,2987000000.0,6921000000.0,6921000000.0,23220000000.0,30141000000.0,14179000000.0,20233000000.0,0.0,-20243000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q3,,2017-09-30,2017-10-26 16:11:05+00:00,263000000.0,1816000000.0,2265000000.0,337000000.0,5511000000.0,0.0,13614000000.0,66000000.0,,55000000.0,4866000000.0,10137000000.0,12874000000.0,,537000000.0,1002000000.0,,515000000.0,2519000000.0,671000000.0,,,,948000000.0,1929000000.0,13142000000.0,1400000000.0,6248000000.0,31736000000.0,9850000000.0,14783000000.0,4049000000.0,9850000000.0,9850000000.0,21886000000.0,31736000000.0,15951000000.0,17837000000.0,0.0,-17243000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q2,,2017-06-30,2017-07-27 16:06:27+00:00,272000000.0,1729000000.0,2379000000.0,237000000.0,6660000000.0,0.0,13184000000.0,57000000.0,,32000000.0,4866000000.0,10218000000.0,13783000000.0,,533000000.0,989000000.0,,494000000.0,2519000000.0,734000000.0,,,,1097000000.0,1825000000.0,12093000000.0,500000000.0,3480000000.0,30306000000.0,8445000000.0,13136000000.0,3240000000.0,8445000000.0,8445000000.0,21861000000.0,30306000000.0,16181000000.0,18621000000.0,0.0,-17069000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2017.0,Q1,,2017-03-31,2017-04-27 16:04:12+00:00,240000000.0,1614000000.0,1808000000.0,410000000.0,5273000000.0,0.0,12759000000.0,56000000.0,,25000000.0,4866000000.0,10307000000.0,13784000000.0,,509000000.0,958000000.0,,470000000.0,2519000000.0,633000000.0,,,,1072000000.0,1774000000.0,11032000000.0,500000000.0,3588000000.0,28820000000.0,7644000000.0,11617000000.0,2629000000.0,7644000000.0,7644000000.0,21176000000.0,28820000000.0,16245000000.0,18547000000.0,0.0,-16557000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,FY,,2018-12-31,2019-10-31 16:03:53+00:00,418000000.0,2066000000.0,2987000000.0,-50000000.0,4234000000.0,0.0,14988000000.0,73000000.0,,78000000.0,8003000000.0,16213000000.0,19769000000.0,,458000000.0,1367000000.0,,2263000000.0,2753000000.0,501000000.0,,,,830000000.0,477000000.0,17559000000.0,501000000.0,1808000000.0,35480000000.0,6161000000.0,9067000000.0,4057000000.0,6161000000.0,6161000000.0,29319000000.0,35480000000.0,25046000000.0,25262000000.0,0.0,-26336000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q3,,2018-09-30,2018-10-25 17:10:51+00:00,292000000.0,2120000000.0,2705000000.0,-77000000.0,2480000000.0,0.0,14766000000.0,79000000.0,,105000000.0,8004000000.0,16342000000.0,19742000000.0,,510000000.0,1313000000.0,,2525000000.0,2811000000.0,819000000.0,,,,729000000.0,594000000.0,16486000000.0,502000000.0,1898000000.0,34215000000.0,4860000000.0,7827000000.0,3683000000.0,4860000000.0,4860000000.0,29355000000.0,34215000000.0,25075000000.0,25672000000.0,0.0,-26315000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q2,,2018-06-30,2018-07-26 16:57:06+00:00,294000000.0,2064000000.0,2615000000.0,-119000000.0,1503000000.0,0.0,13845000000.0,64000000.0,,32000000.0,8004000000.0,16470000000.0,19754000000.0,,555000000.0,1292000000.0,,2431000000.0,2771000000.0,824000000.0,,,,825000000.0,556000000.0,15404000000.0,1497000000.0,1907000000.0,33444000000.0,3430000000.0,6853000000.0,4502000000.0,3430000000.0,3430000000.0,30014000000.0,33444000000.0,25299000000.0,25512000000.0,0.0,-25700000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2018.0,Q1,,2018-03-31,2018-05-04 16:26:06+00:00,320000000.0,1991000000.0,2672000000.0,-328000000.0,2819000000.0,0.0,14087000000.0,69000000.0,,54000000.0,8018000000.0,16599000000.0,20271000000.0,,536000000.0,1251000000.0,,2549000000.0,2777000000.0,605000000.0,,,,816000000.0,672000000.0,14359000000.0,0.0,1921000000.0,34556000000.0,5172000000.0,7872000000.0,3115000000.0,5172000000.0,5172000000.0,29384000000.0,34556000000.0,25433000000.0,26269000000.0,0.0,-22946000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q3,,2019-09-30,2019-10-31 16:03:53+00:00,421000000.0,2374000000.0,2964000000.0,-27000000.0,9604000000.0,0.0,16082000000.0,44000000.0,,82000000.0,8003000000.0,16387000000.0,18289000000.0,,451000000.0,1415000000.0,,2470000000.0,2854000000.0,732000000.0,,,,1104000000.0,654000000.0,22366000000.0,1498000000.0,1293000000.0,41363000000.0,12087000000.0,14454000000.0,5009000000.0,12087000000.0,12087000000.0,29276000000.0,41363000000.0,25494000000.0,24267000000.0,0.0,-26334000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q2,,2019-06-30,2019-07-30 16:10:27+00:00,327000000.0,2451000000.0,3035000000.0,-56000000.0,7214000000.0,0.0,15763000000.0,43000000.0,,280000000.0,8003000000.0,15991000000.0,19790000000.0,,464000000.0,1400000000.0,,2296000000.0,2676000000.0,445000000.0,,,,1106000000.0,685000000.0,20675000000.0,0.0,2109000000.0,39183000000.0,10051000000.0,12683000000.0,3685000000.0,10051000000.0,10051000000.0,29132000000.0,39183000000.0,25100000000.0,25447000000.0,0.0,-26331000000.0
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2019.0,Q1,,2019-03-31,2019-04-25 17:09:43+00:00,340000000.0,2327000000.0,2975000000.0,-32000000.0,5433000000.0,0.0,15391000000.0,68000000.0,,72000000.0,8003000000.0,16101000000.0,19781000000.0,,442000000.0,1383000000.0,,2308000000.0,2714000000.0,521000000.0,,,,1171000000.0,716000000.0,19104000000.0,500000000.0,2258000000.0,37639000000.0,8165000000.0,10981000000.0,3955000000.0,8165000000.0,8165000000.0,29474000000.0,37639000000.0,25275000000.0,25519000000.0,0.0,-26298000000.0
