company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2007.0,FY,2007-01-01,2007-12-31,2010-02-18 15:30:35+00:00,-1621000.0,9478000.0,0.0,6700000.0,22057000.0,,3849000.0,136330000.0,144703000.0,,287695000.0,-990186000.0,477500000.0,287695000.0,-990186000.0,477500000.0,-221142000.0,226433000.0,226433000.0,83202000.0,142992000.0,-7518000.0,-2571042000.0,-64359000.0,,0.0,1654354000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2008.0,Q4,2008-10-01,2008-12-31,,-670000.0,26227000.0,1235000.0,2171000.0,8327000.0,,-23073000.0,-224286000.0,21651000.0,,115238000.0,-222742000.0,-294157000.0,115238000.0,-222742000.0,-294157000.0,-424734000.0,-149262000.0,-149262000.0,44837000.0,93587000.0,526000.0,-365468000.0,-23744000.0,,,166614000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 16:07:41+00:00,-759634000.0,104365000.0,29319000.0,3811000.0,33797000.0,,-67457000.0,-306499000.0,128583000.0,,281629000.0,-522246000.0,182187000.0,281629000.0,-522246000.0,182187000.0,-125887000.0,-1533653000.0,-1533653000.0,1884177000.0,153046000.0,12054000.0,-845403000.0,-77379000.0,,,1148116000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2008.0,Q3,2008-07-01,2008-09-30,,-10846000.0,32929000.0,21675000.0,,9848000.0,,-59917000.0,354000.0,44897000.0,,70236000.0,-59609000.0,217742000.0,70236000.0,-59609000.0,217742000.0,168452000.0,136814000.0,136814000.0,37797000.0,25339000.0,1421000.0,-223079000.0,-19452000.0,,,192347000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-30 16:08:08+00:00,-758964000.0,78138000.0,28084000.0,1640000.0,25470000.0,,-44384000.0,-82213000.0,106932000.0,,166391000.0,-299504000.0,476344000.0,166391000.0,-299504000.0,476344000.0,298847000.0,-1384391000.0,-1384391000.0,1839340000.0,59459000.0,11528000.0,-479935000.0,-53635000.0,,0.0,981502000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-31 16:22:47+00:00,-748118000.0,45209000.0,6409000.0,1640000.0,15622000.0,,15533000.0,-82567000.0,62035000.0,,96155000.0,-239895000.0,258602000.0,96155000.0,-239895000.0,258602000.0,130395000.0,-1521205000.0,-1521205000.0,1801543000.0,34120000.0,10107000.0,-256856000.0,-34183000.0,,0.0,789155000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q4,2009-10-01,2009-12-31,,,52327000.0,9547000.0,1882000.0,12011000.0,,2910000.0,-14887000.0,15367000.0,,-46844000.0,-325510000.0,320561000.0,-46844000.0,-325510000.0,320561000.0,-48883000.0,254215000.0,254215000.0,16895000.0,-2112000.0,,-997850000.0,-33315000.0,,-60099000.0,705655000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,FY,2009-01-01,2009-12-31,2012-02-22 16:14:57+00:00,-3603000.0,120431000.0,70539000.0,1882000.0,41682000.0,,17881000.0,-167333000.0,49751000.0,,-61872000.0,-856078000.0,909855000.0,-61872000.0,-856078000.0,909855000.0,9786000.0,776747000.0,776747000.0,138328000.0,97838000.0,3333000.0,-3020800000.0,-93384000.0,,-209461000.0,2258376000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q3TTM,2008-10-01,2009-09-30,,-4273000.0,94331000.0,62227000.0,2171000.0,37998000.0,,-8102000.0,-376732000.0,56035000.0,,100210000.0,-753310000.0,295137000.0,100210000.0,-753310000.0,295137000.0,-366065000.0,373270000.0,373270000.0,166270000.0,193537000.0,3859000.0,-2388418000.0,-83813000.0,,-149362000.0,1719335000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q3,2009-07-01,2009-09-30,,-1903000.0,21577000.0,8231000.0,,10409000.0,,6519000.0,-13827000.0,17815000.0,,-1310000.0,1749000.0,277254000.0,-1310000.0,1749000.0,277254000.0,284212000.0,216815000.0,216815000.0,42280000.0,30237000.0,,-677428000.0,-21367000.0,,-49362000.0,702447000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-01 19:39:31+00:00,-3603000.0,68104000.0,60992000.0,,29671000.0,,14971000.0,-152446000.0,34384000.0,,-15028000.0,-530568000.0,589294000.0,-15028000.0,-530568000.0,589294000.0,58669000.0,522532000.0,522532000.0,121433000.0,99950000.0,3333000.0,-2022950000.0,-60069000.0,,-149362000.0,1552721000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q2TTM,2008-07-01,2009-06-30,,-13216000.0,105683000.0,75671000.0,2171000.0,37437000.0,,-74538000.0,-362551000.0,83117000.0,,171756000.0,-814668000.0,235625000.0,171756000.0,-814668000.0,235625000.0,-481825000.0,293269000.0,293269000.0,161787000.0,188639000.0,5280000.0,-1934069000.0,-81898000.0,,-100000000.0,1209235000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q2,2009-04-01,2009-06-30,,-636000.0,22765000.0,10270000.0,,9741000.0,,19399000.0,-29050000.0,4709000.0,,-70329000.0,-220855000.0,184923000.0,-70329000.0,-220855000.0,184923000.0,-86862000.0,142834000.0,142834000.0,38633000.0,24962000.0,,-640159000.0,-17728000.0,,-100000000.0,437668000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-03 21:35:53+00:00,-1700000.0,46527000.0,52761000.0,,19262000.0,,8452000.0,-138619000.0,16569000.0,,-13718000.0,-532317000.0,312040000.0,-13718000.0,-532317000.0,312040000.0,-225543000.0,305717000.0,305717000.0,79153000.0,69713000.0,3333000.0,-1345522000.0,-38702000.0,,-100000000.0,850274000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 16:49:30+00:00,-1064000.0,23762000.0,42491000.0,,9521000.0,,-10947000.0,-109569000.0,11860000.0,,56611000.0,-311462000.0,127117000.0,56611000.0,-311462000.0,127117000.0,-138681000.0,162883000.0,162883000.0,40520000.0,44751000.0,3333000.0,-705363000.0,-20974000.0,,,412606000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q4,2010-10-01,2010-12-31,,-2313010000.0,78749000.0,6685000.0,114000.0,15354000.0,,1281000.0,-102499000.0,30856000.0,1237270000.0,1217489000.0,-2904472000.0,204845000.0,1217489000.0,-2904472000.0,204845000.0,-1480857000.0,209247000.0,209247000.0,3994000.0,27043000.0,-1934000.0,-707349000.0,-39494000.0,,-77680000.0,157315000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 16:09:13+00:00,-2652377000.0,252096000.0,121976000.0,1752000.0,54234000.0,,-2462000.0,-144412000.0,86889000.0,1237270000.0,1177167000.0,-2107305000.0,1181556000.0,1177167000.0,-2107305000.0,1181556000.0,248956000.0,880192000.0,880192000.0,139446000.0,36124000.0,-1934000.0,-3286245000.0,-98632000.0,,-183116000.0,3931883000.0,
Celgene Corp,CELG,4SIHMF0MOSTTL8CD0X64,816284,2010.0,Q3TTM,2009-10-01,2010-09-30,,-339367000.0,225674000.0,124838000.0,3520000.0,50891000.0,,-833000.0,-56800000.0,71400000.0,,-87166000.0,471657000.0,1297272000.0,-87166000.0,471657000.0,1297272000.0,1680930000.0,925160000.0,925160000.0,152347000.0,6969000.0,,-3576746000.0,-92453000.0,,-165535000.0,4480223000.0,
