company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-08 19:45:15+00:00,794000000.0,4111000000.0,11755000000.0,1952000000.0,252000000.0,59277000000.0,5756000000.0,42724000000.0,,-154558000000.0,37595000000.0,110884000000.0,-154558000000.0,37595000000.0,110884000000.0,-5827000000.0,-172478000000.0,8450000000.0,8450000000.0,31698000000.0,15680000000.0,110483000000.0,11228000000.0,-2933000000.0,24731000000.0,-306315000000.0,-113110000000.0,0.0,-25000000000.0,300984000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2009.0,Q2TTM,2008-07-01,2009-06-30,,1171000000.0,3853000000.0,26268000000.0,2971000000.0,-811000000.0,76603000000.0,17256000000.0,81521000000.0,26746000000.0,83797000000.0,-193324000000.0,103216000000.0,83797000000.0,-193324000000.0,103216000000.0,-7122000000.0,6591000000.0,6091000000.0,6091000000.0,19234000000.0,-13347000000.0,96574000000.0,-14485000000.0,-5929000000.0,29727000000.0,-543108000000.0,-113962000000.0,,-25000000000.0,345035000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2009.0,Q2,2009-04-01,2009-06-30,,265000000.0,3119000000.0,2933000000.0,798000000.0,249000000.0,31427000000.0,5756000000.0,20329000000.0,,-86939000000.0,32639000000.0,52503000000.0,-86939000000.0,32639000000.0,52503000000.0,-1548000000.0,-61017000000.0,2721000000.0,2721000000.0,-2278000000.0,9261000000.0,18753000000.0,-8468000000.0,-849000000.0,8031000000.0,-72616000000.0,-44911000000.0,,-25000000000.0,116001000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 15:39:00+00:00,540000000.0,3837000000.0,8463000000.0,1209000000.0,-38000000.0,76328000000.0,5756000000.0,38079000000.0,,-141248000000.0,36265000000.0,103259000000.0,-141248000000.0,36265000000.0,103259000000.0,-1762000000.0,-173304000000.0,4862000000.0,4862000000.0,43374000000.0,3693000000.0,104516000000.0,-3257000000.0,-2681000000.0,16627000000.0,-250125000000.0,-88614000000.0,,-25000000000.0,246273000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 16:00:02+00:00,275000000.0,718000000.0,5530000000.0,411000000.0,-287000000.0,44901000000.0,,17750000000.0,,-54309000000.0,3626000000.0,50756000000.0,-54309000000.0,3626000000.0,50756000000.0,-214000000.0,-112287000000.0,2141000000.0,2141000000.0,45652000000.0,-5568000000.0,85763000000.0,5211000000.0,-1832000000.0,8596000000.0,-177509000000.0,-43703000000.0,,,130272000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q4,2010-10-01,2010-12-31,,240000000.0,1341000000.0,3431000000.0,1040000000.0,-141000000.0,-4960000000.0,,16095000000.0,,-30644000000.0,33281000000.0,1111000000.0,-30644000000.0,33281000000.0,1111000000.0,3607000000.0,10578000000.0,4831000000.0,4831000000.0,12470000000.0,-3083000000.0,-34085000000.0,,-484000000.0,3043000000.0,-33597000000.0,-22061000000.0,-687000000.0,,54408000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:06:59+00:00,936000000.0,9747000000.0,12404000000.0,4029000000.0,328000000.0,-51348000000.0,,55181000000.0,0.0,-49217000000.0,54002000000.0,-3752000000.0,-49217000000.0,54002000000.0,-3752000000.0,1361000000.0,-9637000000.0,17370000000.0,17370000000.0,-26957000000.0,8622000000.0,15636000000.0,,-1486000000.0,16639000000.0,-184511000000.0,-105912000000.0,-2999000000.0,,265470000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q3TTM,2009-10-01,2010-09-30,,952000000.0,9729000000.0,14093000000.0,4345000000.0,455000000.0,-47244000000.0,,47686000000.0,,-17094000000.0,12481000000.0,7050000000.0,-17094000000.0,12481000000.0,7050000000.0,2892000000.0,44563000000.0,15817000000.0,15817000000.0,-64043000000.0,12300000000.0,840000000.0,,-1491000000.0,20880000000.0,-191830000000.0,-106380000000.0,-2312000000.0,,268354000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q3,2010-07-01,2010-09-30,,218000000.0,3045000000.0,2610000000.0,1055000000.0,946000000.0,-70646000000.0,,18192000000.0,,93751000000.0,-52953000000.0,-50590000000.0,93751000000.0,-52953000000.0,-50590000000.0,-8846000000.0,25964000000.0,4418000000.0,4418000000.0,-36084000000.0,11142000000.0,76493000000.0,,-257000000.0,3223000000.0,-48617000000.0,-24464000000.0,-2177000000.0,,31748000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 15:18:09+00:00,696000000.0,8406000000.0,8973000000.0,2989000000.0,469000000.0,-46388000000.0,,39086000000.0,,-18573000000.0,20721000000.0,-4863000000.0,-18573000000.0,20721000000.0,-4863000000.0,-2246000000.0,-20215000000.0,12539000000.0,12539000000.0,-39427000000.0,11705000000.0,49721000000.0,,-1002000000.0,13596000000.0,-150914000000.0,-83851000000.0,-2312000000.0,,211062000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q2TTM,2009-07-01,2010-06-30,,988000000.0,6958000000.0,14775000000.0,4033000000.0,-201000000.0,6351000000.0,,34139000000.0,,-124155000000.0,66764000000.0,65265000000.0,-124155000000.0,66764000000.0,65265000000.0,7673000000.0,19425000000.0,14987000000.0,14987000000.0,-39635000000.0,13145000000.0,-69686000000.0,14485000000.0,-1486000000.0,25761000000.0,-199403000000.0,-106412000000.0,-135000000.0,,291317000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q2,2010-04-01,2010-06-30,,235000000.0,3133000000.0,3513000000.0,973000000.0,-138000000.0,18647000000.0,,-560000000.0,,-114347000000.0,87536000000.0,28333000000.0,-114347000000.0,87536000000.0,28333000000.0,1384000000.0,-26252000000.0,4795000000.0,4795000000.0,31360000000.0,320000000.0,-57642000000.0,,-492000000.0,3363000000.0,-44646000000.0,-29266000000.0,-135000000.0,,100822000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 14:30:36+00:00,478000000.0,5361000000.0,6363000000.0,1934000000.0,-477000000.0,24258000000.0,,20894000000.0,,-112324000000.0,73674000000.0,45727000000.0,-112324000000.0,73674000000.0,45727000000.0,6600000000.0,-46179000000.0,8121000000.0,8121000000.0,-3343000000.0,563000000.0,-26772000000.0,,-745000000.0,10373000000.0,-102297000000.0,-59387000000.0,-135000000.0,,179314000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q1TTM,2009-04-01,2010-03-31,,1018000000.0,6944000000.0,14195000000.0,3858000000.0,186000000.0,19131000000.0,5756000000.0,55028000000.0,,-96747000000.0,11867000000.0,89435000000.0,-96747000000.0,11867000000.0,89435000000.0,4741000000.0,-15340000000.0,12913000000.0,12913000000.0,-73273000000.0,22086000000.0,6709000000.0,6017000000.0,-1843000000.0,30429000000.0,-227373000000.0,-122057000000.0,,-25000000000.0,306496000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 21:27:44+00:00,243000000.0,2228000000.0,2850000000.0,961000000.0,-339000000.0,5611000000.0,,21454000000.0,,2023000000.0,-13862000000.0,17394000000.0,2023000000.0,-13862000000.0,17394000000.0,5216000000.0,-19927000000.0,3326000000.0,3326000000.0,-34703000000.0,243000000.0,30870000000.0,,-253000000.0,7010000000.0,-57651000000.0,-30121000000.0,,,78492000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q4,2011-10-01,2011-12-31,,207000000.0,2383000000.0,2980000000.0,1081000000.0,-834000000.0,18952000000.0,,2976000000.0,,-24659000000.0,-1085000000.0,29414000000.0,-24659000000.0,-1085000000.0,29414000000.0,2836000000.0,25357000000.0,3728000000.0,3728000000.0,12684000000.0,3262000000.0,-25601000000.0,,-1269000000.0,2184000000.0,-50861000000.0,-25259000000.0,-863000000.0,,37092000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,FY,2011-01-01,2011-12-31,2014-02-19 20:02:20+00:00,848000000.0,8153000000.0,13725000000.0,4257000000.0,-851000000.0,53814000000.0,,62074000000.0,0.0,107706000000.0,-170752000000.0,95932000000.0,107706000000.0,-170752000000.0,95932000000.0,32035000000.0,203420000000.0,18976000000.0,18976000000.0,-12490000000.0,10463000000.0,-62952000000.0,,-3895000000.0,7574000000.0,-324329000000.0,-82078000000.0,-8863000000.0,0.0,166067000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q3TTM,2010-10-01,2011-09-30,,881000000.0,7111000000.0,14176000000.0,4216000000.0,-158000000.0,29902000000.0,,75193000000.0,,101721000000.0,-136386000000.0,67629000000.0,101721000000.0,-136386000000.0,67629000000.0,32806000000.0,188641000000.0,20079000000.0,20079000000.0,-12704000000.0,4118000000.0,-71436000000.0,,-3110000000.0,8433000000.0,-307065000000.0,-78880000000.0,-8687000000.0,,183383000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q3,2011-07-01,2011-09-30,,212000000.0,1017000000.0,3201000000.0,1053000000.0,-673000000.0,1446000000.0,,9574000000.0,,43040000000.0,-23860000000.0,7793000000.0,43040000000.0,-23860000000.0,7793000000.0,26300000000.0,67167000000.0,4262000000.0,4262000000.0,-34369000000.0,-1591000000.0,-13528000000.0,,-1061000000.0,2411000000.0,-27806000000.0,-14687000000.0,-4425000000.0,,38315000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 07:14:44+00:00,641000000.0,5770000000.0,10745000000.0,3176000000.0,-17000000.0,34862000000.0,,59098000000.0,0.0,132365000000.0,-169667000000.0,66518000000.0,132365000000.0,-169667000000.0,66518000000.0,29199000000.0,178063000000.0,15248000000.0,15248000000.0,-25174000000.0,7201000000.0,-37351000000.0,,-2626000000.0,5390000000.0,-273468000000.0,-56819000000.0,-8000000000.0,,128975000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q2TTM,2010-07-01,2011-06-30,,887000000.0,9139000000.0,13585000000.0,4218000000.0,1461000000.0,-42190000000.0,,83811000000.0,,152432000000.0,-165479000000.0,9246000000.0,152432000000.0,-165479000000.0,9246000000.0,-2340000000.0,147438000000.0,20235000000.0,20235000000.0,-14419000000.0,16851000000.0,18585000000.0,,-2306000000.0,9245000000.0,-327876000000.0,-88657000000.0,-6439000000.0,,176816000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q2,2011-04-01,2011-06-30,,212000000.0,4037000000.0,3926000000.0,1066000000.0,293000000.0,51132000000.0,,19174000000.0,,21997000000.0,-79997000000.0,64704000000.0,21997000000.0,-79997000000.0,64704000000.0,6997000000.0,54666000000.0,5431000000.0,5431000000.0,4115000000.0,5053000000.0,-32162000000.0,,-1319000000.0,1810000000.0,-146672000000.0,-14882000000.0,-3480000000.0,,62560000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 08:17:55+00:00,429000000.0,4753000000.0,7544000000.0,2123000000.0,656000000.0,33416000000.0,,49524000000.0,,89325000000.0,-145807000000.0,58725000000.0,89325000000.0,-145807000000.0,58725000000.0,2899000000.0,110896000000.0,10986000000.0,10986000000.0,9195000000.0,8792000000.0,-23823000000.0,,-1565000000.0,2979000000.0,-245662000000.0,-42132000000.0,-3575000000.0,,90660000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q1TTM,2010-04-01,2011-03-31,,910000000.0,8235000000.0,13172000000.0,4125000000.0,1030000000.0,-74675000000.0,,64077000000.0,,16088000000.0,2054000000.0,-27125000000.0,16088000000.0,2054000000.0,-27125000000.0,-7953000000.0,66520000000.0,19599000000.0,19599000000.0,12826000000.0,12118000000.0,-6895000000.0,,-1479000000.0,10798000000.0,-225850000000.0,-103041000000.0,-3094000000.0,,215078000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2011.0,Q1,2011-01-01,2011-03-31,2012-08-09 07:44:21+00:00,217000000.0,716000000.0,3618000000.0,1057000000.0,363000000.0,-17716000000.0,,30350000000.0,,67328000000.0,-65810000000.0,-5979000000.0,67328000000.0,-65810000000.0,-5979000000.0,-4098000000.0,56230000000.0,5555000000.0,5555000000.0,5080000000.0,3739000000.0,8339000000.0,,-246000000.0,1169000000.0,-98990000000.0,-27250000000.0,-95000000.0,,28100000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q4,2012-10-01,2012-12-31,,-566000000.0,-3599000000.0,2381000000.0,1970000000.0,909000000.0,-11102000000.0,,38054000000.0,,54086000000.0,-50104000000.0,-4511000000.0,54086000000.0,-50104000000.0,-4511000000.0,380000000.0,55567000000.0,5692000000.0,5692000000.0,-14389000000.0,-1161000000.0,-12269000000.0,,-1478000000.0,656000000.0,-74047000000.0,-25788000000.0,,,38332000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:04:18+00:00,,-2050000000.0,11161000000.0,5147000000.0,1160000000.0,-1865000000.0,,95586000000.0,1234000000.0,87707000000.0,-119825000000.0,25079000000.0,87707000000.0,-119825000000.0,25079000000.0,-5879000000.0,67250000000.0,21284000000.0,21284000000.0,-60821000000.0,-2872000000.0,26957000000.0,,-5194000000.0,3385000000.0,-260116000000.0,-96473000000.0,-1653000000.0,0.0,201112000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q3TTM,2011-10-01,2012-09-30,,773000000.0,3932000000.0,11760000000.0,4258000000.0,-583000000.0,28189000000.0,,60508000000.0,1234000000.0,8962000000.0,-70806000000.0,59004000000.0,8962000000.0,-70806000000.0,59004000000.0,-3423000000.0,37040000000.0,19320000000.0,19320000000.0,-33748000000.0,1551000000.0,13625000000.0,,-4985000000.0,4913000000.0,-236930000000.0,-95944000000.0,-2516000000.0,,199872000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q3,2012-07-01,2012-09-30,,182000000.0,705000000.0,2975000000.0,1112000000.0,141000000.0,-26063000000.0,,30290000000.0,1234000000.0,28754000000.0,-3759000000.0,-16659000000.0,28754000000.0,-3759000000.0,-16659000000.0,8477000000.0,22848000000.0,5708000000.0,5708000000.0,-26731000000.0,613000000.0,-3020000000.0,,-1223000000.0,1789000000.0,-17220000000.0,-21375000000.0,,,40192000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 07:09:50+00:00,566000000.0,1549000000.0,8780000000.0,3177000000.0,251000000.0,9237000000.0,,57532000000.0,1234000000.0,33621000000.0,-69721000000.0,29590000000.0,33621000000.0,-69721000000.0,29590000000.0,-6259000000.0,11683000000.0,15592000000.0,15592000000.0,-46432000000.0,-1711000000.0,39226000000.0,,-3716000000.0,2729000000.0,-186069000000.0,-70685000000.0,-1653000000.0,0.0,162780000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q2TTM,2011-07-01,2012-06-30,,803000000.0,4244000000.0,11986000000.0,4199000000.0,-1397000000.0,55698000000.0,,39792000000.0,,23248000000.0,-90907000000.0,83456000000.0,23248000000.0,-90907000000.0,83456000000.0,14400000000.0,81359000000.0,17874000000.0,17874000000.0,-41386000000.0,-653000000.0,3117000000.0,,-4823000000.0,5535000000.0,-247516000000.0,-89256000000.0,-6941000000.0,,197995000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q2,2012-04-01,2012-06-30,,191000000.0,1311000000.0,2755000000.0,1026000000.0,-1415000000.0,32449000000.0,,8449000000.0,,-30485000000.0,-20600000000.0,41983000000.0,-30485000000.0,-20600000000.0,41983000000.0,-10517000000.0,-6811000000.0,4960000000.0,4960000000.0,-14483000000.0,3143000000.0,3380000000.0,,-1469000000.0,214000000.0,-75079000000.0,-32597000000.0,-1437000000.0,,68962000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 16:25:03+00:00,384000000.0,844000000.0,5805000000.0,2065000000.0,110000000.0,35300000000.0,,27242000000.0,0.0,4867000000.0,-65962000000.0,46249000000.0,4867000000.0,-65962000000.0,46249000000.0,-14736000000.0,-11165000000.0,9884000000.0,9884000000.0,-19701000000.0,-2324000000.0,42246000000.0,,-2493000000.0,940000000.0,-168849000000.0,-49310000000.0,-1653000000.0,,122588000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q1TTM,2011-04-01,2012-03-31,,824000000.0,6970000000.0,13157000000.0,4239000000.0,311000000.0,74381000000.0,,50517000000.0,,75730000000.0,-150304000000.0,106177000000.0,75730000000.0,-150304000000.0,106177000000.0,31914000000.0,142836000000.0,18345000000.0,18345000000.0,-22788000000.0,1257000000.0,-32425000000.0,,-4673000000.0,7131000000.0,-319109000000.0,-71541000000.0,-8984000000.0,,191593000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:09:43+00:00,193000000.0,-467000000.0,3050000000.0,1039000000.0,1525000000.0,2851000000.0,,18793000000.0,0.0,35352000000.0,-45362000000.0,4266000000.0,35352000000.0,-45362000000.0,4266000000.0,-4219000000.0,-4354000000.0,4924000000.0,4924000000.0,-5218000000.0,-5467000000.0,38866000000.0,,-1024000000.0,726000000.0,-93770000000.0,-16713000000.0,-216000000.0,,53626000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:17:46+00:00,,3502000000.0,9573000000.0,5306000000.0,272000000.0,79336000000.0,,86330000000.0,3873000000.0,28324000000.0,-150501000000.0,107953000000.0,28324000000.0,-150501000000.0,107953000000.0,-13952000000.0,81476000000.0,17886000000.0,17886000000.0,47726000000.0,5200000000.0,-70213000000.0,,-6056000000.0,225000000.0,-373392000000.0,-60497000000.0,-4789000000.0,-1800000000.0,175165000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q4,2013-10-01,2013-12-31,,-444000000.0,6520000000.0,2298000000.0,1690000000.0,340000000.0,-16173000000.0,,14199000000.0,,-22919000000.0,38600000000.0,-6914000000.0,-22919000000.0,38600000000.0,-6914000000.0,9107000000.0,8499000000.0,5241000000.0,5241000000.0,-12307000000.0,2668000000.0,-36571000000.0,,-1782000000.0,104000000.0,6007000000.0,-6965000000.0,-299000000.0,,44900000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q3TTM,2012-10-01,2013-09-30,,-122000000.0,-6617000000.0,9656000000.0,5586000000.0,841000000.0,84407000000.0,,110185000000.0,3873000000.0,105329000000.0,-239205000000.0,110356000000.0,105329000000.0,-239205000000.0,110356000000.0,-22679000000.0,128544000000.0,18337000000.0,18337000000.0,45644000000.0,1371000000.0,-45911000000.0,,-5752000000.0,777000000.0,-453446000000.0,-79320000000.0,-4490000000.0,-1800000000.0,168597000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2013.0,Q3,2013-07-01,2013-09-30,,140000000.0,-334000000.0,2540000000.0,1511000000.0,788000000.0,24261000000.0,,5188000000.0,1497000000.0,21135000000.0,-46856000000.0,26383000000.0,21135000000.0,-46856000000.0,26383000000.0,1450000000.0,79276000000.0,-380000000.0,-380000000.0,16602000000.0,1394000000.0,-45318000000.0,,-1547000000.0,-543000000.0,-96936000000.0,-15421000000.0,-740000000.0,-1800000000.0,33478000000.0
