company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2010.0,Q1,2010-01-03,2010-04-03,2011-05-10 16:48:51+00:00,0.52,0.52,0.2,0.51,22200000.0,54700000.0,54700000.0,,54700000.0,1113900000.0,1554700000.0,,-6300000.0,340100000.0,1113900000.0,440800000.0,17500000.0,340100000.0,100700000.0,-23800000.0,76900000.0,1554700000.0,105200000.0,105400000.0,106400000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q4,2011-10-02,2011-12-31,,0.21,0.21,0.25,0.2,-9700000.0,22200000.0,-26200000.0,48400000.0,22200000.0,646000000.0,760300000.0,,-14100000.0,118500000.0,646000000.0,114300000.0,17600000.0,118500000.0,-4200000.0,-31700000.0,-35900000.0,760300000.0,105600000.0,105800000.0,106800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,FY,2011-01-02,2011-12-31,2014-02-26 15:48:56+00:00,1.8,1.8,1.0,1.78,71500000.0,190100000.0,141700000.0,48400000.0,190100000.0,4369600000.0,5844900000.0,,-51600000.0,1139400000.0,4369600000.0,1475300000.0,71100000.0,1139400000.0,335900000.0,-122700000.0,213200000.0,5844900000.0,105600000.0,105800000.0,106800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q3TTM,2010-10-03,2011-10-01,,3.28,2.67,0.95,2.66,1400000.0,282100000.0,207000000.0,75100000.0,282100000.0,4500400000.0,5991000000.0,,-35700000.0,1174400000.0,4500400000.0,1490600000.0,72100000.0,1174400000.0,316200000.0,-107800000.0,208400000.0,5991000000.0,106000000.0,106000000.0,106600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q3,2011-07-03,2011-10-01,2011-11-08 17:24:10+00:00,0.47,0.47,0.25,0.47,21100000.0,49800000.0,49800000.0,,49800000.0,1263900000.0,1699600000.0,,-20500000.0,326400000.0,1263900000.0,435700000.0,17900000.0,326400000.0,109300000.0,-38400000.0,70900000.0,1699600000.0,106000000.0,106000000.0,106600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q3YTD,2011-01-02,2011-10-01,,1.59,1.59,0.75,1.58,81200000.0,167900000.0,167900000.0,,167900000.0,3723600000.0,5084600000.0,,-37500000.0,1020900000.0,3723600000.0,1361000000.0,53500000.0,1020900000.0,340100000.0,-91000000.0,249100000.0,5084600000.0,106000000.0,106000000.0,106600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q2TTM,2010-07-04,2011-07-02,,2.81,2.81,0.9,2.79,-6900000.0,296500000.0,221400000.0,75100000.0,296500000.0,4424300000.0,5932200000.0,,-25700000.0,1194400000.0,4424300000.0,1507900000.0,73300000.0,1194400000.0,313500000.0,-99000000.0,214500000.0,5932200000.0,106200000.0,105700000.0,106900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q2,2011-04-03,2011-07-02,2011-08-08 21:35:54+00:00,0.69,0.69,0.25,0.69,37500000.0,73300000.0,73300000.0,,73300000.0,1254800000.0,1725700000.0,,-12400000.0,330000000.0,1254800000.0,470900000.0,17700000.0,330000000.0,140900000.0,-30100000.0,110800000.0,1725700000.0,106200000.0,105700000.0,106900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q2YTD,2011-01-02,2011-07-02,,1.12,1.12,0.5,1.11,60100000.0,118100000.0,118100000.0,,118100000.0,2459700000.0,3385000000.0,,-17000000.0,694500000.0,2459700000.0,925300000.0,35600000.0,694500000.0,230800000.0,-52600000.0,178200000.0,3385000000.0,106200000.0,105700000.0,106900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2011.0,Q1,2011-01-02,2011-04-02,2011-05-10 16:48:51+00:00,0.43,0.43,0.25,0.42,22600000.0,44800000.0,44800000.0,,44800000.0,1204900000.0,1659300000.0,,-4600000.0,364500000.0,1204900000.0,454400000.0,17900000.0,364500000.0,89900000.0,-22500000.0,67400000.0,1659300000.0,104200000.0,105400000.0,107000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q4,2012-09-30,2012-12-29,,0.48,0.48,0.27,0.48,15400000.0,49000000.0,21900000.0,27100000.0,49000000.0,1011300000.0,1360100000.0,,-27700000.0,265800000.0,1011300000.0,348800000.0,18000000.0,265800000.0,83000000.0,-45700000.0,37300000.0,1360100000.0,102600000.0,102600000.0,103500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,FY,2012-01-01,2012-12-29,2015-02-25 16:00:17+00:00,2.1,2.1,1.08,2.08,80000000.0,215400000.0,157600000.0,57800000.0,215400000.0,4335300000.0,5863500000.0,,-68800000.0,1148900000.0,4335300000.0,1528200000.0,72900000.0,1148900000.0,379300000.0,-141700000.0,237600000.0,5863500000.0,102600000.0,102600000.0,103500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q3TTM,2011-10-02,2012-09-29,,1.83,1.83,1.06,1.8,54900000.0,188600000.0,109500000.0,79100000.0,188600000.0,3970000000.0,5263700000.0,,-55200000.0,1001600000.0,3970000000.0,1293700000.0,72500000.0,1001600000.0,292100000.0,-127700000.0,164400000.0,5263700000.0,100500000.0,101100000.0,102200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q3,2012-07-01,2012-09-29,2012-11-06 13:16:42+00:00,0.58,0.58,0.27,0.57,20100000.0,58300000.0,38100000.0,20200000.0,58300000.0,1095800000.0,1487800000.0,,-21900000.0,293900000.0,1095800000.0,392000000.0,18000000.0,293900000.0,98100000.0,-39900000.0,58200000.0,1487800000.0,100500000.0,101100000.0,102200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q3YTD,2012-01-01,2012-09-29,,1.62,1.62,0.81,1.6,64600000.0,166400000.0,135700000.0,30700000.0,166400000.0,3324000000.0,4503400000.0,,-41100000.0,883100000.0,3324000000.0,1179400000.0,54900000.0,883100000.0,296300000.0,-96000000.0,200300000.0,4503400000.0,100500000.0,101100000.0,102200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q2TTM,2011-07-03,2012-06-30,,1.72,1.72,1.04,1.7,55900000.0,180100000.0,121200000.0,58900000.0,180100000.0,4138100000.0,5475500000.0,,-53800000.0,1034100000.0,4138100000.0,1337400000.0,72400000.0,1034100000.0,303300000.0,-126200000.0,177100000.0,5475500000.0,103500000.0,103400000.0,104300000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q2,2012-04-01,2012-06-30,2012-08-06 21:09:22+00:00,0.62,0.62,0.27,0.62,25700000.0,64200000.0,51300000.0,12900000.0,64200000.0,1132500000.0,1532300000.0,,-11500000.0,292700000.0,1132500000.0,399800000.0,18600000.0,292700000.0,107100000.0,-30100000.0,77000000.0,1532300000.0,103500000.0,103400000.0,104300000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.04,1.04,0.54,1.03,44500000.0,108100000.0,97600000.0,10500000.0,108100000.0,2228200000.0,3015600000.0,,-19200000.0,589200000.0,2228200000.0,787400000.0,36900000.0,589200000.0,198200000.0,-56100000.0,142100000.0,3015600000.0,103500000.0,103400000.0,104300000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q1TTM,2011-04-03,2012-03-31,,1.79,1.79,1.02,1.77,67700000.0,189200000.0,143200000.0,46000000.0,189200000.0,4260400000.0,5668900000.0,,-54700000.0,1071400000.0,4260400000.0,1408500000.0,71500000.0,1071400000.0,337100000.0,-126200000.0,210900000.0,5668900000.0,104500000.0,105700000.0,106200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2012.0,Q1,2012-01-01,2012-03-31,2012-05-07 20:35:11+00:00,0.42,0.42,0.27,0.41,18800000.0,43900000.0,46300000.0,-2400000.0,43900000.0,1095700000.0,1483300000.0,,-7700000.0,296500000.0,1095700000.0,387600000.0,18300000.0,296500000.0,91100000.0,-26000000.0,65100000.0,1483300000.0,104500000.0,105700000.0,106200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q4,2013-09-29,2013-12-28,,0.45,0.45,0.29,0.44,53000000.0,42700000.0,44700000.0,-2000000.0,42700000.0,1167600000.0,1583900000.0,,-3700000.0,298900000.0,1167600000.0,416300000.0,16000000.0,298900000.0,117400000.0,-19700000.0,97700000.0,1583900000.0,98500000.0,98400000.0,100100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,FY,2012-12-30,2013-12-28,2015-02-25 16:00:17+00:00,2.19,2.19,1.14,2.16,118800000.0,215800000.0,244300000.0,-28500000.0,215800000.0,4502300000.0,6140000000.0,,-36600000.0,1179000000.0,4502300000.0,1637700000.0,59000000.0,1179000000.0,458700000.0,-95600000.0,363100000.0,6140000000.0,98500000.0,98400000.0,100100000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q3TTM,2012-09-30,2013-09-28,,2.22,2.22,1.12,2.2,81200000.0,222100000.0,221500000.0,600000.0,222100000.0,4346000000.0,5916200000.0,,-60600000.0,1145900000.0,4346000000.0,1570200000.0,61000000.0,1145900000.0,424300000.0,-121600000.0,302700000.0,5916200000.0,98900000.0,97900000.0,99600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q3,2013-06-30,2013-09-28,2013-11-04 16:25:37+00:00,0.47,0.47,0.29,0.47,12800000.0,46500000.0,62000000.0,-15500000.0,46500000.0,1102700000.0,1504900000.0,,-25700000.0,285700000.0,1102700000.0,402200000.0,16000000.0,285700000.0,116500000.0,-41700000.0,74800000.0,1504900000.0,98900000.0,97900000.0,99600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q3YTD,2012-12-30,2013-09-28,,1.74,1.74,0.85,1.72,65800000.0,173100000.0,199600000.0,-26500000.0,173100000.0,3334700000.0,4556100000.0,,-32900000.0,880100000.0,3334700000.0,1221400000.0,43000000.0,880100000.0,341300000.0,-75900000.0,265400000.0,4556100000.0,98900000.0,97900000.0,99600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q2TTM,2012-07-01,2013-06-29,,2.33,2.33,1.1,2.3,88500000.0,233900000.0,197600000.0,36300000.0,233900000.0,4339100000.0,5899100000.0,,-56800000.0,1154100000.0,4339100000.0,1560000000.0,63000000.0,1154100000.0,405900000.0,-119800000.0,286100000.0,5899100000.0,99700000.0,99300000.0,100800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q2,2013-03-31,2013-06-29,2013-08-06 19:57:03+00:00,0.69,0.69,0.29,0.68,38700000.0,68800000.0,70800000.0,-2000000.0,68800000.0,1134800000.0,1552300000.0,,300000.0,293500000.0,1134800000.0,417500000.0,14800000.0,293500000.0,124000000.0,-14500000.0,109500000.0,1552300000.0,99700000.0,99300000.0,100800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q2YTD,2012-12-30,2013-06-29,,1.27,1.27,0.56,1.25,53000000.0,126600000.0,137600000.0,-11000000.0,126600000.0,2232000000.0,3051200000.0,,-7200000.0,594400000.0,2232000000.0,819200000.0,27000000.0,594400000.0,224800000.0,-34200000.0,190600000.0,3051200000.0,99700000.0,99300000.0,100800000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q1TTM,2012-04-01,2013-03-30,,2.26,2.26,1.08,2.24,75500000.0,229300000.0,178100000.0,51200000.0,229300000.0,4336800000.0,5879100000.0,,-68600000.0,1153300000.0,4336800000.0,1542300000.0,66800000.0,1153300000.0,389000000.0,-135400000.0,253600000.0,5879100000.0,99700000.0,100100000.0,101500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2013.0,Q1,2012-12-30,2013-03-30,2013-05-06 21:01:52+00:00,0.58,0.58,0.27,0.57,14300000.0,57800000.0,66800000.0,-9000000.0,57800000.0,1097200000.0,1498900000.0,,-7500000.0,300900000.0,1097200000.0,401700000.0,12200000.0,300900000.0,100800000.0,-19700000.0,81100000.0,1498900000.0,99700000.0,100100000.0,101500000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,FY,2013-12-29,2015-01-03,2017-02-23 15:14:02+00:00,2.61,2.61,1.34,2.56,113500000.0,245100000.0,247300000.0,-2200000.0,245100000.0,4679100000.0,6330300000.0,,-68200000.0,1158900000.0,4679100000.0,1651200000.0,63300000.0,1158900000.0,492300000.0,-131500000.0,360800000.0,6330300000.0,93900000.0,93800000.0,95700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q4,2014-09-28,2015-01-03,,0.73,0.77,0.35,0.76,26400000.0,71200000.0,70400000.0,800000.0,71200000.0,1189700000.0,1604800000.0,,-14600000.0,286800000.0,1189700000.0,415100000.0,16900000.0,286800000.0,128300000.0,-31500000.0,96800000.0,1604800000.0,93900000.0,93800000.0,95700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q3TTM,2013-09-29,2014-09-27,,2.33,2.29,1.28,2.24,140100000.0,216600000.0,221600000.0,-5000000.0,216600000.0,4657000000.0,6309400000.0,,-57300000.0,1171000000.0,4657000000.0,1652400000.0,62400000.0,1171000000.0,481400000.0,-119700000.0,361700000.0,6309400000.0,87200000.0,93300000.0,95200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q3,2014-06-29,2014-09-27,2015-11-03 16:32:21+00:00,0.69,0.65,0.35,0.63,38200000.0,60200000.0,60900000.0,-700000.0,60200000.0,1158900000.0,1559600000.0,,-7800000.0,278400000.0,1158900000.0,400700000.0,15400000.0,278400000.0,122300000.0,-23200000.0,99100000.0,1559600000.0,87200000.0,93300000.0,95200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q3YTD,2013-12-29,2014-09-27,,1.88,1.84,0.99,1.8,87100000.0,173900000.0,176900000.0,-3000000.0,173900000.0,3489400000.0,4725500000.0,,-53600000.0,872100000.0,3489400000.0,1236100000.0,46400000.0,872100000.0,364000000.0,-100000000.0,264000000.0,4725500000.0,87200000.0,93300000.0,95200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q2TTM,2013-06-30,2014-06-28,,2.11,2.11,1.22,2.08,114700000.0,202900000.0,222700000.0,-19800000.0,202900000.0,4600800000.0,6254700000.0,,-75200000.0,1178300000.0,4600800000.0,1653900000.0,63000000.0,1178300000.0,475600000.0,-138200000.0,337400000.0,6254700000.0,94400000.0,94900000.0,96700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q2,2014-03-30,2014-06-28,2015-08-04 14:14:14+00:00,0.45,0.45,0.35,0.44,32700000.0,42500000.0,44400000.0,-1900000.0,42500000.0,1187600000.0,1615800000.0,,-38500000.0,297000000.0,1187600000.0,428200000.0,15600000.0,297000000.0,131200000.0,-54100000.0,77100000.0,1615800000.0,94400000.0,94900000.0,96700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q2YTD,2013-12-29,2014-06-28,,1.19,1.19,0.64,1.17,48900000.0,113700000.0,116000000.0,-2300000.0,113700000.0,2330500000.0,3165900000.0,,-45800000.0,593700000.0,2330500000.0,835400000.0,31000000.0,593700000.0,241700000.0,-76800000.0,164900000.0,3165900000.0,94400000.0,94900000.0,96700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q1TTM,2013-03-31,2014-03-29,,2.35,2.35,1.16,2.32,120700000.0,229200000.0,249100000.0,-19900000.0,229200000.0,4548000000.0,6191200000.0,,-36400000.0,1174800000.0,4548000000.0,1643200000.0,62200000.0,1174800000.0,468400000.0,-98600000.0,369800000.0,6191200000.0,96200000.0,96100000.0,98000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2014.0,Q1,2013-12-29,2014-03-29,2014-05-05 14:45:26+00:00,0.74,0.74,0.29,0.73,16200000.0,71200000.0,71600000.0,-400000.0,71200000.0,1142900000.0,1550100000.0,,-7300000.0,296700000.0,1142900000.0,407200000.0,15400000.0,296700000.0,110500000.0,-22700000.0,87800000.0,1550100000.0,96200000.0,96100000.0,98000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,FY,2015-01-04,2016-01-02,2018-02-21 17:19:35+00:00,3.01,3.01,1.46,2.95,134500000.0,274300000.0,274400000.0,-100000.0,274300000.0,4321100000.0,5966900000.0,,-68300000.0,1108100000.0,4321100000.0,1645800000.0,60500000.0,1108100000.0,537700000.0,-128800000.0,408900000.0,5966900000.0,91100000.0,91000000.0,92900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q4,2015-10-04,2016-01-02,,0.64,0.63,0.37,0.61,35000000.0,57000000.0,56500000.0,500000.0,57000000.0,1062500000.0,1454800000.0,,-19300000.0,266300000.0,1062500000.0,392300000.0,15200000.0,266300000.0,126000000.0,-34500000.0,91500000.0,1454800000.0,91100000.0,91000000.0,92900000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q3,2015-07-05,2015-10-03,2016-11-01 16:12:05+00:00,0.89,0.89,0.37,0.88,34800000.0,81700000.0,81300000.0,400000.0,81700000.0,1062200000.0,1468100000.0,,-7000000.0,268100000.0,1062200000.0,405900000.0,14700000.0,268100000.0,137800000.0,-21700000.0,116100000.0,1468100000.0,91800000.0,91500000.0,93200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q3YTD,2015-01-04,2015-10-03,,2.37,2.38,1.09,2.34,99500000.0,217300000.0,217900000.0,-600000.0,217300000.0,3258600000.0,4512100000.0,,-49000000.0,841800000.0,3258600000.0,1253500000.0,45300000.0,841800000.0,411700000.0,-94300000.0,317400000.0,4512100000.0,91800000.0,91500000.0,93200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q3TTM,2014-09-28,2015-10-03,,3.1,3.15,1.44,3.1,125900000.0,288500000.0,288300000.0,200000.0,288500000.0,4448300000.0,6116900000.0,,-63600000.0,1128600000.0,4448300000.0,1668600000.0,62200000.0,1128600000.0,540000000.0,-125800000.0,414200000.0,6116900000.0,91800000.0,91500000.0,93200000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q2,2015-04-05,2015-07-04,2016-08-02 16:25:56+00:00,0.69,0.7,0.37,0.68,36600000.0,63700000.0,64700000.0,-1000000.0,63700000.0,1098400000.0,1516000000.0,,-27700000.0,273300000.0,1098400000.0,417600000.0,15300000.0,273300000.0,144300000.0,-43000000.0,101300000.0,1516000000.0,92300000.0,91200000.0,93000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q2YTD,2015-01-04,2015-07-04,,1.48,1.49,0.72,1.46,64700000.0,135600000.0,136600000.0,-1000000.0,135600000.0,2196400000.0,3044000000.0,,-42000000.0,573700000.0,2196400000.0,847600000.0,30600000.0,573700000.0,273900000.0,-72600000.0,201300000.0,3044000000.0,92300000.0,91200000.0,93000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q2TTM,2014-06-29,2015-07-04,,2.9,2.91,1.42,2.85,129300000.0,267000000.0,267900000.0,-900000.0,267000000.0,4545000000.0,6208400000.0,,-64400000.0,1138900000.0,4545000000.0,1663400000.0,62900000.0,1138900000.0,524500000.0,-127300000.0,397200000.0,6208400000.0,92300000.0,91200000.0,93000000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q1,2015-01-04,2015-04-04,2016-05-03 16:06:50+00:00,0.79,0.79,0.35,0.78,28100000.0,71900000.0,71900000.0,,71900000.0,1098000000.0,1528000000.0,,-14300000.0,300400000.0,1098000000.0,430000000.0,15300000.0,300400000.0,129600000.0,-29600000.0,100000000.0,1528000000.0,91000000.0,90600000.0,92400000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2015.0,Q1TTM,2014-03-30,2015-04-04,,2.66,2.66,1.4,2.61,125400000.0,245800000.0,247600000.0,-1800000.0,245800000.0,4634200000.0,6308200000.0,,-75200000.0,1162600000.0,4634200000.0,1674000000.0,63200000.0,1162600000.0,511400000.0,-138400000.0,373000000.0,6308200000.0,91000000.0,90600000.0,92400000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,FY,2016-01-03,2016-12-31,2019-02-27 16:13:31+00:00,3.6,3.6,1.6,3.54,156400000.0,320700000.0,320700000.0,,320700000.0,4386800000.0,6086500000.0,0.0,-77000000.0,1085700000.0,4386800000.0,1699700000.0,59900000.0,1085700000.0,614000000.0,-136900000.0,477100000.0,6086500000.0,89100000.0,89100000.0,90700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q4,2016-10-02,2016-12-31,,0.7,0.7,0.41,0.7,64300000.0,62000000.0,62000000.0,,62000000.0,1125400000.0,1550800000.0,,-16600000.0,268000000.0,1125400000.0,425400000.0,14500000.0,268000000.0,157400000.0,-31100000.0,126300000.0,1550800000.0,89100000.0,89100000.0,90700000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q3,2016-07-03,2016-10-01,2017-10-31 15:03:26+00:00,1.0,1.0,0.41,0.98,38900000.0,89100000.0,89100000.0,,89100000.0,1091100000.0,1508700000.0,,-4600000.0,270300000.0,1091100000.0,417600000.0,14700000.0,270300000.0,147300000.0,-19300000.0,128000000.0,1508700000.0,89100000.0,89100000.0,90600000.0
Avery Dennison Corp,AVY,549300PW7VPFCYKLIV37,8818,2016.0,Q3YTD,2016-01-03,2016-10-01,,2.9,2.9,1.19,2.84,92100000.0,258700000.0,258700000.0,,258700000.0,3261400000.0,4535700000.0,,-60400000.0,817700000.0,3261400000.0,1274300000.0,45400000.0,817700000.0,456600000.0,-105800000.0,350800000.0,4535700000.0,89100000.0,89100000.0,90600000.0
