company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2009.0,Q1,2009-01-01,2009-03-31,2010-04-28 09:47:01+00:00,14204000.0,,0.2,0.225,29412000.0,0.2,37765000.0,65985000.0,65985000.0,,63004000.0,2981000.0,488939000.0,1148207000.0,,,,491311000.0,488939000.0,659268000.0,20591000.0,534927000.0,124341000.0,-20591000.0,103750000.0,1148207000.0,,312017000.0,312017000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q4,2010-10-01,2010-12-31,,-10400000.0,0.5,0.5,0.24,-400000.0,0.48,-50100000.0,160100000.0,-91200000.0,251300000.0,153700000.0,6400000.0,-539100000.0,-981700000.0,,-7000000.0,11100000.0,-315300000.0,-539100000.0,-442600000.0,20700000.0,-322000000.0,-120600000.0,-20700000.0,-141300000.0,-981700000.0,309000000.0,309400000.0,312200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,FY,2010-01-01,2010-12-31,2013-03-20 15:59:44+00:00,21000000.0,2.68,2.68,0.94,75000000.0,2.65,344000000.0,851000000.0,599000000.0,252000000.0,828000000.0,23000000.0,1206000000.0,3639000000.0,,-7000000.0,,1318000000.0,1206000000.0,2433000000.0,83000000.0,1407000000.0,1026000000.0,-83000000.0,943000000.0,3639000000.0,309000000.0,309400000.0,312200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q3YTD,2010-01-01,2010-09-30,,31400000.0,2.18,2.18,0.71,75400000.0,2.17,394100000.0,690900000.0,690200000.0,700000.0,674300000.0,16600000.0,1745100000.0,4620700000.0,,,-11100000.0,1633300000.0,1745100000.0,2875600000.0,62300000.0,1729000000.0,1146600000.0,-62300000.0,1084300000.0,4620700000.0,306400000.0,307200000.0,309300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q3TTM,2009-10-01,2010-09-30,,44690000.0,2.91,2.71,0.93,97175000.0,2.71,493365000.0,864768000.0,867068000.0,-2300000.0,842092000.0,22676000.0,2276776000.0,6001410000.0,13849000.0,,-8100000.0,2161902000.0,2276776000.0,3724634000.0,82383000.0,2295667000.0,1428967000.0,-68534000.0,1360433000.0,6001410000.0,306400000.0,307200000.0,309300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q3,2010-07-01,2010-09-30,2011-10-21 06:03:32+00:00,8400000.0,1.24,1.24,0.235,23300000.0,1.23,221700000.0,389700000.0,389000000.0,700000.0,379900000.0,9800000.0,708000000.0,1956200000.0,,,-11100000.0,597600000.0,708000000.0,1248200000.0,19300000.0,618200000.0,630000000.0,-19300000.0,610700000.0,1956200000.0,306400000.0,307200000.0,309300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q2YTD,2010-01-01,2010-06-30,,23000000.0,0.94,0.94,0.47,52100000.0,0.94,172400000.0,301200000.0,301200000.0,,294400000.0,6800000.0,1037100000.0,2664500000.0,,,,1035700000.0,1037100000.0,1627400000.0,43000000.0,1110800000.0,516600000.0,-43000000.0,473600000.0,2664500000.0,313300000.0,311200000.0,313200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q2TTM,2009-07-01,2010-06-30,,47356000.0,2.75,2.55,0.92,99906000.0,2.55,467547000.0,817324000.0,820324000.0,-3000000.0,798303000.0,19021000.0,2304656000.0,5921113000.0,13849000.0,,3000000.0,2111263000.0,2304656000.0,3616457000.0,80910000.0,2261525000.0,1354932000.0,-67061000.0,1287871000.0,5921113000.0,313300000.0,311200000.0,313200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 10:31:42+00:00,13000000.0,0.61,0.61,0.235,26200000.0,0.61,111200000.0,194200000.0,194200000.0,,191100000.0,3100000.0,560900000.0,1474100000.0,,,0.0,547700000.0,560900000.0,913200000.0,20900000.0,586900000.0,326300000.0,-20900000.0,305400000.0,1474100000.0,313300000.0,311200000.0,313200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q1TTM,2009-04-01,2010-03-31,,45796000.0,2.67,2.47,0.91,102488000.0,2.46,452435000.0,791015000.0,794015000.0,-3000000.0,771296000.0,19719000.0,2326261000.0,5912193000.0,,,3000000.0,2109689000.0,2326261000.0,3585932000.0,78509000.0,2260973000.0,1324959000.0,-78509000.0,1246450000.0,5912193000.0,313000000.0,313400000.0,316300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q1,2010-01-01,2010-03-31,2011-04-27 08:00:29+00:00,10000000.0,0.33,0.33,0.235,25900000.0,0.33,61200000.0,107000000.0,107000000.0,,103300000.0,3700000.0,476200000.0,1190400000.0,,,,488000000.0,476200000.0,714200000.0,22100000.0,523900000.0,190300000.0,-22100000.0,168200000.0,1190400000.0,313000000.0,313400000.0,316300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q4,2011-10-01,2011-12-31,,-10000000.0,0.73,0.73,0.25,20000000.0,0.72,-34000000.0,220000000.0,-90000000.0,310000000.0,214000000.0,6000000.0,-420000000.0,-772000000.0,,,,-258000000.0,-420000000.0,-352000000.0,20000000.0,-248000000.0,-104000000.0,-20000000.0,-124000000.0,-772000000.0,298700000.0,298100000.0,303600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 09:09:28+00:00,33000000.0,3.05,3.05,1.0,93000000.0,3.0,374000000.0,934000000.0,626000000.0,308000000.0,911000000.0,23000000.0,1387000000.0,3954000000.0,,-13000000.0,,1377000000.0,1387000000.0,2567000000.0,77000000.0,1490000000.0,1077000000.0,-77000000.0,1000000000.0,3954000000.0,298700000.0,298100000.0,303600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 09:59:33+00:00,15000000.0,1.23,1.23,0.25,23000000.0,1.21,214000000.0,374000000.0,375000000.0,-1000000.0,366000000.0,8000000.0,711000000.0,1908000000.0,,0.0,,552000000.0,711000000.0,1197000000.0,18000000.0,590000000.0,607000000.0,-18000000.0,589000000.0,1908000000.0,297600000.0,297800000.0,303600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3YTD,2011-01-01,2011-09-30,,43000000.0,2.32,2.32,0.75,73000000.0,2.28,408000000.0,714000000.0,716000000.0,-2000000.0,697000000.0,17000000.0,1807000000.0,4726000000.0,,-13000000.0,,1635000000.0,1807000000.0,2919000000.0,57000000.0,1738000000.0,1181000000.0,-57000000.0,1124000000.0,4726000000.0,297600000.0,297800000.0,303600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3TTM,2010-10-01,2011-09-30,,32600000.0,2.82,2.82,0.99,72600000.0,2.76,357900000.0,874100000.0,624800000.0,249300000.0,850700000.0,23400000.0,1267900000.0,3744300000.0,,-20000000.0,11100000.0,1319700000.0,1267900000.0,2476400000.0,77700000.0,1416000000.0,1060400000.0,-77700000.0,982700000.0,3744300000.0,297600000.0,297800000.0,303600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2YTD,2011-01-01,2011-06-30,,28000000.0,1.09,1.09,0.5,50000000.0,1.07,194000000.0,340000000.0,341000000.0,-1000000.0,331000000.0,9000000.0,1096000000.0,2818000000.0,,-13000000.0,,1083000000.0,1096000000.0,1722000000.0,39000000.0,1148000000.0,574000000.0,-39000000.0,535000000.0,2818000000.0,301400000.0,303600000.0,309200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2TTM,2010-07-01,2011-06-30,,26000000.0,2.83,2.83,0.97,72900000.0,2.78,365600000.0,889800000.0,638800000.0,251000000.0,864600000.0,25200000.0,1264900000.0,3792500000.0,,-20000000.0,,1365300000.0,1264900000.0,2527600000.0,79000000.0,1444200000.0,1083400000.0,-79000000.0,1004400000.0,3792500000.0,301400000.0,303600000.0,309200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 09:56:04+00:00,14000000.0,0.7,0.7,0.25,25000000.0,0.68,122000000.0,216000000.0,216000000.0,0.0,211000000.0,5000000.0,593000000.0,1557000000.0,,-13000000.0,,580000000.0,593000000.0,964000000.0,20000000.0,606000000.0,358000000.0,-20000000.0,338000000.0,1557000000.0,301400000.0,303600000.0,309200000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q1TTM,2010-04-01,2011-03-31,,25000000.0,2.74,2.74,0.96,74100000.0,2.71,354800000.0,868000000.0,617000000.0,251000000.0,844700000.0,23300000.0,1232800000.0,3709600000.0,,-7000000.0,,1333000000.0,1232800000.0,2476800000.0,79900000.0,1425100000.0,1051700000.0,-79900000.0,971800000.0,3709600000.0,307700000.0,305200000.0,309600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 12:12:34+00:00,14000000.0,0.39,0.39,0.25,25000000.0,0.39,72000000.0,124000000.0,125000000.0,-1000000.0,120000000.0,4000000.0,503000000.0,1261000000.0,,,,503000000.0,503000000.0,758000000.0,19000000.0,542000000.0,216000000.0,-19000000.0,197000000.0,1261000000.0,307700000.0,305200000.0,309600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q4,2012-10-01,2012-12-31,,13000000.0,-0.77,-0.77,2.76,24000000.0,-0.76,101000000.0,-192000000.0,186000000.0,-378000000.0,-216000000.0,24000000.0,354000000.0,1047000000.0,,-52000000.0,,403000000.0,354000000.0,693000000.0,18000000.0,388000000.0,305000000.0,-18000000.0,287000000.0,1047000000.0,278300000.0,278600000.0,284600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 14:34:08+00:00,48000000.0,1.57,1.57,3.52,93000000.0,1.53,388000000.0,492000000.0,701000000.0,-209000000.0,437000000.0,55000000.0,1433000000.0,4270000000.0,,-52000000.0,,1578000000.0,1433000000.0,2837000000.0,81000000.0,1667000000.0,1170000000.0,-81000000.0,1089000000.0,4270000000.0,278300000.0,278600000.0,284600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3YTD,2012-01-01,2012-09-30,,35000000.0,2.34,2.34,0.77,69000000.0,2.29,287000000.0,684000000.0,515000000.0,169000000.0,653000000.0,31000000.0,1079000000.0,3223000000.0,,,,1175000000.0,1079000000.0,2144000000.0,63000000.0,1279000000.0,865000000.0,-63000000.0,802000000.0,3223000000.0,277900000.0,278700000.0,284600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3TTM,2011-10-01,2012-09-30,,25000000.0,3.07,3.07,1.01,89000000.0,3.01,253000000.0,904000000.0,425000000.0,479000000.0,867000000.0,37000000.0,659000000.0,2451000000.0,,,,917000000.0,659000000.0,1792000000.0,83000000.0,1031000000.0,761000000.0,-83000000.0,678000000.0,2451000000.0,277900000.0,278700000.0,284600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3,2012-07-01,2012-09-30,2013-10-22 09:55:29+00:00,15000000.0,1.13,1.13,0.255,24000000.0,1.1,82000000.0,337000000.0,172000000.0,165000000.0,314000000.0,23000000.0,367000000.0,1116000000.0,,0.0,,435000000.0,367000000.0,749000000.0,21000000.0,474000000.0,275000000.0,-21000000.0,254000000.0,1116000000.0,277900000.0,278700000.0,284600000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2YTD,2012-01-01,2012-06-30,,20000000.0,1.21,1.21,0.51,45000000.0,1.19,205000000.0,347000000.0,343000000.0,4000000.0,339000000.0,8000000.0,712000000.0,2107000000.0,,,,740000000.0,712000000.0,1395000000.0,42000000.0,805000000.0,590000000.0,-42000000.0,548000000.0,2107000000.0,280500000.0,279700000.0,285300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2TTM,2011-07-01,2012-06-30,,25000000.0,3.17,3.17,1.01,88000000.0,3.12,385000000.0,941000000.0,628000000.0,313000000.0,919000000.0,22000000.0,1003000000.0,3243000000.0,,,,1034000000.0,1003000000.0,2240000000.0,80000000.0,1147000000.0,1093000000.0,-80000000.0,1013000000.0,3243000000.0,280500000.0,279700000.0,285300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 09:56:39+00:00,11000000.0,0.77,0.77,0.255,23000000.0,0.76,107000000.0,220000000.0,180000000.0,40000000.0,216000000.0,4000000.0,351000000.0,1072000000.0,,,,379000000.0,351000000.0,721000000.0,21000000.0,413000000.0,308000000.0,-21000000.0,287000000.0,1072000000.0,280500000.0,279700000.0,285300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q1TTM,2011-04-01,2012-03-31,,28000000.0,3.1,3.1,1.01,90000000.0,3.04,400000000.0,937000000.0,664000000.0,273000000.0,914000000.0,23000000.0,1245000000.0,3728000000.0,,-13000000.0,,1235000000.0,1245000000.0,2483000000.0,79000000.0,1340000000.0,1143000000.0,-79000000.0,1064000000.0,3728000000.0,279500000.0,278000000.0,283800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 09:48:29+00:00,9000000.0,0.44,0.44,0.255,22000000.0,0.43,98000000.0,127000000.0,163000000.0,-36000000.0,123000000.0,4000000.0,361000000.0,1035000000.0,,,,361000000.0,361000000.0,674000000.0,21000000.0,392000000.0,282000000.0,-21000000.0,261000000.0,1035000000.0,279500000.0,278000000.0,283800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 18:16:14+00:00,51000000.0,5.01,5.01,1.12,86000000.0,4.91,425000000.0,1466000000.0,874000000.0,592000000.0,1376000000.0,90000000.0,1564000000.0,4702000000.0,,12000000.0,,1631000000.0,1564000000.0,3138000000.0,59000000.0,1780000000.0,1358000000.0,-59000000.0,1299000000.0,4702000000.0,274700000.0,274500000.0,279800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q4,2013-10-01,2013-12-31,,13000000.0,0.67,0.67,0.28,21000000.0,0.64,66000000.0,189000000.0,169000000.0,20000000.0,172000000.0,17000000.0,424000000.0,1119000000.0,,36000000.0,,376000000.0,424000000.0,695000000.0,14000000.0,446000000.0,249000000.0,-14000000.0,235000000.0,1119000000.0,274700000.0,274500000.0,279800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3YTD,2013-01-01,2013-09-30,,38000000.0,4.34,4.34,0.84,65000000.0,4.27,359000000.0,1277000000.0,705000000.0,572000000.0,1204000000.0,73000000.0,1140000000.0,3583000000.0,,-24000000.0,,1255000000.0,1140000000.0,2443000000.0,45000000.0,1334000000.0,1109000000.0,-45000000.0,1064000000.0,3583000000.0,272200000.0,272800000.0,278800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3TTM,2012-10-01,2013-09-30,,51000000.0,3.57,3.57,3.6,89000000.0,3.51,460000000.0,1085000000.0,891000000.0,194000000.0,988000000.0,97000000.0,1494000000.0,4630000000.0,,-76000000.0,,1658000000.0,1494000000.0,3136000000.0,63000000.0,1722000000.0,1414000000.0,-63000000.0,1351000000.0,4630000000.0,272200000.0,272800000.0,278800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 09:55:07+00:00,13000000.0,0.79,0.79,0.28,20000000.0,0.77,123000000.0,245000000.0,258000000.0,-13000000.0,215000000.0,30000000.0,371000000.0,1152000000.0,,-24000000.0,,377000000.0,371000000.0,781000000.0,14000000.0,386000000.0,395000000.0,-14000000.0,381000000.0,1152000000.0,272200000.0,272800000.0,278800000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2YTD,2013-01-01,2013-06-30,,25000000.0,3.55,3.55,0.56,45000000.0,3.5,236000000.0,1032000000.0,447000000.0,585000000.0,989000000.0,43000000.0,769000000.0,2431000000.0,,,,878000000.0,769000000.0,1662000000.0,31000000.0,948000000.0,714000000.0,-31000000.0,683000000.0,2431000000.0,273100000.0,274300000.0,278300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2TTM,2012-07-01,2013-06-30,,53000000.0,3.91,3.91,3.57,93000000.0,3.84,419000000.0,1177000000.0,805000000.0,372000000.0,1087000000.0,90000000.0,1490000000.0,4594000000.0,,-52000000.0,,1716000000.0,1490000000.0,3104000000.0,70000000.0,1810000000.0,1294000000.0,-70000000.0,1224000000.0,4594000000.0,273100000.0,274300000.0,278300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 10:35:55+00:00,13000000.0,0.93,0.93,0.28,22000000.0,0.91,147000000.0,277000000.0,273000000.0,4000000.0,254000000.0,23000000.0,395000000.0,1250000000.0,,0.0,,384000000.0,395000000.0,855000000.0,16000000.0,419000000.0,436000000.0,-16000000.0,420000000.0,1250000000.0,273100000.0,274300000.0,278300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 09:58:07+00:00,12000000.0,2.62,2.62,0.28,23000000.0,2.59,89000000.0,755000000.0,174000000.0,581000000.0,735000000.0,20000000.0,374000000.0,1181000000.0,,,,494000000.0,374000000.0,807000000.0,15000000.0,529000000.0,278000000.0,-15000000.0,263000000.0,1181000000.0,280500000.0,280500000.0,284300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q1TTM,2012-04-01,2013-03-31,,51000000.0,3.75,3.75,3.55,94000000.0,3.69,379000000.0,1120000000.0,712000000.0,408000000.0,1049000000.0,71000000.0,1446000000.0,4416000000.0,,-52000000.0,,1711000000.0,1446000000.0,2970000000.0,75000000.0,1804000000.0,1166000000.0,-75000000.0,1091000000.0,4416000000.0,280500000.0,280500000.0,284300000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 08:45:42+00:00,48000000.0,-0.42,-0.42,1.2,86000000.0,-0.42,245000000.0,-13000000.0,-191000000.0,178000000.0,-115000000.0,102000000.0,1651000000.0,5051000000.0,,,9000000.0,3144000000.0,1651000000.0,3400000000.0,59000000.0,3287000000.0,113000000.0,-59000000.0,54000000.0,5051000000.0,273800000.0,271500000.0,271500000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q4,2014-10-01,2014-12-31,,12000000.0,-3.11,-3.11,0.3,22000000.0,-3.06,-184000000.0,-821000000.0,-984000000.0,163000000.0,-845000000.0,24000000.0,446000000.0,1290000000.0,,-9000000.0,9000000.0,1959000000.0,446000000.0,844000000.0,19000000.0,1993000000.0,-1149000000.0,-19000000.0,-1168000000.0,1290000000.0,273800000.0,271500000.0,271500000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 17:47:15+00:00,12000000.0,0.7,0.7,0.3,21000000.0,0.69,139000000.0,217000000.0,215000000.0,2000000.0,190000000.0,27000000.0,402000000.0,1263000000.0,,0.0,,462000000.0,402000000.0,861000000.0,12000000.0,495000000.0,366000000.0,-12000000.0,354000000.0,1263000000.0,271400000.0,270900000.0,275400000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3YTD,2014-01-01,2014-09-30,,36000000.0,2.69,2.69,0.9,64000000.0,2.64,429000000.0,808000000.0,793000000.0,15000000.0,730000000.0,78000000.0,1205000000.0,3761000000.0,,9000000.0,,1185000000.0,1205000000.0,2556000000.0,40000000.0,1294000000.0,1262000000.0,-40000000.0,1222000000.0,3761000000.0,271400000.0,270900000.0,275400000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3TTM,2013-10-01,2014-09-30,,49000000.0,3.36,3.36,1.18,85000000.0,3.28,495000000.0,997000000.0,962000000.0,35000000.0,902000000.0,95000000.0,1629000000.0,4880000000.0,,45000000.0,,1561000000.0,1629000000.0,3251000000.0,54000000.0,1740000000.0,1511000000.0,-54000000.0,1457000000.0,4880000000.0,271400000.0,270900000.0,275400000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q2YTD,2014-01-01,2014-06-30,,24000000.0,1.99,1.99,0.6,43000000.0,1.95,290000000.0,591000000.0,578000000.0,13000000.0,540000000.0,51000000.0,803000000.0,2498000000.0,,9000000.0,,723000000.0,803000000.0,1695000000.0,28000000.0,799000000.0,896000000.0,-28000000.0,868000000.0,2498000000.0,270400000.0,271500000.0,276100000.0
