company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2010.0,Q1,,2010-03-31,2010-04-28 09:47:01+00:00,293373000.0,766467000.0,30953000.0,1007092000.0,-350654000.0,,1209370000.0,,446419000.0,1128815000.0,289524000.0,16550000.0,285136000.0,80447000.0,1689627000.0,1565899000.0,528804000.0,1197835000.0,319126000.0,558807000.0,84189000.0,144936000.0,22694000.0,9428000.0,516180000.0,,451518000.0,,,633864000.0,229505000.0,165366000.0,,,6551841000.0,22000.0,25140000.0,6289236000.0,1900796000.0,2774993000.0,2206367000.0,1900796000.0,1984985000.0,4304251000.0,6289236000.0,2955436000.0,2097884000.0,-4746810000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,FY,,2011-12-31,2013-03-20 15:59:44+00:00,223000000.0,702000000.0,,791000000.0,-425000000.0,,835000000.0,0.0,506000000.0,1187000000.0,110000000.0,33000000.0,415000000.0,,1104000000.0,1164000000.0,427000000.0,798000000.0,,373000000.0,76000000.0,,,,511000000.0,,392000000.0,2508000000.0,719000000.0,404000000.0,358000000.0,128000000.0,0.0,,7667000000.0,400000000.0,29000000.0,6620000000.0,1508000000.0,4312000000.0,3369000000.0,1508000000.0,1584000000.0,5036000000.0,6620000000.0,1935000000.0,1667000000.0,-6240000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3,,2011-09-30,2012-11-02 09:59:33+00:00,333000000.0,1133000000.0,101000000.0,,-373000000.0,,1438000000.0,0.0,560000000.0,1245000000.0,282000000.0,250000000.0,429000000.0,,2038000000.0,,621000000.0,1198000000.0,285000000.0,488000000.0,80000000.0,,,,470000000.0,,402000000.0,,,617000000.0,438000000.0,216000000.0,0.0,,7525000000.0,0.0,36000000.0,7154000000.0,2208000000.0,3390000000.0,2760000000.0,2208000000.0,2288000000.0,4866000000.0,7154000000.0,3276000000.0,2106000000.0,-5504000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2,,2011-06-30,2012-07-26 09:56:04+00:00,336000000.0,1002000000.0,48000000.0,,-327000000.0,,1300000000.0,0.0,546000000.0,1244000000.0,281000000.0,82000000.0,380000000.0,,1985000000.0,,620000000.0,1198000000.0,340000000.0,501000000.0,81000000.0,,,,436000000.0,,433000000.0,,,635000000.0,451000000.0,255000000.0,0.0,,7233000000.0,0.0,25000000.0,6944000000.0,2255000000.0,3203000000.0,2523000000.0,2255000000.0,2336000000.0,4608000000.0,6944000000.0,3240000000.0,2085000000.0,-5197000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q1,,2011-03-31,2012-04-25 12:12:34+00:00,337000000.0,808000000.0,31000000.0,,-339000000.0,,1270000000.0,0.0,537000000.0,1222000000.0,281000000.0,41000000.0,295000000.0,,1985000000.0,,634000000.0,1198000000.0,318000000.0,511000000.0,86000000.0,,,,442000000.0,,454000000.0,,,658000000.0,454000000.0,296000000.0,,,7099000000.0,0.0,29000000.0,6790000000.0,2230000000.0,3002000000.0,2380000000.0,2230000000.0,2316000000.0,4474000000.0,6790000000.0,3277000000.0,2094000000.0,-5067000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,FY,,2012-12-31,2014-02-07 09:09:28+00:00,249000000.0,954000000.0,,772000000.0,-517000000.0,,760000000.0,0.0,904000000.0,1229000000.0,117000000.0,158000000.0,453000000.0,98000000.0,1438000000.0,1140000000.0,1081000000.0,799000000.0,,368000000.0,73000000.0,,,56000000.0,529000000.0,,457000000.0,1940000000.0,664000000.0,168000000.0,351000000.0,127000000.0,810000000.0,,6525000000.0,457000000.0,1000000.0,7052000000.0,767000000.0,3899000000.0,3667000000.0,767000000.0,840000000.0,5402000000.0,7052000000.0,2785000000.0,1735000000.0,-6145000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3,,2012-09-30,2012-11-02 09:59:33+00:00,409000000.0,1338000000.0,98000000.0,,-392000000.0,,1243000000.0,0.0,861000000.0,1377000000.0,260000000.0,135000000.0,470000000.0,,2357000000.0,,1247000000.0,799000000.0,258000000.0,482000000.0,76000000.0,,,,489000000.0,,469000000.0,,,598000000.0,625000000.0,158000000.0,810000000.0,,7518000000.0,400000000.0,2000000.0,7943000000.0,1786000000.0,3259000000.0,3358000000.0,1786000000.0,1862000000.0,5271000000.0,7943000000.0,4202000000.0,1913000000.0,-6201000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2,,2012-06-30,2012-07-26 09:56:04+00:00,232000000.0,1102000000.0,50000000.0,,-424000000.0,,836000000.0,0.0,854000000.0,1323000000.0,259000000.0,111000000.0,385000000.0,,2296000000.0,,1267000000.0,799000000.0,296000000.0,482000000.0,67000000.0,,,,494000000.0,,378000000.0,,,625000000.0,616000000.0,144000000.0,792000000.0,,7292000000.0,400000000.0,3000000.0,7310000000.0,1663000000.0,2640000000.0,2879000000.0,1663000000.0,1730000000.0,4788000000.0,7310000000.0,4188000000.0,1909000000.0,-6059000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q1,,2012-03-31,2012-04-25 12:12:34+00:00,337000000.0,932000000.0,33000000.0,,-404000000.0,,908000000.0,0.0,481000000.0,1306000000.0,259000000.0,54000000.0,305000000.0,,2062000000.0,,597000000.0,798000000.0,293000000.0,485000000.0,80000000.0,,,,508000000.0,,423000000.0,,,630000000.0,402000000.0,162000000.0,,,7719000000.0,400000000.0,24000000.0,6352000000.0,1706000000.0,2578000000.0,2858000000.0,1706000000.0,1786000000.0,4566000000.0,6352000000.0,3289000000.0,1708000000.0,-6090000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,FY,,2013-12-31,2015-02-13 14:34:08+00:00,210000000.0,949000000.0,0.0,609000000.0,-196000000.0,,1542000000.0,0.0,859000000.0,1268000000.0,108000000.0,15000000.0,423000000.0,261000000.0,1409000000.0,858000000.0,1033000000.0,799000000.0,,249000000.0,43000000.0,,,206000000.0,264000000.0,,402000000.0,97000000.0,54000000.0,168000000.0,266000000.0,227000000.0,810000000.0,,7384000000.0,,18000000.0,6061000000.0,1301000000.0,2941000000.0,2372000000.0,1301000000.0,1344000000.0,3907000000.0,6061000000.0,2871000000.0,1535000000.0,-6746000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3,,2013-09-30,2013-10-22 09:55:29+00:00,227000000.0,957000000.0,,,-465000000.0,,1577000000.0,0.0,839000000.0,1240000000.0,130000000.0,113000000.0,349000000.0,,1406000000.0,,1023000000.0,799000000.0,,336000000.0,38000000.0,,,,506000000.0,,430000000.0,0.0,0.0,255000000.0,359000000.0,164000000.0,810000000.0,,7289000000.0,0.0,,5848000000.0,977000000.0,2828000000.0,2359000000.0,977000000.0,1015000000.0,4023000000.0,5848000000.0,2684000000.0,1664000000.0,-6686000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2,,2013-06-30,2013-07-25 09:56:39+00:00,227000000.0,957000000.0,,,-501000000.0,,1900000000.0,0.0,754000000.0,1284000000.0,131000000.0,177000000.0,310000000.0,,1432000000.0,,1037000000.0,799000000.0,,340000000.0,48000000.0,,,,511000000.0,,397000000.0,0.0,0.0,244000000.0,374000000.0,119000000.0,810000000.0,,7348000000.0,0.0,,6160000000.0,1223000000.0,3107000000.0,2395000000.0,1223000000.0,1271000000.0,4079000000.0,6160000000.0,2713000000.0,1684000000.0,-6378000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q1,,2013-03-31,2013-04-30 09:48:29+00:00,250000000.0,999000000.0,,,-454000000.0,,1905000000.0,0.0,648000000.0,1279000000.0,133000000.0,346000000.0,250000000.0,,1429000000.0,,1054000000.0,799000000.0,,345000000.0,52000000.0,,,,511000000.0,,563000000.0,0.0,0.0,261000000.0,380000000.0,144000000.0,810000000.0,,7168000000.0,0.0,,6270000000.0,1030000000.0,3181000000.0,2688000000.0,1030000000.0,1082000000.0,4378000000.0,6270000000.0,2744000000.0,1690000000.0,-6332000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,FY,,2014-12-31,2016-02-11 18:16:14+00:00,191000000.0,932000000.0,1609000000.0,563000000.0,-514000000.0,,2497000000.0,0.0,905000000.0,1254000000.0,360000000.0,54000000.0,410000000.0,28000000.0,1387000000.0,769000000.0,1004000000.0,795000000.0,,206000000.0,51000000.0,,,40000000.0,333000000.0,,402000000.0,0.0,0.0,186000000.0,336000000.0,170000000.0,810000000.0,,6946000000.0,0.0,3000000.0,6773000000.0,488000000.0,3962000000.0,3920000000.0,488000000.0,539000000.0,5424000000.0,6773000000.0,2605000000.0,1504000000.0,-6849000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3,,2014-09-30,2014-10-29 09:55:07+00:00,192000000.0,928000000.0,,,-281000000.0,,1918000000.0,0.0,823000000.0,1266000000.0,108000000.0,73000000.0,334000000.0,241000000.0,1435000000.0,,1012000000.0,799000000.0,,199000000.0,49000000.0,,,,258000000.0,,476000000.0,27000000.0,43000000.0,195000000.0,429000000.0,207000000.0,810000000.0,,7877000000.0,,,6270000000.0,1541000000.0,3188000000.0,2384000000.0,1541000000.0,1590000000.0,3870000000.0,6270000000.0,2883000000.0,1486000000.0,-6878000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q2,,2014-06-30,2014-07-29 10:35:55+00:00,198000000.0,990000000.0,,,-214000000.0,,1617000000.0,0.0,794000000.0,1322000000.0,109000000.0,96000000.0,292000000.0,230000000.0,1418000000.0,,1022000000.0,799000000.0,,209000000.0,47000000.0,,,,260000000.0,,344000000.0,,,185000000.0,447000000.0,277000000.0,810000000.0,,7766000000.0,,,6057000000.0,1442000000.0,2993000000.0,2252000000.0,1442000000.0,1489000000.0,3758000000.0,6057000000.0,2855000000.0,1506000000.0,-6904000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q1,,2014-03-31,2014-04-29 09:58:07+00:00,206000000.0,988000000.0,,,-190000000.0,,1531000000.0,0.0,760000000.0,1310000000.0,110000000.0,75000000.0,212000000.0,277000000.0,1413000000.0,,1036000000.0,799000000.0,,242000000.0,44000000.0,,,,265000000.0,,451000000.0,,,179000000.0,476000000.0,235000000.0,810000000.0,,7565000000.0,,,6011000000.0,1363000000.0,2864000000.0,2254000000.0,1363000000.0,1407000000.0,3794000000.0,6011000000.0,2905000000.0,1540000000.0,-6772000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,FY,,2015-12-31,2017-02-09 08:45:42+00:00,206000000.0,991000000.0,121000000.0,585000000.0,-600000000.0,,1481000000.0,0.0,887000000.0,1421000000.0,109000000.0,56000000.0,383000000.0,,2882000000.0,855000000.0,1522000000.0,3468000000.0,,270000000.0,49000000.0,,,,276000000.0,,372000000.0,503000000.0,206000000.0,213000000.0,368000000.0,206000000.0,920000000.0,,7636000000.0,143000000.0,6000000.0,8183000000.0,194000000.0,3296000000.0,2908000000.0,194000000.0,243000000.0,7020000000.0,8183000000.0,4617000000.0,4112000000.0,-7729000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q3,,2015-09-30,2015-11-03 17:47:15+00:00,211000000.0,986000000.0,104000000.0,,-553000000.0,,1441000000.0,0.0,853000000.0,1453000000.0,203000000.0,,320000000.0,,2968000000.0,,1881000000.0,3489000000.0,,237000000.0,46000000.0,,,,278000000.0,,417000000.0,,,241000000.0,377000000.0,206000000.0,810000000.0,,7592000000.0,,,8163000000.0,658000000.0,2836000000.0,2505000000.0,658000000.0,704000000.0,6649000000.0,8163000000.0,5090000000.0,4144000000.0,-7234000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q2,,2015-06-30,2015-07-27 17:38:39+00:00,181000000.0,1063000000.0,23000000.0,,-511000000.0,,1720000000.0,0.0,847000000.0,1387000000.0,203000000.0,,264000000.0,,1383000000.0,,977000000.0,1494000000.0,,208000000.0,52000000.0,,,,285000000.0,,385000000.0,,,232000000.0,369000000.0,227000000.0,810000000.0,,7438000000.0,,,6013000000.0,763000000.0,3213000000.0,2240000000.0,763000000.0,815000000.0,4388000000.0,6013000000.0,2592000000.0,2148000000.0,-7011000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2015.0,Q1,,2015-03-31,2015-04-28 15:56:00+00:00,181000000.0,992000000.0,68000000.0,,-593000000.0,,1176000000.0,0.0,833000000.0,1356000000.0,329000000.0,,201000000.0,,1365000000.0,,986000000.0,799000000.0,,200000000.0,50000000.0,,,,319000000.0,,408000000.0,,,209000000.0,352000000.0,191000000.0,810000000.0,,7166000000.0,365000000.0,,5448000000.0,539000000.0,2688000000.0,2579000000.0,539000000.0,589000000.0,4049000000.0,5448000000.0,2560000000.0,1470000000.0,-6867000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,FY,,2016-12-31,2018-02-09 16:40:54+00:00,183000000.0,1122000000.0,56000000.0,537000000.0,-773000000.0,,2400000000.0,0.0,914000000.0,1509000000.0,,95000000.0,409000000.0,,2949000000.0,808000000.0,1506000000.0,3564000000.0,,271000000.0,51000000.0,,,,274000000.0,,359000000.0,,,272000000.0,439000000.0,149000000.0,1080000000.0,,9210000000.0,0.0,8000000.0,8669000000.0,650000000.0,3671000000.0,2611000000.0,650000000.0,701000000.0,6888000000.0,8669000000.0,4727000000.0,4277000000.0,-8701000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q3,,2016-09-30,2016-11-03 17:02:55+00:00,199000000.0,980000000.0,,,-635000000.0,,2399000000.0,0.0,779000000.0,1408000000.0,107000000.0,321000000.0,315000000.0,,2958000000.0,,1518000000.0,3563000000.0,,255000000.0,49000000.0,,,,259000000.0,,384000000.0,66000000.0,24000000.0,241000000.0,372000000.0,152000000.0,920000000.0,,8924000000.0,400000000.0,,8676000000.0,462000000.0,3704000000.0,3051000000.0,462000000.0,511000000.0,7245000000.0,8676000000.0,4717000000.0,4194000000.0,-8606000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q2,,2016-06-30,2016-07-28 16:21:05+00:00,178000000.0,1007000000.0,,,-627000000.0,,1567000000.0,0.0,856000000.0,1460000000.0,110000000.0,,265000000.0,,2882000000.0,,1483000000.0,3470000000.0,,242000000.0,49000000.0,,,,260000000.0,,426000000.0,574000000.0,207000000.0,225000000.0,371000000.0,201000000.0,920000000.0,,8123000000.0,309000000.0,,8291000000.0,376000000.0,3459000000.0,2845000000.0,376000000.0,425000000.0,6946000000.0,8291000000.0,4590000000.0,4101000000.0,-7976000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2016.0,Q1,,2016-03-31,2016-04-26 17:26:06+00:00,168000000.0,978000000.0,,,-580000000.0,,1600000000.0,0.0,834000000.0,1458000000.0,110000000.0,,193000000.0,,2869000000.0,,1488000000.0,3469000000.0,,251000000.0,48000000.0,,,,267000000.0,,488000000.0,571000000.0,203000000.0,205000000.0,353000000.0,189000000.0,920000000.0,,7838000000.0,472000000.0,,8261000000.0,222000000.0,3448000000.0,2982000000.0,222000000.0,270000000.0,7071000000.0,8261000000.0,4562000000.0,4089000000.0,-7870000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,FY,,2017-12-31,2019-02-12 18:15:22+00:00,195000000.0,1319000000.0,107000000.0,554000000.0,-649000000.0,,2777000000.0,0.0,937000000.0,,,77000000.0,472000000.0,,2989000000.0,829000000.0,1388000000.0,3170000000.0,,275000000.0,57000000.0,,,,244000000.0,,1964000000.0,,,449000000.0,679000000.0,214000000.0,1352000000.0,2000000.0,10023000000.0,399000000.0,12000000.0,9425000000.0,709000000.0,4324000000.0,3214000000.0,709000000.0,766000000.0,7307000000.0,9425000000.0,4826000000.0,4093000000.0,-9602000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q3,,2017-09-30,2017-10-26 17:28:23+00:00,170000000.0,1188000000.0,,,-678000000.0,,2312000000.0,0.0,830000000.0,1424000000.0,,77000000.0,373000000.0,,2992000000.0,,1421000000.0,3568000000.0,,259000000.0,54000000.0,,,,258000000.0,,364000000.0,,,389000000.0,426000000.0,153000000.0,1161000000.0,,10066000000.0,,,8714000000.0,839000000.0,3653000000.0,2408000000.0,839000000.0,893000000.0,6660000000.0,8714000000.0,4802000000.0,4252000000.0,-9379000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q2,,2017-06-30,2017-07-27 17:13:02+00:00,162000000.0,1166000000.0,,,-699000000.0,,2384000000.0,0.0,902000000.0,1502000000.0,,79000000.0,294000000.0,,2982000000.0,,1442000000.0,3566000000.0,,264000000.0,54000000.0,,,,269000000.0,,325000000.0,,,380000000.0,414000000.0,173000000.0,1107000000.0,,9816000000.0,,,8791000000.0,1019000000.0,3723000000.0,2362000000.0,1019000000.0,1073000000.0,6611000000.0,8791000000.0,4804000000.0,4249000000.0,-9000000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2017.0,Q1,,2017-03-31,2017-04-25 19:00:18+00:00,162000000.0,1108000000.0,,,-735000000.0,,2411000000.0,0.0,882000000.0,1510000000.0,,243000000.0,205000000.0,,2960000000.0,,1474000000.0,3565000000.0,,265000000.0,55000000.0,,,,271000000.0,,349000000.0,,,292000000.0,425000000.0,144000000.0,1080000000.0,,9509000000.0,,,8654000000.0,789000000.0,3663000000.0,2469000000.0,789000000.0,844000000.0,6730000000.0,8654000000.0,4726000000.0,4261000000.0,-8867000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2018.0,FY,,2018-12-31,2020-02-10 17:30:11+00:00,211000000.0,1449000000.0,,596000000.0,-742000000.0,0.0,1917000000.0,0.0,1127000000.0,1641000000.0,,73000000.0,354000000.0,,3535000000.0,866000000.0,1524000000.0,3662000000.0,,270000000.0,56000000.0,,,,229000000.0,,351000000.0,,,525000000.0,616000000.0,162000000.0,1620000000.0,41000000.0,11284000000.0,,18000000.0,9441000000.0,628000000.0,3587000000.0,2630000000.0,628000000.0,684000000.0,7137000000.0,9441000000.0,5584000000.0,4507000000.0,-11041000000.0
