company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q4,2011-10-01,2011-12-31,,5000000.0,-177000000.0,452000000.0,71000000.0,-2000000.0,,-4000000.0,102000000.0,,-906000000.0,95000000.0,-114000000.0,-906000000.0,95000000.0,-114000000.0,-493000000.0,221000000.0,-87000000.0,308000000.0,50000000.0,41000000.0,,436000000.0,-83000000.0,112000000.0,-22000000.0,,-864000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 09:09:28+00:00,-194000000.0,33000000.0,452000000.0,71000000.0,93000000.0,,-10000000.0,39000000.0,0.0,-1660000000.0,-271000000.0,924000000.0,-1660000000.0,-271000000.0,924000000.0,-581000000.0,934000000.0,626000000.0,308000000.0,133000000.0,159000000.0,,436000000.0,-319000000.0,-6000000.0,-92000000.0,0.0,-1500000000.0,,21000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3TTM,2010-10-01,2011-09-30,,-201000000.0,-8200000.0,410000000.0,71000000.0,90700000.0,,-11800000.0,-136100000.0,,-820000000.0,-284800000.0,688700000.0,-820000000.0,-284800000.0,688700000.0,97100000.0,873100000.0,621100000.0,252000000.0,121200000.0,140100000.0,-30600000.0,525000000.0,-323900000.0,-10500000.0,-90700000.0,,-636200000.0,2000000.0,46000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3,2011-07-01,2011-09-30,,-73000000.0,104000000.0,,,31000000.0,,-35000000.0,170000000.0,,-375000000.0,-152000000.0,700000000.0,-375000000.0,-152000000.0,700000000.0,138000000.0,374000000.0,374000000.0,,21000000.0,36000000.0,,,-75000000.0,-55000000.0,-25000000.0,,-336000000.0,,1000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 09:59:33+00:00,-199000000.0,210000000.0,,,95000000.0,,-6000000.0,-63000000.0,,-754000000.0,-366000000.0,1038000000.0,-754000000.0,-366000000.0,1038000000.0,-88000000.0,713000000.0,713000000.0,,83000000.0,118000000.0,,,-236000000.0,-118000000.0,-70000000.0,,-636000000.0,,21000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2TTM,2010-07-01,2011-06-30,,-448000000.0,8800000.0,410000000.0,71000000.0,89700000.0,,43200000.0,-173300000.0,,-587500000.0,-499100000.0,682500000.0,-587500000.0,-499100000.0,682500000.0,164100000.0,888800000.0,636800000.0,252000000.0,120500000.0,106200000.0,-5300000.0,525000000.0,-324600000.0,-800000.0,-92000000.0,,-369100000.0,2000000.0,45000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2,2011-04-01,2011-06-30,,,68000000.0,,,32000000.0,,4000000.0,-60000000.0,,-228000000.0,-35000000.0,289000000.0,-228000000.0,-35000000.0,289000000.0,30000000.0,215000000.0,215000000.0,,34000000.0,32000000.0,,,-84000000.0,-28000000.0,-27000000.0,,-176000000.0,,20000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 09:56:04+00:00,-126000000.0,106000000.0,,,64000000.0,,29000000.0,-233000000.0,,-379000000.0,-214000000.0,338000000.0,-379000000.0,-214000000.0,338000000.0,-226000000.0,339000000.0,339000000.0,,62000000.0,82000000.0,,,-161000000.0,-63000000.0,-45000000.0,,-300000000.0,,20000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q1TTM,2010-04-01,2011-03-31,,-453000000.0,23200000.0,410000000.0,71000000.0,88600000.0,,25600000.0,-179400000.0,,-626700000.0,-528000000.0,646600000.0,-626700000.0,-528000000.0,646600000.0,42500000.0,868000000.0,616000000.0,252000000.0,98200000.0,78700000.0,,525000000.0,-325400000.0,-4600000.0,-92300000.0,,-380000000.0,2000000.0,19900000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 12:12:34+00:00,-126000000.0,38000000.0,,,32000000.0,,25000000.0,-173000000.0,,-151000000.0,-179000000.0,49000000.0,-151000000.0,-179000000.0,49000000.0,-256000000.0,124000000.0,124000000.0,,28000000.0,50000000.0,,,-77000000.0,-35000000.0,-18000000.0,,-124000000.0,,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q4,2012-10-01,2012-12-31,,-21000000.0,13000000.0,243000000.0,77000000.0,24000000.0,,-4000000.0,-87000000.0,457000000.0,-683000000.0,-47000000.0,132000000.0,-683000000.0,-47000000.0,132000000.0,-716000000.0,-192000000.0,186000000.0,-378000000.0,-4000000.0,70000000.0,,-114000000.0,-784000000.0,,-26000000.0,-400000000.0,-26000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 14:34:08+00:00,-177000000.0,48000000.0,243000000.0,77000000.0,93000000.0,,5000000.0,-237000000.0,457000000.0,-905000000.0,-246000000.0,730000000.0,-905000000.0,-246000000.0,730000000.0,-416000000.0,492000000.0,701000000.0,-209000000.0,125000000.0,341000000.0,,,-1008000000.0,,-96000000.0,-400000000.0,-295000000.0,27000000.0,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3TTM,2011-10-01,2012-09-30,,-151000000.0,-142000000.0,452000000.0,71000000.0,67000000.0,,5000000.0,-48000000.0,,-1128000000.0,-104000000.0,484000000.0,-1128000000.0,-104000000.0,484000000.0,-193000000.0,905000000.0,428000000.0,477000000.0,179000000.0,312000000.0,,550000000.0,-307000000.0,112000000.0,-92000000.0,,-1133000000.0,27000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3,2012-07-01,2012-09-30,,-8000000.0,15000000.0,,,24000000.0,,14000000.0,106000000.0,,-212000000.0,-41000000.0,379000000.0,-212000000.0,-41000000.0,379000000.0,398000000.0,337000000.0,172000000.0,165000000.0,62000000.0,130000000.0,,258000000.0,-73000000.0,,-34000000.0,,-269000000.0,1000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-22 09:55:29+00:00,-156000000.0,35000000.0,,,69000000.0,,9000000.0,-150000000.0,,-222000000.0,-199000000.0,598000000.0,-222000000.0,-199000000.0,598000000.0,300000000.0,684000000.0,515000000.0,169000000.0,129000000.0,271000000.0,,114000000.0,-224000000.0,,-70000000.0,0.0,-269000000.0,27000000.0,0.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2TTM,2011-07-01,2012-06-30,,-216000000.0,-53000000.0,452000000.0,71000000.0,74000000.0,,-44000000.0,16000000.0,,-1291000000.0,-215000000.0,805000000.0,-1291000000.0,-215000000.0,805000000.0,-453000000.0,942000000.0,630000000.0,312000000.0,138000000.0,218000000.0,,292000000.0,-309000000.0,57000000.0,-83000000.0,,-1200000000.0,26000000.0,1000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2,2012-04-01,2012-06-30,,-132000000.0,11000000.0,,,23000000.0,,-11000000.0,-48000000.0,,-53000000.0,-137000000.0,193000000.0,-53000000.0,-137000000.0,193000000.0,-69000000.0,220000000.0,180000000.0,40000000.0,27000000.0,24000000.0,,-61000000.0,-77000000.0,,-26000000.0,,,21000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 09:56:39+00:00,-148000000.0,20000000.0,,,45000000.0,,-5000000.0,-256000000.0,,-10000000.0,-158000000.0,219000000.0,-10000000.0,-158000000.0,219000000.0,-98000000.0,347000000.0,343000000.0,4000000.0,67000000.0,141000000.0,,-144000000.0,-151000000.0,,-36000000.0,0.0,0.0,26000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q1TTM,2011-04-01,2012-03-31,,-84000000.0,4000000.0,452000000.0,71000000.0,83000000.0,,-29000000.0,4000000.0,,-1466000000.0,-113000000.0,901000000.0,-1466000000.0,-113000000.0,901000000.0,-354000000.0,937000000.0,665000000.0,272000000.0,145000000.0,226000000.0,,353000000.0,-316000000.0,29000000.0,-84000000.0,,-1376000000.0,5000000.0,21000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 09:48:29+00:00,-16000000.0,9000000.0,,,22000000.0,,6000000.0,-208000000.0,,43000000.0,-21000000.0,26000000.0,43000000.0,-21000000.0,26000000.0,-29000000.0,127000000.0,163000000.0,-36000000.0,40000000.0,117000000.0,,-83000000.0,-74000000.0,,-10000000.0,0.0,0.0,5000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 18:16:14+00:00,-47000000.0,51000000.0,787000000.0,50000000.0,86000000.0,,-1000000.0,-443000000.0,,-1743000000.0,-130000000.0,782000000.0,-1743000000.0,-130000000.0,782000000.0,782000000.0,1466000000.0,874000000.0,592000000.0,214000000.0,75000000.0,,1874000000.0,-383000000.0,-17000000.0,-117000000.0,-457000000.0,-978000000.0,,51000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q4,2013-10-01,2013-12-31,,-47000000.0,13000000.0,787000000.0,50000000.0,21000000.0,,6000000.0,-61000000.0,,-143000000.0,-112000000.0,306000000.0,-143000000.0,-112000000.0,306000000.0,-35000000.0,189000000.0,183000000.0,6000000.0,150000000.0,80000000.0,15000000.0,-92000000.0,-95000000.0,-17000000.0,-62000000.0,,-128000000.0,,-1000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3TTM,2012-10-01,2013-09-30,,-21000000.0,51000000.0,243000000.0,77000000.0,89000000.0,,-11000000.0,-469000000.0,457000000.0,-2283000000.0,-65000000.0,608000000.0,-2283000000.0,-65000000.0,608000000.0,101000000.0,1085000000.0,877000000.0,208000000.0,60000000.0,65000000.0,-15000000.0,1852000000.0,-1072000000.0,,-81000000.0,-857000000.0,-876000000.0,,52000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3,2013-07-01,2013-09-30,,,13000000.0,,,20000000.0,,29000000.0,-17000000.0,,-556000000.0,25000000.0,250000000.0,-556000000.0,25000000.0,250000000.0,-323000000.0,245000000.0,244000000.0,1000000.0,-10000000.0,-112000000.0,-15000000.0,-71000000.0,-94000000.0,,-12000000.0,,-350000000.0,,52000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 09:55:07+00:00,0.0,38000000.0,,,65000000.0,,-7000000.0,-382000000.0,,-1600000000.0,-18000000.0,476000000.0,-1600000000.0,-18000000.0,476000000.0,817000000.0,1277000000.0,691000000.0,586000000.0,64000000.0,-5000000.0,-15000000.0,1966000000.0,-288000000.0,,-55000000.0,-457000000.0,-850000000.0,,52000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2TTM,2012-07-01,2013-06-30,,-29000000.0,53000000.0,243000000.0,77000000.0,93000000.0,,-26000000.0,-346000000.0,457000000.0,-1939000000.0,-131000000.0,737000000.0,-1939000000.0,-131000000.0,737000000.0,822000000.0,1177000000.0,805000000.0,372000000.0,132000000.0,307000000.0,,2181000000.0,-1051000000.0,,-103000000.0,-857000000.0,-795000000.0,1000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2,2013-04-01,2013-06-30,,,13000000.0,,,22000000.0,,-13000000.0,11000000.0,,-73000000.0,-21000000.0,273000000.0,-73000000.0,-21000000.0,273000000.0,-5000000.0,277000000.0,273000000.0,4000000.0,-46000000.0,25000000.0,,-171000000.0,-98000000.0,,-21000000.0,,,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 10:35:55+00:00,0.0,25000000.0,,,45000000.0,,-36000000.0,-365000000.0,,-1044000000.0,-43000000.0,226000000.0,-1044000000.0,-43000000.0,226000000.0,1140000000.0,1032000000.0,447000000.0,585000000.0,74000000.0,107000000.0,0.0,2037000000.0,-194000000.0,,-43000000.0,-457000000.0,-500000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 09:58:07+00:00,0.0,12000000.0,,,23000000.0,,-23000000.0,-376000000.0,,-971000000.0,-22000000.0,-47000000.0,-971000000.0,-22000000.0,-47000000.0,1145000000.0,755000000.0,174000000.0,581000000.0,120000000.0,82000000.0,,2208000000.0,-96000000.0,,-22000000.0,-457000000.0,-500000000.0,,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2013.0,Q1TTM,2012-04-01,2013-03-31,,-161000000.0,51000000.0,243000000.0,77000000.0,94000000.0,,-24000000.0,-405000000.0,457000000.0,-1919000000.0,-247000000.0,657000000.0,-1919000000.0,-247000000.0,657000000.0,758000000.0,1120000000.0,712000000.0,408000000.0,205000000.0,306000000.0,,2291000000.0,-1030000000.0,,-108000000.0,-857000000.0,-795000000.0,22000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 08:45:42+00:00,-71000000.0,48000000.0,419000000.0,50000000.0,86000000.0,,-65000000.0,1075000000.0,0.0,-462000000.0,-65000000.0,1209000000.0,-462000000.0,-65000000.0,1209000000.0,955000000.0,-13000000.0,-191000000.0,178000000.0,191000000.0,310000000.0,,338000000.0,-410000000.0,,-92000000.0,0.0,-362000000.0,15000000.0,83000000.0
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q4,2014-10-01,2014-12-31,,-6000000.0,12000000.0,419000000.0,50000000.0,22000000.0,,-41000000.0,1331000000.0,,-61000000.0,-30000000.0,389000000.0,-61000000.0,-30000000.0,389000000.0,579000000.0,-821000000.0,-984000000.0,163000000.0,8000000.0,73000000.0,1000000.0,322000000.0,-134000000.0,,-40000000.0,,,15000000.0,
S&P Global Inc,SPGI,Y6X4K52KMJMZE7I7MY94,64040,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 17:47:15+00:00,-65000000.0,36000000.0,,,64000000.0,,-24000000.0,-256000000.0,0.0,-401000000.0,-35000000.0,820000000.0,-401000000.0,-35000000.0,820000000.0,376000000.0,808000000.0,793000000.0,15000000.0,183000000.0,237000000.0,-1000000.0,16000000.0,-276000000.0,,-52000000.0,,-362000000.0,,83000000.0
