company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,propertyliabilityinsuranceclaims,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2008.0,FY,2008-01-01,2008-12-31,2011-02-23 16:27:44+00:00,2.13,2.13,0.16,142200000.0,2.09,119000000.0,71300000.0,279000000.0,254900000.0,24100000.0,272800000.0,6200000.0,-71300000.0,6200000.0,1813600000.0,1232400000.0,,,71300000.0,1374600000.0,1813600000.0,373900000.0,1742300000.0,128100000.0,128100000.0,130400000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,Q4,2009-10-01,2009-12-31,,0.48,0.48,0.04,36700000.0,0.46,11100000.0,14100000.0,61900000.0,54100000.0,7800000.0,60200000.0,1700000.0,-14100000.0,500000.0,-1300700000.0,299800000.0,,1716000000.0,14100000.0,336500000.0,415300000.0,65200000.0,401200000.0,126400000.0,126300000.0,127900000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,FY,2009-01-01,2009-12-31,2012-02-23 17:06:26+00:00,1.85,1.85,0.16,145200000.0,1.83,106600000.0,57000000.0,240500000.0,224400000.0,16100000.0,233900000.0,6600000.0,-57000000.0,6200000.0,,1189000000.0,,1716000000.0,57000000.0,1334200000.0,1716000000.0,331000000.0,1659000000.0,126400000.0,126300000.0,127900000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,Q3YTD,2009-01-01,2009-09-30,,1.37,1.37,0.12,108500000.0,1.37,95500000.0,42900000.0,178600000.0,170300000.0,8300000.0,173700000.0,4900000.0,-42900000.0,5700000.0,1300700000.0,889200000.0,,,42900000.0,997700000.0,1300700000.0,265800000.0,1257800000.0,127000000.0,126400000.0,128000000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,Q3,2009-07-01,2009-09-30,2010-10-28 16:33:21+00:00,0.47,0.47,0.04,36300000.0,0.47,28700000.0,14100000.0,61400000.0,57400000.0,4000000.0,59700000.0,1700000.0,-14100000.0,200000.0,425000000.0,288700000.0,,,14100000.0,325000000.0,425000000.0,86100000.0,410900000.0,127000000.0,126400000.0,128000000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.9,0.9,0.08,72200000.0,0.9,66800000.0,28800000.0,117200000.0,112900000.0,4300000.0,114000000.0,3200000.0,-28800000.0,5500000.0,875700000.0,600500000.0,,,28800000.0,672700000.0,875700000.0,179700000.0,846900000.0,126800000.0,126300000.0,127800000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,Q2,2009-04-01,2009-06-30,2010-07-29 17:05:23+00:00,0.47,0.47,0.04,35600000.0,0.47,32700000.0,14500000.0,61100000.0,57900000.0,3200000.0,59600000.0,1500000.0,-14500000.0,3100000.0,429100000.0,291500000.0,,,14500000.0,327100000.0,429100000.0,90600000.0,414600000.0,126800000.0,126300000.0,127800000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 16:57:27+00:00,0.43,0.43,0.04,36600000.0,0.43,34100000.0,14300000.0,56100000.0,55000000.0,1100000.0,54400000.0,1700000.0,-14300000.0,2400000.0,446600000.0,309000000.0,,,14300000.0,345600000.0,446600000.0,89100000.0,432300000.0,126500000.0,126200000.0,127400000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q4,2010-10-01,2010-12-31,,0.5,0.5,0.16,40200000.0,0.5,30900000.0,13800000.0,64000000.0,61900000.0,2100000.0,62200000.0,1800000.0,-13800000.0,300000.0,,317200000.0,,463700000.0,13800000.0,357400000.0,463700000.0,92800000.0,449900000.0,124600000.0,124800000.0,126500000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 15:17:43+00:00,2.14,2.14,0.28,162200000.0,2.11,131900000.0,56100000.0,274800000.0,243300000.0,31500000.0,266700000.0,8100000.0,-56100000.0,1300000.0,,1267300000.0,,1859500000.0,56100000.0,1429500000.0,1859500000.0,375200000.0,1803400000.0,124600000.0,124800000.0,126500000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.64,1.64,0.12,122000000.0,1.61,101000000.0,42300000.0,210800000.0,181400000.0,29400000.0,204500000.0,6300000.0,-42300000.0,1000000.0,,950100000.0,,1395800000.0,42300000.0,1072100000.0,1395800000.0,282400000.0,1353500000.0,123400000.0,124300000.0,125800000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.12,2.12,0.16,158700000.0,2.07,112100000.0,56400000.0,272700000.0,235500000.0,37200000.0,264700000.0,8000000.0,-56400000.0,1500000.0,-1300700000.0,1249900000.0,,3111800000.0,56400000.0,1408600000.0,1811100000.0,347600000.0,1754700000.0,123400000.0,124300000.0,125800000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q3,2010-07-01,2010-09-30,2011-10-27 16:11:06+00:00,0.62,0.62,0.04,41400000.0,0.61,33300000.0,14000000.0,78800000.0,63600000.0,15200000.0,76500000.0,2300000.0,-14000000.0,700000.0,,322200000.0,,473800000.0,14000000.0,363600000.0,473800000.0,96900000.0,459800000.0,123400000.0,124300000.0,125800000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.02,1.02,0.08,80600000.0,1.0,67700000.0,28300000.0,132000000.0,117800000.0,14200000.0,128000000.0,4000000.0,-28300000.0,300000.0,,627900000.0,,922000000.0,28300000.0,708500000.0,922000000.0,185500000.0,893700000.0,125100000.0,125700000.0,127300000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.97,1.97,0.16,153600000.0,1.93,107500000.0,56500000.0,255300000.0,229300000.0,26000000.0,247900000.0,7400000.0,-56500000.0,1000000.0,-875700000.0,1216400000.0,,2638000000.0,56500000.0,1370000000.0,1762300000.0,336800000.0,1705800000.0,125100000.0,125700000.0,127300000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 16:45:31+00:00,0.57,0.57,0.04,39700000.0,0.56,32700000.0,14100000.0,73400000.0,59800000.0,13600000.0,71300000.0,2100000.0,-14100000.0,800000.0,,315200000.0,,460700000.0,14100000.0,354900000.0,460700000.0,92500000.0,446600000.0,125100000.0,125700000.0,127300000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.87,1.87,0.16,149500000.0,1.84,107500000.0,56900000.0,243000000.0,227400000.0,15600000.0,236200000.0,6800000.0,-56900000.0,3300000.0,-446600000.0,1192700000.0,,2177300000.0,56900000.0,1342200000.0,1730700000.0,334900000.0,1673800000.0,126000000.0,126300000.0,128100000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 16:21:20+00:00,0.45,0.45,0.04,39100000.0,0.44,33700000.0,14200000.0,58600000.0,55900000.0,2700000.0,56700000.0,1900000.0,-14200000.0,-500000.0,,299600000.0,,443000000.0,14200000.0,338700000.0,443000000.0,89600000.0,428800000.0,126000000.0,126300000.0,128100000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q4,2011-10-01,2011-12-31,,0.61,0.61,0.16,36300000.0,0.6,37400000.0,13900000.0,76000000.0,73100000.0,2900000.0,74400000.0,1600000.0,-13900000.0,1100000.0,-1450100000.0,283500000.0,,1893200000.0,13900000.0,319800000.0,443100000.0,110500000.0,429200000.0,121900000.0,121900000.0,123700000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 19:45:43+00:00,1.91,1.91,0.64,160600000.0,1.88,167100000.0,55100000.0,241700000.0,238800000.0,2900000.0,232900000.0,8800000.0,-55100000.0,-7600000.0,,1264000000.0,,1893200000.0,55100000.0,1424600000.0,1893200000.0,405900000.0,1838100000.0,121900000.0,121900000.0,123700000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 16:25:37+00:00,0.55,0.55,0.16,40500000.0,0.54,39200000.0,13700000.0,69300000.0,69300000.0,,66700000.0,2600000.0,-13700000.0,600000.0,490400000.0,328300000.0,,,13700000.0,368800000.0,490400000.0,108500000.0,476700000.0,121300000.0,121800000.0,123300000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.3,1.3,0.48,124300000.0,1.28,129700000.0,41200000.0,165700000.0,165700000.0,,158500000.0,7200000.0,-41200000.0,-8700000.0,1450100000.0,980500000.0,,,41200000.0,1104800000.0,1450100000.0,295400000.0,1408900000.0,121300000.0,121800000.0,123300000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.8,1.8,0.64,164500000.0,1.78,160600000.0,55000000.0,229700000.0,227600000.0,2100000.0,220700000.0,9000000.0,-55000000.0,-8400000.0,1450100000.0,1297700000.0,,463700000.0,55000000.0,1462200000.0,1913800000.0,388200000.0,1858800000.0,121300000.0,121800000.0,123300000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 16:35:37+00:00,0.28,0.28,0.16,41100000.0,0.28,54200000.0,13700000.0,37100000.0,37100000.0,,34500000.0,2600000.0,-13700000.0,-9600000.0,487100000.0,331400000.0,,,13700000.0,372500000.0,487100000.0,91300000.0,473400000.0,123200000.0,122800000.0,124600000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.75,0.75,0.32,83800000.0,0.74,90500000.0,27500000.0,96400000.0,96400000.0,,91800000.0,4600000.0,-27500000.0,-9300000.0,959700000.0,652200000.0,,,27500000.0,736000000.0,959700000.0,186900000.0,932200000.0,123200000.0,122800000.0,124600000.0
Equifax Inc,EFX,5493004MCF8JDC86VS77,33185,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.87,1.87,0.52,165400000.0,1.85,154700000.0,55300000.0,239200000.0,221900000.0,17300000.0,230500000.0,8700000.0,-55300000.0,-8300000.0,959700000.0,1291600000.0,,937500000.0,55300000.0,1457000000.0,1897200000.0,376600000.0,1841900000.0,123200000.0,122800000.0,124600000.0
