company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NOVELL INC,NOVL,,758004,2008.0,FY,2007-11-01,2008-10-31,2010-12-13 16:38:59+00:00,-0.02,-0.02,-0.02,7664000.0,35217000.0,368719000.0,-8745000.0,-12339000.0,3594000.0,-8745000.0,235239000.0,956513000.0,-28055000.0,3694000.0,,194247000.0,28645000.0,113529000.0,235239000.0,721274000.0,23514000.0,69671000.0,716498000.0,4776000.0,18102000.0,22878000.0,956513000.0,437300000.0,350207000.0,350207000.0
NOVELL INC,NOVL,,758004,2009.0,FY,2008-11-01,2009-10-31,2010-12-13 16:38:59+00:00,-0.62,-0.62,-0.62,279135000.0,10666000.0,295998000.0,-212736000.0,-214640000.0,1904000.0,-212736000.0,186831000.0,862185000.0,-5166000.0,-16000.0,-2199000.0,181383000.0,25200000.0,102345000.0,186831000.0,675354000.0,14736000.0,22420000.0,881846000.0,-206492000.0,2518000.0,-203974000.0,862185000.0,343100000.0,345493000.0,345493000.0
NOVELL INC,NOVL,,758004,2009.0,Q3,2009-05-01,2009-07-31,2010-09-09 16:05:45+00:00,0.05,0.05,0.05,,4151000.0,74647000.0,16659000.0,16357000.0,302000.0,16659000.0,46983000.0,216084000.0,-2370000.0,,,45683000.0,1227000.0,26170000.0,46983000.0,169101000.0,4580000.0,6084000.0,147727000.0,21374000.0,-866000.0,20508000.0,216084000.0,333200000.0,346070000.0,346660000.0
NOVELL INC,NOVL,,758004,2010.0,FY,2009-11-01,2010-10-31,2010-12-13 16:38:59+00:00,1.08,1.08,1.07,,-275279000.0,282402000.0,377976000.0,377366000.0,610000.0,377976000.0,173605000.0,811871000.0,7413000.0,0.0,,160188000.0,2774000.0,108465000.0,173605000.0,638266000.0,2851000.0,13088000.0,553829000.0,84437000.0,17650000.0,102087000.0,811871000.0,350000000.0,349741000.0,353447000.0
NOVELL INC,NOVL,,758004,2010.0,Q3,2010-05-01,2010-07-31,2010-09-09 16:05:45+00:00,0.04,0.04,0.04,,8278000.0,70792000.0,15677000.0,15677000.0,,15677000.0,43507000.0,198980000.0,,,,39400000.0,,24183000.0,43507000.0,155473000.0,192000.0,3049000.0,134375000.0,21098000.0,2857000.0,23955000.0,198980000.0,391900000.0,350617000.0,354826000.0
NOVELL INC,NOVL,,758004,2010.0,Q1,2009-11-01,2010-01-31,2011-03-14 15:12:02+00:00,0.06,0.06,0.06,,7906000.0,68916000.0,20189000.0,20189000.0,,20189000.0,43718000.0,202366000.0,5228000.0,,,39702000.0,2774000.0,25827000.0,43718000.0,158648000.0,1830000.0,3268000.0,137219000.0,21429000.0,6666000.0,28095000.0,202366000.0,336500000.0,347691000.0,349144000.0
NOVELL INC,NOVL,,758004,2011.0,Q1TTM,2010-02-01,2011-01-31,,0.97,0.97,0.96,,-249734000.0,280742000.0,339845000.0,339235000.0,610000.0,339845000.0,171436000.0,800219000.0,2185000.0,,,158851000.0,,114629000.0,171436000.0,628783000.0,2766000.0,15521000.0,554222000.0,74561000.0,14940000.0,89501000.0,800219000.0,358800000.0,352001000.0,352001000.0
NOVELL INC,NOVL,,758004,2011.0,Q1,2010-11-01,2011-01-31,2011-03-14 15:12:02+00:00,-0.05,-0.05,-0.05,,33451000.0,67256000.0,-17942000.0,-17942000.0,,-17942000.0,41549000.0,190714000.0,,,,38365000.0,,31991000.0,41549000.0,149165000.0,1745000.0,5701000.0,137612000.0,11553000.0,3956000.0,15509000.0,190714000.0,358800000.0,352001000.0,352001000.0
