company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q2,,2011-08-13,2011-09-16 13:29:53+00:00,4250000000.0,859000000.0,916000000.0,-527000000.0,643000000.0,,4353000000.0,220000000.0,1140000000.0,,,6419000000.0,4764000000.0,14267000000.0,-9000000.0,657000000.0,973000000.0,806000000.0,2702000000.0,,,562000000.0,1123000000.0,357000000.0,8811000000.0,928000000.0,23398000000.0,5219000000.0,7429000000.0,9016000000.0,5219000000.0,5210000000.0,18188000000.0,23398000000.0,1702000000.0,9172000000.0,0.0,-7418000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q1,,2011-05-21,2011-06-23 14:12:20+00:00,4226000000.0,854000000.0,889000000.0,-536000000.0,431000000.0,,4373000000.0,220000000.0,1140000000.0,,,6793000000.0,4835000000.0,14192000000.0,-9000000.0,695000000.0,973000000.0,716000000.0,2398000000.0,,,576000000.0,1126000000.0,367000000.0,8592000000.0,587000000.0,23111000000.0,5213000000.0,7203000000.0,8320000000.0,5213000000.0,5204000000.0,17907000000.0,23111000000.0,1716000000.0,9587000000.0,0.0,-7216000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,FY,,2013-02-02,2014-04-01 15:13:54+00:00,4484000000.0,1051000000.0,1017000000.0,-753000000.0,238000000.0,0.0,4410000000.0,288000000.0,1234000000.0,,130000000.0,6145000000.0,5146000000.0,14848000000.0,7000000.0,796000000.0,1291000000.0,955000000.0,2538000000.0,,,463000000.0,1127000000.0,569000000.0,9787000000.0,2734000000.0,24634000000.0,4207000000.0,7959000000.0,11061000000.0,4207000000.0,4214000000.0,20420000000.0,24634000000.0,1827000000.0,9359000000.0,0.0,-9237000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q3,,2012-11-03,2012-12-11 11:36:33+00:00,4825000000.0,1039000000.0,906000000.0,-808000000.0,435000000.0,0.0,4393000000.0,190000000.0,1164000000.0,,,6780000000.0,5550000000.0,14690000000.0,1000000.0,771000000.0,1380000000.0,920000000.0,2548000000.0,,,527000000.0,1417000000.0,333000000.0,9404000000.0,2079000000.0,24658000000.0,3761000000.0,8277000000.0,10548000000.0,3761000000.0,3762000000.0,20896000000.0,24658000000.0,1691000000.0,10348000000.0,0.0,-9228000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q2,,2012-08-11,2012-09-18 11:42:18+00:00,4326000000.0,941000000.0,900000000.0,-825000000.0,238000000.0,0.0,4385000000.0,190000000.0,1164000000.0,,,6787000000.0,4837000000.0,14600000000.0,2000000.0,740000000.0,1403000000.0,900000000.0,2586000000.0,,,532000000.0,1482000000.0,335000000.0,9164000000.0,1340000000.0,23547000000.0,3791000000.0,7251000000.0,9342000000.0,3791000000.0,3793000000.0,19754000000.0,23547000000.0,1696000000.0,10412000000.0,0.0,-8933000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q1,,2012-05-19,2012-06-26 10:43:27+00:00,4518000000.0,922000000.0,895000000.0,-838000000.0,511000000.0,0.0,4413000000.0,190000000.0,1138000000.0,,,6771000000.0,4977000000.0,14522000000.0,-13000000.0,696000000.0,1404000000.0,839000000.0,2416000000.0,,,535000000.0,1499000000.0,347000000.0,8945000000.0,1335000000.0,23791000000.0,4080000000.0,7596000000.0,9354000000.0,4080000000.0,4067000000.0,19724000000.0,23791000000.0,1673000000.0,10370000000.0,0.0,-8440000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,FY,,2014-02-01,2015-04-01 17:29:05+00:00,4881000000.0,1116000000.0,1150000000.0,-464000000.0,401000000.0,0.0,4508000000.0,248000000.0,2135000000.0,,702000000.0,9653000000.0,5651000000.0,16893000000.0,11000000.0,1381000000.0,901000000.0,958000000.0,2769000000.0,,,721000000.0,1246000000.0,704000000.0,10981000000.0,1657000000.0,29281000000.0,5384000000.0,8830000000.0,10705000000.0,5384000000.0,5395000000.0,23886000000.0,29281000000.0,3558000000.0,13181000000.0,0.0,-9641000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q3,,2013-11-09,2013-12-13 11:17:59+00:00,4941000000.0,1044000000.0,1047000000.0,-713000000.0,344000000.0,0.0,4472000000.0,284000000.0,1234000000.0,,,7148000000.0,5628000000.0,15456000000.0,6000000.0,816000000.0,1207000000.0,881000000.0,2799000000.0,,,578000000.0,1126000000.0,315000000.0,10651000000.0,1122000000.0,25480000000.0,4984000000.0,8212000000.0,10193000000.0,4984000000.0,4990000000.0,20490000000.0,25480000000.0,1812000000.0,10297000000.0,0.0,-9426000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q2,,2013-08-17,2013-09-24 15:01:40+00:00,4620000000.0,942000000.0,1013000000.0,-724000000.0,440000000.0,0.0,4441000000.0,284000000.0,1234000000.0,,,7158000000.0,4954000000.0,15084000000.0,10000000.0,782000000.0,1205000000.0,850000000.0,2703000000.0,,,636000000.0,1125000000.0,332000000.0,10430000000.0,734000000.0,24472000000.0,4838000000.0,7518000000.0,9354000000.0,4838000000.0,4848000000.0,19624000000.0,24472000000.0,1870000000.0,10270000000.0,0.0,-9309000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q1,,2013-05-25,2013-06-28 14:41:10+00:00,4855000000.0,961000000.0,957000000.0,-749000000.0,247000000.0,0.0,4442000000.0,284000000.0,1234000000.0,,,6162000000.0,5076000000.0,14967000000.0,6000000.0,776000000.0,1199000000.0,851000000.0,2487000000.0,,,592000000.0,1127000000.0,299000000.0,10190000000.0,1784000000.0,24227000000.0,4590000000.0,7434000000.0,10367000000.0,4590000000.0,4596000000.0,19631000000.0,24227000000.0,1826000000.0,9264000000.0,0.0,-9293000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,FY,,2015-01-31,2016-03-29 15:38:40+00:00,5052000000.0,1266000000.0,1291000000.0,-812000000.0,268000000.0,0.0,4666000000.0,287000000.0,2304000000.0,,757000000.0,9723000000.0,5688000000.0,17912000000.0,30000000.0,1209000000.0,1463000000.0,988000000.0,2888000000.0,,,613000000.0,1268000000.0,701000000.0,12367000000.0,1874000000.0,30497000000.0,5412000000.0,8911000000.0,11392000000.0,5412000000.0,5442000000.0,25055000000.0,30497000000.0,3674000000.0,13663000000.0,0.0,-10809000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q3,,2014-11-08,2014-12-16 11:08:54+00:00,5400000000.0,1154000000.0,1195000000.0,-435000000.0,264000000.0,0.0,4611000000.0,248000000.0,2295000000.0,,766000000.0,9735000000.0,6130000000.0,17586000000.0,25000000.0,1256000000.0,903000000.0,942000000.0,3036000000.0,,,689000000.0,1304000000.0,396000000.0,11940000000.0,1801000000.0,30222000000.0,5319000000.0,8886000000.0,11680000000.0,5319000000.0,5344000000.0,24878000000.0,30222000000.0,3750000000.0,13198000000.0,0.0,-10797000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q2,,2014-08-16,2014-09-23 10:53:29+00:00,5076000000.0,1174000000.0,1128000000.0,-449000000.0,248000000.0,0.0,4564000000.0,248000000.0,2135000000.0,,695000000.0,9706000000.0,5495000000.0,17263000000.0,25000000.0,1280000000.0,899000000.0,956000000.0,2894000000.0,,,691000000.0,1332000000.0,422000000.0,11667000000.0,1494000000.0,29079000000.0,4997000000.0,8295000000.0,10840000000.0,4997000000.0,5022000000.0,24057000000.0,29079000000.0,3521000000.0,13217000000.0,0.0,-10785000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q1,,2014-05-24,2014-07-01 10:53:24+00:00,5257000000.0,1108000000.0,1101000000.0,-457000000.0,265000000.0,0.0,4554000000.0,248000000.0,2135000000.0,,698000000.0,9664000000.0,5648000000.0,17030000000.0,21000000.0,1325000000.0,900000000.0,937000000.0,2666000000.0,,,682000000.0,1330000000.0,410000000.0,11398000000.0,1652000000.0,28913000000.0,4749000000.0,8368000000.0,10924000000.0,4749000000.0,4770000000.0,24143000000.0,28913000000.0,3515000000.0,13219000000.0,0.0,-10746000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2015.0,FY,,2016-01-30,2017-03-28 16:47:20+00:00,5728000000.0,1734000000.0,1426000000.0,-680000000.0,277000000.0,0.0,4898000000.0,221000000.0,2724000000.0,,1053000000.0,9709000000.0,6168000000.0,19619000000.0,-22000000.0,1752000000.0,1380000000.0,923000000.0,3226000000.0,,,609000000.0,1287000000.0,790000000.0,14011000000.0,2370000000.0,33897000000.0,6820000000.0,9892000000.0,12971000000.0,6820000000.0,6798000000.0,27099000000.0,33897000000.0,4386000000.0,14128000000.0,0.0,-11409000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2015.0,Q3,,2015-11-07,2015-12-17 11:59:53+00:00,5866000000.0,1253000000.0,1287000000.0,-749000000.0,274000000.0,0.0,4866000000.0,286000000.0,2310000000.0,,734000000.0,8964000000.0,6324000000.0,18926000000.0,-26000000.0,1096000000.0,1458000000.0,962000000.0,3218000000.0,,,660000000.0,1192000000.0,464000000.0,13554000000.0,2295000000.0,31907000000.0,6271000000.0,9277000000.0,12952000000.0,6271000000.0,6245000000.0,25662000000.0,31907000000.0,3704000000.0,12710000000.0,0.0,-11400000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2015.0,Q2,,2015-08-15,2015-09-22 12:17:45+00:00,5261000000.0,1319000000.0,1221000000.0,-759000000.0,268000000.0,0.0,4819000000.0,286000000.0,2307000000.0,,736000000.0,9743000000.0,5548000000.0,18573000000.0,-22000000.0,1157000000.0,1460000000.0,934000000.0,3068000000.0,,,639000000.0,1176000000.0,457000000.0,13228000000.0,1527000000.0,30781000000.0,5904000000.0,8526000000.0,11363000000.0,5904000000.0,5882000000.0,24899000000.0,30781000000.0,3682000000.0,13536000000.0,0.0,-11384000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2015.0,Q1,,2015-05-23,2015-06-30 11:40:07+00:00,5431000000.0,1218000000.0,1146000000.0,-773000000.0,252000000.0,0.0,4785000000.0,286000000.0,2304000000.0,,743000000.0,9716000000.0,5722000000.0,18212000000.0,-21000000.0,1180000000.0,1458000000.0,962000000.0,2864000000.0,,,626000000.0,1260000000.0,429000000.0,12895000000.0,1591000000.0,30468000000.0,5557000000.0,8583000000.0,11318000000.0,5557000000.0,5536000000.0,24932000000.0,30468000000.0,3673000000.0,13614000000.0,0.0,-11350000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2016.0,FY,,2017-01-28,2018-04-03 17:16:37+00:00,5818000000.0,1649000000.0,1234000000.0,-715000000.0,322000000.0,0.0,4988000000.0,251000000.0,3031000000.0,,1153000000.0,11825000000.0,6561000000.0,21016000000.0,12000000.0,1927000000.0,1524000000.0,910000000.0,3305000000.0,,,965000000.0,1659000000.0,898000000.0,15543000000.0,2252000000.0,36505000000.0,6698000000.0,10340000000.0,12860000000.0,6698000000.0,6710000000.0,29795000000.0,36505000000.0,5149000000.0,16935000000.0,0.0,-13118000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2016.0,Q3,,2016-11-05,2016-12-13 16:44:31+00:00,6310000000.0,1488000000.0,1153000000.0,-728000000.0,374000000.0,0.0,4957000000.0,221000000.0,3035000000.0,,1164000000.0,10817000000.0,6976000000.0,20966000000.0,18000000.0,1759000000.0,1381000000.0,1043000000.0,3421000000.0,,,939000000.0,1796000000.0,522000000.0,15150000000.0,3019000000.0,36507000000.0,6612000000.0,10403000000.0,14124000000.0,6612000000.0,6630000000.0,29877000000.0,36507000000.0,5138000000.0,15753000000.0,0.0,-12767000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2016.0,Q2,,2016-08-13,2016-09-20 15:59:45+00:00,5723000000.0,1316000000.0,1214000000.0,-782000000.0,319000000.0,0.0,4927000000.0,221000000.0,2749000000.0,,1039000000.0,9641000000.0,6120000000.0,20687000000.0,25000000.0,1649000000.0,1384000000.0,959000000.0,3584000000.0,,,943000000.0,1866000000.0,530000000.0,14874000000.0,2779000000.0,34662000000.0,6576000000.0,9244000000.0,13521000000.0,6576000000.0,6601000000.0,28061000000.0,34662000000.0,4731000000.0,14540000000.0,0.0,-12443000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2016.0,Q1,,2016-05-21,2016-06-28 15:32:10+00:00,5846000000.0,1314000000.0,1202000000.0,-703000000.0,391000000.0,0.0,4942000000.0,221000000.0,2744000000.0,,1043000000.0,9710000000.0,6066000000.0,20161000000.0,42000000.0,1739000000.0,1395000000.0,892000000.0,3200000000.0,,,637000000.0,1364000000.0,553000000.0,14589000000.0,2676000000.0,33801000000.0,6406000000.0,9216000000.0,13145000000.0,6406000000.0,6448000000.0,27353000000.0,33801000000.0,4424000000.0,14208000000.0,0.0,-12422000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2017.0,FY,,2018-02-03,2019-04-02 16:39:37+00:00,5858000000.0,1637000000.0,1099000000.0,-471000000.0,347000000.0,0.0,5079000000.0,,2925000000.0,,1100000000.0,12029000000.0,6533000000.0,21071000000.0,-26000000.0,1568000000.0,792000000.0,1161000000.0,3421000000.0,604000000.0,259000000.0,984000000.0,1706000000.0,835000000.0,17007000000.0,3560000000.0,37197000000.0,6931000000.0,11117000000.0,14197000000.0,6931000000.0,6905000000.0,30292000000.0,37197000000.0,5009000000.0,16095000000.0,0.0,-14684000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2017.0,Q3,,2017-11-04,2017-12-08 13:39:26+00:00,6307000000.0,1452000000.0,1074000000.0,-706000000.0,352000000.0,0.0,5042000000.0,,3035000000.0,,1113000000.0,13118000000.0,6917000000.0,20966000000.0,-24000000.0,2452000000.0,522000000.0,1163000000.0,3521000000.0,604000000.0,259000000.0,989000000.0,1835000000.0,437000000.0,16263000000.0,1729000000.0,37028000000.0,6235000000.0,10925000000.0,12890000000.0,6235000000.0,6211000000.0,30817000000.0,37028000000.0,5137000000.0,17927000000.0,0.0,-14364000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2017.0,Q2,,2017-08-12,2017-09-15 12:33:41+00:00,6003000000.0,1536000000.0,1080000000.0,-726000000.0,819000000.0,0.0,5012000000.0,,3052000000.0,,1131000000.0,13100000000.0,6363000000.0,21308000000.0,-15000000.0,2380000000.0,1533000000.0,977000000.0,3587000000.0,,,962000000.0,1825000000.0,452000000.0,15978000000.0,948000000.0,36600000000.0,6159000000.0,10147000000.0,11618000000.0,6159000000.0,6144000000.0,30456000000.0,36600000000.0,5145000000.0,18838000000.0,0.0,-14105000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2017.0,Q1,,2017-05-20,2017-06-27 16:40:54+00:00,6078000000.0,1394000000.0,1135000000.0,-738000000.0,356000000.0,0.0,5022000000.0,,3031000000.0,,1141000000.0,11590000000.0,6359000000.0,21133000000.0,-10000000.0,2181000000.0,1552000000.0,952000000.0,3448000000.0,,,956000000.0,1826000000.0,477000000.0,15735000000.0,1854000000.0,35799000000.0,6145000000.0,9538000000.0,12515000000.0,6145000000.0,6135000000.0,29664000000.0,35799000000.0,5128000000.0,17149000000.0,0.0,-13874000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2018.0,FY,,2019-02-02,2020-04-01 09:01:18+00:00,6059000000.0,1589000000.0,1227000000.0,-346000000.0,429000000.0,0.0,5163000000.0,,3087000000.0,,1258000000.0,12072000000.0,6846000000.0,21635000000.0,-51000000.0,1562000000.0,494000000.0,1181000000.0,3780000000.0,166000000.0,51000000.0,1335000000.0,1881000000.0,592000000.0,19681000000.0,3157000000.0,38118000000.0,7886000000.0,10803000000.0,14274000000.0,7886000000.0,7835000000.0,30283000000.0,38118000000.0,5680000000.0,16009000000.0,0.0,-16612000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2018.0,Q3,,2018-11-10,2018-12-18 17:03:03+00:00,6505000000.0,1510000000.0,1070000000.0,-402000000.0,429000000.0,0.0,5127000000.0,,3087000000.0,,1201000000.0,11647000000.0,7083000000.0,21515000000.0,-42000000.0,1738000000.0,601000000.0,1098000000.0,3793000000.0,172000000.0,57000000.0,1585000000.0,1749000000.0,461000000.0,19535000000.0,3371000000.0,38141000000.0,7652000000.0,10753000000.0,14796000000.0,7652000000.0,7610000000.0,30531000000.0,38141000000.0,5873000000.0,15735000000.0,0.0,-16608000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2018.0,Q2,,2018-08-18,2018-09-25 16:14:00+00:00,5933000000.0,1488000000.0,1108000000.0,-450000000.0,361000000.0,0.0,5098000000.0,,3087000000.0,,1218000000.0,12121000000.0,6241000000.0,21316000000.0,-36000000.0,1667000000.0,787000000.0,1017000000.0,3837000000.0,179000000.0,60000000.0,1590000000.0,1695000000.0,460000000.0,19331000000.0,2411000000.0,36957000000.0,7374000000.0,9746000000.0,13349000000.0,7374000000.0,7338000000.0,29619000000.0,36957000000.0,5895000000.0,16270000000.0,0.0,-16605000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2018.0,Q1,,2018-05-26,2018-06-29 15:06:24+00:00,6202000000.0,1583000000.0,1011000000.0,-455000000.0,691000000.0,0.0,4977000000.0,,2925000000.0,,1100000000.0,12059000000.0,6387000000.0,21195000000.0,-29000000.0,1590000000.0,789000000.0,1053000000.0,4003000000.0,42000000.0,18000000.0,1055000000.0,1706000000.0,530000000.0,18924000000.0,2242000000.0,36561000000.0,6970000000.0,10286000000.0,13476000000.0,6970000000.0,6941000000.0,29620000000.0,36561000000.0,5080000000.0,16144000000.0,0.0,-16476000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2019.0,FY,,2020-02-01,2020-04-01 09:01:18+00:00,6349000000.0,1706000000.0,1168000000.0,-640000000.0,399000000.0,0.0,5255000000.0,,3076000000.0,,1066000000.0,12111000000.0,7084000000.0,21871000000.0,-29000000.0,1466000000.0,608000000.0,1179000000.0,4761000000.0,,,8353000000.0,8255000000.0,522000000.0,20978000000.0,1965000000.0,45256000000.0,8602000000.0,10890000000.0,14243000000.0,8602000000.0,8573000000.0,36683000000.0,45256000000.0,12495000000.0,22440000000.0,0.0,-16991000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2019.0,Q3,,2019-11-09,2019-12-17 14:50:49+00:00,6867000000.0,1600000000.0,1087000000.0,-495000000.0,545000000.0,0.0,5214000000.0,,3076000000.0,,1086000000.0,12227000000.0,7412000000.0,21801000000.0,-187000000.0,1517000000.0,471000000.0,1034000000.0,4747000000.0,,,8405000000.0,8332000000.0,434000000.0,20781000000.0,1417000000.0,45393000000.0,8915000000.0,11025000000.0,14118000000.0,8915000000.0,8728000000.0,36665000000.0,45393000000.0,12567000000.0,22547000000.0,0.0,-16585000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2019.0,Q2,,2019-08-17,2019-09-24 16:12:27+00:00,6268000000.0,1567000000.0,1099000000.0,-537000000.0,629000000.0,0.0,5188000000.0,,3095000000.0,,1103000000.0,12130000000.0,6526000000.0,21820000000.0,-58000000.0,1502000000.0,482000000.0,983000000.0,4630000000.0,0.0,0.0,8304000000.0,8345000000.0,435000000.0,20647000000.0,1353000000.0,44462000000.0,8711000000.0,10140000000.0,13350000000.0,8711000000.0,8653000000.0,35809000000.0,44462000000.0,12502000000.0,22459000000.0,0.0,-16587000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2019.0,Q1,,2019-05-25,2019-06-28 12:12:24+00:00,6423000000.0,1560000000.0,1078000000.0,-492000000.0,409000000.0,0.0,5205000000.0,,3087000000.0,,1123000000.0,12016000000.0,6707000000.0,21661000000.0,-49000000.0,1484000000.0,485000000.0,1066000000.0,4621000000.0,,,8286000000.0,8227000000.0,420000000.0,20481000000.0,1453000000.0,44319000000.0,8581000000.0,10162000000.0,13575000000.0,8581000000.0,8532000000.0,35787000000.0,44319000000.0,12496000000.0,22212000000.0,0.0,-16613000000.0
