company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2009.0,Q1,2009-02-01,2009-05-23,2010-06-28 15:11:44+00:00,0.67,0.67,0.09,453000000.0,0.66,,250000000.0,431000000.0,431000000.0,435000000.0,-4000000.0,17266000000.0,22789000000.0,,200000000.0,4026000000.0,17266000000.0,5523000000.0,163000000.0,4679000000.0,844000000.0,-163000000.0,681000000.0,22789000000.0,649300000.0,648000000.0,651000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q4,2010-11-07,2011-01-29,,0.44,0.44,0.11,386000000.0,0.43,18000000.0,165000000.0,283000000.0,283000000.0,278000000.0,5000000.0,15548000000.0,19884000000.0,,120000000.0,3253000000.0,15548000000.0,4336000000.0,111000000.0,3777000000.0,559000000.0,-111000000.0,448000000.0,19884000000.0,637700000.0,635000000.0,638000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,FY,2010-01-31,2011-01-29,2013-04-02 14:02:39+00:00,1.75,1.75,0.4,1600000000.0,1.74,18000000.0,601000000.0,1133000000.0,1133000000.0,1116000000.0,17000000.0,63803000000.0,82049000000.0,,623000000.0,13823000000.0,63803000000.0,18246000000.0,448000000.0,16064000000.0,2182000000.0,-448000000.0,1734000000.0,82049000000.0,637700000.0,635000000.0,638000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q3YTD,2010-01-31,2010-11-06,,1.31,1.31,0.3,1214000000.0,1.31,,436000000.0,850000000.0,850000000.0,838000000.0,12000000.0,48255000000.0,62165000000.0,,503000000.0,10570000000.0,48255000000.0,13910000000.0,337000000.0,12287000000.0,1623000000.0,-337000000.0,1286000000.0,62165000000.0,631300000.0,633000000.0,636000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q3TTM,2009-11-08,2010-11-06,,1.71,1.71,0.39,1582000000.0,1.72,,572000000.0,1101000000.0,1101000000.0,1093000000.0,8000000.0,62529000000.0,80595000000.0,,621000000.0,13734000000.0,62529000000.0,18066000000.0,456000000.0,15937000000.0,2129000000.0,-456000000.0,1673000000.0,80595000000.0,631300000.0,633000000.0,636000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q3,2010-08-15,2010-11-06,2011-12-15 08:45:38+00:00,0.32,0.32,0.105,368000000.0,0.32,,96000000.0,207000000.0,207000000.0,202000000.0,5000000.0,14550000000.0,18667000000.0,,154000000.0,3189000000.0,14550000000.0,4117000000.0,103000000.0,3711000000.0,406000000.0,-103000000.0,303000000.0,18667000000.0,631300000.0,633000000.0,636000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q2YTD,2010-01-31,2010-08-14,,0.99,0.99,0.19,846000000.0,0.99,,340000000.0,643000000.0,643000000.0,636000000.0,7000000.0,33705000000.0,43498000000.0,,349000000.0,7381000000.0,33705000000.0,9793000000.0,234000000.0,8576000000.0,1217000000.0,-234000000.0,983000000.0,43498000000.0,639000000.0,637000000.0,640000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q2TTM,2009-08-16,2010-08-14,,0.04,0.04,0.38,1570000000.0,0.05,1113000000.0,489000000.0,18000000.0,18000000.0,16000000.0,2000000.0,61641000000.0,79590000000.0,,619000000.0,13682000000.0,61641000000.0,17949000000.0,458000000.0,16984000000.0,965000000.0,-458000000.0,507000000.0,79590000000.0,639000000.0,637000000.0,640000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q2,2010-05-23,2010-08-14,2011-09-16 13:29:53+00:00,0.41,0.41,0.095,368000000.0,0.41,,124000000.0,268000000.0,268000000.0,262000000.0,6000000.0,14550000000.0,18760000000.0,,149000000.0,3199000000.0,14550000000.0,4210000000.0,102000000.0,3716000000.0,494000000.0,-102000000.0,392000000.0,18760000000.0,639000000.0,637000000.0,640000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q1TTM,2009-05-24,2010-05-22,,0.02,0.02,0.38,1550000000.0,0.03,1113000000.0,498000000.0,1000000.0,1000000.0,9000000.0,-8000000.0,60737000000.0,78558000000.0,,620000000.0,13568000000.0,60737000000.0,17821000000.0,471000000.0,16851000000.0,970000000.0,-471000000.0,499000000.0,78558000000.0,644800000.0,641000000.0,645000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2010.0,Q1,2010-01-31,2010-05-22,2011-06-23 14:12:20+00:00,0.58,0.58,0.095,478000000.0,0.58,,216000000.0,375000000.0,375000000.0,374000000.0,1000000.0,19155000000.0,24738000000.0,,200000000.0,4182000000.0,19155000000.0,5583000000.0,132000000.0,4860000000.0,723000000.0,-132000000.0,591000000.0,24738000000.0,644800000.0,641000000.0,645000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q4,2011-11-06,2012-01-28,,-0.5,-0.5,0.12,393000000.0,-0.48,,-221000000.0,-306000000.0,-306000000.0,-307000000.0,1000000.0,16852000000.0,21301000000.0,,143000000.0,4339000000.0,16852000000.0,4449000000.0,101000000.0,4875000000.0,-426000000.0,-101000000.0,-527000000.0,21301000000.0,596000000.0,590000000.0,593000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,FY,2011-01-30,2012-01-28,2014-04-01 15:13:54+00:00,1.01,1.01,0.44,1638000000.0,1.01,,247000000.0,596000000.0,596000000.0,602000000.0,-6000000.0,71389000000.0,90269000000.0,,619000000.0,15345000000.0,71389000000.0,18880000000.0,435000000.0,17602000000.0,1278000000.0,-435000000.0,843000000.0,90269000000.0,596000000.0,590000000.0,593000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q3YTD,2011-01-30,2011-11-05,,1.51,1.51,0.33,1245000000.0,1.49,,468000000.0,902000000.0,902000000.0,909000000.0,-7000000.0,54537000000.0,68968000000.0,,476000000.0,11006000000.0,54537000000.0,14431000000.0,334000000.0,12727000000.0,1704000000.0,-334000000.0,1370000000.0,68968000000.0,593900000.0,583000000.0,586000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q3TTM,2010-11-07,2011-11-05,,1.95,1.95,0.43,1631000000.0,1.92,18000000.0,633000000.0,1185000000.0,1185000000.0,1187000000.0,-2000000.0,70085000000.0,88852000000.0,,596000000.0,14259000000.0,70085000000.0,18767000000.0,445000000.0,16504000000.0,2263000000.0,-445000000.0,1818000000.0,88852000000.0,593900000.0,583000000.0,586000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q3,2011-08-14,2011-11-05,2012-12-11 11:36:33+00:00,0.33,0.33,0.115,372000000.0,0.33,,108000000.0,198000000.0,198000000.0,196000000.0,2000000.0,16358000000.0,20594000000.0,,141000000.0,3318000000.0,16358000000.0,4236000000.0,99000000.0,3831000000.0,405000000.0,-99000000.0,306000000.0,20594000000.0,593900000.0,583000000.0,586000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q2YTD,2011-01-30,2011-08-13,,1.18,1.18,0.21,873000000.0,1.16,,360000000.0,704000000.0,704000000.0,713000000.0,-9000000.0,38179000000.0,48374000000.0,,335000000.0,7688000000.0,38179000000.0,10195000000.0,235000000.0,8896000000.0,1299000000.0,-235000000.0,1064000000.0,48374000000.0,597900000.0,596000000.0,600000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q2TTM,2010-08-15,2011-08-13,,1.94,1.94,0.42,1627000000.0,1.91,18000000.0,621000000.0,1194000000.0,1194000000.0,1193000000.0,1000000.0,68277000000.0,86925000000.0,,609000000.0,14130000000.0,68277000000.0,18648000000.0,449000000.0,16384000000.0,2264000000.0,-449000000.0,1815000000.0,86925000000.0,597900000.0,596000000.0,600000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q2,2011-05-22,2011-08-13,2012-09-18 11:42:18+00:00,0.47,0.47,0.105,374000000.0,0.46,,108000000.0,283000000.0,283000000.0,281000000.0,2000000.0,16555000000.0,20913000000.0,,143000000.0,3353000000.0,16555000000.0,4358000000.0,97000000.0,3870000000.0,488000000.0,-97000000.0,391000000.0,20913000000.0,597900000.0,596000000.0,600000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q1TTM,2010-05-23,2011-05-21,,1.88,1.88,0.41,1621000000.0,1.86,18000000.0,637000000.0,1179000000.0,1179000000.0,1174000000.0,5000000.0,66272000000.0,84772000000.0,,615000000.0,13976000000.0,66272000000.0,18500000000.0,454000000.0,16230000000.0,2270000000.0,-454000000.0,1816000000.0,84772000000.0,608500000.0,608000000.0,612000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2011.0,Q1,2011-01-30,2011-05-21,2012-06-26 10:43:27+00:00,0.71,0.71,0.105,499000000.0,0.7,,252000000.0,421000000.0,421000000.0,432000000.0,-11000000.0,21624000000.0,27461000000.0,,192000000.0,4335000000.0,21624000000.0,5837000000.0,138000000.0,5026000000.0,811000000.0,-138000000.0,673000000.0,27461000000.0,608500000.0,608000000.0,612000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q4,2012-11-04,2013-02-02,,0.87,0.87,0.15,386000000.0,0.87,,239000000.0,468000000.0,468000000.0,462000000.0,6000000.0,18970000000.0,24021000000.0,,157000000.0,3689000000.0,18970000000.0,5051000000.0,112000000.0,4232000000.0,819000000.0,-112000000.0,707000000.0,24021000000.0,538500000.0,533000000.0,537000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,FY,2012-01-29,2013-02-02,2015-04-01 17:29:05+00:00,2.78,2.78,0.53,1652000000.0,2.77,,794000000.0,1508000000.0,1508000000.0,1497000000.0,11000000.0,76726000000.0,96619000000.0,,628000000.0,14849000000.0,76726000000.0,19893000000.0,462000000.0,17129000000.0,2764000000.0,-462000000.0,2302000000.0,96619000000.0,538500000.0,533000000.0,537000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q3YTD,2012-01-29,2012-11-03,,2.0,2.0,0.36,1266000000.0,2.0,,555000000.0,1040000000.0,1040000000.0,1035000000.0,5000000.0,57756000000.0,72598000000.0,,471000000.0,11160000000.0,57756000000.0,14842000000.0,350000000.0,12897000000.0,1945000000.0,-350000000.0,1595000000.0,72598000000.0,519700000.0,518000000.0,522000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q3TTM,2011-11-06,2012-11-03,,1.41,1.41,0.49,1659000000.0,1.41,,334000000.0,734000000.0,734000000.0,728000000.0,6000000.0,74608000000.0,93899000000.0,,614000000.0,15499000000.0,74608000000.0,19291000000.0,451000000.0,17772000000.0,1519000000.0,-451000000.0,1068000000.0,93899000000.0,519700000.0,518000000.0,522000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q3,2012-08-12,2012-11-03,2013-12-13 11:17:59+00:00,0.61,0.61,0.15,382000000.0,0.6,,175000000.0,318000000.0,318000000.0,317000000.0,1000000.0,17383000000.0,21807000000.0,,141000000.0,3305000000.0,17383000000.0,4424000000.0,103000000.0,3828000000.0,596000000.0,-103000000.0,493000000.0,21807000000.0,519700000.0,518000000.0,522000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q2YTD,2012-01-29,2012-08-11,,1.33,1.33,0.24,884000000.0,1.33,,380000000.0,722000000.0,722000000.0,718000000.0,4000000.0,40373000000.0,50791000000.0,,330000000.0,7855000000.0,40373000000.0,10418000000.0,247000000.0,9069000000.0,1349000000.0,-247000000.0,1102000000.0,50791000000.0,536500000.0,538000000.0,541000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q2TTM,2011-08-14,2012-08-11,,1.13,1.13,0.48,1649000000.0,1.13,,267000000.0,614000000.0,614000000.0,607000000.0,7000000.0,73583000000.0,92686000000.0,,614000000.0,15512000000.0,73583000000.0,19103000000.0,447000000.0,17775000000.0,1328000000.0,-447000000.0,881000000.0,92686000000.0,536500000.0,538000000.0,541000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q2,2012-05-20,2012-08-11,2013-09-24 15:01:40+00:00,0.52,0.52,0.115,383000000.0,0.51,,148000000.0,281000000.0,281000000.0,279000000.0,2000000.0,17278000000.0,21726000000.0,,139000000.0,3391000000.0,17278000000.0,4448000000.0,106000000.0,3913000000.0,535000000.0,-106000000.0,429000000.0,21726000000.0,536500000.0,538000000.0,541000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q1TTM,2011-05-22,2012-05-19,,1.08,1.08,0.45,1640000000.0,1.09,,227000000.0,616000000.0,616000000.0,609000000.0,7000000.0,72860000000.0,91873000000.0,,618000000.0,15474000000.0,72860000000.0,19013000000.0,438000000.0,17732000000.0,1281000000.0,-438000000.0,843000000.0,91873000000.0,562800000.0,556000000.0,559000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2012.0,Q1,2012-01-29,2012-05-19,2013-06-28 14:41:10+00:00,0.78,0.78,0.115,501000000.0,0.78,,232000000.0,441000000.0,441000000.0,439000000.0,2000000.0,23095000000.0,29065000000.0,,191000000.0,4464000000.0,23095000000.0,5970000000.0,141000000.0,5156000000.0,814000000.0,-141000000.0,673000000.0,29065000000.0,562800000.0,556000000.0,559000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,FY,2013-02-03,2014-02-01,2016-03-29 15:38:40+00:00,1.47,1.47,0.315,1703000000.0,1.45,,751000000.0,1531000000.0,1531000000.0,1519000000.0,12000000.0,78138000000.0,98375000000.0,,613000000.0,15196000000.0,78138000000.0,20237000000.0,443000000.0,17512000000.0,2725000000.0,-443000000.0,2282000000.0,98375000000.0,1033300000.0,1028000000.0,1040000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q4,2013-11-10,2014-02-01,,0.41,0.41,0.08,402000000.0,0.41,,184000000.0,426000000.0,426000000.0,422000000.0,4000000.0,18396000000.0,23222000000.0,,147000000.0,3560000000.0,18396000000.0,4826000000.0,107000000.0,4109000000.0,717000000.0,-107000000.0,610000000.0,23222000000.0,1033300000.0,1028000000.0,1040000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q3YTD,2013-02-03,2013-11-09,,2.13,2.13,0.45,1301000000.0,2.13,,567000000.0,1105000000.0,1105000000.0,1097000000.0,8000000.0,59742000000.0,75153000000.0,,466000000.0,11636000000.0,59742000000.0,15411000000.0,336000000.0,13403000000.0,2008000000.0,-336000000.0,1672000000.0,75153000000.0,515500000.0,515000000.0,521000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q3TTM,2012-11-04,2013-11-09,,3.03,3.03,0.6,1687000000.0,3.03,,806000000.0,1573000000.0,1573000000.0,1559000000.0,14000000.0,78712000000.0,99174000000.0,,623000000.0,15325000000.0,78712000000.0,20462000000.0,448000000.0,17635000000.0,2827000000.0,-448000000.0,2379000000.0,99174000000.0,515500000.0,515000000.0,521000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q3,2013-08-18,2013-11-09,2014-12-16 11:08:54+00:00,0.58,0.58,0.165,395000000.0,0.57,,125000000.0,301000000.0,301000000.0,299000000.0,2000000.0,17866000000.0,22470000000.0,,138000000.0,3537000000.0,17866000000.0,4604000000.0,108000000.0,4070000000.0,534000000.0,-108000000.0,426000000.0,22470000000.0,515500000.0,515000000.0,521000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q2YTD,2013-02-03,2013-08-17,,1.55,1.55,0.3,906000000.0,1.55,,442000000.0,804000000.0,804000000.0,798000000.0,6000000.0,41876000000.0,52683000000.0,,328000000.0,8099000000.0,41876000000.0,10807000000.0,228000000.0,9333000000.0,1474000000.0,-228000000.0,1246000000.0,52683000000.0,519700000.0,515000000.0,521000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q2TTM,2012-08-12,2013-08-17,,3.06,3.06,0.57,1674000000.0,3.06,,856000000.0,1590000000.0,1590000000.0,1577000000.0,13000000.0,78229000000.0,98511000000.0,,626000000.0,15093000000.0,78229000000.0,20282000000.0,443000000.0,17393000000.0,2889000000.0,-443000000.0,2446000000.0,98511000000.0,519700000.0,515000000.0,521000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q2,2013-05-26,2013-08-17,2014-09-23 10:53:29+00:00,0.61,0.61,0.15,387000000.0,0.6,,176000000.0,320000000.0,320000000.0,317000000.0,3000000.0,18059000000.0,22686000000.0,,139000000.0,3506000000.0,18059000000.0,4627000000.0,99000000.0,4032000000.0,595000000.0,-99000000.0,496000000.0,22686000000.0,519700000.0,515000000.0,521000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q1TTM,2012-05-20,2013-05-25,,2.99,2.99,0.54,1670000000.0,2.99,,828000000.0,1551000000.0,1551000000.0,1539000000.0,12000000.0,77448000000.0,97551000000.0,,626000000.0,14978000000.0,77448000000.0,20103000000.0,450000000.0,17274000000.0,2829000000.0,-450000000.0,2379000000.0,97551000000.0,517200000.0,514000000.0,520000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2013.0,Q1,2013-02-03,2013-05-25,2014-07-01 10:53:24+00:00,0.93,0.93,0.15,519000000.0,0.92,,266000000.0,484000000.0,484000000.0,481000000.0,3000000.0,23817000000.0,29997000000.0,,189000000.0,4593000000.0,23817000000.0,6180000000.0,129000000.0,5301000000.0,879000000.0,-129000000.0,750000000.0,29997000000.0,517200000.0,514000000.0,520000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,FY,2014-02-02,2015-01-31,2017-03-28 16:47:20+00:00,1.74,1.74,0.35,1948000000.0,1.72,,902000000.0,1747000000.0,1747000000.0,1728000000.0,19000000.0,85512000000.0,108465000000.0,,707000000.0,17161000000.0,85512000000.0,22953000000.0,488000000.0,19816000000.0,3137000000.0,-488000000.0,2649000000.0,108465000000.0,993100000.0,981000000.0,993000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q4,2014-11-09,2015-01-31,,0.53,0.53,0.09,467000000.0,0.53,,274000000.0,523000000.0,523000000.0,518000000.0,5000000.0,19547000000.0,25207000000.0,,162000000.0,4119000000.0,19547000000.0,5660000000.0,115000000.0,4748000000.0,912000000.0,-115000000.0,797000000.0,25207000000.0,993100000.0,981000000.0,993000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q3,2014-08-17,2014-11-08,2015-12-17 11:59:53+00:00,0.37,0.37,0.09300000000000001,456000000.0,0.36,,172000000.0,365000000.0,365000000.0,362000000.0,3000000.0,19764000000.0,24987000000.0,,162000000.0,3954000000.0,19764000000.0,5223000000.0,114000000.0,4572000000.0,651000000.0,-114000000.0,537000000.0,24987000000.0,978400000.0,972000000.0,984000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q3YTD,2014-02-02,2014-11-08,,1.24,1.24,0.25,1481000000.0,1.24,,628000000.0,1224000000.0,1224000000.0,1210000000.0,14000000.0,65965000000.0,83258000000.0,,545000000.0,13042000000.0,65965000000.0,17293000000.0,373000000.0,15068000000.0,2225000000.0,-373000000.0,1852000000.0,83258000000.0,978400000.0,972000000.0,984000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q3TTM,2013-11-10,2014-11-08,,1.68,1.68,0.34,1883000000.0,1.68,,812000000.0,1650000000.0,1650000000.0,1632000000.0,18000000.0,84361000000.0,106480000000.0,,692000000.0,16602000000.0,84361000000.0,22119000000.0,480000000.0,19177000000.0,2942000000.0,-480000000.0,2462000000.0,106480000000.0,978400000.0,972000000.0,984000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q2,2014-05-25,2014-08-16,2015-09-22 12:17:45+00:00,0.35,0.35,0.083,444000000.0,0.35,,182000000.0,350000000.0,350000000.0,347000000.0,3000000.0,20136000000.0,25310000000.0,,166000000.0,3920000000.0,20136000000.0,5174000000.0,112000000.0,4530000000.0,644000000.0,-112000000.0,532000000.0,25310000000.0,991400000.0,970000000.0,982000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q2YTD,2014-02-02,2014-08-16,,0.87,0.87,0.17,1025000000.0,0.87,,456000000.0,859000000.0,859000000.0,848000000.0,11000000.0,46201000000.0,58271000000.0,,383000000.0,9088000000.0,46201000000.0,12070000000.0,259000000.0,10496000000.0,1574000000.0,-259000000.0,1315000000.0,58271000000.0,991400000.0,970000000.0,982000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q2TTM,2013-08-18,2014-08-16,,1.62,1.62,0.34,1822000000.0,1.62,,765000000.0,1586000000.0,1586000000.0,1569000000.0,17000000.0,82463000000.0,103963000000.0,,668000000.0,16185000000.0,82463000000.0,21500000000.0,474000000.0,18675000000.0,2825000000.0,-474000000.0,2351000000.0,103963000000.0,991400000.0,970000000.0,982000000.0
Kroger Co,KR,6CPEOKI6OYJ13Q6O7870,56873,2014.0,Q1TTM,2013-05-26,2014-05-24,,3.07,3.07,0.65,1765000000.0,3.07,,759000000.0,1556000000.0,1556000000.0,1539000000.0,17000000.0,80386000000.0,101339000000.0,,641000000.0,15771000000.0,80386000000.0,20953000000.0,461000000.0,18177000000.0,2776000000.0,-461000000.0,2315000000.0,101339000000.0,1002000000.0,501000000.0,507000000.0
