company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,66461000.0,5407000.0,62667000.0,-2476000.0,302000.0,1443000.0,,-25918000.0,-6706000.0,198885000.0,-25918000.0,-6706000.0,198885000.0,163785000.0,136021000.0,136021000.0,-105000.0,41156000.0,12000.0,,-8649000.0,-8231000.0,-68517000.0,,10162000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2010.0,Q2,2010-04-01,2010-06-30,,,,26726000.0,830000.0,15049000.0,-3049000.0,7381000.0,,,-28384000.0,-2474000.0,60155000.0,-28384000.0,-2474000.0,60155000.0,26248000.0,35493000.0,35493000.0,2232000.0,6691000.0,,,-120000.0,-2549000.0,-35075000.0,,195000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 12:41:54+00:00,,,35671000.0,1976000.0,30265000.0,-6030000.0,18191000.0,628000.0,,-36751000.0,2505000.0,119886000.0,-36751000.0,2505000.0,119886000.0,79610000.0,67862000.0,67862000.0,3568000.0,17774000.0,,,-959000.0,-4419000.0,-55153000.0,0.0,7883000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 11:24:41+00:00,,,8945000.0,1146000.0,15216000.0,-2981000.0,10810000.0,628000.0,,-8367000.0,4979000.0,59731000.0,-8367000.0,4979000.0,59731000.0,53362000.0,32369000.0,32369000.0,1336000.0,11083000.0,,,-839000.0,-1870000.0,-20078000.0,0.0,7688000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q4,2011-10-01,2011-12-31,,267000.0,,14226000.0,401000.0,19039000.0,-3105000.0,7463000.0,-1000.0,,332000.0,-9311000.0,77614000.0,332000.0,-9311000.0,77614000.0,65530000.0,47457000.0,47457000.0,3655000.0,10979000.0,,,-69000.0,-9539000.0,-10646000.0,,30000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 11:40:46+00:00,-269486000.0,,64731000.0,1858000.0,65955000.0,-6993000.0,47405000.0,2167000.0,,-9676000.0,-291643000.0,307661000.0,-9676000.0,-291643000.0,307661000.0,-651000.0,180675000.0,180675000.0,13626000.0,32837000.0,,0.0,-351000.0,-22063000.0,-31976000.0,-12704000.0,257000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q3TTM,2010-10-01,2011-09-30,,-269753000.0,,136402000.0,1899000.0,62325000.0,-4873000.0,-51744000.0,2168000.0,,-1556000.0,-286771000.0,204782000.0,-1556000.0,-286771000.0,204782000.0,-88418000.0,182358000.0,182358000.0,11843000.0,35679000.0,,,-313000.0,-17629000.0,-26699000.0,-12704000.0,924000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q3,2011-07-01,2011-09-30,,-269753000.0,,19282000.0,553000.0,17091000.0,-10041000.0,-513000.0,1230000.0,,-5017000.0,-274634000.0,66278000.0,-5017000.0,-274634000.0,66278000.0,-223414000.0,45546000.0,45546000.0,4154000.0,4398000.0,,,-48000.0,-4919000.0,-10645000.0,,86000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 11:27:46+00:00,-269753000.0,,50505000.0,1457000.0,46916000.0,-3888000.0,39942000.0,2168000.0,,-10008000.0,-282332000.0,230047000.0,-10008000.0,-282332000.0,230047000.0,-66181000.0,133218000.0,133218000.0,9971000.0,21858000.0,,0.0,-282000.0,-12524000.0,-21330000.0,-12704000.0,227000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,127413000.0,1908000.0,60386000.0,18187000.0,-33852000.0,1902000.0,,2121000.0,-16851000.0,210767000.0,2121000.0,-16851000.0,210767000.0,214224000.0,172942000.0,172942000.0,11291000.0,34368000.0,,,-350000.0,-17446000.0,-21445000.0,-12704000.0,945000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q2,2011-04-01,2011-06-30,,,,22454000.0,415000.0,14994000.0,910000.0,16198000.0,,,4238000.0,-4280000.0,78910000.0,4238000.0,-4280000.0,78910000.0,79778000.0,45431000.0,45431000.0,2287000.0,9576000.0,,,-120000.0,-4264000.0,-5338000.0,,104000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 11:31:01+00:00,,,31223000.0,904000.0,29825000.0,6153000.0,40455000.0,938000.0,,-4991000.0,-7698000.0,163769000.0,-4991000.0,-7698000.0,163769000.0,157233000.0,87672000.0,87672000.0,5817000.0,17460000.0,,,-234000.0,-7605000.0,-10685000.0,-12704000.0,141000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,131685000.0,2323000.0,60441000.0,14228000.0,-42669000.0,1902000.0,,-30501000.0,-15045000.0,192012000.0,-30501000.0,-15045000.0,192012000.0,160694000.0,163004000.0,163004000.0,11236000.0,31483000.0,,,-350000.0,-15731000.0,-51182000.0,-12704000.0,1036000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 11:21:55+00:00,,,8769000.0,489000.0,14831000.0,5243000.0,24257000.0,938000.0,,-9229000.0,-3418000.0,84859000.0,-9229000.0,-3418000.0,84859000.0,77455000.0,42241000.0,42241000.0,3530000.0,7884000.0,,,-114000.0,-3341000.0,-5347000.0,-12704000.0,37000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q4,2012-10-01,2012-12-31,,1320000.0,,24213000.0,235000.0,21753000.0,-1219000.0,-11558000.0,,,-41762000.0,-4791000.0,69588000.0,-41762000.0,-4791000.0,69588000.0,21816000.0,56063000.0,56063000.0,3330000.0,18698000.0,,,-47000.0,-6095000.0,-26574000.0,-33886000.0,31000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 11:32:17+00:00,-45075000.0,,103196000.0,1970000.0,85422000.0,262000.0,-10024000.0,2446000.0,,-124846000.0,-68956000.0,298415000.0,-124846000.0,-68956000.0,298415000.0,104875000.0,203483000.0,203483000.0,19534000.0,45848000.0,,-3241000.0,-228000.0,-23977000.0,-74422000.0,-95477000.0,324000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q3TTM,2011-10-01,2012-09-30,,-46128000.0,,93209000.0,2136000.0,82708000.0,-1624000.0,8997000.0,2445000.0,,-82752000.0,-73476000.0,306441000.0,-82752000.0,-73476000.0,306441000.0,148589000.0,194877000.0,194877000.0,19859000.0,38129000.0,,-3241000.0,-250000.0,-27421000.0,-58494000.0,-61591000.0,323000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q3,2012-07-01,2012-09-30,,-46395000.0,,26954000.0,920000.0,21752000.0,3925000.0,-9290000.0,1330000.0,,-20972000.0,-49911000.0,70361000.0,-20972000.0,-49911000.0,70361000.0,3403000.0,51619000.0,51619000.0,6280000.0,7513000.0,,-3241000.0,-16000.0,-3552000.0,-26574000.0,,52000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 11:22:03+00:00,-46395000.0,,78983000.0,1735000.0,63669000.0,1481000.0,1534000.0,2446000.0,,-83084000.0,-64165000.0,228827000.0,-83084000.0,-64165000.0,228827000.0,83059000.0,147420000.0,147420000.0,16204000.0,27150000.0,,-3241000.0,-181000.0,-17882000.0,-47848000.0,-61591000.0,293000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q2TTM,2011-07-01,2012-06-30,,-269486000.0,,85537000.0,1769000.0,78047000.0,-15590000.0,17774000.0,2345000.0,,-66797000.0,-298199000.0,302358000.0,-66797000.0,-298199000.0,302358000.0,-78228000.0,188804000.0,188804000.0,17733000.0,35014000.0,,,-282000.0,-28788000.0,-42565000.0,-61591000.0,357000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q2,2012-04-01,2012-06-30,,,,39006000.0,363000.0,21205000.0,-7207000.0,-2576000.0,,,-64514000.0,-9510000.0,74869000.0,-64514000.0,-9510000.0,74869000.0,-6362000.0,50262000.0,50262000.0,5978000.0,7712000.0,,,-96000.0,-9587000.0,-10635000.0,-61591000.0,173000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 11:18:23+00:00,0.0,,52029000.0,815000.0,41917000.0,-2444000.0,10824000.0,1116000.0,,-62112000.0,-14254000.0,158466000.0,-62112000.0,-14254000.0,158466000.0,79656000.0,95801000.0,95801000.0,9924000.0,19637000.0,,,-165000.0,-14330000.0,-21274000.0,-61591000.0,241000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q1TTM,2011-04-01,2012-03-31,,-269486000.0,,68985000.0,1821000.0,71836000.0,-7473000.0,36548000.0,2345000.0,,1955000.0,-292969000.0,306399000.0,1955000.0,-292969000.0,306399000.0,7912000.0,183973000.0,183973000.0,14042000.0,36878000.0,,,-306000.0,-23465000.0,-37268000.0,,288000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 11:17:50+00:00,,,13023000.0,452000.0,20712000.0,4763000.0,13400000.0,1116000.0,,2402000.0,-4744000.0,83597000.0,2402000.0,-4744000.0,83597000.0,86018000.0,45539000.0,45539000.0,3946000.0,11925000.0,,,-69000.0,-4743000.0,-10639000.0,,68000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 11:43:43+00:00,-4224000.0,,97706000.0,736000.0,80701000.0,-4264000.0,-19910000.0,36994000.0,,-129759000.0,-33177000.0,332983000.0,-129759000.0,-33177000.0,332983000.0,165783000.0,245327000.0,245327000.0,26865000.0,5702000.0,-105000.0,-3174000.0,,-28848000.0,-53149000.0,-116132000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q4,2013-10-01,2013-12-31,,,,25546000.0,1000.0,19438000.0,-984000.0,-18090000.0,34007000.0,,-34069000.0,-14756000.0,84961000.0,-34069000.0,-14756000.0,84961000.0,35152000.0,75929000.0,75929000.0,7684000.0,-25401000.0,-105000.0,,147000.0,-14701000.0,,-42675000.0,-97000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q3TTM,2012-10-01,2013-09-30,,-2904000.0,,96373000.0,970000.0,83016000.0,-4499000.0,-13378000.0,2987000.0,,-137452000.0,-23212000.0,317610000.0,-137452000.0,-23212000.0,317610000.0,152447000.0,225461000.0,225461000.0,22511000.0,49801000.0,,-3174000.0,-194000.0,-20242000.0,-79723000.0,-107343000.0,128000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q3,2013-07-01,2013-09-30,,,,31423000.0,24000.0,19878000.0,4254000.0,-24411000.0,1713000.0,,-16294000.0,-5469000.0,65440000.0,-16294000.0,-5469000.0,65440000.0,47931000.0,62430000.0,62430000.0,7543000.0,11741000.0,,-3174000.0,-26000.0,-5467000.0,-26574000.0,,24000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 11:29:41+00:00,-4224000.0,,72160000.0,735000.0,61263000.0,-3280000.0,-1820000.0,2987000.0,,-95690000.0,-18421000.0,248022000.0,-95690000.0,-18421000.0,248022000.0,130631000.0,169398000.0,169398000.0,19181000.0,31103000.0,,-3174000.0,-147000.0,-14147000.0,-53149000.0,-73457000.0,97000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q2TTM,2012-07-01,2013-06-30,,-49299000.0,,91904000.0,1866000.0,84890000.0,-4828000.0,1743000.0,2604000.0,,-142130000.0,-67654000.0,322531000.0,-142130000.0,-67654000.0,322531000.0,107919000.0,214650000.0,214650000.0,21248000.0,45573000.0,,-3241000.0,-184000.0,-18327000.0,-79723000.0,-107343000.0,156000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q2,2013-04-01,2013-06-30,,-4224000.0,,35826000.0,571000.0,20702000.0,-2390000.0,3212000.0,,,-67513000.0,-8835000.0,87148000.0,-67513000.0,-8835000.0,87148000.0,8410000.0,55945000.0,55945000.0,7289000.0,5944000.0,,,-75000.0,-4593000.0,,-73457000.0,57000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 11:24:13+00:00,-4224000.0,,40737000.0,711000.0,41385000.0,-7534000.0,22591000.0,1274000.0,,-79396000.0,-12952000.0,182582000.0,-79396000.0,-12952000.0,182582000.0,82700000.0,106968000.0,106968000.0,11638000.0,19362000.0,,0.0,-121000.0,-8680000.0,-26575000.0,-73457000.0,73000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q1TTM,2012-04-01,2013-03-31,,-45075000.0,,95084000.0,1658000.0,85393000.0,-9645000.0,-4045000.0,2604000.0,,-139131000.0,-68329000.0,310252000.0,-139131000.0,-68329000.0,310252000.0,93147000.0,208967000.0,208967000.0,19937000.0,47341000.0,,-3241000.0,-205000.0,-23321000.0,-90358000.0,-95477000.0,272000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 11:07:19+00:00,0.0,,4911000.0,140000.0,20683000.0,-5144000.0,19379000.0,1274000.0,,-11883000.0,-4117000.0,95434000.0,-11883000.0,-4117000.0,95434000.0,74290000.0,51023000.0,51023000.0,4349000.0,13418000.0,,0.0,-46000.0,-4087000.0,-26575000.0,,16000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 10:54:13+00:00,-103016000.0,,118004000.0,643000.0,81924000.0,-24817000.0,23391000.0,43323000.0,,-185642000.0,-129270000.0,385307000.0,-185642000.0,-129270000.0,385307000.0,45578000.0,254690000.0,254690000.0,25302000.0,9423000.0,-231000.0,-4504000.0,,-26023000.0,-91000.0,-233793000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q4,2014-10-01,2014-12-31,,-499000.0,,27398000.0,10000.0,20701000.0,-11385000.0,-3734000.0,16600000.0,,-103673000.0,-5956000.0,92273000.0,-103673000.0,-5956000.0,92273000.0,-28741000.0,69633000.0,69633000.0,5673000.0,4912000.0,-62000.0,,,-5395000.0,-5000.0,-125180000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q3TTM,2013-10-01,2014-09-30,,-102517000.0,,116152000.0,634000.0,80661000.0,-14416000.0,9035000.0,60730000.0,,-116038000.0,-138070000.0,377995000.0,-116038000.0,-138070000.0,377995000.0,109471000.0,260986000.0,260986000.0,27313000.0,-20890000.0,-274000.0,-4504000.0,147000.0,-35329000.0,-86000.0,-151288000.0,-97000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 11:25:41+00:00,-102517000.0,,90606000.0,633000.0,61223000.0,-13432000.0,27125000.0,26723000.0,,-81969000.0,-123314000.0,293034000.0,-81969000.0,-123314000.0,293034000.0,74319000.0,185057000.0,185057000.0,19629000.0,4511000.0,-169000.0,-4504000.0,,-20628000.0,-86000.0,-108613000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q3,2014-07-01,2014-09-30,,,,27268000.0,203000.0,21351000.0,-15655000.0,-11940000.0,12563000.0,,-23271000.0,-8746000.0,81562000.0,-23271000.0,-8746000.0,81562000.0,33890000.0,65479000.0,65479000.0,6672000.0,3774000.0,-41000.0,-3086000.0,,-8705000.0,-5000.0,-36517000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q2TTM,2013-07-01,2014-06-30,,-102517000.0,,120307000.0,455000.0,79188000.0,5493000.0,-3436000.0,49880000.0,,-109061000.0,-134793000.0,361873000.0,-109061000.0,-134793000.0,361873000.0,123512000.0,257937000.0,257937000.0,28184000.0,-12923000.0,-233000.0,-4592000.0,121000.0,-32091000.0,-26655000.0,-114771000.0,-73000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 11:20:29+00:00,-102517000.0,,63338000.0,430000.0,39872000.0,2223000.0,39065000.0,14160000.0,,-58698000.0,-114568000.0,211472000.0,-58698000.0,-114568000.0,211472000.0,40429000.0,119578000.0,119578000.0,12957000.0,737000.0,-128000.0,-1418000.0,,-11923000.0,-81000.0,-72096000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q2,2014-04-01,2014-06-30,,-84119000.0,,53336000.0,220000.0,20414000.0,1632000.0,-12458000.0,5588000.0,,-64199000.0,-92035000.0,79833000.0,-64199000.0,-92035000.0,79833000.0,-74769000.0,63036000.0,63036000.0,8841000.0,2380000.0,-85000.0,,,-7831000.0,-71000.0,-72096000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q1TTM,2013-04-01,2014-03-31,,-22622000.0,,102797000.0,806000.0,79476000.0,1471000.0,12234000.0,44292000.0,,-112375000.0,-51593000.0,369188000.0,-112375000.0,-51593000.0,369188000.0,206691000.0,250846000.0,250846000.0,26632000.0,-9359000.0,-148000.0,-4592000.0,46000.0,-28853000.0,-26584000.0,-116132000.0,-16000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 11:28:08+00:00,-18398000.0,,10002000.0,210000.0,19458000.0,591000.0,51523000.0,8572000.0,,5501000.0,-22533000.0,131639000.0,5501000.0,-22533000.0,131639000.0,115198000.0,56542000.0,56542000.0,4116000.0,-1643000.0,-43000.0,-1418000.0,,-4092000.0,-10000.0,0.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 11:13:42+00:00,-46117000.0,,107218000.0,620000.0,77670000.0,-17636000.0,8840000.0,43623000.0,,-299927000.0,-62032000.0,375699000.0,-299927000.0,-62032000.0,375699000.0,-3896000.0,252521000.0,252521000.0,36668000.0,-4446000.0,230000.0,-1173000.0,,-16145000.0,-21000.0,-337910000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q4,2015-10-01,2015-12-31,,-5225000.0,,29351000.0,11000.0,18888000.0,-4581000.0,15919000.0,7060000.0,,-94489000.0,-10373000.0,117372000.0,-94489000.0,-10373000.0,117372000.0,7929000.0,68021000.0,68021000.0,14544000.0,-6381000.0,232000.0,,,-5380000.0,-6000.0,-95162000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 11:37:03+00:00,-40892000.0,,77867000.0,609000.0,58782000.0,-13055000.0,-7079000.0,36563000.0,,-205438000.0,-51659000.0,258327000.0,-205438000.0,-51659000.0,258327000.0,-11825000.0,184500000.0,184500000.0,22124000.0,1935000.0,-2000.0,-1173000.0,,-10765000.0,-15000.0,-242748000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q3TTM,2014-10-01,2015-09-30,,-41391000.0,,105265000.0,619000.0,79483000.0,-24440000.0,-10813000.0,53163000.0,,-309111000.0,-57615000.0,350600000.0,-309111000.0,-57615000.0,350600000.0,-40566000.0,254133000.0,254133000.0,27797000.0,6847000.0,-64000.0,-1173000.0,,-16160000.0,-20000.0,-367928000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q3,2015-07-01,2015-09-30,,-30516000.0,,22849000.0,,19647000.0,-1885000.0,-18152000.0,6888000.0,,-106535000.0,-33490000.0,77795000.0,-106535000.0,-33490000.0,77795000.0,-64115000.0,66033000.0,66033000.0,10267000.0,614000.0,109000.0,,,-3083000.0,-5000.0,-114032000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 11:30:18+00:00,-10376000.0,,55018000.0,609000.0,39135000.0,-11170000.0,11073000.0,29675000.0,,-98903000.0,-18169000.0,180532000.0,-98903000.0,-18169000.0,180532000.0,52290000.0,118467000.0,118467000.0,11857000.0,1321000.0,-111000.0,-1173000.0,,-7682000.0,-10000.0,-128716000.0,
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q2TTM,2014-07-01,2015-06-30,,-10875000.0,,109684000.0,822000.0,81187000.0,-38210000.0,-4601000.0,58838000.0,,-225847000.0,-32871000.0,354367000.0,-225847000.0,-32871000.0,354367000.0,57439000.0,253579000.0,253579000.0,24202000.0,10007000.0,-214000.0,-4259000.0,,-21782000.0,-20000.0,-290413000.0,
