company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 11:24:41+00:00,3962000.0,0.36,0.36,0.35,15566000.0,32369000.0,32369000.0,32369000.0,24653000.0,136053000.0,-507000.0,22587000.0,,35228000.0,24653000.0,111400000.0,1549000.0,368000.0,61777000.0,49623000.0,-1688000.0,47935000.0,136053000.0,89900000.0,89964000.0,92774000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q4,2011-10-01,2011-12-31,,5402000.0,0.52,0.52,0.5,25663000.0,47457000.0,47457000.0,47457000.0,33342000.0,198209000.0,175000.0,29751000.0,,56571000.0,33342000.0,164867000.0,1002000.0,804000.0,91724000.0,73143000.0,-23000.0,73120000.0,198209000.0,92200000.0,92120000.0,94381000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 11:40:46+00:00,17989000.0,1.96,1.96,1.91,84183000.0,180675000.0,180675000.0,180675000.0,119014000.0,691449000.0,-369000.0,108530000.0,,180357000.0,119014000.0,572435000.0,3332000.0,3000000.0,306876000.0,265559000.0,-701000.0,264858000.0,691449000.0,92200000.0,92120000.0,94381000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q3TTM,2010-10-01,2011-09-30,,16716000.0,1.98,1.98,1.93,75248000.0,182358000.0,182358000.0,182358000.0,112479000.0,659813000.0,101000.0,102096000.0,,170721000.0,112479000.0,547334000.0,3122000.0,2826000.0,289533000.0,257801000.0,-195000.0,257606000.0,659813000.0,93000000.0,92277000.0,94445000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q3YTD,2011-01-01,2011-09-30,,12587000.0,1.44,1.44,1.41,58520000.0,133218000.0,133218000.0,133218000.0,85672000.0,493240000.0,-544000.0,78779000.0,,123786000.0,85672000.0,407568000.0,2330000.0,2196000.0,215152000.0,192416000.0,-678000.0,191738000.0,493240000.0,93000000.0,92277000.0,94445000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 11:27:46+00:00,4500000.0,0.49,0.49,0.48,19897000.0,45546000.0,45546000.0,45546000.0,31027000.0,172935000.0,78000.0,28899000.0,,43180000.0,31027000.0,141908000.0,753000.0,789000.0,76579000.0,65329000.0,114000.0,65443000.0,172935000.0,93000000.0,92277000.0,94445000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q2TTM,2010-07-01,2011-06-30,,16253000.0,1.89,1.89,1.84,70113000.0,172942000.0,172942000.0,172942000.0,106731000.0,626721000.0,-551000.0,94893000.0,,164495000.0,106731000.0,519990000.0,3271000.0,2528000.0,275641000.0,244349000.0,-1294000.0,243055000.0,626721000.0,92700000.0,91940000.0,94188000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q2YTD,2011-01-01,2011-06-30,,8087000.0,0.95,0.95,0.93,38623000.0,87672000.0,87672000.0,87672000.0,54645000.0,320305000.0,-622000.0,49880000.0,,80606000.0,54645000.0,265660000.0,1577000.0,1407000.0,138573000.0,127087000.0,-792000.0,126295000.0,320305000.0,92700000.0,91940000.0,94188000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 11:31:01+00:00,4070000.0,0.49,0.49,0.48,19212000.0,45431000.0,45431000.0,45431000.0,28063000.0,162258000.0,-108000.0,25182000.0,,40130000.0,28063000.0,134195000.0,774000.0,712000.0,69382000.0,64813000.0,-170000.0,64643000.0,162258000.0,92700000.0,91940000.0,94188000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q1TTM,2010-04-01,2011-03-31,,16058000.0,1.79,1.79,1.74,67107000.0,163004000.0,163004000.0,163004000.0,102808000.0,602230000.0,-304000.0,91101000.0,,160344000.0,102808000.0,499422000.0,3742000.0,2238000.0,267503000.0,231919000.0,-1808000.0,230111000.0,602230000.0,91800000.0,91767000.0,94171000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 11:21:55+00:00,4017000.0,0.46,0.46,0.45,19411000.0,42241000.0,42241000.0,42241000.0,26582000.0,158047000.0,-514000.0,24698000.0,,40476000.0,26582000.0,131465000.0,803000.0,695000.0,69191000.0,62274000.0,-622000.0,61652000.0,158047000.0,91800000.0,91767000.0,94171000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q4,2012-10-01,2012-12-31,,6468000.0,0.61,0.61,0.59,25491000.0,56063000.0,56063000.0,56063000.0,36681000.0,220748000.0,-395000.0,34206000.0,,61754000.0,36681000.0,184067000.0,488000.0,798000.0,102428000.0,81639000.0,-85000.0,81554000.0,220748000.0,92500000.0,92622000.0,94954000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 11:32:17+00:00,26443000.0,2.2,2.2,2.14,90064000.0,203483000.0,203483000.0,203483000.0,139516000.0,798018000.0,-1405000.0,132628000.0,,205178000.0,139516000.0,658502000.0,2661000.0,3360000.0,364249000.0,294253000.0,-706000.0,293547000.0,798018000.0,92500000.0,92622000.0,94954000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q3TTM,2011-10-01,2012-09-30,,25377000.0,2.11,2.11,2.05,90236000.0,194877000.0,194877000.0,194877000.0,136177000.0,775479000.0,-835000.0,128173000.0,,199995000.0,136177000.0,639302000.0,3175000.0,3366000.0,353545000.0,285757000.0,-644000.0,285113000.0,775479000.0,92200000.0,92448000.0,94755000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q3YTD,2012-01-01,2012-09-30,,19975000.0,1.59,1.59,1.55,64573000.0,147420000.0,147420000.0,147420000.0,102835000.0,577270000.0,-1010000.0,98422000.0,,143424000.0,102835000.0,474435000.0,2173000.0,2562000.0,261821000.0,212614000.0,-621000.0,211993000.0,577270000.0,92200000.0,92448000.0,94755000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 11:22:03+00:00,6800000.0,0.56,0.56,0.54,21820000.0,51619000.0,51619000.0,51619000.0,33756000.0,196909000.0,-355000.0,33506000.0,,49195000.0,33756000.0,163153000.0,632000.0,774000.0,89501000.0,73652000.0,-213000.0,73439000.0,196909000.0,92200000.0,92448000.0,94755000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q2TTM,2011-07-01,2012-06-30,,23077000.0,2.04,2.04,1.99,88313000.0,188804000.0,188804000.0,188804000.0,133448000.0,751505000.0,-402000.0,123566000.0,,193980000.0,133448000.0,618057000.0,3296000.0,3381000.0,340623000.0,277434000.0,-317000.0,277117000.0,751505000.0,93100000.0,92626000.0,94928000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q2YTD,2012-01-01,2012-06-30,,13175000.0,1.03,1.03,1.01,42753000.0,95801000.0,95801000.0,95801000.0,69079000.0,380361000.0,-655000.0,64916000.0,,94229000.0,69079000.0,311282000.0,1541000.0,1788000.0,172320000.0,138962000.0,-408000.0,138554000.0,380361000.0,93100000.0,92626000.0,94928000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 11:18:23+00:00,6750000.0,0.54,0.54,0.53,20997000.0,50262000.0,50262000.0,50262000.0,34737000.0,195016000.0,-39000.0,33415000.0,,48980000.0,34737000.0,160279000.0,723000.0,887000.0,89145000.0,71134000.0,125000.0,71259000.0,195016000.0,93100000.0,92626000.0,94928000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q1TTM,2011-04-01,2012-03-31,,20397000.0,1.99,1.99,1.94,86528000.0,183973000.0,183973000.0,183973000.0,126774000.0,718747000.0,-471000.0,115333000.0,,185130000.0,126774000.0,591973000.0,3347000.0,3206000.0,320860000.0,271113000.0,-612000.0,270501000.0,718747000.0,92900000.0,92817000.0,95190000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 11:17:50+00:00,6425000.0,0.49,0.49,0.48,21756000.0,45539000.0,45539000.0,45539000.0,34342000.0,185345000.0,-616000.0,31501000.0,,45249000.0,34342000.0,151003000.0,818000.0,901000.0,83175000.0,67828000.0,-533000.0,67295000.0,185345000.0,92900000.0,92817000.0,95190000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 11:43:43+00:00,22359000.0,2.65,2.65,2.58,77162000.0,245327000.0,245327000.0,245327000.0,146692000.0,861260000.0,-1046000.0,151439000.0,,218907000.0,146692000.0,714568000.0,1169000.0,2841000.0,392705000.0,321863000.0,626000.0,322489000.0,861260000.0,92600000.0,92691000.0,95139000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q4,2013-10-01,2013-12-31,,4992000.0,0.83,0.83,0.79,16636000.0,75929000.0,75929000.0,75929000.0,38609000.0,236020000.0,-195000.0,37880000.0,,62287000.0,38609000.0,197411000.0,202000.0,710000.0,105159000.0,92252000.0,313000.0,92565000.0,236020000.0,92600000.0,92691000.0,95139000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q3TTM,2012-10-01,2013-09-30,,23835000.0,2.43,2.43,2.38,86017000.0,225461000.0,225461000.0,225461000.0,144764000.0,845988000.0,-1246000.0,147765000.0,,218374000.0,144764000.0,701224000.0,1455000.0,2929000.0,389974000.0,311250000.0,228000.0,311478000.0,845988000.0,93200000.0,92541000.0,95265000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q3YTD,2013-01-01,2013-09-30,,17367000.0,1.82,1.82,1.79,60526000.0,169398000.0,169398000.0,169398000.0,108083000.0,625240000.0,-851000.0,113559000.0,,156620000.0,108083000.0,517157000.0,967000.0,2131000.0,287546000.0,229611000.0,313000.0,229924000.0,625240000.0,93200000.0,92541000.0,95265000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 11:29:41+00:00,5625000.0,0.67,0.67,0.66,19280000.0,62430000.0,62430000.0,62430000.0,35169000.0,212658000.0,-357000.0,38882000.0,,51345000.0,35169000.0,177489000.0,226000.0,656000.0,95852000.0,81637000.0,73000.0,81710000.0,212658000.0,93200000.0,92541000.0,95265000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q2TTM,2012-07-01,2013-06-30,,25010000.0,2.32,2.32,2.26,88557000.0,214650000.0,214650000.0,214650000.0,143351000.0,830239000.0,-1244000.0,142389000.0,,216224000.0,143351000.0,686888000.0,1861000.0,3047000.0,383623000.0,303265000.0,-58000.0,303207000.0,830239000.0,93200000.0,92860000.0,95040000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q2YTD,2013-01-01,2013-06-30,,11742000.0,1.15,1.15,1.13,41246000.0,106968000.0,106968000.0,106968000.0,72914000.0,412582000.0,-494000.0,74677000.0,,105275000.0,72914000.0,339668000.0,741000.0,1475000.0,191694000.0,147974000.0,240000.0,148214000.0,412582000.0,93200000.0,92860000.0,95040000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 11:24:13+00:00,5813000.0,0.6,0.6,0.59,22680000.0,55945000.0,55945000.0,55945000.0,36680000.0,214850000.0,-173000.0,38670000.0,,55262000.0,36680000.0,178170000.0,370000.0,743000.0,99745000.0,78425000.0,200000.0,78625000.0,214850000.0,93200000.0,92860000.0,95040000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q1TTM,2012-04-01,2013-03-31,,25947000.0,2.26,2.26,2.2,86874000.0,208967000.0,208967000.0,208967000.0,141408000.0,810405000.0,-1110000.0,137134000.0,,209942000.0,141408000.0,668997000.0,2214000.0,3191000.0,373023000.0,295974000.0,-133000.0,295841000.0,810405000.0,92800000.0,92908000.0,95166000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 11:07:19+00:00,5929000.0,0.55,0.55,0.54,18566000.0,51023000.0,51023000.0,51023000.0,36234000.0,197732000.0,-321000.0,36007000.0,,50013000.0,36234000.0,161498000.0,371000.0,732000.0,91949000.0,69549000.0,40000.0,69589000.0,197732000.0,92800000.0,92908000.0,95166000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 10:54:13+00:00,23388000.0,2.77,2.77,2.7,93449000.0,254690000.0,254690000.0,254690000.0,153386000.0,936021000.0,-1534000.0,165421000.0,,246376000.0,153386000.0,782635000.0,779000.0,3002000.0,435185000.0,347450000.0,689000.0,348139000.0,936021000.0,91900000.0,92067000.0,94194000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q4,2014-10-01,2014-12-31,,6014000.0,0.77,0.77,0.73,24248000.0,69633000.0,69633000.0,69633000.0,39769000.0,254375000.0,-762000.0,42170000.0,,72374000.0,39769000.0,214606000.0,201000.0,796000.0,120558000.0,94048000.0,-167000.0,93881000.0,254375000.0,91900000.0,92067000.0,94194000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q3TTM,2013-10-01,2014-09-30,,22366000.0,2.83,2.83,2.76,85837000.0,260986000.0,260986000.0,260986000.0,152226000.0,917666000.0,-967000.0,161131000.0,,236289000.0,152226000.0,765440000.0,780000.0,2916000.0,419786000.0,345654000.0,1169000.0,346823000.0,917666000.0,92200000.0,91875000.0,93905000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 11:25:41+00:00,6793000.0,0.71,0.71,0.7,25440000.0,65479000.0,65479000.0,65479000.0,37194000.0,234000000.0,-395000.0,41033000.0,,58172000.0,37194000.0,196806000.0,149000.0,655000.0,105998000.0,90808000.0,111000.0,90919000.0,234000000.0,92200000.0,91875000.0,93905000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q3YTD,2014-01-01,2014-09-30,,17374000.0,2.0,2.0,1.97,69201000.0,185057000.0,185057000.0,185057000.0,113617000.0,681646000.0,-772000.0,123251000.0,,174002000.0,113617000.0,568029000.0,578000.0,2206000.0,314627000.0,253402000.0,856000.0,254258000.0,681646000.0,92200000.0,91875000.0,93905000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q2TTM,2013-07-01,2014-06-30,,21198000.0,2.79,2.79,2.72,79677000.0,257937000.0,257937000.0,257937000.0,150201000.0,896324000.0,-929000.0,158980000.0,,229462000.0,150201000.0,746123000.0,857000.0,2917000.0,409640000.0,336483000.0,1131000.0,337614000.0,896324000.0,92700000.0,92314000.0,94338000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 11:20:29+00:00,5787000.0,0.68,0.68,0.67,20846000.0,63036000.0,63036000.0,63036000.0,38678000.0,232375000.0,-179000.0,42098000.0,,62280000.0,38678000.0,193697000.0,181000.0,710000.0,110165000.0,83532000.0,350000.0,83882000.0,232375000.0,92700000.0,92314000.0,94338000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q2YTD,2014-01-01,2014-06-30,,10581000.0,1.29,1.29,1.27,43761000.0,119578000.0,119578000.0,119578000.0,76423000.0,447646000.0,-377000.0,82218000.0,,115830000.0,76423000.0,371223000.0,429000.0,1551000.0,208629000.0,162594000.0,745000.0,163339000.0,447646000.0,92700000.0,92314000.0,94338000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q1TTM,2013-04-01,2014-03-31,,21224000.0,2.71,2.71,2.64,81511000.0,250846000.0,250846000.0,250846000.0,148203000.0,878799000.0,-923000.0,155552000.0,,222444000.0,148203000.0,730596000.0,1046000.0,2950000.0,399220000.0,331376000.0,981000.0,332357000.0,878799000.0,92700000.0,92483000.0,94949000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 11:28:08+00:00,4794000.0,0.61,0.61,0.6,22915000.0,56542000.0,56542000.0,56542000.0,37745000.0,215271000.0,-198000.0,40120000.0,,53550000.0,37745000.0,177526000.0,248000.0,841000.0,98464000.0,79062000.0,395000.0,79457000.0,215271000.0,92700000.0,92483000.0,94949000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 11:13:42+00:00,19394000.0,2.82,2.82,2.76,104244000.0,252521000.0,252521000.0,252521000.0,147246000.0,942753000.0,257000.0,168831000.0,,253603000.0,147246000.0,795507000.0,,2829000.0,441828000.0,353679000.0,3086000.0,356765000.0,942753000.0,89500000.0,89561000.0,91502000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q4,2015-10-01,2015-12-31,,4357000.0,0.77,0.77,0.75,29779000.0,68021000.0,68021000.0,68021000.0,36992000.0,251647000.0,-218000.0,41392000.0,,71963000.0,36992000.0,214655000.0,-371000.0,704000.0,117712000.0,96943000.0,857000.0,97800000.0,251647000.0,89500000.0,89561000.0,91502000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 11:37:03+00:00,4925000.0,0.74,0.74,0.72,24346000.0,66033000.0,66033000.0,66033000.0,36581000.0,237840000.0,-383000.0,44784000.0,,61367000.0,36581000.0,201259000.0,95000.0,674000.0,111076000.0,90183000.0,196000.0,90379000.0,237840000.0,89200000.0,89694000.0,91593000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q3YTD,2015-01-01,2015-09-30,,15037000.0,2.05,2.05,2.01,74465000.0,184500000.0,184500000.0,184500000.0,110254000.0,691106000.0,475000.0,127439000.0,,181640000.0,110254000.0,580852000.0,371000.0,2125000.0,324116000.0,256736000.0,2229000.0,258965000.0,691106000.0,89200000.0,89694000.0,91593000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q3TTM,2014-10-01,2015-09-30,,21051000.0,2.82,2.82,2.74,98713000.0,254133000.0,254133000.0,254133000.0,150023000.0,945481000.0,-287000.0,169609000.0,,254014000.0,150023000.0,795458000.0,572000.0,2921000.0,444674000.0,350784000.0,2062000.0,352846000.0,945481000.0,89200000.0,89694000.0,91593000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 11:30:18+00:00,5035000.0,0.69,0.69,0.68,24924000.0,62335000.0,62335000.0,62335000.0,37785000.0,235485000.0,91000.0,42646000.0,,63524000.0,37785000.0,197700000.0,122000.0,795000.0,111205000.0,86495000.0,764000.0,87259000.0,235485000.0,90300000.0,89866000.0,91726000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q2YTD,2015-01-01,2015-06-30,,10112000.0,1.31,1.31,1.29,50119000.0,118467000.0,118467000.0,118467000.0,73673000.0,453266000.0,858000.0,82655000.0,,120273000.0,73673000.0,379593000.0,276000.0,1451000.0,213040000.0,166553000.0,2033000.0,168586000.0,453266000.0,90300000.0,89866000.0,91726000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q2TTM,2014-07-01,2015-06-30,,22919000.0,2.79,2.79,2.72,99807000.0,253579000.0,253579000.0,253579000.0,150636000.0,941641000.0,-299000.0,165858000.0,,250819000.0,150636000.0,791005000.0,626000.0,2902000.0,439596000.0,351409000.0,1977000.0,353386000.0,941641000.0,90300000.0,89866000.0,91726000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:31:18+00:00,5077000.0,0.62,0.62,0.61,25195000.0,56132000.0,56132000.0,56132000.0,35888000.0,217781000.0,767000.0,40009000.0,,56749000.0,35888000.0,181893000.0,154000.0,656000.0,101835000.0,80058000.0,1269000.0,81327000.0,217781000.0,90500000.0,90059000.0,92140000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2015.0,Q1TTM,2014-04-01,2015-03-31,,23671000.0,2.78,2.78,2.71,95729000.0,254280000.0,254280000.0,254280000.0,151529000.0,938531000.0,-569000.0,165310000.0,,249575000.0,151529000.0,787002000.0,685000.0,2817000.0,438556000.0,348446000.0,1563000.0,350009000.0,938531000.0,90500000.0,90059000.0,92140000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,FY,2016-01-01,2016-12-31,2018-02-22 11:13:42+00:00,12755000.0,3.05,3.05,2.99,114679000.0,265636000.0,265636000.0,265636000.0,146860000.0,988465000.0,-136000.0,183093000.0,,269515000.0,146860000.0,841605000.0,,4209000.0,465363000.0,376242000.0,4073000.0,380315000.0,988465000.0,87100000.0,87227000.0,88969000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q4,2016-10-01,2016-12-31,,3174000.0,0.82,0.82,0.8,28083000.0,69983000.0,69983000.0,69983000.0,38978000.0,270628000.0,1000.0,45560000.0,,85950000.0,38978000.0,231650000.0,,1099000.0,134684000.0,96966000.0,1100000.0,98066000.0,270628000.0,87100000.0,87227000.0,88969000.0
ANSYS Inc,ANSS,549300VJV8H15Z5FJ571,1013462,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 10:36:48+00:00,3222000.0,0.8,0.8,0.78,31436000.0,69557000.0,69557000.0,69557000.0,35586000.0,245862000.0,-189000.0,45418000.0,,61537000.0,35586000.0,210276000.0,,1083000.0,110177000.0,100099000.0,894000.0,100993000.0,245862000.0,86900000.0,86959000.0,88676000.0
