company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q3YTD,2010-01-31,2010-10-30,,2.59,2.59,0.67,1545000000.0,2.56,1024000000.0,1885000000.0,1885000000.0,,1885000000.0,31959000000.0,46730000000.0,,,,9751000000.0,31959000000.0,14771000000.0,569000000.0,3000000.0,11296000000.0,3475000000.0,-566000000.0,2909000000.0,46730000000.0,713300000.0,715400000.0,721000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q3TTM,2009-11-01,2010-10-30,,3.84,3.84,0.84,2081000000.0,3.8,1496000000.0,2821000000.0,2821000000.0,,2821000000.0,46310000000.0,66911000000.0,,,,13423000000.0,46310000000.0,20601000000.0,784000000.0,4000000.0,15504000000.0,5097000000.0,-780000000.0,4317000000.0,66911000000.0,713300000.0,715400000.0,721000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q3,2010-08-01,2010-10-30,2011-11-23 15:05:43+00:00,0.75,0.75,0.25,533000000.0,0.74,238000000.0,535000000.0,535000000.0,,535000000.0,10760000000.0,15605000000.0,,,,3345000000.0,10760000000.0,4845000000.0,195000000.0,1000000.0,3878000000.0,967000000.0,-194000000.0,773000000.0,15605000000.0,713300000.0,715400000.0,721000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q2YTD,2010-01-31,2010-07-31,,1.84,1.84,0.42,1012000000.0,1.82,786000000.0,1350000000.0,1350000000.0,,1350000000.0,21199000000.0,31125000000.0,,,,6406000000.0,21199000000.0,9926000000.0,374000000.0,2000000.0,7418000000.0,2508000000.0,-372000000.0,2136000000.0,31125000000.0,730100000.0,731100000.0,736600000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q2TTM,2009-08-02,2010-07-31,,3.67,3.67,0.76,2085000000.0,3.64,1505000000.0,2722000000.0,2722000000.0,,2722000000.0,46160000000.0,66582000000.0,,,,13333000000.0,46160000000.0,20422000000.0,780000000.0,3000000.0,15418000000.0,5004000000.0,-777000000.0,4227000000.0,66582000000.0,730100000.0,731100000.0,736600000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q2,2010-05-02,2010-07-31,2011-08-25 09:36:14+00:00,0.93,0.93,0.25,496000000.0,0.92,402000000.0,679000000.0,679000000.0,,679000000.0,10507000000.0,15532000000.0,,,,3263000000.0,10507000000.0,5025000000.0,186000000.0,1000000.0,3759000000.0,1266000000.0,-185000000.0,1081000000.0,15532000000.0,730100000.0,731100000.0,736600000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q1TTM,2009-05-02,2010-05-01,,3.53,3.53,0.68,2067000000.0,3.51,1466000000.0,2637000000.0,2637000000.0,,2637000000.0,45955000000.0,66117000000.0,,,,13206000000.0,45955000000.0,20162000000.0,789000000.0,3000000.0,15273000000.0,4889000000.0,-786000000.0,4103000000.0,66117000000.0,737400000.0,739900000.0,745700000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q1,2010-01-31,2010-05-01,2011-05-26 15:06:16+00:00,0.91,0.91,0.17,516000000.0,0.9,384000000.0,671000000.0,671000000.0,,671000000.0,10692000000.0,15593000000.0,,,,3143000000.0,10692000000.0,4901000000.0,188000000.0,1000000.0,3659000000.0,1242000000.0,-187000000.0,1055000000.0,15593000000.0,737400000.0,739900000.0,745700000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q4,2011-10-30,2012-01-28,,1.47,1.47,0.3,564000000.0,1.44,428000000.0,981000000.0,981000000.0,,981000000.0,15148000000.0,21288000000.0,,,,3875000000.0,15148000000.0,6140000000.0,292000000.0,,4439000000.0,1701000000.0,-292000000.0,1409000000.0,21288000000.0,679600000.0,679100000.0,683900000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,FY,2011-01-30,2012-01-28,2014-03-14 12:54:17+00:00,4.31,4.31,1.15,2131000000.0,4.28,1527000000.0,2929000000.0,2929000000.0,,2929000000.0,48306000000.0,69865000000.0,,,0.0,14106000000.0,48306000000.0,21559000000.0,866000000.0,,16237000000.0,5322000000.0,-866000000.0,4456000000.0,69865000000.0,679600000.0,679100000.0,683900000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3,2011-07-31,2011-10-29,2012-11-21 11:06:31+00:00,0.82,0.82,0.3,546000000.0,0.82,302000000.0,555000000.0,555000000.0,,555000000.0,11274000000.0,16402000000.0,,,,3525000000.0,11274000000.0,5128000000.0,200000000.0,,4071000000.0,1057000000.0,-200000000.0,857000000.0,16402000000.0,676800000.0,673200000.0,678300000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3YTD,2011-01-30,2011-10-29,,2.84,2.84,0.85,1567000000.0,2.84,1099000000.0,1948000000.0,1948000000.0,,1948000000.0,33158000000.0,48577000000.0,,,,10231000000.0,33158000000.0,15419000000.0,574000000.0,,11798000000.0,3621000000.0,-574000000.0,3047000000.0,48577000000.0,676800000.0,673200000.0,678300000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3TTM,2010-10-31,2011-10-29,,4.28,4.28,1.1,2106000000.0,4.28,1650000000.0,2983000000.0,2983000000.0,,2983000000.0,47784000000.0,69237000000.0,,,,13949000000.0,47784000000.0,21453000000.0,762000000.0,-3000000.0,16055000000.0,5398000000.0,-765000000.0,4633000000.0,69237000000.0,676800000.0,673200000.0,678300000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2,2011-05-01,2011-07-30,2012-08-23 12:46:38+00:00,1.03,1.03,0.3,509000000.0,1.03,405000000.0,704000000.0,704000000.0,,704000000.0,10958000000.0,16240000000.0,,,,3473000000.0,10958000000.0,5282000000.0,191000000.0,,3982000000.0,1300000000.0,-191000000.0,1109000000.0,16240000000.0,683500000.0,680800000.0,685100000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2YTD,2011-01-30,2011-07-30,,2.02,2.02,0.55,1021000000.0,2.02,797000000.0,1393000000.0,1393000000.0,,1393000000.0,21884000000.0,32175000000.0,,,,6706000000.0,21884000000.0,10291000000.0,374000000.0,,7727000000.0,2564000000.0,-374000000.0,2190000000.0,32175000000.0,683500000.0,680800000.0,685100000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2TTM,2010-08-01,2011-07-30,,4.21,4.21,1.05,2093000000.0,4.2,1586000000.0,2963000000.0,2963000000.0,,2963000000.0,47270000000.0,68440000000.0,,,,13769000000.0,47270000000.0,21170000000.0,757000000.0,-2000000.0,15862000000.0,5308000000.0,-759000000.0,4549000000.0,68440000000.0,683500000.0,680800000.0,685100000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q1,2011-01-30,2011-04-30,2012-05-23 10:31:05+00:00,0.99,0.99,0.25,512000000.0,0.99,392000000.0,689000000.0,689000000.0,,689000000.0,10926000000.0,15935000000.0,,,,3233000000.0,10926000000.0,5009000000.0,183000000.0,,3745000000.0,1264000000.0,-183000000.0,1081000000.0,15935000000.0,696000000.0,693000000.0,697000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q1TTM,2010-05-02,2011-04-30,,4.11,4.11,1.0,2080000000.0,4.09,1583000000.0,2938000000.0,2938000000.0,,2938000000.0,46819000000.0,67732000000.0,,,,13559000000.0,46819000000.0,20913000000.0,752000000.0,-1000000.0,15639000000.0,5274000000.0,-753000000.0,4521000000.0,67732000000.0,696000000.0,693000000.0,697000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q4,2012-10-28,2013-02-02,,1.48,1.48,-0.3,442000000.0,1.46,635000000.0,961000000.0,1277000000.0,-316000000.0,961000000.0,16294000000.0,22726000000.0,,,-5000000.0,3959000000.0,16294000000.0,6432000000.0,124000000.0,,4396000000.0,2036000000.0,-124000000.0,1912000000.0,22726000000.0,656200000.0,656700000.0,663300000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,FY,2012-01-29,2013-02-02,2015-03-13 15:24:22+00:00,4.57,4.57,1.38,2044000000.0,4.52,1741000000.0,2999000000.0,3315000000.0,-316000000.0,2999000000.0,51035000000.0,73301000000.0,,,-161000000.0,14643000000.0,51035000000.0,22266000000.0,684000000.0,,16526000000.0,5740000000.0,-684000000.0,5056000000.0,73301000000.0,656200000.0,656700000.0,663300000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3YTD,2012-01-29,2012-10-27,,3.09,3.09,1.68,1602000000.0,3.06,1106000000.0,2038000000.0,2038000000.0,,2038000000.0,34741000000.0,50575000000.0,,,-156000000.0,10684000000.0,34741000000.0,15834000000.0,560000000.0,,12130000000.0,3704000000.0,-560000000.0,3144000000.0,50575000000.0,656700000.0,654800000.0,662200000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3TTM,2011-10-30,2012-10-27,,4.56,4.56,1.98,2166000000.0,4.5,1534000000.0,3019000000.0,3019000000.0,,3019000000.0,49889000000.0,71863000000.0,,,-156000000.0,14559000000.0,49889000000.0,21974000000.0,852000000.0,,16569000000.0,5405000000.0,-852000000.0,4553000000.0,71863000000.0,656700000.0,654800000.0,662200000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3,2012-07-29,2012-10-27,2013-11-27 11:24:03+00:00,0.97,0.97,1.02,542000000.0,0.96,335000000.0,637000000.0,637000000.0,,637000000.0,11675000000.0,16929000000.0,,,-156000000.0,3704000000.0,11675000000.0,5254000000.0,192000000.0,,4090000000.0,1164000000.0,-192000000.0,972000000.0,16929000000.0,656700000.0,654800000.0,662200000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2YTD,2012-01-29,2012-07-28,,2.12,2.12,0.66,1060000000.0,2.1,771000000.0,1401000000.0,1401000000.0,,1401000000.0,23066000000.0,33646000000.0,,,,6980000000.0,23066000000.0,10580000000.0,368000000.0,,8040000000.0,2540000000.0,-368000000.0,2172000000.0,33646000000.0,657900000.0,656700000.0,662900000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2TTM,2011-07-31,2012-07-28,,4.41,4.41,1.26,2170000000.0,4.36,1501000000.0,2937000000.0,2937000000.0,,2937000000.0,49488000000.0,71336000000.0,,,,14380000000.0,49488000000.0,21848000000.0,860000000.0,,16550000000.0,5298000000.0,-860000000.0,4438000000.0,71336000000.0,657900000.0,656700000.0,662900000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2,2012-04-29,2012-07-28,2013-08-28 10:37:32+00:00,1.07,1.07,0.36,531000000.0,1.06,367000000.0,704000000.0,704000000.0,,704000000.0,11405000000.0,16779000000.0,,,,3588000000.0,11405000000.0,5374000000.0,184000000.0,,4119000000.0,1255000000.0,-184000000.0,1071000000.0,16779000000.0,657900000.0,656700000.0,662900000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q1TTM,2011-05-01,2012-04-28,,4.37,4.37,1.2,2148000000.0,4.33,1539000000.0,2937000000.0,2937000000.0,,2937000000.0,49041000000.0,70797000000.0,,,,14265000000.0,49041000000.0,21756000000.0,867000000.0,,16413000000.0,5343000000.0,-867000000.0,4476000000.0,70797000000.0,663800000.0,666300000.0,672400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q1,2012-01-29,2012-04-28,2013-05-30 12:56:13+00:00,1.05,1.05,0.3,529000000.0,1.04,404000000.0,697000000.0,697000000.0,,697000000.0,11661000000.0,16867000000.0,,,,3392000000.0,11661000000.0,5206000000.0,184000000.0,,3921000000.0,1285000000.0,-184000000.0,1101000000.0,16867000000.0,663800000.0,666300000.0,672400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,FY,2013-02-03,2014-02-01,2016-03-11 13:48:36+00:00,3.1,3.1,1.65,1996000000.0,3.07,1427000000.0,1971000000.0,2694000000.0,-723000000.0,1971000000.0,50039000000.0,71279000000.0,,,-391000000.0,14465000000.0,50039000000.0,21240000000.0,1049000000.0,,16070000000.0,5170000000.0,-1049000000.0,4121000000.0,71279000000.0,635800000.0,635100000.0,641800000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q4,2013-11-03,2014-02-01,,0.82,0.82,1.29,349000000.0,0.81,599000000.0,521000000.0,1244000000.0,-723000000.0,521000000.0,14598000000.0,20198000000.0,,,,3324000000.0,14598000000.0,5600000000.0,84000000.0,,3673000000.0,1927000000.0,-84000000.0,1843000000.0,20198000000.0,635800000.0,635100000.0,641800000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3,2013-08-04,2013-11-02,2014-11-26 10:40:19+00:00,0.54,0.54,,569000000.0,0.54,197000000.0,341000000.0,341000000.0,,341000000.0,12133000000.0,17258000000.0,,,0.0,3853000000.0,12133000000.0,5125000000.0,165000000.0,,4422000000.0,703000000.0,-165000000.0,538000000.0,17258000000.0,631500000.0,631300000.0,637400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3YTD,2013-02-03,2013-11-02,,2.28,2.28,0.36,1647000000.0,2.26,828000000.0,1450000000.0,1450000000.0,,1450000000.0,35441000000.0,51081000000.0,,,-391000000.0,11141000000.0,35441000000.0,15640000000.0,965000000.0,,12397000000.0,3243000000.0,-965000000.0,2278000000.0,51081000000.0,631500000.0,631300000.0,637400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3TTM,2012-10-28,2013-11-02,,3.76,3.76,0.06,2089000000.0,3.72,1463000000.0,2411000000.0,2727000000.0,-316000000.0,2411000000.0,51735000000.0,73807000000.0,,,-396000000.0,15100000000.0,51735000000.0,22072000000.0,1089000000.0,,16793000000.0,5279000000.0,-1089000000.0,4190000000.0,73807000000.0,631500000.0,631300000.0,637400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2YTD,2013-02-03,2013-08-03,,1.74,1.74,0.36,1078000000.0,1.72,631000000.0,1109000000.0,1109000000.0,,1109000000.0,23308000000.0,33823000000.0,,,-391000000.0,7288000000.0,23308000000.0,10515000000.0,800000000.0,,7975000000.0,2540000000.0,-800000000.0,1740000000.0,33823000000.0,636500000.0,634800000.0,642000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2TTM,2012-07-29,2013-08-03,,4.19,4.19,1.08,2062000000.0,4.14,1601000000.0,2707000000.0,3023000000.0,-316000000.0,2707000000.0,51277000000.0,73478000000.0,,,-552000000.0,14951000000.0,51277000000.0,22201000000.0,1116000000.0,,16461000000.0,5740000000.0,-1116000000.0,4624000000.0,73478000000.0,636500000.0,634800000.0,642000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2,2013-05-05,2013-08-03,2014-08-27 08:38:44+00:00,0.96,0.96,,542000000.0,0.95,350000000.0,611000000.0,611000000.0,,611000000.0,11745000000.0,17117000000.0,,,0.0,3698000000.0,11745000000.0,5372000000.0,171000000.0,,4240000000.0,1132000000.0,-171000000.0,961000000.0,17117000000.0,636500000.0,634800000.0,642000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q1TTM,2012-04-29,2013-05-04,,4.3,4.3,1.44,2051000000.0,4.25,1618000000.0,2800000000.0,3116000000.0,-316000000.0,2800000000.0,50937000000.0,73140000000.0,,,-552000000.0,14841000000.0,50937000000.0,22203000000.0,1129000000.0,,16340000000.0,5863000000.0,-1129000000.0,4734000000.0,73140000000.0,638500000.0,642100000.0,649500000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q1,2013-02-03,2013-05-04,2014-05-29 13:40:59+00:00,0.78,0.78,0.36,536000000.0,0.77,281000000.0,498000000.0,498000000.0,,498000000.0,11563000000.0,16706000000.0,,,-391000000.0,3590000000.0,11563000000.0,5143000000.0,629000000.0,,3735000000.0,1408000000.0,-629000000.0,779000000.0,16706000000.0,638500000.0,642100000.0,649500000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,FY,2014-02-02,2015-01-31,2017-03-08 16:22:08+00:00,-2.58,-2.58,1.99,2129000000.0,-2.56,1204000000.0,-1636000000.0,2449000000.0,-4085000000.0,-1636000000.0,51278000000.0,72618000000.0,,,0.0,14676000000.0,51278000000.0,21340000000.0,882000000.0,,16805000000.0,4535000000.0,-882000000.0,3653000000.0,72618000000.0,634100000.0,634700000.0,640100000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q4,2014-11-02,2015-01-31,,-4.16,-4.16,1.56,546000000.0,-4.14,474000000.0,-2640000000.0,961000000.0,-3601000000.0,-2640000000.0,15561000000.0,21750000000.0,,,,4057000000.0,15561000000.0,6189000000.0,151000000.0,,4603000000.0,1586000000.0,-151000000.0,1435000000.0,21750000000.0,634100000.0,634700000.0,640100000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q3,2014-08-03,2014-11-01,2015-11-25 11:03:53+00:00,0.55,0.55,,535000000.0,0.55,232000000.0,352000000.0,526000000.0,-174000000.0,352000000.0,12171000000.0,17254000000.0,,,,3644000000.0,12171000000.0,5083000000.0,146000000.0,,4179000000.0,904000000.0,-146000000.0,758000000.0,17254000000.0,640000000.0,634000000.0,639600000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q3YTD,2014-02-02,2014-11-01,,1.58,1.58,0.43,1583000000.0,1.58,730000000.0,1004000000.0,1488000000.0,-484000000.0,1004000000.0,35717000000.0,50868000000.0,,,,10619000000.0,35717000000.0,15151000000.0,731000000.0,,12202000000.0,2949000000.0,-731000000.0,2218000000.0,50868000000.0,640000000.0,634000000.0,639600000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q3TTM,2013-11-03,2014-11-01,,2.4,2.4,1.72,1932000000.0,2.39,1329000000.0,1525000000.0,2732000000.0,-1207000000.0,1525000000.0,50315000000.0,71066000000.0,,,,13943000000.0,50315000000.0,20751000000.0,815000000.0,,15875000000.0,4876000000.0,-815000000.0,4061000000.0,71066000000.0,640000000.0,634000000.0,639600000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q2YTD,2014-02-02,2014-08-02,,1.03,1.03,0.43,1048000000.0,1.03,498000000.0,652000000.0,962000000.0,-310000000.0,652000000.0,23546000000.0,33614000000.0,,,,6975000000.0,23546000000.0,10068000000.0,585000000.0,,8023000000.0,2045000000.0,-585000000.0,1460000000.0,33614000000.0,632400000.0,633500000.0,638400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q2TTM,2013-08-04,2014-08-02,,2.39,2.39,1.72,1966000000.0,2.38,1294000000.0,1514000000.0,2547000000.0,-1033000000.0,1514000000.0,50277000000.0,71070000000.0,,,,14152000000.0,50277000000.0,20793000000.0,834000000.0,,16118000000.0,4675000000.0,-834000000.0,3841000000.0,71070000000.0,632400000.0,633500000.0,638400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q2,2014-05-04,2014-08-02,2015-08-25 15:41:44+00:00,0.37,0.37,,537000000.0,0.37,199000000.0,234000000.0,391000000.0,-157000000.0,234000000.0,11798000000.0,16957000000.0,,,,3599000000.0,11798000000.0,5159000000.0,433000000.0,,4136000000.0,1023000000.0,-433000000.0,590000000.0,16957000000.0,632400000.0,633500000.0,638400000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q1TTM,2013-05-05,2014-05-03,,2.98,2.98,1.72,1971000000.0,2.96,1445000000.0,1891000000.0,2767000000.0,-876000000.0,1891000000.0,50224000000.0,71230000000.0,,,,14251000000.0,50224000000.0,21006000000.0,572000000.0,,16222000000.0,4784000000.0,-572000000.0,4212000000.0,71230000000.0,633300000.0,633300000.0,638200000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q1,2014-02-02,2014-05-03,2015-05-28 14:44:14+00:00,0.66,0.66,0.43,511000000.0,0.66,299000000.0,418000000.0,571000000.0,-153000000.0,418000000.0,11748000000.0,16657000000.0,,,,3376000000.0,11748000000.0,4909000000.0,152000000.0,,3887000000.0,1022000000.0,-152000000.0,870000000.0,16657000000.0,633300000.0,633300000.0,638200000.0
