company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commonequity,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,FY,,2012-01-28,2013-03-20 10:25:16+00:00,6857000000.0,3644000000.0,12382000000.0,-681000000.0,,794000000.0,3543000000.0,41531000000.0,13697000000.0,7918000000.0,29149000000.0,1191000000.0,5927000000.0,1810000000.0,,,1032000000.0,1634000000.0,,,12959000000.0,3786000000.0,46630000000.0,15821000000.0,16449000000.0,14287000000.0,15821000000.0,15821000000.0,30809000000.0,46630000000.0,1032000000.0,16522000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3,,2011-10-29,2012-11-21 11:06:31+00:00,8053000000.0,3273000000.0,12035000000.0,-563000000.0,,821000000.0,3487000000.0,41075000000.0,16156000000.0,9890000000.0,29040000000.0,1199000000.0,5713000000.0,1948000000.0,,,1035000000.0,1689000000.0,,,12340000000.0,2813000000.0,48447000000.0,15264000000.0,18372000000.0,14139000000.0,15264000000.0,15264000000.0,33183000000.0,48447000000.0,1035000000.0,19044000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2,,2011-07-30,2012-08-23 12:46:38+00:00,6519000000.0,3721000000.0,11587000000.0,-548000000.0,,890000000.0,3441000000.0,39960000000.0,16160000000.0,7926000000.0,28373000000.0,969000000.0,5722000000.0,1521000000.0,,,1067000000.0,1644000000.0,,,12213000000.0,1380000000.0,45499000000.0,15106000000.0,16059000000.0,11620000000.0,15106000000.0,15106000000.0,30393000000.0,45499000000.0,1067000000.0,18773000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q1,,2011-04-30,2012-05-23 10:31:05+00:00,6296000000.0,3229000000.0,11336000000.0,-570000000.0,,1424000000.0,3402000000.0,36984000000.0,14416000000.0,7696000000.0,25648000000.0,916000000.0,5721000000.0,1527000000.0,,,980000000.0,1596000000.0,,,12398000000.0,1313000000.0,42996000000.0,15230000000.0,16368000000.0,10838000000.0,15230000000.0,15230000000.0,27766000000.0,42996000000.0,980000000.0,16928000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,FY,,2013-02-02,2014-03-14 12:54:17+00:00,7056000000.0,3981000000.0,13311000000.0,-576000000.0,,784000000.0,3979000000.0,43964000000.0,14654000000.0,7903000000.0,30653000000.0,1311000000.0,,1860000000.0,5841000000.0,,1122000000.0,1609000000.0,,,13155000000.0,2994000000.0,48163000000.0,16558000000.0,16388000000.0,14031000000.0,16558000000.0,16558000000.0,31605000000.0,48163000000.0,1122000000.0,17574000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3,,2012-10-27,2013-11-27 11:24:03+00:00,8050000000.0,3631000000.0,12982000000.0,-626000000.0,,1469000000.0,3909000000.0,43051000000.0,14526000000.0,9533000000.0,30069000000.0,1279000000.0,,1846000000.0,5647000000.0,,1015000000.0,1713000000.0,,,13069000000.0,4028000000.0,49579000000.0,16352000000.0,18495000000.0,15709000000.0,16352000000.0,16352000000.0,33227000000.0,49579000000.0,1015000000.0,17518000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2,,2012-07-28,2013-08-28 10:37:32+00:00,6505000000.0,3539000000.0,12542000000.0,-652000000.0,,1442000000.0,3775000000.0,42316000000.0,15229000000.0,7733000000.0,29774000000.0,1173000000.0,5540000000.0,1700000000.0,,,1136000000.0,1697000000.0,,,12774000000.0,3285000000.0,47325000000.0,15897000000.0,16415000000.0,13329000000.0,15897000000.0,15897000000.0,31428000000.0,47325000000.0,1136000000.0,18099000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q1,,2012-04-28,2013-05-30 12:56:13+00:00,6292000000.0,3671000000.0,12151000000.0,-641000000.0,,675000000.0,3650000000.0,41659000000.0,14967000000.0,7670000000.0,29508000000.0,1209000000.0,5548000000.0,1698000000.0,,,1076000000.0,1690000000.0,,,12854000000.0,2483000000.0,46175000000.0,15863000000.0,15591000000.0,12446000000.0,15863000000.0,15863000000.0,30312000000.0,46175000000.0,1076000000.0,17866000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,FY,,2014-02-01,2015-03-13 15:24:22+00:00,7335000000.0,3610000000.0,14066000000.0,-891000000.0,,670000000.0,4523000000.0,40478000000.0,11429000000.0,8278000000.0,26412000000.0,1349000000.0,,1832000000.0,793000000.0,689000000.0,1107000000.0,1471000000.0,5461000000.0,1296000000.0,12599000000.0,1143000000.0,44553000000.0,16231000000.0,11573000000.0,12777000000.0,16231000000.0,16231000000.0,28322000000.0,44553000000.0,6568000000.0,15545000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3,,2013-11-02,2014-11-26 10:40:19+00:00,8806000000.0,3623000000.0,13909000000.0,-653000000.0,,706000000.0,4456000000.0,45635000000.0,12665000000.0,10376000000.0,31726000000.0,1466000000.0,,2071000000.0,,,1494000000.0,1535000000.0,,,12353000000.0,2122000000.0,46373000000.0,16156000000.0,13153000000.0,14551000000.0,16156000000.0,16156000000.0,30217000000.0,46373000000.0,1494000000.0,15666000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2,,2013-08-03,2014-08-27 08:38:44+00:00,7078000000.0,3705000000.0,13483000000.0,-653000000.0,,1018000000.0,4388000000.0,44888000000.0,12655000000.0,8441000000.0,31405000000.0,1331000000.0,,1944000000.0,,,1354000000.0,1540000000.0,,,12285000000.0,1833000000.0,44162000000.0,16020000000.0,11403000000.0,12616000000.0,16020000000.0,16020000000.0,28142000000.0,44162000000.0,1354000000.0,15526000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q1,,2013-05-04,2014-05-29 13:40:59+00:00,6721000000.0,3915000000.0,13017000000.0,-565000000.0,,1819000000.0,4212000000.0,44091000000.0,13691000000.0,8099000000.0,31074000000.0,1295000000.0,,1939000000.0,,,1303000000.0,1569000000.0,,,12873000000.0,523000000.0,44234000000.0,16520000000.0,11857000000.0,11159000000.0,16520000000.0,16520000000.0,27714000000.0,44234000000.0,1303000000.0,16555000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,FY,,2015-01-31,2016-03-11 13:48:36+00:00,7759000000.0,3783000000.0,15093000000.0,-599000000.0,,2210000000.0,4952000000.0,41045000000.0,12634000000.0,8282000000.0,25952000000.0,1160000000.0,,2074000000.0,1058000000.0,103000000.0,879000000.0,1452000000.0,717000000.0,193000000.0,9644000000.0,91000000.0,41172000000.0,13997000000.0,13624000000.0,11736000000.0,13997000000.0,13997000000.0,27175000000.0,41172000000.0,1596000000.0,15439000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q3,,2014-11-01,2015-11-25 11:03:53+00:00,8839000000.0,3697000000.0,14641000000.0,-923000000.0,,718000000.0,4665000000.0,40674000000.0,12623000000.0,9957000000.0,26033000000.0,1195000000.0,,2355000000.0,808000000.0,506000000.0,1050000000.0,1453000000.0,5540000000.0,1292000000.0,12631000000.0,483000000.0,46461000000.0,16373000000.0,13838000000.0,13525000000.0,16373000000.0,16373000000.0,30088000000.0,46461000000.0,6590000000.0,16563000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q2,,2014-08-02,2015-08-25 15:41:44+00:00,6986000000.0,3644000000.0,14182000000.0,-792000000.0,,766000000.0,4614000000.0,40314000000.0,12625000000.0,7929000000.0,26132000000.0,1233000000.0,,2166000000.0,693000000.0,412000000.0,1064000000.0,1495000000.0,5705000000.0,1333000000.0,12611000000.0,294000000.0,44455000000.0,16433000000.0,11554000000.0,11336000000.0,16433000000.0,16433000000.0,28022000000.0,44455000000.0,6769000000.0,16686000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q1,,2014-05-03,2015-05-28 14:44:14+00:00,6519000000.0,3626000000.0,13756000000.0,-822000000.0,,677000000.0,4565000000.0,40090000000.0,11391000000.0,7905000000.0,26334000000.0,1300000000.0,,1723000000.0,718000000.0,429000000.0,1080000000.0,1504000000.0,5605000000.0,1321000000.0,12743000000.0,1466000000.0,44042000000.0,16486000000.0,11023000000.0,12040000000.0,16486000000.0,16486000000.0,27556000000.0,44042000000.0,6685000000.0,15516000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2015.0,FY,,2016-01-30,2017-03-08 16:22:08+00:00,7418000000.0,4236000000.0,16246000000.0,-629000000.0,,4046000000.0,5398000000.0,41463000000.0,11945000000.0,8601000000.0,25217000000.0,823000000.0,,1161000000.0,322000000.0,153000000.0,840000000.0,1897000000.0,75000000.0,18000000.0,8188000000.0,815000000.0,40262000000.0,12957000000.0,14130000000.0,12622000000.0,12957000000.0,12957000000.0,27305000000.0,40262000000.0,915000000.0,14683000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2015.0,Q3,,2015-10-31,2016-11-23 07:56:44+00:00,8904000000.0,3868000000.0,15921000000.0,-469000000.0,,1977000000.0,5366000000.0,41393000000.0,11887000000.0,10374000000.0,25472000000.0,1135000000.0,,2194000000.0,399000000.0,261000000.0,941000000.0,1279000000.0,94000000.0,36000000.0,8359000000.0,825000000.0,41451000000.0,13256000000.0,14944000000.0,13858000000.0,13256000000.0,13256000000.0,28195000000.0,41451000000.0,1035000000.0,14337000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2015.0,Q2,,2015-08-01,2016-08-24 11:46:09+00:00,6944000000.0,3768000000.0,15452000000.0,-481000000.0,,2742000000.0,5324000000.0,41035000000.0,11817000000.0,8261000000.0,25583000000.0,1192000000.0,,2104000000.0,133000000.0,60000000.0,950000000.0,1353000000.0,420000000.0,276000000.0,9099000000.0,841000000.0,40193000000.0,13942000000.0,13240000000.0,11613000000.0,13942000000.0,13942000000.0,26251000000.0,40193000000.0,1370000000.0,14638000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2015.0,Q1,,2015-05-02,2016-05-25 13:22:41+00:00,6799000000.0,3674000000.0,14966000000.0,-490000000.0,,2768000000.0,5223000000.0,40745000000.0,12585000000.0,8108000000.0,25779000000.0,1249000000.0,,2037000000.0,143000000.0,64000000.0,969000000.0,1404000000.0,464000000.0,207000000.0,9441000000.0,112000000.0,40268000000.0,14174000000.0,13056000000.0,10649000000.0,14174000000.0,14174000000.0,26094000000.0,40268000000.0,1433000000.0,15445000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2016.0,FY,,2017-01-28,2018-03-14 14:09:12+00:00,7252000000.0,3737000000.0,17413000000.0,-638000000.0,,2512000000.0,5707000000.0,42071000000.0,11031000000.0,8309000000.0,24658000000.0,861000000.0,,1169000000.0,,,783000000.0,1879000000.0,,,5884000000.0,1718000000.0,37431000000.0,10953000000.0,11990000000.0,12707000000.0,10953000000.0,10953000000.0,26478000000.0,37431000000.0,783000000.0,13771000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2016.0,Q3,,2016-10-29,2016-11-23 07:56:44+00:00,8250000000.0,3662000000.0,16946000000.0,-607000000.0,,1231000000.0,5645000000.0,41848000000.0,12097000000.0,10057000000.0,24902000000.0,920000000.0,,1492000000.0,62000000.0,1000000.0,842000000.0,1857000000.0,17000000.0,18000000.0,6031000000.0,729000000.0,38603000000.0,11069000000.0,12842000000.0,12642000000.0,11069000000.0,11069000000.0,27534000000.0,38603000000.0,859000000.0,14892000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2016.0,Q2,,2016-07-30,2016-08-24 11:46:09+00:00,6811000000.0,3544000000.0,16510000000.0,-612000000.0,,1480000000.0,5610000000.0,41444000000.0,12063000000.0,8631000000.0,24934000000.0,754000000.0,,1309000000.0,83000000.0,1000000.0,834000000.0,1872000000.0,17000000.0,19000000.0,6579000000.0,647000000.0,37288000000.0,11577000000.0,11503000000.0,11003000000.0,11577000000.0,11577000000.0,25711000000.0,37288000000.0,851000000.0,14708000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2016.0,Q1,,2016-04-30,2016-05-25 13:22:41+00:00,6391000000.0,3833000000.0,16060000000.0,-617000000.0,,4036000000.0,5569000000.0,41109000000.0,12596000000.0,8459000000.0,25049000000.0,841000000.0,,1099000000.0,354000000.0,168000000.0,830000000.0,1889000000.0,81000000.0,18000000.0,7593000000.0,1627000000.0,39908000000.0,12545000000.0,13948000000.0,12019000000.0,12545000000.0,12545000000.0,27363000000.0,39908000000.0,911000000.0,15344000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2017.0,FY,,2018-02-03,2019-03-13 16:27:49+00:00,8677000000.0,4094000000.0,18398000000.0,-747000000.0,,2643000000.0,5903000000.0,42934000000.0,11117000000.0,8597000000.0,24536000000.0,693000000.0,,1300000000.0,,,3227000000.0,3790000000.0,,,6495000000.0,281000000.0,40303000000.0,11651000000.0,12540000000.0,13052000000.0,11651000000.0,11651000000.0,28652000000.0,40303000000.0,3227000000.0,15600000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2017.0,Q3,,2017-10-28,2017-11-20 15:53:26+00:00,9986000000.0,4036000000.0,17880000000.0,-610000000.0,,2725000000.0,5807000000.0,42992000000.0,11277000000.0,10586000000.0,25112000000.0,944000000.0,,1392000000.0,6000000.0,,878000000.0,1963000000.0,9000000.0,11000000.0,5940000000.0,1354000000.0,40708000000.0,11137000000.0,14709000000.0,15376000000.0,11137000000.0,11137000000.0,29571000000.0,40708000000.0,887000000.0,14195000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2017.0,Q2,,2017-07-29,2017-08-21 14:29:32+00:00,7584000000.0,3790000000.0,17571000000.0,-616000000.0,,2291000000.0,5753000000.0,42432000000.0,10892000000.0,8257000000.0,24861000000.0,784000000.0,,1053000000.0,19000000.0,1000000.0,875000000.0,1845000000.0,10000000.0,18000000.0,5961000000.0,1354000000.0,37366000000.0,11098000000.0,11620000000.0,12729000000.0,11098000000.0,11098000000.0,26268000000.0,37366000000.0,885000000.0,13539000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2017.0,Q1,,2017-04-29,2017-05-22 12:00:38+00:00,6537000000.0,4137000000.0,17265000000.0,-626000000.0,,2680000000.0,5720000000.0,41947000000.0,11086000000.0,7986000000.0,24682000000.0,869000000.0,,1047000000.0,26000000.0,1000000.0,787000000.0,1832000000.0,10000000.0,18000000.0,5927000000.0,1717000000.0,37218000000.0,11021000000.0,11739000000.0,12392000000.0,11021000000.0,11021000000.0,26197000000.0,37218000000.0,797000000.0,13805000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2018.0,FY,,2019-02-02,2020-03-11 16:14:26+00:00,9761000000.0,4201000000.0,18687000000.0,-805000000.0,2004000000.0,1556000000.0,6085000000.0,44220000000.0,10223000000.0,9497000000.0,25533000000.0,972000000.0,,1466000000.0,,,3238000000.0,1780000000.0,,,6017000000.0,1052000000.0,41290000000.0,11297000000.0,12519000000.0,15014000000.0,11297000000.0,11297000000.0,29993000000.0,41290000000.0,3238000000.0,14979000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2018.0,Q3,,2018-11-03,2018-11-27 16:25:07+00:00,11959000000.0,4096000000.0,18380000000.0,-714000000.0,,825000000.0,5910000000.0,43987000000.0,10104000000.0,12393000000.0,25607000000.0,970000000.0,,1421000000.0,,,3326000000.0,3828000000.0,,,5884000000.0,1535000000.0,43572000000.0,11080000000.0,14639000000.0,17590000000.0,11080000000.0,11080000000.0,32492000000.0,43572000000.0,3326000000.0,14902000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2018.0,Q2,,2018-08-04,2018-08-27 15:14:29+00:00,9116000000.0,3878000000.0,18147000000.0,-723000000.0,,1180000000.0,5832000000.0,43319000000.0,10108000000.0,9112000000.0,25172000000.0,828000000.0,,1211000000.0,,,3321000000.0,3855000000.0,,,6058000000.0,1044000000.0,39996000000.0,11167000000.0,11503000000.0,14038000000.0,11167000000.0,11167000000.0,28829000000.0,39996000000.0,3321000000.0,14791000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2018.0,Q1,,2018-05-05,2018-05-29 15:05:03+00:00,8131000000.0,3630000000.0,17971000000.0,-737000000.0,,1060000000.0,5708000000.0,42738000000.0,11107000000.0,8652000000.0,24767000000.0,744000000.0,,1164000000.0,,,3286000000.0,3876000000.0,,,6187000000.0,283000000.0,38929000000.0,11158000000.0,10876000000.0,12044000000.0,11158000000.0,11158000000.0,27771000000.0,38929000000.0,3286000000.0,15727000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2019.0,FY,,2020-02-01,2020-05-29 15:54:17+00:00,9920000000.0,4406000000.0,19664000000.0,-868000000.0,,2577000000.0,6268000000.0,45947000000.0,11338000000.0,8992000000.0,26283000000.0,1122000000.0,,1333000000.0,,,3594000000.0,3999000000.0,,,6433000000.0,161000000.0,42779000000.0,11833000000.0,12902000000.0,14487000000.0,11833000000.0,11833000000.0,30946000000.0,42779000000.0,3594000000.0,16459000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2019.0,Q3,,2019-11-02,2019-11-27 12:59:13+00:00,11258000000.0,4191000000.0,19089000000.0,-773000000.0,,969000000.0,6048000000.0,45473000000.0,10513000000.0,11396000000.0,26384000000.0,1215000000.0,,1440000000.0,,,3552000000.0,3860000000.0,,,6270000000.0,1159000000.0,43741000000.0,11545000000.0,13805000000.0,16608000000.0,11545000000.0,11545000000.0,32196000000.0,43741000000.0,3552000000.0,15588000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2019.0,Q2,,2019-08-03,2019-08-30 13:00:12+00:00,9152000000.0,4059000000.0,18866000000.0,-782000000.0,,1656000000.0,6157000000.0,44878000000.0,10365000000.0,9122000000.0,26012000000.0,1082000000.0,,1341000000.0,,,3435000000.0,3919000000.0,,,6461000000.0,1153000000.0,41566000000.0,11836000000.0,12119000000.0,14364000000.0,11836000000.0,11836000000.0,29730000000.0,41566000000.0,3435000000.0,15366000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2019.0,Q1,,2019-05-04,2019-05-31 15:50:58+00:00,8360000000.0,3823000000.0,18456000000.0,-792000000.0,,1173000000.0,5951000000.0,44162000000.0,11357000000.0,9060000000.0,25706000000.0,1034000000.0,,1374000000.0,,,3306000000.0,3872000000.0,,,5958000000.0,1056000000.0,40619000000.0,11117000000.0,11607000000.0,13239000000.0,11117000000.0,11117000000.0,29502000000.0,40619000000.0,3306000000.0,16263000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2020.0,Q1,,2020-05-02,2020-05-29 15:54:17+00:00,9625000000.0,4619000000.0,19087000000.0,-854000000.0,,4566000000.0,6248000000.0,45676000000.0,14073000000.0,8584000000.0,26589000000.0,1122000000.0,,1465000000.0,,,3602000000.0,4030000000.0,,,5775000000.0,168000000.0,44806000000.0,11169000000.0,14615000000.0,14412000000.0,11169000000.0,11169000000.0,33637000000.0,44806000000.0,3602000000.0,19225000000.0
