company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2009.0,Q3YTD,2009-02-01,2009-10-31,2010-12-03 09:45:49+00:00,,,,1487000000.0,,,-1132000000.0,,,-1593000000.0,-1434000000.0,3027000000.0,,,-1593000000.0,-1434000000.0,3027000000.0,,1552000000.0,1552000000.0,,1120000000.0,31000000.0,-19000000.0,-369000000.0,-1440000000.0,-1255000000.0,,,25000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2009.0,Q2TTM,2008-08-03,2009-08-01,,,1399000000.0,873000000.0,1892000000.0,,,-838000000.0,,,-2157000000.0,-3140000000.0,4727000000.0,,,-2157000000.0,-3140000000.0,4727000000.0,-570000000.0,2093000000.0,2093000000.0,,1580000000.0,31000000.0,-553000000.0,-482000000.0,-2633000000.0,-1706000000.0,,,46000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2009.0,Q2,2009-05-02,2009-08-01,,,,,478000000.0,,,-485000000.0,,,-866000000.0,-600000000.0,1052000000.0,,,-866000000.0,-600000000.0,1052000000.0,-414000000.0,594000000.0,594000000.0,,465000000.0,7000000.0,-116000000.0,-120000000.0,-502000000.0,-753000000.0,,,18000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2009.0,Q2YTD,2009-02-01,2009-08-01,2010-08-27 11:08:05+00:00,,,,950000000.0,,,-737000000.0,,,-986000000.0,-972000000.0,2051000000.0,,,-986000000.0,-972000000.0,2051000000.0,93000000.0,1116000000.0,1116000000.0,,722000000.0,9000000.0,46000000.0,-241000000.0,-1042000000.0,-754000000.0,,,24000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2009.0,Q1,2009-02-01,2009-05-02,2010-05-28 11:06:46+00:00,,,,472000000.0,,,-252000000.0,,,-120000000.0,-372000000.0,999000000.0,,,-120000000.0,-372000000.0,999000000.0,507000000.0,522000000.0,522000000.0,,257000000.0,2000000.0,162000000.0,-121000000.0,-540000000.0,-1000000.0,,,6000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q4,2010-10-31,2011-01-29,,,1259000000.0,752000000.0,539000000.0,,,763000000.0,,7000000.0,-1215000000.0,-428000000.0,2419000000.0,,,-1215000000.0,-428000000.0,2419000000.0,776000000.0,1035000000.0,1035000000.0,,82000000.0,161000000.0,61000000.0,-177000000.0,-522000000.0,-809000000.0,-397000000.0,,33000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,FY,2010-01-31,2011-01-29,2013-03-20 10:25:16+00:00,,1259000000.0,752000000.0,2084000000.0,,,-225000000.0,,1011000000.0,-4015000000.0,-1744000000.0,5271000000.0,,,-4015000000.0,-1744000000.0,5271000000.0,-488000000.0,2920000000.0,2920000000.0,,492000000.0,294000000.0,316000000.0,-609000000.0,-2129000000.0,-2259000000.0,-2452000000.0,,69000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q3TTM,2009-11-01,2010-10-30,,,1040000000.0,805000000.0,2081000000.0,,,83000000.0,,1004000000.0,-4049000000.0,-1585000000.0,5706000000.0,,,-4049000000.0,-1585000000.0,5706000000.0,72000000.0,2821000000.0,2821000000.0,,721000000.0,149000000.0,267000000.0,-559000000.0,-1896000000.0,-2165000000.0,-2478000000.0,,44000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q3,2010-08-01,2010-10-30,,,,,533000000.0,,,-106000000.0,,7000000.0,-1037000000.0,-591000000.0,1024000000.0,,,-1037000000.0,-591000000.0,1024000000.0,-604000000.0,535000000.0,535000000.0,,62000000.0,17000000.0,21000000.0,-180000000.0,-616000000.0,-111000000.0,-770000000.0,,4000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-11-23 15:05:43+00:00,,,,1545000000.0,,,-988000000.0,,1004000000.0,-2800000000.0,-1316000000.0,2852000000.0,,,-2800000000.0,-1316000000.0,2852000000.0,-1264000000.0,1885000000.0,1885000000.0,,410000000.0,133000000.0,255000000.0,-432000000.0,-1607000000.0,-1450000000.0,-2055000000.0,,36000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q2,2010-05-02,2010-07-31,,,,,496000000.0,,,-768000000.0,,997000000.0,-158000000.0,-550000000.0,670000000.0,,,-158000000.0,-550000000.0,670000000.0,-38000000.0,679000000.0,679000000.0,,263000000.0,47000000.0,14000000.0,-126000000.0,-584000000.0,-169000000.0,-907000000.0,,20000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q2TTM,2009-08-02,2010-07-31,,,1040000000.0,805000000.0,2085000000.0,,,-206000000.0,,997000000.0,-3619000000.0,-1456000000.0,5658000000.0,,,-3619000000.0,-1456000000.0,5658000000.0,583000000.0,2722000000.0,2722000000.0,,1057000000.0,154000000.0,181000000.0,-507000000.0,-1678000000.0,-2555000000.0,-1708000000.0,,41000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-08-25 09:36:14+00:00,,,,1012000000.0,,,-882000000.0,,997000000.0,-1763000000.0,-725000000.0,1828000000.0,,,-1763000000.0,-725000000.0,1828000000.0,-660000000.0,1350000000.0,1350000000.0,,348000000.0,116000000.0,234000000.0,-252000000.0,-991000000.0,-1339000000.0,-1285000000.0,,32000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q1TTM,2009-05-02,2010-05-01,,,1040000000.0,805000000.0,2067000000.0,,,77000000.0,,,-4327000000.0,-1506000000.0,6040000000.0,,,-4327000000.0,-1506000000.0,6040000000.0,207000000.0,2637000000.0,2637000000.0,,1259000000.0,114000000.0,51000000.0,-501000000.0,-1596000000.0,-3139000000.0,-801000000.0,,39000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2010.0,Q1,2010-01-31,2010-05-01,2011-05-26 15:06:16+00:00,,,,516000000.0,,,-114000000.0,,,-1605000000.0,-175000000.0,1158000000.0,,,-1605000000.0,-175000000.0,1158000000.0,-622000000.0,671000000.0,671000000.0,,85000000.0,69000000.0,220000000.0,-126000000.0,-407000000.0,-1170000000.0,-378000000.0,,12000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q4,2011-10-30,2012-01-28,,,1109000000.0,816000000.0,563000000.0,,-6000000.0,853000000.0,,2493000000.0,-1904000000.0,-576000000.0,2459000000.0,,,-1904000000.0,-576000000.0,2459000000.0,-27000000.0,981000000.0,981000000.0,,62000000.0,-1188000000.0,12000000.0,-201000000.0,-618000000.0,-2859000000.0,-149000000.0,,30000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,FY,2011-01-30,2012-01-28,2014-03-14 12:54:17+00:00,0.0,1109000000.0,816000000.0,2131000000.0,,-32000000.0,108000000.0,,3494000000.0,-2140000000.0,-4180000000.0,5434000000.0,,,-2140000000.0,-4180000000.0,5434000000.0,-918000000.0,2929000000.0,2929000000.0,,266000000.0,89000000.0,151000000.0,-750000000.0,-4368000000.0,-3131000000.0,-1842000000.0,,37000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3TTM,2010-10-31,2011-10-29,,,1259000000.0,752000000.0,2107000000.0,,-26000000.0,18000000.0,,1008000000.0,-1451000000.0,-4032000000.0,5394000000.0,,,-1451000000.0,-4032000000.0,5394000000.0,-115000000.0,2983000000.0,2983000000.0,,286000000.0,1438000000.0,200000000.0,-726000000.0,-4272000000.0,-1081000000.0,-2090000000.0,,40000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3,2011-07-31,2011-10-29,,,,,546000000.0,,-26000000.0,-533000000.0,,-19000000.0,787000000.0,-1469000000.0,639000000.0,,,787000000.0,-1469000000.0,639000000.0,-69000000.0,555000000.0,555000000.0,,71000000.0,1243000000.0,-103000000.0,-203000000.0,-1371000000.0,-34000000.0,-200000000.0,,5000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-11-21 11:06:31+00:00,,,,1568000000.0,,-26000000.0,-745000000.0,,1001000000.0,-236000000.0,-3604000000.0,2975000000.0,,,-236000000.0,-3604000000.0,2975000000.0,-891000000.0,1948000000.0,1948000000.0,,204000000.0,1277000000.0,139000000.0,-549000000.0,-3750000000.0,-272000000.0,-1693000000.0,,7000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2TTM,2010-08-01,2011-07-30,,,1259000000.0,752000000.0,2094000000.0,,,445000000.0,,1034000000.0,-3275000000.0,-3154000000.0,5779000000.0,,,-3275000000.0,-3154000000.0,5779000000.0,-650000000.0,2963000000.0,2963000000.0,,277000000.0,212000000.0,324000000.0,-703000000.0,-3517000000.0,-1158000000.0,-2660000000.0,,39000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2,2011-05-01,2011-07-30,,,,,510000000.0,,,-11000000.0,,1020000000.0,-53000000.0,-1765000000.0,1284000000.0,,,-53000000.0,-1765000000.0,1284000000.0,-534000000.0,704000000.0,704000000.0,,81000000.0,18000000.0,-19000000.0,-172000000.0,-1747000000.0,-238000000.0,-681000000.0,,1000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-08-23 12:46:38+00:00,,,,1022000000.0,,,-212000000.0,,1020000000.0,-1023000000.0,-2135000000.0,2336000000.0,,,-1023000000.0,-2135000000.0,2336000000.0,-822000000.0,1393000000.0,1393000000.0,,133000000.0,34000000.0,242000000.0,-346000000.0,-2379000000.0,-238000000.0,-1493000000.0,,2000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q1TTM,2010-05-02,2011-04-30,,,1259000000.0,752000000.0,2080000000.0,,,-312000000.0,,1011000000.0,-3380000000.0,-1939000000.0,5165000000.0,,,-3380000000.0,-1939000000.0,5165000000.0,-154000000.0,2938000000.0,2938000000.0,,459000000.0,241000000.0,357000000.0,-657000000.0,-2354000000.0,-1089000000.0,-2886000000.0,,58000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2011.0,Q1,2011-01-30,2011-04-30,2012-05-23 10:31:05+00:00,,,,512000000.0,,,-201000000.0,,,-970000000.0,-370000000.0,1052000000.0,,,-970000000.0,-370000000.0,1052000000.0,-288000000.0,689000000.0,689000000.0,,52000000.0,16000000.0,261000000.0,-174000000.0,-632000000.0,,-812000000.0,,1000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q4,2012-10-28,2013-02-02,,,1603000000.0,697000000.0,441000000.0,,1000000.0,385000000.0,,,-1833000000.0,101000000.0,2220000000.0,-931000000.0,-243000000.0,-1833000000.0,-830000000.0,1977000000.0,-685000000.0,961000000.0,1277000000.0,-316000000.0,117000000.0,1051000000.0,78000000.0,-234000000.0,-8000000.0,-2005000000.0,-645000000.0,,31000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,FY,2012-01-29,2013-02-02,2015-03-13 15:24:22+00:00,0.0,1603000000.0,697000000.0,2044000000.0,,8000000.0,48000000.0,,1971000000.0,-2488000000.0,-1924000000.0,5568000000.0,-931000000.0,-243000000.0,-2488000000.0,-2855000000.0,5325000000.0,-10000000.0,2999000000.0,3315000000.0,-316000000.0,161000000.0,1330000000.0,356000000.0,-869000000.0,-2346000000.0,-3045000000.0,-1875000000.0,,66000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3TTM,2011-10-30,2012-10-27,,,1109000000.0,816000000.0,2166000000.0,,1000000.0,516000000.0,,4464000000.0,-2559000000.0,-2601000000.0,5807000000.0,,,-2559000000.0,-2601000000.0,5807000000.0,648000000.0,3019000000.0,3019000000.0,,106000000.0,-909000000.0,290000000.0,-836000000.0,-2956000000.0,-3899000000.0,-1379000000.0,,65000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3,2012-07-29,2012-10-27,,,,,543000000.0,,1000000.0,-205000000.0,,,-253000000.0,-598000000.0,877000000.0,,,-253000000.0,-598000000.0,877000000.0,27000000.0,637000000.0,637000000.0,,-98000000.0,96000000.0,120000000.0,-236000000.0,-735000000.0,-13000000.0,-100000000.0,,17000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-11-27 11:24:03+00:00,0.0,,,1603000000.0,,7000000.0,-337000000.0,,1971000000.0,-655000000.0,-2025000000.0,3348000000.0,,,-655000000.0,-2025000000.0,3348000000.0,675000000.0,2038000000.0,2038000000.0,,44000000.0,279000000.0,278000000.0,-635000000.0,-2338000000.0,-1040000000.0,-1230000000.0,,35000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2TTM,2011-07-31,2012-07-28,,,1109000000.0,816000000.0,2169000000.0,,-26000000.0,188000000.0,,4445000000.0,-1519000000.0,-3472000000.0,5569000000.0,,,-1519000000.0,-3472000000.0,5569000000.0,552000000.0,2937000000.0,2937000000.0,,275000000.0,238000000.0,67000000.0,-803000000.0,-3592000000.0,-3920000000.0,-1479000000.0,,53000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2,2012-04-29,2012-07-28,,,,,531000000.0,,5000000.0,-134000000.0,,1471000000.0,366000000.0,-768000000.0,1164000000.0,,,366000000.0,-768000000.0,1164000000.0,767000000.0,704000000.0,704000000.0,,63000000.0,-349000000.0,-11000000.0,-198000000.0,-774000000.0,-20000000.0,-538000000.0,,17000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-08-28 10:37:32+00:00,,,,1060000000.0,,6000000.0,-132000000.0,,1971000000.0,-402000000.0,-1427000000.0,2471000000.0,,,-402000000.0,-1427000000.0,2471000000.0,648000000.0,1401000000.0,1401000000.0,,142000000.0,183000000.0,158000000.0,-399000000.0,-1603000000.0,-1027000000.0,-1130000000.0,,18000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q1TTM,2011-05-01,2012-04-28,,,1109000000.0,816000000.0,2148000000.0,,-31000000.0,311000000.0,,3994000000.0,-1938000000.0,-4469000000.0,5689000000.0,,,-1938000000.0,-4469000000.0,5689000000.0,-749000000.0,2937000000.0,2937000000.0,,293000000.0,605000000.0,59000000.0,-777000000.0,-4565000000.0,-4138000000.0,-1622000000.0,,37000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2012.0,Q1,2012-01-29,2012-04-28,2013-05-30 12:56:13+00:00,,,,529000000.0,,1000000.0,2000000.0,,500000000.0,-768000000.0,-659000000.0,1307000000.0,,,-768000000.0,-659000000.0,1307000000.0,-119000000.0,697000000.0,697000000.0,,79000000.0,532000000.0,169000000.0,-201000000.0,-829000000.0,-1007000000.0,-592000000.0,,1000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,FY,2013-02-03,2014-02-01,2016-03-11 13:48:36+00:00,-157000000.0,1386000000.0,1043000000.0,1996000000.0,0.0,26000000.0,-121000000.0,,,-6364000000.0,1280000000.0,7519000000.0,-1551000000.0,-999000000.0,-6364000000.0,-271000000.0,6520000000.0,-89000000.0,1971000000.0,2694000000.0,-723000000.0,2950000000.0,-434000000.0,251000000.0,-1006000000.0,-1886000000.0,-3463000000.0,-1461000000.0,,3072000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q4,2013-11-03,2014-02-01,,,1386000000.0,1043000000.0,348000000.0,,22000000.0,1107000000.0,,,-1218000000.0,969000000.0,2766000000.0,-1551000000.0,-999000000.0,-1218000000.0,-582000000.0,1767000000.0,-11000000.0,520000000.0,1243000000.0,-723000000.0,68000000.0,-936000000.0,19000000.0,-272000000.0,953000000.0,-10000000.0,,,-3000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3TTM,2012-10-28,2013-11-02,,-157000000.0,1603000000.0,697000000.0,2089000000.0,,5000000.0,-843000000.0,,,-6979000000.0,412000000.0,6973000000.0,-931000000.0,-243000000.0,-6979000000.0,-519000000.0,6730000000.0,-763000000.0,2412000000.0,2728000000.0,-316000000.0,2999000000.0,1553000000.0,310000000.0,-968000000.0,-2847000000.0,-5458000000.0,-2106000000.0,,3106000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3,2013-08-04,2013-11-02,,-99000000.0,,,569000000.0,,,-297000000.0,,,2000000.0,-958000000.0,644000000.0,,,2000000.0,-958000000.0,644000000.0,-312000000.0,341000000.0,341000000.0,,31000000.0,302000000.0,38000000.0,-271000000.0,-922000000.0,-29000000.0,,,25000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-11-26 10:40:19+00:00,-157000000.0,,,1648000000.0,,4000000.0,-1228000000.0,,0.0,-5146000000.0,311000000.0,4753000000.0,,,-5146000000.0,311000000.0,4753000000.0,-78000000.0,1451000000.0,1451000000.0,,2882000000.0,502000000.0,232000000.0,-734000000.0,-2839000000.0,-3453000000.0,-1461000000.0,,3075000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2TTM,2012-07-29,2013-08-03,,-58000000.0,1603000000.0,697000000.0,2063000000.0,,6000000.0,-751000000.0,,,-7234000000.0,772000000.0,7206000000.0,-931000000.0,-243000000.0,-7234000000.0,-159000000.0,6963000000.0,-424000000.0,2708000000.0,3024000000.0,-316000000.0,2870000000.0,1347000000.0,392000000.0,-933000000.0,-2660000000.0,-5442000000.0,-2206000000.0,,3098000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2,2013-05-05,2013-08-03,,,,,543000000.0,,3000000.0,-402000000.0,,,-699000000.0,-984000000.0,879000000.0,,,-699000000.0,-984000000.0,879000000.0,-801000000.0,612000000.0,612000000.0,,126000000.0,961000000.0,21000000.0,-231000000.0,-1016000000.0,-508000000.0,-921000000.0,,11000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-08-27 08:38:44+00:00,-58000000.0,,,1079000000.0,,4000000.0,-931000000.0,,0.0,-5148000000.0,1269000000.0,4109000000.0,,,-5148000000.0,1269000000.0,4109000000.0,234000000.0,1110000000.0,1110000000.0,,2851000000.0,200000000.0,194000000.0,-463000000.0,-1917000000.0,-3424000000.0,-1461000000.0,,3050000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q1TTM,2012-04-29,2013-05-04,,-58000000.0,1603000000.0,697000000.0,2051000000.0,,8000000.0,-483000000.0,,1471000000.0,-6169000000.0,988000000.0,7491000000.0,-931000000.0,-243000000.0,-6169000000.0,57000000.0,7248000000.0,1144000000.0,2800000000.0,3116000000.0,-316000000.0,2807000000.0,37000000.0,360000000.0,-900000000.0,-2418000000.0,-4954000000.0,-1823000000.0,,3104000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2013.0,Q1,2013-02-03,2013-05-04,2014-05-29 13:40:59+00:00,-58000000.0,,,536000000.0,,1000000.0,-529000000.0,,,-4449000000.0,2253000000.0,3230000000.0,,,-4449000000.0,2253000000.0,3230000000.0,1035000000.0,498000000.0,498000000.0,,2725000000.0,-761000000.0,173000000.0,-232000000.0,-901000000.0,-2916000000.0,-540000000.0,,3039000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,FY,2014-02-02,2015-01-31,2017-03-08 16:22:08+00:00,-20000000.0,1251000000.0,871000000.0,2129000000.0,0.0,,183000000.0,,1993000000.0,-1024000000.0,-1605000000.0,5157000000.0,-321000000.0,-692000000.0,-1024000000.0,-1926000000.0,4465000000.0,1515000000.0,-1636000000.0,2449000000.0,-4085000000.0,396000000.0,373000000.0,106000000.0,-1205000000.0,-1786000000.0,-2159000000.0,-26000000.0,,95000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q4,2014-11-02,2015-01-31,,-2000000.0,1251000000.0,871000000.0,545000000.0,,-1000000.0,970000000.0,,,-474000000.0,-397000000.0,2558000000.0,-113000000.0,-143000000.0,-474000000.0,-510000000.0,2415000000.0,1430000000.0,-2640000000.0,960000000.0,-3600000000.0,83000000.0,-20000000.0,18000000.0,-331000000.0,-424000000.0,-97000000.0,-26000000.0,,11000000.0
Target Corp,TGT,8WDDFXB5T1Z6J0XC1L66,27419,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-11-25 11:03:53+00:00,-18000000.0,,,1584000000.0,0.0,1000000.0,-787000000.0,,1993000000.0,-550000000.0,-1208000000.0,2599000000.0,-208000000.0,-549000000.0,-550000000.0,-1416000000.0,2050000000.0,85000000.0,1004000000.0,1489000000.0,-485000000.0,313000000.0,393000000.0,88000000.0,-874000000.0,-1362000000.0,-2062000000.0,0.0,,84000000.0
