company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Netflix Inc,NFLX,,1065280,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-25 18:02:50+00:00,-90993000.0,205251000.0,,,28846000.0,,87067000.0,33954000.0,,-142902000.0,-57898000.0,179309000.0,-142902000.0,-57898000.0,179684000.0,-21116000.0,113758000.0,113758000.0,-255613000.0,34699000.0,-619000.0,,-73169000.0,-19406000.0,-1296000.0,-210259000.0,115381000.0,10908000.0
Netflix Inc,NFLX,,1065280,2010.0,Q3TTM,2009-10-01,2010-09-30,,-148041000.0,265073000.0,58770000.0,3878000.0,39084000.0,,118017000.0,43136000.0,212895000.0,-16960000.0,-211150000.0,285126000.0,-16960000.0,-211150000.0,285501000.0,57391000.0,144671000.0,144671000.0,-281719000.0,38283000.0,10473000.0,,-199010000.0,-41839000.0,-21596000.0,-289678000.0,163589000.0,3678000.0
Netflix Inc,NFLX,,1065280,2010.0,Q3,2010-07-01,2010-09-30,,-29900000.0,0.0,,,0.0,,0.0,10927000.0,,-30840000.0,-5606000.0,42227000.0,-30840000.0,-5606000.0,42227000.0,5781000.0,37967000.0,37967000.0,4260000.0,16093000.0,-8126000.0,,-15379000.0,-7342000.0,-470000.0,-57390000.0,44233000.0,10908000.0
Netflix Inc,NFLX,,1065280,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-27 13:44:12+00:00,-61093000.0,127435000.0,,,20168000.0,,42931000.0,23027000.0,,-112062000.0,-52292000.0,137457000.0,-112062000.0,-52292000.0,137457000.0,-26897000.0,75791000.0,75791000.0,-128868000.0,18606000.0,7507000.0,,-57790000.0,-12064000.0,-826000.0,-152869000.0,71148000.0,
Netflix Inc,NFLX,,1065280,2010.0,Q2TTM,2009-07-01,2010-06-30,,-253937000.0,346612000.0,58770000.0,3878000.0,40024000.0,,67458000.0,34934000.0,212895000.0,-111775000.0,-189954000.0,321585000.0,-111775000.0,-189954000.0,321585000.0,19856000.0,136845000.0,136845000.0,-269354000.0,23790000.0,108256000.0,,-204637000.0,-44491000.0,-21420000.0,-361974000.0,208740000.0,-3885000.0
Netflix Inc,NFLX,,1065280,2010.0,Q2,2010-04-01,2010-06-30,,-24191000.0,65143000.0,,,9309000.0,,15592000.0,13109000.0,,-21319000.0,-11467000.0,60252000.0,-21319000.0,-11467000.0,60252000.0,27466000.0,43519000.0,43519000.0,-73311000.0,11182000.0,3825000.0,,-21795000.0,-5671000.0,-465000.0,-45145000.0,36365000.0,
Netflix Inc,NFLX,,1065280,2010.0,Q1,2010-01-01,2010-03-31,2011-04-27 16:41:45+00:00,-36902000.0,62292000.0,,,10859000.0,,27339000.0,9918000.0,,-90743000.0,-40825000.0,77205000.0,-90743000.0,-40825000.0,77205000.0,-54363000.0,32272000.0,32272000.0,-55557000.0,7424000.0,3682000.0,,-35995000.0,-6393000.0,-361000.0,-107724000.0,34783000.0,
Netflix Inc,NFLX,,1065280,2010.0,Q1TTM,2009-04-01,2010-03-31,,-183247000.0,232284000.0,58770000.0,3878000.0,39728000.0,,64624000.0,31603000.0,212895000.0,-149669000.0,-222236000.0,336635000.0,-149669000.0,-222236000.0,336635000.0,-35270000.0,125769000.0,125769000.0,-125770000.0,16423000.0,14719000.0,,-211611000.0,-45753000.0,-21250000.0,-389340000.0,206382000.0,-2726000.0
Netflix Inc,NFLX,,1065280,2011.0,Q4,2011-10-01,2011-12-31,,-23144000.0,304033000.0,79069000.0,19395000.0,11826000.0,,673935000.0,200972000.0,198060000.0,398997000.0,-115609000.0,65466000.0,398997000.0,-115609000.0,65466000.0,348854000.0,35219000.0,35219000.0,-959547000.0,501000.0,2255000.0,,-123214000.0,-10656000.0,-536000.0,,39150000.0,
Netflix Inc,NFLX,,1065280,2011.0,FY,2011-01-01,2011-12-31,2014-01-31 19:14:52+00:00,-85154000.0,795872000.0,79069000.0,19395000.0,43747000.0,0.0,1560951000.0,219561000.0,198060000.0,261656000.0,-265814000.0,317712000.0,261656000.0,-265814000.0,317712000.0,313554000.0,226126000.0,226126000.0,-2308984000.0,45784000.0,3674000.0,,-223750000.0,-49682000.0,-2083000.0,-199666000.0,89098000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 20:37:06+00:00,-62010000.0,491839000.0,,,31921000.0,,887016000.0,18589000.0,,-137341000.0,-150205000.0,252246000.0,-137341000.0,-150205000.0,252246000.0,-35300000.0,190907000.0,190907000.0,-1349437000.0,45283000.0,1419000.0,,-100536000.0,-39026000.0,-1547000.0,-199666000.0,49948000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q3TTM,2010-10-01,2011-09-30,,-94918000.0,587184000.0,56218000.0,20101000.0,41174000.0,,1026358000.0,34411000.0,,-94484000.0,-208388000.0,349338000.0,-94484000.0,-208388000.0,348963000.0,46091000.0,238002000.0,238002000.0,-1543380000.0,72798000.0,14382000.0,,-134729000.0,-53457000.0,-2027000.0,-199666000.0,71242000.0,-10908000.0
Netflix Inc,NFLX,,1065280,2011.0,Q3,2011-07-01,2011-09-30,,-20826000.0,210446000.0,,,11913000.0,,301798000.0,4409000.0,,-23958000.0,-41581000.0,49531000.0,-23958000.0,-41581000.0,49531000.0,-16008000.0,62460000.0,62460000.0,-537086000.0,11761000.0,-844000.0,,-7673000.0,-14080000.0,-526000.0,-39602000.0,1842000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q2TTM,2010-07-01,2011-06-30,,-103992000.0,454554000.0,56218000.0,20101000.0,37939000.0,,768696000.0,40929000.0,,-101366000.0,-172413000.0,341659000.0,-101366000.0,-172413000.0,341659000.0,67880000.0,213509000.0,213509000.0,-1133039000.0,77130000.0,7100000.0,,-142435000.0,-46719000.0,-1971000.0,-217454000.0,113633000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q2,2011-04-01,2011-06-30,,-19065000.0,168466000.0,,,10182000.0,,455259000.0,7418000.0,,-26655000.0,-34949000.0,86392000.0,-26655000.0,-34949000.0,86392000.0,24788000.0,68214000.0,68214000.0,-615729000.0,17868000.0,844000.0,,-40597000.0,-8626000.0,-520000.0,-51421000.0,32495000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 19:27:12+00:00,-41184000.0,281393000.0,,,20008000.0,0.0,585218000.0,14180000.0,,-113383000.0,-108624000.0,202715000.0,-113383000.0,-108624000.0,202715000.0,-19292000.0,128447000.0,128447000.0,-812351000.0,33522000.0,2263000.0,,-92863000.0,-24946000.0,-1021000.0,-160064000.0,48106000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q1TTM,2010-04-01,2011-03-31,,-109118000.0,351231000.0,56218000.0,20101000.0,37066000.0,,329029000.0,46620000.0,,-96030000.0,-148931000.0,315519000.0,-96030000.0,-148931000.0,315519000.0,70558000.0,188814000.0,188814000.0,-590621000.0,70444000.0,10081000.0,,-123633000.0,-43764000.0,-1916000.0,-211178000.0,117503000.0,
Netflix Inc,NFLX,,1065280,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 17:28:25+00:00,-22119000.0,112927000.0,,,9826000.0,0.0,129959000.0,6762000.0,,-86728000.0,-73675000.0,116323000.0,-86728000.0,-73675000.0,116323000.0,-44080000.0,60233000.0,60233000.0,-196622000.0,15654000.0,1419000.0,,-52266000.0,-16320000.0,-501000.0,-108643000.0,15611000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q4,2012-10-01,2012-12-31,,-18149000.0,480452000.0,28853000.0,19009000.0,11963000.0,-14000.0,103222000.0,4124000.0,,1832000.0,-67820000.0,-14005000.0,1832000.0,-67820000.0,-14005000.0,-80007000.0,7897000.0,7897000.0,-617539000.0,-1696000.0,-474828000.0,,430549000.0,-21345000.0,-891000.0,295000.0,15953000.0,
Netflix Inc,NFLX,,1065280,2012.0,FY,2012-01-01,2012-12-31,2015-01-29 13:55:40+00:00,-48275000.0,1656614000.0,28853000.0,19009000.0,45469000.0,-197000.0,756844000.0,4124000.0,0.0,5589000.0,-244740000.0,21586000.0,5589000.0,-244740000.0,21586000.0,-217762000.0,17152000.0,17152000.0,-2454493000.0,4543000.0,-468505000.0,,,-40278000.0,-2614000.0,-464000.0,312318000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q3TTM,2011-10-01,2012-09-30,,-53270000.0,1480195000.0,79069000.0,19395000.0,45332000.0,-183000.0,1327557000.0,200972000.0,198060000.0,402754000.0,-292529000.0,101057000.0,402754000.0,-292529000.0,101057000.0,211099000.0,44474000.0,44474000.0,-2796501000.0,6740000.0,8578000.0,,-553763000.0,-29589000.0,-2259000.0,-759000.0,335515000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q3,2012-07-01,2012-09-30,,-8586000.0,424079000.0,,,11128000.0,1579000.0,282624000.0,,,-158000.0,-30449000.0,-2925000.0,-158000.0,-30449000.0,-2925000.0,-31953000.0,7675000.0,7675000.0,-728431000.0,429000.0,1857000.0,,-67779000.0,-10808000.0,-587000.0,,54867000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-25 16:07:06+00:00,-30126000.0,1176162000.0,,,33506000.0,-183000.0,653622000.0,,0.0,3757000.0,-176920000.0,35591000.0,3757000.0,-176920000.0,35591000.0,-137755000.0,9255000.0,9255000.0,-1836954000.0,6239000.0,6323000.0,,-430549000.0,-18933000.0,-1723000.0,-759000.0,296365000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q2TTM,2011-07-01,2012-06-30,,-65510000.0,1266562000.0,79069000.0,19395000.0,46117000.0,-1762000.0,1346731000.0,205381000.0,198060000.0,378954000.0,-303661000.0,153513000.0,378954000.0,-303661000.0,153513000.0,227044000.0,99259000.0,99259000.0,-2605156000.0,18072000.0,5877000.0,,-493657000.0,-32861000.0,-2198000.0,-40361000.0,282490000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q2,2012-04-01,2012-06-30,,-8012000.0,392301000.0,,,11047000.0,-2377000.0,-32417000.0,-1224000.0,,-117000.0,-10654000.0,19407000.0,-117000.0,-10654000.0,19407000.0,6259000.0,6164000.0,6164000.0,-357688000.0,2055000.0,3132000.0,,-63303000.0,-3359000.0,-577000.0,-371000.0,60888000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 16:13:24+00:00,-21540000.0,752083000.0,,,22378000.0,-1762000.0,370998000.0,,0.0,3915000.0,-146471000.0,38516000.0,3915000.0,-146471000.0,38516000.0,-105802000.0,1580000.0,1580000.0,-1108523000.0,5810000.0,4466000.0,,-362770000.0,-8125000.0,-1136000.0,-759000.0,241498000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q1TTM,2011-04-01,2012-03-31,,-76563000.0,1042727000.0,79069000.0,19395000.0,45252000.0,615000.0,1834407000.0,214023000.0,198060000.0,352416000.0,-327956000.0,220498000.0,352416000.0,-327956000.0,220498000.0,245573000.0,161309000.0,161309000.0,-2863197000.0,33885000.0,3589000.0,,-470951000.0,-38128000.0,-2141000.0,-91411000.0,254097000.0,
Netflix Inc,NFLX,,1065280,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 17:31:05+00:00,-13528000.0,359782000.0,,,11331000.0,615000.0,403415000.0,1224000.0,0.0,4032000.0,-135817000.0,19109000.0,4032000.0,-135817000.0,19109000.0,-112061000.0,-4584000.0,-4584000.0,-750835000.0,3755000.0,1334000.0,,-299467000.0,-4766000.0,-559000.0,-388000.0,180610000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q4,2013-10-01,2013-12-31,,-15240000.0,590430000.0,7465000.0,19114000.0,12845000.0,-86000.0,385664000.0,124557000.0,,59928000.0,64622000.0,41445000.0,59928000.0,64622000.0,41445000.0,165909000.0,48421000.0,48421000.0,-995915000.0,-64365000.0,-548133000.0,,497789000.0,-23109000.0,-9678000.0,9414000.0,153315000.0,
Netflix Inc,NFLX,,1065280,2013.0,FY,2013-01-01,2013-12-31,2015-01-29 13:55:40+00:00,-65927000.0,2193306000.0,7465000.0,19114000.0,48374000.0,-3453000.0,771608000.0,124557000.0,500000000.0,476264000.0,-255968000.0,97831000.0,476264000.0,-255968000.0,97831000.0,314674000.0,112403000.0,112403000.0,-3027860000.0,81663000.0,-544325000.0,,,-54143000.0,-229956000.0,0.0,408427000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-20 16:19:49+00:00,-50687000.0,1602876000.0,,,35529000.0,-3367000.0,385944000.0,,500000000.0,416336000.0,-320590000.0,56386000.0,416336000.0,-320590000.0,56386000.0,148765000.0,63982000.0,63982000.0,-2031945000.0,146028000.0,3808000.0,,-497789000.0,-31034000.0,-220278000.0,-9414000.0,255112000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q3TTM,2012-10-01,2013-09-30,,-68836000.0,2083328000.0,28853000.0,19009000.0,47492000.0,-3381000.0,489166000.0,4124000.0,500000000.0,418168000.0,-388410000.0,42381000.0,418168000.0,-388410000.0,42381000.0,68758000.0,71879000.0,71879000.0,-2649484000.0,144332000.0,-471020000.0,,-67240000.0,-52379000.0,-221169000.0,-9119000.0,271065000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q3,2013-07-01,2013-09-30,,-15471000.0,570940000.0,,,11452000.0,1559000.0,298814000.0,,,45795000.0,-13669000.0,34693000.0,45795000.0,-13669000.0,34693000.0,68378000.0,31822000.0,31822000.0,-878335000.0,46053000.0,-1329000.0,,-116116000.0,-10828000.0,-258000.0,,130075000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-22 16:46:36+00:00,-35216000.0,1031936000.0,,,24077000.0,-4926000.0,87130000.0,,500000000.0,370541000.0,-306921000.0,21693000.0,370541000.0,-306921000.0,21693000.0,80387000.0,32160000.0,32160000.0,-1153610000.0,99975000.0,5137000.0,,-381673000.0,-20206000.0,-220020000.0,-9414000.0,125037000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q2TTM,2012-07-01,2013-06-30,,-61951000.0,1936467000.0,28853000.0,19009000.0,47168000.0,-3361000.0,472976000.0,4124000.0,500000000.0,372215000.0,-405190000.0,4763000.0,372215000.0,-405190000.0,4763000.0,-31573000.0,47732000.0,47732000.0,-2499580000.0,98708000.0,-467834000.0,,-18903000.0,-52359000.0,-221498000.0,-9119000.0,195857000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q2,2013-04-01,2013-06-30,,-14023000.0,527959000.0,,,12026000.0,-2590000.0,59166000.0,,,48959000.0,-127685000.0,33943000.0,48959000.0,-127685000.0,33943000.0,-47373000.0,29471000.0,29471000.0,-594679000.0,49214000.0,1087000.0,,-146050000.0,-8088000.0,-255000.0,,39389000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q1TTM,2012-04-01,2013-03-31,,-55940000.0,1800809000.0,28853000.0,19009000.0,46189000.0,-3148000.0,381393000.0,2900000.0,500000000.0,323139000.0,-288159000.0,-9773000.0,323139000.0,-288159000.0,-9773000.0,22059000.0,24425000.0,24425000.0,-2262589000.0,51549000.0,-465789000.0,,63844000.0,-47630000.0,-221820000.0,-9490000.0,217356000.0,
Netflix Inc,NFLX,,1065280,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 16:08:45+00:00,-21193000.0,503977000.0,,,12051000.0,-2336000.0,27964000.0,,500000000.0,321582000.0,-179236000.0,-12250000.0,321582000.0,-179236000.0,-12250000.0,127760000.0,2689000.0,2689000.0,-558931000.0,50761000.0,4050000.0,,-235623000.0,-12118000.0,-219765000.0,-9414000.0,85648000.0,
Netflix Inc,NFLX,,1065280,2014.0,FY,2014-01-01,2014-12-31,2017-01-27 15:44:46+00:00,-74790000.0,2727770000.0,50573000.0,41085000.0,54028000.0,-6686000.0,699725000.0,60544000.0,400000000.0,541712000.0,-42866000.0,16483000.0,541712000.0,-42866000.0,16483000.0,508643000.0,266799000.0,266799000.0,-3731839000.0,89341000.0,-425600000.0,,,-69726000.0,-8173000.0,,527250000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q4,2014-10-01,2014-12-31,,-23365000.0,750531000.0,50573000.0,41085000.0,14312000.0,-4398000.0,105342000.0,60544000.0,,24391000.0,-51141000.0,-38461000.0,24391000.0,-51141000.0,-38461000.0,-69609000.0,83371000.0,83371000.0,-992017000.0,-35873000.0,-427365000.0,,355337000.0,-15491000.0,-7360000.0,7080000.0,59743000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-16 15:45:29+00:00,-51425000.0,1977239000.0,,,39716000.0,-2288000.0,594383000.0,,400000000.0,517321000.0,8275000.0,54944000.0,517321000.0,8275000.0,54944000.0,578252000.0,183428000.0,183428000.0,-2739822000.0,125214000.0,1765000.0,,-355337000.0,-54235000.0,-813000.0,-7080000.0,467507000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q3TTM,2013-10-01,2014-09-30,,-66665000.0,2567669000.0,7465000.0,19114000.0,52561000.0,-2374000.0,980047000.0,124557000.0,400000000.0,577249000.0,72897000.0,96389000.0,577249000.0,72897000.0,96389000.0,744161000.0,231849000.0,231849000.0,-3735737000.0,60849000.0,-546368000.0,,142452000.0,-77344000.0,-10491000.0,2334000.0,620822000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q3,2014-07-01,2014-09-30,,-15530000.0,704423000.0,,,14357000.0,-3839000.0,374792000.0,,,30662000.0,-20411000.0,-37439000.0,30662000.0,-20411000.0,-37439000.0,-31027000.0,59295000.0,59295000.0,-1190306000.0,30937000.0,341000.0,,-123883000.0,-21032000.0,-275000.0,,139693000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-17 16:08:16+00:00,-35895000.0,1272816000.0,,,25359000.0,1551000.0,219591000.0,,400000000.0,486659000.0,28686000.0,92383000.0,486659000.0,28686000.0,92383000.0,609279000.0,124133000.0,124133000.0,-1549516000.0,94277000.0,1424000.0,,-231454000.0,-33203000.0,-538000.0,-7080000.0,327814000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q2TTM,2013-07-01,2014-06-30,,-66606000.0,2434186000.0,7465000.0,19114000.0,49656000.0,3024000.0,904069000.0,124557000.0,400000000.0,592382000.0,79639000.0,168521000.0,592382000.0,79639000.0,168521000.0,843566000.0,204376000.0,204376000.0,-3423766000.0,75965000.0,-548038000.0,,150219000.0,-67140000.0,-10474000.0,2334000.0,611204000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q2,2014-04-01,2014-06-30,,-20981000.0,655960000.0,,,12977000.0,1250000.0,111475000.0,,,28473000.0,-28953000.0,56024000.0,28473000.0,-28953000.0,56024000.0,56794000.0,71018000.0,71018000.0,-795406000.0,29097000.0,1129000.0,,-170908000.0,-19869000.0,-271000.0,-353000.0,181676000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q1,2014-01-01,2014-03-31,2015-04-17 16:55:12+00:00,-14914000.0,616856000.0,,,12382000.0,301000.0,108116000.0,,400000000.0,458186000.0,57639000.0,36359000.0,458186000.0,57639000.0,36359000.0,552485000.0,53115000.0,53115000.0,-754110000.0,65180000.0,295000.0,,-60546000.0,-13334000.0,-267000.0,-6727000.0,146138000.0,
Netflix Inc,NFLX,,1065280,2014.0,Q1TTM,2013-04-01,2014-03-31,,-59648000.0,2306185000.0,7465000.0,19114000.0,48705000.0,-816000.0,851760000.0,124557000.0,400000000.0,612868000.0,-19093000.0,146440000.0,612868000.0,-19093000.0,146440000.0,739399000.0,162829000.0,162829000.0,-3223039000.0,96082000.0,-548080000.0,,175077000.0,-55359000.0,-10458000.0,2687000.0,468917000.0,
Netflix Inc,NFLX,,1065280,2015.0,FY,2015-01-01,2015-12-31,2017-01-27 15:44:46+00:00,-77958000.0,3484762000.0,27658000.0,111761000.0,62283000.0,-15924000.0,1276645000.0,77980000.0,1500000000.0,1640277000.0,-179192000.0,-749439000.0,1640277000.0,-179192000.0,-749439000.0,695722000.0,122641000.0,122641000.0,-5695770000.0,80471000.0,-373827000.0,,,-91248000.0,-18174000.0,,363841000.0,
Netflix Inc,NFLX,,1065280,2015.0,Q4,2015-10-01,2015-12-31,,-20799000.0,980654000.0,27658000.0,111761000.0,15488000.0,-3343000.0,196944000.0,77980000.0,,-17458000.0,-40561000.0,-244745000.0,-17458000.0,-40561000.0,-244745000.0,-306107000.0,43178000.0,43178000.0,-1481009000.0,-95492000.0,-369653000.0,,225333000.0,-12854000.0,-17575000.0,17629000.0,137412000.0,
