company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Netflix Inc,NFLX,,1065280,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 19:53:55+00:00,0.38,0.38,0.37,15048000.0,62242000.0,22363000.0,22363000.0,22363000.0,259268000.0,394098000.0,1610000.0,-1097000.0,24200000.0,13014000.0,259268000.0,134830000.0,670000.0,98359000.0,36471000.0,940000.0,37411000.0,394098000.0,58900000.0,58734000.0,60709000.0
Netflix Inc,NFLX,,1065280,2010.0,Q4,2010-10-01,2010-12-31,,1.5,0.89,0.87,27464000.0,62849000.0,47095000.0,47095000.0,47095000.0,390790000.0,595922000.0,938000.0,1232000.0,45959000.0,16639000.0,390790000.0,205132000.0,4832000.0,126679000.0,78453000.0,-3894000.0,74559000.0,595922000.0,52600000.0,52529000.0,54304000.0
Netflix Inc,NFLX,,1065280,2010.0,FY,2010-01-01,2010-12-31,2012-02-10 17:29:24+00:00,3.06,3.06,2.96,106843000.0,293839000.0,160853000.0,160853000.0,160853000.0,1357355000.0,2162625000.0,3684000.0,,163329000.0,64461000.0,1357355000.0,805270000.0,19629000.0,521629000.0,283641000.0,-15945000.0,267696000.0,2162625000.0,52600000.0,52529000.0,54304000.0
Netflix Inc,NFLX,,1065280,2010.0,Q3,2010-07-01,2010-09-30,2010-10-25 18:02:50+00:00,0.73,0.73,0.7,27442000.0,81238000.0,37967000.0,37967000.0,37967000.0,344469000.0,553219000.0,853000.0,-1232000.0,42108000.0,17135000.0,344469000.0,208750000.0,4945000.0,139249000.0,69501000.0,-4092000.0,65409000.0,553219000.0,52000000.0,52142000.0,53931000.0
Netflix Inc,NFLX,,1065280,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.56,2.17,2.09,79379000.0,230990000.0,113758000.0,113758000.0,113758000.0,966565000.0,1566703000.0,2746000.0,-1232000.0,117370000.0,47822000.0,966565000.0,600138000.0,14797000.0,394950000.0,205188000.0,-12051000.0,193137000.0,1566703000.0,52000000.0,52142000.0,53931000.0
Netflix Inc,NFLX,,1065280,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.13,2.74,2.64,99802000.0,301705000.0,144671000.0,144671000.0,144671000.0,1242051000.0,2011245000.0,5190000.0,1587000.0,150579000.0,56786000.0,1242051000.0,769194000.0,19254000.0,510657000.0,258537000.0,-14064000.0,244473000.0,2011245000.0,52000000.0,52142000.0,53931000.0
Netflix Inc,NFLX,,1065280,2010.0,Q2,2010-04-01,2010-06-30,2011-07-27 13:44:12+00:00,0.83,0.83,0.8,29851000.0,74533000.0,43519000.0,43519000.0,43519000.0,314934000.0,519819000.0,921000.0,,37863000.0,15147000.0,314934000.0,204885000.0,4893000.0,127543000.0,77342000.0,-3972000.0,73370000.0,519819000.0,52400000.0,52486000.0,54324000.0
Netflix Inc,NFLX,,1065280,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.83,1.44,1.39,51937000.0,149752000.0,75791000.0,75791000.0,75791000.0,622096000.0,1013484000.0,1893000.0,,75262000.0,30687000.0,622096000.0,391388000.0,9852000.0,255701000.0,135687000.0,-7959000.0,127728000.0,1013484000.0,52400000.0,52486000.0,54324000.0
Netflix Inc,NFLX,,1065280,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.94,2.55,2.46,92690000.0,279023000.0,136845000.0,136845000.0,136845000.0,1172856000.0,1881146000.0,6145000.0,1215000.0,138485000.0,51194000.0,1172856000.0,708290000.0,14983000.0,469917000.0,238373000.0,-8838000.0,229535000.0,1881146000.0,52400000.0,52486000.0,54324000.0
Netflix Inc,NFLX,,1065280,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.67,2.28,2.2,83370000.0,250721000.0,125769000.0,125769000.0,125769000.0,1127165000.0,1769836000.0,6090000.0,1097000.0,127741000.0,49299000.0,1127165000.0,642671000.0,10764000.0,428858000.0,213813000.0,-4674000.0,209139000.0,1769836000.0,,52911000.0,54775000.0
Netflix Inc,NFLX,,1065280,2010.0,Q1,2010-01-01,2010-03-31,2011-04-27 16:41:45+00:00,,0.61,0.59,22086000.0,75219000.0,32272000.0,32272000.0,32272000.0,307162000.0,493665000.0,972000.0,,37399000.0,15540000.0,307162000.0,186503000.0,4959000.0,128158000.0,58345000.0,-3987000.0,54358000.0,493665000.0,,52911000.0,54775000.0
Netflix Inc,NFLX,,1065280,2011.0,FY,2011-01-01,2011-12-31,2014-01-31 19:14:52+00:00,4.28,4.28,4.16,133396000.0,381269000.0,226126000.0,226126000.0,226126000.0,2039901000.0,3204577000.0,3479000.0,,259033000.0,148306000.0,2039901000.0,1164676000.0,20025000.0,788608000.0,376068000.0,-16546000.0,359522000.0,3204577000.0,52800000.0,52847000.0,54369000.0
Netflix Inc,NFLX,,1065280,2011.0,Q4,2011-10-01,2011-12-31,,0.65,0.65,0.63,21616000.0,92919000.0,35219000.0,35219000.0,35219000.0,575155000.0,875575000.0,-95000.0,,80783000.0,64846000.0,575155000.0,300420000.0,4942000.0,238548000.0,61872000.0,-5037000.0,56835000.0,875575000.0,52800000.0,52847000.0,54369000.0
Netflix Inc,NFLX,,1065280,2011.0,Q3,2011-07-01,2011-09-30,2011-11-04 20:37:06+00:00,1.19,1.19,1.16,31163000.0,89108000.0,62460000.0,62460000.0,62460000.0,536617000.0,821839000.0,1696000.0,,69480000.0,29792000.0,536617000.0,285222000.0,4915000.0,188380000.0,96842000.0,-3219000.0,93623000.0,821839000.0,52500000.0,52569000.0,53870000.0
Netflix Inc,NFLX,,1065280,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.63,3.63,3.53,111780000.0,288350000.0,190907000.0,190907000.0,190907000.0,1464746000.0,2329002000.0,3574000.0,,178250000.0,83460000.0,1464746000.0,864256000.0,15083000.0,550060000.0,314196000.0,-11509000.0,302687000.0,2329002000.0,52500000.0,52569000.0,53870000.0
Netflix Inc,NFLX,,1065280,2011.0,Q3TTM,2010-10-01,2011-09-30,,5.13,4.52,4.4,139244000.0,351199000.0,238002000.0,238002000.0,238002000.0,1855536000.0,2924924000.0,4512000.0,1232000.0,224209000.0,100099000.0,1855536000.0,1069388000.0,19915000.0,676739000.0,392649000.0,-15403000.0,377246000.0,2924924000.0,52500000.0,52569000.0,53870000.0
Netflix Inc,NFLX,,1065280,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.44,2.44,2.37,80617000.0,199242000.0,128447000.0,128447000.0,128447000.0,928129000.0,1507163000.0,1878000.0,,108770000.0,53668000.0,928129000.0,579034000.0,10168000.0,361680000.0,217354000.0,-8290000.0,209064000.0,1507163000.0,52500000.0,52470000.0,53909000.0
Netflix Inc,NFLX,,1065280,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.67,4.06,3.94,135523000.0,343329000.0,213509000.0,213509000.0,213509000.0,1663388000.0,2656304000.0,3669000.0,,196837000.0,87442000.0,1663388000.0,992916000.0,19945000.0,627608000.0,365308000.0,-16276000.0,349032000.0,2656304000.0,52500000.0,52470000.0,53909000.0
Netflix Inc,NFLX,,1065280,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 19:27:12+00:00,1.3,1.3,1.26,42610000.0,94983000.0,68214000.0,68214000.0,68214000.0,489978000.0,788610000.0,1013000.0,,57865000.0,30670000.0,489978000.0,298632000.0,5303000.0,183518000.0,115114000.0,-4290000.0,110824000.0,788610000.0,52500000.0,52470000.0,53909000.0
Netflix Inc,NFLX,,1065280,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.2,3.59,3.48,122764000.0,322879000.0,188814000.0,188814000.0,188814000.0,1488344000.0,2387513000.0,3577000.0,,176835000.0,71919000.0,1488344000.0,899169000.0,19535000.0,571633000.0,327536000.0,-15958000.0,311578000.0,2387513000.0,52800000.0,52759000.0,54246000.0
Netflix Inc,NFLX,,1065280,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 17:28:25+00:00,1.14,1.14,1.11,38007000.0,104259000.0,60233000.0,60233000.0,60233000.0,438151000.0,718553000.0,865000.0,,50905000.0,22998000.0,438151000.0,280402000.0,4865000.0,178162000.0,102240000.0,-4000000.0,98240000.0,718553000.0,52800000.0,52759000.0,54246000.0
Netflix Inc,NFLX,,1065280,2012.0,Q4,2012-10-01,2012-12-31,,0.14,0.14,0.14,7007000.0,86868000.0,7897000.0,7897000.0,7897000.0,722059000.0,945239000.0,282000.0,,82139000.0,34535000.0,722059000.0,223180000.0,5016000.0,203542000.0,19638000.0,-4734000.0,14904000.0,945239000.0,55300000.0,55521000.0,58904000.0
Netflix Inc,NFLX,,1065280,2012.0,FY,2012-01-01,2012-12-31,2015-01-29 13:55:40+00:00,0.31,0.31,0.29,13328000.0,439208000.0,17152000.0,17152000.0,17152000.0,2652058000.0,3609282000.0,474000.0,,329008000.0,139016000.0,2652058000.0,957224000.0,19986000.0,907232000.0,49992000.0,-19512000.0,30480000.0,3609282000.0,55300000.0,55521000.0,58904000.0
Netflix Inc,NFLX,,1065280,2012.0,Q3,2012-07-01,2012-09-30,2013-10-25 16:07:06+00:00,0.14,0.14,0.13,4271000.0,108448000.0,7675000.0,7675000.0,7675000.0,662638000.0,905089000.0,801000.0,,82521000.0,35347000.0,662638000.0,242451000.0,4990000.0,226316000.0,16135000.0,-4189000.0,11946000.0,905089000.0,54800000.0,55541000.0,58729000.0
Netflix Inc,NFLX,,1065280,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.17,0.17,0.17,6321000.0,352340000.0,9255000.0,9255000.0,9255000.0,1929999000.0,2664043000.0,192000.0,,246869000.0,104481000.0,1929999000.0,734044000.0,14970000.0,703690000.0,30354000.0,-14778000.0,15576000.0,2664043000.0,54800000.0,55541000.0,58729000.0
Netflix Inc,NFLX,,1065280,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.8,0.8,0.8,27937000.0,445259000.0,44474000.0,44474000.0,44474000.0,2505154000.0,3539618000.0,97000.0,,327652000.0,169327000.0,2505154000.0,1034464000.0,19912000.0,942238000.0,92226000.0,-19815000.0,72411000.0,3539618000.0,54800000.0,55541000.0,58729000.0
Netflix Inc,NFLX,,1065280,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 16:13:24+00:00,0.11,0.11,0.11,4491000.0,113964000.0,6164000.0,6164000.0,6164000.0,643428000.0,889163000.0,-493000.0,,81547000.0,34070000.0,643428000.0,245735000.0,5006000.0,229581000.0,16154000.0,-5499000.0,10655000.0,889163000.0,56000000.0,55526000.0,58809000.0
Netflix Inc,NFLX,,1065280,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.03,0.03,0.03,2050000.0,243892000.0,1580000.0,1580000.0,1580000.0,1267361000.0,1758954000.0,-609000.0,,164348000.0,69134000.0,1267361000.0,491593000.0,9980000.0,477374000.0,14219000.0,-10589000.0,3630000.0,1758954000.0,56000000.0,55526000.0,58809000.0
Netflix Inc,NFLX,,1065280,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.87,1.87,1.82,54829000.0,425919000.0,99259000.0,99259000.0,99259000.0,2379133000.0,3456368000.0,992000.0,,314611000.0,163772000.0,2379133000.0,1077235000.0,19837000.0,904302000.0,172933000.0,-18845000.0,154088000.0,3456368000.0,56000000.0,55526000.0,58809000.0
Netflix Inc,NFLX,,1065280,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 17:31:05+00:00,-0.08,-0.08,-0.08,-2441000.0,129928000.0,-4584000.0,-4584000.0,-4584000.0,623933000.0,869791000.0,-116000.0,,82801000.0,35064000.0,623933000.0,245858000.0,4974000.0,247793000.0,-1935000.0,-5090000.0,-7025000.0,869791000.0,57300000.0,55456000.0,55456000.0
Netflix Inc,NFLX,,1065280,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.06,3.06,2.97,92948000.0,406938000.0,161309000.0,161309000.0,161309000.0,2225683000.0,3355815000.0,2498000.0,,290929000.0,160372000.0,2225683000.0,1130132000.0,20134000.0,858239000.0,271893000.0,-17636000.0,254257000.0,3355815000.0,57300000.0,55456000.0,55456000.0
Netflix Inc,NFLX,,1065280,2013.0,Q4,2013-10-01,2013-12-31,,0.83,0.83,0.83,25583000.0,128017000.0,48421000.0,48421000.0,48421000.0,820677000.0,1175230000.0,-846000.0,,98128000.0,46120000.0,820677000.0,354553000.0,7438000.0,272265000.0,82288000.0,-8284000.0,74004000.0,1175230000.0,58200000.0,58198000.0,60761000.0
Netflix Inc,NFLX,,1065280,2013.0,FY,2013-01-01,2013-12-31,2015-01-29 13:55:40+00:00,1.93,1.93,1.85,58671000.0,469942000.0,112403000.0,112403000.0,112403000.0,3117203000.0,4374562000.0,-3002000.0,,378769000.0,180301000.0,3117203000.0,1257359000.0,54271000.0,1029012000.0,228347000.0,-57273000.0,171074000.0,4374562000.0,58200000.0,58198000.0,60761000.0
Netflix Inc,NFLX,,1065280,2013.0,Q3,2013-07-01,2013-09-30,2014-10-20 16:19:49+00:00,0.54,0.54,0.52,17669000.0,108228000.0,31822000.0,31822000.0,31822000.0,798900000.0,1105999000.0,-193000.0,,95540000.0,46211000.0,798900000.0,307099000.0,7436000.0,249979000.0,57120000.0,-7629000.0,49491000.0,1105999000.0,58900000.0,59108000.0,60990000.0
Netflix Inc,NFLX,,1065280,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.08,1.08,1.08,33088000.0,341925000.0,63982000.0,63982000.0,63982000.0,2296526000.0,3199332000.0,-2156000.0,,280641000.0,134181000.0,2296526000.0,902806000.0,46833000.0,756747000.0,146059000.0,-48989000.0,97070000.0,3199332000.0,58900000.0,59108000.0,60990000.0
Netflix Inc,NFLX,,1065280,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.22,1.22,1.22,40095000.0,428793000.0,71879000.0,71879000.0,71879000.0,3018585000.0,4144571000.0,-1874000.0,,362780000.0,168716000.0,3018585000.0,1125986000.0,51849000.0,960289000.0,165697000.0,-53723000.0,111974000.0,4144571000.0,58900000.0,59108000.0,60990000.0
Netflix Inc,NFLX,,1065280,2013.0,Q2,2013-04-01,2013-06-30,2014-07-22 16:46:36+00:00,0.51,0.51,0.49,17178000.0,114611000.0,29471000.0,29471000.0,29471000.0,760674000.0,1069372000.0,-2940000.0,,93126000.0,43844000.0,760674000.0,308698000.0,7528000.0,251581000.0,57117000.0,-10468000.0,46649000.0,1069372000.0,57800000.0,58192000.0,60590000.0
Netflix Inc,NFLX,,1065280,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.55,0.55,0.55,15419000.0,233697000.0,32160000.0,32160000.0,32160000.0,1497626000.0,2093333000.0,-1963000.0,,185101000.0,87970000.0,1497626000.0,595707000.0,39397000.0,506768000.0,88939000.0,-41360000.0,47579000.0,2093333000.0,57800000.0,58192000.0,60590000.0
Netflix Inc,NFLX,,1065280,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.82,0.82,0.82,26697000.0,429013000.0,47732000.0,47732000.0,47732000.0,2882323000.0,3943661000.0,-880000.0,,349761000.0,157852000.0,2882323000.0,1061338000.0,49403000.0,936626000.0,124712000.0,-50283000.0,74429000.0,3943661000.0,57800000.0,58192000.0,60590000.0
Netflix Inc,NFLX,,1065280,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.44,0.44,0.44,14010000.0,428366000.0,24425000.0,24425000.0,24425000.0,2765077000.0,3763452000.0,1567000.0,,338182000.0,148078000.0,2765077000.0,998375000.0,46881000.0,914626000.0,83749000.0,-45314000.0,38435000.0,3763452000.0,53800000.0,55972000.0,60146000.0
Netflix Inc,NFLX,,1065280,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 16:08:45+00:00,0.05,0.05,0.05,-1759000.0,119086000.0,2689000.0,2689000.0,2689000.0,736952000.0,1023961000.0,977000.0,,91975000.0,44126000.0,736952000.0,287009000.0,31869000.0,255187000.0,31822000.0,-30892000.0,930000.0,1023961000.0,53800000.0,55972000.0,60146000.0
Netflix Inc,NFLX,,1065280,2014.0,FY,2014-01-01,2014-12-31,2017-01-27 15:44:46+00:00,0.63,0.63,0.62,82570000.0,607186000.0,266799000.0,266799000.0,266799000.0,3752760000.0,5504656000.0,-3060000.0,,472321000.0,269741000.0,3752760000.0,1751896000.0,50219000.0,1349248000.0,402648000.0,-53279000.0,349369000.0,5504656000.0,423500000.0,420544000.0,431894000.0
Netflix Inc,NFLX,,1065280,2014.0,Q4,2014-10-01,2014-12-31,,0.2,0.2,0.2,-37855000.0,203671000.0,83371000.0,83371000.0,83371000.0,1014332000.0,1484728000.0,-6177000.0,,125876000.0,75803000.0,1014332000.0,470396000.0,13353000.0,405350000.0,65046000.0,-19530000.0,45516000.0,1484728000.0,423500000.0,420544000.0,431894000.0
Netflix Inc,NFLX,,1065280,2014.0,Q3,2014-07-01,2014-09-30,2015-10-16 15:45:29+00:00,0.14,0.14,0.14,38242000.0,145654000.0,59295000.0,59295000.0,59295000.0,954394000.0,1409432000.0,616000.0,,120953000.0,78024000.0,954394000.0,455038000.0,13486000.0,344631000.0,110407000.0,-12870000.0,97537000.0,1409432000.0,423500000.0,421194000.0,432742000.0
Netflix Inc,NFLX,,1065280,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.44,0.44,0.44,120425000.0,403515000.0,183428000.0,183428000.0,183428000.0,2738428000.0,4019928000.0,3117000.0,,346445000.0,193938000.0,2738428000.0,1281500000.0,36866000.0,943898000.0,337602000.0,-33749000.0,303853000.0,4019928000.0,423500000.0,421194000.0,432742000.0
Netflix Inc,NFLX,,1065280,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.55,0.55,0.55,146008000.0,531532000.0,231849000.0,231849000.0,231849000.0,3559105000.0,5195158000.0,2271000.0,,444573000.0,240058000.0,3559105000.0,1636053000.0,44304000.0,1216163000.0,419890000.0,-42033000.0,377857000.0,5195158000.0,423500000.0,421194000.0,432742000.0
Netflix Inc,NFLX,,1065280,2014.0,Q2,2014-04-01,2014-06-30,2015-07-17 16:08:16+00:00,0.17,0.17,0.16,46354000.0,120763000.0,71018000.0,71018000.0,71018000.0,914848000.0,1340407000.0,1100000.0,,115182000.0,60014000.0,914848000.0,425559000.0,13328000.0,295959000.0,129600000.0,-12228000.0,117372000.0,1340407000.0,417800000.0,419974000.0,431441000.0
Netflix Inc,NFLX,,1065280,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.3,0.3,0.3,82183000.0,257861000.0,124133000.0,124133000.0,124133000.0,1784034000.0,2610496000.0,2501000.0,,225492000.0,115914000.0,1784034000.0,826462000.0,23380000.0,599267000.0,227195000.0,-20879000.0,206316000.0,2610496000.0,417800000.0,419974000.0,431441000.0
Netflix Inc,NFLX,,1065280,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.49,0.49,0.49,125435000.0,494106000.0,204376000.0,204376000.0,204376000.0,3403611000.0,4891725000.0,1462000.0,,419160000.0,208245000.0,3403611000.0,1488114000.0,38254000.0,1121511000.0,366603000.0,-36792000.0,329811000.0,4891725000.0,417800000.0,419974000.0,431441000.0
Netflix Inc,NFLX,,1065280,2014.0,Q1,2014-01-01,2014-03-31,2015-04-17 16:55:12+00:00,0.89,0.89,0.86,35829000.0,137098000.0,53115000.0,53115000.0,53115000.0,869186000.0,1270089000.0,1401000.0,,110310000.0,55900000.0,869186000.0,400903000.0,10052000.0,303308000.0,97595000.0,-8651000.0,88944000.0,1270089000.0,59700000.0,59817000.0,61548000.0
Netflix Inc,NFLX,,1065280,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.72,2.72,2.72,96259000.0,487954000.0,162829000.0,162829000.0,162829000.0,3249437000.0,4620690000.0,-2578000.0,,397104000.0,192075000.0,3249437000.0,1371253000.0,32454000.0,1077133000.0,294120000.0,-35032000.0,259088000.0,4620690000.0,59700000.0,59817000.0,61548000.0
Netflix Inc,NFLX,,1065280,2015.0,FY,2015-01-01,2015-12-31,2017-01-27 15:44:46+00:00,0.29,0.29,0.28,19244000.0,824092000.0,122641000.0,122641000.0,122641000.0,4591476000.0,6779511000.0,-31225000.0,,650788000.0,407329000.0,4591476000.0,2188035000.0,132716000.0,1882209000.0,305826000.0,-163941000.0,141885000.0,6779511000.0,422900000.0,425889000.0,436456000.0
Netflix Inc,NFLX,,1065280,2015.0,Q4,2015-10-01,2015-12-31,,0.1,0.1,0.1,-22447000.0,224173000.0,43178000.0,43178000.0,43178000.0,1249365000.0,1823333000.0,-3734000.0,,180859000.0,109042000.0,1249365000.0,573968000.0,35429000.0,514074000.0,59894000.0,-39163000.0,20731000.0,1823333000.0,422900000.0,425889000.0,436456000.0
Netflix Inc,NFLX,,1065280,2015.0,Q3,2015-07-01,2015-09-30,2016-10-19 17:46:52+00:00,0.07,0.07,0.07,12806000.0,208102000.0,29432000.0,29432000.0,29432000.0,1173958000.0,1738355000.0,3930000.0,,171762000.0,110892000.0,1173958000.0,564397000.0,35333000.0,490756000.0,73641000.0,-31403000.0,42238000.0,1738355000.0,420500000.0,426869000.0,437606000.0
Netflix Inc,NFLX,,1065280,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.19,0.19,0.19,41691000.0,599919000.0,79463000.0,79463000.0,79463000.0,3342111000.0,4956178000.0,-27491000.0,,469929000.0,298287000.0,3342111000.0,1614067000.0,97287000.0,1368135000.0,245932000.0,-124778000.0,121154000.0,4956178000.0,420500000.0,426869000.0,437606000.0
Netflix Inc,NFLX,,1065280,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.38,0.38,0.38,3836000.0,803590000.0,162834000.0,162834000.0,162834000.0,4356443000.0,6440906000.0,-33668000.0,,595805000.0,374090000.0,4356443000.0,2084463000.0,110640000.0,1773485000.0,310978000.0,-144308000.0,166670000.0,6440906000.0,420500000.0,426869000.0,437606000.0
Netflix Inc,NFLX,,1065280,2015.0,Q2,2015-04-01,2015-06-30,2016-07-19 17:32:08+00:00,0.06,0.06,0.06,14155000.0,197140000.0,26335000.0,26335000.0,26335000.0,1121752000.0,1644694000.0,872000.0,,155061000.0,95906000.0,1121752000.0,522942000.0,35217000.0,448107000.0,74835000.0,-34345000.0,40490000.0,1644694000.0,438900000.0,425340000.0,436097000.0
Netflix Inc,NFLX,,1065280,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.12,0.12,0.12,28885000.0,391817000.0,50031000.0,50031000.0,50031000.0,2168153000.0,3217823000.0,-31421000.0,,298167000.0,187395000.0,2168153000.0,1049670000.0,61954000.0,877379000.0,172291000.0,-93375000.0,78916000.0,3217823000.0,438900000.0,425340000.0,436097000.0
Netflix Inc,NFLX,,1065280,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.45,0.45,0.45,29272000.0,741142000.0,192697000.0,192697000.0,192697000.0,4136879000.0,6111983000.0,-36982000.0,,544996000.0,341222000.0,4136879000.0,1975104000.0,88793000.0,1627360000.0,347744000.0,-125775000.0,221969000.0,6111983000.0,438900000.0,425340000.0,436097000.0
