company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Netflix Inc,NFLX,,1065280,2011.0,Q2,,2011-06-30,2011-07-27 13:44:12+00:00,533436000.0,44137000.0,884000.0,175207000.0,0.0,53000.0,146937000.0,,232986000.0,499434000.0,136948000.0,25883000.0,33792000.0,,438418000.0,276964000.0,,59811000.0,333097000.0,2199000.0,201200000.0,1570693000.0,334034000.0,969444000.0,726709000.0,334034000.0,334034000.0,1236659000.0,1570693000.0,464301000.0,509950000.0,,
Netflix Inc,NFLX,,1065280,2011.0,Q1,,2011-03-31,2011-04-27 16:41:45+00:00,301009000.0,44123000.0,590000.0,150419000.0,,52000.0,143045000.0,,233564000.0,265933000.0,134800000.0,22452000.0,38351000.0,,211334000.0,90584000.0,,74597000.0,275080000.0,2141000.0,192302000.0,1090188000.0,275722000.0,721602000.0,490318000.0,275722000.0,275722000.0,814466000.0,1090188000.0,233786000.0,324148000.0,,
Netflix Inc,NFLX,,1065280,2012.0,FY,,2012-12-31,2014-01-31 19:14:52+00:00,86468000.0,53139000.0,2919000.0,290291000.0,0.0,301672000.0,169472000.0,,200000000.0,1368162000.0,131681000.0,,124551000.0,1366847000.0,1595418000.0,1147291000.0,200000000.0,,440082000.0,,457787000.0,3967890000.0,744673000.0,2240791000.0,1675926000.0,744673000.0,744673000.0,3223217000.0,3967890000.0,1595418000.0,1547291000.0,0.0,
Netflix Inc,NFLX,,1065280,2012.0,Q3,,2012-09-30,2012-10-29 17:50:32+00:00,1372396000.0,70681000.0,3006000.0,370298000.0,0.0,281649000.0,155146000.0,,200000000.0,1335769000.0,133603000.0,,57742000.0,,1450212000.0,1293770000.0,,33152000.0,432185000.0,,428057000.0,3808833000.0,716840000.0,2225018000.0,1598223000.0,716840000.0,716840000.0,3091993000.0,3808833000.0,1450212000.0,1493770000.0,,
Netflix Inc,NFLX,,1065280,2012.0,Q2,,2012-06-30,2012-08-01 19:27:12+00:00,1295170000.0,50884000.0,961000.0,402251000.0,0.0,262755000.0,152790000.0,,200000000.0,1223638000.0,124644000.0,,52294000.0,,1215861000.0,1091220000.0,,48510000.0,424510000.0,,411092000.0,3478290000.0,688226000.0,2137785000.0,1498844000.0,688226000.0,688226000.0,2790064000.0,3478290000.0,1215861000.0,1291220000.0,,
Netflix Inc,NFLX,,1065280,2012.0,Q1,,2012-03-31,2012-04-27 17:28:25+00:00,1246958000.0,49106000.0,1577000.0,395992000.0,0.0,243479000.0,150602000.0,,200000000.0,1155443000.0,128197000.0,,45759000.0,,1293521000.0,1170391000.0,,53013000.0,418346000.0,,408534000.0,3480459000.0,663402000.0,2058741000.0,1446666000.0,663402000.0,663402000.0,2817057000.0,3480459000.0,1293521000.0,1370391000.0,,
Netflix Inc,NFLX,,1065280,2013.0,FY,,2013-12-31,2015-01-29 13:55:40+00:00,108435000.0,54018000.0,3575000.0,604965000.0,0.0,777501000.0,215767000.0,,500000000.0,1706421000.0,133605000.0,,151937000.0,1775983000.0,2220195000.0,1424799000.0,,,552485000.0,,595440000.0,5412563000.0,1333561000.0,3058763000.0,2154203000.0,1333561000.0,1333561000.0,4079002000.0,5412563000.0,2220195000.0,1924799000.0,0.0,
Netflix Inc,NFLX,,1065280,2013.0,Q3,,2013-09-30,2013-10-25 16:07:06+00:00,100899000.0,46433000.0,1570000.0,439056000.0,0.0,698736000.0,195823000.0,,500000000.0,1577514000.0,127263000.0,,106255000.0,1591981000.0,1924784000.0,1261819000.0,0.0,30522000.0,504064000.0,,695931000.0,4901325000.0,1204370000.0,2849278000.0,1935136000.0,1204370000.0,1204370000.0,3696955000.0,4901325000.0,1924784000.0,1761819000.0,,
Netflix Inc,NFLX,,1065280,2013.0,Q2,,2013-06-30,2013-07-25 16:13:24+00:00,103441000.0,59035000.0,-1664000.0,370678000.0,0.0,635044000.0,186571000.0,,500000000.0,1363609000.0,127931000.0,,94539000.0,1321217000.0,1782498000.0,1204865000.0,0.0,32064000.0,472242000.0,,709432000.0,4480751000.0,1105622000.0,2570322000.0,1670264000.0,1105622000.0,1105622000.0,3375129000.0,4480751000.0,1782498000.0,1704865000.0,,
Netflix Inc,NFLX,,1065280,2013.0,Q1,,2013-03-31,2013-04-26 17:31:05+00:00,1457832000.0,52004000.0,291000.0,418051000.0,0.0,369857000.0,178878000.0,,500000000.0,1391505000.0,129319000.0,,82469000.0,,1676870000.0,1361656000.0,,57254000.0,442771000.0,,607821000.0,4363289000.0,812919000.0,2557100000.0,1688714000.0,812919000.0,812919000.0,3550370000.0,4363289000.0,1676870000.0,1861656000.0,,
Netflix Inc,NFLX,,1065280,2014.0,FY,,2014-12-31,2016-01-28 14:55:13+00:00,201581000.0,69746000.0,-4446000.0,1113608000.0,,1042870000.0,274586000.0,,885849000.0,,149875000.0,,2318557000.0,2117241000.0,2965572000.0,1635789000.0,,,819284000.0,,494888000.0,7042500000.0,1857708000.0,3927053000.0,2663154000.0,1857708000.0,1857708000.0,5184792000.0,7042500000.0,2965572000.0,2521638000.0,0.0,
Netflix Inc,NFLX,,1065280,2014.0,Q3,,2014-09-30,2014-10-20 16:19:49+00:00,150374000.0,70559000.0,1645000.0,1183217000.0,0.0,987316000.0,252956000.0,,900000000.0,2006981000.0,144147000.0,,149682000.0,2074766000.0,2810700000.0,1604800000.0,,,735913000.0,,483602000.0,6778329000.0,1724874000.0,3823482000.0,2548655000.0,1724874000.0,1724874000.0,5053455000.0,6778329000.0,2810700000.0,2504800000.0,,
Netflix Inc,NFLX,,1065280,2014.0,Q2,,2014-06-30,2014-07-22 16:46:36+00:00,137226000.0,98548000.0,6502000.0,1214244000.0,0.0,926585000.0,241330000.0,,900000000.0,1786341000.0,141715000.0,,167674000.0,1858020000.0,2515727000.0,1480993000.0,,,676618000.0,,500121000.0,6325822000.0,1609705000.0,3668380000.0,2335124000.0,1609705000.0,1609705000.0,4716117000.0,6325822000.0,2515727000.0,2380993000.0,,
Netflix Inc,NFLX,,1065280,2014.0,Q1,,2014-03-31,2014-04-23 16:08:45+00:00,133883000.0,54858000.0,4503000.0,1157450000.0,0.0,868255000.0,230015000.0,,900000000.0,1771410000.0,133473000.0,,147131000.0,1844897000.0,2327849000.0,1406095000.0,,,605600000.0,,510793000.0,6048106000.0,1478358000.0,3586784000.0,2263653000.0,1478358000.0,1478358000.0,4569748000.0,6048106000.0,2327849000.0,2306095000.0,,
Netflix Inc,NFLX,,1065280,2015.0,FY,,2015-12-31,2017-01-27 15:44:46+00:00,253491000.0,140389000.0,-43308000.0,1809330000.0,0.0,1324809000.0,346721000.0,,2371362000.0,,173412000.0,,3121125000.0,2789023000.0,4597619000.0,2078459000.0,,,941925000.0,,501385000.0,10202871000.0,2223426000.0,5431840000.0,3529624000.0,2223426000.0,2223426000.0,7979445000.0,10202871000.0,4597619000.0,4449821000.0,0.0,
Netflix Inc,NFLX,,1065280,2015.0,Q3,,2015-09-30,2015-10-16 15:45:29+00:00,209365000.0,179350000.0,-37890000.0,2115437000.0,0.0,1306461000.0,329739000.0,,2400000000.0,2695184000.0,181268000.0,,264887000.0,2622964000.0,4165286000.0,2007531000.0,,,898747000.0,,494205000.0,9916267000.0,2167318000.0,5569713000.0,3341418000.0,2167318000.0,2167318000.0,7748949000.0,9916267000.0,4165286000.0,4407531000.0,,
Netflix Inc,NFLX,,1065280,2015.0,Q2,,2015-06-30,2015-07-17 16:08:16+00:00,211729000.0,150406000.0,-38120000.0,2293872000.0,0.0,1200880000.0,301754000.0,,2400000000.0,2510946000.0,171396000.0,,292806000.0,2556180000.0,3882955000.0,2002717000.0,,,869315000.0,,502886000.0,9654861000.0,2032075000.0,5600510000.0,3220069000.0,2032075000.0,2032075000.0,7622786000.0,9654861000.0,3882955000.0,4402717000.0,,
Netflix Inc,NFLX,,1065280,2015.0,Q1,,2015-03-31,2015-04-17 16:55:12+00:00,190567000.0,107323000.0,-43154000.0,2454777000.0,0.0,1109388000.0,285340000.0,,2400000000.0,2370447000.0,145816000.0,,210901000.0,2425619000.0,3555754000.0,1922563000.0,,,842980000.0,,502931000.0,9240626000.0,1909214000.0,5539056000.0,3008849000.0,1909214000.0,1909214000.0,7331412000.0,9240626000.0,3555754000.0,4322563000.0,,
Netflix Inc,NFLX,,1065280,2016.0,FY,,2016-12-31,2018-02-02 19:13:16+00:00,312842000.0,197632000.0,-48565000.0,1467576000.0,0.0,1599762000.0,443472000.0,,3364311000.0,,250395000.0,,3986509000.0,3632711000.0,7615924000.0,2955842000.0,,,1128603000.0,,266206000.0,13586610000.0,2679800000.0,5720291000.0,4586657000.0,2679800000.0,2679800000.0,10906810000.0,13586610000.0,7615924000.0,6320153000.0,0.0,
Netflix Inc,NFLX,,1065280,2016.0,Q3,,2016-09-30,2016-10-19 17:46:52+00:00,285753000.0,201232000.0,-36530000.0,969158000.0,0.0,1503641000.0,427206000.0,,2373966000.0,,191876000.0,,3850637000.0,3497214000.0,6961569000.0,3033001000.0,,,1061855000.0,,374098000.0,12347338000.0,2528966000.0,5193893000.0,4411405000.0,2528966000.0,2528966000.0,9818372000.0,12347338000.0,6961569000.0,5406967000.0,,
Netflix Inc,NFLX,,1065280,2016.0,Q2,,2016-06-30,2016-07-19 17:32:08+00:00,240458000.0,172073000.0,-38211000.0,1390925000.0,0.0,1443707000.0,396976000.0,,2373085000.0,,162864000.0,,3552690000.0,3242330000.0,6043725000.0,2752751000.0,,,1010338000.0,,443303000.0,11593507000.0,2415834000.0,5386918000.0,4051837000.0,2415834000.0,2415834000.0,9177673000.0,11593507000.0,6043725000.0,5125836000.0,,
Netflix Inc,NFLX,,1065280,2016.0,Q1,,2016-03-31,2016-04-20 14:14:37+00:00,231914000.0,181634000.0,-34401000.0,1605244000.0,0.0,1382051000.0,374223000.0,,2372218000.0,,166254000.0,,3471365000.0,3145861000.0,5552184000.0,2639191000.0,,,969583000.0,,467227000.0,11262274000.0,2317233000.0,5543836000.0,3933632000.0,2317233000.0,2317233000.0,8945041000.0,11262274000.0,5552184000.0,5011409000.0,,
Netflix Inc,NFLX,,1065280,2017.0,FY,,2017-12-31,2019-01-29 17:12:16+00:00,359555000.0,315094000.0,-20557000.0,2822795000.0,0.0,1871396000.0,618622000.0,,6499432000.0,,319404000.0,,4847179000.0,4173041000.0,11023364000.0,3465042000.0,,,1731117000.0,,,19012742000.0,3581956000.0,7669974000.0,5466312000.0,3581956000.0,3581956000.0,15430786000.0,19012742000.0,11023364000.0,9964474000.0,0.0,
Netflix Inc,NFLX,,1065280,2017.0,Q3,,2017-09-30,2017-10-18 16:27:55+00:00,301443000.0,331723000.0,-25362000.0,1746469000.0,0.0,1807123000.0,535425000.0,,4888783000.0,,322421000.0,,4638879000.0,4142086000.0,10243771000.0,3424719000.0,,,1545600000.0,,0.0,16951540000.0,3327361000.0,6385348000.0,5310677000.0,3327361000.0,3327361000.0,13624179000.0,16951540000.0,10243771000.0,8313502000.0,,
Netflix Inc,NFLX,,1065280,2017.0,Q2,,2017-06-30,2017-07-19 15:12:52+00:00,273398000.0,248871000.0,-31368000.0,1918777000.0,0.0,1727858000.0,505302000.0,,4836502000.0,,309831000.0,,4535883000.0,4095374000.0,9506607000.0,3445276000.0,,,1416010000.0,,246125000.0,16517223000.0,3112500000.0,6700785000.0,5122945000.0,3112500000.0,3112500000.0,13404723000.0,16517223000.0,9506607000.0,8281778000.0,,
Netflix Inc,NFLX,,1065280,2017.0,Q1,,2017-03-31,2017-04-19 21:10:08+00:00,294831000.0,296258000.0,-45859000.0,1077824000.0,0.0,1669132000.0,458693000.0,,3365431000.0,,275083000.0,,4319101000.0,3861447000.0,8423683000.0,3108753000.0,,,1350410000.0,,263405000.0,14359096000.0,2973683000.0,5660330000.0,4911229000.0,2973683000.0,2973683000.0,11385413000.0,14359096000.0,8423683000.0,6474184000.0,,
Netflix Inc,NFLX,,1065280,2018.0,FY,,2018-12-31,2020-01-29 16:03:25+00:00,562985000.0,481874000.0,-19582000.0,3794483000.0,0.0,2315988000.0,760899000.0,,10360058000.0,,418281000.0,,5899652000.0,4681562000.0,15861984000.0,3888257000.0,,,2942359000.0,,,25974400000.0,5238765000.0,9694135000.0,6487320000.0,5238765000.0,5238765000.0,20735635000.0,25974400000.0,15861984000.0,14248315000.0,0.0,
Netflix Inc,NFLX,,1065280,2018.0,Q3,,2018-09-30,2018-10-18 17:29:32+00:00,441427000.0,527079000.0,-14508000.0,3067534000.0,0.0,2215736000.0,716723000.0,,8336586000.0,,371152000.0,,5662447000.0,4613011000.0,14265096000.0,3721750000.0,,,2808425000.0,,,23366229000.0,5009653000.0,8729981000.0,6298240000.0,5009653000.0,5009653000.0,18356576000.0,23366229000.0,14265096000.0,12058336000.0,,
Netflix Inc,NFLX,,1065280,2018.0,Q2,,2018-06-30,2018-07-18 16:07:21+00:00,448219000.0,392595000.0,-12427000.0,3906357000.0,0.0,2103437000.0,697740000.0,,8342067000.0,,349646000.0,,5440532000.0,4541087000.0,12967002000.0,3745229000.0,,,2405590000.0,,,22663537000.0,4496600000.0,9346889000.0,6079641000.0,4496600000.0,4496600000.0,18166937000.0,22663537000.0,12967002000.0,12087296000.0,,
Netflix Inc,NFLX,,1065280,2018.0,Q1,,2018-03-31,2018-04-18 16:13:58+00:00,436183000.0,429431000.0,4264000.0,2593666000.0,0.0,1995225000.0,673892000.0,,6542373000.0,,341932000.0,,5223910000.0,4466081000.0,11993289000.0,3584107000.0,,,2021241000.0,,,20152797000.0,4020730000.0,7817576000.0,6005587000.0,4020730000.0,4020730000.0,16132067000.0,20152797000.0,11993289000.0,10126480000.0,,
Netflix Inc,NFLX,,1065280,2019.0,FY,,2019-12-31,2020-04-21 17:17:26+00:00,674347000.0,843043000.0,-23521000.0,5018437000.0,0.0,2793929000.0,924745000.0,,14759260000.0,,565221000.0,,1160067000.0,4413561000.0,27231987000.0,4778599000.0,,,4811749000.0,0.0,,33975712000.0,7582157000.0,6178504000.0,6855696000.0,7582157000.0,7582157000.0,26393555000.0,33975712000.0,27231987000.0,19537859000.0,,
Netflix Inc,NFLX,,1065280,2019.0,Q3,,2019-09-30,2019-10-18 13:24:20+00:00,444129000.0,1037723000.0,-41246000.0,4435018000.0,0.0,2677972000.0,915506000.0,,12426000000.0,0.0,481992000.0,,892740000.0,4860542000.0,25131961000.0,4396560000.0,,,4224779000.0,,,30941711000.0,6861505000.0,5327758000.0,7257900000.0,6861505000.0,6861505000.0,24080206000.0,30941711000.0,25131961000.0,16822560000.0,,
Netflix Inc,NFLX,,1065280,2019.0,Q2,,2019-06-30,2019-07-19 16:18:58+00:00,442194000.0,750812000.0,-20352000.0,5004247000.0,0.0,2566365000.0,892777000.0,,12594000000.0,0.0,452399000.0,,872910000.0,4848201000.0,23841783000.0,4537672000.0,,,3559535000.0,,,30171339000.0,6105548000.0,5877157000.0,6933984000.0,6105548000.0,6105548000.0,24065791000.0,30171339000.0,23841783000.0,17131672000.0,,
Netflix Inc,NFLX,,1065280,2019.0,Q1,,2019-03-31,2019-04-18 17:12:02+00:00,439496000.0,746268000.0,-25600000.0,3348557000.0,0.0,2439773000.0,808692000.0,,10305023000.0,0.0,434372000.0,,820350000.0,4863351000.0,22615353000.0,4352744000.0,,,3288885000.0,,,27218632000.0,5703058000.0,4168907000.0,6857807000.0,5703058000.0,5703058000.0,21515574000.0,27218632000.0,22615353000.0,14657767000.0,,
Netflix Inc,NFLX,,1065280,2020.0,Q1,,2020-03-31,2020-04-21 17:17:26+00:00,545488000.0,1061090000.0,-47054000.0,5151884000.0,0.0,2935532000.0,986753000.0,,14170692000.0,,650455000.0,,1295897000.0,4761585000.0,27961674000.0,4626199000.0,,,5520816000.0,498809000.0,,35059910000.0,8409294000.0,6447781000.0,7853725000.0,8409294000.0,8409294000.0,26650616000.0,35059910000.0,27961674000.0,18796891000.0,,
