company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q2,2011-04-01,2011-06-30,,-930000.0,20929000.0,993000.0,27349000.0,60961000.0,4422000.0,,19809000.0,173849000.0,-121856000.0,,51762000.0,-193346000.0,125234000.0,51762000.0,-193464000.0,125234000.0,-16468000.0,38228000.0,38228000.0,-14317000.0,349474000.0,-6362000.0,,-75290000.0,-376000.0,-192017000.0,-274415000.0,,,1541000.0
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1294000.0,95484000.0,1897000.0,227842000.0,264334000.0,6603000.0,,-24899000.0,619588000.0,1176698000.0,,1423787000.0,-1875257000.0,423518000.0,1423787000.0,-1875257000.0,423518000.0,-27952000.0,144424000.0,144424000.0,-55464000.0,1288973000.0,-25092000.0,,-332537000.0,-361000.0,-1860230000.0,-1162185000.0,,-166750000.0,4756000.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q4,2012-10-01,2012-12-31,,,20267000.0,2123000.0,196462000.0,89325000.0,,,41999000.0,,,,184759000.0,-391005000.0,186412000.0,184759000.0,-391005000.0,186412000.0,-19834000.0,55895000.0,55895000.0,-22321000.0,,,,,1247000.0,,,,,
Digital Realty Trust Inc,DLR,,1297996,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:07:00+00:00,-1053000.0,77931000.0,4168000.0,332302000.0,316064000.0,19800000.0,,-3859000.0,894221000.0,1932000.0,182500000.0,1948635000.0,-2475933000.0,542948000.0,1948635000.0,-2475933000.0,542948000.0,15650000.0,216047000.0,216047000.0,-64408000.0,1466159000.0,-32280000.0,,-368799000.0,1173000.0,-2466241000.0,-186455000.0,-34494000.0,-6429000.0,3841000.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 17:10:04+00:00,-500000.0,57664000.0,2045000.0,135840000.0,226739000.0,15272000.0,,-45858000.0,894221000.0,2561068000.0,182500000.0,1763876000.0,-2084928000.0,356536000.0,1763876000.0,-2084928000.0,356536000.0,35484000.0,160152000.0,160152000.0,-42087000.0,-52582000.0,-11157000.0,,-363351000.0,-74000.0,-2087695000.0,-1453435000.0,,-6429000.0,2379000.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q3,2012-07-01,2012-09-30,,,20976000.0,528000.0,54518000.0,83869000.0,8479000.0,,-17425000.0,830875000.0,2558561000.0,,1341498000.0,-1438496000.0,125336000.0,1341498000.0,-1438496000.0,125336000.0,28338000.0,56921000.0,56921000.0,-18743000.0,-613878000.0,-5745000.0,,-105106000.0,-262000.0,-1438955000.0,-1331359000.0,583000.0,-62000.0,952000.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 17:13:42+00:00,-500000.0,36688000.0,1517000.0,81322000.0,142870000.0,6793000.0,,-28433000.0,63346000.0,2507000.0,182500000.0,422378000.0,-646432000.0,231200000.0,422378000.0,-646432000.0,231200000.0,7146000.0,103231000.0,103231000.0,-23344000.0,561296000.0,-5412000.0,,-258245000.0,188000.0,-648740000.0,-122076000.0,-583000.0,-6367000.0,1427000.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q2,2012-04-01,2012-06-30,,6632000.0,18285000.0,1258000.0,27446000.0,73654000.0,5901000.0,,23146000.0,,-524151000.0,182500000.0,190474000.0,-330704000.0,160663000.0,190474000.0,-329603000.0,160663000.0,21534000.0,53968000.0,53968000.0,-7553000.0,554062000.0,-4628000.0,,-92041000.0,-837000.0,-339474000.0,76934000.0,-583000.0,-6247000.0,865000.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 17:11:52+00:00,-7132000.0,18403000.0,259000.0,53876000.0,69216000.0,892000.0,,-51579000.0,63346000.0,526658000.0,0.0,231904000.0,-315728000.0,70537000.0,231904000.0,-316829000.0,70537000.0,-14388000.0,49263000.0,49263000.0,-15791000.0,7234000.0,-784000.0,,-166204000.0,1025000.0,-309266000.0,-199010000.0,,-120000.0,562000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q4,2013-10-01,2013-12-31,,2250000.0,23456000.0,1028000.0,66016000.0,105885000.0,2951000.0,,41700000.0,,,,127488000.0,-328108000.0,202310000.0,127488000.0,-328108000.0,202310000.0,1690000.0,55667000.0,55667000.0,-24705000.0,,-4195000.0,,,307000.0,-342002000.0,,,,12888000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 17:07:00+00:00,0.0,89213000.0,4922000.0,385508000.0,397592000.0,11277000.0,,31243000.0,,,,404746000.0,-1060609000.0,656390000.0,404746000.0,-1060609000.0,656390000.0,527000.0,320449000.0,320449000.0,-184074000.0,,-17292000.0,,,1967000.0,-1408654000.0,,,,354060000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q3,2013-07-01,2013-09-30,,,22638000.0,2245000.0,227766000.0,101710000.0,3586000.0,,11298000.0,,-183380000.0,,-127462000.0,-20253000.0,178573000.0,-127462000.0,-20253000.0,178573000.0,30858000.0,153480000.0,153480000.0,-112219000.0,834915000.0,-7233000.0,,-139616000.0,1666000.0,-347776000.0,-638774000.0,-553000.0,-54000.0,331170000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 17:09:14+00:00,-2250000.0,65757000.0,3894000.0,319492000.0,291707000.0,8326000.0,,-10457000.0,,1292644000.0,250000000.0,277258000.0,-732501000.0,454080000.0,277258000.0,-732501000.0,454080000.0,-1163000.0,264782000.0,264782000.0,-159369000.0,825591000.0,-13097000.0,,-457516000.0,1660000.0,-1066652000.0,-1624419000.0,-553000.0,-8489000.0,341172000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 17:12:55+00:00,-2250000.0,43119000.0,1649000.0,91726000.0,189997000.0,4740000.0,,-21755000.0,,1476024000.0,250000000.0,404720000.0,-712248000.0,275507000.0,404720000.0,-712248000.0,275507000.0,-32021000.0,111302000.0,111302000.0,-47150000.0,-9324000.0,-5864000.0,,-317900000.0,-6000.0,-718876000.0,-985645000.0,,-8435000.0,10002000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q2,2013-04-01,2013-06-30,,-2000000.0,22348000.0,1589000.0,35563000.0,96711000.0,2750000.0,,35347000.0,,353279000.0,250000000.0,152274000.0,-356610000.0,186466000.0,152274000.0,-356610000.0,186466000.0,-17870000.0,59621000.0,59621000.0,-26455000.0,-9282000.0,-3591000.0,,-113906000.0,-1106000.0,-363004000.0,-319382000.0,,-8435000.0,9235000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 18:29:56+00:00,-250000.0,20771000.0,60000.0,56163000.0,93286000.0,1990000.0,,-57102000.0,,1122745000.0,0.0,252446000.0,-355638000.0,89041000.0,252446000.0,-355638000.0,89041000.0,-14151000.0,51681000.0,51681000.0,-20695000.0,-42000.0,-2273000.0,,-203994000.0,1100000.0,-355872000.0,-666263000.0,,,767000.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q1TTM,2012-04-01,2013-03-31,,5829000.0,80299000.0,3969000.0,334589000.0,340134000.0,20898000.0,,-9382000.0,830875000.0,598019000.0,182500000.0,1969177000.0,-2515843000.0,561452000.0,1969177000.0,-2514742000.0,561452000.0,15887000.0,218465000.0,218465000.0,-69312000.0,1458883000.0,-33769000.0,,-406589000.0,1248000.0,-2512847000.0,-653708000.0,-34494000.0,-6309000.0,4046000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:49:18+00:00,,101152000.0,6198000.0,360912000.0,456204000.0,18992000.0,0.0,-20470000.0,0.0,1620990000.0,365000000.0,-26974000.0,-644180000.0,655888000.0,-26974000.0,-644180000.0,655888000.0,-15266000.0,203415000.0,203415000.0,-85139000.0,711000.0,-14686000.0,,-520813000.0,726000.0,-917377000.0,-1480527000.0,-12335000.0,0.0,268891000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q4,2014-10-01,2014-12-31,,,20718000.0,174000.0,60488000.0,115559000.0,10535000.0,,6041000.0,,667231000.0,,-140000.0,-179294000.0,183321000.0,-140000.0,-179294000.0,183321000.0,3887000.0,-34795000.0,-34795000.0,77148000.0,-483886000.0,-16041000.0,,-30068000.0,-1350000.0,-212301000.0,-153003000.0,-12335000.0,11921000.0,38513000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q3TTM,2013-10-01,2014-09-30,,2250000.0,103890000.0,7052000.0,366440000.0,446530000.0,11408000.0,,15189000.0,,,,100654000.0,-792994000.0,674877000.0,100654000.0,-792994000.0,674877000.0,-17463000.0,293877000.0,293877000.0,-186992000.0,,-2840000.0,,,2383000.0,-1047078000.0,,,,243266000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q3,2014-07-01,2014-09-30,,,25096000.0,424000.0,103944000.0,115620000.0,3501000.0,,-14399000.0,,,,-139504000.0,-61070000.0,157303000.0,-139504000.0,-61070000.0,157303000.0,-43271000.0,130161000.0,130161000.0,-100297000.0,,6511000.0,,,1122000.0,-246138000.0,,,,175056000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:06:55+00:00,,80434000.0,6024000.0,300424000.0,340645000.0,8457000.0,,-26511000.0,,953759000.0,365000000.0,-26834000.0,-464886000.0,472567000.0,-26834000.0,-464886000.0,472567000.0,-19153000.0,238210000.0,238210000.0,-162287000.0,484597000.0,1355000.0,,-490745000.0,2076000.0,-705076000.0,-1327524000.0,,-11921000.0,230378000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q2TTM,2013-07-01,2014-06-30,,2250000.0,101432000.0,8873000.0,490262000.0,432620000.0,11493000.0,,40886000.0,,,,112696000.0,-752177000.0,696147000.0,112696000.0,-752177000.0,696147000.0,56666000.0,317196000.0,317196000.0,-198914000.0,,-16584000.0,,,2927000.0,-1148716000.0,,,,399380000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q2,2014-04-01,2014-06-30,,,27193000.0,3874000.0,60832000.0,113883000.0,4531000.0,,32342000.0,,,,-11897000.0,-176272000.0,198853000.0,-11897000.0,-176272000.0,198853000.0,10684000.0,61332000.0,61332000.0,-35271000.0,,-2053000.0,,,-626000.0,-221752000.0,,,,43002000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 17:28:01+00:00,,55338000.0,5600000.0,196480000.0,225025000.0,4956000.0,,-12112000.0,,,,112670000.0,-403816000.0,315264000.0,112670000.0,-403816000.0,315264000.0,24118000.0,108049000.0,108049000.0,-61990000.0,0.0,-5156000.0,,,954000.0,-458938000.0,,,,55322000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q1TTM,2013-04-01,2014-03-31,,250000.0,96587000.0,6588000.0,464993000.0,415448000.0,9712000.0,,43891000.0,,,,276867000.0,-932515000.0,683760000.0,276867000.0,-932515000.0,683760000.0,28112000.0,315485000.0,315485000.0,-190098000.0,,-18122000.0,,,2447000.0,-1289968000.0,,,,365613000.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:11:31+00:00,,28145000.0,1726000.0,135648000.0,111142000.0,425000.0,,-44454000.0,,433297000.0,300000000.0,124567000.0,-227544000.0,116411000.0,124567000.0,-227544000.0,116411000.0,13434000.0,46717000.0,46717000.0,-26719000.0,-62000.0,-3103000.0,,-223613000.0,1580000.0,-237186000.0,-374912000.0,,-10143000.0,12320000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:30:27+00:00,,113370000.0,6244000.0,360282000.0,464694000.0,17570000.0,-2316000.0,139000.0,918944000.0,3881159000.0,,1750531000.0,-2527501000.0,796840000.0,1750531000.0,-2527501000.0,796840000.0,19870000.0,301591000.0,301591000.0,-82954000.0,-12582000.0,-30322000.0,2316000.0,-548058000.0,,-2737838000.0,-2488932000.0,,0.0,223089000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q4,2015-10-01,2015-12-31,,,55565000.0,286000.0,68072000.0,118235000.0,14636000.0,-2316000.0,2850000.0,918944000.0,1953161000.0,-250000000.0,1876313000.0,-2102260000.0,257633000.0,1876313000.0,-2102260000.0,257633000.0,31686000.0,-16573000.0,-16573000.0,98295000.0,-23000.0,-7700000.0,2316000.0,-23878000.0,-739000.0,-2119749000.0,-727825000.0,,5934000.0,10553000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 16:50:52+00:00,,57805000.0,5958000.0,292210000.0,346459000.0,2934000.0,0.0,-2711000.0,0.0,1927998000.0,250000000.0,-125782000.0,-425241000.0,539207000.0,-125782000.0,-425241000.0,539207000.0,-11816000.0,318164000.0,318164000.0,-181249000.0,-12559000.0,-22622000.0,,-524180000.0,739000.0,-618089000.0,-1761107000.0,,-5934000.0,212536000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q3TTM,2014-10-01,2015-09-30,,,78523000.0,6132000.0,352698000.0,462018000.0,13469000.0,,3330000.0,,2595229000.0,250000000.0,-125922000.0,-604535000.0,722528000.0,-125922000.0,-604535000.0,722528000.0,-7929000.0,283369000.0,283369000.0,-104101000.0,-496445000.0,-38663000.0,,-554248000.0,-611000.0,-830390000.0,-1914110000.0,-12335000.0,5987000.0,251049000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q3,2015-07-01,2015-09-30,,,15975000.0,2388000.0,90138000.0,119692000.0,-10488000.0,,4965000.0,,139863000.0,250000000.0,-30321000.0,-183382000.0,184056000.0,-30321000.0,-183382000.0,184056000.0,-29647000.0,57842000.0,57842000.0,-15196000.0,178000.0,-21335000.0,,-136500000.0,778000.0,-164089000.0,-278201000.0,,-5661000.0,12530000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 17:22:48+00:00,,41830000.0,3570000.0,202072000.0,226767000.0,13422000.0,0.0,-7676000.0,,1788135000.0,,-95461000.0,-241859000.0,355151000.0,-95461000.0,-241859000.0,355151000.0,17831000.0,260322000.0,260322000.0,-166053000.0,-12737000.0,-1287000.0,,-387680000.0,-39000.0,-454000000.0,-1482906000.0,,-273000.0,200006000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q2TTM,2014-07-01,2015-06-30,,,87644000.0,4168000.0,366504000.0,457946000.0,27458000.0,,-16034000.0,,,,-235105000.0,-482223000.0,695775000.0,-235105000.0,-482223000.0,695775000.0,-21553000.0,355688000.0,355688000.0,-189202000.0,,-10817000.0,,,-267000.0,-912439000.0,,,,413575000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q2,2015-04-01,2015-06-30,,,21110000.0,2385000.0,138783000.0,115071000.0,-693000.0,,32845000.0,,1247942000.0,,-101617000.0,-92789000.0,216229000.0,-101617000.0,-92789000.0,216229000.0,21823000.0,137997000.0,137997000.0,-90618000.0,54028000.0,11191000.0,,-136347000.0,-176000.0,-254596000.0,-1267115000.0,,-125000.0,151309000.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q1TTM,2014-04-01,2015-03-31,,,93727000.0,5657000.0,288553000.0,456758000.0,32682000.0,,-16537000.0,,1727886000.0,65000000.0,-145385000.0,-565706000.0,678399000.0,-145385000.0,-565706000.0,678399000.0,-32692000.0,279023000.0,279023000.0,-133855000.0,-65992000.0,-24061000.0,,-548533000.0,-717000.0,-879595000.0,-1321406000.0,-12335000.0,9995000.0,305268000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 17:29:13+00:00,,202214000.0,3698000.0,216713000.0,518716000.0,0.0,,-20509000.0,1085442000.0,3975299000.0,,350617000.0,-1303597000.0,911242000.0,350617000.0,-1303597000.0,911242000.0,-41738000.0,431852000.0,431852000.0,-222633000.0,-19011000.0,-32095000.0,,-605390000.0,1602000.0,-1647605000.0,-3798223000.0,,-287500000.0,376103000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q4,2016-10-01,2016-12-31,,,50406000.0,-3594000.0,-128213000.0,131224000.0,-7807000.0,,42389000.0,-649000.0,178341000.0,,-70118000.0,-229178000.0,284189000.0,-70118000.0,-229178000.0,284189000.0,-15107000.0,96140000.0,96140000.0,-33364000.0,477000.0,4233000.0,,-17392000.0,-2606000.0,-217019000.0,-230895000.0,,,-8585000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 16:48:57+00:00,,151808000.0,7292000.0,344926000.0,387492000.0,7807000.0,,-62898000.0,1086091000.0,3796958000.0,,420735000.0,-1074419000.0,627053000.0,420735000.0,-1074419000.0,627053000.0,-26631000.0,335712000.0,335712000.0,-189269000.0,-19488000.0,-36328000.0,,-587998000.0,4208000.0,-1430586000.0,-3567328000.0,,-287500000.0,384688000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q3TTM,2015-10-01,2016-09-30,,,207373000.0,7578000.0,412998000.0,505727000.0,22443000.0,-2316000.0,-60048000.0,2005035000.0,5750119000.0,-250000000.0,2297048000.0,-3176679000.0,884686000.0,2297048000.0,-3176679000.0,884686000.0,5055000.0,319139000.0,319139000.0,-90974000.0,-19511000.0,-44028000.0,2316000.0,-611876000.0,3469000.0,-3550335000.0,-4295153000.0,,-281566000.0,395241000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q3,2016-07-01,2016-09-30,,,50743000.0,2786000.0,124378000.0,132845000.0,3434000.0,,-3301000.0,1086091000.0,1518964000.0,,540642000.0,-775377000.0,230420000.0,540642000.0,-775377000.0,230420000.0,-4315000.0,222435000.0,222435000.0,-176482000.0,-12113000.0,-29586000.0,,-153131000.0,4180000.0,-1083130000.0,-1611669000.0,,-287500000.0,333905000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 17:11:18+00:00,,101065000.0,4506000.0,220548000.0,254647000.0,4373000.0,,-59597000.0,0.0,2277994000.0,,-119907000.0,-299042000.0,396633000.0,-119907000.0,-299042000.0,396633000.0,-22316000.0,113277000.0,113277000.0,-12787000.0,-7375000.0,-6742000.0,,-434867000.0,28000.0,-347456000.0,-1955659000.0,,0.0,50783000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q2TTM,2015-07-01,2016-06-30,,,172605000.0,7180000.0,378758000.0,492574000.0,8521000.0,-2316000.0,-51782000.0,918944000.0,4371018000.0,,1726085000.0,-2584684000.0,838322000.0,1726085000.0,-2584684000.0,838322000.0,-20277000.0,154546000.0,154546000.0,70312000.0,-7220000.0,-35777000.0,2316000.0,-595245000.0,67000.0,-2631294000.0,-2961685000.0,,273000.0,73866000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q2,2016-04-01,2016-06-30,,,54315000.0,2965000.0,158870000.0,127472000.0,3422000.0,,-12184000.0,,819200000.0,-137000.0,-68797000.0,-144872000.0,217272000.0,-68797000.0,-144872000.0,217272000.0,3603000.0,50944000.0,50944000.0,-5234000.0,28064000.0,-2381000.0,,-153968000.0,1959000.0,-152609000.0,-761956000.0,,,6696000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q1,2016-01-01,2016-03-31,2016-05-06 17:05:58+00:00,,46750000.0,1541000.0,61678000.0,127175000.0,951000.0,,-47413000.0,,1458794000.0,137000.0,-51110000.0,-154170000.0,179361000.0,-51110000.0,-154170000.0,179361000.0,-25919000.0,62333000.0,62333000.0,-7553000.0,-35439000.0,-4361000.0,,-280899000.0,-1931000.0,-194847000.0,-1193703000.0,,,44087000.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,Q1TTM,2015-04-01,2016-03-31,,,139400000.0,6600000.0,358671000.0,480173000.0,4406000.0,-2316000.0,-6753000.0,918944000.0,4799760000.0,137000.0,1693265000.0,-2532601000.0,837279000.0,1693265000.0,-2532601000.0,837279000.0,-2057000.0,241599000.0,241599000.0,-15072000.0,18744000.0,-22205000.0,2316000.0,-577624000.0,-2068000.0,-2733281000.0,-3466844000.0,,148000.0,218479000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 17:20:37+00:00,-415764000.0,284589000.0,9456000.0,211549000.0,594996000.0,0.0,,-107264000.0,,4549616000.0,,321200000.0,-1357153000.0,1023305000.0,321200000.0,-1357153000.0,1023305000.0,-12648000.0,256267000.0,256267000.0,-4507000.0,-2721000.0,20650000.0,,-309772000.0,-776000.0,-1294881000.0,-3733423000.0,,-182500000.0,332842000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q4,2017-10-01,2017-12-31,,-415764000.0,117963000.0,-7452000.0,-122747000.0,185767000.0,-20650000.0,,-18075000.0,-405237000.0,680865000.0,,97656000.0,-639183000.0,341754000.0,97656000.0,-639183000.0,341754000.0,-199773000.0,79658000.0,79658000.0,-22783000.0,-8228000.0,20650000.0,,383713000.0,-776000.0,-441765000.0,-553457000.0,,,218346000.0
Digital Realty Trust Inc,DLR,,1297996,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 16:41:46+00:00,,166626000.0,16908000.0,334296000.0,409229000.0,20650000.0,,-89189000.0,405237000.0,3868751000.0,,223544000.0,-717970000.0,681551000.0,223544000.0,-717970000.0,681551000.0,187125000.0,176609000.0,176609000.0,18276000.0,5507000.0,,,-693485000.0,,-853116000.0,-3179966000.0,,-182500000.0,114496000.0
