company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.66,1.65,382778000.0,1.61,,2011000.0,5344000.0,185654000.0,191630000.0,153402000.0,160839000.0,4162000.0,-141356000.0,380111000.0,2201000.0,38228000.0,,1390000.0,-39334000.0,-380000.0,1046998000.0,-16403000.0,1799000.0,26629000.0,9366000.0,146320000.0,4964000.0,755852000.0,1050998000.0,153790000.0,909642000.0,,203900000.0,205657515.0,208305729.0
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.13,1.9,386705000.0,1.85,,2108000.0,5238000.0,183240000.0,209986000.0,171758000.0,157585000.0,5777000.0,-139048000.0,374740000.0,1904000.0,38228000.0,18833000.0,4628000.0,-39334000.0,-380000.0,1042128000.0,-27338000.0,2170000.0,27791000.0,4042000.0,143906000.0,4858000.0,738149000.0,1046202000.0,169005000.0,907154000.0,,203900000.0,205657515.0,208305729.0
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.67,1.34,301532000.0,1.32,,1322000.0,528000.0,150832000.0,154480000.0,153720000.0,129174000.0,2836000.0,-150304000.0,288120000.0,1518000.0,760000.0,,1058000.0,,,1036644000.0,141980000.0,600000.0,22470000.0,2842000.0,150832000.0,528000.0,734474000.0,1038762000.0,153984000.0,888458000.0,,198700000.0,197351972.0,199784424.0
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.06,1.62,445715000.0,1.6,,2105000.0,1076000.0,221892000.0,220088000.0,219328000.0,168771000.0,5094000.0,-220816000.0,430475000.0,116000.0,760000.0,,5357000.0,,,1506746000.0,187901000.0,971000.0,46223000.0,6850000.0,221892000.0,1076000.0,1070941000.0,1507833000.0,216076000.0,1287017000.0,,198700000.0,197351972.0,199784424.0
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 17:01:35+00:00,0.34,0.68,147836000.0,0.66,,856000.0,528000.0,72164000.0,78024000.0,78024000.0,63612000.0,1368000.0,-71636000.0,143446000.0,1186000.0,,,,,,500892000.0,59508000.0,590000.0,13044000.0,1362000.0,72164000.0,528000.0,352152000.0,502668000.0,78880000.0,431032000.0,,187100000.0,187730963.0,190074683.0
Digital Realty Trust Inc,DLR,,1297996,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.03,1.37,411739000.0,1.34,,2707000.0,1144000.0,209548000.0,183436000.0,183436000.0,121951000.0,4486000.0,-208404000.0,393671000.0,-2343000.0,,,5254000.0,,,1365922000.0,161037000.0,961000.0,56999000.0,8800000.0,209548000.0,1144000.0,975247000.0,1364540000.0,180889000.0,1156136000.0,,187100000.0,187730963.0,190074683.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q4,2012-10-01,2012-12-31,,0.73,-0.02,18718000.0,-0.01,,-1196000.0,-1332000.0,2669000.0,1927000.0,58848000.0,-102301000.0,1721000.0,-44965000.0,19570000.0,-9592000.0,-56921000.0,103069000.0,7425000.0,41047000.0,83000.0,387850000.0,247287000.0,2181000.0,-562000.0,-328000.0,43716000.0,-1249000.0,285247000.0,380439000.0,50227000.0,335474000.0,,116000000.0,115717667.0,116006577.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:07:00+00:00,1.48,1.48,382553000.0,1.48,0.0,2647000.0,1892000.0,157108000.0,216047000.0,216047000.0,171662000.0,5713000.0,-155216000.0,381227000.0,-303000.0,,,8135000.0,,,1263024000.0,139140000.0,16043000.0,38672000.0,10069000.0,157108000.0,1892000.0,912989000.0,1278764000.0,210559000.0,1123548000.0,,116000000.0,115717667.0,116006577.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.12,1.12,274835000.0,1.11,,2637000.0,2008000.0,116758000.0,160152000.0,160152000.0,126847000.0,4384000.0,-114750000.0,274081000.0,-303000.0,,,6402000.0,,,921874000.0,103186000.0,7457000.0,28921000.0,5789000.0,116758000.0,2008000.0,657891000.0,929028000.0,156387000.0,814278000.0,,123300000.0,122026421.0,122353511.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.46,1.46,355447000.0,1.46,,1473000.0,2406000.0,153614000.0,207349000.0,207349000.0,162837000.0,5865000.0,-151208000.0,355779000.0,-407000.0,,,7698000.0,,,1163200000.0,129588000.0,36743000.0,38647000.0,6390000.0,153614000.0,2406000.0,847204000.0,1199536000.0,201124000.0,1048328000.0,,123300000.0,122026421.0,122353511.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 17:13:42+00:00,0.38,0.76,178000000.0,0.76,,2412000.0,2432000.0,75362000.0,107936000.0,107936000.0,85703000.0,1607000.0,-72930000.0,175152000.0,6380000.0,,,,,,594598000.0,68142000.0,12810000.0,20626000.0,9216000.0,75362000.0,2432000.0,430510000.0,613788000.0,110348000.0,540858000.0,,225500000.0,223861515.0,224671645.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.75,1.13,261995000.0,1.12,,3133000.0,3141000.0,113392000.0,157199000.0,157199000.0,172956000.0,2463000.0,-110251000.0,254997000.0,7769000.0,,-47677000.0,,,,877746000.0,100857000.0,12810000.0,29457000.0,9893000.0,113392000.0,3141000.0,627742000.0,898325000.0,160332000.0,788074000.0,,225500000.0,223861515.0,224671645.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.74,1.45,347736000.0,1.45,,2002000.0,5493000.0,151244000.0,203073000.0,241301000.0,208222000.0,5431000.0,-184705000.0,347136000.0,5858000.0,-38228000.0,-47677000.0,4952000.0,39334000.0,380000.0,1409018000.0,325673000.0,42403000.0,37097000.0,13445000.0,190578000.0,5873000.0,1033990000.0,1457279000.0,238584000.0,1272574000.0,,225500000.0,223861515.0,224671645.0
Digital Realty Trust Inc,DLR,,1297996,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.36,1.02,246584000.0,1.02,,-177000.0,3441000.0,115216000.0,133365000.0,133365000.0,154509000.0,5349000.0,-111775000.0,244321000.0,-885000.0,,-47677000.0,4952000.0,,,814778000.0,107606000.0,29598000.0,21184000.0,4969000.0,115216000.0,3441000.0,603480000.0,843491000.0,128236000.0,731716000.0,,235800000.0,107099856.0,107584856.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q4,2013-10-01,2013-12-31,,0.33,-0.38,-100714000.0,-0.36,,-1886000.0,196000.0,-49665000.0,-55635000.0,-61232000.0,-48517000.0,609000.0,49861000.0,-97010000.0,-6391000.0,5597000.0,,5131000.0,,,-340334000.0,-26673000.0,-607000.0,-7727000.0,-4825000.0,-49665000.0,196000.0,-229222000.0,-347332000.0,-68249000.0,-297471000.0,,128100000.0,127941134.0,128127641.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 17:07:00+00:00,2.12,2.12,475464000.0,2.12,0.0,1292000.0,139000.0,189399000.0,320449000.0,314852000.0,271583000.0,5961000.0,-189260000.0,456596000.0,113796000.0,5597000.0,,9796000.0,,,1478337000.0,165544000.0,3922000.0,42905000.0,2843000.0,189399000.0,139000.0,1100447000.0,1596055000.0,306348000.0,1406795000.0,,128100000.0,127941134.0,128127641.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.79,2.5,576178000.0,2.48,,3178000.0,-57000.0,239064000.0,376084000.0,376084000.0,320100000.0,5352000.0,-239121000.0,553606000.0,120187000.0,,,4665000.0,,,1818671000.0,192217000.0,4529000.0,50632000.0,7668000.0,239064000.0,-57000.0,1329669000.0,1943387000.0,374597000.0,1704266000.0,,128600000.0,128427444.0,135301765.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.52,2.48,594896000.0,2.47,,1982000.0,-1389000.0,241733000.0,378011000.0,434932000.0,217799000.0,7073000.0,-284086000.0,573176000.0,110595000.0,-56921000.0,103069000.0,12800000.0,41047000.0,83000.0,2206521000.0,439504000.0,6710000.0,50070000.0,7340000.0,282780000.0,-1306000.0,1614916000.0,2323826000.0,424824000.0,2039740000.0,,128600000.0,128427444.0,135301765.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 17:09:14+00:00,1.08,1.08,121198000.0,1.06,0.0,352000.0,-127000.0,47742000.0,153480000.0,153480000.0,138872000.0,2882000.0,-47869000.0,129234000.0,116524000.0,,,,,,378771000.0,44547000.0,685000.0,11726000.0,-700000.0,47742000.0,-127000.0,294279000.0,495980000.0,153832000.0,448111000.0,,128600000.0,128427444.0,135301765.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:12:55+00:00,0.37,0.74,231734000.0,0.74,,420000.0,-12000.0,95166000.0,119242000.0,119242000.0,95090000.0,1354000.0,-95178000.0,213412000.0,1328000.0,,,2330000.0,,,725268000.0,68434000.0,1736000.0,22798000.0,2242000.0,95166000.0,-12000.0,515822000.0,728332000.0,117332000.0,633154000.0,,257000000.0,259393697.0,259800359.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.71,1.42,454980000.0,1.42,,2826000.0,70000.0,191322000.0,222604000.0,222604000.0,181228000.0,2470000.0,-191252000.0,424372000.0,3663000.0,,,4665000.0,,,1439900000.0,147670000.0,3844000.0,38906000.0,8368000.0,191322000.0,70000.0,1035390000.0,1447407000.0,220765000.0,1256155000.0,,257000000.0,259393697.0,259800359.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.44,1.77,575538000.0,1.78,,2340000.0,-1179000.0,235038000.0,281452000.0,281452000.0,179934000.0,5720000.0,-236217000.0,550602000.0,-4409000.0,,47677000.0,12800000.0,,,1825178000.0,185953000.0,7077000.0,48121000.0,8544000.0,235038000.0,-1179000.0,1320637000.0,1827846000.0,270992000.0,1591629000.0,,257000000.0,259393697.0,259800359.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 18:29:56+00:00,0.34,0.68,223246000.0,0.68,,2406000.0,82000.0,96156000.0,103362000.0,103362000.0,86138000.0,1116000.0,-96074000.0,210960000.0,2335000.0,,,2335000.0,,,714632000.0,79236000.0,2108000.0,16108000.0,6126000.0,96156000.0,82000.0,519568000.0,719075000.0,103433000.0,623001000.0,,253300000.0,255333326.0,255919434.0
Digital Realty Trust Inc,DLR,,1297996,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.45,1.79,521804000.0,1.8,,4332000.0,1265000.0,215234000.0,270146000.0,270146000.0,170547000.0,5973000.0,-213969000.0,512342000.0,643000.0,,47677000.0,10470000.0,,,1694508000.0,185661000.0,18151000.0,45949000.0,15518000.0,215234000.0,1265000.0,1235325000.0,1713302000.0,264008000.0,1499333000.0,,253300000.0,255333326.0,255919434.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:49:18+00:00,1.0,1.0,538513000.0,0.99,126470000.0,,,191085000.0,208653000.0,208653000.0,132718000.0,3232000.0,-191085000.0,503140000.0,125120000.0,,5238000.0,15952000.0,,,1606320000.0,196439000.0,10118000.0,67465000.0,-6790000.0,191085000.0,,1357772000.0,1741558000.0,192701000.0,1550473000.0,,132700000.0,133369047.0,133637235.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q4,2014-10-01,2014-12-31,,-0.39,-0.39,133327000.0,-0.38,113970000.0,-4037000.0,-2022000.0,46396000.0,-29557000.0,-29557000.0,-52292000.0,-958000.0,-48418000.0,127554000.0,5038000.0,,5238000.0,15952000.0,,,408533000.0,47199000.0,3683000.0,18455000.0,-3668000.0,46396000.0,-2022000.0,418382000.0,417254000.0,-49546000.0,368836000.0,,132700000.0,133369047.0,133637235.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.39,1.39,405186000.0,1.37,12500000.0,4037000.0,2022000.0,144689000.0,238210000.0,238210000.0,185010000.0,4190000.0,-142667000.0,375586000.0,120082000.0,,,,,,1197787000.0,149240000.0,6435000.0,49010000.0,-3122000.0,144689000.0,2022000.0,939390000.0,1324304000.0,242247000.0,1181637000.0,,135000000.0,135492618.0,135946533.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.72,1.01,304472000.0,1.01,12500000.0,2151000.0,2218000.0,95024000.0,182575000.0,176978000.0,136493000.0,4799000.0,-92806000.0,278576000.0,113691000.0,5597000.0,,5131000.0,,,857453000.0,122567000.0,5828000.0,41283000.0,-7947000.0,95024000.0,2218000.0,710168000.0,976972000.0,173998000.0,884166000.0,,135000000.0,135492618.0,135946533.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 17:06:55+00:00,0.81,0.81,137474000.0,0.8,12500000.0,1178000.0,378000.0,48169000.0,130161000.0,130161000.0,109314000.0,2392000.0,-47791000.0,130894000.0,96758000.0,,,,,,409273000.0,50267000.0,2913000.0,18455000.0,-1321000.0,48169000.0,378000.0,329814000.0,508944000.0,131339000.0,461153000.0,,135000000.0,135492618.0,135946533.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.58,0.58,267712000.0,0.57,,2859000.0,1644000.0,96520000.0,108049000.0,108049000.0,75696000.0,1798000.0,-94876000.0,244692000.0,23324000.0,,,,,,788514000.0,98973000.0,3522000.0,30555000.0,-1801000.0,96520000.0,1644000.0,609576000.0,815360000.0,110908000.0,720484000.0,,133900000.0,133802622.0,133977885.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.99,1.28,288196000.0,1.27,,1325000.0,1713000.0,94597000.0,205894000.0,200297000.0,166051000.0,5289000.0,-92884000.0,276916000.0,133457000.0,5597000.0,,5131000.0,,,826951000.0,116847000.0,3600000.0,34554000.0,-7326000.0,94597000.0,1713000.0,674633000.0,964008000.0,196491000.0,871124000.0,,133900000.0,133802622.0,133977885.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 17:28:01+00:00,0.31,0.31,137092000.0,0.31,,1021000.0,-83000.0,49146000.0,61332000.0,61332000.0,41510000.0,993000.0,-49229000.0,126796000.0,19129000.0,,,,,,399107000.0,43584000.0,2339000.0,18829000.0,1521000.0,49146000.0,-83000.0,308993000.0,420575000.0,62353000.0,371346000.0,,133900000.0,133802622.0,133977885.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.05,1.71,382838000.0,1.7,,724000.0,1784000.0,140617000.0,263804000.0,258207000.0,219631000.0,5650000.0,-138833000.0,363532000.0,115656000.0,5597000.0,,7461000.0,,,1153112000.0,141697000.0,2997000.0,38523000.0,-6605000.0,140617000.0,1784000.0,881462000.0,1271765000.0,251470000.0,1132932000.0,,126600000.0,128535995.0,129136961.0
Digital Realty Trust Inc,DLR,,1297996,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:11:31+00:00,0.27,0.27,130620000.0,0.26,,1838000.0,1727000.0,47374000.0,46717000.0,46717000.0,34186000.0,805000.0,-45647000.0,117896000.0,4195000.0,,,,,,389407000.0,55389000.0,1183000.0,11726000.0,-3322000.0,47374000.0,1727000.0,300583000.0,394785000.0,48555000.0,349138000.0,,126600000.0,128535995.0,129136961.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:30:27+00:00,1.57,1.57,570527000.0,1.56,0.0,6451000.0,,201435000.0,301591000.0,301591000.0,217266000.0,4902000.0,-201435000.0,549885000.0,94456000.0,,,13110000.0,,,1755620000.0,267889000.0,7716000.0,79423000.0,-26876000.0,201435000.0,,1361425000.0,1857792000.0,294932000.0,1656357000.0,,138400000.0,138247606.0,138865421.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q4,2015-10-01,2015-12-31,,-0.32,-1.07,180857000.0,-1.08,,486000.0,,16251000.0,-300381000.0,-1371967000.0,-306140000.0,158000.0,-16251000.0,30682000.0,-29668000.0,1071586000.0,,11371000.0,,,-733336000.0,103892000.0,266000.0,5601000.0,46040000.0,16251000.0,,361471000.0,-1005130000.0,-1382852000.0,-1021381000.0,-242392000.0,138400000.0,138247606.0,138865421.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 16:50:52+00:00,0.28,0.28,,0.28,,,,48138000.0,219325000.0,219325000.0,200869000.0,,-48138000.0,140538000.0,3962000.0,,,-358000.0,,,433814000.0,22144000.0,2175000.0,18456000.0,9448000.0,48138000.0,,172130000.0,439951000.0,219683000.0,391813000.0,,717400000.0,135832503.0,138259936.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.89,2.64,389670000.0,2.64,,5965000.0,,185184000.0,601972000.0,1673558000.0,523406000.0,4744000.0,-185184000.0,519203000.0,124124000.0,-1071586000.0,,1739000.0,,,2488956000.0,163997000.0,7450000.0,73822000.0,-72916000.0,185184000.0,,999954000.0,2862922000.0,1677784000.0,2677738000.0,242392000.0,717400000.0,135832503.0,138259936.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.5,2.25,522997000.0,2.26,113970000.0,1928000.0,-2022000.0,231580000.0,572415000.0,1644001000.0,471114000.0,3786000.0,-233602000.0,646757000.0,129162000.0,-1071586000.0,5238000.0,17691000.0,,,2897489000.0,211196000.0,11133000.0,92277000.0,-76584000.0,231580000.0,-2022000.0,1418336000.0,3280176000.0,1628238000.0,3046574000.0,242392000.0,717400000.0,135832503.0,138259936.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 17:22:48+00:00,0.86,0.86,131524000.0,0.86,,2615000.0,,46114000.0,137997000.0,558292000.0,117055000.0,2486000.0,-46114000.0,129539000.0,79904000.0,-420295000.0,,-231000.0,,,838543000.0,48661000.0,2047000.0,18456000.0,3518000.0,46114000.0,,313242000.0,920494000.0,561138000.0,874380000.0,,136100000.0,135810060.0,136499004.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.61,2.36,389670000.0,2.36,,5965000.0,,137046000.0,382647000.0,1454233000.0,322537000.0,4744000.0,-137046000.0,378665000.0,120162000.0,-1071586000.0,,2097000.0,,,2055142000.0,141853000.0,5275000.0,55366000.0,-82364000.0,137046000.0,,827824000.0,2422971000.0,1458101000.0,2285925000.0,242392000.0,136100000.0,135810060.0,136499004.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.03,2.78,660471000.0,2.78,126470000.0,3106000.0,-1644000.0,231611000.0,483251000.0,1554837000.0,379559000.0,6178000.0,-233255000.0,637113000.0,221958000.0,-1071586000.0,5238000.0,18049000.0,,,2872948000.0,239319000.0,11871000.0,92276000.0,-87353000.0,231611000.0,-1644000.0,1576020000.0,3349169000.0,1539894000.0,3115914000.0,242392000.0,136100000.0,135810060.0,136499004.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 17:05:58+00:00,0.75,1.5,258146000.0,1.5,,3350000.0,,90932000.0,244650000.0,895941000.0,205482000.0,2258000.0,-90932000.0,249126000.0,40258000.0,-651291000.0,,2328000.0,,,1216599000.0,93192000.0,3228000.0,36910000.0,-85882000.0,90932000.0,,514582000.0,1502477000.0,896963000.0,1411545000.0,242392000.0,274000000.0,274111518.0,274960068.0
Digital Realty Trust Inc,DLR,,1297996,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.48,2.23,666039000.0,2.23,126470000.0,1512000.0,-1727000.0,234643000.0,406586000.0,1057877000.0,304014000.0,4685000.0,-236370000.0,634370000.0,161183000.0,-651291000.0,5238000.0,18280000.0,,,2433512000.0,234242000.0,12163000.0,92649000.0,-89350000.0,234643000.0,-1727000.0,1571771000.0,2849250000.0,1041109000.0,2612880000.0,242392000.0,274000000.0,274111518.0,274960068.0
Digital Realty Trust Inc,DLR,,1297996,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 17:29:13+00:00,2.21,2.21,699324000.0,2.2,0.0,10385000.0,,236480000.0,431852000.0,431852000.0,332088000.0,5665000.0,-236480000.0,660177000.0,168891000.0,,,12540000.0,,,2102731000.0,264935000.0,39482000.0,94099000.0,20491000.0,236480000.0,,1644927000.0,2311104000.0,429697000.0,2074624000.0,,150300000.0,149953662.0,150679688.0
