company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashdividendspershare,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Huntington Bancshares Inc,HBAN,,49196,2010.0,Q3,2010-07-01,2010-09-30,,,,-296728000.0,125852000.0,73113000.0,,-31819000.0,,726968000.0,,1203277000.0,-1271294000.0,81467000.0,,1203277000.0,-1271294000.0,81467000.0,13450000.0,1213906000.0,100946000.0,100946000.0,-179933000.0,-243000.0,,-32369000.0,119160000.0,-3553815000.0,-13830000.0,-704985000.0,,,2296351000.0
Huntington Bancshares Inc,HBAN,,49196,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,150038000.0,693484000.0,258390000.0,,-10938000.0,587318000.0,622844000.0,,274420000.0,-2443592000.0,1202344000.0,,274420000.0,-2443592000.0,1202344000.0,-966828000.0,676691000.0,-447376000.0,-447376000.0,-395273000.0,54000.0,,-126208000.0,1797541000.0,-10205248000.0,-60248000.0,-1486279000.0,,,7821904000.0
Huntington Bancshares Inc,HBAN,,49196,2010.0,Q2,2010-04-01,2010-06-30,,,,148150000.0,149147000.0,66227000.0,,43605000.0,,502767000.0,,-215654000.0,-437726000.0,468516000.0,,-215654000.0,-437726000.0,468516000.0,-184864000.0,-456816000.0,48764000.0,48764000.0,116514000.0,-62000.0,,-32282000.0,193406000.0,-3218460000.0,-18888000.0,-229261000.0,,,2799622000.0
Huntington Bancshares Inc,HBAN,,49196,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 14:42:38+00:00,,,148210000.0,309420000.0,135957000.0,,-23201000.0,,616533000.0,,-616995000.0,-563222000.0,784649000.0,,-616995000.0,-563222000.0,784649000.0,-395568000.0,-650432000.0,88501000.0,88501000.0,154978000.0,180000.0,,-64605000.0,428414000.0,-4800851000.0,-32121000.0,-518671000.0,,,4269750000.0
Huntington Bancshares Inc,HBAN,,49196,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 15:19:23+00:00,,,60000.0,160273000.0,69730000.0,,-66806000.0,0.0,113766000.0,,-401341000.0,-125496000.0,316133000.0,,-401341000.0,-125496000.0,316133000.0,-210704000.0,-193616000.0,39737000.0,39737000.0,38464000.0,242000.0,,-32323000.0,235008000.0,-1582391000.0,-13233000.0,-289410000.0,0.0,,1470128000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q4,2011-10-01,2011-12-31,,,,-148431000.0,80297000.0,69021000.0,,-5051000.0,,156099000.0,,-595637000.0,-686744000.0,208073000.0,,-595637000.0,-686744000.0,208073000.0,-1074308000.0,62798000.0,126858000.0,126858000.0,-28046000.0,-1255000.0,-50461000.0,-42252000.0,45291000.0,-2127697000.0,-41332000.0,-769268000.0,,-1759000.0,1532746000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 15:57:28+00:00,0.0,,-80065000.0,357212000.0,282105000.0,,94642000.0,,550000000.0,,-22001000.0,-1304706000.0,1594787000.0,,-22001000.0,-1304706000.0,1594787000.0,268080000.0,1420944000.0,542613000.0,542613000.0,501368000.0,-1963000.0,,-92404000.0,174059000.0,-8696257000.0,-143763000.0,-1847719000.0,-49100000.0,-1759000.0,7535314000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 15:09:45+00:00,,,68366000.0,276915000.0,213084000.0,0.0,99693000.0,0.0,393901000.0,,573636000.0,-617962000.0,1386714000.0,,573636000.0,-617962000.0,1386714000.0,1342388000.0,1358146000.0,415755000.0,415755000.0,529414000.0,-708000.0,,-50152000.0,128768000.0,-6568560000.0,-102431000.0,-1078451000.0,-49100000.0,0.0,6053029000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,338285000.0,394598000.0,290200000.0,,52966000.0,886172000.0,987467000.0,,1249859000.0,-1560230000.0,1361421000.0,,1249859000.0,-1560230000.0,1361421000.0,1051050000.0,2147899000.0,538655000.0,538655000.0,263859000.0,-692000.0,50461000.0,-89677000.0,215741000.0,-9748236000.0,-124680000.0,-1234139000.0,-49100000.0,-1398071000.0,8262225000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q3,2011-07-01,2011-09-30,,,,111183000.0,55724000.0,70284000.0,,13060000.0,,176203000.0,,1553044000.0,-543009000.0,196359000.0,,1553044000.0,-543009000.0,196359000.0,1206394000.0,1814502000.0,143391000.0,143391000.0,-73962000.0,-681000.0,50461000.0,-17501000.0,43586000.0,-2418974000.0,-30604000.0,-419479000.0,,,1856108000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,-69626000.0,464726000.0,293029000.0,,8087000.0,886172000.0,1538232000.0,,900092000.0,-2288515000.0,1246529000.0,,900092000.0,-2288515000.0,1246529000.0,-141894000.0,1547303000.0,496210000.0,496210000.0,157888000.0,-254000.0,,-104545000.0,291315000.0,-10883077000.0,-107906000.0,-1519645000.0,-49100000.0,-1398071000.0,8702468000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q2,2011-04-01,2011-06-30,,,,-30784000.0,99280000.0,69566000.0,,65718000.0,,143855000.0,,-243695000.0,-416637000.0,435394000.0,,-243695000.0,-416637000.0,435394000.0,-224938000.0,28751000.0,145918000.0,145918000.0,118395000.0,-62000.0,,-16330000.0,35797000.0,-2391178000.0,-45240000.0,-399909000.0,,,2019781000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-30 16:37:42+00:00,0.0,,-42817000.0,221191000.0,142800000.0,,86633000.0,,217698000.0,,-979408000.0,-74953000.0,1190355000.0,,-979408000.0,-74953000.0,1190355000.0,135994000.0,-456356000.0,272364000.0,272364000.0,603376000.0,-27000.0,,-32651000.0,85182000.0,-4149586000.0,-71827000.0,-658972000.0,-49100000.0,,4146460000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,109308000.0,514593000.0,289690000.0,,-14026000.0,886172000.0,1897144000.0,,928133000.0,-2309604000.0,1279651000.0,,928133000.0,-2309604000.0,1279651000.0,-101820000.0,1061736000.0,399056000.0,399056000.0,156007000.0,-254000.0,,-120497000.0,448924000.0,-11710359000.0,-81554000.0,-1348997000.0,-49100000.0,-1398071000.0,9482309000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 17:07:37+00:00,0.0,,-12033000.0,121911000.0,73234000.0,,20915000.0,,73843000.0,,-735713000.0,341684000.0,754961000.0,,-735713000.0,341684000.0,754961000.0,360932000.0,-485107000.0,126446000.0,126446000.0,484981000.0,35000.0,,-16321000.0,49385000.0,-1758408000.0,-26587000.0,-259063000.0,-49100000.0,,2126679000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q4,2012-10-01,2012-12-31,,,,-808000.0,51630000.0,66531000.0,-52000.0,44402000.0,,1700000000.0,,-391804000.0,529557000.0,327452000.0,,-391804000.0,529557000.0,327452000.0,465205000.0,-487746000.0,157547000.0,157547000.0,19514000.0,-84110000.0,,-42199000.0,39458000.0,-1303641000.0,-46779000.0,-1477749000.0,,,1880029000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 14:04:15+00:00,,,-6389000.0,231897000.0,274572000.0,40258000.0,-537117000.0,0.0,2515000000.0,,227686000.0,-1082978000.0,1002130000.0,,227686000.0,-1082978000.0,1002130000.0,146838000.0,2262213000.0,631290000.0,631290000.0,485997000.0,-150118000.0,,-169335000.0,147388000.0,-7097100000.0,-129641000.0,-4230074000.0,,,6103505000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,-154012000.0,260564000.0,277062000.0,40310000.0,-586570000.0,,971099000.0,,23853000.0,-2299279000.0,882751000.0,,23853000.0,-2299279000.0,882751000.0,-1392675000.0,2812757000.0,600601000.0,600601000.0,438437000.0,-67263000.0,-50461000.0,-169388000.0,153221000.0,-7921156000.0,-124194000.0,-3521593000.0,,-1759000.0,5756222000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q3,2012-07-01,2012-09-30,,,,-878000.0,51842000.0,69165000.0,,-443235000.0,,,,-426515000.0,-108375000.0,113903000.0,,-426515000.0,-108375000.0,113903000.0,-420987000.0,665638000.0,167767000.0,167767000.0,283202000.0,-24904000.0,,-42267000.0,37004000.0,-1372302000.0,-27385000.0,-1024982000.0,,,1291312000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 11:57:35+00:00,,,-5581000.0,180267000.0,208041000.0,40310000.0,-581519000.0,,815000000.0,,619490000.0,-1612535000.0,674678000.0,,619490000.0,-1612535000.0,674678000.0,-318367000.0,2749959000.0,473743000.0,473743000.0,466483000.0,-66008000.0,,-127136000.0,107930000.0,-5793459000.0,-82862000.0,-2752325000.0,,,4223476000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,-41951000.0,264446000.0,278181000.0,40310000.0,-130275000.0,,1147302000.0,,2003412000.0,-2733913000.0,965207000.0,,2003412000.0,-2733913000.0,965207000.0,234706000.0,3961621000.0,576225000.0,576225000.0,81273000.0,-43040000.0,,-144622000.0,159803000.0,-8967828000.0,-127413000.0,-2916090000.0,,-1759000.0,6321018000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q2,2012-04-01,2012-06-30,,,,-1586000.0,55072000.0,68153000.0,,-101005000.0,,744394000.0,,524747000.0,-700881000.0,283505000.0,,524747000.0,-700881000.0,283505000.0,107371000.0,1068118000.0,152706000.0,152706000.0,127131000.0,-40782000.0,,-42518000.0,36520000.0,-1534165000.0,-26135000.0,-1204465000.0,,,859419000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-29 15:47:36+00:00,,,-4703000.0,128425000.0,138876000.0,40310000.0,-138284000.0,,815000000.0,,1046005000.0,-1504160000.0,560775000.0,,1046005000.0,-1504160000.0,560775000.0,102620000.0,2084321000.0,305976000.0,305976000.0,183281000.0,-41104000.0,,-84869000.0,70926000.0,-4421157000.0,-55477000.0,-1727343000.0,,,2932164000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,-71149000.0,308654000.0,279594000.0,40310000.0,36448000.0,,546763000.0,,1234970000.0,-2449669000.0,1117096000.0,,1234970000.0,-2449669000.0,1117096000.0,-97603000.0,2922254000.0,569437000.0,569437000.0,72537000.0,-2320000.0,,-118434000.0,159080000.0,-9824841000.0,-146518000.0,-2111534000.0,,-1759000.0,7481380000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 16:09:29+00:00,,,-3117000.0,73353000.0,70723000.0,40310000.0,-37279000.0,,70606000.0,,521258000.0,-803279000.0,277270000.0,,521258000.0,-803279000.0,277270000.0,-4751000.0,1016203000.0,153270000.0,153270000.0,56150000.0,-322000.0,,-42351000.0,34406000.0,-2886992000.0,-29342000.0,-522878000.0,,,2072745000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q4,2013-10-01,2013-12-31,,,,-9894000.0,38887000.0,71234000.0,,-165603000.0,,-1399623000.0,,2721088000.0,-3027565000.0,199951000.0,,2721088000.0,-3027565000.0,199951000.0,-106526000.0,943030000.0,158172000.0,158172000.0,111817000.0,1554000.0,,-49521000.0,24331000.0,-3573703000.0,-13108000.0,3225648000.0,,,559246000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 14:04:15+00:00,0.0,,-109432000.0,155832000.0,281545000.0,,-280106000.0,0.0,2104558000.0,,2965414000.0,-4240333000.0,1013245000.0,,2965414000.0,-4240333000.0,1013245000.0,-261674000.0,1258038000.0,641282000.0,641282000.0,280479000.0,-112619000.0,,-182477000.0,90045000.0,-6901091000.0,-102208000.0,-102086000.0,,,2762966000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,-111508000.0,168575000.0,276842000.0,-52000.0,-605549000.0,,5204181000.0,,-147478000.0,-683211000.0,1140746000.0,,-147478000.0,-683211000.0,1140746000.0,310057000.0,-172738000.0,640657000.0,640657000.0,723624000.0,-198283000.0,,-175155000.0,105172000.0,-4631029000.0,-135879000.0,-4805483000.0,,,4083749000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q3,2013-07-01,2013-09-30,,,,-149237000.0,40988000.0,74947000.0,,57218000.0,,1119701000.0,,316391000.0,-606845000.0,404206000.0,,316391000.0,-606845000.0,404206000.0,113752000.0,232953000.0,178836000.0,178836000.0,81805000.0,-11737000.0,,-49444000.0,11400000.0,-1205414000.0,-39973000.0,-975082000.0,,,638542000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 14:30:40+00:00,0.0,,-99538000.0,116945000.0,210311000.0,,-114503000.0,0.0,3504181000.0,,244326000.0,-1212768000.0,813294000.0,,244326000.0,-1212768000.0,813294000.0,-155148000.0,315008000.0,483110000.0,483110000.0,168662000.0,-114173000.0,,-132956000.0,65714000.0,-3327388000.0,-89100000.0,-3327734000.0,,,2203720000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 16:08:02+00:00,,,49699000.0,75957000.0,135364000.0,0.0,-171721000.0,0.0,2384480000.0,,-72065000.0,-605923000.0,409088000.0,,-72065000.0,-605923000.0,409088000.0,-268900000.0,82055000.0,304274000.0,304274000.0,86857000.0,-102436000.0,,-83512000.0,54314000.0,-2121974000.0,-49127000.0,-2352652000.0,,,1565178000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,48013000.0,179429000.0,271060000.0,-52000.0,-570554000.0,,4084480000.0,,-890384000.0,-184741000.0,850443000.0,,-890384000.0,-184741000.0,850443000.0,-224682000.0,259947000.0,629588000.0,629588000.0,389573000.0,-211450000.0,,-167978000.0,130776000.0,-4797917000.0,-123291000.0,-4855383000.0,,,4736519000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q2,2013-04-01,2013-06-30,,,,52953000.0,37645000.0,68187000.0,,-41706000.0,,2054990000.0,,58281000.0,-90242000.0,197179000.0,,58281000.0,-90242000.0,197179000.0,165218000.0,-534151000.0,151000000.0,151000000.0,-5024000.0,-70617000.0,,-41856000.0,24722000.0,-821388000.0,-25185000.0,-1350085000.0,,,756331000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,-6526000.0,196856000.0,271026000.0,-52000.0,-629853000.0,,2773884000.0,,-423918000.0,-795380000.0,936769000.0,,-423918000.0,-795380000.0,936769000.0,-282529000.0,1862216000.0,631294000.0,631294000.0,521728000.0,-181615000.0,,-168640000.0,142574000.0,-5510694000.0,-124241000.0,-4709763000.0,,,4839607000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q1,2013-01-01,2013-03-31,2014-04-28 15:48:26+00:00,0.0,,-3254000.0,38312000.0,67177000.0,,-130015000.0,0.0,329490000.0,,-130346000.0,-515681000.0,211909000.0,,-130346000.0,-515681000.0,211909000.0,-434118000.0,616206000.0,153274000.0,153274000.0,91881000.0,-31819000.0,,-41656000.0,29592000.0,-1300586000.0,-23942000.0,-1002567000.0,,,808847000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 06:37:21+00:00,,,139918000.0,131488000.0,332832000.0,,216653000.0,2597000.0,2118698000.0,0.0,4335428000.0,-5004781000.0,888786000.0,0.0,4335428000.0,-5004781000.0,888786000.0,219433000.0,2923928000.0,632392000.0,632392000.0,-374080000.0,22345000.0,,-198789000.0,80989000.0,-9139708000.0,-58862000.0,-198922000.0,-334429000.0,,4193789000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q4,2014-10-01,2014-12-31,,,,52464000.0,33408000.0,93858000.0,-691637000.0,247775000.0,,29458000.0,,1552334000.0,-1471191000.0,259560000.0,,1552334000.0,-1471191000.0,259560000.0,340703000.0,1602530000.0,163614000.0,163614000.0,-248181000.0,302996000.0,,-53645000.0,2494000.0,-2170595000.0,-27303000.0,5424000.0,-334429000.0,,1418344000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-12-18 17:11:36+00:00,,,87454000.0,98080000.0,238974000.0,691637000.0,-31122000.0,2597000.0,2089240000.0,,2783094000.0,-3533590000.0,629226000.0,,2783094000.0,-3533590000.0,629226000.0,-121270000.0,1321398000.0,468778000.0,468778000.0,-125899000.0,-280651000.0,0.0,-145144000.0,78495000.0,-6969113000.0,-31559000.0,-204346000.0,,,2775445000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,77560000.0,136967000.0,310208000.0,691637000.0,-196725000.0,2597000.0,689617000.0,,5504182000.0,-6561155000.0,829177000.0,,5504182000.0,-6561155000.0,829177000.0,-227796000.0,2264428000.0,626950000.0,626950000.0,-14082000.0,-279097000.0,,-194665000.0,102826000.0,-10542816000.0,-44667000.0,3021302000.0,,,3334691000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q3,2014-07-01,2014-09-30,,13452000.0,,29704000.0,28403000.0,86107000.0,691637000.0,-31233000.0,,-939228000.0,,-398883000.0,-186335000.0,246627000.0,,-398883000.0,-186335000.0,246627000.0,-338591000.0,636218000.0,155016000.0,155016000.0,12257000.0,-43668000.0,,-46631000.0,24480000.0,-1724365000.0,-8964000.0,-5574000.0,,,841905000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q2TTM,2013-07-01,2014-06-30,,-13452000.0,,-101381000.0,149552000.0,299048000.0,,-108274000.0,2597000.0,2748546000.0,,6219456000.0,-6981665000.0,986756000.0,,6219456000.0,-6981665000.0,986756000.0,224547000.0,1861163000.0,650770000.0,650770000.0,55466000.0,-247166000.0,,-197478000.0,89746000.0,-10023865000.0,-75676000.0,2051794000.0,,,3131328000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q2,2014-04-01,2014-06-30,,,,57864000.0,34336000.0,70852000.0,,37612000.0,,1366576000.0,,2409291000.0,-2390737000.0,226635000.0,,2409291000.0,-2390737000.0,226635000.0,245189000.0,-599760000.0,164619000.0,164619000.0,-75833000.0,-108049000.0,,-49403000.0,29385000.0,-2815827000.0,-11982000.0,1799927000.0,,,437072000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 10:31:41+00:00,-13452000.0,,57750000.0,69677000.0,152867000.0,,111000.0,2597000.0,3028468000.0,,3181977000.0,-3347255000.0,382599000.0,,3181977000.0,-3347255000.0,382599000.0,217321000.0,685180000.0,313762000.0,313762000.0,-138156000.0,-236983000.0,,-98513000.0,54015000.0,-5244748000.0,-22595000.0,-198772000.0,,,1933540000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q1TTM,2013-04-01,2014-03-31,,-13452000.0,,-106292000.0,152861000.0,296383000.0,,-187592000.0,2597000.0,3436960000.0,,3868446000.0,-4681170000.0,957300000.0,,3868446000.0,-4681170000.0,957300000.0,144576000.0,1926772000.0,637151000.0,637151000.0,126275000.0,-209734000.0,,-189931000.0,85083000.0,-8029426000.0,-88879000.0,-1098218000.0,,,3450587000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 13:32:05+00:00,-13452000.0,,-114000.0,35341000.0,82015000.0,,-37501000.0,2597000.0,1661892000.0,,772686000.0,-956518000.0,155964000.0,,772686000.0,-956518000.0,155964000.0,-27868000.0,1284940000.0,149143000.0,149143000.0,-62323000.0,-128934000.0,,-49110000.0,24630000.0,-2428921000.0,-10613000.0,-1998699000.0,,,1496468000.0
Huntington Bancshares Inc,HBAN,,49196,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 17:01:33+00:00,,0.25,154000000.0,150000000.0,341000000.0,,14000000.0,,3232000000.0,0.0,3522000000.0,-4929000000.0,1033000000.0,0.0,3522000000.0,-4929000000.0,1033000000.0,-374000000.0,3596000000.0,693000000.0,693000000.0,-115000000.0,27000000.0,,-225000000.0,100000000.0,-8865000000.0,-93000000.0,-2856000000.0,-252000000.0,,4029000000.0
Huntington Bancshares Inc,HBAN,,49196,2015.0,Q4,2015-10-01,2015-12-31,,,,36775000.0,95591000.0,78212000.0,,288227000.0,,904959000.0,,859361000.0,-1669328000.0,632174000.0,,859361000.0,-1669328000.0,632174000.0,-177793000.0,1027302000.0,178352000.0,178352000.0,50869000.0,5275000.0,,-55527000.0,36514000.0,-2494905000.0,-23979000.0,-993631000.0,-29017000.0,,849556000.0
Huntington Bancshares Inc,HBAN,,49196,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 16:05:23+00:00,,,117225000.0,54409000.0,262788000.0,,-274227000.0,0.0,2327041000.0,,2662639000.0,-3259672000.0,400826000.0,,2662639000.0,-3259672000.0,400826000.0,-196207000.0,2568698000.0,514648000.0,514648000.0,-165869000.0,21725000.0,,-169473000.0,63486000.0,-6370095000.0,-69021000.0,-1862369000.0,-222983000.0,,3179444000.0
