company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Huntington Bancshares Inc,HBAN,,49196,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 15:19:23+00:00,15146000.0,0.01,0.01,0.01,128302000.0,0.01,0.0,-38093000.0,62079000.0,479833000.0,24108000.0,22697000.0,39737000.0,39737000.0,10380000.0,393893000.0,84461000.0,6430000.0,4867000.0,47449000.0,63061000.0,142306000.0,0.0,29357000.0,29086000.0,235008000.0,183642000.0,476000.0,152886000.0,546779000.0,398093000.0,240852000.0,1644000.0,634745000.0,44667000.0,1038000000.0,716320000.0,718593000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q4,2011-10-01,2011-12-31,,13175000.0,0.13,0.13,0.04,50967000.0,0.13,,41954000.0,54918000.0,427038000.0,18461000.0,6312000.0,126858000.0,126858000.0,119155000.0,415025000.0,108126000.0,12392000.0,3260000.0,16407000.0,78773000.0,153090000.0,-22694000.0,7703000.0,18481000.0,45291000.0,228101000.0,763000.0,70191000.0,485216000.0,430274000.0,229352000.0,168812000.0,644377000.0,47463000.0,867500000.0,863691000.0,867624000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 15:57:28+00:00,53318000.0,0.59,0.59,0.1,260052000.0,0.59,,164621000.0,228982000.0,1727784000.0,77504000.0,65560000.0,542613000.0,542613000.0,511800000.0,1629170000.0,390847000.0,28263000.0,13460000.0,174033000.0,258246000.0,578578000.0,-9697000.0,30813000.0,77692000.0,174059000.0,892534000.0,3500000.0,341056000.0,1970226000.0,1728500000.0,980623000.0,707234000.0,2609793000.0,199749000.0,867500000.0,863691000.0,867624000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 15:09:45+00:00,13387000.0,0.16,0.16,0.04,64985000.0,0.16,0.0,38942000.0,55327000.0,432788000.0,18601000.0,22251000.0,143391000.0,143391000.0,135688000.0,406478000.0,98831000.0,17747000.0,2881000.0,54435000.0,60322000.0,136555000.0,0.0,7703000.0,17492000.0,43586000.0,226835000.0,932000.0,84518000.0,490996000.0,439118000.0,258559000.0,182333000.0,665037000.0,49822000.0,848100000.0,863911000.0,867633000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q3YTD,2011-01-01,2011-09-30,,40143000.0,0.46,0.46,0.06,209085000.0,0.46,,122667000.0,174064000.0,1300746000.0,59043000.0,59248000.0,415755000.0,415755000.0,392645000.0,1214145000.0,282721000.0,15871000.0,10200000.0,157626000.0,179473000.0,425488000.0,12997000.0,23110000.0,59211000.0,128768000.0,664433000.0,2737000.0,270865000.0,1485010000.0,1298226000.0,751271000.0,538422000.0,1965416000.0,152286000.0,848100000.0,863911000.0,867633000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q3TTM,2010-10-01,2011-09-30,,55189000.0,0.51,0.51,0.07,301631000.0,0.51,,157715000.0,236094000.0,1757593000.0,78423000.0,54295000.0,538655000.0,538655000.0,431791000.0,1629439000.0,379291000.0,10041000.0,19614000.0,179140000.0,254198000.0,627676000.0,35029000.0,106864000.0,78200000.0,215741000.0,876617000.0,3808000.0,383862000.0,2013301000.0,1732819000.0,1015491000.0,696370000.0,2644930000.0,198634000.0,848100000.0,863911000.0,867633000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q2YTD,2011-01-01,2011-06-30,,26756000.0,0.3,0.3,0.02,144100000.0,0.3,,83725000.0,118737000.0,867958000.0,40442000.0,36997000.0,272364000.0,272364000.0,256957000.0,807667000.0,183890000.0,15857000.0,7319000.0,104742000.0,123819000.0,269649000.0,8329000.0,15407000.0,41719000.0,85182000.0,437598000.0,1805000.0,186347000.0,994014000.0,859108000.0,492712000.0,356089000.0,1300379000.0,102464000.0,863800000.0,863358000.0,867469000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q2TTM,2010-07-01,2011-06-30,,56947000.0,0.45,0.45,0.04,340026000.0,0.45,,148463000.0,244930000.0,1785403000.0,80204000.0,52965000.0,496210000.0,496210000.0,367554000.0,1632923000.0,367382000.0,12448000.0,26641000.0,177076000.0,259140000.0,642167000.0,42408000.0,128656000.0,84114000.0,291315000.0,858054000.0,3821000.0,424051000.0,2056974000.0,1721010000.0,1024075000.0,644673000.0,2656998000.0,192384000.0,863800000.0,863358000.0,867469000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q2,2011-04-01,2011-06-30,2012-07-30 16:37:42+00:00,13386000.0,0.16,0.16,0.01,68304000.0,0.16,,48980000.0,58210000.0,431294000.0,19640000.0,20102000.0,145918000.0,145918000.0,138214000.0,403337000.0,92695000.0,4445000.0,2633000.0,56455000.0,55435000.0,143656000.0,4398000.0,7704000.0,23823000.0,35797000.0,218570000.0,856000.0,88800000.0,492137000.0,428409000.0,255767000.0,194898000.0,659104000.0,51211000.0,863800000.0,863358000.0,867469000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q1TTM,2010-04-01,2011-03-31,,58702000.0,0.32,0.32,0.04,386544000.0,0.32,,112802000.0,249193000.0,1822679000.0,81224000.0,50545000.0,399056000.0,399056000.0,248678000.0,1629242000.0,362330000.0,10983000.0,28618000.0,172138000.0,271137000.0,666834000.0,42980000.0,150378000.0,86358000.0,448924000.0,834359000.0,3480000.0,471248000.0,2100490000.0,1706411000.0,1037951000.0,511858000.0,2667193000.0,187996000.0,848200000.0,863359000.0,867237000.0
Huntington Bancshares Inc,HBAN,,49196,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 17:07:37+00:00,13370000.0,0.14,0.14,0.01,75796000.0,0.14,,34745000.0,60527000.0,436664000.0,20802000.0,16895000.0,126446000.0,126446000.0,118743000.0,404330000.0,91195000.0,11412000.0,4686000.0,48287000.0,68384000.0,125993000.0,3931000.0,7703000.0,17896000.0,49385000.0,219028000.0,949000.0,97547000.0,501877000.0,430699000.0,236945000.0,161191000.0,641275000.0,51253000.0,848200000.0,863359000.0,867237000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q4,2012-10-01,2012-12-31,,11647000.0,0.17,0.17,0.04,35717000.0,0.16,,72537000.0,53031000.0,419066000.0,8860000.0,13120000.0,157547000.0,157547000.0,149574000.0,434055000.0,104803000.0,21553000.0,6898000.0,143580000.0,87397000.0,131328000.0,-14836000.0,7973000.0,16327000.0,39458000.0,253952000.0,363000.0,44940000.0,478995000.0,470628000.0,306115000.0,230084000.0,740170000.0,9654000.0,856100000.0,857962000.0,863402000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 14:04:15+00:00,46549000.0,0.7,0.7,0.16,162167000.0,0.69,,202291000.0,217427000.0,1675295000.0,55524000.0,64263000.0,631290000.0,631290000.0,599301000.0,1710524000.0,404362000.0,62951000.0,37541000.0,247134000.0,264977000.0,641262000.0,-798000.0,31989000.0,68330000.0,147388000.0,988193000.0,2048000.0,219739000.0,1930263000.0,1835876000.0,1106321000.0,833581000.0,2816845000.0,154974000.0,856100000.0,857962000.0,863402000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q3YTD,2012-01-01,2012-09-30,,34902000.0,0.53,0.53,0.12,126450000.0,0.53,,129754000.0,164396000.0,1256229000.0,46664000.0,51143000.0,473743000.0,473743000.0,449727000.0,1276469000.0,299559000.0,41398000.0,30643000.0,103554000.0,177580000.0,509934000.0,14038000.0,24016000.0,52003000.0,107930000.0,734241000.0,1685000.0,174799000.0,1451268000.0,1365248000.0,800206000.0,603497000.0,2076675000.0,145320000.0,841000000.0,857871000.0,863588000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q3TTM,2011-10-01,2012-09-30,,48077000.0,0.66,0.66,0.16,177417000.0,0.66,,171708000.0,219314000.0,1683267000.0,65125000.0,57455000.0,600601000.0,600601000.0,568882000.0,1691494000.0,407685000.0,36057000.0,33903000.0,118410000.0,251685000.0,682308000.0,-3988000.0,31719000.0,70484000.0,153221000.0,962342000.0,2448000.0,244990000.0,1936484000.0,1795522000.0,1029558000.0,772309000.0,2721052000.0,192783000.0,841000000.0,857871000.0,863588000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 11:57:35+00:00,11431000.0,0.19,0.19,0.04,40880000.0,0.19,,28291000.0,53753000.0,415322000.0,12065000.0,20178000.0,167767000.0,167767000.0,159784000.0,430298000.0,103429000.0,10760000.0,14712000.0,36506000.0,53258000.0,167586000.0,4982000.0,7983000.0,15534000.0,37004000.0,247709000.0,544000.0,53489000.0,483787000.0,458303000.0,261067000.0,196058000.0,691365000.0,46215000.0,841000000.0,857871000.0,863588000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q2YTD,2012-01-01,2012-06-30,,23471000.0,0.34,0.34,0.08,85570000.0,0.34,,101463000.0,110643000.0,840907000.0,34599000.0,30965000.0,305976000.0,305976000.0,289943000.0,846171000.0,196130000.0,30638000.0,15931000.0,67048000.0,124322000.0,342348000.0,9056000.0,16033000.0,36469000.0,70926000.0,486532000.0,1141000.0,121310000.0,967481000.0,906945000.0,539139000.0,407439000.0,1385310000.0,99105000.0,851300000.0,862261000.0,867551000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q2TTM,2011-07-01,2012-06-30,,50033000.0,0.63,0.63,0.16,201522000.0,0.63,,182359000.0,220888000.0,1700733000.0,71661000.0,59528000.0,576225000.0,576225000.0,544786000.0,1667674000.0,403087000.0,43044000.0,22072000.0,136339000.0,258749000.0,651277000.0,-8970000.0,31439000.0,72442000.0,159803000.0,941468000.0,2836000.0,276019000.0,1943693000.0,1776337000.0,1027050000.0,758584000.0,2694724000.0,196390000.0,851300000.0,862261000.0,867551000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q1TTM,2011-04-01,2012-03-31,,51479000.0,0.62,0.62,0.13,228036000.0,0.62,,182053000.0,224192000.0,1703168000.0,75067000.0,62234000.0,569437000.0,569437000.0,538278000.0,1642049000.0,396868000.0,43008000.0,20926000.0,158313000.0,261036000.0,629015000.0,-8678000.0,31159000.0,80534000.0,159080000.0,917004000.0,3134000.0,306237000.0,1948286000.0,1760477000.0,1028998000.0,751490000.0,2671047000.0,198662000.0,854200000.0,864499000.0,869164000.0
Huntington Bancshares Inc,HBAN,,49196,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 16:09:29+00:00,11531000.0,0.17,0.17,0.04,43780000.0,0.17,,52177000.0,55737000.0,412048000.0,18365000.0,13569000.0,153270000.0,153270000.0,145221000.0,417209000.0,97216000.0,26157000.0,12152000.0,32567000.0,71174000.0,176430000.0,4950000.0,8049000.0,20738000.0,34406000.0,243498000.0,583000.0,62728000.0,479937000.0,462676000.0,285320000.0,205447000.0,702529000.0,50166000.0,854200000.0,864499000.0,869164000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q4,2013-10-01,2013-12-31,,10320000.0,0.18,0.18,0.05,26960000.0,0.18,,52029000.0,57557000.0,408618000.0,12086000.0,13704000.0,158172000.0,158172000.0,150207000.0,430649000.0,111829000.0,8383000.0,3649000.0,72331000.0,50546000.0,153436000.0,,7965000.0,10056000.0,24331000.0,249554000.0,129000.0,39175000.0,469824000.0,446009000.0,249892000.0,210201000.0,680541000.0,15742000.0,834800000.0,834205000.0,843974000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 14:04:15+00:00,41364000.0,0.73,0.73,0.19,116241000.0,0.72,,227474000.0,211449000.0,1629939000.0,39088000.0,51185000.0,641282000.0,641282000.0,609413000.0,1704608000.0,431684000.0,18589000.0,19249000.0,183274000.0,181972000.0,648118000.0,0.0,31869000.0,50161000.0,90045000.0,1001637000.0,700000.0,156029000.0,1860637000.0,1758003000.0,1012196000.0,868756000.0,2716804000.0,162215000.0,834800000.0,834205000.0,843974000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q3YTD,2013-01-01,2013-09-30,,31044000.0,0.55,0.55,0.14,89281000.0,0.54,,175445000.0,153892000.0,1221321000.0,27002000.0,37481000.0,483110000.0,483110000.0,459206000.0,1273959000.0,319855000.0,10206000.0,15600000.0,110943000.0,131426000.0,494682000.0,,23904000.0,40105000.0,65714000.0,752083000.0,571000.0,116854000.0,1390813000.0,1311994000.0,762304000.0,658555000.0,2036263000.0,146473000.0,813700000.0,830398000.0,841025000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q3TTM,2012-10-01,2013-09-30,,42691000.0,0.72,0.72,0.18,124998000.0,0.7,,247982000.0,206923000.0,1640387000.0,35862000.0,50601000.0,640657000.0,640657000.0,608780000.0,1708014000.0,424658000.0,31759000.0,22498000.0,254523000.0,218823000.0,626010000.0,-14836000.0,31877000.0,56432000.0,105172000.0,1006035000.0,934000.0,161794000.0,1869808000.0,1782622000.0,1068419000.0,888639000.0,2776433000.0,156127000.0,813700000.0,830398000.0,841025000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 14:30:40+00:00,10362000.0,0.21,0.21,0.05,27655000.0,0.2,,65047000.0,50177000.0,408997000.0,10247000.0,12271000.0,178836000.0,178836000.0,170869000.0,424852000.0,113095000.0,5161000.0,3738000.0,38022000.0,47127000.0,163478000.0,0.0,7967000.0,11155000.0,11400000.0,229326000.0,158000.0,38060000.0,462912000.0,423336000.0,253767000.0,243883000.0,678619000.0,47106000.0,813700000.0,830398000.0,841025000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 16:08:02+00:00,10362000.0,0.17,0.17,0.05,29591000.0,0.17,,55269000.0,51077000.0,405445000.0,7875000.0,14239000.0,151000000.0,151000000.0,143033000.0,424937000.0,102501000.0,2938000.0,6060000.0,38766000.0,41441000.0,160003000.0,0.0,7967000.0,13460000.0,24722000.0,263862000.0,179000.0,37645000.0,462582000.0,445865000.0,251919000.0,206269000.0,676856000.0,50212000.0,841400000.0,834730000.0,843840000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q2YTD,2013-01-01,2013-06-30,,20682000.0,0.34,0.34,0.09,61626000.0,0.34,,110398000.0,103715000.0,812324000.0,16755000.0,25210000.0,304274000.0,304274000.0,288337000.0,849107000.0,206760000.0,5045000.0,11862000.0,72921000.0,84299000.0,331204000.0,,15937000.0,28950000.0,54314000.0,522757000.0,413000.0,78794000.0,927901000.0,888658000.0,508537000.0,414672000.0,1357644000.0,99367000.0,841400000.0,834730000.0,843840000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q2TTM,2012-07-01,2013-06-30,,43760000.0,0.7,0.7,0.17,138223000.0,0.69,,211226000.0,210499000.0,1646712000.0,37680000.0,58508000.0,629588000.0,629588000.0,597695000.0,1713460000.0,414992000.0,37358000.0,33472000.0,253007000.0,224954000.0,630118000.0,-9854000.0,31893000.0,60811000.0,130776000.0,1024418000.0,1320000.0,177223000.0,1890683000.0,1817589000.0,1075719000.0,840814000.0,2789179000.0,155236000.0,841400000.0,834730000.0,843840000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q1TTM,2012-04-01,2013-03-31,,45338000.0,0.7,0.7,0.16,150422000.0,0.69,,205243000.0,214328000.0,1670126000.0,46039000.0,61665000.0,631294000.0,631294000.0,599384000.0,1717485000.0,411405000.0,38901000.0,31191000.0,248722000.0,236661000.0,636033000.0,-5748000.0,31910000.0,63082000.0,142574000.0,1003590000.0,1699000.0,198160000.0,1915645000.0,1815993000.0,1077619000.0,836537000.0,2795104000.0,153963000.0,854700000.0,841103000.0,848708000.0
Huntington Bancshares Inc,HBAN,,49196,2013.0,Q1,2013-01-01,2013-03-31,2014-04-28 15:48:26+00:00,10320000.0,0.17,0.17,0.04,32035000.0,0.17,,55129000.0,52638000.0,406879000.0,8880000.0,10971000.0,153274000.0,153274000.0,145304000.0,424170000.0,104259000.0,2107000.0,5802000.0,34155000.0,42858000.0,171201000.0,0.0,7970000.0,15490000.0,29592000.0,258895000.0,234000.0,41149000.0,465319000.0,442793000.0,256618000.0,208403000.0,680788000.0,49155000.0,854700000.0,841103000.0,848708000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 06:37:21+00:00,39277000.0,0.73,0.73,0.21,86453000.0,0.72,,220593000.0,288769000.0,1674563000.0,49928000.0,50560000.0,632392000.0,632392000.0,600538000.0,1837141000.0,460325000.0,38645000.0,13130000.0,162449000.0,234365000.0,593836000.0,,31854000.0,49044000.0,80989000.0,1048775000.0,2940000.0,139321000.0,1976462000.0,1882346000.0,979179000.0,852985000.0,2816320000.0,184249000.0,822700000.0,819917000.0,833081000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q4,2014-10-01,2014-12-31,,6226000.0,0.19,0.19,0.11,20208000.0,0.18,,57151000.0,77674000.0,426245000.0,12895000.0,10921000.0,163614000.0,163614000.0,155651000.0,473252000.0,117231000.0,5304000.0,3706000.0,43534000.0,69473000.0,132941000.0,,7963000.0,16131000.0,2494000.0,263289000.0,1270000.0,34373000.0,507625000.0,483271000.0,233278000.0,220765000.0,706530000.0,51499000.0,822700000.0,819917000.0,833081000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q3,2014-07-01,2014-09-30,2015-12-18 17:11:36+00:00,9813000.0,0.18,0.18,0.0005,20461000.0,0.18,,53870000.0,72801000.0,424658000.0,13386000.0,12576000.0,155016000.0,155016000.0,147052000.0,466335000.0,117661000.0,8397000.0,3601000.0,42163000.0,53231000.0,151589000.0,,7964000.0,11628000.0,24480000.0,275409000.0,878000.0,34725000.0,501060000.0,480318000.0,247349000.0,208886000.0,713684000.0,45200000.0,817000000.0,816497000.0,829623000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q3YTD,2014-01-01,2014-09-30,,33051000.0,0.54,0.54,0.1,66245000.0,0.54,,163442000.0,211095000.0,1248318000.0,37033000.0,39639000.0,468778000.0,468778000.0,444887000.0,1363889000.0,343094000.0,33341000.0,9424000.0,118915000.0,164892000.0,460895000.0,,23891000.0,32913000.0,78495000.0,785486000.0,1670000.0,104948000.0,1468837000.0,1399075000.0,745901000.0,632220000.0,2109790000.0,132750000.0,817000000.0,816497000.0,829623000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q3TTM,2013-10-01,2014-09-30,,43371000.0,0.72,0.72,0.15,93205000.0,0.72,,215471000.0,268652000.0,1656936000.0,49119000.0,53343000.0,626950000.0,626950000.0,595094000.0,1794538000.0,454923000.0,41724000.0,13073000.0,191246000.0,215438000.0,614331000.0,,31856000.0,42969000.0,102826000.0,1035040000.0,1799000.0,144123000.0,1938661000.0,1845084000.0,995793000.0,842421000.0,2790331000.0,148492000.0,817000000.0,816497000.0,829623000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q2YTD,2014-01-01,2014-06-30,,23238000.0,0.36,0.36,0.1,45784000.0,0.36,,109572000.0,138294000.0,823660000.0,23647000.0,27063000.0,313762000.0,313762000.0,297835000.0,897554000.0,225433000.0,24944000.0,5823000.0,76752000.0,111661000.0,309306000.0,,15927000.0,21285000.0,54015000.0,510077000.0,792000.0,70223000.0,967777000.0,918757000.0,498552000.0,423334000.0,1396106000.0,87550000.0,824500000.0,821546000.0,834687000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q2TTM,2013-07-01,2014-06-30,,43920000.0,0.75,0.75,0.2,100399000.0,0.74,,226648000.0,246028000.0,1641275000.0,45980000.0,53038000.0,650770000.0,650770000.0,618911000.0,1753055000.0,450357000.0,38488000.0,13210000.0,187105000.0,209334000.0,626220000.0,,31859000.0,42496000.0,89746000.0,988957000.0,1079000.0,147458000.0,1900513000.0,1788102000.0,1002211000.0,877418000.0,2755266000.0,150398000.0,824500000.0,821546000.0,834687000.0
Huntington Bancshares Inc,HBAN,,49196,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 10:31:41+00:00,10599000.0,0.19,0.19,0.05,21846000.0,0.19,,57475000.0,71247000.0,420938000.0,12708000.0,17896000.0,164619000.0,164619000.0,156656000.0,460048000.0,111760000.0,4404000.0,3137000.0,36582000.0,42949000.0,166594000.0,0.0,7963000.0,14832000.0,29385000.0,260600000.0,720000.0,35274000.0,495322000.0,458636000.0,250067000.0,222094000.0,710115000.0,42487000.0,824500000.0,821546000.0,834687000.0
