company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q4,2010-10-01,2010-12-31,,0.3,0.3,0.18,157000000.0,0.3,75000000.0,44000000.0,-71000000.0,52000000.0,-42000000.0,94000000.0,52000000.0,,85000000.0,421000000.0,-129000000.0,,19000000.0,1000000.0,84000000.0,85000000.0,355000000.0,12000000.0,34000000.0,361000000.0,-6000000.0,-107000000.0,-113000000.0,440000000.0,174700000.0,175000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,FY,2010-01-01,2010-12-31,2013-02-07 11:33:09+00:00,4.15,4.15,0.72,819000000.0,4.1,242000000.0,144000000.0,217000000.0,725000000.0,631000000.0,94000000.0,725000000.0,,515000000.0,2523000000.0,151000000.0,,72000000.0,-113000000.0,337000000.0,515000000.0,2080000000.0,72000000.0,118000000.0,1429000000.0,651000000.0,197000000.0,848000000.0,2595000000.0,174700000.0,175000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.85,3.85,0.54,662000000.0,3.85,167000000.0,100000000.0,288000000.0,673000000.0,673000000.0,,673000000.0,,430000000.0,2102000000.0,280000000.0,,53000000.0,-114000000.0,253000000.0,430000000.0,1725000000.0,60000000.0,84000000.0,1068000000.0,657000000.0,304000000.0,961000000.0,2155000000.0,174400000.0,175000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.89,3.89,0.73,877000000.0,3.89,209000000.0,267000000.0,366000000.0,680000000.0,680000000.0,,680000000.0,,565000000.0,2723000000.0,269000000.0,,160000000.0,-136000000.0,360000000.0,565000000.0,2318000000.0,80000000.0,116000000.0,1577000000.0,741000000.0,305000000.0,1046000000.0,2883000000.0,174400000.0,175000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q3,2010-07-01,2010-09-30,2011-10-20 11:12:07+00:00,1.33,1.33,,231000000.0,1.31,35000000.0,100000000.0,66000000.0,232000000.0,232000000.0,,232000000.0,,141000000.0,704000000.0,26000000.0,,17000000.0,-114000000.0,69000000.0,141000000.0,580000000.0,21000000.0,34000000.0,321000000.0,259000000.0,39000000.0,298000000.0,721000000.0,174400000.0,175000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.52,2.52,0.36,431000000.0,2.52,132000000.0,,222000000.0,441000000.0,441000000.0,,441000000.0,,289000000.0,1398000000.0,254000000.0,,36000000.0,,184000000.0,289000000.0,1145000000.0,39000000.0,50000000.0,747000000.0,398000000.0,265000000.0,663000000.0,1434000000.0,174400000.0,175000000.0,178000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.17,3.17,0.72,851000000.0,3.17,201000000.0,167000000.0,308000000.0,555000000.0,555000000.0,,555000000.0,,555000000.0,2592000000.0,210000000.0,,166000000.0,-22000000.0,378000000.0,555000000.0,2203000000.0,82000000.0,107000000.0,1575000000.0,628000000.0,235000000.0,863000000.0,2758000000.0,174400000.0,175000000.0,178000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 12:57:47+00:00,1.17,1.17,,215000000.0,1.1,52000000.0,0.0,116000000.0,204000000.0,204000000.0,,204000000.0,,150000000.0,710000000.0,109000000.0,,17000000.0,,104000000.0,150000000.0,577000000.0,19000000.0,24000000.0,371000000.0,206000000.0,114000000.0,320000000.0,727000000.0,174400000.0,175000000.0,178000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.7,1.7,0.9,832000000.0,1.68,182000000.0,167000000.0,159000000.0,294000000.0,294000000.0,,294000000.0,,534000000.0,2342000000.0,-42000000.0,,164000000.0,-22000000.0,331000000.0,534000000.0,1972000000.0,86000000.0,99000000.0,1490000000.0,482000000.0,-29000000.0,453000000.0,2506000000.0,174300000.0,174000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 12:50:55+00:00,1.36,1.36,0.18,216000000.0,1.34,80000000.0,,106000000.0,237000000.0,237000000.0,,237000000.0,,139000000.0,688000000.0,145000000.0,,19000000.0,,80000000.0,139000000.0,568000000.0,20000000.0,26000000.0,376000000.0,192000000.0,151000000.0,343000000.0,707000000.0,174300000.0,174000000.0,177000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q4,2011-10-01,2011-12-31,,-0.84,-0.84,0.11,231000000.0,-0.84,84000000.0,626000000.0,-228000000.0,-296000000.0,-362000000.0,66000000.0,-296000000.0,,137000000.0,769000000.0,-163000000.0,,-32000000.0,-25000000.0,144000000.0,137000000.0,600000000.0,14000000.0,47000000.0,1060000000.0,-460000000.0,-130000000.0,-590000000.0,737000000.0,353900000.0,353000000.0,357000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,FY,2011-01-01,2011-12-31,2014-02-06 11:12:20+00:00,1.28,1.28,0.4,878000000.0,1.27,277000000.0,757000000.0,90000000.0,453000000.0,412000000.0,41000000.0,453000000.0,,558000000.0,3211000000.0,33000000.0,,,-25000000.0,425000000.0,558000000.0,2653000000.0,65000000.0,193000000.0,2312000000.0,341000000.0,161000000.0,502000000.0,3211000000.0,353900000.0,353000000.0,357000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q3YTD,2011-01-01,2011-09-30,,4.23,4.23,0.59,647000000.0,4.23,193000000.0,131000000.0,318000000.0,749000000.0,774000000.0,-25000000.0,749000000.0,,421000000.0,2442000000.0,196000000.0,,32000000.0,,281000000.0,421000000.0,2053000000.0,51000000.0,146000000.0,1252000000.0,801000000.0,291000000.0,1092000000.0,2474000000.0,176400000.0,177000000.0,180000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.53,4.53,0.77,804000000.0,4.53,268000000.0,175000000.0,247000000.0,801000000.0,732000000.0,69000000.0,801000000.0,,506000000.0,2863000000.0,67000000.0,,51000000.0,1000000.0,365000000.0,506000000.0,2408000000.0,63000000.0,180000000.0,1613000000.0,795000000.0,184000000.0,979000000.0,2914000000.0,176400000.0,177000000.0,180000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 12:01:58+00:00,2.5,2.5,,215000000.0,2.39,56000000.0,0.0,208000000.0,441000000.0,491000000.0,-50000000.0,441000000.0,,142000000.0,829000000.0,338000000.0,,0.0,0.0,91000000.0,142000000.0,687000000.0,14000000.0,50000000.0,362000000.0,325000000.0,374000000.0,699000000.0,829000000.0,176400000.0,177000000.0,180000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.75,1.75,0.36,432000000.0,1.75,137000000.0,131000000.0,110000000.0,308000000.0,283000000.0,25000000.0,308000000.0,,279000000.0,1613000000.0,-142000000.0,,32000000.0,,190000000.0,279000000.0,1366000000.0,37000000.0,96000000.0,890000000.0,476000000.0,-83000000.0,393000000.0,1645000000.0,177100000.0,176000000.0,179000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.36,3.36,0.73,820000000.0,3.36,247000000.0,275000000.0,105000000.0,592000000.0,473000000.0,119000000.0,592000000.0,,505000000.0,2738000000.0,-245000000.0,,68000000.0,-113000000.0,343000000.0,505000000.0,2301000000.0,70000000.0,164000000.0,1572000000.0,729000000.0,-151000000.0,578000000.0,2806000000.0,177100000.0,176000000.0,179000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 11:13:16+00:00,1.66,1.66,,211000000.0,1.61,67000000.0,131000000.0,87000000.0,294000000.0,269000000.0,25000000.0,294000000.0,,137000000.0,783000000.0,152000000.0,,11000000.0,,71000000.0,137000000.0,657000000.0,21000000.0,48000000.0,480000000.0,177000000.0,179000000.0,356000000.0,794000000.0,177100000.0,176000000.0,179000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.85,2.85,0.72,824000000.0,2.85,232000000.0,144000000.0,134000000.0,502000000.0,408000000.0,94000000.0,502000000.0,,518000000.0,2665000000.0,-288000000.0,,74000000.0,-113000000.0,376000000.0,518000000.0,2221000000.0,68000000.0,140000000.0,1463000000.0,758000000.0,-216000000.0,542000000.0,2739000000.0,175000000.0,176000000.0,178000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 11:13:59+00:00,0.08,0.08,0.18,221000000.0,0.08,70000000.0,,23000000.0,14000000.0,14000000.0,,14000000.0,,142000000.0,830000000.0,-294000000.0,,21000000.0,,119000000.0,142000000.0,709000000.0,16000000.0,48000000.0,410000000.0,299000000.0,-262000000.0,37000000.0,851000000.0,175000000.0,176000000.0,178000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 11:36:09+00:00,2.89,2.89,0.45,1370000000.0,2.86,409000000.0,104000000.0,391000000.0,1027000000.0,965000000.0,62000000.0,1027000000.0,,673000000.0,4223000000.0,69000000.0,,,-154000000.0,409000000.0,673000000.0,3550000000.0,125000000.0,,2138000000.0,1412000000.0,-56000000.0,1356000000.0,4223000000.0,355400000.0,356000000.0,359000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q4,2012-10-01,2012-12-31,,0.71,0.71,0.13,383000000.0,0.71,87000000.0,104000000.0,79000000.0,251000000.0,277000000.0,-26000000.0,251000000.0,,184000000.0,1298000000.0,24000000.0,,,3000000.0,42000000.0,184000000.0,1114000000.0,30000000.0,-133000000.0,619000000.0,495000000.0,-139000000.0,356000000.0,1298000000.0,355400000.0,356000000.0,359000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.18,2.18,0.33,987000000.0,2.18,322000000.0,,312000000.0,776000000.0,688000000.0,88000000.0,776000000.0,,489000000.0,2925000000.0,45000000.0,,,-157000000.0,367000000.0,489000000.0,2436000000.0,95000000.0,133000000.0,1519000000.0,917000000.0,83000000.0,1000000000.0,2925000000.0,356500000.0,356000000.0,359000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.35,1.35,0.44,1218000000.0,1.35,406000000.0,626000000.0,84000000.0,480000000.0,326000000.0,154000000.0,480000000.0,,626000000.0,3694000000.0,-118000000.0,,-32000000.0,-182000000.0,511000000.0,626000000.0,3036000000.0,109000000.0,180000000.0,2579000000.0,457000000.0,-47000000.0,410000000.0,3662000000.0,356500000.0,356000000.0,359000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 11:50:48+00:00,0.62,0.62,,368000000.0,0.61,95000000.0,0.0,111000000.0,221000000.0,164000000.0,57000000.0,221000000.0,,158000000.0,954000000.0,-139000000.0,,,-157000000.0,91000000.0,158000000.0,796000000.0,36000000.0,51000000.0,397000000.0,399000000.0,-124000000.0,275000000.0,954000000.0,356500000.0,356000000.0,359000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.56,1.56,0.22,619000000.0,1.56,227000000.0,,201000000.0,555000000.0,524000000.0,31000000.0,555000000.0,,331000000.0,1971000000.0,184000000.0,,,,276000000.0,331000000.0,1640000000.0,59000000.0,82000000.0,1122000000.0,518000000.0,207000000.0,725000000.0,1971000000.0,356100000.0,356000000.0,361000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.97,1.97,0.44,1065000000.0,1.97,367000000.0,626000000.0,181000000.0,700000000.0,653000000.0,47000000.0,700000000.0,,610000000.0,3569000000.0,359000000.0,,-32000000.0,-25000000.0,511000000.0,610000000.0,2927000000.0,87000000.0,179000000.0,2544000000.0,383000000.0,451000000.0,834000000.0,3537000000.0,356100000.0,356000000.0,361000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 11:39:07+00:00,0.82,0.82,,325000000.0,0.79,167000000.0,,115000000.0,292000000.0,275000000.0,17000000.0,292000000.0,,168000000.0,934000000.0,279000000.0,,,,167000000.0,168000000.0,766000000.0,27000000.0,31000000.0,659000000.0,107000000.0,283000000.0,390000000.0,934000000.0,356100000.0,356000000.0,361000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.97,3.97,0.85,951000000.0,3.97,267000000.0,757000000.0,153000000.0,702000000.0,647000000.0,55000000.0,702000000.0,,579000000.0,3418000000.0,232000000.0,,-21000000.0,-25000000.0,415000000.0,579000000.0,2818000000.0,81000000.0,196000000.0,2365000000.0,453000000.0,347000000.0,800000000.0,3397000000.0,177700000.0,177000000.0,180000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 11:43:49+00:00,1.48,1.48,0.22,294000000.0,1.47,60000000.0,,86000000.0,263000000.0,249000000.0,14000000.0,263000000.0,,163000000.0,1037000000.0,-95000000.0,,,,109000000.0,163000000.0,874000000.0,32000000.0,51000000.0,463000000.0,411000000.0,-76000000.0,335000000.0,1037000000.0,177700000.0,177000000.0,180000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 11:36:09+00:00,2.72,2.72,0.55,1568000000.0,2.69,415000000.0,86000000.0,437000000.0,978000000.0,907000000.0,71000000.0,978000000.0,,850000000.0,5015000000.0,-154000000.0,,,-36000000.0,476000000.0,850000000.0,4165000000.0,158000000.0,,2509000000.0,1656000000.0,-312000000.0,1344000000.0,5015000000.0,359600000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q4,2013-10-01,2013-12-31,,0.38,0.38,0.14,422000000.0,0.38,204000000.0,23000000.0,107000000.0,135000000.0,122000000.0,13000000.0,135000000.0,,232000000.0,1479000000.0,-64000000.0,,,-40000000.0,141000000.0,232000000.0,1247000000.0,54000000.0,-150000000.0,750000000.0,497000000.0,-268000000.0,229000000.0,1479000000.0,359600000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.35,2.35,0.41,1146000000.0,2.35,211000000.0,63000000.0,330000000.0,843000000.0,785000000.0,58000000.0,843000000.0,,618000000.0,3536000000.0,-90000000.0,,,4000000.0,335000000.0,618000000.0,2918000000.0,104000000.0,150000000.0,1759000000.0,1159000000.0,-44000000.0,1115000000.0,3536000000.0,359600000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.05,3.05,0.53,1529000000.0,3.05,298000000.0,167000000.0,409000000.0,1094000000.0,1062000000.0,32000000.0,1094000000.0,,802000000.0,4834000000.0,-66000000.0,,,7000000.0,377000000.0,802000000.0,4032000000.0,134000000.0,17000000.0,2378000000.0,1654000000.0,-183000000.0,1471000000.0,4834000000.0,359600000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 11:21:32+00:00,0.57,0.57,,412000000.0,0.56,60000000.0,63000000.0,116000000.0,205000000.0,195000000.0,10000000.0,205000000.0,,221000000.0,1341000000.0,-166000000.0,,,0.0,115000000.0,221000000.0,1120000000.0,46000000.0,53000000.0,650000000.0,470000000.0,-159000000.0,311000000.0,1341000000.0,359600000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.78,1.78,0.27,734000000.0,1.78,151000000.0,,214000000.0,638000000.0,590000000.0,48000000.0,638000000.0,,397000000.0,2195000000.0,76000000.0,,,4000000.0,220000000.0,397000000.0,1798000000.0,58000000.0,97000000.0,1109000000.0,689000000.0,115000000.0,804000000.0,2195000000.0,359000000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.09,3.09,0.5,1485000000.0,3.09,333000000.0,104000000.0,404000000.0,1110000000.0,1031000000.0,79000000.0,1110000000.0,,739000000.0,4447000000.0,-39000000.0,,,-150000000.0,353000000.0,739000000.0,3708000000.0,124000000.0,15000000.0,2125000000.0,1583000000.0,-148000000.0,1435000000.0,4447000000.0,359000000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 12:49:39+00:00,1.05,1.05,,368000000.0,1.04,90000000.0,0.0,128000000.0,377000000.0,358000000.0,19000000.0,377000000.0,,210000000.0,1112000000.0,158000000.0,,,4000000.0,116000000.0,210000000.0,902000000.0,33000000.0,37000000.0,578000000.0,324000000.0,162000000.0,486000000.0,1112000000.0,359000000.0,359000000.0,363000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.86,2.86,0.47,1442000000.0,2.86,410000000.0,104000000.0,391000000.0,1025000000.0,948000000.0,77000000.0,1025000000.0,,697000000.0,4269000000.0,82000000.0,,,-154000000.0,404000000.0,697000000.0,3572000000.0,118000000.0,9000000.0,2206000000.0,1366000000.0,-27000000.0,1339000000.0,4269000000.0,357500000.0,358000000.0,362000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 11:26:18+00:00,0.73,0.73,0.13,366000000.0,0.72,61000000.0,0.0,86000000.0,261000000.0,232000000.0,29000000.0,261000000.0,,187000000.0,1083000000.0,-82000000.0,,,,104000000.0,187000000.0,896000000.0,25000000.0,60000000.0,531000000.0,365000000.0,-47000000.0,318000000.0,1083000000.0,357500000.0,358000000.0,362000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 10:45:06+00:00,3.36,3.36,0.68,1759000000.0,3.27,498000000.0,500000000.0,496000000.0,1214000000.0,1214000000.0,,1214000000.0,0.0,945000000.0,5115000000.0,1002000000.0,-8000000.0,,,503000000.0,945000000.0,4170000000.0,210000000.0,,3252000000.0,918000000.0,792000000.0,1710000000.0,5115000000.0,361300000.0,361000000.0,367000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q4,2014-10-01,2014-12-31,,1.12,1.12,0.19,461000000.0,1.12,148000000.0,336000000.0,221000000.0,403000000.0,403000000.0,,403000000.0,,256000000.0,1084000000.0,928000000.0,-8000000.0,,,136000000.0,256000000.0,828000000.0,59000000.0,,1073000000.0,-245000000.0,869000000.0,624000000.0,1084000000.0,361300000.0,361000000.0,367000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 11:02:18+00:00,1.16,1.16,,460000000.0,1.12,217000000.0,33000000.0,157000000.0,419000000.0,419000000.0,,419000000.0,,216000000.0,1269000000.0,398000000.0,,,,113000000.0,216000000.0,1053000000.0,52000000.0,,823000000.0,230000000.0,346000000.0,576000000.0,1269000000.0,361200000.0,362000000.0,367000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.24,2.24,0.5,1298000000.0,2.24,350000000.0,164000000.0,275000000.0,811000000.0,811000000.0,,811000000.0,,689000000.0,4031000000.0,74000000.0,,,,367000000.0,689000000.0,3342000000.0,151000000.0,,2179000000.0,1163000000.0,-77000000.0,1086000000.0,4031000000.0,361200000.0,362000000.0,367000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.61,2.61,0.65,1720000000.0,2.61,554000000.0,187000000.0,382000000.0,946000000.0,933000000.0,13000000.0,946000000.0,,921000000.0,5510000000.0,10000000.0,,,-40000000.0,508000000.0,921000000.0,4589000000.0,205000000.0,-150000000.0,2929000000.0,1660000000.0,-345000000.0,1315000000.0,5510000000.0,361200000.0,362000000.0,367000000.0
