company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2,,2011-06-30,2011-07-28 12:57:47+00:00,1072000000.0,571000000.0,,4751000000.0,-86000000.0,,,1527000000.0,,3100000000.0,,,,,,696000000.0,15619000000.0,,2797000000.0,,,10868000000.0,,,,2188000000.0,,,,215000000.0,430000000.0,,,,462000000.0,694000000.0,,,,,,4784000000.0,,,14339000000.0,7158000000.0,2313000000.0,1502000000.0,7158000000.0,7158000000.0,7181000000.0,14339000000.0,1158000000.0,5679000000.0,0.0,-640000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q1,,2011-03-31,2011-04-28 12:50:55+00:00,897000000.0,565000000.0,,4608000000.0,-87000000.0,,,1419000000.0,,3081000000.0,,,,,,696000000.0,15169000000.0,,2801000000.0,,,10561000000.0,,,,2175000000.0,,,,207000000.0,403000000.0,,,,519000000.0,815000000.0,,,,,,4522000000.0,,,13967000000.0,6876000000.0,2191000000.0,1300000000.0,6876000000.0,6876000000.0,7091000000.0,13967000000.0,1215000000.0,5791000000.0,0.0,-640000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,FY,,2012-12-31,2014-02-06 11:12:20+00:00,1508000000.0,964000000.0,,6289000000.0,-113000000.0,,,1387000000.0,0.0,3306000000.0,,,,,,635000000.0,19840000000.0,,3736000000.0,,,13551000000.0,,,,2218000000.0,,,,420000000.0,1024000000.0,,,,597000000.0,810000000.0,,,,,,5713000000.0,,,17554000000.0,8258000000.0,2771000000.0,2532000000.0,8258000000.0,8258000000.0,9296000000.0,17554000000.0,1232000000.0,6764000000.0,0.0,-648000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3,,2012-09-30,2012-10-25 12:01:58+00:00,1243000000.0,686000000.0,,5882000000.0,-94000000.0,,,1617000000.0,0.0,3246000000.0,,,,,,635000000.0,18757000000.0,,3747000000.0,,,12875000000.0,,,,2157000000.0,,,,422000000.0,1014000000.0,,,,625000000.0,691000000.0,,,,,,5507000000.0,,,16860000000.0,8008000000.0,2725000000.0,2257000000.0,8008000000.0,8008000000.0,8852000000.0,16860000000.0,1260000000.0,6595000000.0,0.0,-651000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2,,2012-06-30,2012-07-26 11:13:16+00:00,1279000000.0,824000000.0,,5337000000.0,-97000000.0,,,702000000.0,0.0,3226000000.0,,,,,,696000000.0,18762000000.0,,4074000000.0,,,13425000000.0,,,,2080000000.0,,,,368000000.0,1060000000.0,324000000.0,,,642000000.0,683000000.0,,,,,,5327000000.0,,,16981000000.0,7805000000.0,2218000000.0,2339000000.0,7805000000.0,7805000000.0,9176000000.0,16981000000.0,1338000000.0,6837000000.0,0.0,-651000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q1,,2012-03-31,2012-04-26 11:13:59+00:00,1457000000.0,919000000.0,,5460000000.0,-98000000.0,,,1143000000.0,,3208000000.0,,,,,,696000000.0,18844000000.0,,4088000000.0,,,13384000000.0,,,,2216000000.0,,,,330000000.0,951000000.0,,,,592000000.0,819000000.0,,,,,,5074000000.0,,,17064000000.0,7533000000.0,2392000000.0,2408000000.0,7533000000.0,7533000000.0,9531000000.0,17064000000.0,1288000000.0,7123000000.0,0.0,-651000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,FY,,2013-12-31,2015-02-19 11:36:09+00:00,1354000000.0,947000000.0,,7035000000.0,-117000000.0,,,1117000000.0,,3467000000.0,,,,,,627000000.0,22760000000.0,,4566000000.0,,,15725000000.0,,,,2441000000.0,,,,547000000.0,988000000.0,,,,679000000.0,1109000000.0,,,,,,6493000000.0,,,19642000000.0,9184000000.0,2611000000.0,2342000000.0,9184000000.0,9184000000.0,10458000000.0,19642000000.0,1306000000.0,8116000000.0,0.0,-659000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3,,2013-09-30,2013-10-24 11:50:48+00:00,1408000000.0,973000000.0,,7049000000.0,-103000000.0,,,938000000.0,0.0,3419000000.0,,,,,,631000000.0,22406000000.0,,4352000000.0,,,15357000000.0,,,,2305000000.0,,,,328000000.0,874000000.0,,,,641000000.0,865000000.0,,,,,,6410000000.0,,,18868000000.0,9064000000.0,2239000000.0,2282000000.0,9064000000.0,9064000000.0,9804000000.0,18868000000.0,1272000000.0,7522000000.0,0.0,-662000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2,,2013-06-30,2013-07-25 11:39:07+00:00,1370000000.0,847000000.0,,6730000000.0,-106000000.0,,,706000000.0,0.0,3387000000.0,,,,,,631000000.0,21483000000.0,,3547000000.0,,,14753000000.0,,,,2269000000.0,,,,358000000.0,1123000000.0,,,,703000000.0,814000000.0,,,,,,6256000000.0,,,17998000000.0,8875000000.0,1911000000.0,2493000000.0,8875000000.0,8875000000.0,9123000000.0,17998000000.0,1334000000.0,6630000000.0,0.0,-662000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q1,,2013-03-31,2013-04-25 11:43:49+00:00,1388000000.0,776000000.0,,6366000000.0,-109000000.0,,,1305000000.0,0.0,3355000000.0,,,,,,632000000.0,20361000000.0,,3723000000.0,,,13995000000.0,,,,2249000000.0,,,,370000000.0,986000000.0,,,,632000000.0,850000000.0,,,,,,5930000000.0,,,17710000000.0,8514000000.0,2451000000.0,2374000000.0,8514000000.0,8514000000.0,9196000000.0,17710000000.0,1264000000.0,6822000000.0,0.0,-662000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,FY,,2014-12-31,2015-11-02 11:02:18+00:00,1578000000.0,857000000.0,,8086000000.0,-90000000.0,,,1183000000.0,0.0,3628000000.0,,,,,,620000000.0,26229000000.0,,6103000000.0,,,18143000000.0,,,,2516000000.0,,,,1035000000.0,944000000.0,,,,715000000.0,1087000000.0,,,,,,7458000000.0,,,22553000000.0,10325000000.0,3075000000.0,2522000000.0,10325000000.0,10325000000.0,12228000000.0,22553000000.0,1335000000.0,9706000000.0,0.0,-671000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3,,2014-09-30,2014-10-28 11:21:32+00:00,1425000000.0,740000000.0,,7325000000.0,-107000000.0,,,1169000000.0,0.0,3597000000.0,,,,,,620000000.0,25083000000.0,,5498000000.0,,,17758000000.0,,,,2464000000.0,,,,361000000.0,807000000.0,,,,538000000.0,1054000000.0,,,,,,7122000000.0,,,21186000000.0,9938000000.0,2270000000.0,2232000000.0,9938000000.0,9938000000.0,11248000000.0,21186000000.0,1158000000.0,9016000000.0,0.0,-674000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2,,2014-06-30,2014-07-24 12:49:39+00:00,1369000000.0,1004000000.0,,7712000000.0,-111000000.0,,,958000000.0,0.0,3570000000.0,,,,,,621000000.0,24688000000.0,,5160000000.0,,,16976000000.0,,,,2483000000.0,,,,312000000.0,866000000.0,,,,704000000.0,1143000000.0,,,,,,6769000000.0,,,20575000000.0,9554000000.0,2274000000.0,2235000000.0,9554000000.0,9554000000.0,11021000000.0,20575000000.0,1325000000.0,8786000000.0,0.0,-674000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q1,,2014-03-31,2014-04-24 11:26:18+00:00,1178000000.0,865000000.0,,7284000000.0,-114000000.0,,,1354000000.0,0.0,3506000000.0,,,,,,621000000.0,23401000000.0,,5011000000.0,,,16117000000.0,,,,2449000000.0,,,,545000000.0,1021000000.0,,,,690000000.0,1172000000.0,,,,,,6643000000.0,,,20192000000.0,9361000000.0,2764000000.0,2199000000.0,9361000000.0,9361000000.0,10831000000.0,20192000000.0,1311000000.0,8632000000.0,0.0,-674000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,FY,,2015-12-31,2017-02-14 10:45:06+00:00,1128000000.0,450000000.0,,10778000000.0,-33000000.0,,,1028000000.0,,6365000000.0,,,,,,,32078000000.0,,7976000000.0,,,21300000000.0,0.0,,,2826000000.0,,,,798000000.0,677000000.0,,,,620000000.0,1219000000.0,,,,,,4726000000.0,,,24196000000.0,10370000000.0,2276000000.0,1805000000.0,10370000000.0,10370000000.0,13826000000.0,24196000000.0,620000000.0,12021000000.0,0.0,-688000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q3,,2015-09-30,2015-11-02 11:02:18+00:00,1297000000.0,571000000.0,,9537000000.0,-37000000.0,,,1028000000.0,0.0,6347000000.0,,,,,,945000000.0,31286000000.0,,8033000000.0,,,21749000000.0,,,,2286000000.0,,,,931000000.0,795000000.0,,,,741000000.0,1104000000.0,,,,,,6831000000.0,,,25965000000.0,12450000000.0,2530000000.0,2092000000.0,12450000000.0,12450000000.0,13515000000.0,25965000000.0,1686000000.0,11423000000.0,0.0,-691000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q2,,2015-06-30,2015-08-03 11:16:02+00:00,1222000000.0,554000000.0,,8996000000.0,-83000000.0,,,1278000000.0,0.0,4782000000.0,,,,,,616000000.0,27819000000.0,,6112000000.0,,,18823000000.0,,,,2278000000.0,,,,700000000.0,834000000.0,,,,714000000.0,1030000000.0,,,,,,7193000000.0,,,22685000000.0,11209000000.0,2532000000.0,2056000000.0,11209000000.0,11209000000.0,11476000000.0,22685000000.0,1330000000.0,9420000000.0,0.0,-683000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2015.0,Q1,,2015-03-31,2015-05-05 11:08:08+00:00,1269000000.0,769000000.0,,8559000000.0,-97000000.0,,,1709000000.0,0.0,4765000000.0,,,,,,617000000.0,27021000000.0,,6113000000.0,,,18462000000.0,,,,2491000000.0,,,,920000000.0,874000000.0,,,,784000000.0,1157000000.0,,,,,,7372000000.0,,,23261000000.0,11357000000.0,3398000000.0,2143000000.0,11357000000.0,11357000000.0,11904000000.0,23261000000.0,1401000000.0,9761000000.0,0.0,-683000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,FY,,2016-12-31,2018-02-20 10:49:21+00:00,736000000.0,615000000.0,,12716000000.0,-31000000.0,,,1180000000.0,,6455000000.0,,,,,,0.0,31264000000.0,,7011000000.0,,,18548000000.0,312000000.0,,,1819000000.0,,,,160000000.0,742000000.0,,,,508000000.0,1103000000.0,,,,,,3556000000.0,,,21011000000.0,9288000000.0,1955000000.0,1478000000.0,9288000000.0,9600000000.0,11411000000.0,21011000000.0,508000000.0,9933000000.0,0.0,-692000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q3,,2016-09-30,2016-11-02 11:14:37+00:00,786000000.0,486000000.0,,12186000000.0,-32000000.0,,,1819000000.0,0.0,6422000000.0,,,,,,,31291000000.0,,7854000000.0,,,19105000000.0,300000000.0,,,2103000000.0,,,,472000000.0,742000000.0,,,,587000000.0,1139000000.0,,,,,,3851000000.0,,,22469000000.0,9545000000.0,2777000000.0,1528000000.0,9545000000.0,9845000000.0,12624000000.0,22469000000.0,587000000.0,11096000000.0,0.0,-696000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q2,,2016-06-30,2016-08-03 12:38:46+00:00,780000000.0,476000000.0,,11856000000.0,-32000000.0,,,1300000000.0,0.0,6403000000.0,,,,,,,31590000000.0,,7868000000.0,,,19734000000.0,,,,2387000000.0,,,,413000000.0,595000000.0,,,,593000000.0,1173000000.0,,,,,,4038000000.0,,,22516000000.0,9713000000.0,2189000000.0,1375000000.0,9713000000.0,9713000000.0,12803000000.0,22516000000.0,593000000.0,11428000000.0,0.0,-696000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2016.0,Q1,,2016-03-31,2016-05-04 11:15:37+00:00,1005000000.0,531000000.0,,11394000000.0,-33000000.0,,,953000000.0,0.0,6383000000.0,,,,,,,32101000000.0,,7882000000.0,,,20707000000.0,,,,2640000000.0,,,,608000000.0,601000000.0,,,,614000000.0,1233000000.0,,,,,,4398000000.0,,,23413000000.0,10052000000.0,2092000000.0,1606000000.0,10052000000.0,10052000000.0,13361000000.0,23413000000.0,614000000.0,11755000000.0,0.0,-696000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,FY,,2017-12-31,2019-02-19 12:55:35+00:00,1161000000.0,748000000.0,,13055000000.0,-30000000.0,,,675000000.0,,8443000000.0,,,,,,1310000000.0,30557000000.0,,6746000000.0,,,17502000000.0,683000000.0,,,1127000000.0,,,,780000000.0,578000000.0,,,,461000000.0,1245000000.0,,,,,,2248000000.0,,,21476000000.0,9936000000.0,2203000000.0,1739000000.0,9936000000.0,10619000000.0,10857000000.0,21476000000.0,1771000000.0,9118000000.0,0.0,-725000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q3,,2017-09-30,2017-10-31 10:26:05+00:00,1123000000.0,675000000.0,,13115000000.0,-29000000.0,,,564000000.0,0.0,8420000000.0,,,,,,1295000000.0,31511000000.0,,7487000000.0,,,18396000000.0,477000000.0,,,1352000000.0,,,,303000000.0,499000000.0,,,,416000000.0,1245000000.0,,,,,,1803000000.0,,,21649000000.0,9466000000.0,1542000000.0,1622000000.0,9466000000.0,9943000000.0,11706000000.0,21649000000.0,1711000000.0,10084000000.0,0.0,-728000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q2,,2017-06-30,2017-08-03 17:19:50+00:00,1086000000.0,699000000.0,,12563000000.0,-30000000.0,,,540000000.0,0.0,8404000000.0,,,,,,1289000000.0,30839000000.0,,7133000000.0,,,18276000000.0,463000000.0,,,1469000000.0,,,,338000000.0,509000000.0,,,,432000000.0,1279000000.0,,,,,,1988000000.0,,,21574000000.0,9635000000.0,1577000000.0,1595000000.0,9635000000.0,10098000000.0,11476000000.0,21574000000.0,1721000000.0,9881000000.0,0.0,-727000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2017.0,Q1,,2017-03-31,2017-05-02 10:32:49+00:00,895000000.0,523000000.0,,13180000000.0,-31000000.0,,,787000000.0,,6477000000.0,,,,,,,32208000000.0,,6995000000.0,,,19028000000.0,317000000.0,,,1819000000.0,,,,135000000.0,598000000.0,,,,535000000.0,1092000000.0,,,,,,3549000000.0,,,21008000000.0,9292000000.0,1445000000.0,1493000000.0,9292000000.0,9609000000.0,11399000000.0,21008000000.0,535000000.0,9906000000.0,0.0,-703000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,FY,,2018-12-31,2020-02-12 10:57:26+00:00,1207000000.0,616000000.0,,11474000000.0,-32000000.0,,,716000000.0,0.0,8208000000.0,,,,,,,29893000000.0,,6574000000.0,,,18419000000.0,1058000000.0,,,1061000000.0,,,,418000000.0,519000000.0,,,,841000000.0,1165000000.0,,,,0.0,,1980000000.0,,,21010000000.0,9426000000.0,1750000000.0,1726000000.0,9426000000.0,10484000000.0,10526000000.0,21010000000.0,841000000.0,8800000000.0,0.0,-730000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q3,,2018-09-30,2018-11-01 10:47:35+00:00,1239000000.0,698000000.0,,11677000000.0,-27000000.0,,,720000000.0,0.0,8254000000.0,,,,,,1401000000.0,29922000000.0,,6571000000.0,,,18245000000.0,1048000000.0,,,983000000.0,,,,309000000.0,885000000.0,,,,774000000.0,1075000000.0,,,,,,2850000000.0,,,22147000000.0,10346000000.0,1727000000.0,2124000000.0,10346000000.0,11394000000.0,10753000000.0,22147000000.0,2175000000.0,8629000000.0,0.0,-731000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q2,,2018-06-30,2018-08-03 10:27:14+00:00,1308000000.0,743000000.0,,11313000000.0,-28000000.0,,,621000000.0,0.0,8334000000.0,,,,,,1402000000.0,29230000000.0,,6555000000.0,,,17917000000.0,1029000000.0,,,970000000.0,,,,187000000.0,745000000.0,,,,984000000.0,995000000.0,,,,,,2677000000.0,,,21854000000.0,10252000000.0,1551000000.0,2053000000.0,10252000000.0,11281000000.0,10573000000.0,21854000000.0,2386000000.0,8520000000.0,0.0,-731000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2018.0,Q1,,2018-03-31,2018-05-01 12:32:19+00:00,1423000000.0,707000000.0,,10882000000.0,-29000000.0,,,992000000.0,0.0,8368000000.0,,,,,,1402000000.0,28313000000.0,,6858000000.0,,,17431000000.0,1025000000.0,,,976000000.0,,,,895000000.0,791000000.0,,,,1021000000.0,1013000000.0,,,,,,2754000000.0,,,22448000000.0,10362000000.0,2594000000.0,2214000000.0,10362000000.0,11387000000.0,11061000000.0,22448000000.0,2423000000.0,8847000000.0,0.0,-731000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,FY,,2019-12-31,2020-05-08 12:58:56+00:00,1250000000.0,730000000.0,,14036000000.0,-31000000.0,,,484000000.0,0.0,8932000000.0,,,,,,,31487000000.0,,7477000000.0,,,17451000000.0,645000000.0,,,662000000.0,,,,148000000.0,719000000.0,,,,1834000000.0,1378000000.0,,,,106000000.0,,241000000.0,,,20647000000.0,8410000000.0,1362000000.0,1969000000.0,8410000000.0,9055000000.0,11486000000.0,20647000000.0,1834000000.0,9517000000.0,0.0,-732000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q3,,2019-09-30,2019-11-07 12:19:22+00:00,1395000000.0,677000000.0,,12693000000.0,-30000000.0,,,473000000.0,0.0,8263000000.0,,,,,,,31490000000.0,,6941000000.0,,,18797000000.0,1079000000.0,,,954000000.0,,,,277000000.0,1190000000.0,,,,1780000000.0,1338000000.0,,,,103000000.0,,1506000000.0,,,22004000000.0,9004000000.0,1427000000.0,2585000000.0,9004000000.0,10083000000.0,11818000000.0,22004000000.0,1780000000.0,9233000000.0,0.0,-735000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q2,,2019-06-30,2019-08-02 10:46:13+00:00,1313000000.0,575000000.0,,12153000000.0,-31000000.0,,,470000000.0,0.0,8249000000.0,,,,,,,30928000000.0,,6866000000.0,,,18775000000.0,1075000000.0,,,961000000.0,,,,313000000.0,998000000.0,,,,1516000000.0,1307000000.0,,,,100000000.0,,1546000000.0,,,21649000000.0,9029000000.0,1358000000.0,2311000000.0,9029000000.0,10104000000.0,11445000000.0,21649000000.0,1516000000.0,9134000000.0,0.0,-735000000.0
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2019.0,Q1,,2019-03-31,2019-05-03 10:22:14+00:00,1284000000.0,573000000.0,,11675000000.0,-32000000.0,,,528000000.0,0.0,8224000000.0,,,,,,,30376000000.0,,6738000000.0,,,18701000000.0,1072000000.0,,,961000000.0,,,,142000000.0,659000000.0,,,,1376000000.0,1438000000.0,,,,97000000.0,,1614000000.0,,,21320000000.0,9071000000.0,1243000000.0,1943000000.0,9071000000.0,10143000000.0,11080000000.0,21320000000.0,1376000000.0,9137000000.0,0.0,-735000000.0
