company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,FY,2011-01-01,2011-12-31,2014-02-06 11:12:20+00:00,-2663000000.0,,965000000.0,77000000.0,,-237000000.0,,2348000000.0,,1317000000.0,-3113000000.0,2170000000.0,,,,1317000000.0,-3113000000.0,2170000000.0,374000000.0,453000000.0,453000000.0,989000000.0,13000000.0,0.0,-143000000.0,,-527000000.0,-884000000.0,-17000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2500000000.0,,902000000.0,89000000.0,,236000000.0,,1356000000.0,,754000000.0,-2930000000.0,2279000000.0,,,,754000000.0,-2930000000.0,2279000000.0,103000000.0,801000000.0,801000000.0,340000000.0,21000000.0,,-136000000.0,,-519000000.0,-470000000.0,-17000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q3,2011-07-01,2011-09-30,,-680000000.0,,225000000.0,,,143000000.0,,400000000.0,,368000000.0,-1199000000.0,556000000.0,,,,368000000.0,-1199000000.0,556000000.0,-275000000.0,441000000.0,441000000.0,-253000000.0,8000000.0,,-40000000.0,,-519000000.0,,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 12:01:58+00:00,-1941000000.0,,681000000.0,77000000.0,,250000000.0,,1356000000.0,,769000000.0,-2383000000.0,1785000000.0,,,,769000000.0,-2383000000.0,1785000000.0,171000000.0,749000000.0,749000000.0,105000000.0,3000000.0,,-104000000.0,,-519000000.0,-470000000.0,-16000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2TTM,2010-07-01,2011-06-30,,-2364000000.0,,908000000.0,641000000.0,,230000000.0,,551000000.0,,-106000000.0,-1715000000.0,2331000000.0,,,,-106000000.0,-1715000000.0,2331000000.0,510000000.0,592000000.0,592000000.0,601000000.0,23000000.0,,-128000000.0,,8000000.0,-535000000.0,-17000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2,2011-04-01,2011-06-30,,-683000000.0,,235000000.0,74000000.0,,196000000.0,,,,-28000000.0,-609000000.0,745000000.0,,,,-28000000.0,-609000000.0,745000000.0,108000000.0,294000000.0,294000000.0,20000000.0,4000000.0,,-32000000.0,,,,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 11:13:16+00:00,-1261000000.0,,456000000.0,77000000.0,,107000000.0,,956000000.0,,401000000.0,-1184000000.0,1229000000.0,,,,401000000.0,-1184000000.0,1229000000.0,446000000.0,308000000.0,308000000.0,358000000.0,-5000000.0,,-64000000.0,,,-470000000.0,-16000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q1TTM,2010-04-01,2011-03-31,,-2080000000.0,,888000000.0,567000000.0,,-95000000.0,,1106000000.0,,51000000.0,-1505000000.0,1842000000.0,,,,51000000.0,-1505000000.0,1842000000.0,388000000.0,502000000.0,502000000.0,547000000.0,29000000.0,,-127000000.0,,8000000.0,-940000000.0,-17000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 11:13:59+00:00,-578000000.0,,221000000.0,3000000.0,,-89000000.0,,956000000.0,,429000000.0,-575000000.0,484000000.0,,,,429000000.0,-575000000.0,484000000.0,338000000.0,14000000.0,14000000.0,338000000.0,-9000000.0,,-32000000.0,,,-470000000.0,-16000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 11:36:09+00:00,-3691000000.0,,1403000000.0,1160000000.0,,243000000.0,,150000000.0,,-474000000.0,-2527000000.0,2933000000.0,,,,-474000000.0,-2527000000.0,2933000000.0,-68000000.0,1027000000.0,1027000000.0,260000000.0,81000000.0,4000000.0,-164000000.0,,,-528000000.0,-13000000.0,0.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q4,2012-10-01,2012-12-31,,-971000000.0,,383000000.0,-1000000.0,,44000000.0,,,,-24000000.0,-968000000.0,762000000.0,,,,-24000000.0,-968000000.0,762000000.0,-230000000.0,251000000.0,251000000.0,84000000.0,39000000.0,4000000.0,-45000000.0,,,-18000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3TTM,2011-10-01,2012-09-30,,-3442000000.0,,1304000000.0,1161000000.0,,-288000000.0,,1142000000.0,,98000000.0,-2289000000.0,2556000000.0,,,,98000000.0,-2289000000.0,2556000000.0,365000000.0,480000000.0,480000000.0,1060000000.0,52000000.0,,-158000000.0,,-8000000.0,-924000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3,2012-07-01,2012-09-30,,-785000000.0,,369000000.0,1151000000.0,,171000000.0,,150000000.0,,-375000000.0,366000000.0,924000000.0,,,,-375000000.0,366000000.0,924000000.0,915000000.0,220000000.0,220000000.0,164000000.0,3000000.0,,-40000000.0,,,-488000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 11:50:48+00:00,-2720000000.0,,1020000000.0,1161000000.0,,199000000.0,,150000000.0,,-450000000.0,-1559000000.0,2171000000.0,,,,-450000000.0,-1559000000.0,2171000000.0,162000000.0,776000000.0,776000000.0,176000000.0,42000000.0,0.0,-119000000.0,,,-510000000.0,-13000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2TTM,2011-07-01,2012-06-30,,-3337000000.0,,1160000000.0,10000000.0,,-316000000.0,,1392000000.0,,841000000.0,-3854000000.0,2188000000.0,,,,841000000.0,-3854000000.0,2188000000.0,-825000000.0,701000000.0,701000000.0,643000000.0,57000000.0,,-158000000.0,,-527000000.0,-436000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2,2012-04-01,2012-06-30,,-903000000.0,,339000000.0,10000000.0,,-63000000.0,,,,-54000000.0,-893000000.0,506000000.0,,,,-54000000.0,-893000000.0,506000000.0,-441000000.0,293000000.0,293000000.0,-63000000.0,,,-40000000.0,,,-14000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 11:39:07+00:00,-1935000000.0,,651000000.0,10000000.0,,28000000.0,,,,-75000000.0,-1925000000.0,1247000000.0,,,,-75000000.0,-1925000000.0,1247000000.0,-753000000.0,556000000.0,556000000.0,12000000.0,39000000.0,0.0,-79000000.0,,,-22000000.0,-13000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 11:43:49+00:00,-1032000000.0,,312000000.0,0.0,,91000000.0,,,,-21000000.0,-1032000000.0,741000000.0,,,,-21000000.0,-1032000000.0,741000000.0,-312000000.0,263000000.0,263000000.0,75000000.0,39000000.0,0.0,-39000000.0,,,-8000000.0,-13000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2012.0,Q1TTM,2011-04-01,2012-03-31,,-3117000000.0,,1056000000.0,74000000.0,,-57000000.0,,1392000000.0,,867000000.0,-3570000000.0,2427000000.0,,,,867000000.0,-3570000000.0,2427000000.0,-276000000.0,702000000.0,702000000.0,726000000.0,61000000.0,,-150000000.0,,-527000000.0,-422000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 11:36:09+00:00,-3995000000.0,,1570000000.0,327000000.0,,-22000000.0,,1885000000.0,,468000000.0,-3675000000.0,2937000000.0,,,,468000000.0,-3675000000.0,2937000000.0,-270000000.0,978000000.0,978000000.0,411000000.0,71000000.0,-7000000.0,-198000000.0,,,-1276000000.0,-14000000.0,0.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q4,2013-10-01,2013-12-31,,-944000000.0,,422000000.0,208000000.0,,11000000.0,,1085000000.0,,133000000.0,-738000000.0,784000000.0,,,,133000000.0,-738000000.0,784000000.0,179000000.0,135000000.0,135000000.0,216000000.0,17000000.0,-2000000.0,-52000000.0,,,-917000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3TTM,2012-10-01,2013-09-30,,-4022000000.0,,1531000000.0,118000000.0,,11000000.0,,800000000.0,,311000000.0,-3905000000.0,2915000000.0,,,,311000000.0,-3905000000.0,2915000000.0,-679000000.0,1094000000.0,1094000000.0,279000000.0,93000000.0,-1000000.0,-191000000.0,,,-377000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3,2013-07-01,2013-09-30,,-1099000000.0,,412000000.0,5000000.0,,27000000.0,,800000000.0,,425000000.0,-1102000000.0,909000000.0,,,,425000000.0,-1102000000.0,909000000.0,232000000.0,204000000.0,204000000.0,266000000.0,11000000.0,-8000000.0,-50000000.0,,,-336000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 11:21:32+00:00,-3051000000.0,,1148000000.0,119000000.0,,-33000000.0,,800000000.0,,335000000.0,-2937000000.0,2153000000.0,,,,335000000.0,-2937000000.0,2153000000.0,-449000000.0,843000000.0,843000000.0,195000000.0,54000000.0,-5000000.0,-146000000.0,,,-359000000.0,-14000000.0,0.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2TTM,2012-07-01,2013-06-30,,-3708000000.0,,1488000000.0,1264000000.0,,155000000.0,,150000000.0,,-489000000.0,-2437000000.0,2930000000.0,,,,-489000000.0,-2437000000.0,2930000000.0,4000000.0,1110000000.0,1110000000.0,177000000.0,85000000.0,7000000.0,-181000000.0,,,-529000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2,2013-04-01,2013-06-30,,-1126000000.0,,369000000.0,38000000.0,,-103000000.0,,,,-51000000.0,-1087000000.0,539000000.0,,,,-51000000.0,-1087000000.0,539000000.0,-599000000.0,378000000.0,378000000.0,-105000000.0,12000000.0,1000000.0,-52000000.0,,,-11000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 12:49:39+00:00,-1952000000.0,,736000000.0,114000000.0,,-60000000.0,,0.0,,-90000000.0,-1835000000.0,1244000000.0,,,,-90000000.0,-1835000000.0,1244000000.0,-681000000.0,639000000.0,639000000.0,-71000000.0,43000000.0,3000000.0,-96000000.0,,,-23000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q1TTM,2012-04-01,2013-03-31,,-3485000000.0,,1458000000.0,1236000000.0,,195000000.0,,150000000.0,,-492000000.0,-2243000000.0,2897000000.0,,,,-492000000.0,-2243000000.0,2897000000.0,162000000.0,1025000000.0,1025000000.0,219000000.0,73000000.0,6000000.0,-169000000.0,,,-532000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 11:26:18+00:00,-826000000.0,,367000000.0,76000000.0,,43000000.0,,0.0,,-39000000.0,-748000000.0,705000000.0,,,,-39000000.0,-748000000.0,705000000.0,-82000000.0,261000000.0,261000000.0,34000000.0,31000000.0,2000000.0,-44000000.0,,,-12000000.0,-14000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 10:45:06+00:00,-4942000000.0,43000000.0,1759000000.0,321000000.0,,680000000.0,0.0,1529000000.0,,1025000000.0,-4465000000.0,3506000000.0,,,,1025000000.0,-4465000000.0,3506000000.0,66000000.0,1214000000.0,1214000000.0,-190000000.0,,0.0,-249000000.0,,,-255000000.0,,156000000.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q4,2014-10-01,2014-12-31,,-1299000000.0,43000000.0,462000000.0,9000000.0,,333000000.0,,629000000.0,,501000000.0,-1290000000.0,803000000.0,,,,501000000.0,-1290000000.0,803000000.0,14000000.0,403000000.0,403000000.0,-438000000.0,-63000000.0,,-67000000.0,,,-13000000.0,15000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 11:02:18+00:00,-3643000000.0,,1297000000.0,312000000.0,,347000000.0,0.0,900000000.0,,524000000.0,-3175000000.0,2703000000.0,,,,524000000.0,-3175000000.0,2703000000.0,52000000.0,811000000.0,811000000.0,248000000.0,63000000.0,,-182000000.0,,0.0,-242000000.0,-15000000.0,156000000.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3TTM,2013-10-01,2014-09-30,,-4587000000.0,,1719000000.0,520000000.0,,358000000.0,,1985000000.0,,657000000.0,-3913000000.0,3487000000.0,,,,657000000.0,-3913000000.0,3487000000.0,231000000.0,946000000.0,946000000.0,464000000.0,80000000.0,-2000000.0,-234000000.0,,,-1159000000.0,-15000000.0,156000000.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q3,2014-07-01,2014-09-30,,-1282000000.0,,460000000.0,166000000.0,,218000000.0,,300000000.0,,225000000.0,-960000000.0,946000000.0,,,,225000000.0,-960000000.0,946000000.0,211000000.0,419000000.0,419000000.0,-151000000.0,5000000.0,,-66000000.0,,,-14000000.0,,156000000.0,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 11:16:02+00:00,-2361000000.0,,837000000.0,146000000.0,,129000000.0,,600000000.0,,299000000.0,-2215000000.0,1757000000.0,,,,299000000.0,-2215000000.0,1757000000.0,-159000000.0,392000000.0,392000000.0,399000000.0,58000000.0,,-116000000.0,,,-228000000.0,-15000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2TTM,2013-07-01,2014-06-30,,-4404000000.0,,1671000000.0,359000000.0,,167000000.0,,2485000000.0,,857000000.0,-4055000000.0,3450000000.0,,,,857000000.0,-4055000000.0,3450000000.0,252000000.0,731000000.0,731000000.0,881000000.0,86000000.0,-10000000.0,-218000000.0,,,-1481000000.0,-15000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q2,2014-04-01,2014-06-30,,-1191000000.0,,412000000.0,54000000.0,,-6000000.0,,150000000.0,,-87000000.0,-1137000000.0,828000000.0,,,,-87000000.0,-1137000000.0,828000000.0,-396000000.0,192000000.0,192000000.0,230000000.0,42000000.0,,-66000000.0,,,-213000000.0,,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 11:08:08+00:00,-1170000000.0,,425000000.0,92000000.0,,135000000.0,0.0,450000000.0,,386000000.0,-1078000000.0,929000000.0,,,,386000000.0,-1078000000.0,929000000.0,237000000.0,200000000.0,200000000.0,169000000.0,16000000.0,,-50000000.0,,,-15000000.0,-15000000.0,,
Noble Energy Inc,NBL,02VFQXG2D1LR5ZH3K186,72207,2014.0,Q1TTM,2013-04-01,2014-03-31,,-4339000000.0,,1628000000.0,343000000.0,,70000000.0,,2335000000.0,,893000000.0,-4005000000.0,3161000000.0,,,,893000000.0,-4005000000.0,3161000000.0,49000000.0,917000000.0,917000000.0,546000000.0,56000000.0,-9000000.0,-204000000.0,,,-1279000000.0,-15000000.0,,
