company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,extraordinaryincome,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2009.0,Q1,2009-01-01,2009-04-04,2010-05-07 08:01:38+00:00,2616000.0,0.75,0.75,0.0,0.0,0.75,0.0,0.0,0.0,9922000.0,0.0,0.0,0.0,0.0,,0.0,127454000.0,333052000.0,0.0,-73347000.0,0.0,0.0,0.0,0.0,0.0,18332000.0,0.0,99159000.0,127454000.0,205598000.0,3130000.0,908000.0,120107000.0,85491000.0,-2222000.0,83269000.0,333052000.0,0.0,97304000.0,97927000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 15:57:25+00:00,10406000.0,,,,,,,,,56100000.0,,381763000.0,381763000.0,,381763000.0,,653303000.0,1643371000.0,,,,,,0.0,,84274000.0,,445456000.0,653303000.0,990068000.0,13924000.0,1855000.0,540136000.0,449932000.0,-12069000.0,437863000.0,1643371000.0,,92385000.0,94057000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q4,2010-10-03,2010-12-31,,2764000.0,,,,,,,,,18255000.0,,126604000.0,126604000.0,,126604000.0,,189253000.0,483578000.0,,,,,,,,22867000.0,,120518000.0,189253000.0,294325000.0,3879000.0,562000.0,146149000.0,148176000.0,-3317000.0,144859000.0,483578000.0,,92385000.0,94057000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q3,2010-07-04,2010-10-02,2011-11-04 13:07:35+00:00,2408000.0,,,,,,,,,5802000.0,,94719000.0,94719000.0,,94719000.0,,162985000.0,401038000.0,,,,,,,,20524000.0,,111306000.0,162985000.0,238053000.0,3810000.0,516000.0,134238000.0,103815000.0,-3294000.0,100521000.0,401038000.0,,91714000.0,93286000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q3YTD,2010-01-01,2010-10-02,,7642000.0,,,,,,,,,37845000.0,,255159000.0,255159000.0,,255159000.0,,464050000.0,1159793000.0,,,,,,,,61407000.0,,324938000.0,464050000.0,695743000.0,10045000.0,1293000.0,393987000.0,301756000.0,-8752000.0,293004000.0,1159793000.0,,91714000.0,93286000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q3TTM,2009-10-04,2010-10-02,,12962000.0,-0.75,-0.75,,,-0.75,,,,73165000.0,,393220000.0,393220000.0,,393220000.0,,778335000.0,1842162000.0,,73347000.0,,,,,,100919000.0,,544507000.0,778335000.0,1063827000.0,15037000.0,2636000.0,658388000.0,405439000.0,-12401000.0,393038000.0,1842162000.0,,91714000.0,93286000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q2,2010-04-04,2010-07-03,2011-08-05 10:48:20+00:00,2592000.0,,,,,,,,,17489000.0,,84922000.0,84922000.0,,84922000.0,,155133000.0,391055000.0,,,,,,,,20807000.0,,106939000.0,155133000.0,235922000.0,3621000.0,448000.0,130338000.0,105584000.0,-3173000.0,102411000.0,391055000.0,,92612000.0,94278000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q2YTD,2010-01-01,2010-07-03,,5234000.0,,,,,,,,,32043000.0,,160440000.0,160440000.0,,160440000.0,,301065000.0,758755000.0,,,,,,,,40883000.0,,213632000.0,301065000.0,457690000.0,6235000.0,777000.0,259749000.0,197941000.0,-5458000.0,192483000.0,758755000.0,,92612000.0,94278000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q2TTM,2009-07-05,2010-07-03,,13277000.0,-0.75,-0.75,,,-0.75,,,,85460000.0,,374437000.0,374437000.0,,374437000.0,,768493000.0,1815087000.0,,73347000.0,,,,,,99705000.0,,535876000.0,768493000.0,1046594000.0,14091000.0,2905000.0,648858000.0,397736000.0,-11186000.0,386550000.0,1815087000.0,,92612000.0,94278000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q1,2010-01-01,2010-04-03,2011-05-06 08:00:50+00:00,2642000.0,,,,,,,,,14554000.0,,75518000.0,75518000.0,,75518000.0,,145932000.0,367700000.0,,,,,,,,20076000.0,,106693000.0,145932000.0,221768000.0,2614000.0,329000.0,129411000.0,92357000.0,-2285000.0,90072000.0,367700000.0,,93629000.0,95223000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2010.0,Q1TTM,2009-04-05,2010-04-03,,10685000.0,-0.75,-0.75,,,-0.75,,,,67971000.0,,398831000.0,398831000.0,,398831000.0,,613360000.0,1533348000.0,,73347000.0,,,,,,78898000.0,,428937000.0,613360000.0,919988000.0,10470000.0,2457000.0,518520000.0,401468000.0,-8013000.0,393455000.0,1533348000.0,,93629000.0,95223000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 14:41:08+00:00,9733000.0,,,,,,,,,76284000.0,,432968000.0,432968000.0,,432968000.0,,730493000.0,1851184000.0,,,,,,0.0,,92347000.0,,490011000.0,730493000.0,1120691000.0,21971000.0,2623000.0,592091000.0,528600000.0,-19348000.0,509252000.0,1851184000.0,,90833000.0,92325000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q4,2011-10-02,2011-12-31,,2359000.0,,,,,,,,,21534000.0,,137147000.0,137147000.0,,137147000.0,,204243000.0,521420000.0,,,,,,,,23707000.0,,126237000.0,204243000.0,317177000.0,6677000.0,484000.0,152303000.0,164874000.0,-6193000.0,158681000.0,521420000.0,,90833000.0,92325000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q3,2011-07-03,2011-10-01,2012-11-02 09:17:13+00:00,2369000.0,,,,,,,,,20461000.0,,101257000.0,101257000.0,,101257000.0,,180318000.0,454534000.0,,,,,,0.0,,23372000.0,,121211000.0,180318000.0,274216000.0,6159000.0,613000.0,146952000.0,127264000.0,-5546000.0,121718000.0,454534000.0,,90688000.0,92060000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q3YTD,2011-01-01,2011-10-01,,7374000.0,,,,,,,,,54750000.0,,295821000.0,295821000.0,,295821000.0,,526250000.0,1329764000.0,,,,,,,,68640000.0,,363774000.0,526250000.0,803514000.0,15294000.0,2139000.0,439788000.0,363726000.0,-13155000.0,350571000.0,1329764000.0,,90688000.0,92060000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q3TTM,2010-10-03,2011-10-01,,10138000.0,,,,,,,,,73005000.0,,422425000.0,422425000.0,,422425000.0,,715503000.0,1813342000.0,,,,,,,,91507000.0,,484292000.0,715503000.0,1097839000.0,19173000.0,2701000.0,585937000.0,511902000.0,-16472000.0,495430000.0,1813342000.0,,90688000.0,92060000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q2,2011-04-03,2011-07-02,2012-08-03 07:32:43+00:00,2504000.0,,,,,,,,,16253000.0,,100075000.0,100075000.0,,100075000.0,,176103000.0,447627000.0,,,,,,0.0,,23014000.0,,125439000.0,176103000.0,271524000.0,5052000.0,813000.0,150957000.0,120567000.0,-4239000.0,116328000.0,447627000.0,,91662000.0,93271000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q2YTD,2011-01-01,2011-07-02,,5005000.0,,,,,,,,,34289000.0,,194564000.0,194564000.0,,194564000.0,,345932000.0,875230000.0,,,,,,,,45268000.0,,242563000.0,345932000.0,529298000.0,9135000.0,1526000.0,292836000.0,236462000.0,-7609000.0,228853000.0,875230000.0,,91662000.0,93271000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q2TTM,2010-07-04,2011-07-02,,10177000.0,,,,,,,,,58346000.0,,415887000.0,415887000.0,,415887000.0,,698170000.0,1759846000.0,,,,,,,,88659000.0,,474387000.0,698170000.0,1061676000.0,16824000.0,2604000.0,573223000.0,488453000.0,-14220000.0,474233000.0,1759846000.0,,91662000.0,93271000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q1,2011-01-01,2011-04-02,2012-05-04 08:01:02+00:00,2501000.0,,,,,,,,,18036000.0,,94489000.0,94489000.0,,94489000.0,,169829000.0,427603000.0,,,,,,,,22254000.0,,117124000.0,169829000.0,257774000.0,4083000.0,713000.0,141879000.0,115895000.0,-3370000.0,112525000.0,427603000.0,,91649000.0,93313000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2011.0,Q1TTM,2010-04-04,2011-04-02,,10265000.0,,,,,,,,,59582000.0,,400734000.0,400734000.0,,400734000.0,,677200000.0,1703274000.0,,,,,,,,86452000.0,,455887000.0,677200000.0,1026074000.0,15393000.0,2239000.0,552604000.0,473470000.0,-13154000.0,460316000.0,1703274000.0,,91649000.0,93313000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 10:39:30+00:00,13829000.0,,,,,,,,,26182000.0,,461443000.0,461443000.0,,461443000.0,,737614000.0,1843641000.0,,,,,,7434000.0,,96004000.0,,477270000.0,737614000.0,1106027000.0,28073000.0,4208000.0,594537000.0,511490000.0,-23865000.0,487625000.0,1843641000.0,,87841000.0,88979000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q4,2012-09-30,2012-12-31,,2459000.0,,,,,,,,,-22912000.0,,175944000.0,175944000.0,,175944000.0,,208363000.0,521766000.0,,,,,,4434000.0,,24958000.0,,122147000.0,208363000.0,313403000.0,7597000.0,1224000.0,153998000.0,159405000.0,-6373000.0,153032000.0,521766000.0,,87841000.0,88979000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q3,2012-07-01,2012-09-29,2013-11-01 10:50:28+00:00,6427000.0,,,,,,,,,16713000.0,,99109000.0,99109000.0,,99109000.0,,182702000.0,449952000.0,,,,,,0.0,,23756000.0,,115322000.0,182702000.0,267250000.0,7107000.0,1184000.0,145505000.0,121745000.0,-5923000.0,115822000.0,449952000.0,,87411000.0,88451000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q3YTD,2012-01-01,2012-09-29,,11370000.0,,,,,,,,,49094000.0,,285499000.0,285499000.0,,285499000.0,,529251000.0,1321875000.0,,,,,,3000000.0,,71046000.0,,355123000.0,529251000.0,792624000.0,20476000.0,2984000.0,440539000.0,352085000.0,-17492000.0,334593000.0,1321875000.0,,87411000.0,88451000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q3TTM,2011-10-02,2012-09-29,,13729000.0,,,,,,,,,70628000.0,,422646000.0,422646000.0,,422646000.0,,733494000.0,1843295000.0,,,,,,3000000.0,,94753000.0,,481360000.0,733494000.0,1109801000.0,27153000.0,3468000.0,592842000.0,516959000.0,-23685000.0,493274000.0,1843295000.0,,87411000.0,88451000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 15:22:20+00:00,2458000.0,,,,,,,,,16552000.0,,97724000.0,97724000.0,,97724000.0,,179259000.0,451465000.0,,,,,,3000000.0,,23943000.0,,122682000.0,179259000.0,272206000.0,6878000.0,1031000.0,152083000.0,120123000.0,-5847000.0,114276000.0,451465000.0,,88317000.0,89381000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q2YTD,2012-01-01,2012-06-30,,4943000.0,,,,,,,,,32381000.0,,186390000.0,186390000.0,,186390000.0,,346549000.0,871923000.0,,,,,,3000000.0,,47290000.0,,239801000.0,346549000.0,525374000.0,13369000.0,1800000.0,295034000.0,230340000.0,-11569000.0,218771000.0,871923000.0,,88317000.0,89381000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q2TTM,2011-07-03,2012-06-30,,9671000.0,,,,,,,,,74376000.0,,424794000.0,424794000.0,,424794000.0,,731110000.0,1847877000.0,,,,,,3000000.0,,94369000.0,,487249000.0,731110000.0,1116767000.0,26205000.0,2897000.0,594289000.0,522478000.0,-23308000.0,499170000.0,1847877000.0,,88317000.0,89381000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 10:00:50+00:00,2485000.0,,,,,,,,,15829000.0,,88666000.0,88666000.0,,88666000.0,,167290000.0,420458000.0,,,,,,0.0,,23347000.0,,117119000.0,167290000.0,253168000.0,6491000.0,769000.0,142951000.0,110217000.0,-5722000.0,104495000.0,420458000.0,,88992000.0,90269000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2012.0,Q1TTM,2011-04-03,2012-03-31,,9717000.0,,,,,,,,,74077000.0,,427145000.0,427145000.0,,427145000.0,,727954000.0,1844039000.0,,,,,,,,93440000.0,,490006000.0,727954000.0,1116085000.0,24379000.0,2679000.0,593163000.0,522922000.0,-21700000.0,501222000.0,1844039000.0,,88992000.0,90269000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:41:30+00:00,9918000.0,5.27,5.27,,,5.2,,,,40102000.0,,450003000.0,450003000.0,,450003000.0,,783456000.0,1904218000.0,,,,,,0.0,,100536000.0,,492965000.0,783456000.0,1120762000.0,30050000.0,2812000.0,603419000.0,517343000.0,-27238000.0,490105000.0,1904218000.0,85400000.0,85426000.0,86546000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q4,2013-09-29,2013-12-31,,2625000.0,5.27,5.27,,,5.2,,,,27743000.0,,141582000.0,141582000.0,,141582000.0,,228991000.0,565448000.0,,,,,,,,26975000.0,,130680000.0,228991000.0,336457000.0,7927000.0,1075000.0,160280000.0,176177000.0,-6852000.0,169325000.0,565448000.0,85400000.0,85426000.0,86546000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q3,2013-06-30,2013-09-28,2014-10-31 08:01:23+00:00,2518000.0,,,,,,,,,14609000.0,,98048000.0,98048000.0,,98048000.0,,191568000.0,457317000.0,,,,,,0.0,,23599000.0,,120563000.0,191568000.0,265749000.0,7358000.0,946000.0,146680000.0,119069000.0,-6412000.0,112657000.0,457317000.0,,85185000.0,86364000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q3YTD,2013-01-01,2013-09-28,,7293000.0,,,,,,,,,12359000.0,,308421000.0,308421000.0,,308421000.0,,554465000.0,1338770000.0,,,,,,,,73561000.0,,362285000.0,554465000.0,784305000.0,22123000.0,1737000.0,443139000.0,341166000.0,-20386000.0,320780000.0,1338770000.0,,85185000.0,86364000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q3TTM,2012-09-30,2013-09-28,,9752000.0,,,,,,,,,-10553000.0,,484365000.0,484365000.0,,484365000.0,,762828000.0,1860536000.0,,,,,,4434000.0,,98519000.0,,484432000.0,762828000.0,1097708000.0,29720000.0,2961000.0,597137000.0,500571000.0,-26759000.0,473812000.0,1860536000.0,,85185000.0,86364000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q2,2013-03-31,2013-06-29,2014-08-01 08:01:21+00:00,2382000.0,,,,,,,,,15402000.0,,89314000.0,89314000.0,,89314000.0,,188329000.0,451115000.0,,,,,,0.0,,24650000.0,,123062000.0,188329000.0,262786000.0,7580000.0,-396000.0,150094000.0,112692000.0,-7976000.0,104716000.0,451115000.0,,85482000.0,86576000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q2YTD,2013-01-01,2013-06-29,,4775000.0,,,,,,,,,-2250000.0,,210373000.0,210373000.0,,210373000.0,,362897000.0,881453000.0,,,,,,,,49962000.0,,241722000.0,362897000.0,518556000.0,14765000.0,791000.0,296459000.0,222097000.0,-13974000.0,208123000.0,881453000.0,,85482000.0,86576000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q2TTM,2012-07-01,2013-06-29,,13661000.0,,,,,,,,,-8449000.0,,485426000.0,485426000.0,,485426000.0,,753962000.0,1853171000.0,,,,,,4434000.0,,98676000.0,,479191000.0,753962000.0,1099209000.0,29469000.0,3199000.0,595962000.0,503247000.0,-26270000.0,476977000.0,1853171000.0,,85482000.0,86576000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q1,2013-01-01,2013-03-30,2014-05-02 08:01:28+00:00,2393000.0,,,,,,,,,-17652000.0,,121059000.0,121059000.0,,121059000.0,,174568000.0,430338000.0,,,,,,0.0,,25312000.0,,118660000.0,174568000.0,255770000.0,7185000.0,1187000.0,146365000.0,109405000.0,-5998000.0,103407000.0,430338000.0,,86049000.0,87215000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2013.0,Q1TTM,2012-04-01,2013-03-30,,13737000.0,,,,,,,,,-7299000.0,,493836000.0,493836000.0,,493836000.0,,744892000.0,1853521000.0,,,,,,7434000.0,,97969000.0,,478811000.0,744892000.0,1108629000.0,28767000.0,4626000.0,597951000.0,510678000.0,-24141000.0,486537000.0,1853521000.0,,86049000.0,87215000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 15:49:17+00:00,10634000.0,5.12,5.12,,,5.07,,,,59120000.0,,431620000.0,431620000.0,,431620000.0,,824913000.0,1989344000.0,,,,,,0.0,,123182000.0,,512707000.0,824913000.0,1164431000.0,34191000.0,7023000.0,646523000.0,517908000.0,-27168000.0,490740000.0,1989344000.0,84300000.0,84358000.0,85151000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q4,2014-09-28,2014-12-31,,2616000.0,1.79,1.79,,,1.78,,,,13181000.0,,151292000.0,151292000.0,,151292000.0,,233119000.0,583870000.0,,,,,,,,44180000.0,,131916000.0,233119000.0,350751000.0,9669000.0,2103000.0,178712000.0,172039000.0,-7566000.0,164473000.0,583870000.0,84300000.0,84358000.0,85151000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q3,2014-06-29,2014-09-27,2015-11-06 14:32:34+00:00,2725000.0,1.36,1.36,,,1.34,,,,17916000.0,,113497000.0,113497000.0,,113497000.0,,202222000.0,493165000.0,,,,,,0.0,,27279000.0,,122226000.0,202222000.0,290943000.0,9062000.0,1762000.0,152230000.0,138713000.0,-7300000.0,131413000.0,493165000.0,83500000.0,83663000.0,84401000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q3YTD,2014-01-01,2014-09-27,,8018000.0,3.33,3.33,,,3.29,,,,45939000.0,,280328000.0,280328000.0,,280328000.0,,591794000.0,1405474000.0,,,,,,,,79002000.0,,380791000.0,591794000.0,813680000.0,24522000.0,4920000.0,467811000.0,345869000.0,-19602000.0,326267000.0,1405474000.0,83500000.0,83663000.0,84401000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q3TTM,2013-09-29,2014-09-27,,10643000.0,8.6,8.6,,,8.49,,,,73682000.0,,421910000.0,421910000.0,,421910000.0,,820785000.0,1970922000.0,,,,,,,,105977000.0,,511471000.0,820785000.0,1150137000.0,32449000.0,5995000.0,628091000.0,522046000.0,-26454000.0,495592000.0,1970922000.0,83500000.0,83663000.0,84401000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q2,2014-03-30,2014-06-28,2015-08-07 08:31:23+00:00,2646000.0,1.14,1.14,,,1.13,,,,15595000.0,,96529000.0,96529000.0,,96529000.0,,201853000.0,481801000.0,,,,,,0.0,,26977000.0,,131930000.0,201853000.0,279948000.0,7971000.0,1700000.0,161553000.0,118395000.0,-6271000.0,112124000.0,481801000.0,84700000.0,84462000.0,85177000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q2YTD,2014-01-01,2014-06-28,,5293000.0,1.97,1.97,,,1.95,,,,28023000.0,,166831000.0,166831000.0,,166831000.0,,389572000.0,912309000.0,,,,,,,,51723000.0,,258565000.0,389572000.0,522737000.0,15460000.0,3158000.0,315581000.0,207156000.0,-12302000.0,194854000.0,912309000.0,84700000.0,84462000.0,85177000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q2TTM,2013-06-30,2014-06-28,,10436000.0,7.24,7.24,,,7.15,,,,70375000.0,,406461000.0,406461000.0,,406461000.0,,810131000.0,1935074000.0,,,,,,,,102297000.0,,509808000.0,810131000.0,1124943000.0,30745000.0,5179000.0,622541000.0,502402000.0,-25566000.0,476836000.0,1935074000.0,84700000.0,84462000.0,85177000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q1,2014-01-01,2014-03-29,2015-05-08 09:25:55+00:00,2647000.0,0.83,0.83,,,0.82,,,,12428000.0,,70302000.0,70302000.0,,70302000.0,,187719000.0,430508000.0,,,,,,0.0,,24746000.0,,126635000.0,187719000.0,242789000.0,7489000.0,1458000.0,154028000.0,88761000.0,-6031000.0,82730000.0,430508000.0,84700000.0,84977000.0,85873000.0
Waters Corp,WAT,5T547R1474YC9HOD8Q74,1000697,2014.0,Q1TTM,2013-03-31,2014-03-29,,10172000.0,6.1,6.1,,,6.02,,,,70182000.0,,399246000.0,399246000.0,,399246000.0,,796607000.0,1904388000.0,,,,,,,,99970000.0,,500940000.0,796607000.0,1107781000.0,30354000.0,3083000.0,611082000.0,496699000.0,-27271000.0,469428000.0,1904388000.0,84700000.0,84977000.0,85873000.0
