company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,FY,2009-12-27,2010-12-31,2013-02-26 21:27:11+00:00,-296496000.0,-80064000.0,-7610000.0,20531000.0,,28596000.0,-12668000.0,,,100000000.0,150451000.0,-742085000.0,,150451000.0,-742085000.0,705492000.0,101190000.0,,,,78746000.0,1301000.0,-505134000.0,-588914000.0,-28295000.0,556904000.0,61658000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q3TTM,2009-09-27,2010-09-25,,-296496000.0,-82780000.0,-6172000.0,19652000.0,,,-8858000.0,,,99919000.0,176753000.0,-680968000.0,,176753000.0,-680968000.0,769475000.0,256402000.0,,,,105829000.0,-52350000.0,-539284000.0,-446331000.0,-28995000.0,581259000.0,72234000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q3,2010-06-27,2010-09-25,,-296496000.0,-26236000.0,-598000.0,5211000.0,,,18206000.0,,,100000000.0,204966000.0,-360515000.0,,204966000.0,-360515000.0,248077000.0,110734000.0,,,,105428000.0,-20000.0,-133937000.0,-137641000.0,-462000.0,207579000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q3YTD,2009-12-27,2010-09-25,2011-11-04 10:57:03+00:00,-296496000.0,-57948000.0,-3149000.0,17771000.0,,,-9365000.0,,,100000000.0,194669000.0,-584264000.0,,194669000.0,-584264000.0,355677000.0,-43283000.0,,,,109137000.0,1288000.0,-444305000.0,-377147000.0,-14468000.0,470738000.0,61658000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q2TTM,2009-06-28,2010-06-26,,,-114958000.0,-8387000.0,15413000.0,,,-24489000.0,,,-3883000.0,-86468000.0,-507704000.0,,-86468000.0,-507704000.0,699983000.0,81322000.0,,,,-4609000.0,-63031000.0,-614554000.0,-373481000.0,-77976000.0,456257000.0,87105000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q2,2010-03-28,2010-06-26,,,-12820000.0,-2477000.0,3201000.0,,,-13088000.0,,,,-12258000.0,38615000.0,,-12258000.0,38615000.0,76327000.0,89596000.0,,,,1034000.0,289000.0,116832000.0,-133530000.0,-13292000.0,29183000.0,25841000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q2YTD,2009-12-27,2010-06-26,2011-08-04 21:52:57+00:00,0.0,-31712000.0,-2551000.0,12560000.0,,,-27571000.0,,,0.0,-10297000.0,-223749000.0,,-10297000.0,-223749000.0,107600000.0,-154017000.0,,,,3709000.0,1308000.0,-310368000.0,-239506000.0,-14006000.0,263159000.0,61658000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q1TTM,2009-03-29,2010-03-27,,,-167393000.0,-8416000.0,12621000.0,,318000.0,2826000.0,,,-528000.0,-66777000.0,-782820000.0,,-66777000.0,-782820000.0,642725000.0,-204046000.0,,,,8834000.0,-86120000.0,-920839000.0,-299513000.0,-75083000.0,462070000.0,61264000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2010.0,Q1,2009-12-27,2010-03-27,2011-05-04 21:50:52+00:00,0.0,-18892000.0,-74000.0,9359000.0,,,-14483000.0,,,,1961000.0,-262364000.0,,1961000.0,-262364000.0,31273000.0,-243613000.0,,,,2675000.0,1019000.0,-427200000.0,-105976000.0,-714000.0,233976000.0,35817000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q4,2011-10-01,2011-12-31,,,-2101000.0,-6403000.0,1869000.0,,,-22297000.0,,,225709000.0,112916000.0,-174294000.0,,112916000.0,-174294000.0,10734000.0,-72941000.0,,,,43330000.0,10803000.0,-135422000.0,-117953000.0,-156123000.0,67646000.0,632000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 18:06:45+00:00,-21105000.0,-46153000.0,-14229000.0,10156000.0,,,-21368000.0,,0.0,920108000.0,571218000.0,-676457000.0,,571218000.0,-676457000.0,-33463000.0,-160070000.0,,,,135350000.0,-22794000.0,-393989000.0,-731814000.0,-484240000.0,492613000.0,632000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q3TTM,2010-09-26,2011-09-30,,-21105000.0,-66168000.0,-12287000.0,11047000.0,,28596000.0,-2374000.0,,,694399000.0,414084000.0,-659984000.0,,414084000.0,-659984000.0,305618000.0,57344000.0,,,,61629000.0,-33584000.0,-319396000.0,-825628000.0,-341944000.0,511133000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q3,2011-07-01,2011-09-30,,,-18409000.0,-4707000.0,1545000.0,,,-9547000.0,,,469957000.0,321178000.0,-193186000.0,,321178000.0,-193186000.0,202638000.0,321083000.0,,,,64760000.0,-10483000.0,-6084000.0,-223895000.0,-213539000.0,47276000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:31:52+00:00,-21105000.0,-44052000.0,-7826000.0,8287000.0,,,929000.0,,,694399000.0,458302000.0,-502163000.0,,458302000.0,-502163000.0,-44197000.0,-87129000.0,,,,92020000.0,-33597000.0,-258567000.0,-613861000.0,-328117000.0,424967000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q2TTM,2010-06-27,2011-06-30,,-317601000.0,-73995000.0,-8178000.0,14713000.0,,28596000.0,25379000.0,,,324442000.0,297872000.0,-827313000.0,,297872000.0,-827313000.0,351057000.0,-153005000.0,,,,102297000.0,-23121000.0,-447249000.0,-739374000.0,-128867000.0,671436000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q2,2011-04-01,2011-06-30,,,-7108000.0,-85000.0,4758000.0,,,1938000.0,,,224442000.0,248397000.0,-45561000.0,,248397000.0,-45561000.0,-203022000.0,1752000.0,,,,24519000.0,-23130000.0,-32584000.0,-220976000.0,-564000.0,231129000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 17:13:37+00:00,-21105000.0,-25643000.0,-3119000.0,6742000.0,,,10476000.0,,,224442000.0,137124000.0,-308977000.0,,137124000.0,-308977000.0,-246835000.0,-408212000.0,,,,27260000.0,-23114000.0,-252483000.0,-389966000.0,-114578000.0,377691000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q1TTM,2010-03-28,2011-03-31,,-317601000.0,-79707000.0,-10570000.0,13156000.0,,28596000.0,10353000.0,,,100000000.0,37217000.0,-743137000.0,,37217000.0,-743137000.0,630406000.0,-65161000.0,,,,78812000.0,298000.0,-297833000.0,-651928000.0,-141595000.0,469490000.0,25841000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 17:27:34+00:00,-21105000.0,-18535000.0,-3034000.0,1984000.0,,,8538000.0,,,0.0,-111273000.0,-263416000.0,,-111273000.0,-263416000.0,-43813000.0,-409964000.0,,,,2741000.0,16000.0,-219899000.0,-168990000.0,-114014000.0,146562000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q3TTM,2011-10-01,2012-09-30,,-7437000.0,20317000.0,-23385000.0,5513000.0,,,-19312000.0,,,1040709000.0,28689000.0,-518622000.0,,28689000.0,-518622000.0,445384000.0,-63861000.0,,,,98081000.0,13777000.0,-234931000.0,-457166000.0,-1110101000.0,166503000.0,632000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q3,2012-07-01,2012-09-30,,-5000000.0,-3143000.0,1048000.0,674000.0,,,3490000.0,,,225000000.0,1679000.0,-43025000.0,,1679000.0,-43025000.0,22315000.0,-15541000.0,,,,-5282000.0,8122000.0,-4396000.0,-57241000.0,-218039000.0,15490000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 18:06:59+00:00,-7437000.0,22418000.0,-16982000.0,3644000.0,,,2985000.0,,0.0,815000000.0,-84227000.0,-344328000.0,,-84227000.0,-344328000.0,434650000.0,9080000.0,,,,54751000.0,2974000.0,-99509000.0,-339213000.0,-953978000.0,98857000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2437000.0,5051000.0,-29140000.0,6384000.0,,,-32349000.0,,,1285666000.0,348188000.0,-668783000.0,,348188000.0,-668783000.0,625707000.0,272763000.0,,,,168123000.0,-4828000.0,-236619000.0,-623820000.0,-1105601000.0,198289000.0,632000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q2,2012-04-01,2012-06-30,,,28098000.0,-11263000.0,1748000.0,,,-8044000.0,,,390000000.0,-281684000.0,-118983000.0,,-281684000.0,-118983000.0,428471000.0,19760000.0,,,,50544000.0,12998000.0,1000.0,-157482000.0,-722228000.0,25500000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 20:27:20+00:00,-2437000.0,25561000.0,-18030000.0,2970000.0,,,-505000.0,,0.0,590000000.0,-85906000.0,-301303000.0,,-85906000.0,-301303000.0,412335000.0,24621000.0,,,,60033000.0,-5148000.0,-95113000.0,-281972000.0,-735939000.0,83367000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2437000.0,-30155000.0,-17962000.0,9394000.0,,,-22367000.0,,,1120108000.0,878269000.0,-595361000.0,,878269000.0,-595361000.0,-5786000.0,254755000.0,,,,142098000.0,-40956000.0,-269204000.0,-687314000.0,-383937000.0,403918000.0,632000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 19:15:18+00:00,-2437000.0,-2537000.0,-6767000.0,1222000.0,,,7539000.0,,,200000000.0,195778000.0,-182320000.0,,195778000.0,-182320000.0,-16136000.0,4861000.0,,,,9489000.0,-18146000.0,-95114000.0,-124490000.0,-13711000.0,57867000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 08:28:26+00:00,-30745000.0,,,,234370000.0,,3594000.0,154231000.0,428190000.0,335000000.0,101164000.0,-537106000.0,856126000.0,101164000.0,-537106000.0,856126000.0,423778000.0,350718000.0,350718000.0,116807000.0,35076000.0,18748000.0,-452920000.0,-282576000.0,-697102000.0,93984000.0,116403000.0
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2013.0,Q3,2013-07-01,2013-09-30,,-2977000.0,-52000.0,-2871000.0,1150000.0,,,3363000.0,,-2178000.0,-2608000.0,-58340000.0,-56124000.0,,-58340000.0,-56124000.0,375092000.0,263991000.0,,,,-21737000.0,240000.0,-4801000.0,-69504000.0,-31817000.0,20918000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 17:46:42+00:00,-48616000.0,5924000.0,-8845000.0,4874000.0,,,2297000.0,,428190000.0,333012000.0,118881000.0,-493744000.0,,118881000.0,-493744000.0,663920000.0,291354000.0,,,,25643000.0,20634000.0,-321086000.0,-226360000.0,-667964000.0,81684000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2013.0,Q2,2013-04-01,2013-06-30,,-22811000.0,11637000.0,-2251000.0,289000.0,,,3685000.0,,430368000.0,606000.0,155866000.0,-296020000.0,,155866000.0,-296020000.0,222373000.0,85904000.0,,,,30762000.0,683000.0,-240694000.0,-85189000.0,-305870000.0,51991000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 19:03:20+00:00,-45639000.0,5976000.0,-5974000.0,3724000.0,,,-1066000.0,,430368000.0,335620000.0,177221000.0,-437620000.0,,177221000.0,-437620000.0,288828000.0,27363000.0,,,,47380000.0,20394000.0,-316285000.0,-156856000.0,-636147000.0,60766000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 18:39:29+00:00,-22828000.0,-5661000.0,-3723000.0,3435000.0,,,-4751000.0,,,335014000.0,21355000.0,-141600000.0,,21355000.0,-141600000.0,66455000.0,-58541000.0,,,,16618000.0,19711000.0,-75591000.0,-71667000.0,-330277000.0,8775000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 10:15:31+00:00,-4306000.0,,,,245798000.0,,-19487000.0,130380000.0,,65563000.0,-46907000.0,-387818000.0,735516000.0,-46907000.0,-387818000.0,735516000.0,281304000.0,395964000.0,395964000.0,-36626000.0,-23100000.0,-48467000.0,-305396000.0,-257549000.0,-89370000.0,227900000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q4,2014-10-01,2014-12-31,,-4306000.0,,,,62659000.0,,-9153000.0,779696000.0,,12426000.0,-50497000.0,60980000.0,982523000.0,-50497000.0,60980000.0,982523000.0,983853000.0,193318000.0,193318000.0,-53150000.0,-50949000.0,154779000.0,-77284000.0,-73300000.0,-11974000.0,61091000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 16:45:21+00:00,,,,,183139000.0,,-10334000.0,-649316000.0,,53137000.0,3590000.0,-448798000.0,-247007000.0,3590000.0,-448798000.0,-247007000.0,-702549000.0,202646000.0,202646000.0,16524000.0,27849000.0,-203246000.0,-228112000.0,-184249000.0,-77396000.0,166809000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q3,2014-07-01,2014-09-30,,,,,,59827000.0,,-12902000.0,-107433000.0,,53137000.0,30244000.0,-198954000.0,-47211000.0,30244000.0,-198954000.0,-47211000.0,-228823000.0,86111000.0,86111000.0,-85716000.0,11684000.0,-129361000.0,-1115000.0,-71028000.0,-34577000.0,2550000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 19:30:31+00:00,,,,,123312000.0,,2568000.0,-541883000.0,,0.0,-26654000.0,-249844000.0,-199796000.0,-26654000.0,-249844000.0,-199796000.0,-473726000.0,116535000.0,116535000.0,102240000.0,16165000.0,-73885000.0,-226997000.0,-113221000.0,-42819000.0,164259000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q2,2014-04-01,2014-06-30,,290000.0,,,,62592000.0,,11000.0,11478000.0,,,-12776000.0,-229463000.0,118380000.0,-12776000.0,-229463000.0,118380000.0,-123848000.0,4528000.0,4528000.0,39782000.0,4485000.0,-70907000.0,-226997000.0,-62408000.0,-17261000.0,130559000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 19:53:14+00:00,-290000.0,,,,60720000.0,,2557000.0,-553361000.0,,0.0,-13878000.0,-20381000.0,-318176000.0,-13878000.0,-20381000.0,-318176000.0,-349878000.0,112007000.0,112007000.0,62458000.0,11680000.0,-2978000.0,0.0,-50813000.0,-25558000.0,33700000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 21:45:51+00:00,,,,,257825000.0,,,-995759000.0,,157227000.0,101207000.0,-156177000.0,-325209000.0,101207000.0,-156177000.0,-325209000.0,-380179000.0,593406000.0,593406000.0,-180681000.0,22827000.0,-25599000.0,-556479000.0,-166438000.0,-78847000.0,592339000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q4,2015-10-01,2015-12-31,,,,,,63902000.0,,18425000.0,148349000.0,,18588000.0,-41288000.0,-153772000.0,88807000.0,-41288000.0,-153772000.0,88807000.0,-87828000.0,211120000.0,211120000.0,-334564000.0,-42516000.0,-39477000.0,-127127000.0,-27168000.0,-17360000.0,40000000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 19:29:11+00:00,,,,,193923000.0,,-18425000.0,-1144108000.0,,138639000.0,142495000.0,-2405000.0,-414016000.0,142495000.0,-2405000.0,-414016000.0,-292351000.0,382286000.0,382286000.0,153883000.0,65343000.0,13878000.0,-429352000.0,-139270000.0,-61487000.0,552339000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q3TTM,2014-10-01,2015-09-30,,-4306000.0,,,,256582000.0,,-27578000.0,-364412000.0,,151065000.0,91998000.0,58575000.0,568507000.0,91998000.0,58575000.0,568507000.0,691502000.0,575604000.0,575604000.0,100733000.0,14394000.0,168657000.0,-506636000.0,-212570000.0,-73461000.0,613430000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q3,2015-07-01,2015-09-30,,,,,,64766000.0,,-5738000.0,-474050000.0,,15697000.0,-1078000.0,100373000.0,21002000.0,-1078000.0,100373000.0,21002000.0,114559000.0,349318000.0,349318000.0,80968000.0,6177000.0,66671000.0,-35039000.0,-45159000.0,-22952000.0,113900000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 18:10:11+00:00,,,,,129157000.0,,-12687000.0,-670058000.0,,122942000.0,143573000.0,-102778000.0,-435018000.0,143573000.0,-102778000.0,-435018000.0,-406910000.0,32968000.0,32968000.0,72915000.0,59166000.0,-52793000.0,-394313000.0,-94111000.0,-38535000.0,438439000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q2TTM,2014-07-01,2015-06-30,,-4306000.0,,,,251643000.0,,-34742000.0,2205000.0,,188505000.0,123320000.0,-240752000.0,500294000.0,123320000.0,-240752000.0,500294000.0,348120000.0,312397000.0,312397000.0,-65951000.0,19901000.0,-27375000.0,-472712000.0,-238439000.0,-85086000.0,502080000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q2,2015-04-01,2015-06-30,,,,,,65897000.0,,1465000.0,-221226000.0,,64853000.0,116317000.0,187855000.0,-10401000.0,116317000.0,187855000.0,-10401000.0,295236000.0,93885000.0,93885000.0,51043000.0,44717000.0,-16379000.0,-18677000.0,-38769000.0,6747000.0,261680000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 19:19:31+00:00,,,,,63260000.0,,-14152000.0,-448832000.0,,58089000.0,27256000.0,-290633000.0,-424617000.0,27256000.0,-290633000.0,-424617000.0,-702146000.0,-60917000.0,-60917000.0,21872000.0,14449000.0,-36414000.0,-375636000.0,-55342000.0,-45282000.0,176759000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2015.0,Q1TTM,2014-04-01,2015-03-31,,-4016000.0,,,,248338000.0,,-36196000.0,234909000.0,,123652000.0,-5773000.0,-658070000.0,629075000.0,-5773000.0,-658070000.0,629075000.0,-70964000.0,223040000.0,223040000.0,-77212000.0,-20331000.0,-81903000.0,-681032000.0,-262078000.0,-109094000.0,370959000.0,
First Solar Inc,FSLR,549300NPYMLM4NHTOF27,1274494,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 19:54:11+00:00,,,,,230940000.0,291502000.0,,-389014000.0,,576816000.0,-136393000.0,144520000.0,206753000.0,-136393000.0,144520000.0,206753000.0,214880000.0,-416112000.0,-416112000.0,780939000.0,-20407000.0,-20436000.0,-422609000.0,-229452000.0,-692802000.0,525515000.0,
