company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2015.0,Q3,2015-06-29,2015-09-27,,-9468000000.0,-28000000.0,,,223000000.0,,-64000000.0,121000000.0,10000000000.0,12823000000.0,,11570000000.0,-9551000000.0,335000000.0,11570000000.0,-9551000000.0,335000000.0,2290000000.0,-120000000.0,-120000000.0,139000000.0,,-55000000.0,-817000000.0,-203000000.0,-10436000000.0,,175000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2015.0,Q2YTD,2014-12-29,2015-06-28,2016-08-05 11:52:49+00:00,,-3000000.0,,,179000000.0,,-333000000.0,-155000000.0,,2000000000.0,,-379000000.0,150000000.0,411000000.0,-379000000.0,150000000.0,411000000.0,-151000000.0,119000000.0,119000000.0,271000000.0,,7000000.0,-360000000.0,-163000000.0,-2019000000.0,0.0,306000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2015.0,Q2,2015-03-30,2015-06-28,,,-2000000.0,,,89000000.0,,-280000000.0,307000000.0,,,,-165000000.0,199000000.0,494000000.0,-165000000.0,199000000.0,494000000.0,248000000.0,-160000000.0,-160000000.0,260000000.0,,3000000.0,-180000000.0,-110000000.0,15000000.0,,306000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2015.0,Q2TTM,2014-06-30,2015-06-28,,,-82000000.0,86000000.0,620000000.0,425000000.0,,-488000000.0,592000000.0,,1991000000.0,,-1790000000.0,-84000000.0,1702000000.0,-1790000000.0,-84000000.0,1704000000.0,-658000000.0,458000000.0,458000000.0,309000000.0,,59000000.0,-720000000.0,-409000000.0,-3061000000.0,,306000000.0,-40000000.0
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2015.0,Q1,2014-12-29,2015-03-29,2016-05-05 11:17:23+00:00,,-1000000.0,,,90000000.0,,-53000000.0,-462000000.0,,2000000000.0,,-214000000.0,-49000000.0,-83000000.0,-214000000.0,-49000000.0,-83000000.0,-399000000.0,279000000.0,279000000.0,11000000.0,,4000000.0,-180000000.0,-53000000.0,-2034000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,FY,2016-01-04,2016-12-31,2019-06-07 17:07:36+00:00,0.0,-347000000.0,1619000000.0,1176000000.0,1337000000.0,,,-1542000000.0,,13661000000.0,,-4620000000.0,1452000000.0,2648000000.0,-4620000000.0,1452000000.0,2648000000.0,-520000000.0,3606000000.0,3606000000.0,-406000000.0,,2699000000.0,-3764000000.0,-1247000000.0,-6197000000.0,-8320000000.0,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q4,2016-10-03,2016-12-31,,,-130000000.0,1619000000.0,1176000000.0,327000000.0,,,971000000.0,,2328000000.0,,-1596000000.0,368000000.0,1632000000.0,-1596000000.0,368000000.0,1632000000.0,404000000.0,908000000.0,908000000.0,-444000000.0,,779000000.0,-1461000000.0,-411000000.0,-2463000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q3YTD,2016-01-04,2016-10-02,2017-11-06 19:44:12+00:00,,-217000000.0,,,1010000000.0,,,-2513000000.0,,11333000000.0,,-3024000000.0,1084000000.0,1016000000.0,-3024000000.0,1084000000.0,1016000000.0,-924000000.0,2698000000.0,2698000000.0,38000000.0,,1920000000.0,-2303000000.0,-836000000.0,-3734000000.0,-8320000000.0,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q3TTM,2015-09-28,2016-10-02,,,-298000000.0,577000000.0,704000000.0,1348000000.0,,397000000.0,-3204000000.0,,11344000000.0,,-4168000000.0,2176000000.0,1542000000.0,-4168000000.0,2176000000.0,1542000000.0,-53000000.0,3346000000.0,3346000000.0,350000000.0,,3287000000.0,-3328000000.0,-1118000000.0,-3864000000.0,-8320000000.0,7000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q3,2016-07-04,2016-10-02,,,-86000000.0,,,290000000.0,,,-1710000000.0,,2369000000.0,,-835000000.0,1536000000.0,-1088000000.0,-835000000.0,1536000000.0,-1088000000.0,-387000000.0,843000000.0,843000000.0,-425000000.0,,1858000000.0,-789000000.0,-322000000.0,-2415000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q2YTD,2016-01-04,2016-07-03,2017-08-04 12:23:37+00:00,,-131000000.0,,,720000000.0,,,-803000000.0,,8964000000.0,,-2189000000.0,-452000000.0,2104000000.0,-2189000000.0,-452000000.0,2104000000.0,-537000000.0,1855000000.0,1855000000.0,463000000.0,,62000000.0,-1514000000.0,-514000000.0,-1319000000.0,-8320000000.0,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q2TTM,2015-06-29,2016-07-03,,-9468000000.0,-240000000.0,577000000.0,704000000.0,1281000000.0,,333000000.0,-1373000000.0,10000000000.0,21798000000.0,,8237000000.0,-8911000000.0,2965000000.0,8237000000.0,-8911000000.0,2965000000.0,2624000000.0,2383000000.0,2383000000.0,914000000.0,,1374000000.0,-3356000000.0,-999000000.0,-11885000000.0,-8320000000.0,182000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q2,2016-04-04,2016-07-03,,,-81000000.0,,,357000000.0,,,-69000000.0,,8924000000.0,,-1562000000.0,-159000000.0,1834000000.0,-1562000000.0,-159000000.0,1834000000.0,113000000.0,955000000.0,955000000.0,672000000.0,,52000000.0,-847000000.0,-211000000.0,-1319000000.0,-8320000000.0,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q1,2016-01-04,2016-04-03,2017-05-04 11:09:37+00:00,,-50000000.0,,,363000000.0,,,-734000000.0,,40000000.0,,-627000000.0,-293000000.0,270000000.0,-627000000.0,-293000000.0,270000000.0,-650000000.0,900000000.0,900000000.0,-209000000.0,,10000000.0,-667000000.0,-303000000.0,0.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2016.0,Q1TTM,2015-03-30,2016-04-03,,-9468000000.0,-161000000.0,577000000.0,704000000.0,1013000000.0,,53000000.0,-997000000.0,10000000000.0,12874000000.0,,9634000000.0,-8553000000.0,1625000000.0,9634000000.0,-8553000000.0,1625000000.0,2759000000.0,1268000000.0,1268000000.0,502000000.0,,1325000000.0,-2689000000.0,-898000000.0,-10551000000.0,,488000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,FY,2017-01-01,2017-12-30,2020-02-14 17:13:43+00:00,0.0,-328000000.0,1206000000.0,1269000000.0,1031000000.0,0.0,,-9606000000.0,,7557000000.0,,-4221000000.0,1177000000.0,501000000.0,-4221000000.0,1177000000.0,501000000.0,-2543000000.0,10932000000.0,10932000000.0,-1528000000.0,,2365000000.0,-2888000000.0,-1194000000.0,-8890000000.0,,6000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q4,2017-10-01,2017-12-30,,,-81000000.0,1206000000.0,1269000000.0,241000000.0,,,-6138000000.0,,540000000.0,,-732000000.0,453000000.0,485000000.0,-732000000.0,453000000.0,485000000.0,206000000.0,7938000000.0,7938000000.0,-1475000000.0,,685000000.0,-727000000.0,-238000000.0,-545000000.0,,6000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 11:37:21+00:00,0.0,-247000000.0,,,790000000.0,,,-3468000000.0,,7017000000.0,,-3489000000.0,724000000.0,16000000.0,-3489000000.0,724000000.0,16000000.0,-2749000000.0,2994000000.0,2994000000.0,-53000000.0,,1680000000.0,-2161000000.0,-956000000.0,-8345000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q3TTM,2016-10-03,2017-09-30,,,-377000000.0,1619000000.0,1176000000.0,1117000000.0,,,-2497000000.0,,9345000000.0,,-5085000000.0,1092000000.0,1648000000.0,-5085000000.0,1092000000.0,1648000000.0,-2345000000.0,3902000000.0,3902000000.0,-497000000.0,,2459000000.0,-3622000000.0,-1367000000.0,-10808000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q3,2017-07-02,2017-09-30,,,-76000000.0,,,273000000.0,,,-805000000.0,,2785000000.0,,-478000000.0,301000000.0,194000000.0,-478000000.0,301000000.0,194000000.0,17000000.0,943000000.0,943000000.0,-141000000.0,,567000000.0,-727000000.0,-266000000.0,-2536000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q2YTD,2017-01-01,2017-07-01,2018-08-03 10:03:30+00:00,0.0,-171000000.0,,,517000000.0,,,-2663000000.0,,4232000000.0,,-3011000000.0,423000000.0,-178000000.0,-3011000000.0,423000000.0,-178000000.0,-2766000000.0,2051000000.0,2051000000.0,88000000.0,,1113000000.0,-1434000000.0,-690000000.0,-5809000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q2TTM,2016-07-04,2017-07-01,,,-387000000.0,1619000000.0,1176000000.0,1134000000.0,,,-3402000000.0,,8929000000.0,,-5442000000.0,2327000000.0,366000000.0,-5442000000.0,2327000000.0,366000000.0,-2749000000.0,3802000000.0,3802000000.0,-781000000.0,,3750000000.0,-3684000000.0,-1423000000.0,-10687000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q2,2017-04-02,2017-07-01,,,-89000000.0,,,255000000.0,,,-969000000.0,,1908000000.0,,-2506000000.0,289000000.0,437000000.0,-2506000000.0,289000000.0,437000000.0,-1780000000.0,1160000000.0,1160000000.0,80000000.0,,611000000.0,-698000000.0,-322000000.0,-3716000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q1,2017-01-01,2017-04-01,2018-05-03 12:08:07+00:00,0.0,-82000000.0,,,262000000.0,,,-1694000000.0,,2324000000.0,,-505000000.0,134000000.0,-615000000.0,-505000000.0,134000000.0,-615000000.0,-986000000.0,891000000.0,891000000.0,8000000.0,,502000000.0,-736000000.0,-368000000.0,-2093000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2017.0,Q1TTM,2016-04-04,2017-04-01,,,-379000000.0,1619000000.0,1176000000.0,1236000000.0,,,-2502000000.0,,15945000000.0,,-4498000000.0,1879000000.0,1763000000.0,-4498000000.0,1879000000.0,1763000000.0,-856000000.0,3597000000.0,3597000000.0,-189000000.0,,3191000000.0,-3833000000.0,-1312000000.0,-8290000000.0,-8320000000.0,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,FY,2017-12-31,2018-12-29,2020-02-14 17:13:43+00:00,-248000000.0,-339000000.0,543000000.0,1322000000.0,983000000.0,18000000.0,,-3870000000.0,,5774000000.0,,-3363000000.0,288000000.0,2574000000.0,-3363000000.0,288000000.0,2574000000.0,-501000000.0,-10254000000.0,-10254000000.0,16054000000.0,,1320000000.0,-3183000000.0,-826000000.0,-5954000000.0,,24000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q4,2018-09-30,2018-12-29,,,-78000000.0,543000000.0,1322000000.0,271000000.0,,,-1346000000.0,,299000000.0,,-1726000000.0,-197000000.0,1696000000.0,-1726000000.0,-197000000.0,1696000000.0,-227000000.0,-12628000000.0,-12628000000.0,15477000000.0,,11000000.0,-762000000.0,-232000000.0,-1263000000.0,,24000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q3YTD,2017-12-31,2018-09-29,2019-10-31 16:08:25+00:00,-248000000.0,-261000000.0,,,712000000.0,18000000.0,,-2524000000.0,,5475000000.0,,-1637000000.0,485000000.0,878000000.0,-1637000000.0,485000000.0,878000000.0,-274000000.0,2374000000.0,2374000000.0,577000000.0,,1309000000.0,-2421000000.0,-594000000.0,-4691000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q3TTM,2017-10-01,2018-09-29,,-248000000.0,-342000000.0,1206000000.0,1269000000.0,953000000.0,18000000.0,,-8662000000.0,,6015000000.0,,-2369000000.0,938000000.0,1363000000.0,-2369000000.0,938000000.0,1363000000.0,-68000000.0,10312000000.0,10312000000.0,-898000000.0,,1994000000.0,-3148000000.0,-832000000.0,-5236000000.0,,6000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q3,2018-07-01,2018-09-29,,-33000000.0,-78000000.0,,,250000000.0,,,-422000000.0,,960000000.0,,-2528000000.0,-94000000.0,662000000.0,-2528000000.0,-94000000.0,662000000.0,-1960000000.0,618000000.0,618000000.0,294000000.0,,95000000.0,-762000000.0,-156000000.0,-2726000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q2YTD,2017-12-31,2018-06-30,2019-08-13 06:13:31+00:00,-215000000.0,-183000000.0,,,462000000.0,18000000.0,,-2102000000.0,,4515000000.0,,891000000.0,579000000.0,216000000.0,891000000.0,579000000.0,216000000.0,1686000000.0,1756000000.0,1756000000.0,283000000.0,,1214000000.0,-1659000000.0,-438000000.0,-1965000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q2TTM,2017-07-02,2018-06-30,,-215000000.0,-340000000.0,1206000000.0,1269000000.0,976000000.0,18000000.0,,-9045000000.0,,7840000000.0,,-319000000.0,1333000000.0,895000000.0,-319000000.0,1333000000.0,895000000.0,1909000000.0,10637000000.0,10637000000.0,-1333000000.0,,2466000000.0,-3113000000.0,-942000000.0,-5046000000.0,,6000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q2,2018-04-01,2018-06-30,,,-77000000.0,,,235000000.0,18000000.0,,-1354000000.0,,2977000000.0,,1262000000.0,575000000.0,-192000000.0,1262000000.0,575000000.0,-192000000.0,1645000000.0,753000000.0,753000000.0,251000000.0,,772000000.0,-762000000.0,-215000000.0,-953000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q1,2017-12-31,2018-03-31,2019-08-13 06:06:38+00:00,-215000000.0,-106000000.0,,,227000000.0,0.0,,-748000000.0,,1538000000.0,,-371000000.0,4000000.0,408000000.0,-371000000.0,4000000.0,408000000.0,41000000.0,1003000000.0,1003000000.0,32000000.0,,442000000.0,-897000000.0,-223000000.0,-1012000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2018.0,Q1TTM,2017-04-02,2018-03-31,,-215000000.0,-352000000.0,1206000000.0,1269000000.0,996000000.0,,,-8660000000.0,,6771000000.0,,-4087000000.0,1047000000.0,1524000000.0,-4087000000.0,1047000000.0,1524000000.0,-1516000000.0,11044000000.0,11044000000.0,-1504000000.0,,2305000000.0,-3049000000.0,-1049000000.0,-7809000000.0,,6000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q4,2019-09-29,2019-12-28,,,-77000000.0,974000000.0,1306000000.0,257000000.0,,,442000000.0,,180000000.0,,-2032000000.0,400000000.0,1562000000.0,-2032000000.0,400000000.0,1562000000.0,-70000000.0,183000000.0,183000000.0,757000000.0,,-3000000.0,-489000000.0,-187000000.0,-1723000000.0,,590000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,FY,2018-12-30,2019-12-28,2020-02-14 17:13:43+00:00,-199000000.0,-306000000.0,974000000.0,1306000000.0,994000000.0,1875000000.0,,-572000000.0,,3524000000.0,,-3913000000.0,1511000000.0,3552000000.0,-3913000000.0,1511000000.0,3552000000.0,1150000000.0,1933000000.0,1933000000.0,1503000000.0,,13000000.0,-1953000000.0,-768000000.0,-5484000000.0,,590000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q3TTM,2018-09-30,2019-09-28,,-199000000.0,-307000000.0,543000000.0,1322000000.0,1008000000.0,1875000000.0,,-2360000000.0,,3643000000.0,,-3607000000.0,914000000.0,3686000000.0,-3607000000.0,914000000.0,3686000000.0,993000000.0,-10878000000.0,-10878000000.0,16223000000.0,,27000000.0,-2226000000.0,-813000000.0,-5024000000.0,,24000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q3,2019-06-30,2019-09-28,,1000000.0,-76000000.0,,,243000000.0,1235000000.0,,-166000000.0,,2949000000.0,,-904000000.0,1129000000.0,665000000.0,-904000000.0,1129000000.0,665000000.0,890000000.0,898000000.0,898000000.0,-234000000.0,,26000000.0,-488000000.0,-133000000.0,-3365000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q3YTD,2018-12-30,2019-09-28,2019-10-31 16:08:25+00:00,-199000000.0,-229000000.0,,,737000000.0,1875000000.0,,-1014000000.0,,3344000000.0,,-1881000000.0,1111000000.0,1990000000.0,-1881000000.0,1111000000.0,1990000000.0,1220000000.0,1750000000.0,1750000000.0,746000000.0,,16000000.0,-1464000000.0,-581000000.0,-3761000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q2TTM,2018-07-01,2019-06-29,,-233000000.0,-309000000.0,543000000.0,1322000000.0,1015000000.0,640000000.0,,-2616000000.0,,1654000000.0,,-5231000000.0,-309000000.0,3683000000.0,-5231000000.0,-309000000.0,3683000000.0,-1857000000.0,-11158000000.0,-11158000000.0,16751000000.0,,96000000.0,-2500000000.0,-836000000.0,-4385000000.0,,24000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q2,2019-03-31,2019-06-29,,,-76000000.0,,,255000000.0,,,-212000000.0,,18000000.0,,-473000000.0,-195000000.0,1021000000.0,-473000000.0,-195000000.0,1021000000.0,353000000.0,448000000.0,448000000.0,606000000.0,,4000000.0,-488000000.0,-199000000.0,-3000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q2YTD,2018-12-30,2019-06-29,2019-08-13 06:13:31+00:00,-200000000.0,-153000000.0,,,494000000.0,640000000.0,,-848000000.0,,395000000.0,,-977000000.0,-18000000.0,1325000000.0,-977000000.0,-18000000.0,1325000000.0,330000000.0,852000000.0,852000000.0,980000000.0,,-10000000.0,-976000000.0,-448000000.0,-396000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q1,2018-12-30,2019-03-30,2020-05-01 16:03:30+00:00,-200000000.0,-77000000.0,,,239000000.0,640000000.0,,-636000000.0,,377000000.0,,-504000000.0,177000000.0,304000000.0,-504000000.0,177000000.0,304000000.0,-23000000.0,404000000.0,404000000.0,374000000.0,,-14000000.0,-488000000.0,-249000000.0,-393000000.0,,,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2019.0,Q1TTM,2018-04-01,2019-03-30,,-233000000.0,-310000000.0,543000000.0,1322000000.0,995000000.0,658000000.0,,-3758000000.0,,4613000000.0,,-3496000000.0,461000000.0,2470000000.0,-3496000000.0,461000000.0,2470000000.0,-565000000.0,-10853000000.0,-10853000000.0,16396000000.0,,864000000.0,-2774000000.0,-852000000.0,-5335000000.0,,24000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2020.0,Q1TTM,2019-03-31,2020-03-28,,1000000.0,-260000000.0,974000000.0,1306000000.0,998000000.0,1235000000.0,,-570000000.0,,3147000000.0,,-304000000.0,1212000000.0,3460000000.0,-304000000.0,1212000000.0,3460000000.0,4368000000.0,1910000000.0,1910000000.0,1382000000.0,4000000000.0,36000000.0,-1953000000.0,-650000000.0,-5498000000.0,,590000000.0,
Kraft Heinz Co,KHC,5493003STKEZ2S0RNU91,1637459,2020.0,Q1,2019-12-29,2020-03-28,2020-05-01 16:03:30+00:00,0.0,-31000000.0,,,243000000.0,0.0,,-634000000.0,,0.0,,3105000000.0,-122000000.0,212000000.0,3105000000.0,-122000000.0,212000000.0,3195000000.0,381000000.0,381000000.0,253000000.0,4000000000.0,9000000.0,-488000000.0,-131000000.0,-407000000.0,,,
